"","JCI.Open","JCI.High","JCI.Low","JCI.Close","JCI.Volume","JCI.Adjusted"
"2010-03-30",19.472786,19.988104,19.441555,19.894411,13123800,12.277518
"2010-03-31",19.941257,19.977694,19.76428,19.910027,7300600,12.287154
"2010-04-01",19.920437,20.196314,19.920437,20.175493,9280700,12.450981
"2010-04-05",20.175493,20.623144,20.102619,20.420139,9304600,12.601966
"2010-04-06",20.33165,20.581501,20.33165,20.508629,7434000,12.656578
"2010-04-07",20.420139,20.482601,20.316034,20.414934,8461300,12.598751
"2010-04-08",20.33165,20.565886,20.206724,20.524244,5430200,12.666205
"2010-04-09",20.56068,20.711632,20.472191,20.685606,4895800,12.765792
"2010-04-12",20.696016,20.737659,20.529449,20.529449,4590800,12.669429
"2010-04-13",20.456575,20.737659,20.373293,20.586706,7173800,12.704762
"2010-04-14",20.753275,21.060383,20.607529,20.784506,11566500,12.826831
"2010-04-15",20.65958,21.008331,20.65958,20.831352,7898300,12.85574
"2010-04-16",20.753275,20.883406,20.487808,20.779301,8931300,12.823615
"2010-04-19",20.669991,20.732454,20.482601,20.722042,9443500,12.788283
"2010-04-20",20.810532,20.831352,20.565886,20.737659,9045600,12.797922
"2010-04-21",20.685606,20.883406,20.65958,20.86779,6608800,12.878225
"2010-04-22",20.706427,21.023947,20.617939,21.008331,8431800,12.964963
"2010-04-23",20.982306,21.107231,20.872995,21.102026,7560600,13.022781
"2010-04-26",21.138462,21.138462,20.909431,21.029152,14186400,12.977811
"2010-04-27",20.586706,20.945868,20.56068,20.586706,15802000,12.704762
"2010-04-28",20.612734,20.841763,20.534655,20.591911,14086100,12.707973
"2010-04-29",20.711632,20.737659,20.300419,20.378498,17513000,12.576267
"2010-04-30",20.336855,20.503424,20.081799,20.191109,9862200,12.460626
"2010-05-03",20.326445,20.435755,20.097414,20.336855,10919100,12.55057
"2010-05-04",20.133852,20.378498,19.936052,20.191109,12994200,12.460626
"2010-05-05",20.024542,20.373293,19.889206,20.029747,15032000,12.361036
"2010-05-06",19.925642,20.290009,17.697802,19.441555,17332600,11.998051
"2010-05-07",19.467581,19.514429,18.665976,19.082394,19668400,11.776398
"2010-05-10",19.904821,19.951668,19.493607,19.660175,14516600,12.132965
"2010-05-11",19.441555,20.170288,19.441555,19.946463,17857700,12.309646
"2010-05-12",20.113029,20.820942,20.029747,20.815737,17627300,12.846103
"2010-05-13",20.680401,20.85738,20.378498,20.414934,18715100,12.598751
"2010-05-14",20.165083,20.425344,19.894411,20.029747,11152300,12.361036
"2010-05-17",20.055773,20.253572,19.608122,19.842358,10919900,12.307769
"2010-05-18",20.029747,20.388908,19.774691,19.847563,17085800,12.310995
"2010-05-19",19.712227,19.837152,19.368681,19.608122,13911800,12.162476
"2010-05-20",19.243755,19.311424,18.733643,18.738848,15829400,11.623285
"2010-05-21",18.535845,19.155268,18.509817,19.108419,15986300,11.85252
"2010-05-24",19.066778,19.301014,18.473381,18.926237,11923100,11.739516
"2010-05-25",18.613922,18.692001,18.291199,18.608717,17911300,11.542568
"2010-05-26",18.749258,19.077188,18.509817,18.525433,18122200,11.490906
"2010-05-27",18.790901,19.103214,18.733643,19.103214,9128600,11.849298
"2010-05-28",19.103214,19.155268,18.738848,18.837748,13467600,11.684628
"2010-06-01",18.754463,19.066778,18.65036,18.655565,8405700,11.571624
"2010-06-02",18.733643,18.962673,18.65036,18.962673,14541300,11.762117
"2010-06-03",19.108419,19.259371,18.936647,19.186499,8825700,11.900954
"2010-06-04",18.806517,18.973083,18.494202,18.593102,11326200,11.532881
"2010-06-07",18.567076,18.665976,18.254761,18.32243,14618600,11.364991
"2010-06-08",18.24435,18.535845,18.119425,18.218325,15733900,11.300412
"2010-06-09",18.374481,18.593102,18.21312,18.317225,11066500,11.443415
"2010-06-10",18.738848,19.040752,18.546255,19.00952,10631300,11.875917
"2010-06-11",18.775286,19.207319,18.775286,19.176088,10930800,11.979978
"2010-06-14",19.233345,19.571686,19.144857,19.176088,12260200,11.979978
"2010-06-15",19.316629,19.701817,19.280193,19.696611,8320000,12.305171
"2010-06-16",19.514429,19.837152,19.514429,19.769485,6737400,12.350699
"2010-06-17",19.75387,20.019337,19.63415,19.967283,11593800,12.474269
"2010-06-18",20.029747,20.201519,19.904821,20.201519,11010700,12.620603
"2010-06-21",20.33165,20.394114,20.060978,20.243162,9642100,12.646623
"2010-06-22",20.310829,20.399319,19.842358,19.894411,11496200,12.428737
"2010-06-23",19.910027,19.972488,19.597712,19.707022,11332900,12.311673
"2010-06-24",19.582096,19.696611,18.879389,19.11883,21639100,11.944212
"2010-06-25",19.269783,19.467581,18.931442,19.316629,63036400,12.067779
"2010-06-28",19.301014,19.353065,18.921032,19.134445,8231600,11.953965
"2010-06-29",18.921032,18.988699,18.369276,18.478586,10720300,11.544225
"2010-06-30",18.436945,18.639948,18.280787,18.338045,9083200,11.456426
"2010-07-01",18.285994,18.405714,17.817522,18.093399,11380600,11.303583
"2010-07-02",18.161068,18.291199,17.859163,17.921627,7660300,11.196278
"2010-07-06",18.056963,18.624332,18.010115,18.561871,17815400,11.59626
"2010-07-07",18.744053,19.22814,18.634743,19.207319,15880600,11.999493
"2010-07-08",19.269783,19.358271,19.051163,19.191704,12570100,11.989737
"2010-07-09",19.124035,19.160473,18.832542,19.035547,11716000,11.89218
"2010-07-12",19.035547,19.113625,18.738848,19.030342,8687100,11.888925
"2010-07-13",19.165678,19.524839,19.165678,19.420734,5966400,12.132818
"2010-07-14",19.316629,19.389503,18.931442,18.999109,13837300,11.869413
"2010-07-15",18.967878,19.212524,18.801311,19.176088,8556300,11.979978
"2010-07-16",18.999109,19.103214,18.707617,18.712822,7218200,11.690558
"2010-07-19",18.718027,18.790901,18.416124,18.598307,10331000,11.61902
"2010-07-20",18.353661,18.676386,18.176683,18.629538,15980000,11.638532
"2010-07-21",18.770079,18.780491,18.447355,18.692001,13429400,11.677552
"2010-07-22",18.884594,19.113625,18.858568,19.004314,5793500,11.872665
"2010-07-23",19.071983,19.353065,18.858568,19.321835,6652300,12.071028
"2010-07-26",19.321835,19.441555,19.254166,19.358271,7394600,12.093796
"2010-07-27",19.451965,19.504017,19.051163,19.139652,10665900,11.957218
"2010-07-28",19.025137,19.160473,18.900211,19.040752,7986300,11.963429
"2010-07-29",18.665976,19.316629,18.619127,19.243755,10538400,12.090976
"2010-07-30",19.066778,19.982899,19.025137,19.925642,11842800,12.519411
"2010-08-02",20.050568,20.170288,19.941257,20.024542,6455600,12.581553
"2010-08-03",19.857973,20.066183,19.805922,20.040157,4585100,12.591365
"2010-08-04",20.045362,20.139057,19.925642,19.977694,8719600,12.552115
"2010-08-05",19.936052,20.034952,19.759075,19.910027,6743100,12.509604
"2010-08-06",19.639355,19.826742,19.44676,19.613327,10994600,12.323188
"2010-08-09",19.65497,19.920437,19.608122,19.904821,6650300,12.506334
"2010-08-10",19.691406,19.733047,19.394709,19.55607,6110500,12.287212
"2010-08-11",19.306219,19.540455,19.160473,19.222935,10109500,12.077898
"2010-08-12",18.900211,19.139652,18.832542,19.035547,5685000,11.960161
"2010-08-13",18.941853,19.11883,18.905416,18.988699,10329700,11.930724
"2010-08-16",18.910622,19.207319,18.754463,19.181293,5854800,12.051736
"2010-08-17",19.269783,19.613327,19.191704,19.415529,6308400,12.198906
"2010-08-18",19.43635,19.608122,19.274988,19.504017,5157600,12.254502
"2010-08-19",19.368681,19.509224,19.071983,19.124035,5765700,12.015762
"2010-08-20",20.097414,20.284803,19.863178,20.144262,38417000,12.656767
"2010-08-23",20.23275,20.326445,20.060978,20.243162,17169300,12.718913
"2010-08-24",19.993309,20.154673,19.800716,20.040157,17196600,12.591365
"2010-08-25",19.920437,20.087004,19.852768,19.988104,28535100,12.558657
"2010-08-26",20.008926,20.008926,19.613327,19.936052,209199900,12.525956
"2010-08-27",19.904821,20.066183,19.743458,20.040157,33713300,12.591365
"2010-08-30",20.008926,20.087004,19.618532,19.639355,16127500,12.339535
"2010-08-31",19.576891,19.785101,19.269783,19.405119,17417700,12.192369
"2010-09-01",19.701817,20.040157,19.686201,19.962078,15921900,12.542305
"2010-09-02",19.936052,20.123442,19.894411,20.092209,8570900,12.624068
"2010-09-03",20.253572,20.43055,20.159878,20.191109,9863700,12.686211
"2010-09-07",20.092209,20.284803,20.019337,20.217134,10824400,12.702561
"2010-09-08",20.196314,20.690811,20.196314,20.602322,14525100,13.028345
"2010-09-09",20.75848,20.805326,20.55027,20.711632,7878900,13.097472
"2010-09-10",20.706427,20.846968,20.664785,20.680401,6427700,13.077724
"2010-09-13",20.815737,20.831352,20.420139,20.534655,10196200,12.985562
"2010-09-14",20.586706,20.711632,20.388908,20.597116,8053400,13.02506
"2010-09-15",19.790306,20.35247,19.790306,20.300419,11455800,12.837435
"2010-09-16",20.295214,20.399319,20.206724,20.295214,6138100,12.834146
"2010-09-17",20.461781,20.529449,20.227545,20.519039,12548700,12.975681
"2010-09-20",20.586706,20.669991,20.394114,20.524244,9920900,12.978976
"2010-09-21",20.565886,20.64917,20.211929,20.378498,10225200,12.88681
"2010-09-22",20.373293,20.487808,20.165083,20.357676,6510900,12.873644
"2010-09-23",20.118237,20.258778,19.87359,19.930847,6314700,12.603727
"2010-09-24",20.081799,20.310829,20.019337,20.066183,8757000,12.68931
"2010-09-27",19.852768,19.998516,19.602917,19.623737,10648200,12.409518
"2010-09-28",19.618532,19.811127,19.42594,19.514429,36104900,12.340394
"2010-09-29",19.431145,19.530045,19.274988,19.332245,13367000,12.225187
"2010-09-30",19.45717,19.561275,18.931442,19.11883,15644800,12.090232
"2010-10-01",19.196909,19.514429,19.150063,19.431145,10097300,12.287728
"2010-10-04",19.384298,19.45717,18.884594,18.947058,12305200,11.981607
"2010-10-05",19.014725,19.66538,19.004314,19.597712,12585900,12.393064
"2010-10-06",19.561275,19.727842,19.493607,19.519634,11701800,12.343692
"2010-10-07",19.53525,19.582096,19.134445,19.342655,12812200,12.231771
"2010-10-08",19.32704,19.530045,19.212524,19.451965,10466300,12.300898
"2010-10-11",19.373886,19.488401,19.24896,19.410324,8913400,12.274561
"2010-10-12",19.399914,19.540455,19.222935,19.410324,11005800,12.274561
"2010-10-13",19.358271,19.707022,19.071983,19.597712,14677800,12.393064
"2010-10-14",19.566481,19.748663,19.441555,19.748663,9645200,12.488519
"2010-10-15",19.878796,19.925642,19.63415,19.769485,9409700,12.50169
"2010-10-18",19.727842,19.805922,19.592506,19.712227,4762600,12.465478
"2010-10-19",19.504017,19.63415,19.353065,19.451965,12542400,12.300898
"2010-10-20",19.45717,19.831947,19.451965,19.769485,5343200,12.50169
"2010-10-21",19.847563,20.107824,19.769485,20.003721,6233600,12.649809
"2010-10-22",19.988104,20.128647,19.863178,20.060978,5355700,12.686021
"2010-10-25",20.149467,20.321239,20.055773,20.217134,8176700,12.784772
"2010-10-26",20.133852,20.206724,19.920437,20.034952,6519600,12.669562
"2010-10-27",19.76428,19.842358,19.582096,19.76428,4774300,12.566963
"2010-10-28",19.837152,19.962078,19.701817,19.936052,4802500,12.676184
"2010-10-29",19.87359,19.993309,19.779896,19.925642,6448000,12.669562
"2010-11-01",20.029747,20.227545,19.707022,19.805922,6353300,12.593439
"2010-11-02",19.962078,20.23275,19.962078,20.196314,5206400,12.841665
"2010-11-03",20.253572,20.336855,19.920437,20.253572,4134600,12.878072
"2010-11-04",20.461781,20.53986,20.258778,20.493013,6466600,13.030318
"2010-11-05",20.493013,20.508629,20.159878,20.243162,9098200,12.871455
"2010-11-08",20.128647,20.378498,20.050568,20.357676,7292900,12.944271
"2010-11-09",20.76889,20.925047,20.066183,20.45137,17028900,13.00384
"2010-11-10",20.45137,20.524244,20.191109,20.295214,6861100,12.904549
"2010-11-11",20.154673,20.237955,19.915232,19.982899,6498300,12.705971
"2010-11-12",19.842358,19.982899,19.566481,19.660175,7098400,12.500769
"2010-11-15",19.701817,19.816332,19.488401,19.597712,8485400,12.461048
"2010-11-16",19.389503,19.696611,19.34786,19.405119,12554000,12.338593
"2010-11-17",19.415529,19.53525,19.353065,19.441555,7126500,12.361751
"2010-11-18",19.649765,19.774691,19.550865,19.717432,7908300,12.537173
"2010-11-19",19.660175,19.759075,19.431145,19.75387,7294700,12.560343
"2010-11-22",19.587301,19.816332,19.44676,19.805922,7189600,12.593439
"2010-11-23",19.592506,19.602917,19.332245,19.483196,7586300,12.38823
"2010-11-24",19.472786,19.759075,19.472786,19.717432,8398000,12.537173
"2010-11-26",19.524839,19.805922,19.504017,19.722637,3398000,12.540486
"2010-11-29",19.597712,19.686201,19.32704,19.63415,5817000,12.48422
"2010-11-30",19.379091,19.800716,19.316629,19.722637,11175000,12.540486
"2010-12-01",19.982899,20.409729,19.930847,20.284803,15685300,12.897932
"2010-12-02",20.34206,21.237362,20.336855,21.185308,14891100,13.47051
"2010-12-03",21.075998,21.466393,21.075998,21.43516,10108500,13.629371
"2010-12-06",21.226952,21.429955,21.216539,21.294619,8187100,13.540017
"2010-12-07",21.44557,21.549675,21.206129,21.211334,11313700,13.487057
"2010-12-08",21.268593,21.377903,21.086409,21.237362,7891400,13.606239
"2010-12-09",21.341467,21.409134,21.195719,21.263388,6921400,13.62291
"2010-12-10",21.268593,21.508034,21.263388,21.429955,7350200,13.729631
"2010-12-13",21.56529,21.695421,21.388313,21.450775,9197600,13.742966
"2010-12-14",21.502829,21.997326,21.497623,21.919247,11581700,14.043107
"2010-12-15",21.903631,22.200331,21.7735,21.794321,9509600,13.963072
"2010-12-16",21.809937,22.023352,21.705832,22.023352,6291900,14.109801
"2010-12-17",21.929657,22.012941,21.700626,21.731859,10503300,13.923053
"2010-12-20",21.882811,21.940067,21.632959,21.8724,4911900,14.013097
"2010-12-21",21.976505,22.075405,21.648575,21.66419,6350600,13.879697
"2010-12-22",21.716244,21.815142,21.539265,21.606934,4621800,13.843017
"2010-12-23",21.528854,21.700626,21.482008,21.596523,3227300,13.836344
"2010-12-27",21.549675,21.74227,21.539265,21.731859,2901800,13.923053
"2010-12-28",21.783911,21.830759,21.716244,21.783911,4185100,13.956402
"2010-12-29",21.76309,21.867195,21.74227,21.74227,3143000,13.92972
"2010-12-30",21.695421,21.809937,21.560085,21.580906,3205500,13.82634
"2010-12-31",21.591318,21.64337,21.492418,21.570496,4154400,13.819674
"2011-01-03",21.690216,22.018147,21.627754,21.940067,5977400,14.056444
"2011-01-04",22.012941,22.252382,21.914042,22.247177,7421300,14.253203
"2011-01-05",22.137867,22.43977,22.106636,22.267998,5566500,14.266541
"2011-01-06",22.283613,22.366898,22.127457,22.247177,4105400,14.253203
"2011-01-07",22.684416,22.892626,22.210741,22.450182,9682900,14.383268
"2011-01-10",22.294024,22.627159,22.267998,22.424154,5661300,14.36659
"2011-01-11",22.507439,22.632364,22.372103,22.486618,6788300,14.406605
"2011-01-12",22.64798,23.033167,22.616749,22.840574,9198300,14.633383
"2011-01-13",22.87701,23.439177,22.85619,23.397533,13615000,14.990205
"2011-01-14",23.319456,23.616154,23.173708,23.548487,8170700,15.086919
"2011-01-18",23.491228,23.558897,23.251787,23.480818,6037300,15.043568
"2011-01-19",23.480818,23.564102,22.970705,23.095631,6553100,14.796788
"2011-01-20",22.674006,23.173708,22.533464,22.897831,8734000,14.670067
"2011-01-21",23.090425,23.319456,22.861395,23.126862,7602600,14.816798
"2011-01-24",23.090425,23.309046,22.87701,23.288223,8264000,14.920175
"2011-01-25",23.262197,23.428766,23.059195,23.277813,8036100,14.913503
"2011-01-26",23.262197,23.470407,23.163298,23.230967,9278100,14.953712
"2011-01-27",23.428766,23.569307,23.095631,23.288223,13378500,14.990569
"2011-01-28",23.423561,23.532869,23.095631,23.267403,14629000,14.977169
"2011-01-31",23.376713,23.454792,23.277813,23.335072,14889500,15.020725
"2011-02-01",23.548487,23.756695,23.387123,23.699438,11004800,15.255258
"2011-02-02",23.636974,24.006546,23.579718,23.892031,8744400,15.379238
"2011-02-03",23.808748,24.037779,23.725464,23.88162,8121200,15.37254
"2011-02-04",23.855595,24.011751,23.787928,24.011751,5780300,15.456305
"2011-02-07",23.98052,24.235577,23.97011,24.152292,5359900,15.546765
"2011-02-08",24.183525,24.344887,24.152292,24.344887,4216800,15.670749
"2011-02-09",24.230371,24.272013,23.954494,24.100241,5123600,15.513264
"2011-02-10",24.037779,24.193935,23.902441,24.105446,6624200,15.51661
"2011-02-11",24.037779,24.162704,23.912853,24.095036,7667200,15.509916
"2011-02-14",23.97011,24.136677,23.538074,23.543282,9506100,15.154755
"2011-02-15",23.517254,23.683823,23.444382,23.579718,8468100,15.178205
"2011-02-16",23.642179,24.032574,23.642179,23.892031,9479900,15.379238
"2011-02-17",23.782721,24.381323,23.782721,24.355297,8316400,15.677446
"2011-02-18",24.407351,24.636379,24.355297,24.636379,7361000,15.858382
"2011-02-22",24.225166,24.605148,23.928469,24.027367,7232800,15.466356
"2011-02-23",23.88162,23.88162,23.215351,23.241377,8695000,14.960411
"2011-02-24",23.18412,23.418354,23.080015,23.267403,9361800,14.977169
"2011-02-25",23.413149,23.512049,23.204941,23.288223,8036800,14.990569
"2011-02-28",23.407944,23.683823,23.345482,23.600538,6290300,15.191611
"2011-03-01",23.709848,23.77231,23.199736,23.199736,7180000,14.933616
"2011-03-02",23.121656,23.584923,23.121656,23.335072,5490900,15.020725
"2011-03-03",23.621359,24.07942,23.595333,24.048189,5027500,15.479758
"2011-03-04",23.98052,24.011751,23.366302,23.558897,6500400,15.164799
"2011-03-07",23.642179,23.944084,23.355892,23.470407,6269000,15.107842
"2011-03-08",23.595333,23.689028,23.345482,23.548487,5855700,15.158096
"2011-03-09",23.543282,23.621359,23.340277,23.470407,6482600,15.211197
"2011-03-10",23.277813,23.350687,22.98632,23.048782,5618500,14.937945
"2011-03-11",23.001936,23.579718,22.939474,23.439177,5855200,15.190958
"2011-03-14",23.251787,23.277813,22.929062,23.168503,5276300,15.015528
"2011-03-15",22.595928,23.126862,22.413744,22.95509,7012400,14.877221
"2011-03-16",22.845779,23.116451,22.330462,22.523054,8349600,14.597216
"2011-03-17",22.861395,23.173708,22.689623,22.871805,5496100,14.823245
"2011-03-18",23.204941,23.272608,22.788521,22.850985,9658400,14.809743
"2011-03-21",23.230967,23.486023,23.08522,23.387123,5927600,15.157223
"2011-03-22",23.413149,23.433971,23.069605,23.121656,4569300,14.985168
"2011-03-23",23.080015,23.173708,22.6688,22.97591,7531600,14.890708
"2011-03-24",23.137272,23.309046,23.033167,23.309046,6692400,15.106607
"2011-03-25",23.314251,23.470407,23.163298,23.314251,4885300,15.109989
"2011-03-28",23.329866,23.355892,23.137272,23.137272,5581800,14.995289
"2011-03-29",23.095631,23.340277,23.043577,23.288223,5875100,15.093118
"2011-03-30",23.423561,23.444382,23.173708,23.366302,6657800,15.143725
"2011-03-31",23.355892,23.444382,23.246582,23.303841,7438200,15.103249
"2011-04-01",23.423561,23.663,23.392328,23.553692,9733800,15.265169
"2011-04-04",23.621359,24.095036,23.496433,24.032574,16099200,15.575541
"2011-04-05",24.136677,25.120466,24.110651,24.542686,25239300,15.906138
"2011-04-06",24.797743,24.849794,24.464607,24.594738,9370700,15.939876
"2011-04-07",24.719664,24.802948,24.480223,24.527071,8166600,15.896019
"2011-04-08",24.620764,24.797743,24.443787,24.542686,6907800,15.906138
"2011-04-11",25.552502,25.896048,25.016363,25.359907,32968500,16.435781
"2011-04-12",25.354702,27.785547,25.104851,27.238998,63242000,17.65362
"2011-04-13",26.48424,27.327486,25.765917,27.07243,77008500,17.545671
"2011-04-14",26.400955,27.332693,26.348902,27.035994,19725000,17.522055
"2011-04-15",27.067225,27.228588,26.806963,26.911068,19790900,17.44109
"2011-04-18",26.525881,26.885042,26.265619,26.728886,15575700,17.323021
"2011-04-19",26.713268,26.911068,26.546701,26.567522,9946800,17.218439
"2011-04-20",26.786142,26.96312,25.18293,25.484833,37958600,16.516748
"2011-04-21",25.630581,25.791943,25.516066,25.568117,9247500,16.570723
"2011-04-25",25.609758,25.729479,25.328676,25.365112,6481800,16.439152
"2011-04-26",25.51086,25.635786,25.474422,25.594143,8068700,16.587591
"2011-04-27",25.578527,25.646196,25.287035,25.437986,12142300,16.570637
"2011-04-28",25.339087,25.339087,24.678022,25.198545,15491200,16.414663
"2011-04-29",25.28183,25.484833,25.130877,25.370317,6531800,16.526556
"2011-05-02",25.406755,25.672222,25.29224,25.40155,7207200,16.5469
"2011-05-03",25.229776,25.583733,25.18293,25.333881,6919700,16.502827
"2011-05-04",25.432781,25.620169,25.287035,25.339087,9234200,16.506208
"2011-05-05",25.323471,25.760712,25.27142,25.417166,7067800,16.557076
"2011-05-06",25.640991,25.651402,25.17252,25.38073,6296800,16.533339
"2011-05-09",25.333881,25.994947,25.266214,25.885637,8414900,16.862242
"2011-05-10",25.922073,26.255209,25.885637,26.192745,7218000,17.062296
"2011-05-11",26.250004,26.411366,25.812763,25.864815,9214100,16.848671
"2011-05-12",25.817968,25.906458,25.51086,25.765917,5679500,16.784256
"2011-05-13",26.96312,26.96312,25.984535,26.432186,21414500,17.218273
"2011-05-16",26.08864,26.369724,26.000153,26.114668,6680100,17.011433
"2011-05-17",26.114668,26.151104,25.651402,25.745096,8027600,16.770695
"2011-05-18",25.807558,26.302055,25.620169,25.958509,7705600,16.90971
"2011-05-19",26.229181,26.229181,25.875227,26.015768,4893800,16.947008
"2011-05-20",25.942894,25.984535,25.594143,25.630581,5501900,16.696096
"2011-05-23",25.437986,25.51086,25.162109,25.18293,4282600,16.40449
"2011-05-24",25.188135,25.323471,25.016363,25.042389,4950300,16.312943
"2011-05-25",24.938284,25.141289,24.839384,24.959105,7091800,16.258682
"2011-05-26",24.927874,25.214161,24.776922,25.110056,6442500,16.357018
"2011-05-27",25.19334,25.521271,25.19334,25.313061,6211400,16.489258
"2011-05-31",25.51086,25.708658,25.370317,25.687838,5564100,16.733393
"2011-06-01",25.490038,25.495243,24.594738,24.599943,10510500,16.024721
"2011-06-02",24.625969,25.297445,24.480223,25.042389,9722800,16.312943
"2011-06-03",24.792538,24.933079,24.485428,24.485428,5303100,15.950126
"2011-06-06",24.344887,24.625969,24.235577,24.464607,9555100,15.936565
"2011-06-07",24.573917,25.167315,24.537481,24.657202,7930700,16.062019
"2011-06-08",24.573917,24.766512,24.469812,24.605148,6652500,16.132799
"2011-06-09",24.88623,24.88623,24.344887,24.370913,7827000,15.979218
"2011-06-10",24.27722,24.417761,24.08983,24.193935,8314000,15.863187
"2011-06-13",24.240782,24.412556,24.199141,24.28763,4546300,15.924613
"2011-06-14",24.485428,24.896643,24.480223,24.787333,5173900,16.252256
"2011-06-15",24.547892,24.641584,24.18873,24.261602,5950300,15.907549
"2011-06-16",24.230371,24.417761,23.850389,24.162704,7216100,15.842704
"2011-06-17",24.391733,24.475018,24.16791,24.199141,7211100,15.866595
"2011-06-20",24.147087,24.542686,24.048189,24.469812,4505700,16.044067
"2011-06-21",24.625969,24.813358,24.542686,24.745689,5151200,16.224943
"2011-06-22",24.599943,24.891438,24.350092,24.521866,5150800,16.078194
"2011-06-23",24.126266,24.370913,23.866005,24.329271,8239500,15.951919
"2011-06-24",24.360502,24.516659,24.058599,24.261602,8493100,15.907549
"2011-06-27",24.313656,24.672817,24.245987,24.584328,6080000,16.119146
"2011-06-28",24.714458,25.385935,24.704048,25.313061,8498900,16.596956
"2011-06-29",25.328676,25.536886,25.287035,25.469217,8622000,16.699341
"2011-06-30",25.51086,25.823174,25.495243,25.729479,6059400,16.869984
"2011-07-01",25.870022,25.875227,25.703453,25.807558,10084400,16.921179
"2011-07-05",25.765917,25.97933,25.682632,25.864815,5999600,16.958715
"2011-07-06",25.776327,26.020973,25.656607,25.870022,6661300,16.962135
"2011-07-07",25.994947,26.333286,25.849199,26.073025,8197800,17.09524
"2011-07-08",25.870022,25.932484,25.661812,25.890842,5206000,16.975792
"2011-07-11",25.578527,25.599348,25.307856,25.469217,4459000,16.699341
"2011-07-12",25.40155,25.443192,25.18293,25.318266,5160900,16.600374
"2011-07-13",25.417166,25.437986,25.078825,25.151699,7581900,16.491158
"2011-07-14",25.214161,25.375523,24.912258,25.005951,5479500,16.395599
"2011-07-15",25.06321,25.06321,24.709253,24.719664,8774700,16.207888
"2011-07-18",24.735279,24.735279,24.245987,24.381323,6616500,15.986047
"2011-07-19",24.589533,24.828974,24.485428,24.704048,5564600,16.197645
"2011-07-20",24.787333,24.849794,24.610353,24.688433,3206800,16.187408
"2011-07-21",24.771717,24.917463,24.553097,24.724869,7679300,16.211298
"2011-07-22",24.667612,24.745689,24.459402,24.662407,4477700,16.170343
"2011-07-25",24.490633,24.88623,24.443787,24.698843,5444600,16.194233
"2011-07-26",24.693638,24.693638,24.18873,24.272013,6223200,15.914373
"2011-07-27",24.131472,24.131472,23.267403,23.288223,10666800,15.351643
"2011-07-28",23.689028,23.907646,23.007141,23.303841,12556900,15.361939
"2011-07-29",23.132067,23.381918,22.850985,23.053989,8681000,15.197231
"2011-08-01",23.288223,23.309046,22.720854,23.137272,7286800,15.252133
"2011-08-02",22.897831,23.106041,22.221151,22.241972,9568400,14.661949
"2011-08-03",22.288818,22.798931,21.966095,22.778111,11420700,15.015375
"2011-08-04",22.444977,22.471003,21.65378,21.66419,13495300,14.281073
"2011-08-05",21.908836,22.012941,21.049973,21.539265,10937200,14.198719
"2011-08-08",21.039562,21.174898,19.639355,19.680996,17716100,12.973753
"2011-08-09",20.092209,20.86779,19.462376,20.820942,18652100,13.725205
"2011-08-10",20.435755,21.081203,19.76428,19.842358,16782300,13.080117
"2011-08-11",20.019337,21.471598,19.779896,21.133257,12206300,13.931081
"2011-08-12",21.393518,21.403929,20.945868,21.122847,9486700,13.924223
"2011-08-15",21.591318,21.908836,21.341467,21.55488,10746400,14.209016
"2011-08-16",21.320644,21.74227,21.226952,21.528854,8651000,14.191863
"2011-08-17",21.783911,22.023352,21.54447,21.669395,16729100,14.284505
"2011-08-18",20.982306,21.060383,19.811127,20.139057,13053100,13.275703
"2011-08-19",19.821537,20.35247,19.524839,19.691406,12262200,12.980612
"2011-08-22",20.149467,20.217134,19.566481,19.785101,5061700,13.042374
"2011-08-23",19.868383,20.690811,19.738253,20.675196,6809400,13.629125
"2011-08-24",20.612734,21.034357,20.513834,20.893816,6723200,13.773247
"2011-08-25",21.075998,21.351877,20.576296,20.716837,7323700,13.656575
"2011-08-26",20.597116,21.174898,20.113029,21.013536,4827600,13.85216
"2011-08-29",21.341467,21.601728,21.226952,21.55488,5623300,14.209016
"2011-08-30",21.513239,21.617344,21.190514,21.461185,6297800,14.14725
"2011-08-31",21.601728,21.950478,21.487213,21.64337,6468400,14.267345
"2011-09-01",21.674601,21.950478,21.45598,21.502829,5934100,14.174708
"2011-09-02",20.945868,20.987511,20.612734,20.680401,5207800,13.632562
"2011-09-06",20.045362,20.75848,19.889206,20.716837,8418000,13.656575
"2011-09-07",21.091614,21.299824,20.997921,21.200924,7937500,14.084463
"2011-09-08",21.008331,21.273798,20.841763,20.9771,5933700,13.935772
"2011-09-09",20.664785,20.888611,20.326445,20.654375,8905500,13.721378
"2011-09-12",20.310829,20.982306,20.237955,20.966688,9856100,13.928857
"2011-09-13",21.075998,21.591318,20.893816,21.482008,7764400,14.271197
"2011-09-14",21.586113,21.783911,21.258183,21.518444,7395800,14.295406
"2011-09-15",21.789116,22.132662,21.695421,22.059788,6303500,14.655037
"2011-09-16",22.184713,23.866005,21.950478,22.74688,35155700,15.111496
"2011-09-19",23.793133,24.037779,22.991526,23.293428,48905100,15.474587
"2011-09-20",23.428766,23.683823,23.303841,23.449587,18757800,15.578326
"2011-09-21",23.376713,23.657795,22.85619,22.882215,13427300,15.201401
"2011-09-22",22.491823,22.533464,21.877605,22.377308,20389400,14.865976
"2011-09-23",22.210741,22.736469,22.153482,22.372103,11482400,14.862516
