"","APC.Open","APC.High","APC.Low","APC.Close","APC.Volume","APC.Adjusted"
"2014-12-19",81.940002,84.93,80.629997,84.860001,10083800,80.582047
"2014-12-22",83.25,84.080002,81.82,83.650002,6395800,79.433052
"2014-12-23",84.610001,85.209999,83.220001,84.239998,6073000,79.993301
"2014-12-24",83.389999,83.919998,81.709999,83.080002,1848600,78.891785
"2014-12-26",84.139999,84.470001,82.730003,83.190002,2209100,78.996239
"2014-12-29",83.860001,84.730003,82.589996,83.830002,3963100,79.603981
"2014-12-30",83.459999,83.989998,82.57,83.540001,3537900,79.328598
"2014-12-31",82.300003,83.639999,81.290001,82.5,3911200,78.341042
"2015-01-02",80.970001,82.739998,80.730003,82.290001,4472800,78.141594
"2015-01-05",80.870003,80.870003,75.040001,75.800003,8958400,71.978783
"2015-01-06",75.370003,77.389999,74.389999,75.239998,6805500,71.447021
"2015-01-07",76.589996,78.169998,75.730003,76.440002,6262200,72.586517
"2015-01-08",77.489998,79.050003,76.629997,78.910004,6229200,74.932007
"2015-01-09",78.910004,79.629997,77.699997,79.139999,4248400,75.150406
"2015-01-12",77.400002,77.400002,74.660004,75.050003,7511700,71.266602
"2015-01-13",75.099998,76.540001,74.610001,75.800003,5526100,71.978783
"2015-01-14",74.519997,77.459999,73.82,77.349998,7527200,73.450653
"2015-01-15",78.900002,78.949997,75.410004,75.480003,4178300,71.674919
"2015-01-16",76.830002,78.800003,76.379997,78.449997,5487100,74.495193
"2015-01-20",77.870003,77.980003,76.18,77.769997,5493000,73.84948
"2015-01-21",78.800003,80.830002,78.279999,80.739998,6113500,76.669746
"2015-01-22",81.139999,81.559998,78.870003,81.519997,5254100,77.410423
"2015-01-23",81.120003,83.129997,80.82,81.440002,5184800,77.334473
"2015-01-26",81.790001,83.010002,80.010002,82.660004,3304100,78.492973
"2015-01-27",82.239998,84.139999,81.400002,82.650002,4004700,78.483459
"2015-01-28",82.400002,82.769997,78.970001,79.18,7093200,75.188377
"2015-01-29",79.910004,80.5,77.949997,80.139999,6589600,76.099998
"2015-01-30",79.489998,82.510002,78.669998,81.75,5202700,77.628838
"2015-02-02",83.010002,83.599998,80.760002,82.769997,7752400,78.597412
"2015-02-03",85.209999,86.889999,84.239998,85.599998,9888600,81.284744
"2015-02-04",83.910004,84.980003,82.459999,83.07,5472000,78.882301
"2015-02-05",84.209999,84.779999,83.019997,83.68,4703700,79.46154
"2015-02-06",84.510002,84.699997,82.269997,82.699997,5046800,78.530937
"2015-02-09",83.190002,84.550003,82.940002,83.459999,3086100,79.252632
"2015-02-10",83.389999,84.5,81.669998,84.339996,4528900,80.08828
"2015-02-11",82.940002,85.730003,82.410004,85.610001,4894200,81.294228
"2015-02-12",87.010002,87.690002,85.959999,87.309998,7110700,82.908539
"2015-02-13",88.5,90.099998,88.089996,89.440002,5595000,84.93116
"2015-02-17",88.389999,89.400002,87.980003,88.669998,7318400,84.199989
"2015-02-18",87.440002,88.760002,86.440002,86.870003,4712300,82.490738
"2015-02-19",82.839996,86.980003,82.839996,86.099998,6215500,81.759514
"2015-02-20",86,86.5,84.849998,85.449997,3749900,81.142334
"2015-02-23",84.57,86.300003,83.949997,85.519997,3861900,81.208763
"2015-02-24",86.25,86.620003,85.010002,85.889999,3003300,81.560127
"2015-02-25",85.650002,86.970001,85.099998,86.410004,3190500,82.053925
"2015-02-26",85.449997,86.190002,84.57,85.239998,4002400,80.942902
"2015-02-27",85.699997,85.699997,83.839996,84.230003,6321700,79.983818
"2015-03-02",84.230003,84.230003,81.360001,82.019997,6564700,77.885216
"2015-03-03",81.879997,83.690002,81.510002,82.779999,5506800,78.606911
"2015-03-04",82.970001,83.599998,81.330002,83.349998,3426700,79.148186
"2015-03-05",83.32,83.339996,82.410004,82.839996,3312100,78.663895
"2015-03-06",81.830002,82.169998,80.629997,81.730003,5386900,77.609833
"2015-03-09",81.489998,82.779999,80.610001,80.769997,3296400,76.952438
"2015-03-10",79.720001,81.050003,78.989998,78.989998,4617100,75.256599
"2015-03-11",79.230003,80.230003,78.779999,79.489998,3134600,75.732948
"2015-03-12",79.839996,79.93,78.010002,78.190002,2972500,74.4944
"2015-03-13",77.550003,78.529999,77,78.419998,3577900,74.713516
"2015-03-16",77.849998,80.739998,77.519997,80.639999,4590700,76.82859
"2015-03-17",80.150002,81.25,79.739998,80.440002,6101000,76.638046
"2015-03-18",79.970001,83.18,79.669998,82.589996,5485400,78.68644
"2015-03-19",81.040001,82.279999,79.910004,80.43,4001100,76.628525
"2015-03-20",80.910004,83.5,80.910004,81.949997,5062900,78.076691
"2015-03-23",82.269997,82.730003,80.989998,81.040001,3865700,77.209686
"2015-03-24",81.339996,81.75,80.529999,81.410004,3503900,77.562218
"2015-03-25",82.220001,83.150002,81.309998,82.339996,4056800,78.44825
"2015-03-26",83.5,84.040001,82.459999,83.199997,4060900,79.267609
"2015-03-27",82.809998,82.839996,81.93,82.190002,2432400,78.305336
"2015-03-30",83.18,84.080002,82.519997,83.849998,2828800,79.886879
"2015-03-31",83.050003,83.769997,82.550003,82.809998,2397900,78.896049
"2015-04-01",83.760002,84.959999,83.489998,83.860001,4170400,79.896408
"2015-04-02",83.300003,85.370003,82.919998,84.550003,3567900,80.553787
"2015-04-06",85.040001,86.599998,84.800003,85.860001,3250800,81.801888
"2015-04-07",85.93,86.830002,85.400002,85.440002,3519000,81.401749
"2015-04-08",86.699997,87.220001,85.379997,86.120003,5908800,82.049591
"2015-04-09",86.709999,89.599998,86.510002,88.900002,5976700,84.698212
"2015-04-10",90,90.110001,88.739998,90.099998,4061900,85.841476
"2015-04-13",90.489998,91.099998,88.540001,88.68,4299700,84.488594
"2015-04-14",89.650002,90.910004,89.209999,90.830002,4113400,86.53698
"2015-04-15",91.080002,94.650002,90.769997,94.540001,7222500,90.071617
"2015-04-16",94.559998,94.989998,93.720001,93.940002,5076500,89.499985
"2015-04-17",93.43,93.809998,91.389999,93.68,6560700,89.252289
"2015-04-20",93.900002,95.940002,93.339996,93.660004,7866600,89.233223
"2015-04-21",93.309998,94.220001,92.120003,92.559998,3091900,88.185204
"2015-04-22",93.089996,93.620003,91.900002,93.040001,2651500,88.642532
"2015-04-23",93.099998,94.720001,92.959999,93.459999,2639300,89.042671
"2015-04-24",92.940002,93.339996,92.199997,92.650002,3426500,88.270958
"2015-04-27",93.690002,94.019997,92.800003,93.160004,2424100,88.756859
"2015-04-28",93,94.349998,92.730003,93.660004,2250700,89.233223
"2015-04-29",93.300003,95,92.839996,93.900002,3339200,89.461876
"2015-04-30",94.199997,94.720001,92.760002,94.099998,5498400,89.652428
"2015-05-01",93.93,94.300003,92.82,93.919998,2211900,89.480927
"2015-05-04",94.43,95.199997,92.790001,93.730003,5065500,89.299911
"2015-05-05",93.669998,95.75,89.059998,89.32,9411400,85.098335
"2015-05-06",90.620003,91.75,89.139999,89.660004,4731400,85.422272
"2015-05-07",89.690002,89.75,87.68,88.769997,5234300,84.574341
"2015-05-08",89.639999,89.709999,87.410004,88.559998,5394300,84.374237
"2015-05-11",88.870003,88.870003,86.209999,86.32,4053900,82.240143
"2015-05-12",86.32,87.040001,85.5,86.190002,4337100,82.11628
"2015-05-13",87.529999,87.529999,84.620003,85.110001,4199000,81.087334
"2015-05-14",85.309998,86.050003,84.360001,84.489998,3154900,80.496635
"2015-05-15",83.949997,85.290001,83.089996,84.669998,4536700,80.668121
"2015-05-18",84.440002,85.059998,83.730003,84.980003,3168500,80.96347
"2015-05-19",84.230003,84.559998,83.400002,83.559998,4105900,79.610603
"2015-05-20",83.519997,84.050003,82.889999,83.400002,2630000,79.458145
"2015-05-21",83.769997,85.660004,83.5,85.599998,3907100,81.554161
"2015-05-22",84.529999,86.550003,84.339996,86.169998,4026800,82.097221
"2015-05-26",85.269997,85.720001,83.809998,84.18,3598700,80.201302
"2015-05-27",84.5,85.32,83.5,84.150002,3492100,80.172707
"2015-05-28",84.309998,84.739998,82.830002,83.919998,3087900,79.953568
"2015-05-29",84.239998,84.529999,83.370003,83.610001,4045200,79.658218
"2015-06-01",83.959999,84.139999,83.25,83.839996,2830500,79.877342
"2015-06-02",84.480003,85.43,82.889999,84.790001,2995100,80.782448
"2015-06-03",84.550003,85.360001,83.870003,83.919998,4360200,79.953568
"2015-06-04",83.110001,83.849998,82.68,83.400002,2285000,79.458145
"2015-06-05",83.010002,85.199997,82.82,84.489998,3000100,80.496635
"2015-06-08",83.779999,84.699997,82.690002,82.959999,3846800,79.292328
"2015-06-09",83.839996,84.699997,83.099998,83.220001,4515600,79.540855
"2015-06-10",84.550003,84.790001,83.809998,84.610001,2120100,80.869408
"2015-06-11",84.550003,84.949997,83.720001,83.93,1845100,80.21946
"2015-06-12",83.43,83.5,82.75,83.120003,3578600,79.445259
"2015-06-15",82.449997,83.360001,82.360001,82.669998,1892500,79.015152
"2015-06-16",82.519997,83.839996,82.519997,83.610001,1515200,79.913597
"2015-06-17",84.419998,84.709999,82.639999,83.029999,2008800,79.359238
"2015-06-18",83.580002,83.690002,82.730003,82.889999,2408400,79.225426
"2015-06-19",82.110001,83.07,81.669998,81.82,4028900,78.202736
"2015-06-22",82.419998,82.440002,81.269997,81.970001,2007300,78.346107
"2015-06-23",82.239998,82.690002,81.660004,82.220001,1941000,78.585052
"2015-06-24",82.059998,82.629997,81.260002,81.449997,3847400,77.849098
"2015-06-25",81.699997,81.82,80.68,80.730003,3039700,77.160934
"2015-06-26",80.669998,81.389999,79.82,81.360001,3973800,77.763062
"2015-06-29",80.089996,80.790001,78.5,78.589996,3931900,75.115532
"2015-06-30",79.110001,79.300003,77.75,78.059998,4270800,74.608963
"2015-07-01",78.260002,78.699997,76.559998,77.18,5155200,73.767876
"2015-07-02",77.379997,77.989998,76.720001,76.779999,3474400,73.385559
"2015-07-06",75.599998,77.449997,75.169998,76.379997,3967700,73.003242
"2015-07-07",76.650002,78.330002,75.290001,77.919998,5979100,74.475159
"2015-07-08",77.529999,77.620003,75.110001,75.470001,3653100,72.133476
"2015-07-09",76.839996,77.32,76,76.080002,3703200,72.716515
"2015-07-10",76.75,77.389999,75.389999,75.709999,3381000,72.362862
"2015-07-13",75.629997,76.489998,75.379997,75.699997,3480900,72.353294
"2015-07-14",75.5,76.639999,75.339996,76.370003,5639100,72.993698
"2015-07-15",75.620003,76.709999,74.839996,75.199997,4723600,71.875397
"2015-07-16",76.150002,76.150002,74.330002,74.690002,4296600,71.387962
"2015-07-17",74.529999,74.629997,73.349998,73.879997,4012800,70.613762
"2015-07-20",73.610001,73.650002,72.290001,72.620003,4795600,69.409485
"2015-07-21",73.150002,74.120003,72.879997,73.370003,4907600,70.12632
"2015-07-22",72.830002,73.610001,72.349998,72.660004,5267000,69.447716
"2015-07-23",72.800003,73.07,71.650002,72.540001,3054200,69.333015
"2015-07-24",72.400002,72.540001,71.029999,71.610001,3418800,68.444107
"2015-07-27",70.559998,71.510002,69.720001,69.989998,4734200,66.895744
"2015-07-28",70.209999,73.400002,69.400002,72.849998,6230000,69.629288
"2015-07-29",74.949997,77.5,73.75,76.279999,7818100,72.907669
"2015-07-30",76.199997,77.269997,75.519997,76.629997,3999800,73.24218
"2015-07-31",76.099998,76.160004,74.099998,74.349998,4025800,71.062988
"2015-08-03",73.610001,74.639999,72.800003,73.220001,3829000,69.982925
"2015-08-04",73.940002,74.57,73.629997,74.300003,4208700,71.01519
"2015-08-05",75.400002,76.290001,73.910004,74.010002,3898500,70.738029
"2015-08-06",73.669998,76.389999,73.150002,76.150002,5069400,72.783401
"2015-08-07",75.849998,76.760002,72.650002,73.050003,4695100,69.820473
"2015-08-10",73.32,75.730003,73.029999,75.699997,3446800,72.353294
"2015-08-11",74.110001,75.669998,73.360001,75.470001,3653900,72.133476
"2015-08-12",75.330002,78.589996,74.440002,78.099998,6121400,74.647186
"2015-08-13",77.190002,77.75,76.089996,76.239998,4298700,72.869423
"2015-08-14",76.260002,77.25,75.93,76.25,4219100,72.87899
"2015-08-17",76,77.150002,75.620003,76.540001,2399800,73.156166
"2015-08-18",75.989998,77.260002,75.970001,76.639999,2545000,73.251747
"2015-08-19",75.870003,76.489998,71.959999,72.379997,7351800,69.180077
"2015-08-20",72.419998,73.139999,70.730003,71.050003,6733200,67.908875
"2015-08-21",70.459999,71.230003,68.779999,68.779999,6927000,65.739243
"2015-08-24",60.400002,67.940002,58.099998,65.550003,11059400,62.652042
"2015-08-25",67.980003,68.239998,63.970001,63.990002,5022600,61.161003
"2015-08-26",65.510002,65.93,63.59,65.160004,6274900,62.27927
"2015-08-27",66.879997,70.199997,66.5,69.010002,9018000,65.959076
"2015-08-28",68.660004,72.309998,68.519997,70.940002,6647100,67.803749
"2015-08-31",69.639999,72.25,67.849998,71.580002,7077100,68.415459
"2015-09-01",69.639999,70.300003,67.650002,68.290001,5283600,65.270882
"2015-09-02",69.290001,69.580002,67.07,69.529999,4221800,66.45607
"2015-09-03",69.849998,71.32,68.739998,69.510002,4016700,66.436966
"2015-09-04",68.349998,69.07,67.610001,68.339996,3386000,65.57338
"2015-09-08",69.120003,69.790001,67.690002,69.699997,3565600,66.878342
"2015-09-09",69.699997,70.730003,67.059998,67.199997,4004500,64.479538
"2015-09-10",67.330002,67.75,66.059998,67.209999,4137500,64.489136
"2015-09-11",66.199997,66.389999,64.760002,65.650002,4574500,62.992302
"2015-09-14",65.599998,65.639999,64.480003,65,3587800,62.368614
"2015-09-15",65.349998,66.489998,65.209999,65.720001,2571400,63.05946
"2015-09-16",66.43,69.260002,66.400002,69.139999,4678700,66.341003
"2015-09-17",69.07,70.040001,68.199997,68.57,6232900,65.794083
"2015-09-18",67.370003,67.699997,65,65.470001,6832600,62.819584
"2015-09-21",66.269997,66.730003,65.059998,65.860001,2564600,63.193798
"2015-09-22",64.510002,66.379997,64.330002,64.809998,2781100,62.18631
"2015-09-23",65.07,65.480003,63.18,63.18,4733300,60.622292
"2015-09-24",63.099998,64.239998,62.509998,63.700001,3459600,61.121239
"2015-09-25",64.440002,64.739998,62.029999,62.669998,4251900,60.132935
"2015-09-28",61.869999,61.970001,59.310001,59.43,6347200,57.024101
"2015-09-29",59.040001,59.84,58.290001,59.040001,4435900,56.649891
"2015-09-30",59.740002,60.48,59.07,60.389999,3989000,57.945232
"2015-10-01",61.34,62.330002,59.75,60.950001,4083500,58.482563
"2015-10-02",60.34,64.269997,60.099998,64.110001,5264100,61.514641
"2015-10-05",65.080002,66.989998,64.440002,66.489998,5365100,63.798298
"2015-10-06",66.720001,68.779999,66.290001,68.650002,4978500,65.87085
"2015-10-07",70,70.5,67.449997,69.139999,5285300,66.341003
"2015-10-08",69.010002,72.730003,68.760002,72.330002,7105000,69.401871
"2015-10-09",72.470001,72.849998,70.910004,72.400002,5410000,69.469048
"2015-10-12",72.459999,72.739998,69.970001,71.089996,4138000,68.212067
"2015-10-13",70.529999,72.120003,69.779999,70.580002,2961200,67.72271
"2015-10-14",70.639999,72.260002,70.489998,71.57,4428100,68.672638
"2015-10-15",71.419998,72.989998,70.779999,72.959999,4103900,70.006363
"2015-10-16",73.559998,73.870003,71.720001,73.389999,4414000,70.418968
"2015-10-19",72.440002,72.940002,71.709999,72.309998,4051100,69.382683
"2015-10-20",72.120003,73.769997,71.809998,73.290001,2910500,70.323006
"2015-10-21",72.769997,73.199997,71.43,71.550003,2723400,68.65345
"2015-10-22",72.050003,73.239998,71.510002,73,3318700,70.044739
"2015-10-23",72.32,73.080002,71.300003,72.029999,4558000,69.114006
"2015-10-26",71.660004,71.889999,68.739998,69,4821000,66.206688
"2015-10-27",67.5,67.809998,65,65.290001,8163400,62.646881
"2015-10-28",65.290001,67.050003,63.650002,65.550003,7213300,62.896351
"2015-10-29",65.269997,68.169998,64.830002,67.580002,6892000,64.844154
"2015-10-30",67.779999,67.919998,65.620003,66.879997,5663900,64.172501
"2015-11-02",65.839996,67.720001,65.620003,67.379997,4522100,64.652245
"2015-11-03",67.800003,71.739998,67.769997,70.839996,6343900,67.972191
"2015-11-04",70.849998,72.099998,68.860001,70.220001,4940100,67.377289
"2015-11-05",69.709999,71.739998,69.419998,70.099998,3208400,67.262146
"2015-11-06",69.5,70.029999,67.900002,68.599998,3723500,65.822876
"2015-11-09",68.93,69.919998,67.400002,67.900002,3369600,65.151207
"2015-11-10",67.470001,72.239998,63,63.419998,17835800,60.852573
"2015-11-11",64.480003,64.75,60.220001,61.009998,13250400,58.540134
"2015-11-12",59.880001,60.860001,58.349998,58.5,9300000,56.131744
"2015-11-13",58.490002,61.09,57.860001,60.049999,9381700,57.619007
"2015-11-16",60.119999,62.52,59.540001,62.110001,7089700,59.595608
"2015-11-17",61.84,61.860001,60.16,61.119999,7130000,58.645679
"2015-11-18",61.689999,62.560001,60.549999,61.740002,4020700,59.240585
"2015-11-19",61.150002,61.34,58.849998,59.639999,5114300,57.225594
"2015-11-20",59.849998,59.849998,58.490002,58.740002,4338000,56.362038
"2015-11-23",58.75,60.84,58.349998,60.349998,6585400,57.906849
"2015-11-24",60.900002,62.490002,60.849998,62.02,5438300,59.509254
"2015-11-25",61.299999,62.240002,61.029999,61.130001,2784900,58.655277
"2015-11-27",60.52,61.02,60.130001,60.709999,2304900,58.252277
"2015-11-30",60.880001,62,59.799999,59.900002,5533100,57.475067
"2015-12-01",60.09,61.189999,59.75,60.5,5338800,58.050785
"2015-12-02",59.889999,60.849998,58.25,58.77,6525600,56.390816
"2015-12-03",59.450001,59.880001,57.790001,58.139999,6107900,55.786316
"2015-12-04",57.41,57.950001,55.869999,56.810001,8315600,54.510174
"2015-12-07",54.779999,54.91,52.77,53.68,11092700,51.752846
"2015-12-08",52.43,53.150002,51.220001,51.82,9576500,49.959618
"2015-12-09",51.98,53.52,50.349998,50.830002,8609600,49.005154
"2015-12-10",50.57,52.400002,49.889999,51.23,8363900,49.3908
"2015-12-11",50.009998,50.23,48.709999,49.549999,9869800,47.771111
"2015-12-14",49.119999,49.59,47.349998,47.59,11824800,45.881477
"2015-12-15",48.23,49.200001,47.720001,48.799999,7060400,47.048035
"2015-12-16",48.740002,49.23,47.299999,47.669998,7657600,45.958603
"2015-12-17",48.639999,48.990002,45.91,46.73,13563500,45.052357
"2015-12-18",46.470001,47.389999,45.669998,45.669998,8659200,44.030407
"2015-12-21",45.869999,47.720001,44.5,46.549999,13333200,44.878819
"2015-12-22",46.599998,48.84,46.360001,48.549999,11511400,46.807018
"2015-12-23",49.549999,51.560001,48.75,51.5,8278800,49.651104
"2015-12-24",51.400002,51.740002,50.639999,51.220001,2691600,49.381165
"2015-12-28",50.220001,50.57,49.049999,49.689999,4945200,47.906086
"2015-12-29",50.57,50.880001,49.259998,49.73,3188000,47.944656
"2015-12-30",48.790001,49.93,48.330002,48.380001,3534800,46.64312
"2015-12-31",48.220001,49.049999,47.970001,48.580002,3672300,46.835934
"2016-01-04",48.509998,50,48.060001,49.130001,5909300,47.366196
"2016-01-05",49.43,49.490002,47.75,48.52,4130000,46.778091
"2016-01-06",46.73,47.099998,43.720001,43.77,10750100,42.19862
"2016-01-07",41.950001,42.900002,39.799999,40.110001,13733200,38.670017
"2016-01-08",40.610001,41.900002,39.799999,40.560001,11345600,39.103859
"2016-01-11",40.560001,40.619999,37.52,37.75,10090900,36.394737
"2016-01-12",38.57,38.68,36.16,37.330002,25166300,35.989826
"2016-01-13",38.060001,38.310001,34,34.860001,15524700,33.608501
"2016-01-14",35.130001,35.68,33.66,35,15146700,33.743469
"2016-01-15",32.959999,33.93,31.85,32.02,15072200,30.870455
"2016-01-19",32.049999,32.84,30.450001,30.85,13316100,29.742455
"2016-01-20",30.24,31.18,28.16,30.540001,16346400,29.443586
"2016-01-21",30.360001,33.810001,30.030001,33.549999,11363200,32.345531
"2016-01-22",35.25,36.400002,34.52,35.48,13440800,34.20623
"2016-01-25",34.599998,35.650002,32.25,32.310001,9761600,31.150045
"2016-01-26",33.23,34.709999,32.470001,34.59,10236900,33.34819
"2016-01-27",34.009998,36.639999,33.52,35.529999,10505500,34.254448
"2016-01-28",37.849998,38.77,36.5,37.25,12159700,35.912697
"2016-01-29",37.66,39.32,37.27,39.09,9588400,37.686638
"2016-02-01",38.540001,38.68,36.759998,38.25,9735200,36.876789
"2016-02-02",37.650002,40.610001,37.630001,39.259998,16811900,37.850533
"2016-02-03",39.939999,42.52,39.150002,42.490002,14322900,40.964569
"2016-02-04",42.52,44.060001,40.599998,41.360001,13684700,39.875141
"2016-02-05",40.380001,41.720001,39.459999,40.77,8553000,39.306316
"2016-02-08",37.889999,40.349998,37.540001,40.049999,8300500,38.612167
"2016-02-09",38.900002,39.59,37.049999,37.240002,12085700,35.903053
"2016-02-10",37.150002,38.080002,36.040001,37.389999,10903100,36.04768
"2016-02-11",35.950001,36.540001,34.669998,35.68,16470300,34.399055
"2016-02-12",36.490002,38.259998,35.790001,37.810001,7517000,36.452587
"2016-02-16",38.919998,39.200001,37.709999,39.09,6102300,37.686638
"2016-02-17",39.799999,41.830002,39.560001,40.5,10239500,39.046017
"2016-02-18",40.849998,41.16,36.93,37.029999,11708000,35.700584
"2016-02-19",36,36,34.240002,35.349998,12915000,34.080902
"2016-02-22",35.349998,37.43,35.349998,37.349998,7094600,36.009102
"2016-02-23",36.75,37.049999,35.150002,35.299999,6104400,34.032696
"2016-02-24",34.400002,36.369999,33.849998,36.209999,8671600,34.910027
"2016-02-25",37.16,38.610001,36.93,37.639999,8422900,36.288692
"2016-02-26",38.689999,39.470001,37.970001,38.02,7059700,36.655045
"2016-02-29",38.07,38.389999,36.860001,37.950001,7924200,36.58757
"2016-03-01",39.16,40.639999,37.650002,40.110001,10922100,38.670017
"2016-03-02",39.84,42.689999,39.73,42.650002,9839700,41.118828
"2016-03-03",42.240002,43.450001,41.759998,42.98,9478100,41.436974
"2016-03-04",43.439999,45.900002,42.200001,45.259998,13165300,43.635128
"2016-03-07",44.98,45.810001,44.200001,45.099998,9934600,43.528957
"2016-03-08",44.549999,44.639999,41,41.139999,7708100,39.706902
"2016-03-09",42.009998,43.490002,40.630001,42.32,7702700,40.845798
"2016-03-10",41.799999,42.57,40.02,42.5,7024300,41.019524
"2016-03-11",44.349998,47.130001,44.099998,46.290001,14798300,44.677509
"2016-03-14",45.25,47.150002,45.049999,46.310001,6291600,44.696812
"2016-03-15",45.59,47.080002,44.810001,47.02,5491500,45.382072
"2016-03-16",47.32,49.080002,46.5,48.709999,9017700,47.013203
"2016-03-17",49.509998,50.389999,48.959999,49.259998,6830800,47.544048
"2016-03-18",49.689999,49.939999,47.84,48.759998,10288400,47.061459
"2016-03-21",48.830002,49.139999,47.080002,48.610001,5803800,46.916691
"2016-03-22",48.049999,49.169998,47.860001,48.009998,4666400,46.337589
"2016-03-23",47.470001,48.310001,46.16,46.290001,6319000,44.677509
"2016-03-24",44.880001,46.5,44.34,46.27,9107000,44.658199
"2016-03-28",46.610001,46.709999,45.209999,45.630001,6189400,44.040497
"2016-03-29",44.669998,46.380001,44.400002,46.23,5443000,44.619595
"2016-03-30",46.970001,47.43,45.48,46.389999,5345400,44.774021
"2016-03-31",46.130001,47.369999,45.860001,46.57,5755300,44.94775
"2016-04-01",45.07,46.139999,45.009998,45.810001,3379900,44.214226
"2016-04-04",45.919998,46.639999,44.380001,44.59,4418000,43.036724
"2016-04-05",44,44.990002,43.779999,44.099998,4394400,42.563793
"2016-04-06",44.040001,46.009998,43.52,45.709999,9776900,44.117706
"2016-04-07",45.419998,46.27,45.09,45.75,4398900,44.156311
"2016-04-08",47.490002,48.52,47.099998,48.290001,5945900,46.607841
"2016-04-11",48.77,49.150002,47.470001,47.529999,4063900,45.87431
"2016-04-12",47.889999,50.540001,47.549999,50.110001,5954400,48.364433
"2016-04-13",49.75,50.470001,48.700001,49.32,4407800,47.601959
"2016-04-14",49.669998,49.880001,48.599998,49.459999,4599700,47.737083
"2016-04-15",49.25,49.849998,48.279999,48.91,4429100,47.206242
"2016-04-18",46.970001,50.619999,46.75,50.130001,4671200,48.383743
"2016-04-19",50.740002,51.880001,50.119999,50.529999,6730800,48.769806
"2016-04-20",50.439999,51.619999,49.73,50.66,6909800,48.895279
"2016-04-21",50.619999,50.919998,49.110001,50.029999,7799500,48.287224
"2016-04-22",50.139999,52.73,50.049999,52.549999,6365000,50.719444
"2016-04-25",52.130001,52.380001,50.400002,51.09,5187100,49.310299
"2016-04-26",51.439999,52.66,50.75,52.360001,5383400,50.53606
"2016-04-27",53.029999,55.459999,53.029999,54.779999,7606800,52.871754
"2016-04-28",54.360001,55.439999,53.029999,53.200001,4145400,51.346794
"2016-04-29",53.830002,54.59,51.630001,52.759998,5051400,50.922123
"2016-05-02",52.619999,52.700001,50.900002,51.950001,5067500,50.140339
"2016-05-03",50.669998,52.150002,49.110001,50.099998,9411200,48.354778
"2016-05-04",49.099998,50.400002,46.93,47.02,9231000,45.382072
"2016-05-05",48.259998,48.34,45.869999,46.099998,9415800,44.494122
"2016-05-06",45.639999,47.68,45.220001,46.560001,5660300,44.938099
"2016-05-09",46.07,46.490002,44.810001,44.990002,4152200,43.422791
"2016-05-10",45.290001,47.049999,45.169998,47.009998,4047400,45.372425
"2016-05-11",46.610001,48.799999,46.380001,47.919998,4912400,46.250721
"2016-05-12",48.599998,49.669998,47.43,48.25,6733600,46.569229
"2016-05-13",47.349998,49.110001,47.349998,47.720001,6062800,46.057686
"2016-05-16",48.509998,49.84,48.48,49.169998,7049700,47.45718
"2016-05-17",49.299999,50.43,48.950001,49.740002,4180800,48.007328
"2016-05-18",49.669998,50.23,48.509998,48.939999,3608600,47.235184
"2016-05-19",48.02,49.52,47.509998,49.220001,3792000,47.50544
"2016-05-20",49.599998,49.830002,48.720001,49.299999,3119400,47.582657
"2016-05-23",48.889999,49.48,48.290001,49.200001,4022300,47.486137
"2016-05-24",49.549999,50.439999,48.950001,50.240002,3544100,48.489914
"2016-05-25",50.77,52.279999,50.77,52.09,6274400,50.275463
"2016-05-26",53,53,52.009998,52.279999,4726000,50.458851
"2016-05-27",51.91,51.98,51.009998,51.529999,3883900,49.734974
"2016-05-31",51.950001,53,51.540001,51.860001,4306400,50.053471
"2016-06-01",51.860001,52.509998,50.720001,52.400002,4015000,50.574669
"2016-06-02",51.529999,51.84,50.599998,51.689999,3713700,49.889389
"2016-06-03",51.82,52.209999,50.759998,51.439999,3144900,49.648102
"2016-06-06",52,53.450001,51.93,53.279999,3572600,51.474041
"2016-06-07",53.669998,56,53.400002,55.220001,6954000,53.348289
"2016-06-08",56.240002,57,54.900002,55.18,4169100,53.30965
"2016-06-09",54.32,55.119999,54.080002,54.48,2959900,52.633369
"2016-06-10",53.549999,53.849998,52.860001,53,5043300,51.203537
"2016-06-13",52.509998,54.009998,52.18,53.080002,3900300,51.280823
"2016-06-14",52.630001,53.799999,52.41,53.700001,3187400,51.879814
"2016-06-15",53.490002,54.240002,52.75,53.380001,2955000,51.570663
"2016-06-16",52.529999,53.439999,51.630001,53.299999,4469000,51.493362
"2016-06-17",54.439999,55.150002,54.099998,54.860001,4845100,53.000492
"2016-06-20",55.889999,56.259998,54.650002,54.849998,4383900,52.990829
"2016-06-21",54.740002,55.75,54.240002,55.509998,2216500,53.628452
"2016-06-22",55.389999,55.630001,54.34,54.389999,2390800,52.546425
"2016-06-23",55.25,55.599998,54.34,55.52,3792900,53.638123
"2016-06-24",52.66,53.299999,51.970001,52.830002,8010900,51.039299
"2016-06-27",52.080002,52.220001,48.669998,49.5,8104700,47.82217
"2016-06-28",50.990002,51.380001,50.330002,51.130001,5095100,49.396927
"2016-06-29",52.119999,53.66,51.900002,53.189999,5373500,51.387096
"2016-06-30",53.099998,53.610001,52.060001,53.25,4838200,51.445065
"2016-07-01",53.790001,55.150002,53.099998,54.889999,4387300,53.029469
"2016-07-05",53.41,53.880001,52.540001,53.610001,3952400,51.792862
