"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"2013-04-30",48.526241,49.043854,48.152409,48.971962,4586400,42.064587
"2013-05-01",48.734722,49.036663,48.533428,48.598129,2905900,41.743488
"2013-05-02",48.619698,49.158878,48.346512,48.943207,3989100,42.03989
"2013-05-03",49.245148,49.640545,49.237957,49.539898,3839100,42.552425
"2013-05-06",48.885693,49.417686,48.849747,49.158878,3277100,42.225143
"2013-05-07",49.338604,49.439251,49.000717,49.331417,2546500,42.373348
"2013-05-08",49.388927,50.093456,49.209202,50.021568,4374200,42.966152
"2013-05-09",49.841839,49.956867,49.482388,49.654926,3071300,42.651234
"2013-05-10",49.827461,50.582314,49.798706,50.582314,4571200,43.447807
"2013-05-13",49.805897,50.373833,49.194824,49.547089,6619700,42.558598
"2013-05-14",49.734005,50.481667,49.604603,50.431343,3810000,43.318127
"2013-05-15",50.251617,50.754852,50.186916,50.265995,4646600,43.176113
"2013-05-16",50.265995,50.416965,49.841839,50.057514,3872200,42.997028
"2013-05-17",50.122215,50.53199,49.769951,50.438534,3929500,43.32431
"2013-05-20",50.395397,50.733284,50.093456,50.654205,3700100,43.509563
"2013-05-21",50.510426,50.783607,50.323509,50.452911,3627700,43.336662
"2013-05-22",50.359455,50.992092,49.971245,50.201294,3034100,43.120537
"2013-05-23",49.561466,49.870598,49.360172,49.820274,3330600,42.793259
"2013-05-24",49.698059,49.784328,49.281094,49.755573,2517400,42.737675
"2013-05-28",50.222862,50.618259,50.035946,50.345074,2623900,43.244038
"2013-05-29",50.129402,50.38821,49.813084,49.992809,2978600,42.941452
"2013-05-30",49.964054,49.978432,49.28828,49.317039,2802800,42.361004
"2013-05-31",49.245148,49.662113,48.705967,48.705967,3412500,41.836121
"2013-06-03",48.734722,49.61179,48.734722,49.61179,4069900,42.614178
"2013-06-04",49.633358,50.402588,49.252335,49.503956,3617100,42.521557
"2013-06-05",49.324226,49.690868,48.741913,48.907261,2813900,42.009014
"2013-06-06",49.101364,51.222141,49.094177,51.128685,10332000,43.917122
"2013-06-07",51.933861,52.940331,51.847591,52.854061,7818200,45.399132
"2013-06-10",52.767792,53.120056,51.905106,52.099209,5529300,44.750748
"2013-06-11",51.660675,52.523365,51.53846,51.588783,4803900,44.312325
"2013-06-12",51.646297,52.242992,51.344357,51.54565,4801700,44.275265
"2013-06-13",51.423435,51.653488,51.078362,51.480949,4023600,44.219704
"2013-06-14",51.473759,51.574406,51.01366,51.121494,2488000,43.910942
"2013-06-17",51.430626,51.933861,51.01366,51.473759,2644100,44.213531
"2013-06-18",51.595974,52.207047,51.595974,51.919483,2421700,44.596378
"2013-06-19",51.905106,52.221424,51.279655,51.409058,2546700,44.15794
"2013-06-20",50.905823,51.042416,49.769951,49.884975,4347400,42.848831
"2013-06-21",50.122215,50.323509,49.475197,49.590221,6585200,42.59565
"2013-06-24",48.928829,49.28828,48.209923,48.957584,4572200,42.052242
"2013-06-25",49.511143,49.683681,49.115746,49.130123,3136100,42.200447
"2013-06-26",49.575844,49.906544,49.252335,49.76276,2978900,42.743847
"2013-06-27",50.186916,50.316319,49.719627,50.035946,2542400,42.978508
"2013-06-28",50.050323,50.244427,49.532711,49.84903,4260200,42.817947
"2013-07-01",50.035946,50.675774,49.791515,50.481667,3013000,43.361362
"2013-07-02",50.452911,50.948959,50.23724,50.395397,3218600,43.287258
"2013-07-03",50.273186,51.222141,50.064701,51.128685,2560400,43.917122
"2013-07-05",51.473759,51.567219,50.855499,51.516895,2127200,44.250576
"2013-07-08",52.1064,52.523365,51.905106,52.113586,3477900,44.7631
"2013-07-09",52.703091,52.810928,52.235802,52.480228,3604900,45.07803
"2013-07-10",52.228611,52.286125,51.660675,52.02013,3679100,44.969891
"2013-07-11",50.984901,52.293316,50.596691,51.423435,9153800,44.45406
"2013-07-12",51.39468,51.7757,50.647018,50.783607,8187700,43.900948
"2013-07-15",50.934578,51.840401,50.891445,51.588783,4633000,44.597004
"2013-07-16",51.797268,51.984184,50.977715,51.452194,4121300,44.478924
"2013-07-17",51.761322,51.761322,51.107117,51.329979,2357300,44.37328
"2013-07-18",51.308411,52.034508,51.24371,51.905106,3812400,44.870449
"2013-07-19",51.976994,51.998562,51.430626,51.818836,2811700,44.79586
"2013-07-22",51.416248,51.754135,51.258087,51.380302,2391100,44.416775
"2013-07-23",51.351547,51.452194,50.345074,50.632637,4410700,43.770447
"2013-07-24",50.783607,51.401871,50.618259,51.365925,4464600,44.404335
"2013-07-25",51.502518,51.840401,51.308411,51.833214,2850000,44.808304
"2013-07-26",51.761322,53.213516,51.595974,53.199139,5451000,45.989101
"2013-07-29",52.918762,53.033787,52.49461,52.854061,2477000,45.690788
"2013-07-30",53.055355,53.184761,52.336449,52.516174,2303400,45.398705
"2013-07-31",52.717468,52.875629,52.31488,52.422718,2157800,45.317913
"2013-08-01",52.839684,53.292595,52.731846,53.127247,2290100,45.92696
"2013-08-02",53.127247,53.50108,52.803738,53.479511,2973100,46.231476
"2013-08-05",53.55859,53.80302,52.997845,53.788643,3597100,46.498707
"2013-08-06",53.723938,53.774261,53.148815,53.199139,2614600,45.989101
"2013-08-07",53.436378,53.673615,53.08411,53.112869,2378800,45.914528
"2013-08-08",53.271027,53.55859,53.134438,53.271027,1822200,46.051254
"2013-08-09",53.141624,53.882099,53.055355,53.486702,2532400,46.237698
"2013-08-12",53.386055,54.011501,53.32135,53.537025,4386700,46.2812
"2013-08-13",52.056076,52.55212,51.567219,52.458664,8134200,45.34898
"2013-08-14",52.034508,52.710281,51.962616,52.523365,3653300,45.404922
"2013-08-15",52.242992,52.386772,51.941051,52.099209,2856200,45.038242
"2013-08-16",51.941051,52.192669,51.761322,51.876347,2736200,44.845592
"2013-08-19",51.969807,52.480228,51.804459,51.818836,2207600,44.79586
"2013-08-20",51.991375,52.508987,51.948238,52.221424,2107500,45.143898
"2013-08-21",52.171101,52.415527,51.818836,51.912292,2797700,44.876663
"2013-08-22",52.070454,52.480228,52.02013,52.300503,1539800,45.212257
"2013-08-23",52.365204,52.422718,51.703812,52.171101,2512900,45.100395
"2013-08-26",52.156723,52.300503,51.696621,51.78289,2091700,44.764805
"2013-08-27",51.373112,51.703812,51.229332,51.308411,2371300,44.354622
"2013-08-28",51.171818,51.258087,50.869877,50.884254,4123400,43.987949
"2013-08-29",50.819553,51.272465,50.611073,50.718906,3630500,43.84502
"2013-08-30",50.697342,50.697342,50.014378,50.337887,4298600,43.51564
"2013-09-03",50.855499,50.999283,50.071892,50.323509,3441100,43.503208
"2013-09-04",49.777138,50.100647,49.446442,50.057514,8021600,43.273262
"2013-09-05",50.244427,50.913013,50.136593,50.208485,3663000,43.403774
"2013-09-06",50.366642,50.596691,49.913731,50.043133,4798600,43.26083
"2013-09-09",50.424156,51.552841,50.424156,51.387489,4622900,44.422985
"2013-09-10",51.552841,51.639107,51.063984,51.423435,3970800,44.45406
"2013-09-11",51.480949,51.912292,51.272465,51.912292,2178300,44.876663
"2013-09-12",52.005753,52.365204,51.854782,52.041698,2497100,44.988533
"2013-09-13",52.127964,52.264557,51.826023,52.142345,2485700,45.07555
"2013-09-16",52.480228,52.624012,52.113586,52.228611,2805300,45.150112
"2013-09-17",52.171101,52.63839,52.092022,52.293316,3241400,45.206055
"2013-09-18",52.178288,53.0266,51.969807,52.925953,2825200,45.752949
"2013-09-19",52.954708,52.954708,52.25737,52.286125,3010800,45.199833
"2013-09-20",52.271748,52.329258,51.761322,51.826023,3826900,44.802082
"2013-09-23",51.696621,51.876347,51.322788,51.624729,1810800,44.628078
"2013-09-24",51.653488,52.271748,51.552841,51.804459,1980600,44.783451
"2013-09-25",51.761322,51.790077,51.365925,51.473759,1678300,44.49757
"2013-09-26",51.682243,52.156723,51.54565,52.027317,2089100,44.976105
"2013-09-27",51.854782,52.16391,51.696621,51.854782,1601000,44.826942
"2013-09-30",51.416248,51.660675,51.056793,51.322788,3146700,44.367058
"2013-10-01",51.459381,51.574406,51.092739,51.459381,2323300,44.485134
"2013-10-02",50.977715,51.315601,50.323509,50.826744,4730900,43.938236
"2013-10-03",50.682961,51.222141,50.524803,50.639828,3487700,43.776661
"2013-10-04",50.754852,51.531273,50.733284,51.423435,3110800,44.45406
"2013-10-07",51.020847,51.610352,50.963337,51.351547,4515300,44.391914
"2013-10-08",51.222141,51.818836,50.999283,51.524082,9120900,44.541069
"2013-10-09",47.268154,48.13084,46.671459,47.792953,28721700,41.614452
"2013-10-10",48.058949,48.274624,47.21064,47.404743,9549600,41.276436
"2013-10-11",47.426311,48.260246,47.311287,48.166786,7804200,41.93996
"2013-10-14",48.051762,48.375271,47.843277,48.123653,4566900,41.902401
"2013-10-15",48.087708,48.102085,47.275341,47.304096,6947000,41.188789
"2013-10-16",47.570095,47.879223,47.534149,47.778576,5301700,41.601933
"2013-10-17",47.735443,48.511864,47.677929,48.447159,5681800,42.184093
"2013-10-18",48.677212,48.734722,47.8936,47.936737,6731300,41.739643
"2013-10-21",47.987061,48.2243,47.778576,48.058949,4692300,41.846062
"2013-10-22",48.195541,48.36808,48.008625,48.21711,5900300,41.983776
"2013-10-23",48.166786,48.166786,46.067577,46.851185,14097500,40.79443
"2013-10-24",47.030914,47.462257,46.879944,47.44788,3790600,41.313984
"2013-10-25",47.634796,48.166786,47.491013,47.857655,3848400,41.670788
"2013-10-28",47.857655,48.13084,47.857655,47.994247,3008800,41.789722
"2013-10-29",48.094894,48.274624,48.001438,48.209923,2834100,41.977509
"2013-10-30",48.504673,49.245148,48.504673,49.000717,5355900,42.66608
"2013-10-31",48.813805,48.885693,48.253056,48.612511,3596400,42.328064
"2013-11-01",48.60532,49.324226,48.533428,49.23077,4559100,42.866394
"2013-11-04",49.539898,50.323509,49.453632,50.258808,5858400,43.761532
"2013-11-05",49.956867,50.553558,49.76276,50.488857,4046400,43.961849
"2013-11-06",50.553558,50.826744,50.186916,50.560749,4096600,44.024441
"2013-11-07",50.632637,50.826744,50.057514,50.179726,3700000,43.692669
"2013-11-08",50.057514,50.776421,49.813084,50.733284,4208000,44.174664
"2013-11-11",50.984901,52.25737,50.762043,51.574406,7108700,44.907051
"2013-11-12",51.445004,51.574406,50.841122,51.39468,6719600,44.750561
"2013-11-13",51.294033,52.659958,51.186195,52.616821,6525300,45.814716
"2013-11-14",52.624012,52.832493,52.429905,52.724659,3442000,45.908611
"2013-11-15",52.825306,53.191948,52.609634,53.184761,4154700,46.309231
"2013-11-18",53.091301,53.378864,52.688713,52.774982,3687900,45.952419
"2013-11-19",52.839684,53.191948,52.667145,53.040977,2774900,46.184029
"2013-11-20",53.199139,53.199139,51.833214,51.991375,5166000,45.270123
"2013-11-21",52.077641,54.025879,52.005753,53.860531,7915200,46.89764
"2013-11-22",54.507549,56.563622,54.485981,56.29044,11573500,49.013424
"2013-11-25",55.988499,56.340763,55.679367,56.081955,4057200,48.831882
"2013-11-26",55.643421,56.276062,55.636234,55.823151,4526300,48.606537
"2013-11-27",55.700935,55.851906,55.269588,55.780014,3364900,48.568974
"2013-11-29",55.780014,56.247303,55.614666,55.844715,1893500,48.625313
"2013-12-02",55.758446,56.484543,55.629044,55.866283,3478600,48.644081
"2013-12-03",54.205608,54.931705,53.79583,54.356579,9340200,47.329559
"2013-12-04",54.392525,54.751976,54.205608,54.392525,3437800,47.360855
"2013-12-05",53.989937,54.126526,53.199139,53.479511,5271300,46.565872
"2013-12-06",54.097771,54.162472,53.256649,53.465134,4021100,46.55336
"2013-12-09",53.465134,53.716751,53.32135,53.41481,3878200,46.509537
"2013-12-10",53.41481,53.41481,52.652767,52.774982,3445300,45.952419
"2013-12-11",52.904385,53.213516,52.307693,52.40834,2654000,45.633175
"2013-12-12",52.214233,52.40115,51.401871,51.473759,4113600,44.81942
"2013-12-13",51.574406,52.228611,51.495327,51.624729,3095600,44.950874
"2013-12-16",52.530552,53.120056,52.264557,52.64558,4104400,45.83976
"2013-12-17",52.530552,52.616821,51.581596,51.667866,3431700,44.988434
"2013-12-18",51.667866,52.293316,51.222141,52.286125,3615900,45.526768
"2013-12-19",52.1064,52.429905,51.603165,52.300503,3752500,45.53928
"2013-12-20",52.372395,53.048168,52.31488,52.760605,4312500,45.939903
"2013-12-23",52.839684,53.199139,52.343639,53.17757,2531800,46.302959
"2013-12-24",53.17038,53.335732,52.93314,53.271027,984900,46.384346
"2013-12-26",53.285408,53.486702,53.141624,53.278217,1130300,46.39061
"2013-12-27",53.493889,53.493889,52.882816,53.105679,1213300,46.240372
"2013-12-30",53.091301,53.896477,53.08411,53.860531,2717000,46.89764
"2013-12-31",53.918045,54.931705,53.918045,54.356579,2966800,47.329559
"2014-01-02",54.191231,54.356579,53.79583,53.982746,2721200,47.004055
"2014-01-03",54.248741,54.708843,53.918045,54.320633,2026800,47.298264
"2014-01-06",54.291878,54.737598,54.126526,54.277496,4083600,47.2607
"2014-01-07",55.276779,55.506828,54.946083,55.039539,5035000,47.924232
"2014-01-08",55.125809,55.593098,54.787922,55.017971,6188000,47.905449
"2014-01-09",53.853344,54.277496,53.738319,53.953991,5248300,46.979015
"2014-01-10",54.205608,54.57225,53.745506,53.932423,3591800,46.960236
"2014-01-13",53.925232,54.004314,52.710281,52.774982,4834800,45.952419
"2014-01-14",52.854061,53.292595,52.588066,52.64558,6219500,45.83976
"2014-01-15",52.652767,53.055355,52.465851,52.602444,4402200,46.126366
"2014-01-16",52.659958,53.076923,51.941051,51.976994,5269500,45.577927
"2014-01-17",52.070454,52.235802,51.667866,51.833214,5164000,45.451847
"2014-01-21",52.271748,52.379581,51.035225,51.150253,5081400,44.85297
"2014-01-22",51.488136,51.703812,51.121494,51.286842,4398300,44.972733
"2014-01-23",50.71172,50.812366,49.834652,50.179726,6457900,44.001923
"2014-01-24",49.834652,50.165348,49.475197,49.475197,5824800,43.384125
"2014-01-27",49.453632,49.539898,48.209923,48.770668,6489500,42.766338
"2014-01-28",48.950394,49.317039,48.777859,49.029476,4341700,42.99329
"2014-01-29",48.705967,48.828182,47.35442,47.814522,9568200,41.927902
"2014-01-30",48.058949,48.152409,47.570095,47.879223,6079700,41.984634
"2014-01-31",47.541336,48.590942,47.325665,48.274624,7493700,42.331367
"2014-02-03",48.425594,48.928829,47.332855,47.562904,9392300,41.70726
"2014-02-04",51.466572,52.178288,50.718906,51.804459,19678700,45.426628
"2014-02-05",51.581596,51.581596,50.208485,50.71172,7912000,44.468418
"2014-02-06",50.819553,51.660675,50.718906,51.164631,4736900,44.865574
"2014-02-07",51.466572,52.077641,51.365925,51.567219,3965000,45.218597
"2014-02-10",51.761322,52.336449,51.524082,52.307693,5052500,45.867905
"2014-02-11",52.444286,52.93314,52.264557,52.631199,4988600,46.151585
"2014-02-12",52.724659,53.0266,52.64558,52.846874,4220400,46.340717
"2014-02-13",52.516174,53.120056,52.379581,53.069733,3078000,46.536133
"2014-02-14",52.839684,53.127247,52.55212,52.782169,4025600,46.28397
"2014-02-18",52.767792,53.012222,52.458664,52.652767,3909400,46.170498
"2014-02-19",52.868439,53.242271,52.31488,52.350826,3123300,45.905731
"2014-02-20",52.40834,52.710281,52.084831,52.465851,2762800,46.006596
"2014-02-21",52.437096,52.63839,52.027317,52.372395,2920800,45.924641
"2014-02-24",52.386772,52.767792,52.293316,52.458664,2503200,46.00029
"2014-02-25",52.480228,53.055355,52.135155,52.681522,3142200,46.195713
"2014-02-26",52.731846,53.012222,52.508987,52.760605,3506200,46.265049
"2014-02-27",52.760605,53.32135,52.753414,53.048168,2980000,46.517227
"2014-02-28",53.076923,53.443565,52.767792,53.256649,3304300,46.700043
"2014-03-03",52.724659,53.0266,52.264557,52.918762,3364800,46.403744
"2014-03-04",53.551403,53.838966,53.457943,53.659237,3708600,47.053059
"2014-03-05",53.867722,53.88929,53.436378,53.781452,2702800,47.160229
"2014-03-06",54.464413,55.895039,54.457226,55.564342,7327200,48.723621
"2014-03-07",55.629044,55.851906,55.003593,55.470882,4111500,48.641666
"2014-03-10",55.276779,55.67218,55.017971,55.643421,3365800,48.792961
"2014-03-11",55.607475,56.038822,55.355858,55.593098,3249900,48.748837
"2014-03-12",55.370235,55.600288,55.233646,55.442127,2765500,48.616447
"2014-03-13",55.528397,55.715313,54.349388,54.514736,3277800,47.803234
"2014-03-14",54.205608,54.780735,53.939613,53.975555,4622800,47.330429
"2014-03-17",54.219986,54.485981,53.867722,54.004314,4440400,47.355656
"2014-03-18",54.047447,54.428471,53.867722,53.961178,2702500,47.317833
"2014-03-19",54.119339,54.306255,52.961899,53.342918,2774200,46.775684
"2014-03-20",53.544212,54.320633,53.32135,54.097771,4031600,47.437599
"2014-03-21",54.636951,55.140186,54.083393,54.112148,4146100,47.450218
"2014-03-24",54.076202,54.119339,53.328541,53.580158,2917000,46.983715
"2014-03-25",53.867722,53.896477,52.890007,53.040977,3983400,46.510918
"2014-03-26",53.220703,53.666428,53.120056,53.32135,4669400,46.756771
"2014-03-27",53.163193,53.292595,51.92667,52.624012,5459500,46.145287
"2014-03-28",52.832493,53.515457,52.774982,53.342918,3167100,46.775684
"2014-03-31",53.867722,54.320633,53.565781,54.198418,4592500,47.52586
"2014-04-01",54.284687,54.816677,54.284687,54.680088,3799500,47.948235
"2014-04-02",56.010063,56.010063,54.874191,55.43494,5344700,48.610149
"2014-04-03",55.700935,55.787205,54.730412,54.95327,3832200,48.187775
"2014-04-04",55.219265,55.262402,53.997124,54.234364,3627800,47.557377
"2014-04-07",54.097771,54.414089,53.65205,54.083393,4565800,47.424992
"2014-04-08",53.867722,55.097054,53.70956,54.859814,6326800,48.105835
"2014-04-09",54.71603,55.406181,54.644142,55.219265,4810000,48.749813
"2014-04-10",55.168941,55.291157,53.731129,54.054638,4654000,47.721638
"2014-04-11",53.846153,54.04026,53.393242,53.465134,3509300,47.201199
"2014-04-14",53.79583,54.320633,53.752697,54.227173,3584600,47.873962
"2014-04-15",54.385334,54.823868,53.745506,54.255932,3477300,47.899345
"2014-04-16",54.831059,55.269588,54.514736,55.255211,3614000,48.781559
"2014-04-17",55.10424,55.43494,54.766354,54.881382,3611300,48.451515
"2014-04-21",54.241554,54.708843,54.018692,54.644142,3719900,48.242077
"2014-04-22",54.802299,55.81596,54.708843,55.700935,7030200,49.175056
"2014-04-23",57.260963,57.296909,54.119339,55.219265,10534500,48.749813
"2014-04-24",55.700935,55.715313,54.471603,55.204887,3275800,48.737133
"2014-04-25",55.075485,55.981308,54.974838,55.837528,5415700,49.29565
"2014-04-28",56.132278,56.139469,55.355858,55.851906,5325900,49.308342
"2014-04-29",55.938175,56.002876,55.255211,55.34148,4141700,48.857712
"2014-04-30",55.269588,55.370235,54.80949,55.348671,2629900,48.864059
"2014-05-01",55.298347,55.34148,54.543495,54.816677,4208300,48.394394
"2014-05-02",54.960461,55.327103,54.737598,54.780735,3237100,48.362656
"2014-05-05",54.644142,54.931705,54.284687,54.852623,2213700,48.426125
"2014-05-06",54.838245,55.319912,54.514736,54.529118,2751500,48.14053
"2014-05-07",54.730412,54.780735,54.241554,54.471603,2907700,48.089756
"2014-05-08",54.471603,54.967648,54.435658,54.593819,3632300,48.197643
"2014-05-09",54.838245,54.888569,54.270309,54.874191,2167100,48.445175
"2014-05-12",54.946083,55.082676,54.543495,54.730412,3380600,48.318233
"2014-05-13",55.10424,55.248024,54.823868,54.974838,2528000,48.534027
"2014-05-14",55.089863,55.233646,54.385334,54.536304,1867000,48.146877
"2014-05-15",54.579441,54.65852,53.249462,53.824585,4419700,47.518536
"2014-05-16",53.716751,53.918045,53.479511,53.781452,2971000,47.480457
"2014-05-19",53.601727,53.723938,53.314163,53.630482,2622400,47.347172
"2014-05-20",53.745506,54.299065,53.421997,53.673615,3849500,47.385254
"2014-05-21",53.874908,53.874908,53.472321,53.680805,2366000,47.391598
"2014-05-22",53.65205,54.018692,53.450756,53.824585,2450800,47.518536
"2014-05-23",53.824585,53.910854,53.544212,53.752697,2442000,47.455067
"2014-05-27",54.076202,54.89576,53.9468,54.759167,3072100,48.343628
"2014-05-28",54.644142,55.499641,54.399712,55.312725,4122000,48.832329
"2014-05-29",55.298347,55.499641,54.888569,55.154564,3113800,48.692696
"2014-05-30",55.240833,55.643421,55.10424,55.57872,4008800,49.067158
"2014-06-02",55.327103,56.182602,55.327103,56.161034,2267400,49.581245
"2014-06-03",56.060387,56.621136,55.859093,56.542057,3823000,49.917625
"2014-06-04",56.534866,56.606758,56.146656,56.578003,2924900,49.949375
"2014-06-05",56.700214,57.038101,56.470165,56.872753,2383800,50.209583
"2014-06-06",57.009346,57.50539,56.82243,57.50539,3143300,50.768097
"2014-06-09",57.462257,57.656361,57.196262,57.383179,4345200,50.660202
"2014-06-10",57.203449,57.368801,56.815239,57.081238,1811600,50.393642
"2014-06-11",56.836807,57.239395,56.685837,57.174694,2057800,50.476154
"2014-06-12",57.21064,57.426311,56.527679,56.628326,2695200,49.993793
"2014-06-13",56.599567,57.06686,56.254494,56.959023,2403500,50.285744
"2014-06-16",56.707405,56.894321,56.556435,56.865562,1929700,50.203236
"2014-06-17",56.73616,57.181885,56.613945,57.145939,1924800,50.450768
"2014-06-18",57.181885,57.347233,56.707405,57.282532,1347400,50.57135
"2014-06-19",57.476635,57.97987,57.390366,57.778576,3144600,51.009289
"2014-06-20",57.778576,57.951115,57.577282,57.872036,3272000,51.091793
"2014-06-23",57.936737,58.044571,57.59166,57.951115,2435900,51.161606
"2014-06-24",57.749821,58.353703,57.677929,57.943924,2236400,51.155254
"2014-06-25",57.943924,59.022285,57.778576,58.936016,4047500,52.031116
"2014-06-26",58.950394,59.043854,58.360893,58.7491,2964300,51.866096
"2014-06-27",58.727535,58.979153,58.396835,58.885693,2583000,51.986683
"2014-06-30",58.806614,58.806614,58.231487,58.375271,2818400,51.536064
"2014-07-01",58.677212,58.914452,58.46154,58.619698,3235000,51.751854
"2014-07-02",58.698776,59.115746,58.634075,58.892883,2000100,51.993031
"2014-07-03",58.914452,59.626167,58.84256,59.302658,1719200,52.354801
"2014-07-07",59.252335,59.302658,58.533428,59.158878,2403500,52.227859
"2014-07-08",59.209202,59.475197,58.856937,59.166069,4194800,52.234226
"2014-07-09",58.806614,59.978432,58.770668,59.834652,4220100,53.156891
"2014-07-10",59.273903,59.46801,58.928829,59.28828,2352000,52.67149
"2014-07-11",59.281094,59.489574,58.892883,59.202011,1785200,52.594856
"2014-07-14",59.561466,59.985622,59.367363,59.877785,2746800,53.195217
"2014-07-15",59.899353,60.086269,59.453632,59.798706,3725500,53.124958
"2014-07-16",59.892162,59.992809,59.352982,59.460819,5010700,52.824776
"2014-07-17",57.929546,58.231487,55.10424,55.363049,17902400,49.184334
"2014-07-18",55.449318,56.412651,55.391804,55.657799,6984400,49.446186
"2014-07-21",54.946083,54.946083,53.271027,53.292595,11790500,47.344948
"2014-07-22",53.630482,54.025879,53.41481,53.80302,6214400,47.798409
"2014-07-23",54.227173,54.299065,53.702374,53.70956,8027100,47.715378
"2014-07-24",53.918045,53.918045,53.005032,53.08411,8249300,47.15974
"2014-07-25",53.120056,53.486702,53.120056,53.227894,4433900,47.287464
"2014-07-28",53.335732,53.486702,53.048168,53.314163,4714000,47.364117
"2014-07-29",53.537025,53.975555,53.062546,53.062546,5170600,47.140575
"2014-07-30",53.148815,53.242271,52.336449,52.480228,7335700,46.623245
"2014-07-31",49.381741,49.949677,48.950394,49.892162,24729300,44.324013
"2014-08-01",49.942486,50.754852,49.928108,50.654205,9857400,45.001019
"2014-08-04",50.718906,51.085548,50.438534,50.452911,6494400,44.822193
"2014-08-05",50.726097,50.726097,50.007191,50.028755,8544200,44.445358
"2014-08-06",50.38821,50.71172,50.035946,50.323509,4252800,44.707218
"2014-08-07",50.639828,50.733284,50.007191,50.122215,4811700,44.528397
"2014-08-08",50.23724,50.53199,49.877785,50.301941,3244300,44.688061
"2014-08-11",50.366642,50.553558,50.251617,50.352264,3391900,44.732773
"2014-08-12",50.445721,50.524803,50.280373,50.345074,2731700,44.726379
"2014-08-13",50.611073,50.977715,50.38102,50.668583,2707100,45.01379
"2014-08-14",51.286842,51.286842,50.618259,51.078362,4539600,45.377827
"2014-08-15",51.39468,51.667866,51.258087,51.387489,5144300,45.652462
"2014-08-18",51.675053,52.250179,51.495327,51.861969,4659500,46.073982
"2014-08-19",52.113586,52.271748,51.63192,52.113586,6339400,46.297516
"2014-08-20",52.113586,52.818115,52.1064,52.444286,6335000,46.591312
"2014-08-21",52.631199,52.631199,51.797268,51.962616,5315700,46.163395
"2014-08-22",52.02013,52.142345,51.768513,52.056076,3634100,46.246429
"2014-08-25",52.300503,52.559311,52.156723,52.31488,3093100,46.476353
"2014-08-26",52.523365,52.616821,52.120777,52.487419,4796800,46.629635
"2014-08-27",52.523365,52.588066,51.797268,51.991375,2759100,46.18895
"2014-08-28",51.761322,52.171101,51.560028,51.984184,3040100,46.182564
"2014-08-29",52.120777,52.221424,51.818836,52.070454,2998300,46.259209
"2014-09-02",51.761322,52.02013,50.841122,51.344357,5995000,45.614143
"2014-09-03",51.473759,51.833214,51.200577,51.387489,3645600,45.652462
"2014-09-04",50.244427,51.653488,50.057514,51.531273,10706800,45.780193
"2014-09-05",51.488136,52.027317,51.272465,52.02013,4328200,46.214497
"2014-09-08",51.969807,52.099209,51.703812,52.005753,2432100,46.201725
"2014-09-09",52.099209,52.1064,51.68943,51.811646,3635100,46.029278
"2014-09-10",51.746944,52.278934,51.682243,52.185478,2867800,46.361393
"2014-09-11",52.207047,52.724659,51.941051,52.185478,3105800,46.361393
"2014-09-12",51.991375,52.070454,51.236519,51.459381,3497900,45.716324
"2014-09-15",51.322788,51.739754,51.322788,51.574406,2466300,45.818512
"2014-09-16",51.725376,51.976994,51.423435,51.754135,2684900,45.97818
"2014-09-17",51.905106,52.386772,51.660675,52.063263,3296800,46.252819
"2014-09-18",52.307693,52.343639,51.969807,52.221424,1837300,46.393318
"2014-09-19",52.444286,52.731846,52.228611,52.465851,4313400,46.610466
"2014-09-22",52.242992,52.25737,51.739754,52.012939,2054700,46.208115
"2014-09-23",51.998562,52.120777,51.53846,51.581596,2065300,45.824902
"2014-09-24",51.63192,52.199856,51.430626,52.070454,2416700,46.259209
"2014-09-25",52.142345,52.271748,51.337166,51.430626,3205800,45.690781
"2014-09-26",51.480949,52.178288,51.358734,52.005753,1971100,46.201725
"2014-09-29",51.660675,52.437096,51.437813,52.235802,2893000,46.406101
"2014-09-30",52.329258,52.451473,51.667866,51.746944,4363000,45.971798
"2014-10-01",51.710999,52.005753,51.114307,51.409058,4238000,45.671619
"2014-10-02",51.437813,51.761322,51.078362,51.416248,3157200,45.67802
"2014-10-03",51.840401,52.358017,51.473759,51.495327,5252400,45.74826
"2014-10-06",51.660675,51.768513,51.286842,51.315601,4215800,45.5886
"2014-10-07",50.941769,50.963337,50.122215,50.129402,8387000,44.534771
"2014-10-08",50.481667,51.761322,50.301941,50.855499,11009000,45.179844
"2014-10-09",50.833931,50.841122,49.575844,49.604603,5514400,44.06855
"2014-10-10",49.755573,50.230049,49.532711,49.827461,6948300,44.266537
"2014-10-13",49.76276,50.14378,48.526241,48.612511,5296700,43.187183
"2014-10-14",48.806614,48.871315,48.360893,48.75629,4914400,43.314911
"2014-10-15",47.785767,48.540619,47.311287,48.332134,6490900,43.302231
"2014-10-16",47.375988,48.979153,47.375988,48.612511,4412800,43.553432
"2014-10-17",49.173256,49.496765,48.864128,49.151688,4036200,44.036491
"2014-10-20",49.029476,49.777138,49.029476,49.698059,2194400,44.526001
"2014-10-21",49.712437,50.431343,49.626167,50.179726,3203000,44.957542
"2014-10-22",50.100647,50.316319,49.604603,49.698059,2753600,44.526001
"2014-10-23",50.050323,50.079079,49.640545,49.784328,2133500,44.603291
"2014-10-24",49.676491,50.258808,49.532711,50.23724,2586700,45.009068
