"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"2014-08-06",57.250469,58.210922,57.080978,58.126179,1376400,51.007336
"2014-08-07",58.380413,58.559322,57.900188,58.135593,1492000,51.015598
"2014-08-08",58.23917,58.879471,57.881355,58.841808,826400,51.635311
"2014-08-11",59.011299,59.18079,58.841808,58.964218,1003700,51.742725
"2014-08-12",59.020714,59.209038,58.427494,58.502827,1023000,51.337849
"2014-08-13",58.531075,58.64407,57.956684,58.050846,1771700,50.941219
"2014-08-14",58.314503,58.389832,57.966103,58.323917,1017900,51.180855
"2014-08-15",58.559322,58.766479,57.542374,57.919022,1390100,50.825542
"2014-08-18",58.436913,58.879471,58.220341,58.738232,1110100,51.544415
"2014-08-19",59.030132,59.227871,58.822975,59.086628,1141000,51.850147
"2014-08-20",59.039547,59.905838,58.860641,59.717514,1567600,52.403774
"2014-08-21",59.830509,60.018833,59.566856,59.811676,1588600,52.486404
"2014-08-22",59.792843,60.357815,59.642185,60.141243,1615100,52.775604
"2014-08-25",60.395481,60.668549,60.207157,60.555557,1291600,53.139175
"2014-08-26",60.743881,60.960453,60.480225,60.555557,967300,53.139175
"2014-08-27",60.687382,60.885124,60.207157,60.555557,1044100,53.139175
"2014-08-28",60.169491,60.329567,59.77401,60.094162,865400,52.734291
"2014-08-29",60.103577,60.386063,59.839924,60.376648,1168600,52.982174
"2014-09-02",60.395481,60.903954,60.22599,60.838043,1165500,53.387062
"2014-09-03",60.94162,61.082863,60.546139,60.743881,1223200,53.304432
"2014-09-04",61.101696,61.770245,61.073448,61.544254,1290100,54.006779
"2014-09-05",61.177025,61.544254,60.621468,61.506592,1698400,54.204926
"2014-09-08",61.506592,61.967983,61.092278,61.516006,1084400,54.213226
"2014-09-09",61.53484,61.629002,60.894539,60.951035,876900,53.715328
"2014-09-10",61.007534,61.129944,60.442562,61.045197,1261400,53.798309
"2014-09-11",60.988701,61.374763,60.734463,60.885124,1454300,53.657246
"2014-09-12",61.111111,62.23164,61.007534,62.015064,2719700,54.653042
"2014-09-15",62.00565,62.372883,61.732578,62.165726,1822400,54.785816
"2014-09-16",62.062145,62.740112,61.958569,62.467045,2172500,55.051365
"2014-09-17",62.721279,62.82486,61.854992,62.344631,1435300,54.943481
"2014-09-18",63.069679,63.286251,62.532955,63.126179,1351900,55.632252
"2014-09-19",63.738232,63.860641,63.154427,63.248589,2431000,55.740128
"2014-09-22",63.17326,63.474575,62.64595,62.956684,1965800,55.482872
"2014-09-23",62.82486,63.041431,62.344631,62.363464,1208100,54.960087
"2014-09-24",62.363464,62.966103,62.00565,62.947269,1510000,55.474571
"2014-09-25",62.730698,62.76836,61.676083,61.779659,2059600,54.445583
"2014-09-26",62.043316,62.52354,61.930321,62.401131,1035500,54.993279
"2014-09-29",61.836159,62.410545,61.713749,62.269302,1303900,54.877102
"2014-09-30",62.23164,62.514126,61.967983,62.17514,1771000,54.794117
"2014-10-01",62.222221,62.363464,61.723164,62.043316,2221400,54.67794
"2014-10-02",62.137478,62.82486,61.563087,62.730698,1428400,55.283714
"2014-10-03",63.088512,63.521656,62.928436,63.370998,1604900,55.848007
"2014-10-06",63.493408,63.549908,62.514126,62.570621,1217700,55.142643
"2014-10-07",62.17514,62.485874,61.82674,61.845573,1135800,54.50367
"2014-10-08",62.024483,62.862522,61.939735,62.787193,2149600,55.333508
"2014-10-09",62.796612,62.853107,61.06403,61.242939,1991600,53.972572
"2014-10-10",61.337101,61.807911,60.772129,60.772129,1873200,53.557663
"2014-10-13",60.828625,61.06403,59.934086,60.037666,2120500,52.910385
"2014-10-14",60.131828,60.517891,59.830509,60.216572,1828200,53.068062
"2014-10-15",59.425613,59.510357,58.145008,59.133709,3360100,52.113739
"2014-10-16",58.286251,60.423729,58.248589,60.24482,2637200,53.092957
"2014-10-17",60.602638,60.809792,60.028248,60.037666,3208600,52.910385
"2014-10-20",59.924671,60.659134,58.851223,60.22599,3066100,53.076351
"2014-10-21",60.6968,62.82486,60.677967,62.777779,2291500,55.325211
"2014-10-22",62.947269,63.64407,62.749531,62.777779,2370500,55.325211
"2014-10-23",63.126179,63.700565,62.269302,62.372883,2296000,54.968388
"2014-10-24",62.23164,62.919022,62.146893,62.617702,1681100,55.184143
"2014-10-27",62.617702,63.210922,62.288136,63.050846,1422700,55.565865
"2014-10-28",63.267422,63.549908,62.947269,63.493408,1582900,55.955887
"2014-10-29",63.389832,63.81356,62.655369,63.013184,1646700,55.532673
"2014-10-30",62.871941,63.766479,62.693031,63.342751,1436800,55.823112
"2014-10-31",64.12429,64.3032,63.493408,63.728813,1749300,56.163349
"2014-11-03",63.917137,64.030128,63.58757,63.93597,1457100,56.345913
"2014-11-04",63.888889,64.067795,63.29567,63.945385,1166700,56.354214
"2014-11-05",64.557442,64.736343,64.246704,64.500938,1375200,56.843807
"2014-11-06",64.500938,64.962334,64.350281,64.887009,1691800,57.184048
"2014-11-07",64.679848,65.772125,64.519775,65.71563,1793400,57.914299
"2014-11-10",65.762711,66.610168,65.687386,66.497177,2233800,58.603062
"2014-11-11",66.629005,66.723167,66.082863,66.403015,1844900,58.520088
"2014-11-12",66.610168,67.35405,66.337097,67.316383,1765900,59.325024
"2014-11-13",67.382301,67.476463,66.723167,67.17514,1000600,59.200546
"2014-11-14",67.005653,67.278717,66.770248,66.854988,1383300,58.918392
"2014-11-17",66.817329,67.410545,66.572502,67.156311,1122000,59.183968
"2014-11-18",67.325798,68.549904,67.17514,68.201508,1675400,60.105068
"2014-11-19",68.163841,68.615822,67.862526,68.418076,1235300,60.295929
"2014-11-20",67.994347,69.209038,67.994347,69.096046,2109600,60.893421
"2014-11-21",69.981171,70.009415,69.218452,69.331451,1980400,61.100887
"2014-11-24",69.604523,69.915253,69.05838,69.5951,1815800,61.333237
"2014-11-25",69.689262,70.037666,69.350281,69.736343,2648400,61.457699
"2014-11-26",69.736343,69.981171,69.500938,69.726929,1192400,61.449409
"2014-11-28",70.197739,71.026367,70.169495,70.781548,1110500,62.37883
"2014-12-01",69.981171,70.291901,69.246704,69.397362,1428400,61.158966
"2014-12-02",69.924667,70.150658,69.340866,69.877586,1902800,61.582184
"2014-12-03",69.651604,70.282486,69.576271,70.216576,1231300,61.880924
"2014-12-04",70.028252,70.357819,69.623352,69.877586,1266000,61.582184
"2014-12-05",69.632767,69.93409,69.086632,69.378532,1404600,61.423653
"2014-12-08",69.406776,69.52919,68.728813,69.020714,1352400,61.106865
"2014-12-09",68.436913,69.12429,67.796608,68.907722,1671600,61.006828
"2014-12-10",68.964218,69.133713,68.305084,68.399246,1735700,60.55666
"2014-12-11",68.681732,69.642181,68.531075,69.048965,1379100,61.131886
"2014-12-12",68.747643,69.585686,68.408661,68.436913,1418000,60.59
"2014-12-15",68.728813,69.218452,67.64595,68.323914,1852300,60.489952
"2014-12-16",68.069679,68.333336,67.10923,67.146896,1766700,59.447884
"2014-12-17",67.372879,69.05838,67.288139,68.860641,1700400,60.965137
"2014-12-18",69.642181,70.263657,69.171371,70.22599,1938600,62.173939
"2014-12-19",70.433144,70.489639,68.851227,69.12429,2688900,61.198563
"2014-12-22",69.227875,69.764595,68.99247,69.764595,933300,61.76545
"2014-12-23",69.821091,70.687386,69.745766,70.282486,912700,62.223961
"2014-12-24",70.367233,70.433144,70.028252,70.273071,544900,62.215618
"2014-12-26",70.4049,70.94162,70.254234,70.659134,720400,62.557434
"2014-12-29",70.367233,71.487762,70.367233,71.054611,1019500,62.907558
"2014-12-30",70.706215,71.139359,70.442558,70.725044,945900,62.61578
"2014-12-31",71.148773,71.553673,70.517891,70.527306,1119800,62.44072
"2015-01-02",70.800377,71.064034,68.860641,69.453857,1392800,61.490334
"2015-01-05",68.973633,69.453857,68.568741,68.870056,2077100,60.973469
"2015-01-06",68.870056,69.453857,68.013184,68.465157,2116500,60.614998
"2015-01-07",68.907722,69.52919,68.672318,69.340866,1792900,61.390297
"2015-01-08",70.056496,70.932205,69.93409,70.903954,2276700,62.77417
"2015-01-09",71.101692,71.318268,70.216576,70.847458,2609200,62.724159
"2015-01-12",71.045197,71.525421,70.621468,70.913368,2234100,62.782505
"2015-01-13",71.355934,72.401131,70.141243,70.6968,3170000,62.590763
"2015-01-14",69.491524,70.414314,69.246704,69.726929,1958400,61.732101
"2015-01-15",69.764595,70.254234,67.655365,67.730698,3291900,59.964752
"2015-01-16",67.730698,68.380417,67.184555,68.333336,2383400,60.498291
"2015-01-20",67.758942,68.709984,67.10923,67.674202,3091800,59.91473
"2015-01-21",67.316383,67.909607,67.10923,67.495293,3446100,59.756344
"2015-01-22",67.768364,68.352165,67.391716,67.928436,4261800,60.139824
"2015-01-23",67.984932,68.022598,66.911491,66.977402,3659300,59.297836
"2015-01-26",66.685501,67.561203,66.459511,67.316383,2607800,59.597946
"2015-01-27",66.629005,67.165726,65.960449,66.911491,2862300,59.239479
"2015-01-28",67.467041,68.05085,66.854988,66.88324,2844600,59.214466
"2015-01-29",67.137474,67.655365,66.534843,67.222221,3314200,59.514584
"2015-01-30",65.885124,66.836159,65.24482,65.320152,3157200,57.830593
"2015-02-02",64.331451,65.301315,64.3032,65.254234,4139000,57.77224
"2015-02-03",65.753296,67.043312,65.630882,66.986816,3244100,59.306171
"2015-02-04",65.53672,66.00753,64.190208,64.858757,8187900,57.422108
"2015-02-05",65.310738,66.233521,65.131828,66.139359,2925900,58.555878
"2015-02-06",66.506592,66.647835,65.197739,65.207153,3856500,57.730564
"2015-02-09",65.037666,65.047081,63.888889,64.698685,4554800,57.280384
"2015-02-10",65.291901,65.960449,65.075333,65.574387,3938100,58.055687
"2015-02-11",65.461395,66.073448,65.461395,65.979286,3077700,58.414169
"2015-02-12",66.16761,67.099815,66.082863,66.854988,4260500,59.189445
"2015-02-13",68.58757,71.308853,68.201508,70.866287,5918100,62.740826
"2015-02-17",70.517891,71.487762,69.877586,70.998116,3165800,62.857544
"2015-02-18",70.612053,71.290016,70.612053,70.94162,3514700,62.807522
"2015-02-19",70.960449,71.035782,70.084747,70.103577,3882400,62.065563
"2015-02-20",70.094162,71.403015,69.868172,71.374763,2396100,63.190994
"2015-02-23",71.421844,71.854988,71.242935,71.723167,2699400,63.499451
"2015-02-24",71.789078,72.203392,71.666664,71.86441,1843300,63.624493
"2015-02-25",72.043312,73.286255,72.043312,73.079094,2942900,64.699921
"2015-02-26",72.871941,73.022598,72.222221,72.391716,2046200,64.091339
"2015-02-27",72.278717,72.457626,72.052734,72.184555,1840700,63.907944
"2015-03-02",72.062149,72.909607,71.892654,72.730698,2060800,64.391464
"2015-03-03",72.241058,72.551788,71.789078,72.212807,1575700,63.932957
"2015-03-04",72.118645,72.316383,71.563087,72.024483,1284200,63.766228
"2015-03-05",72.33522,72.41996,71.516006,71.629005,1856400,63.416084
"2015-03-06",71.064034,71.158195,69.990585,70.141243,1660400,62.377586
"2015-03-09",70.338982,70.87571,70.084747,70.687386,1440200,62.863274
"2015-03-10",69.849342,70.207153,69.585686,69.661018,1433100,61.95052
"2015-03-11",69.698685,69.868172,68.333336,68.474579,2287300,60.895397
"2015-03-12",68.917137,69.133713,68.483994,68.945389,2850500,61.314098
"2015-03-13",69.05838,69.435028,68.239174,68.672318,1620000,61.071251
"2015-03-16",68.983047,69.209038,68.653481,68.888885,1299100,61.26384
"2015-03-17",68.662903,69.077209,68.474579,68.822975,2195400,61.205231
"2015-03-18",68.662903,69.821091,68.022598,69.585686,2334400,61.883526
"2015-03-19",69.5951,69.868172,69.237289,69.736343,1163400,62.017498
"2015-03-20",69.971748,70.960449,69.77401,70.856873,5426800,63.014
"2015-03-23",70.979286,72.015068,70.866287,71.553673,2053300,63.633682
"2015-03-24",71.487762,71.553673,70.762711,70.988701,1410800,63.131226
"2015-03-25",70.998116,71.18644,69.745766,69.745766,1906300,62.025883
"2015-03-26",69.359695,69.952919,68.757065,69.566856,1215000,61.866768
"2015-03-27",69.726929,70.367233,69.566856,70.018829,896300,62.268715
"2015-03-30",70.273071,70.979286,70.273071,70.743881,937400,62.913506
"2015-03-31",70.668549,71.355934,70.517891,70.913368,2722400,63.06424
"2015-04-01",70.979286,70.979286,69.915253,70.649719,1679300,62.829773
"2015-04-02",70.630882,71.224106,70.546143,71.073448,1141800,63.206596
"2015-04-06",70.583801,71.732582,70.414314,71.365349,1354100,63.466194
"2015-04-07",71.346519,71.591339,70.94162,71.214691,1540500,63.332214
"2015-04-08",71.271187,71.619583,70.649719,71.177025,1439000,63.298717
"2015-04-09",71.242935,71.572502,70.574387,70.87571,1098900,63.030739
"2015-04-10",70.885124,71.214691,70.527306,71.16761,1442000,63.29034
"2015-04-13",71.064034,71.3936,70.508476,70.508476,1215100,62.704163
"2015-04-14",70.517891,70.687386,69.971748,70.301315,1344300,62.519939
"2015-04-15",70.659134,71.139359,70.112991,70.197739,1350300,62.427837
"2015-04-16",70.141243,70.555557,70.028252,70.169495,820800,62.402691
"2015-04-17",69.75518,69.990585,69.227875,69.435028,1551200,61.749531
"2015-04-20",69.896423,70.216576,69.472694,69.651604,1422700,61.942146
"2015-04-21",70.047081,70.22599,69.717514,69.990585,1255300,62.243599
"2015-04-22",70.197739,70.207153,69.312614,69.5951,1033200,61.891899
"2015-04-23",69.510361,70.028252,69.312614,69.5951,1674200,61.891899
"2015-04-24",69.839928,69.868172,69.359695,69.397362,975900,61.716042
"2015-04-27",69.632767,69.868172,69.020714,69.171371,1267500,61.51506
"2015-04-28",69.05838,69.265533,68.465157,69.152542,1060800,61.498306
"2015-04-29",69.048965,69.105461,68.352165,68.907722,1576400,61.280598
"2015-04-30",68.738228,69.171371,67.984932,68.201508,2794200,60.65255
"2015-05-01",68.465157,68.719398,65.263657,67.843689,4536400,60.334324
"2015-05-04",68.11676,68.248589,66.873825,67.099815,2842000,59.672802
"2015-05-05",67.118645,67.881355,67.043312,67.325798,2106700,59.87376
"2015-05-06",67.278717,67.561203,66.308853,66.63842,2046700,59.262466
"2015-05-07",66.468925,67.033897,66.468925,66.826744,2101300,59.429958
"2015-05-08",67.429382,68.097931,67.410545,67.702446,1533400,60.208714
"2015-05-11",67.740112,68.032013,67.457626,67.617699,1908800,60.133358
"2015-05-12",67.137474,67.363464,66.544258,67.146896,1416600,59.714661
"2015-05-13",67.052734,67.410545,65.706215,66.148773,2690300,58.827026
"2015-05-14",66.553673,66.789078,65.866287,66.459511,2399100,59.103374
"2015-05-15",66.723167,67.137474,66.384178,67.099815,2669900,59.672802
"2015-05-18",67.193977,67.702446,67.165726,67.58004,1196800,60.099869
"2015-05-19",67.730698,67.796608,67.137474,67.278717,1429600,59.831882
"2015-05-20",67.495293,67.514122,66.996231,67.033897,1704600,59.614174
"2015-05-21",66.86441,67.241058,66.610168,67.118645,1478700,59.689541
"2015-05-22",67.184555,67.33522,66.751411,67.193977,1287000,59.756538
"2015-05-26",66.600754,66.94915,65.338982,65.489639,2671200,58.240849
"2015-05-27",65.207153,65.442558,64.444443,65.367233,3004100,58.131989
"2015-05-28",65.386063,67.589455,65.310738,66.930321,3429000,59.52206
"2015-05-29",66.920906,66.920906,66.158195,66.318268,2595100,58.977768
"2015-06-01",66.525421,66.563087,65.866287,66.111115,1355500,58.793522
"2015-06-02",66.384178,66.826744,65.932205,66.487762,1545100,59.128502
"2015-06-03",66.516006,67.118645,66.18644,66.986816,1350900,59.572308
"2015-06-04",66.506592,67.043312,66.327682,66.41243,1481500,59.061504
"2015-06-05",66.035782,66.459511,65.71563,66.120529,1440600,59.086609
"2015-06-08",65.913368,66.073448,65.480225,65.489639,1201500,58.522835
"2015-06-09",65.640305,65.913368,64.971748,65.376648,1290900,58.421856
"2015-06-10",65.743881,66.440681,65.564972,65.94162,1904000,58.926743
"2015-06-11",65.960449,66.252357,65.47081,65.527306,1512200,58.556496
"2015-06-12",65.254234,65.499062,64.943504,65.150658,1672300,58.219917
"2015-06-15",64.143127,65.141243,64.143127,64.830505,1931000,57.933815
"2015-06-16",64.924667,65.442558,64.651604,65.348396,1629400,58.396614
"2015-06-17",65.442558,65.602638,64.792847,65.423729,1832600,58.463921
"2015-06-18",65.508476,66.450096,65.489639,66.177025,1613000,59.137093
"2015-06-19",66.00753,66.3936,65.988701,65.988701,2396700,58.968807
"2015-06-22",66.421844,66.421844,65.856873,66.035782,1364600,59.010876
"2015-06-23",66.459511,67.542374,66.384178,67.10923,2463500,59.970131
"2015-06-24",66.967987,67.10923,66.129944,66.158195,1765300,59.12027
"2015-06-25",65.574387,66.544258,65.574387,66.3936,2230500,59.330631
"2015-06-26",66.619583,67.156311,66.610168,66.647835,5544400,59.557812
"2015-06-29",65.885124,66.242935,64.77401,64.821091,2041400,57.925407
"2015-06-30",65.517891,66.252357,65.386063,65.668549,3053100,58.682705
"2015-07-01",65.988701,67.504707,65.838043,67.410545,2701500,60.239388
"2015-07-02",67.598869,68.060265,67.316383,67.853104,2531800,60.634865
"2015-07-06",67.297554,67.702446,66.450096,66.836159,2196600,59.726112
"2015-07-07",66.939735,67.532959,66.129944,67.41996,1404100,60.247791
"2015-07-08",66.939735,67.231636,65.781548,65.903954,1574200,58.893078
"2015-07-09",66.534843,66.86441,65.790962,65.819206,1278800,58.817345
"2015-07-10",66.657249,67.33522,66.214691,67.099815,1482800,59.961716
"2015-07-13",67.589455,68.785309,67.589455,68.662903,2136600,61.358513
"2015-07-14",68.719398,68.775894,68.220337,68.502823,1191700,61.215469
"2015-07-15",68.446327,68.964218,68.088509,68.455742,1755800,61.173397
"2015-07-16",68.898308,68.898308,68.060265,68.775894,1485600,61.459492
"2015-07-17",68.455742,68.52166,67.815445,68.258003,1580800,60.996693
"2015-07-20",68.323914,68.766479,68.229752,68.615822,1346000,61.316452
"2015-07-21",68.766479,69.830505,68.399246,69.75518,2498100,62.33461
"2015-07-22",69.698685,70.018829,69.482109,69.839928,1582800,62.410332
"2015-07-23",70.527306,71.16761,70.103577,70.310738,3138000,62.831043
"2015-07-24",71.525421,72.137474,69.143127,70.150658,3053800,62.688015
"2015-07-27",70.583801,70.828629,68.898308,69.5951,2278900,62.191563
"2015-07-28",69.943504,71.308853,69.256119,71.233521,2343900,63.65567
"2015-07-29",71.18644,71.694916,70.583801,71.563087,1891100,63.950172
"2015-07-30",71.47834,72.250473,71.242935,72.184555,1821400,64.505554
"2015-07-31",72.269302,72.881355,71.789078,72.589455,2840700,64.867363
"2015-08-03",71.977402,72.325798,70.338982,71.468925,2067600,63.866047
"2015-08-04",71.807907,72.278717,71.440681,71.779663,1529100,64.143715
"2015-08-05",72.542374,72.843689,71.986816,72.241058,1624400,64.556038
"2015-08-06",72.193977,72.41996,71.064034,71.610168,1373200,63.992268
"2015-08-07",71.440681,71.751411,70.790962,71.365349,1233000,63.773483
"2015-08-10",71.986816,72.476463,71.544258,72.071564,2360600,64.404572
"2015-08-11",71.242935,72.250473,71.101692,71.629005,2013100,64.009087
"2015-08-12",71.054611,71.365349,69.849342,70.847458,1746600,63.310684
"2015-08-13",70.838043,71.685501,70.753296,71.016953,1460400,63.462135
"2015-08-14",70.903954,71.553673,70.762711,71.506592,1144800,63.899704
"2015-08-17",71.054611,71.789078,70.687386,71.70433,1777900,64.076385
"2015-08-18",71.911491,72.165726,71.516006,71.741997,1154600,64.110069
"2015-08-19",71.242935,71.86441,70.819206,71.16761,1101800,63.596783
"2015-08-20",70.329567,70.612053,69.811676,69.839928,1548000,62.410332
"2015-08-21",69.199623,69.359695,67.768364,67.919022,3212300,60.693779
"2015-08-24",65.254234,67.542374,63.258003,65.376648,3286600,58.421856
"2015-08-25",66.854988,67.485878,64.990585,65.094162,2563500,58.169415
"2015-08-26",66.290016,67.862526,65.583801,67.721283,2521800,60.517063
"2015-08-27",68.239174,69.161957,67.721283,69.030128,2026600,61.686676
"2015-08-28",68.888885,69.256119,68.29567,68.81356,1469000,61.493153
"2015-08-31",68.738228,69.105461,68.013184,68.201508,1837600,60.946209
"2015-09-01",66.676086,67.871941,66.224106,66.619583,1943900,59.532562
"2015-09-02",67.33522,67.448212,66.431259,67.391716,1805900,60.222576
"2015-09-03",67.617699,68.248589,67.203392,67.495293,1477500,60.60289
"2015-09-04",66.600754,67.17514,66.082863,66.600754,1353800,59.799686
"2015-09-08",67.82486,67.966103,67.156311,67.919022,1410200,60.983341
"2015-09-09",68.474579,68.738228,66.487762,66.63842,1259900,59.833508
"2015-09-10",66.713745,67.165726,66.073448,66.431259,1171300,59.647511
"2015-09-11",66.280602,66.88324,65.960449,66.873825,1365200,60.044888
"2015-09-14",66.770248,66.873825,66.016953,66.346519,992000,59.571426
"2015-09-15",66.657249,66.996231,66.092278,66.817329,1268900,59.994156
"2015-09-16",66.86441,67.853104,66.694916,67.758942,1546300,60.839615
"2015-09-17",67.796608,68.785309,67.448212,67.730698,1690700,60.814251
"2015-09-18",67.015068,67.504707,66.384178,66.497177,2969900,59.706699
"2015-09-21",66.939735,67.768364,66.676086,67.429382,1344600,60.543705
"2015-09-22",66.421844,66.986816,66.139359,66.88324,1028700,60.053329
"2015-09-23",67.024483,67.222221,65.998116,66.318268,1162000,59.546062
"2015-09-24",65.922791,66.261772,65.310738,65.960449,1444400,59.224777
"2015-09-25",66.63842,66.854988,65.53672,65.988701,1470200,59.250145
"2015-09-28",65.790962,65.790962,63.81356,64.05838,1836800,57.516941
"2015-09-29",64.067795,64.500938,62.99435,63.305084,1796200,56.840569
"2015-09-30",64.293785,64.566856,63.728813,64.227875,2621500,57.669128
"2015-10-01",64.387947,64.77401,63.973633,64.745766,1943700,58.134129
"2015-10-02",64.001884,66.120529,63.785309,66.120529,2117100,59.368523
"2015-10-05",66.741997,67.598869,66.337097,67.514122,1771000,60.619793
"2015-10-06",67.222221,67.476463,65.386063,65.677963,1707400,58.971138
"2015-10-07",65.894539,66.111115,64.962334,65.602638,1977300,58.9035
"2015-10-08",65.649719,67.231636,65.310738,67.165726,1713600,60.306973
"2015-10-09",67.062149,67.438797,66.902069,67.193977,1027400,60.332336
"2015-10-12",67.306969,67.674202,66.930321,67.382301,701000,60.501434
"2015-10-13",66.939735,67.325798,66.16761,66.242935,1391000,59.478413
"2015-10-14",67.118645,67.118645,65.640305,66.205276,1638500,59.444603
"2015-10-15",66.760826,67.467041,66.073448,67.363464,1791800,60.484516
"2015-10-16",67.937851,68.709984,67.448212,68.672318,2064800,61.65971
"2015-10-19",68.625237,68.625237,67.617699,68.333336,2017000,61.355343
"2015-10-20",68.013184,69.227875,67.834274,68.973633,2176400,61.930275
"2015-10-21",69.3032,69.500938,68.342751,68.399246,2261400,61.414539
"2015-10-22",68.700562,69.293785,68.05085,68.935966,2406000,61.896442
"2015-10-23",64.406776,65.018829,57.966103,60.028248,16320700,53.89835
"2015-10-26",60.621468,63.700565,59.322033,62.062145,8088400,55.724548
"2015-10-27",61.845573,62.457626,61.205273,62.429379,4217800,56.054279
"2015-10-28",62.382298,63.954803,61.996235,63.851223,3823700,57.330936
"2015-10-29",63.719398,64.199623,63.352165,64.133713,2563300,57.584579
"2015-10-30",64.030128,64.500938,63.418079,63.578156,3269400,57.085754
"2015-11-02",63.700565,63.964218,62.551788,63.851223,2090200,57.330936
"2015-11-03",63.81356,64.792847,63.700565,64.199623,2722900,57.643761
"2015-11-04",64.548019,64.632767,63.578156,63.964218,1701500,57.432404
"2015-11-05",64.246704,66.242935,63.738232,65.169495,2635100,58.514595
"2015-11-06",65.075333,65.47081,64.265533,64.971748,1976800,58.337032
"2015-11-09",64.77401,64.905838,63.135593,63.474575,2140000,56.992752
"2015-11-10",63.29567,63.964218,62.853107,63.93597,1332400,57.407024
"2015-11-11",63.728813,63.728813,61.807911,61.854992,2817100,55.538559
"2015-11-12",60.150658,61.016949,59.482109,60.838043,4387100,54.625454
"2015-11-13",60.141243,60.3484,58.399246,58.427494,3213700,52.461067
"2015-11-16",58.220341,59.152542,57.806026,59.096046,2348400,53.061344
"2015-11-17",58.23917,59.039547,57.598869,58.333332,3417900,52.376518
"2015-11-18",58.399246,59.6516,58.11676,59.548023,2066100,53.467163
"2015-11-19",59.736347,60.451977,59.435028,59.783428,2037400,53.678535
"2015-11-20",60.367233,61.346516,60.310734,60.951035,2641300,54.726902
"2015-11-23",60.979286,61.996235,60.81921,61.478344,2517500,55.200371
"2015-11-24",61.478344,62.956684,61.224106,62.47646,2987900,56.096554
"2015-11-25",62.457626,62.871941,62.052731,62.52354,1527200,56.138832
"2015-11-27",62.532955,62.806026,60.913372,61.516006,980800,55.234184
"2015-11-30",60.998116,61.158192,60.084747,60.922787,2788400,54.70155
"2015-12-01",60.998116,61.82674,60.687382,61.770245,1780700,55.46246
"2015-12-02",61.685497,62.429379,61.365349,61.647835,1665400,55.352554
"2015-12-03",61.120529,61.393597,59.736347,60.094162,3936100,53.957535
"2015-12-04",60.3484,61.610168,59.679848,60.640301,2788100,54.785225
"2015-12-07",60.235405,60.866291,59.792843,60.800377,3030400,54.92984
"2015-12-08",60.084747,61.035782,59.821091,60.6968,1644600,54.836258
"2015-12-09",60.216572,60.612053,58.446327,59.086628,4462200,53.381557
"2015-12-10",58.945385,59.858757,58.794727,59.274952,2254900,53.551697
"2015-12-11",58.352165,58.531075,57.806026,58.201508,3842000,52.581894
"2015-12-14",58.220341,59.011299,58.163841,58.785309,2446000,53.109333
"2015-12-15",59.453861,59.519775,58.596989,59.05838,3131500,53.356041
"2015-12-16",59.237289,59.915253,58.93597,59.87759,3009100,54.096138
"2015-12-17",60.018833,60.018833,58.596989,58.81356,3227800,53.134853
"2015-12-18",58.549908,59.067795,58.361584,58.389832,5330500,52.752041
"2015-12-21",58.794727,58.954803,58.323917,58.70998,2358400,53.041275
"2015-12-22",59.039547,59.114876,58.097927,58.23917,3771700,52.615917
"2015-12-23",58.418079,58.851223,58.145008,58.83239,2348600,53.151859
"2015-12-24",58.728813,58.804142,58.389832,58.64407,1254500,52.98172
"2015-12-28",58.408665,58.70998,58.17326,58.58757,1327700,52.930683
"2015-12-29",58.973633,59.472694,58.775894,59.444443,1983500,53.704823
"2015-12-30",59.340866,59.500942,58.93597,59.001884,1452100,53.304996
"2015-12-31",58.917137,59.133709,58.596989,58.615818,1681600,52.956203
"2016-01-04",57.146893,57.561207,56.741997,57.316383,3842600,51.782234
"2016-01-05",57.485874,57.881355,57.118645,57.64595,2839000,52.079975
"2016-01-06",56.817326,57.551788,56.365349,56.676083,2803900,51.203762
"2016-01-07",55.894539,57.627117,55.71563,55.979286,3352700,50.574242
"2016-01-08",56.252354,56.563087,54.679848,54.821091,2906000,49.527874
"2016-01-11",53.841808,54.491524,52.580036,53.154427,5485500,48.022137
"2016-01-12",54.133709,55.131828,53.653484,54.350281,4064300,49.102531
"2016-01-13",54.764595,55.056496,53.182674,53.323917,3545800,48.175262
"2016-01-14",53.248589,53.408665,51.516006,52.306969,5276800,47.256504
"2016-01-15",51.073448,52.193974,50.725048,51.770245,3324000,46.771606
"2016-01-19",52.137478,52.551788,50.216572,50.847458,4431100,45.937916
"2016-01-20",49.905838,51.82674,49.161957,51.789078,4842700,46.78862
"2016-01-21",52.193974,54.199623,51.873821,53.672318,5143700,48.490025
"2016-01-22",54.378532,54.792843,53.691151,54.698681,2975400,49.417286
"2016-01-25",54.613937,54.905838,54.143127,54.472694,3138500,49.21312
"2016-01-26",54.811676,55.762711,54.613937,55.320152,2649600,49.978752
"2016-01-27",55.131828,56.18644,54.745762,55.320152,2430000,49.978752
"2016-01-28",56.120529,56.647835,55.762711,56.563087,3013800,51.101673
"2016-01-29",56.930321,59.086628,56.807911,58.945385,6461100,53.253948
"2016-02-01",58.220341,59.858757,58.17326,59.613937,3580500,53.857948
"2016-02-02",60.357815,60.762711,58.286251,58.70998,3951900,53.041275
"2016-02-03",59.378532,59.708099,57.881355,59.613937,2476200,53.857948
