"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"2015-01-20",178.309998,179.470001,177.199997,179.130005,2596300,171.84198
"2015-01-21",178.940002,180.429993,177.490005,178.690002,1615400,171.419846
"2015-01-22",179.529999,181.490005,178.309998,181.399994,1537400,174.019592
"2015-01-23",177.559998,180.740005,175.550003,176.009995,3340200,168.848892
"2015-01-26",175.940002,177.940002,175.169998,176.660004,1393800,169.472443
"2015-01-27",175.539993,175.589996,173.610001,173.880005,1388000,166.805542
"2015-01-28",175.429993,175.619995,171.149994,171.449997,1220700,164.474411
"2015-01-29",172.139999,173.240005,170.050003,172.889999,1640600,165.855804
"2015-01-30",171.570007,173.639999,168.880005,169.110001,2194600,162.229645
"2015-02-02",169.300003,171.300003,168.029999,171.25,1474800,164.282562
"2015-02-03",173.020004,173.990005,170.75,172.970001,1649500,165.932587
"2015-02-04",172.139999,173.210007,171.169998,172.080002,1442300,165.078812
"2015-02-05",172.720001,174.169998,172.600006,173.369995,1149700,166.316284
"2015-02-06",174.089996,174.979996,172.330002,173.25,1056600,166.201172
"2015-02-09",172.289993,173.199997,170.960007,171.639999,1210500,164.656677
"2015-02-10",172.949997,173.740005,170.779999,173.300003,1497900,166.249146
"2015-02-11",173.389999,174.990005,172.949997,173.919998,1385600,166.843918
"2015-02-12",174.710007,176.809998,174.190002,176.300003,2116200,169.127121
"2015-02-13",175.860001,177.479996,175.600006,176.470001,1674100,169.290207
"2015-02-17",176.600006,179.669998,176.509995,179.539993,1527600,172.235306
"2015-02-18",179.389999,180.050003,178.839996,179.779999,1270700,172.465515
"2015-02-19",179.970001,180,178.619995,178.649994,1697900,171.381485
"2015-02-20",178.050003,178.869995,176.929993,178.5,1430200,171.237625
"2015-02-23",178.5,178.809998,177.389999,178.300003,956500,171.0457
"2015-02-24",177.919998,178.589996,177.440002,177.800003,1136400,170.566071
"2015-02-25",178.009995,178.059998,175.300003,175.639999,1419400,168.493927
"2015-02-26",175.490005,175.970001,173.419998,174.600006,1893900,167.496246
"2015-02-27",177.059998,178.050003,176.25,176.979996,2398200,169.779419
"2015-03-02",176.979996,178.149994,176.059998,176.800003,1535300,169.606735
"2015-03-03",176.5,176.520004,174.820007,176.149994,1282200,168.983215
"2015-03-04",175.559998,175.779999,174.410004,174.619995,1035300,167.515411
"2015-03-05",175.339996,175.339996,173.520004,174.820007,932200,167.707352
"2015-03-06",174.029999,175.210007,173,173.190002,1132300,166.143661
