"","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2009-11-25",27.145565,27.335102,27.084913,27.285822,2202400,17.82548
"2009-11-27",26.724791,27.217588,26.542835,26.978771,2576500,17.624893
"2009-11-30",26.906748,27.024261,26.641396,26.884003,6428800,17.562981
"2009-12-01",27.043215,27.403336,26.993935,27.259287,4859100,17.808142
"2009-12-02",27.312357,27.573919,27.179682,27.240334,4134800,17.795759
"2009-12-03",27.183472,27.539803,27.058378,27.096285,3088300,17.701656
"2009-12-04",27.32752,27.67627,26.940865,27.456406,5876600,17.93692
"2009-12-07",27.494314,27.72176,27.342684,27.452616,4048500,17.934443
"2009-12-08",27.247915,27.247915,26.823351,27.047005,5189700,17.669468
"2009-12-09",27.07354,27.452616,26.937073,27.399546,9498100,17.899775
"2009-12-10",27.17589,27.486732,27.031843,27.346474,4615700,17.865105
"2009-12-11",27.418499,27.520849,27.247915,27.32373,3062700,17.850246
"2009-12-14",27.452616,27.714178,27.361637,27.630781,3993900,18.050837
"2009-12-15",27.494314,27.808947,27.369219,27.585293,3954600,18.021124
"2009-12-16",27.626989,27.903715,27.467779,27.61941,4545800,18.043409
"2009-12-17",27.759666,28.385139,27.399546,28.222137,10852200,18.437162
"2009-12-18",28.241093,28.53298,28.199394,28.491282,8050100,18.612997
"2009-12-21",28.53298,28.858984,28.53298,28.836239,6565700,18.838346
"2009-12-22",28.908264,29.021986,28.623957,28.673237,3173200,18.731867
"2009-12-23",28.798332,28.809704,28.472328,28.73768,3438800,18.773966
"2009-12-24",28.893101,28.968916,28.559515,28.847612,923000,18.845781
"2009-12-28",28.874147,28.885519,28.593632,28.733889,2100100,18.771484
"2009-12-29",28.658073,28.862774,28.608795,28.733889,2435400,18.781391
"2009-12-30",28.567097,28.874147,28.567097,28.726307,2266300,18.776434
"2009-12-31",28.760424,28.779379,28.502653,28.506445,1719700,18.632729
"2010-01-04",28.612585,28.6884,28.241093,28.48749,5202600,18.620337
"2010-01-05",28.43442,28.472328,28.161486,28.453373,4502200,18.598042
"2010-01-06",28.343443,28.53677,28.123579,28.506445,4960700,18.632729
"2010-01-07",28.525398,28.802122,28.510235,28.74147,4388800,18.786348
"2010-01-08",28.58984,29.181198,28.366186,29.14329,5938600,19.048994
"2010-01-11",29.404852,29.575436,29.18878,29.473085,4699300,19.264555
"2010-01-12",29.264595,29.510994,28.976498,29.063684,5084200,18.99696
"2010-01-13",29.067476,29.268385,28.965126,29.13571,3321700,19.044035
"2010-01-14",29.124336,29.317665,29.006823,29.257013,2509000,19.123329
"2010-01-15",29.283548,29.435179,28.832449,28.889311,4630400,18.882988
"2010-01-19",28.919636,29.184988,28.809704,29.116755,3843300,19.031651
"2010-01-20",28.912054,28.934799,28.601213,28.805914,2708900,18.828472
"2010-01-21",28.756634,28.912054,28.309326,28.320698,4338900,18.51132
"2010-01-22",28.222137,28.294163,27.83169,27.843063,5012700,18.199125
"2010-01-25",28.153904,28.400303,27.990902,28.248672,4492700,18.464243
"2010-01-26",28.222137,28.316906,27.952995,28.074299,3618200,18.350266
"2010-01-27",27.97953,28.165277,27.638363,28.123579,3888400,18.382479
"2010-01-28",27.38059,28.043972,27.206217,27.61941,6988300,18.052937
"2010-01-29",27.653526,27.67248,27.01668,27.047005,5985000,17.678795
"2010-02-01",27.153147,27.27445,26.948446,27.236544,6601800,17.802683
"2010-02-02",27.304777,27.733131,27.137983,27.699015,5573300,18.104967
"2010-02-03",27.482941,27.72555,27.297195,27.626989,4256600,18.05789
"2010-02-04",27.437452,27.520849,26.804398,26.827143,5342400,17.535086
"2010-02-05",26.823351,27.009098,26.459438,26.918119,8505900,17.594557
"2010-02-08",26.637604,26.849886,26.52009,26.592115,5231600,17.381466
"2010-02-09",26.884003,27.024261,26.584534,26.872631,5655800,17.56481
"2010-02-10",26.921911,27.092495,26.599697,26.906748,4087800,17.587116
"2010-02-11",26.815769,27.27445,26.580744,27.255497,3791000,17.815073
"2010-02-12",26.971189,27.308567,26.774071,27.266869,4924300,17.822504
"2010-02-16",27.498104,27.884762,27.357847,27.862017,4153200,18.211512
"2010-02-17",28.316906,28.544352,28.131161,28.517817,9812300,18.640162
"2010-02-18",28.544352,28.703564,28.4837,28.616377,4172200,18.704586
"2010-02-19",28.58605,28.923428,28.555723,28.790751,5137200,18.81856
"2010-02-22",28.919636,28.919636,28.510235,28.714935,4228900,18.769009
"2010-02-23",28.650494,28.733889,28.203184,28.294163,4615900,18.493977
"2010-02-24",28.407885,28.419256,28.017437,28.248672,5894600,18.464243
"2010-02-25",28.021229,28.320698,27.634571,28.260046,5770600,18.471678
"2010-02-26",28.191813,28.362396,28.009855,28.040182,5316000,18.327965
"2010-03-01",28.03639,28.597422,27.949203,28.563305,6167900,18.669895
"2010-03-02",28.608795,28.699772,28.525398,28.627748,2772500,18.712015
"2010-03-03",28.752844,28.843821,28.47991,28.540562,2787300,18.655031
"2010-03-04",28.718727,28.805914,28.491282,28.768005,3659100,18.803698
"2010-03-05",28.908264,29.181198,28.836239,29.169827,2707300,19.066334
"2010-03-08",29.097801,29.166035,28.946171,29.037149,2079500,18.979612
"2010-03-09",29.014404,29.416224,29.014404,29.39727,5665100,19.215004
"2010-03-10",29.34799,29.617134,29.317665,29.537529,5721200,19.306681
"2010-03-11",29.374527,29.673996,29.169827,29.673996,6162100,19.395882
"2010-03-12",29.939348,29.939348,29.408644,29.613344,3519600,19.356239
"2010-03-15",29.488249,29.613344,29.298712,29.575436,3057900,19.331461
"2010-03-16",29.647461,29.658833,29.370735,29.560272,4913200,19.321545
"2010-03-17",29.647461,29.715694,29.264595,29.3442,7185300,19.180313
"2010-03-18",29.302502,29.583017,29.1395,29.564064,5289700,19.324026
"2010-03-19",29.181198,29.711903,29.08643,29.181198,5322900,19.073771
"2010-03-22",29.116755,29.45034,29.040939,29.363153,2982200,19.192705
"2010-03-23",29.336618,29.503412,29.177406,29.39727,3724800,19.215004
"2010-03-24",29.219105,29.260803,28.942381,28.946171,4300900,18.929913
"2010-03-25",29.056103,29.325247,28.904472,28.987869,5591200,18.957178
"2010-03-26",29.014404,29.351782,28.972706,29.044731,4982600,18.994368
"2010-03-29",29.158453,29.382107,29.052313,29.329037,4082800,19.180294
"2010-03-30",30.386656,30.742987,30.174374,30.65959,13081000,20.050434
"2010-03-31",30.523123,30.579985,30.212282,30.291887,5940700,19.809969
"2010-04-01",30.375284,30.693707,30.348749,30.564821,5202600,19.988461
"2010-04-05",30.674753,30.70508,30.466263,30.667171,3078000,20.055393
"2010-04-06",30.568613,30.614101,30.451099,30.542078,3261800,19.973583
"2010-04-07",30.466263,30.572403,30.246399,30.477634,5236100,19.931448
"2010-04-08",30.473845,30.511751,30.170584,30.269144,4026300,19.795097
"2010-04-09",30.253981,30.458681,30.200911,30.447309,3193800,19.91161
"2010-04-12",30.507961,30.526915,30.333586,30.462471,2849500,19.921526
"2010-04-13",30.041698,30.212282,29.927977,30.034117,7488200,19.641397
"2010-04-14",30.026535,30.712662,29.912813,30.667171,6103500,20.055393
"2010-04-15",30.598938,30.928734,30.511751,30.735405,5966300,20.100016
"2010-04-16",30.693707,30.75436,30.15542,30.261562,7041000,19.790134
"2010-04-19",30.109932,30.329796,29.924185,30.295679,5521800,19.812445
"2010-04-20",30.636847,30.852919,30.477634,30.636847,5296300,20.035563
"2010-04-21",30.598938,31.194086,30.492798,30.883245,7480000,20.196699
"2010-04-22",31.607279,32.282032,31.159969,31.990145,13527600,20.920576
"2010-04-23",32.069748,32.388172,31.656557,32.376801,6834700,21.173441
"2010-04-26",32.410919,32.410919,32.088703,32.221378,5332900,21.071796
"2010-04-27",32.145565,32.27066,31.493555,31.561789,4667600,20.640446
"2010-04-28",31.736164,31.929493,31.542835,31.656557,6102700,20.702421
"2010-04-29",31.827143,32.327522,31.827143,32.22517,4671600,21.07428
"2010-04-30",32.354057,32.407127,31.834723,31.948446,7962000,20.893309
"2010-05-03",31.857468,32.585293,31.762699,32.399544,7506400,21.188316
"2010-05-04",32.028053,32.028053,31.152388,31.51251,8364500,20.608215
"2010-05-05",31.216831,31.660349,31.125853,31.254738,7518800,20.439644
"2010-05-06",31.076572,31.5163,28.551933,30.428354,9976900,19.899216
"2010-05-07",30.504169,30.837755,30.030327,30.253981,13975000,19.785183
"2010-05-10",31.175133,31.940865,31.122063,31.902956,6989100,20.863558
"2010-05-11",31.576952,32.016678,31.455648,31.925701,7174300,20.878437
"2010-05-12",32.308567,33.180439,32.221378,33.138741,8771800,21.671724
"2010-05-13",33.131161,33.131161,32.547386,32.657314,6605000,21.356888
"2010-05-14",32.361637,32.524639,31.785444,32.232754,6325100,21.079237
"2010-05-17",32.22517,32.410919,31.527672,31.993935,6197400,20.923056
"2010-05-18",32.274452,32.300987,31.368462,31.440485,6097200,20.561115
"2010-05-19",31.247156,31.269901,30.109932,30.60273,10680200,20.01325
"2010-05-20",29.969673,30.451099,29.378317,29.772554,8968400,19.470345
"2010-05-21",29.370735,30.6558,29.260803,30.288097,10401800,19.807489
"2010-05-24",30.075815,30.246399,29.818045,29.84458,5265100,19.517441
"2010-05-25",29.203943,29.94693,29.048521,29.89765,7618800,19.552149
"2010-05-26",30.159212,30.401819,29.768764,29.836998,7146800,19.512486
"2010-05-27",30.280516,30.534496,30.00379,30.515543,6432400,19.956232
"2010-05-28",30.420773,30.591356,29.984837,30.090979,5603100,19.678576
"2010-06-01",29.776346,30.458681,29.685368,29.863533,5303600,19.529837
"2010-06-02",29.965883,30.799849,29.776346,30.784685,6811000,20.132244
"2010-06-03",30.815012,31.178923,30.75815,30.890827,4948600,20.201656
"2010-06-04",30.333586,30.394238,29.366945,29.484457,6154400,19.281931
"2010-06-07",29.545111,29.545111,28.828657,28.855194,6747200,18.870415
"2010-06-08",28.874147,29.166035,28.53677,29.063684,4271400,19.006765
"2010-06-09",29.181198,29.488249,28.768005,28.881729,5639700,18.887766
"2010-06-10",29.306293,29.84837,29.24564,29.806671,4214900,19.492651
"2010-06-11",29.613344,29.840788,29.45034,29.821835,10096600,19.502567
"2010-06-14",30.166794,30.439728,29.90144,30.068233,4099800,19.663704
"2010-06-15",30.409401,30.85671,30.250189,30.841547,5515000,20.169432
"2010-06-16",30.667171,30.962851,30.545868,30.871872,3705800,20.189255
"2010-06-17",30.955269,30.978014,30.333586,30.750568,4484800,20.109932
"2010-06-18",30.803638,30.985596,30.735405,30.86429,5108400,20.184303
"2010-06-21",31.114481,31.341927,30.507961,30.720243,3704000,20.090101
"2010-06-22",30.682335,30.955269,30.022745,30.060652,4796900,19.658747
"2010-06-23",30.15163,30.265352,29.704321,30,3062300,19.628981
"2010-06-24",29.89386,29.89386,29.302502,29.39348,4504300,19.232138
"2010-06-25",29.408644,29.772554,29.249432,29.643669,5797500,19.39584
"2010-06-28",29.620924,29.840788,29.279757,29.431387,2424800,19.256941
"2010-06-29",28.984079,29.13571,28.278999,28.491282,4812500,18.641832
"2010-06-30",28.392721,28.771797,28.059135,28.142532,5524700,18.413643
"2010-07-01",28.256254,28.347233,27.626989,27.793783,6572800,18.185455
"2010-07-02",27.899923,28.013647,27.369219,27.482941,5908500,17.982071
"2010-07-06",27.937832,27.937832,27.043215,27.217588,7476600,17.808455
"2010-07-07",27.22517,28.256254,27.141773,28.210766,6532700,18.458288
"2010-07-08",28.210766,28.544352,28.112206,28.468536,4199600,18.626949
"2010-07-09",28.498863,28.658073,28.294163,28.605003,3917100,18.716236
"2010-07-12",28.514027,28.711145,28.165277,28.445793,3137300,18.612068
"2010-07-13",28.627748,29.105383,28.574678,28.877937,4452100,18.894815
"2010-07-14",28.733889,29.052313,28.559515,28.877937,4900200,18.894815
"2010-07-15",28.908264,29.120546,28.58226,29.075056,5404900,19.023794
"2010-07-16",28.847612,28.991661,28.294163,28.362396,6479800,18.557503
"2010-07-19",28.438211,28.658073,28.104624,28.574678,3365100,18.696394
"2010-07-20",28.278999,28.938589,28.157696,28.900682,4260700,18.909704
"2010-07-21",28.968916,29.226686,28.529188,28.658073,5928600,18.750963
"2010-07-22",28.79454,29.363153,27.862017,28.400303,13145500,18.582302
"2010-07-23",28.476118,28.976498,28.142532,28.855194,7774900,18.879936
"2010-07-26",28.885519,29.355572,28.809704,29.264595,7712900,19.147812
"2010-07-27",29.34041,29.522366,28.984079,29.044731,5822000,19.003952
"2010-07-28",28.961334,29.13571,28.627748,28.824867,7401500,18.860088
"2010-07-29",29.044731,29.226686,28.771797,29.021986,6232900,18.989073
"2010-07-30",28.574678,29.18878,28.506445,29.120546,7098900,19.053555
"2010-08-02",29.461714,29.628506,29.264595,29.575436,6693900,19.351198
"2010-08-03",29.552691,29.575436,29.219105,29.302502,3814600,19.172609
"2010-08-04",29.370735,29.94693,29.363153,29.863533,4946500,19.539692
"2010-08-05",29.651251,30.09856,29.643669,30.09856,4658700,19.693468
"2010-08-06",29.89386,29.969673,29.325247,29.583017,5497500,19.356152
"2010-08-09",29.681578,29.802881,29.401062,29.711903,3253500,19.440481
"2010-08-10",29.416224,29.636087,29.18878,29.507202,3534900,19.306545
"2010-08-11",29.150871,29.150871,28.294163,28.468536,5555200,18.626949
"2010-08-12",28.112206,28.392721,28.006065,28.210766,3334000,18.458288
"2010-08-13",28.074299,28.278999,28.013647,28.066717,2695300,18.364035
"2010-08-16",27.960577,28.210766,27.581501,28.203184,3652300,18.453327
"2010-08-17",28.37756,28.726307,28.188021,28.506445,4400100,18.651749
"2010-08-18",28.498863,28.529188,28.142532,28.316906,3776500,18.527737
"2010-08-19",28.218348,28.218348,27.414707,27.566338,4584900,18.036638
"2010-08-20",27.32373,27.657316,27.247915,27.543594,5291300,18.021759
"2010-08-23",27.513268,27.816528,27.376801,27.558756,5095500,18.031677
"2010-08-24",27.217588,27.414707,26.808187,27.096285,5338600,17.729082
"2010-08-25",26.937073,27.437452,26.717211,27.316149,5616800,17.872936
"2010-08-26",27.482941,27.808947,27.11903,27.202427,3954700,17.798532
"2010-08-27",27.369219,27.907505,26.990145,27.854435,4240900,18.22514
"2010-08-30",27.839272,27.998484,27.551176,27.551176,4141600,18.026718
"2010-08-31",27.551176,27.740713,27.22517,27.543594,6612600,18.021759
"2010-09-01",27.839272,28.908264,27.839272,28.809704,7222800,18.850174
"2010-09-02",28.809704,29.211523,28.771797,29.158453,4436900,19.078354
"2010-09-03",29.325247,29.94693,29.325247,29.742229,4634400,19.460327
"2010-09-07",29.643669,29.802881,29.49962,29.673996,5149200,19.41568
"2010-09-08",29.590599,30.242607,29.590599,29.886278,6957700,19.554575
"2010-09-09",30.235027,30.318422,29.787718,29.939348,3029700,19.589296
"2010-09-10",30.022745,30.09856,29.840788,30.015163,2552700,19.638905
"2010-09-13",30.250189,30.629265,30.250189,30.477634,3555300,19.941504
"2010-09-14",30.333586,30.70508,30.257771,30.470053,3580400,19.936535
"2010-09-15",30.409401,30.538286,30.219864,30.363913,3541100,19.867088
"2010-09-16",30.212282,30.523123,30.159212,30.454889,3352800,19.926615
"2010-09-17",30.614101,31.000757,30.341167,30.917362,6047400,20.229212
"2010-09-20",31.114481,31.281273,30.788477,31.182714,3445800,20.402834
"2010-09-21",31.182714,31.41774,30.970432,31.114481,3614700,20.358183
"2010-09-22",31.068991,31.152388,30.60652,30.81122,3357300,20.169594
"2010-09-23",30.591356,30.85671,30.318422,30.409401,3071100,19.906553
"2010-09-24",30.65959,31.326763,30.65959,31.25853,4160300,20.462408
"2010-09-27",31.190296,31.20546,30.765732,30.932524,2904300,20.248999
"2010-09-28",31.084154,31.508718,30.70508,31.425322,5591600,20.57159
"2010-09-29",31.243366,31.372252,30.727823,30.75815,6084500,20.134851
"2010-09-30",31.076572,31.372252,30.629265,30.788477,6875100,20.154703
"2010-10-01",31.046247,31.114481,30.356331,30.629265,6418700,20.050478
"2010-10-04",30.485216,30.629265,29.969673,30.113722,5412200,19.712997
"2010-10-05",30.348749,31.000757,30.348749,30.917362,4768400,20.239073
"2010-10-06",30.841547,31.182714,30.841547,30.993177,3954700,20.288704
"2010-10-07",31.053829,31.106899,30.689917,30.871872,3241300,20.20929
"2010-10-08",31.000757,31.470812,30.879454,31.379833,4290700,20.541819
"2010-10-11",31.425322,31.432903,31.122063,31.3116,2297100,20.497149
"2010-10-12",31.152388,31.523882,30.773314,31.357088,4085800,20.526924
"2010-10-13",31.576952,31.986353,31.432903,31.865049,4725400,20.859449
"2010-10-14",31.880213,32.001514,31.5163,31.721001,5795500,20.765146
"2010-10-15",32.100075,32.137981,31.501137,31.781652,4058100,20.804853
"2010-10-18",31.834723,32.107658,31.62244,31.819561,3736900,20.829668
"2010-10-19",31.501137,31.630022,31.076572,31.243366,4283100,20.452486
"2010-10-20",31.349506,31.630022,31.296436,31.531464,5361300,20.641075
"2010-10-21",32.221378,32.956787,32.213799,32.88097,8380900,21.524485
"2010-10-22",32.88097,32.88097,32.486732,32.736923,3413300,21.430197
"2010-10-25",32.752087,32.896133,32.410919,32.494312,6481100,21.271374
"2010-10-26",32.304775,32.66869,32.213799,32.577709,3783500,21.325974
"2010-10-27",32.251705,32.554966,32.145565,32.517059,3596700,21.286264
"2010-10-28",32.699013,32.865807,32.282032,32.653526,4266800,21.375601
"2010-10-29",32.463989,32.88097,32.228962,32.87339,4259800,21.519524
"2010-11-01",33.0326,33.206974,32.509476,32.752087,3073700,21.440111
"2010-11-02",33.062927,33.206974,32.911297,33.115997,2634400,21.678345
"2010-11-03",33.131161,33.252464,32.691433,33.206974,3934700,21.737894
"2010-11-04",33.335861,34.094009,33.335861,33.889309,4949400,22.184563
"2010-11-05",33.775589,34.116756,33.699772,34.116756,3429100,22.333458
"2010-11-08",33.874146,33.874146,33.381348,33.578468,4409000,21.981079
"2010-11-09",33.813496,33.896893,32.82032,32.903713,8659100,21.539371
"2010-11-10",32.93404,33.161488,32.8279,33.115997,5152800,21.678345
"2010-11-11",32.699013,33.457165,32.577709,33.426838,4180300,21.881819
"2010-11-12",33.184231,33.495071,32.858227,33.017437,3508900,21.613813
"2010-11-15",33.176647,33.532978,33.108414,33.191811,3220300,21.727968
"2010-11-16",33.0326,33.0326,32.213799,32.448826,4013800,21.2416
"2010-11-17",32.471569,32.517059,32.168308,32.282032,3947600,21.132412
"2010-11-18",32.623199,33.04018,32.585293,32.77483,4395300,21.455006
"2010-11-19",32.67627,33.146324,32.395756,33.123577,4070000,21.683308
"2010-11-22",32.918877,33.123577,32.72176,33.093254,2728300,21.66345
"2010-11-23",32.683853,32.767246,32.403336,32.638363,2509600,21.365671
"2010-11-24",32.797573,33.570889,32.77483,33.540562,3304400,21.956264
"2010-11-26",33.169067,33.426838,33.017437,33.335861,1262200,21.822268
"2010-11-29",33.093254,33.191811,32.539803,32.850643,3488300,21.504642
"2010-11-30",32.456406,32.896133,32.342686,32.789993,4918900,21.464941
"2010-12-01",33.290371,33.540562,33.260044,33.449581,3658300,21.896711
"2010-12-02",33.411674,34.010612,33.396511,33.737679,3580800,22.085297
"2010-12-03",33.548141,33.836239,33.419258,33.798332,3514000,22.125013
"2010-12-06",33.790752,34.094009,33.654285,33.919636,3684600,22.204424
"2010-12-07",34.147079,34.753601,34.101593,34.382107,5759200,22.50716
"2010-12-08",34.457924,34.738438,34.283546,34.473087,3116500,22.566717
"2010-12-09",34.647461,34.685368,34.38969,34.50341,1759800,22.586567
"2010-12-10",34.594391,34.874905,34.495831,34.776344,2365700,22.765232
"2010-12-13",35.125095,35.534496,34.677788,34.715694,7112800,22.725533
"2010-12-14",34.723274,34.799091,34.526157,34.670204,4986200,22.695757
"2010-12-15",34.708111,35.185745,34.662624,34.806671,7463000,22.785088
"2010-12-16",34.253223,35.519333,34.253223,35.473843,5614700,23.221823
"2010-12-17",35.44352,35.617893,35.087189,35.481426,4512400,23.226797
"2010-12-20",35.44352,35.61031,35.178165,35.466263,2707900,23.21686
"2010-12-21",35.253979,35.981804,35.253979,35.91357,3915400,23.509684
"2010-12-22",35.959061,36.080364,35.64822,35.731613,2399200,23.390564
"2010-12-23",35.784687,35.875664,35.633057,35.731613,1997400,23.390564
"2010-12-27",35.625473,35.86808,35.473843,35.784687,1527100,23.425318
"2010-12-28",35.898407,35.921154,35.519333,35.81501,1373400,23.445166
"2010-12-29",35.86808,35.996967,35.75436,35.75436,2153700,23.415371
"2010-12-30",35.746777,35.890827,35.678543,35.739197,1169100,23.405436
"2010-12-31",35.739197,35.76194,35.504169,35.76194,1433600,23.42034
"2011-01-03",36.019711,36.360878,35.769524,35.777103,3695700,23.430269
"2011-01-04",35.936314,35.943897,35.132675,35.572403,3953400,23.296211
"2011-01-05",35.49659,35.837757,35.405609,35.534496,4317400,23.271378
"2011-01-06",35.55724,35.724033,35.375286,35.55724,4647700,23.286285
"2011-01-07",35.66338,35.96664,35.299469,35.534496,2769900,23.271378
"2011-01-10",35.261562,35.44352,34.935558,35.087189,4028700,22.978449
"2011-01-11",35.329796,35.534496,35.170586,35.390446,4356900,23.177048
"2011-01-12",35.693707,35.943897,35.60273,35.70887,3303400,23.385578
"2011-01-13",35.724033,35.8605,35.458679,35.54966,2400800,23.281319
"2011-01-14",35.511753,35.81501,35.291889,35.746777,3438800,23.410406
"2011-01-18",35.898407,36.012131,35.746777,35.951477,2835800,23.544458
"2011-01-19",35.852921,35.981804,35.49659,35.6558,2937100,23.350821
"2011-01-20",35.420773,35.579987,34.890068,35.072025,4889400,22.968521
"2011-01-21",35.587566,35.70887,35.049278,35.102352,4078600,22.98838
"2011-01-24",35.185745,35.91357,35.072025,35.91357,3666600,23.519646
"2011-01-25",35.86808,35.905991,35.337376,35.769524,2770500,23.42531
"2011-01-26",35.875664,36.201668,35.579987,35.8605,4501600,23.48488
"2011-01-27",36.095528,36.095528,35.125095,35.367702,6733300,23.162149
"2011-01-28",35.322212,35.519333,34.609554,34.912811,5996100,22.86425
"2011-01-31",34.943138,35.109932,34.594391,34.920395,5975800,22.869213
"2011-02-01",35.208492,36.186504,35.064442,36.080364,6217200,23.628868
"2011-02-02",35.974224,36.285065,35.784687,36.148598,3298800,23.673559
"2011-02-03",36.080364,36.087944,35.693707,35.974224,3828700,23.559364
"2011-02-04",36.103107,36.542835,36.019711,36.376041,3704500,23.822514
"2011-02-07",37.937832,38.127369,37.096287,37.1721,12612500,24.343847
"2011-02-08",37.596664,38.180439,37.498104,37.710388,6402100,24.696371
"2011-02-09",37.520847,37.930252,37.399544,37.786201,3286100,24.746029
"2011-02-10",37.657314,38.6884,37.649734,38.673237,5945100,25.326939
"2011-02-11",38.445793,39.583019,38.445793,39.128128,9598700,25.624846
"2011-02-14",39.059895,39.150871,38.665657,38.961334,3353100,25.515606
"2011-02-15",38.771797,39.059895,38.6884,38.968914,4182400,25.520567
"2011-02-16",39.044731,39.325245,38.809704,38.862774,3127400,25.451057
"2011-02-17",38.650494,38.946171,38.53677,38.779377,4570500,25.39645
"2011-02-18",38.824867,39.294922,38.726307,39.264595,3788500,25.714201
"2011-02-22",38.84761,38.991661,38.180439,38.263836,4024400,25.058819
"2011-02-23",38.172859,38.369976,37.210007,37.596664,5126900,24.621893
"2011-02-24",37.354057,37.869598,37.33131,37.725548,5055400,24.706293
"2011-02-25",37.990902,38.354813,37.846855,38.294163,2977100,25.078682
"2011-02-28",38.195602,38.49128,38.028809,38.362396,6022500,25.123365
"2011-03-01",38.43063,38.53677,37.467777,37.467777,5328700,24.537481
"2011-03-02",37.369221,38.241093,37.369221,38.081879,5009400,24.939655
"2011-03-03",38.43821,38.938591,38.43821,38.733891,4434800,25.36665
"2011-03-04",38.733891,38.756634,38.157696,38.4837,3589200,25.202803
"2011-03-07",38.665657,38.733891,37.801365,38.013645,3008200,24.894962
"2011-03-08",38.225929,39.158455,38.059135,39.037148,3929600,25.565254
"2011-03-09",38.900681,39.416225,38.544353,39.158455,3802900,25.644697
"2011-03-10",38.711143,38.74147,38.112206,38.218346,4141300,25.029041
"2011-03-11",38.233509,39.105381,38.112206,38.968914,4272300,25.520567
"2011-03-14",38.620167,38.711143,38.294163,38.627747,3808600,25.297144
"2011-03-15",37.536011,38.468536,37.460197,38.248672,5461900,25.048891
"2011-03-16",38.233509,38.612587,37.11903,37.475361,7952500,24.542442
"2011-03-17",37.952995,38.27142,37.626991,37.778622,5179000,24.741051
"2011-03-18",38.225929,38.567097,38.043972,38.218346,5614000,25.029041
"2011-03-21",38.53677,39.128128,38.53677,38.885521,3399700,25.465958
"2011-03-22",38.968914,39.112965,38.726307,38.870358,3262500,25.456026
"2011-03-23",38.764214,39.249432,38.574677,39.021988,3883700,25.56529
"2011-03-24",39.158455,39.241848,38.551933,39.097801,3180300,25.614973
"2011-03-25",39.059895,39.423805,38.862774,39.355572,3409400,25.783836
"2011-03-28",39.378319,39.704323,39.037148,39.075058,2233000,25.600069
"2011-03-29",38.938591,39.370735,38.58984,39.370735,2969700,25.793783
"2011-03-30",39.476875,39.605762,39.272175,39.393478,2546000,25.808681
"2011-03-31",39.279758,39.560272,39.112965,39.347992,3142600,25.778885
"2011-04-01",39.628506,40.189537,39.476875,39.855953,3368000,26.111671
"2011-04-04",39.855953,39.95451,39.507202,39.651253,3694700,25.97756
"2011-04-05",39.507202,39.886276,39.363155,39.628506,2775400,25.962662
"2011-04-06",39.734646,39.78772,39.143291,39.552692,2857600,25.912992
"2011-04-07",39.461712,39.658833,39.105381,39.461712,2412000,25.853373
"2011-04-08",39.605762,39.681576,38.885521,39.082638,2361500,25.605036
"2011-04-11",39.029568,39.219105,38.968914,39.219105,3592100,25.694439
"2011-04-12",39.029568,39.188778,38.832447,39.120544,3460700,25.629858
"2011-04-13",39.097801,39.734646,39.097801,39.545109,4092000,25.908018
"2011-04-14",39.272175,39.514786,38.900681,39.363155,2401500,25.788809
"2011-04-15",39.492039,40.113724,39.431389,39.962093,4057300,26.181217
"2011-04-18",39.522366,39.727066,38.809704,39.431389,4443100,25.833519
"2011-04-19",39.408642,39.969673,39.325245,39.909023,3262500,26.146448
"2011-04-20",40.712662,40.712662,40.272934,40.606522,5170200,26.603403
"2011-04-21",41.455647,41.599697,39.855953,40.318424,6165000,26.414648
"2011-04-25",40.386658,40.644428,39.681576,39.757393,3837800,26.047096
"2011-04-26",39.878696,41.334343,39.863533,41.137226,5407900,26.951097
"2011-04-27",41.30402,42.183472,41.068993,41.902958,8286000,27.452768
"2011-04-28",41.751328,42.410919,41.62244,42.282032,6524400,27.701132
"2011-04-29",42.335102,42.524639,41.827141,41.880211,4461500,27.437862
"2011-05-02",42.160728,42.319939,41.637604,41.880211,3319900,27.437862
"2011-05-03",41.811977,41.925701,41.326763,41.902958,3415200,27.452768
"2011-05-04",41.918121,42.137981,41.3116,41.690674,5524800,27.313686
"2011-05-05",41.485973,41.67551,40.849129,41.046246,4583900,26.891497
"2011-05-06",41.432903,41.645187,40.697498,41.106899,4452000,26.931234
"2011-05-09",41.076572,41.546627,40.924942,41.425323,2047700,27.139849
"2011-05-10",41.546627,41.804398,41.349506,41.751328,3124900,27.353432
"2011-05-11",41.614861,41.834724,40.811222,40.947689,4214800,26.826931
"2011-05-12",40.917362,41.250946,40.432144,41.197876,4247300,26.990835
"2011-05-13",41.228203,41.501137,40.788475,40.833965,3465800,26.752409
"2011-05-16",40.720242,41.175133,40.629265,40.932526,4555100,26.816992
"2011-05-17",40.796059,40.849129,40.21228,40.598938,5442900,26.598434
"2011-05-18",40.674755,41.645187,40.561031,41.614861,4946900,27.264027
"2011-05-19",41.827141,42.251705,41.614861,41.865047,4678800,27.427933
"2011-05-20",41.842304,41.842304,41.250946,41.440487,3018300,27.14978
"2011-05-23",40.947689,41.000759,40.515541,40.727825,2873300,26.682884
"2011-05-24",40.788475,41.023502,40.265354,40.371494,3376300,26.449425
"2011-05-25",40.09856,41.053829,40.04549,40.871872,4345900,26.777256
