"","IR.Open","IR.High","IR.Low","IR.Close","IR.Volume","IR.Adjusted"
"2009-11-10",27.843451,28.618212,27.843451,28.123003,6278200,24.102669
"2009-11-11",28.282747,28.522364,27.915335,28.474442,7114400,24.403862
"2009-11-12",28.306709,29.209265,28.250799,28.79393,8510300,24.677673
"2009-11-13",28.777956,29.592651,28.554314,29.440895,8017100,25.232153
"2009-11-16",29.440895,30.031948,29.440895,29.736422,4613900,25.485428
"2009-11-17",29.416933,29.552715,29.137381,29.233227,5492300,25.054169
"2009-11-18",29.265175,29.688498,29.225239,29.313099,4040000,25.122622
"2009-11-19",28.977636,29.273163,28.682108,29.057508,4399000,24.903576
"2009-11-20",28.76198,28.99361,28.634186,28.753994,3185200,24.64345
"2009-11-23",29.08147,29.552715,28.753994,28.897764,3337800,24.766668
"2009-11-24",28.801916,28.953674,28.226837,28.410543,4220300,24.349096
"2009-11-25",28.370607,28.825878,28.266773,28.610224,2965900,24.520229
"2009-11-27",27.627796,28.322683,27.44409,28.146965,2298100,24.123192
"2009-11-30",28.067093,28.386581,27.811502,28.250799,2708500,24.212185
"2009-12-01",28.530352,28.9377,28.498402,28.682108,3511300,24.581842
"2009-12-02",28.578276,29.017572,28.482428,28.682108,3654000,24.581842
"2009-12-03",28.76198,29.177317,28.314697,28.386581,2974200,24.328558
"2009-12-04",28.857828,28.881788,27.995207,28.578276,3199600,24.492847
"2009-12-07",28.466454,28.65016,28.346645,28.466454,2446600,24.397017
"2009-12-08",28.194889,28.346645,27.771566,27.931311,2641000,23.93837
"2009-12-09",27.843451,28.043131,27.452076,27.899361,1933800,23.910984
"2009-12-10",28.210863,28.41853,27.979233,28.234825,3415000,24.198498
"2009-12-11",28.346645,28.610224,28.234825,28.458466,1474600,24.390165
"2009-12-14",28.602236,29.233227,28.442492,29.153355,2730900,24.98572
"2009-12-15",29.001598,29.337061,28.753994,29.089457,2869400,24.93095
"2009-12-16",29.297125,29.353035,28.809904,28.969648,1815700,24.828272
"2009-12-17",28.65016,28.809904,28.50639,28.730032,2324200,24.622913
"2009-12-18",28.881788,29.04952,28.402555,28.45048,2368900,24.383327
"2009-12-21",28.546326,29.153355,28.546326,28.825878,2277500,24.705053
"2009-12-22",28.833866,29.097445,28.674122,28.70607,1380800,24.602375
"2009-12-23",28.59425,29.065495,28.482428,28.9377,1242700,24.800894
"2009-12-24",29.001598,29.345047,29.001598,29.065495,361800,24.91041
"2009-12-28",29.033546,29.169329,28.817892,28.985622,908500,24.841959
"2009-12-29",28.953674,29.233227,28.881788,28.9377,1359900,24.800894
"2009-12-30",28.746006,29.033546,28.730032,28.857828,1306900,24.732439
"2009-12-31",28.9377,28.9377,28.546326,28.546326,1038100,24.465462
"2010-01-04",28.753994,29.113419,28.674122,28.953674,2965200,24.814579
"2010-01-05",28.833866,28.961662,28.466454,28.666134,2522700,24.56815
"2010-01-06",28.666134,28.73802,28.266773,28.458466,3274300,24.390165
"2010-01-07",28.474442,29.153355,28.298721,28.746006,3964200,24.6366
"2010-01-08",28.618212,29.297125,28.482428,29.241215,3080100,25.061024
"2010-01-11",29.448881,30.239616,29.345047,29.960064,4246200,25.677105
"2010-01-12",29.648561,29.736422,29.105431,29.329073,3134700,25.136316
"2010-01-13",29.376997,29.432907,29.089457,29.297125,2899200,25.108932
"2010-01-14",29.233227,29.576677,29.169329,29.544729,1948900,25.32114
"2010-01-15",29.568689,29.760384,29.337061,29.600639,3362200,25.369061
"2010-01-19",29.536741,30.207668,29.480831,29.94409,6178100,25.663408
"2010-01-20",29.720448,29.776358,29.113419,29.74441,5023600,25.492277
"2010-01-21",29.864218,29.904154,29.201279,29.289137,5283600,25.102091
"2010-01-22",29.225239,29.376997,28.138977,28.146965,4073800,24.123192
"2010-01-25",28.378593,28.586262,27.955271,27.963259,3773100,23.96575
"2010-01-26",27.859425,28.035143,27.30032,27.763578,4777700,23.794619
"2010-01-27",27.539936,27.55591,26.509584,27.060703,7332400,23.192221
"2010-01-28",27.084665,27.156549,26.166134,26.589457,4560500,22.788347
"2010-01-29",26.677317,26.853035,25.91853,25.926517,5131800,22.220173
"2010-02-01",26.40575,26.645367,26.0623,26.381788,5709800,22.610363
"2010-02-02",26.605431,27.78754,26.477636,27.547924,6393500,23.609797
"2010-02-03",27.348244,27.835463,27.260384,27.58786,2680100,23.644022
"2010-02-04",27.380192,27.380192,26.365814,26.40575,3715500,22.630899
"2010-02-05",26.341852,26.429712,25.495207,26.285942,6557400,22.528217
"2010-02-08",26.214058,26.757189,25.806709,26.26198,2819300,22.507681
"2010-02-09",27.164537,27.883387,26.733227,26.805111,5546900,22.973167
"2010-02-10",26.789137,27.140575,26.509584,26.669329,4700700,22.856794
"2010-02-11",26.661343,27.21246,26.421724,27.140575,5212200,23.260679
"2010-02-12",24.74441,25.271566,24.057508,24.968052,21771900,21.442902
"2010-02-16",25.11182,25.551119,24.91214,25.463259,4717100,21.868187
"2010-02-17",25.511183,26.198084,25.295527,25.982428,5326000,22.314058
"2010-02-18",25.958466,26.677317,25.798721,26.54952,4331000,22.80109
"2010-02-19",26.4377,26.821087,26.277956,26.645367,3145000,22.883402
"2010-02-22",26.701279,26.837061,26.525558,26.573483,3509700,22.821667
"2010-02-23",26.373802,26.565495,25.782747,25.966454,6039200,22.300343
"2010-02-24",26.014378,26.09425,25.519169,25.878593,5519500,22.22489
"2010-02-25",25.527157,25.646965,25.135782,25.551119,6557200,21.943645
"2010-02-26",25.551119,25.599041,25.23163,25.487221,4566700,21.888767
"2010-03-01",25.511183,26.222044,25.495207,26.110224,5600300,22.423813
"2010-03-02",26.317892,26.341852,26.0623,26.222044,6998600,22.519844
"2010-03-03",26.357828,27.196486,26.341852,26.876997,6214900,23.082327
"2010-03-04",27.116613,27.172523,26.365814,26.501598,7314000,22.759935
"2010-03-05",26.765175,27.252396,26.725239,27.108625,4133700,23.281254
"2010-03-08",27.100639,27.276358,26.861023,27.180511,2947400,23.342987
"2010-03-09",26.932907,27.428116,26.908945,27.028753,3393500,23.212658
"2010-03-10",27.036741,27.204473,26.797125,27.068689,2846700,23.24695
"2010-03-11",26.972843,27.763578,26.829073,27.73163,6187500,23.816296
"2010-03-12",27.691692,27.955271,27.55591,27.803514,6952800,23.878033
"2010-03-15",27.58786,28.019169,27.476038,27.907349,3814500,23.967211
"2010-03-16",28.075079,28.674122,27.955271,28.514378,4917400,24.488533
"2010-03-17",28.522364,28.65016,28.011183,28.107029,5221500,24.138699
"2010-03-18",28.170927,28.314697,27.867413,28.218849,3468500,24.234728
"2010-03-19",27.851439,28.458466,27.571884,27.851439,5161100,23.919189
"2010-03-22",27.579872,28.482428,27.484026,28.442492,3876900,24.426792
"2010-03-23",28.370607,28.921724,28.370607,28.873802,3535300,24.797211
"2010-03-24",28.714058,28.809904,27.803514,27.875399,5154400,23.939764
"2010-03-25",28.083067,28.458466,27.571884,27.571884,5135400,23.679104
"2010-03-26",27.58786,27.891375,27.44409,27.667732,4377700,23.761419
"2010-03-29",27.811502,28.035143,27.64377,27.675718,2349200,23.768278
"2010-03-30",27.811502,28.434505,27.715654,27.859425,3987600,23.926052
"2010-03-31",27.747604,28.043131,27.659744,27.851439,2908600,23.919189
"2010-04-01",28.115015,28.73802,28.099041,28.394569,2867500,24.385643
"2010-04-05",28.474442,29.073483,28.474442,28.99361,3282600,24.900106
"2010-04-06",28.76198,29.217253,28.722044,29.105431,3987800,24.996138
"2010-04-07",28.921724,29.408945,28.841852,29.281151,6331700,25.147043
"2010-04-08",28.945686,29.480831,28.801916,29.400959,5533400,25.249937
"2010-04-09",29.512779,29.848244,29.289137,29.816294,4948600,25.60664
"2010-04-12",30.271566,30.311502,29.74441,29.91214,6435900,25.688953
"2010-04-13",29.904154,29.904154,29.384985,29.552715,4876100,25.380268
"2010-04-14",29.784346,29.896166,29.560703,29.832268,3918100,25.620354
"2010-04-15",29.760384,30.407349,29.624601,30.207668,6051100,25.942762
"2010-04-16",30.159744,30.335463,29.544729,29.680511,4670500,25.49003
"2010-04-19",29.488817,29.784346,29.233227,29.760384,3752700,25.558619
"2010-04-20",30.039936,30.591055,30.039936,30.391375,6756900,26.100519
"2010-04-21",30.423323,30.559105,30.271566,30.543131,6552400,26.230852
"2010-04-22",30.383387,31.477636,29.960064,31.15016,6717300,26.752174
"2010-04-23",29.392971,29.736422,28.514378,29.632587,19558600,25.448862
"2010-04-26",29.816294,30.686901,29.608625,30.223642,6600600,25.956476
"2010-04-27",30.183706,30.343451,29.153355,29.305111,5580400,25.167627
"2010-04-28",29.520767,29.704473,29.04952,29.193291,5544400,25.071587
"2010-04-29",29.504793,29.85623,29.384985,29.760384,4861800,25.558619
"2010-04-30",29.728434,30.351439,29.345047,29.536741,4411400,25.366547
"2010-05-03",29.680511,30.431311,29.664537,30.391375,3728500,26.100519
"2010-05-04",29.85623,29.880192,29.065495,29.241215,4900700,25.112757
"2010-05-05",28.841852,30.25559,28.5623,29.832268,10518400,25.620354
"2010-05-06",29.496805,30.119808,27.124601,28.913738,13388200,24.831509
"2010-05-07",28.73802,29.640575,27.867413,28.146965,10943900,24.172987
"2010-05-10",29.568689,30.439297,29.073483,30.039936,7791000,25.798706
"2010-05-11",29.584665,30.686901,29.528753,30.439297,5861600,26.141678
"2010-05-12",30.790735,31.653355,30.734825,31.637381,8442600,27.17061
"2010-05-13",31.389776,32.428116,31.214058,31.956869,6851800,27.44499
"2010-05-14",31.677317,31.677317,30.646965,30.95048,4737300,26.580692
"2010-05-17",31.078276,31.15016,30.19968,30.942492,6153000,26.573826
"2010-05-18",30.407349,31.134186,30.23163,30.359425,6498600,26.073086
"2010-05-19",30.223642,30.535143,29.273163,29.592651,6445400,25.414568
"2010-05-20",28.913738,29.057508,28.059105,28.354633,5765700,24.351339
"2010-05-21",27.867413,28.785942,27.707668,28.658148,5794700,24.612003
"2010-05-24",28.514378,29.065495,28.402555,28.514378,4647100,24.488533
"2010-05-25",27.771566,28.5623,27.44409,28.482428,5717600,24.46109
"2010-05-26",28.817892,29.416933,28.698084,28.857828,4862700,24.783491
"2010-05-27",29.552715,30.167732,29.496805,30.095846,4254200,25.84672
"2010-05-28",30.295527,30.295527,29.520767,29.80032,3455000,25.592924
"2010-06-01",29.376997,30.567093,29.376997,29.936102,6660300,25.709528
"2010-06-02",30.071884,30.758785,29.776358,30.758785,4208200,26.416063
"2010-06-03",30.894569,31.381788,30.870607,31.285942,4850800,26.868792
"2010-06-04",30.662939,30.878593,29.568689,29.736422,4028100,25.538036
"2010-06-07",29.736422,29.968052,28.913738,28.99361,6409200,24.900106
"2010-06-08",28.99361,29.233227,28.50639,29.129393,5894000,25.016716
"2010-06-09",29.440895,29.704473,28.79393,28.921724,4668800,24.838369
"2010-06-10",29.552715,29.920128,29.257189,29.792332,4063900,25.635614
"2010-06-11",29.257189,30.151756,29.257189,30.119808,3261900,25.9174
"2010-06-14",30.343451,31.014378,30.343451,30.415335,3583500,26.171696
"2010-06-15",30.782747,31.701279,30.734825,31.661343,5341400,27.243858
"2010-06-16",31.26198,31.837061,31.253994,31.597445,4812100,27.188871
"2010-06-17",31.781151,31.861023,30.966454,31.34984,3670200,26.975809
"2010-06-18",31.381788,31.717253,31.15016,31.485622,3761000,27.092655
"2010-06-21",31.853035,32.468052,31.693291,31.940895,5315900,27.484404
"2010-06-22",31.988817,32.21246,31.070288,31.174122,4318000,26.824615
"2010-06-23",31.269968,31.397764,30.447285,30.822683,7253800,26.522203
"2010-06-24",30.607029,30.870607,30.135782,30.551119,5247000,26.288528
"2010-06-25",30.471247,30.646965,29.808308,30.351439,29662800,26.116713
"2010-06-28",30.327477,30.383387,29.512779,29.560703,5320300,25.436304
"2010-06-29",29.073483,29.169329,27.971247,28.178913,8074700,24.247307
"2010-06-30",28.306709,28.578276,27.492012,27.547924,5637200,23.704353
"2010-07-01",27.819489,27.819489,26.445686,26.900959,8277300,23.147654
"2010-07-02",27.012779,27.252396,26.565495,26.613419,4537200,22.90024
"2010-07-06",27.028753,27.539936,26.541534,26.741215,5702100,23.010197
"2010-07-07",26.765175,27.260384,26.661343,27.204473,7294900,23.408823
"2010-07-08",27.308308,27.507988,27.092651,27.35623,6065600,23.539404
"2010-07-09",27.204473,27.380192,26.884985,27.188498,5661700,23.395077
"2010-07-12",27.116613,27.404154,26.869009,27.076677,3971700,23.298857
"2010-07-13",27.252396,28.067093,27.252396,28.019169,5220400,24.109852
"2010-07-14",27.73163,28.123003,27.436102,27.931311,3245000,24.034252
"2010-07-15",27.811502,27.987221,27.284346,27.899361,3524000,24.006758
"2010-07-16",27.843451,27.971247,27.35623,27.452076,7030400,23.621874
"2010-07-19",27.460064,28.059105,27.276358,27.939297,4572400,24.041121
"2010-07-20",27.484026,28.602236,27.38818,28.530352,3881400,24.549706
"2010-07-21",28.753994,29.225239,28.530352,28.801916,4138100,24.783386
"2010-07-22",29.065495,29.608625,29.065495,29.392971,6476400,25.291969
"2010-07-23",28.258785,29.85623,27.763578,29.784346,5926700,25.628738
"2010-07-26",29.696486,30.543131,29.664537,30.439297,3955500,26.192314
"2010-07-27",30.575079,30.646965,30.007988,30.383387,3367100,26.144203
"2010-07-28",30.183706,30.423323,30,30.14377,3279400,25.938019
"2010-07-29",30.28754,30.495207,29.640575,29.91214,4414900,25.738707
"2010-07-30",29.456869,30.11182,29.376997,29.920128,3505300,25.745579
"2010-08-02",30.399361,30.623003,30.047924,30.351439,3130500,26.116713
"2010-08-03",30.08786,30.343451,29.80032,29.952076,2308100,25.773071
"2010-08-04",30.063898,30.351439,30,30.335463,1971600,26.102964
"2010-08-05",30.23163,30.551119,30.095846,30.471247,2336200,26.219801
"2010-08-06",30,30.327477,29.80032,30.023962,2813200,25.834925
"2010-08-09",30.223642,30.367413,29.848244,30.015974,2382600,25.82806
"2010-08-10",29.576677,29.776358,29.209265,29.504793,3417500,25.388189
"2010-08-11",28.953674,28.953674,28.226837,28.266773,4317600,24.322903
"2010-08-12",27.683706,28.394569,27.683706,28.162939,2602900,24.233566
"2010-08-13",28.099041,28.442492,28.011183,28.186901,2984600,24.254179
"2010-08-16",27.979233,28.322683,27.819489,28.035143,2250900,24.12359
"2010-08-17",28.378593,29.073483,28.130991,28.817892,4323000,24.797132
"2010-08-18",28.825878,29.065495,28.394569,28.857828,2628900,24.831491
"2010-08-19",28.690096,28.929712,28.186901,28.394569,1605100,24.432871
"2010-08-20",28.186901,28.210863,27.867413,28.130991,1966700,24.20607
"2010-08-23",28.266773,28.426517,27.683706,27.723642,2128200,23.855558
"2010-08-24",27.26837,27.420128,26.757189,26.821087,4140300,23.078928
"2010-08-25",26.541534,26.757189,26.285942,26.717253,5074900,22.98958
"2010-08-26",26.940895,27.124601,26.54952,26.621407,2232400,22.907104
"2010-08-27",26.773163,27.21246,26.277956,27.036741,3223600,23.264496
"2010-08-30",26.964857,27.108625,26.445686,26.469648,2646700,22.776522
"2010-08-31",26.397764,26.565495,25.894569,25.982428,4580600,22.357275
"2010-09-01",26.20607,27.204473,26.20607,26.908945,5931200,23.154528
"2010-09-02",27.044729,27.404154,26.853035,27.404154,2924200,23.580643
"2010-09-03",27.635782,28.027157,27.468052,27.691692,1569100,23.828062
"2010-09-07",27.595846,27.595846,27.164537,27.260384,2132700,23.45693
"2010-09-08",27.236422,27.707668,27.236422,27.468052,2159400,23.635624
"2010-09-09",27.811502,27.859425,27.148561,27.324282,2785500,23.511915
"2010-09-10",27.364218,27.843451,27.324282,27.627796,3503300,23.821827
"2010-09-13",27.963259,28.130991,27.75559,27.851439,1464800,24.014656
"2010-09-14",27.69968,27.867413,27.468052,27.61182,3383000,23.808046
"2010-09-15",27.380192,27.44409,27.004793,27.036741,3442800,23.312199
"2010-09-16",26.853035,27.603834,26.853035,27.55591,4020200,23.75984
"2010-09-17",27.651756,27.923323,27.460064,27.867413,4365400,24.028431
"2010-09-20",27.907349,28.578276,27.723642,28.50639,2857800,24.579384
"2010-09-21",28.458466,28.921724,28.410543,28.714058,2625500,24.758446
"2010-09-22",28.586262,28.857828,28.202875,28.466454,2773000,24.544945
"2010-09-23",28.107029,28.282747,27.75559,27.851439,2553000,24.014656
"2010-09-24",28.274761,28.490416,28.099041,28.186901,3737900,24.303911
"2010-09-27",28.178913,28.178913,27.61182,27.859425,3313900,24.021545
"2010-09-28",27.843451,28.482428,27.380192,28.402555,4151700,24.489857
"2010-09-29",28.274761,28.59425,28.130991,28.530352,3252000,24.600042
"2010-09-30",28.626198,29.073483,28.354633,28.522364,2564900,24.593161
"2010-10-01",28.865814,28.90575,28.514378,28.682108,2315400,24.730896
"2010-10-04",28.73802,29.376997,28.466454,28.801916,3095400,24.834202
"2010-10-05",29.345047,29.920128,28.99361,29.680511,4035000,25.591764
"2010-10-06",29.80032,30.551119,29.752396,30.487221,5970200,26.28734
"2010-10-07",30.511183,30.750799,30.351439,30.654953,5144300,26.431967
"2010-10-08",30.575079,31.030352,30.463259,30.870607,3694500,26.617907
"2010-10-11",30.966454,31.070288,30.734825,30.830671,1549900,26.583479
"2010-10-12",30.623003,30.942492,30.303514,30.830671,4640000,26.583479
"2010-10-13",31.134186,31.429712,30.886581,31.20607,4877600,26.907166
"2010-10-14",31.126198,31.469648,30.870607,30.990416,4660500,26.721214
"2010-10-15",31.325878,31.421724,30.630991,30.942492,4365500,26.67989
"2010-10-18",30.958466,31.166134,30.742811,31.022364,2552300,26.748758
"2010-10-19",30.750799,30.854633,30.23163,30.343451,4299100,26.163376
"2010-10-20",30.375399,30.878593,30.375399,30.694889,2573900,26.466393
"2010-10-21",30.774761,31.23802,30.623003,31.118212,5185600,26.831409
"2010-10-22",30.782747,31.54952,30.367413,31.429712,5944100,27.099991
"2010-10-25",31.58147,32.052715,31.445686,31.845047,4033800,27.458113
"2010-10-26",31.557508,31.845047,31.110224,31.693291,5395100,27.32725
"2010-10-27",31.365814,31.54952,31.046326,31.429712,2016700,27.099991
"2010-10-28",31.733227,31.741215,31.070288,31.222044,2073600,26.920935
"2010-10-29",31.09425,31.533546,30.942492,31.397764,2226500,27.072449
"2010-11-01",31.54952,31.908945,31.461662,31.677317,3654300,27.313482
"2010-11-02",31.908945,31.908945,31.413738,31.557508,3182700,27.210188
"2010-11-03",31.49361,31.869009,31.23802,31.645367,3017400,27.28594
"2010-11-04",31.908945,32.452076,31.829073,32.428116,4266900,27.960859
"2010-11-05",32.332268,32.827477,32.156551,32.771564,2993900,28.256998
"2010-11-08",32.452076,32.915337,32.116615,32.795528,2915400,28.277651
"2010-11-09",32.811501,32.891373,32.32428,32.484024,2395000,28.009062
"2010-11-10",32.444088,32.923325,32.004791,32.859425,3056300,28.332747
"2010-11-11",34.01757,34.345047,33.825878,34.281151,18272900,29.558624
"2010-11-12",33.977634,34.097443,33.410542,33.554314,12176300,28.931919
"2010-11-15",33.738018,33.857826,33.498402,33.698082,12701200,29.055868
"2010-11-16",33.570286,33.59425,32.747604,33.083069,85426900,28.525593
"2010-11-17",33.298721,33.298721,32.404152,32.659744,11086300,28.160576
"2010-11-18",33.370605,33.426517,32.835464,32.915337,6643400,28.380957
"2010-11-19",32.715656,32.931309,32.420128,32.67572,6361700,28.174355
"2010-11-22",32.563896,32.915337,32.428116,32.867413,5414100,28.339636
"2010-11-23",32.41214,32.5,31.845047,32.076675,6390700,27.657831
"2010-11-24",32.340256,32.907349,32.27636,32.851437,3799000,28.325869
"2010-11-26",32.603832,32.915337,32.332268,32.61182,1407300,28.119259
"2010-11-29",32.364216,32.891373,32.316296,32.811501,5739000,28.291428
"2010-11-30",32.364216,32.995209,32.220448,32.747604,4281000,28.236338
"2010-12-01",33.274761,33.90575,33.274761,33.626198,6764300,28.993906
"2010-12-02",33.658146,34.137379,33.48243,34.097443,3701600,29.400225
"2010-12-03",33.76997,34.281151,33.753994,34.273163,3069100,29.551743
"2010-12-06",34.129395,34.504791,33.849842,34.361023,2537100,29.627499
"2010-12-07",34.704472,35.22364,34.672523,34.88818,5366400,30.08202
"2010-12-08",34.896168,35.103832,34.672523,34.864216,3297300,30.061361
"2010-12-09",35.079872,35.319489,34.904152,35.215656,4483700,30.364386
"2010-12-10",35.231628,35.623005,35.119808,35.471245,3685200,30.633408
"2010-12-13",35.623005,35.942493,35.279552,35.774761,3763200,30.895521
"2010-12-14",35.910542,36.693291,35.726837,36.573483,4987800,31.585316
"2010-12-15",36.58147,36.924919,36.453674,36.749203,4756000,31.737068
"2010-12-16",36.813099,37.148563,36.509586,37.116615,2553200,32.054363
"2010-12-17",37.30032,37.819489,37.244408,37.539936,6787800,32.419956
"2010-12-20",37.539936,37.771564,37.052715,37.627796,3310100,32.495827
"2010-12-21",37.707668,37.819489,37.404152,37.651756,4240700,32.516529
"2010-12-22",37.460064,37.707668,37.460064,37.61182,2978200,32.482037
"2010-12-23",37.619808,37.619808,37.404152,37.444088,2738400,32.337185
"2010-12-27",37.372204,37.67572,37.140575,37.659744,1787600,32.523418
"2010-12-28",37.667732,37.811501,37.531948,37.739616,2880400,32.5924
"2010-12-29",37.659744,37.915337,37.332268,37.803513,2337400,32.647572
"2010-12-30",37.731628,37.939297,37.555912,37.827477,1768100,32.668282
"2010-12-31",37.795528,37.819489,37.52396,37.61182,1931700,32.482037
"2011-01-03",37.915337,38.186901,37.747604,38.067093,4278800,32.875214
"2011-01-04",37.364216,37.78754,37.100639,37.531948,7005400,32.413044
"2011-01-05",37.428116,37.939297,37.348244,37.755592,3929600,32.606194
"2011-01-06",37.771564,37.979233,37.340256,37.492012,3675700,32.378567
"2011-01-07",37.635784,37.795528,36.940895,37.220448,4495300,32.144028
"2011-01-10",36.924919,37.27636,36.701279,37.180511,4202800,32.109547
"2011-01-11",37.428116,37.659744,37.196487,37.372204,6175700,32.275089
"2011-01-12",37.531948,37.739616,37.41214,37.691692,3343200,32.551022
"2011-01-13",37.651756,37.731628,37.252396,37.460064,2435300,32.350975
"2011-01-14",37.404152,37.484024,36.845047,37.396168,4776500,32.295803
"2011-01-18",37.41214,37.643768,37.284344,37.372204,2900300,32.275089
"2011-01-19",37.204472,37.244408,36.741215,36.900959,3462100,31.86813
"2011-01-20",36.477634,36.621407,36.158146,36.46965,6022200,31.495644
"2011-01-21",36.757187,37.004791,36.285942,36.437698,3950400,31.46806
"2011-01-24",36.238018,36.884983,36.238018,36.853035,3539100,31.826744
"2011-01-25",36.757187,37.132587,36.565495,36.932907,3310500,31.89572
"2011-01-26",37.028755,37.531948,36.972843,37.372204,3304900,32.275089
"2011-01-27",37.316296,37.659744,37.044727,37.539936,2199600,32.419956
"2011-01-28",37.571884,37.875401,36.733227,36.837059,3062000,31.812937
"2011-01-31",36.996803,37.731628,36.900959,37.69968,4570900,32.557899
"2011-02-01",37.883385,38.202877,37.795528,38.075081,6297100,32.882111
"2011-02-02",37.883385,38.602238,37.883385,38.154953,6106700,32.951088
"2011-02-03",38.202877,38.202877,37.244408,37.67572,4041300,32.537224
"2011-02-04",37.691692,38.330669,37.428116,38.258785,3346300,33.040741
"2011-02-07",38.378593,38.937698,38.250797,38.801918,3367100,33.509808
"2011-02-08",38.88179,39.193291,38.386581,39.161343,5338000,33.820232
"2011-02-09",36.645367,37.67572,36.573483,36.940895,19828600,31.902611
"2011-02-10",36.589458,37.332268,36.453674,37.236423,7452500,32.157833
"2011-02-11",37.076675,38.003197,37.004791,37.931309,4743500,32.757942
"2011-02-14",37.931309,38.099041,37.515976,37.619808,3715100,32.488918
"2011-02-15",37.396168,37.835464,36.988819,37.827477,5282900,32.668282
"2011-02-16",37.875401,38.298721,37.380192,37.755592,3797500,32.606194
"2011-02-17",37.579872,37.67572,37.30032,37.372204,4472300,32.275089
"2011-02-18",37.420128,37.843449,37.404152,37.619808,4250200,32.488918
"2011-02-22",37.172523,37.531948,36.701279,36.829075,4988200,31.806034
"2011-02-23",36.717251,36.797123,35.119808,35.814697,7298200,30.930017
"2011-02-24",35.726837,36.158146,35.471245,35.734825,5420600,30.861038
"2011-02-25",35.822685,36.110222,35.567093,36.086262,3130200,31.164545
"2011-02-28",36.102238,36.49361,35.870605,36.18211,3191800,31.247318
"2011-03-01",36.341854,36.49361,35.423325,35.527157,5823600,30.68169
"2011-03-02",35.423325,35.902557,35.255592,35.551117,4134900,30.702383
"2011-03-03",35.950478,36.46965,35.654953,36.20607,4643500,31.268007
"2011-03-04",36.261982,36.301918,35.559105,35.838657,5338500,30.950708
"2011-03-07",36.038338,36.309906,35.503197,36.046326,4811500,31.130051
"2011-03-08",36.054314,37.060703,35.966454,36.741215,3481300,31.730162
"2011-03-09",36.557507,36.876995,36.038338,36.845047,3779400,31.868328
"2011-03-10",36.277954,37.092651,35.567093,36.549522,5388700,31.61272
"2011-03-11",36.445686,37.364216,36.38179,37.164536,2873500,32.144669
"2011-03-14",36.996803,37.196487,36.126198,36.621407,3313100,31.674896
"2011-03-15",35.583069,37.060703,35.231628,36.813099,4534300,31.840704
"2011-03-16",36.669331,37.068691,36.00639,36.325878,4800900,31.419279
"2011-03-17",36.884983,37.396168,36.653355,36.932907,2461300,31.944328
"2011-03-18",37.579872,37.619808,37.052715,37.228436,3626000,32.199947
"2011-03-21",37.659744,38.610222,37.555912,38.48243,2919900,33.28455
"2011-03-22",38.546326,38.59425,37.803513,37.915337,2668700,32.794056
"2011-03-23",37.867413,38.059105,37.404152,37.915337,1671700,32.794056
"2011-03-24",38.186901,38.386581,37.795528,38.338657,2728900,33.160198
"2011-03-25",38.466454,38.76997,38.226837,38.48243,2371600,33.28455
"2011-03-28",38.498402,38.61821,38.258785,38.266773,2015900,33.098022
"2011-03-29",38.130989,38.53035,37.771564,38.466454,1392900,33.270733
"2011-03-30",38.578274,39.033546,38.554314,38.977634,2407300,33.712875
"2011-03-31",38.722046,38.929714,38.570286,38.586262,3221200,33.374355
"2011-04-01",38.81789,38.99361,38.474442,38.59425,3010900,33.38126
"2011-04-04",38.602238,38.634186,38.059105,38.298721,2428500,33.125652
"2011-04-05",38.146965,38.458466,37.827477,38.258785,2296400,33.091099
"2011-04-06",38.354633,38.426517,37.907349,38.194889,2038300,33.035851
"2011-04-07",38.753994,39.384983,38.626198,38.674122,5372300,33.450363
"2011-04-08",38.873802,38.977634,38.146965,38.322685,2778600,33.146381
"2011-04-11",38.346645,38.785942,38.314697,38.442493,2657600,33.250011
"2011-04-12",38.162941,38.338657,37.547924,37.595848,2933800,32.517719
"2011-04-13",37.78754,37.931309,37.204472,37.803513,2785400,32.697327
"2011-04-14",37.547924,37.619808,37.116615,37.316296,2294000,32.275928
"2011-04-15",37.316296,37.531948,36.972843,37.364216,3348500,32.317379
"2011-04-18",36.964855,37.004791,36.445686,36.892971,2562300,31.909786
"2011-04-19",36.940895,37.492012,36.940895,37.444088,2067100,32.386467
"2011-04-20",38.099041,39.376995,37.72364,39.001598,5505400,33.733593
"2011-04-21",39.392971,40.599041,39.392971,40.095848,5728600,34.680054
"2011-04-25",39.896168,40.207668,39.656551,40.079872,2585600,34.666222
"2011-04-26",40.910542,41.190094,40.231628,40.479233,4261100,35.011642
"2011-04-27",40.551117,40.750797,39.880192,40.567093,3575300,35.087631
"2011-04-28",40.471245,40.886581,40.367413,40.495209,1870400,35.025463
"2011-04-29",40.638977,40.798721,40.295528,40.335464,2432000,34.887295
"2011-05-02",40.279552,40.694889,39.960064,40.295528,3623000,34.852753
"2011-05-03",40.119808,40.750797,39.840256,40.359425,3501300,34.90802
"2011-05-04",40.351437,40.591053,39.80032,39.856232,3320600,34.472786
"2011-05-05",39.680511,40.343449,39.201279,39.337059,4013500,34.02375
"2011-05-06",39.880192,40.870605,39.784344,40,4002200,34.597145
"2011-05-09",40.031948,40.958466,39.992012,40.630989,2889300,35.142902
"2011-05-10",40.686901,41.797123,40.638977,41.597443,4021900,35.978806
