"","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"2006-05-11",78.25,78.339996,77.120003,77.400002,395900,60.416004
"2006-05-12",77.360001,77.5,75.889999,76.089996,454400,59.393448
"2006-05-15",75.980003,76,75.029999,75.190002,479600,58.690945
"2006-05-16",75.190002,75.599998,74.720001,75.169998,626400,58.675339
"2006-05-17",74.779999,75.199997,73.400002,73.620003,582600,57.465443
"2006-05-18",73.419998,74.290001,73,73.360001,510400,57.262505
"2006-05-19",73.400002,74.239998,72.580002,73.650002,385700,57.488853
"2006-05-22",73.400002,73.830002,72.290001,73.370003,339900,57.270306
"2006-05-23",73.839996,74.760002,73.540001,73.900002,475600,57.684002
"2006-05-24",73.5,74.5,71.449997,71.75,1178500,56.005795
"2006-05-25",72.099998,72.580002,71,71.400002,1021600,55.732586
"2006-05-26",71.900002,72.349998,71.400002,72.150002,572000,56.318012
"2006-05-30",72,72.25,71.510002,71.510002,385700,55.818443
"2006-05-31",71.699997,72.470001,71.389999,72.160004,470700,56.325817
"2006-06-01",72.059998,73.529999,72.050003,73.480003,387400,57.356163
"2006-06-02",73.550003,73.730003,72.510002,73.599998,382300,57.449833
"2006-06-05",73.199997,73.32,71.93,71.989998,531500,56.193123
"2006-06-06",72.089996,72.889999,71.349998,71.889999,518600,56.115086
"2006-06-07",72.050003,72.339996,70.959999,71,446400,55.420341
"2006-06-08",70.870003,71.279999,68.220001,70.650002,781900,55.147148
"2006-06-09",70.650002,71.419998,70.650002,70.800003,315400,55.264259
"2006-06-12",71.019997,71.089996,69.43,69.480003,428200,54.23391
"2006-06-13",69,70.199997,68.849998,69.400002,724400,54.171436
"2006-06-14",69.199997,70.099998,68.75,70.099998,548300,54.717854
"2006-06-15",70.349998,72,70.349998,71.879997,345800,56.107258
"2006-06-16",71.519997,71.93,70.860001,71.209999,425600,55.584278
"2006-06-19",71.18,71.599998,70.43,70.629997,511600,55.13155
"2006-06-20",70.699997,71.07,70,70.290001,488100,54.866161
"2006-06-21",70.300003,71.449997,70.300003,70.669998,383800,55.162773
"2006-06-22",70.669998,70.900002,70.029999,70.5,400200,55.030064
"2006-06-23",70.199997,71.720001,69.900002,71.25,290200,55.615498
"2006-06-26",71.470001,72.480003,71.349998,72.220001,290100,56.37265
"2006-06-27",72.169998,73.07,71.949997,72.559998,694700,56.638046
"2006-06-28",71.68,73.169998,71.68,72.849998,469600,56.864418
"2006-06-29",72.959999,74.410004,72.839996,74.339996,484900,58.027454
"2006-06-30",74.419998,75.330002,74.25,75.230003,465600,58.722168
"2006-07-03",75.339996,75.989998,75.209999,75.959999,137000,59.291965
"2006-07-05",75.5,75.5,74.32,75.269997,505000,58.753376
"2006-07-06",75.260002,76.190002,75.129997,75.660004,465100,59.0578
"2006-07-07",75.410004,75.540001,74.68,75.07,545500,58.597267
"2006-07-10",75.089996,76.209999,74.75,75.800003,303500,59.16708
"2006-07-11",75.400002,75.889999,74.599998,75.769997,414100,59.143673
"2006-07-12",75.75,75.790001,73.68,73.949997,982400,57.723015
"2006-07-13",73.510002,73.730003,72.309998,72.57,572200,56.64584
"2006-07-14",72.32,73.550003,72.309998,73,1130100,56.981495
"2006-07-17",71,71.220001,62.990002,63,4673200,49.175804
"2006-07-18",62.5,63.380001,60.799999,61,2990100,47.614674
"2006-07-19",61.099998,62.299999,60.599998,61.48,1989600,47.989346
"2006-07-20",61.700001,62.41,60.599998,60.619999,1316500,47.318054
"2006-07-21",61,62.599998,60.709999,62.599998,2094300,48.863594
"2006-07-24",62.799999,63.700001,62.049999,62.91,1555900,49.105537
"2006-07-25",63,63.450001,62.619999,63.02,628800,49.191429
"2006-07-26",62.900002,63.099998,61.610001,61.849998,964100,48.278141
"2006-07-27",62.049999,62.860001,61.34,61.650002,919600,48.122036
"2006-07-28",61.900002,62.490002,61.740002,62.080002,551500,48.457684
"2006-07-31",61.700001,62.240002,61.439999,62.09,459000,48.465496
"2006-08-01",61.98,62.310001,61.549999,61.75,560900,48.200104
"2006-08-02",61.900002,62.77,61.849998,62.380001,452000,48.691864
"2006-08-03",62.200001,63.540001,62.110001,63.049999,517700,49.214836
"2006-08-04",64.199997,64.82,62.799999,63.299999,611100,49.409981
"2006-08-07",63.150002,63.200001,62,62.330002,489000,48.652832
"2006-08-08",62.380001,62.560001,61.84,62.02,536700,48.410858
"2006-08-09",62.5,63.169998,61.41,61.599998,1021300,48.083019
"2006-08-10",61.110001,61.330002,60.77,61.119999,774500,47.934013
"2006-08-11",61.07,61.25,60.75,61.09,569700,47.910488
"2006-08-14",61.5,62.240002,61.16,61.25,533500,48.035954
"2006-08-15",61.5,63,61.169998,63,994300,49.408421
"2006-08-16",63.049999,64.800003,62.970001,64.080002,723500,50.255417
"2006-08-17",64.07,64.639999,63.630001,63.900002,433400,50.11425
"2006-08-18",64.019997,64.470001,63.049999,63.470001,426600,49.777016
"2006-08-21",63.220001,63.220001,62.77,63,378100,49.408421
"2006-08-22",62.900002,63.360001,62.82,62.919998,547600,49.345673
"2006-08-23",63.099998,63.549999,62.91,63.299999,349300,49.643696
"2006-08-24",63.549999,64.059998,63,63.57,535500,49.855438
"2006-08-25",63.389999,64.209999,63.389999,64.080002,487300,50.255417
"2006-08-28",64.050003,65.309998,64,65.199997,636900,51.133785
"2006-08-29",65.480003,66.129997,65.050003,65.849998,906900,51.643562
"2006-08-30",66,66.300003,65.660004,66.110001,648300,51.847469
"2006-08-31",66.300003,66.849998,65.839996,66.800003,479800,52.388592
"2006-09-01",67.519997,67.620003,66.720001,66.879997,589700,52.451344
"2006-09-05",66.93,67.160004,66.68,66.75,545200,52.349396
"2006-09-06",66.639999,66.650002,65.139999,65.400002,911000,51.290634
"2006-09-07",64.599998,65.18,63.810001,64.75,722200,50.780876
"2006-09-08",64.849998,65.150002,64.699997,64.910004,241600,50.906345
"2006-09-11",64.800003,65.190002,64.449997,64.739998,495700,50.773022
"2006-09-12",64.989998,65.68,64.93,65.589996,695500,51.439648
"2006-09-13",65.550003,66.879997,65.379997,66.43,386700,52.098431
"2006-09-14",66.400002,66.830002,66.199997,66.769997,530600,52.36507
"2006-09-15",67.080002,68.949997,67.080002,68.489998,1008300,53.713997
"2006-09-18",69.239998,69.25,67.57,68.209999,746600,53.494415
"2006-09-19",70.57,71.339996,68.709999,69.290001,1584900,54.341412
"2006-09-20",69.290001,69.699997,69.029999,69.650002,752500,54.623749
"2006-09-21",69.68,69.900002,68.300003,68.610001,664100,53.808121
"2006-09-22",68.650002,68.800003,68.089996,68.32,285800,53.580685
"2006-09-25",68.400002,68.949997,67.169998,68.75,878400,53.917927
"2006-09-26",68.5,69.029999,67.779999,67.93,1102700,53.274803
"2006-09-27",67.529999,68.540001,67.410004,68.260002,767200,53.533634
"2006-09-28",68.449997,68.650002,67.349998,67.980003,632500,53.314034
"2006-09-29",68.07,68.099998,66.870003,67.019997,596000,52.561146
"2006-10-02",67.25,67.25,65.860001,66.440002,1051600,52.106266
"2006-10-03",66.199997,67.330002,66,67,539200,52.545456
"2006-10-04",66.970001,67.879997,66.660004,67.879997,426100,53.235603
"2006-10-05",67.800003,68.699997,67.790001,68.660004,370600,53.847328
"2006-10-06",68.519997,68.639999,67.970001,68.620003,450000,53.81596
"2006-10-09",68.400002,68.650002,67.720001,68.32,377800,53.580685
"2006-10-10",68.25,69.209999,68.050003,68.879997,461300,54.019836
"2006-10-11",68.07,68.989998,68.07,68.919998,424500,54.051239
"2006-10-12",69.220001,69.730003,69.010002,69.690002,410200,54.655121
"2006-10-13",69.370003,71.25,69.370003,70.519997,983100,55.306049
"2006-10-16",69.889999,74.839996,69.800003,72.699997,2531600,57.015724
"2006-10-17",72.150002,72.800003,71.93,72.360001,938000,56.749081
"2006-10-18",73,74.199997,72.720001,72.889999,1453700,57.164738
"2006-10-19",72.800003,73.150002,72.129997,72.300003,811600,56.702038
"2006-10-20",72.25,72.309998,71.110001,71.629997,697000,56.176582
"2006-10-23",71.5,73.260002,71.5,72.089996,665500,56.537331
"2006-10-24",72.089996,73.099998,72,73.099998,759400,57.329433
"2006-10-25",73.220001,73.449997,72.449997,72.900002,434100,57.172615
"2006-10-26",73.07,73.889999,72.760002,73.330002,567700,57.509815
"2006-10-27",73.099998,74,72.739998,72.839996,609600,57.125534
"2006-10-30",72.379997,73.190002,72.160004,72.669998,486100,56.992218
"2006-10-31",72.900002,73.370003,72.150002,72.779999,534900,57.078487
"2006-11-01",72.889999,73.709999,72.769997,72.82,634000,57.109859
"2006-11-02",72.349998,72.610001,71.790001,72.300003,561400,56.702038
"2006-11-03",71.75,72.25,70.410004,71.269997,1101100,55.894253
"2006-11-06",71.400002,71.5,71,71.330002,723100,55.941311
"2006-11-07",71.400002,72.260002,71.400002,71.849998,522300,56.349113
"2006-11-08",71.400002,72.720001,71.400002,72.620003,515700,56.952991
"2006-11-09",71.769997,72.470001,70.279999,70.419998,1395300,55.449059
"2006-11-10",68.599998,70.690002,68.400002,70.5,1318400,55.512039
"2006-11-13",70.449997,71.019997,70.360001,70.800003,486600,55.748287
"2006-11-14",70.800003,71.360001,70.470001,71.080002,651100,55.968742
"2006-11-15",71,75.900002,70.989998,73.57,1757900,57.929398
"2006-11-16",73.699997,74.410004,73.449997,73.949997,598500,58.228584
"2006-11-17",73.989998,74.059998,73.330002,73.699997,484000,58.031742
"2006-11-20",73.400002,73.75,73,73.139999,346000,57.590797
"2006-11-21",73.099998,73.580002,73.010002,73.370003,537100,57.771904
"2006-11-22",73.360001,73.870003,73.040001,73.410004,521700,57.80341
"2006-11-24",73.150002,73.629997,73.029999,73.300003,129300,57.716789
"2006-11-27",73.050003,73.720001,72.120003,72.190002,702700,56.842781
"2006-11-28",72.25,72.5,71.559998,72.050003,436600,56.732525
"2006-11-29",72.239998,72.629997,72,72.419998,237000,57.02388
"2006-11-30",72.75,72.82,71.849998,72.360001,510400,56.976612
"2006-12-01",72.400002,72.57,71.360001,71.900002,449800,56.614407
"2006-12-04",71.900002,72.940002,71.309998,72.57,468000,57.141968
"2006-12-05",72.5,72.529999,71.870003,72.370003,532800,56.984486
"2006-12-06",72.419998,73.660004,72.400002,73.580002,542700,57.937283
"2006-12-07",73.959999,74.139999,73.220001,73.379997,460000,57.779778
"2006-12-08",73.339996,74.419998,72.849998,74.120003,559700,58.362465
"2006-12-11",73.75,73.760002,71.949997,72.120003,598200,56.787655
"2006-12-12",72.169998,72.940002,71.959999,72.639999,441900,57.197098
"2006-12-13",72.879997,72.889999,71.739998,72,354900,56.693153
"2006-12-14",72.419998,73.089996,72,72.449997,338900,57.047485
"2006-12-15",72.379997,72.379997,70.790001,71,901900,55.905746
"2006-12-18",71.099998,72.019997,71.050003,71.269997,682400,56.118355
"2006-12-19",71,71.279999,70.379997,71.160004,673200,56.031738
"2006-12-20",71.099998,71.800003,71.099998,71.510002,360100,56.307331
"2006-12-21",71.809998,71.809998,70.980003,70.980003,555100,55.890003
"2006-12-22",71.150002,71.169998,69.68,70,606900,55.118347
"2006-12-26",69.800003,70.040001,69.68,69.949997,348200,55.078972
"2006-12-27",70,70.989998,69.940002,70.809998,373400,55.756157
"2006-12-28",70.699997,71.470001,70.129997,70.400002,350900,55.433292
"2006-12-29",70.370003,70.389999,69.839996,69.940002,267600,55.071087
"2007-01-03",70.5,71.669998,70.370003,71,706000,55.905746
"2007-01-04",71,71.18,70.25,70.779999,452100,55.732533
"2007-01-05",70.599998,70.790001,68.919998,69.339996,583000,54.598656
"2007-01-08",69.339996,70.339996,68.769997,70.019997,365600,55.134098
"2007-01-09",70.019997,70.230003,69.529999,70.07,281300,55.173439
"2007-01-10",69.769997,70.650002,69.57,70.559998,403200,55.559307
"2007-01-11",70.57,71.349998,70.510002,71.349998,314100,56.181351
"2007-01-12",71.389999,71.889999,71.099998,71.760002,290800,56.504169
"2007-01-16",71.599998,71.800003,71.290001,71.730003,155800,56.48056
"2007-01-17",71.800003,72.360001,71.629997,72.089996,407500,56.764011
"2007-01-18",72.300003,72.300003,70.510002,70.900002,724300,55.827003
"2007-01-19",71.019997,71.660004,71,71.32,379300,56.157711
"2007-01-22",71.32,71.400002,70.919998,71.120003,373600,56.000248
"2007-01-23",71.129997,72.25,71,71.800003,290200,56.535671
"2007-01-24",71.730003,72.470001,71.25,72.419998,402900,57.02388
"2007-01-25",72.419998,72.599998,71.639999,71.989998,666300,56.685295
"2007-01-26",72.400002,74.760002,72.260002,72.730003,965800,57.267963
"2007-01-29",74.650002,77.25,74,76.599998,1336800,60.315216
"2007-01-30",75.769997,76.949997,75.769997,76.480003,791900,60.220749
"2007-01-31",76.220001,77.870003,75.82,77.650002,672700,61.141983
"2007-02-01",77.599998,78,76.879997,77.599998,881100,61.102627
"2007-02-02",77,77.669998,76.910004,77.5,402000,61.023872
"2007-02-05",77.75,79.18,77.419998,78.57,932000,61.866402
"2007-02-06",78.699997,78.739998,77.809998,78.610001,677600,61.897919
"2007-02-07",78.540001,78.879997,78.419998,78.690002,516000,61.960896
"2007-02-08",78.400002,78.400002,77.199997,77.949997,760500,61.605247
"2007-02-09",78.099998,78.379997,77.989998,78.169998,845800,61.779118
"2007-02-12",77.699997,78.230003,77.110001,77.599998,957600,61.328644
"2007-02-13",77.900002,78.900002,77.849998,78.510002,593200,62.047832
"2007-02-14",78.910004,79.150002,78.5,78.900002,599700,62.356045
"2007-02-15",79.300003,79.360001,79,79.209999,391500,62.601059
"2007-02-16",78.989998,78.989998,78.099998,78.730003,247500,62.221703
"2007-02-20",79.25,80,78.739998,79.949997,634900,63.185875
"2007-02-21",79.800003,80.349998,79.300003,80.32,404800,63.478313
"2007-02-22",80.07,80.370003,79.650002,80.370003,290800,63.517826
"2007-02-23",79.949997,80.059998,79.720001,79.980003,291600,63.209595
"2007-02-26",79.989998,80.239998,79.410004,79.57,352700,62.885571
"2007-02-27",78.75,79.080002,76.559998,76.949997,929800,60.814953
"2007-02-28",76.739998,77.800003,76.279999,77.290001,622000,61.083641
"2007-03-01",76.779999,77.620003,76.349998,77.040001,587400,60.886066
"2007-03-02",77.040001,77.25,75.650002,75.760002,543400,59.87447
"2007-03-05",75.230003,75.480003,74.300003,74.300003,575500,58.7206
"2007-03-06",74.599998,75.269997,74,75.07,481500,59.329132
"2007-03-07",74.889999,75.889999,74.839996,75.400002,333100,59.589935
"2007-03-08",75.889999,76.389999,75.800003,76.25,360300,60.26173
"2007-03-09",76.5,76.830002,75.959999,76.580002,296900,60.52253
"2007-03-12",76.540001,77.18,75.879997,76.620003,507500,60.554119
"2007-03-13",76.25,76.309998,75.150002,75.25,524600,59.471401
"2007-03-14",75.260002,75.800003,73.32,74.839996,869200,59.147373
"2007-03-15",74.860001,75.550003,74.599998,75.110001,490800,59.360767
"2007-03-16",75.68,76.089996,74.809998,75.260002,584600,59.479301
"2007-03-19",75.400002,76.5,75.400002,75.949997,243400,60.024593
"2007-03-20",75.900002,76.5,75.900002,76.199997,190400,60.222187
"2007-03-21",76.139999,77.559998,75.900002,77.470001,298700,61.225899
"2007-03-22",77.529999,78.540001,77.529999,78.010002,580700,61.652683
"2007-03-23",78.07,78.839996,78,78.709999,304100,62.205894
"2007-03-26",78.349998,78.449997,76.650002,77.709999,454400,61.415558
"2007-03-27",77.5,77.5,76.660004,77.050003,158800,60.893963
"2007-03-28",76.800003,76.970001,75.949997,76.209999,307000,60.230122
"2007-03-29",76.459999,76.730003,76.139999,76.620003,246700,60.554119
"2007-03-30",76.550003,77.879997,76.489998,77.239998,591600,61.044117
"2007-04-02",77.099998,77.25,76.220001,76.389999,420600,60.372356
"2007-04-03",76.440002,77.110001,76,77.080002,508900,60.917671
"2007-04-04",77.160004,77.220001,76.459999,77.029999,272900,60.878155
"2007-04-05",76.959999,77.699997,76.650002,77.510002,245500,61.257504
"2007-04-09",77.510002,78.449997,76.779999,77.419998,405800,61.186401
"2007-04-10",77.25,77.900002,77.25,77.580002,227300,61.312832
"2007-04-11",77.419998,77.440002,76.400002,77,596900,60.854454
"2007-04-12",77.050003,78.330002,76.699997,78.190002,389100,61.794926
"2007-04-13",78.269997,79.75,78.050003,79.529999,1004500,62.853977
"2007-04-16",81,83.989998,81,81.589996,1564100,64.482002
"2007-04-17",81.339996,82.25,80.690002,82.099998,676300,64.885071
"2007-04-18",82,83.080002,81.309998,82.699997,918100,65.359268
"2007-04-19",81.760002,82.389999,81,82.029999,818100,64.829765
"2007-04-20",82.449997,83.190002,82.410004,82.980003,946000,65.580566
"2007-04-23",83,84.099998,82.82,83.900002,598200,66.307632
"2007-04-24",83.400002,83.699997,83,83.080002,443300,65.659584
"2007-04-25",83.150002,84.25,82.949997,84.019997,476500,66.402489
"2007-04-26",84.029999,84.279999,83.580002,84.019997,350100,66.402489
"2007-04-27",83.900002,84.209999,83.260002,83.849998,324600,66.268127
"2007-04-30",83.160004,83.849998,82.599998,82.620003,560600,65.296013
"2007-05-01",82.620003,83.830002,82.5,83.580002,610500,66.054733
"2007-05-02",83.550003,84.949997,83.400002,84.459999,496500,66.750237
"2007-05-03",84.400002,84.800003,84.209999,84.32,389200,66.639603
"2007-05-04",84.5,84.889999,83.730003,84.080002,626700,66.44989
"2007-05-07",84.080002,84.349998,83.129997,83.300003,800100,65.833458
"2007-05-08",83.150002,84.389999,83,84.18,789800,66.528931
"2007-05-09",84,84.599998,83.610001,84.5,543200,66.781845
"2007-05-10",83.900002,84,83.410004,83.620003,511500,66.361229
"2007-05-11",83.760002,84.580002,83.540001,84.580002,347900,67.123077
"2007-05-14",84.550003,84.800003,84.150002,84.449997,256100,67.019905
"2007-05-15",84.699997,85,83.900002,84.040001,335500,66.694542
"2007-05-16",84,84.099998,83.360001,83.900002,318700,66.583412
"2007-05-17",83.870003,83.870003,83.309998,83.610001,453500,66.353279
"2007-05-18",83.989998,85.050003,83.639999,84.779999,395700,67.281815
"2007-05-21",84.879997,85.699997,84.800003,85.400002,638200,67.773849
"2007-05-22",85.25,86,85.160004,85.82,216900,68.107132
"2007-05-23",85.849998,86.400002,85.599998,86.139999,494300,68.361115
"2007-05-24",86.160004,86.970001,84.589996,84.809998,432800,67.305618
"2007-05-25",84.970001,85.910004,84.629997,85.639999,228300,67.964287
"2007-05-29",85.800003,86,85.5,85.889999,277400,68.162704
"2007-05-30",85.599998,87.25,85.370003,87.25,478400,69.24202
"2007-05-31",87.260002,88.050003,86.800003,88.050003,388900,69.876877
"2007-06-01",88.050003,89.099998,88.040001,88.699997,579900,70.392723
"2007-06-04",88.300003,88.580002,86.910004,88.230003,513500,70.019722
"2007-06-05",87.75,88.239998,87.5,87.699997,482200,69.599106
"2007-06-06",87.540001,87.540001,86.650002,86.830002,474900,68.908691
"2007-06-07",87.760002,88.07,85.139999,85.150002,663300,67.575417
"2007-06-08",85.160004,86.120003,85.150002,85.949997,635600,68.210327
"2007-06-11",85.940002,87.360001,85.529999,86.739998,403500,68.83725
"2007-06-12",86.580002,88.019997,86.010002,87.040001,581100,69.075363
"2007-06-13",87.620003,90.300003,87.620003,89.489998,1116300,71.019684
"2007-06-14",89.199997,89.769997,88.989998,89.599998,553800,71.106979
"2007-06-15",90.480003,90.599998,89.589996,89.730003,849200,71.210121
"2007-06-18",90.050003,91.339996,90.050003,90.800003,401700,72.059296
"2007-06-19",90.510002,91.480003,89.940002,90.919998,664700,72.154533
"2007-06-20",91.099998,92.25,90.68,90.68,1144400,71.964066
"2007-06-21",90.760002,92.709999,90.699997,92.540001,775400,73.440201
"2007-06-22",92.120003,92.489998,91.25,91.940002,1015400,72.964012
"2007-06-25",92.089996,93.480003,91.900002,93.25,1862800,74.003624
"2007-06-26",93.360001,94.75,92.629997,93.190002,1742400,73.956024
"2007-06-27",92.25,93.440002,91.239998,93.339996,644000,74.07505
"2007-06-28",93.339996,93.669998,92.690002,92.93,398900,73.749695
