"","MET.Open","MET.High","MET.Low","MET.Close","MET.Volume","MET.Adjusted"
"2009-10-01",33.850266,33.850266,32.094475,32.112301,13568600,23.393511
"2009-10-02",31.613192,32.201427,31.238859,31.791445,8994600,23.159765
"2009-10-05",32.130123,33.288769,31.862745,33.101604,6725000,24.114208
"2009-10-06",33.475937,34.340462,32.78075,33.627453,6921900,24.49729
"2009-10-07",33.5205,33.65419,33.119431,33.342247,5846100,24.289516
"2009-10-08",33.885918,34.536541,33.467022,33.930481,8662600,24.71804
"2009-10-09",33.85918,34.313725,33.707664,34.090908,5008300,24.834909
"2009-10-12",34.313725,34.331551,33.663101,33.948307,4436900,24.73103
"2009-10-13",33.065952,33.502674,32.64706,33.012478,6930200,24.04928
"2009-10-14",33.983955,34.162209,33.413548,34.073082,7093900,24.821928
"2009-10-15",33.734402,34.224598,33.556149,34.180035,4457800,24.899839
"2009-10-16",33.458111,33.868092,32.887699,33.226383,7007100,24.205112
"2009-10-19",33.440285,34.313725,33.38681,33.78788,5885300,24.614159
"2009-10-20",33.832443,33.832443,32.878788,33.039215,5265800,24.068758
"2009-10-21",32.91444,34.001781,32.718361,32.798573,9391800,23.893457
"2009-10-22",33.074867,34.019608,32.727272,33.948307,6072200,24.73103
"2009-10-23",33.983955,33.983955,32.718361,32.932262,5378700,23.990845
"2009-10-26",33.003567,33.529411,31.809269,32.067738,8008600,23.361048
"2009-10-27",32.290554,32.308376,30.998217,31.167559,12124600,22.705273
"2009-10-28",30.953653,31.381462,30.285206,30.445633,10509400,22.179361
"2009-10-29",31.221033,32.852051,31.122995,32.834225,9477100,23.91943
"2009-10-30",31.238859,31.666666,29.955437,30.329769,16289000,22.094957
"2009-11-02",30.516933,30.766489,29.028521,29.607843,11466800,21.569038
"2009-11-03",29.233511,30.20499,28.663101,29.821747,8492700,21.724867
"2009-11-04",30.7041,30.730837,29.670231,29.803921,8060500,21.711884
"2009-11-05",29.705883,30.142603,29.215687,30.13369,18869300,22.51104
"2009-11-06",29.545454,30.508022,29.278074,29.875223,5323400,22.317955
"2009-11-09",30.320856,31.301249,30.213903,31.283422,5006100,23.369932
"2009-11-10",31.158646,31.247772,30.659536,30.953653,4484400,23.123585
"2009-11-11",31.221033,31.880569,31.14082,31.657755,5781300,23.649574
"2009-11-12",31.586452,31.586452,30.53476,30.614973,5403100,22.870577
"2009-11-13",30.677362,30.953653,30.294117,30.499109,5028000,22.784023
"2009-11-16",30.811052,31.791445,30.811052,31.452763,4681000,23.496439
"2009-11-17",31.238859,31.764706,31.087343,31.711229,4774300,23.689522
"2009-11-18",31.702318,31.773619,30.846703,31.131907,5882500,23.256742
"2009-11-19",30.953653,31.247772,30.30303,30.481283,7414900,22.770708
"2009-11-20",30.311943,30.383244,29.96435,30.213903,7173300,22.570957
"2009-11-23",30.650623,30.891266,30.525846,30.73975,6876400,22.963789
"2009-11-24",30.677362,30.962566,30.383244,30.677362,4617900,22.917183
"2009-11-25",30.7754,31.051693,30.632799,30.828876,4841800,23.030369
"2009-11-27",29.714794,30.311943,29.500891,29.66132,3652200,22.158161
"2009-11-30",29.884136,30.543673,29.411764,30.47237,8175600,22.764044
"2009-12-01",30.73975,30.864527,30.16934,30.47237,5659700,22.764044
"2009-12-02",30.365419,31.363636,30.30303,31.265596,6854400,23.356615
"2009-12-03",31.488413,32.032085,30.392157,30.40107,14475100,22.710779
"2009-12-04",31.00713,31.532976,30.481283,31.488413,9599600,23.523066
"2009-12-07",31.809269,32.789661,31.622103,31.800356,11892600,23.756102
"2009-12-08",31.631016,32.130123,31.265596,31.898396,8756300,23.829338
"2009-12-09",32.032085,32.210339,31.737968,32.147949,7395900,24.015764
"2009-12-10",32.237076,32.245991,31.755793,32.032085,11364500,23.929214
"2009-12-11",31.773619,32.317291,31.773619,32.147949,5439700,24.015764
"2009-12-14",32.522282,33.012478,32.08556,32.950089,6021700,24.615002
"2009-12-15",32.852051,33.155079,32.433155,32.557934,6026800,24.322033
"2009-12-16",32.754009,33.18182,32.513371,32.584671,7290700,24.34202
"2009-12-17",32.174686,32.379681,31.693405,31.746881,5574500,23.71616
"2009-12-18",32.147949,32.147949,31.256685,31.568628,7327100,23.582994
"2009-12-21",31.711229,31.969696,31.363636,31.684492,10019200,23.669544
"2009-12-22",31.773619,31.987522,31.541889,31.737968,5107900,23.709499
"2009-12-23",31.862745,31.996435,31.363636,31.639929,3035300,23.636253
"2009-12-24",31.622103,31.791445,31.319073,31.541889,1951100,23.563021
"2009-12-28",31.818182,31.818182,31.17647,31.274509,3389200,23.363272
"2009-12-29",31.488413,31.622103,31.274509,31.434938,4687400,23.483124
"2009-12-30",31.17647,31.604279,31.105169,31.595366,2705500,23.602968
"2009-12-31",31.604279,31.764706,31.488413,31.506239,3146500,23.536385
"2010-01-04",31.978609,32.388592,31.604279,32.35294,5348500,24.1689
"2010-01-05",32.156864,33.18182,32.094475,33.101604,6288000,24.728186
"2010-01-06",33.083778,33.511585,32.807487,33.440285,4722000,24.98119
"2010-01-07",33.208557,33.966133,32.994652,33.912655,7066000,25.334074
"2010-01-08",33.689838,34.108734,33.368984,34.090908,5395400,25.467236
"2010-01-11",34.447414,34.670231,34.05526,34.313725,8013200,25.63369
"2010-01-12",34.759357,35.035652,34.180035,34.322639,7270700,25.64035
"2010-01-13",34.39394,34.643494,33.547237,33.796791,7478000,25.247513
"2010-01-14",33.761139,34.26025,33.039215,34.117645,6330300,25.487207
"2010-01-15",33.894829,33.894829,33.279858,33.734402,8547700,25.200914
"2010-01-19",33.752228,35.926918,33.547237,35.071301,16577200,26.199625
"2010-01-20",34.705883,34.759357,33.868092,34.491978,7655100,25.766851
"2010-01-21",33.689838,34.269161,32.629234,33.288769,12712800,24.868004
"2010-01-22",33.172905,33.25312,32.067738,32.192513,9272300,24.049059
"2010-01-25",32.64706,33.083778,32.344028,32.450981,5194200,24.242146
"2010-01-26",32.067738,32.869877,31.702318,31.844919,5466800,23.789392
"2010-01-27",31.853832,32.575756,31.479502,32.442066,6360500,24.235487
"2010-01-28",32.504456,32.629234,31.479502,31.755793,5678500,23.722811
"2010-01-29",32.121212,32.379681,31.336899,31.479502,5509100,23.516409
"2010-02-01",32.174686,32.789661,31.809269,32.032085,5295100,23.929214
"2010-02-02",32.522282,32.655972,31.773619,32.415329,7118700,24.215511
"2010-02-03",31.541889,31.729055,30.588236,31.016043,16874600,23.170197
"2010-02-04",31.31016,31.515152,30.597149,30.953653,14933000,23.123585
"2010-02-05",31.221033,31.506239,29.919786,30.90909,11624500,23.090294
"2010-02-08",30.846703,30.882353,29.946524,29.982174,7146200,22.39785
"2010-02-09",30.30303,31.844919,29.76827,31.327986,18333100,23.403227
"2010-02-10",31.283422,31.461676,30.7754,31.131907,8246400,23.256742
"2010-02-11",30.926916,30.989305,30.579323,30.784313,7678700,22.99708
"2010-02-12",30.409983,30.935829,30.03565,30.87344,8534000,23.063656
"2010-02-16",31.256685,31.399286,30.713013,31.247772,7745000,23.343302
"2010-02-17",31.399286,31.524065,30.953653,31.078432,6831200,23.216799
"2010-02-18",30.962566,31.221033,30.962566,31.060606,7162700,23.203478
"2010-02-19",30.926916,31.408199,30.713013,31.221033,8700400,23.323328
"2010-02-22",31.301249,31.577539,31.114082,31.434938,7150100,23.483124
"2010-02-23",31.381462,31.541889,30.632799,31.051693,8419200,23.196825
"2010-02-24",31.00713,31.773619,30.864527,31.720142,6359700,23.69618
"2010-02-25",31.372549,31.969696,31.033869,31.942959,9399300,23.862635
"2010-02-26",31.987522,32.629234,31.559715,32.433155,10848200,24.228827
"2010-03-01",32.540108,33.244205,32.317291,32.566845,5968900,24.328701
"2010-03-02",32.64706,32.896614,32.397503,32.789661,5082300,24.495152
"2010-03-03",32.869877,32.994652,32.638145,32.754009,4300200,24.468513
"2010-03-04",32.91444,34.028519,32.825314,33.966133,10159400,25.374022
"2010-03-05",34.144386,34.79501,33.983955,34.688057,7946200,25.913328
"2010-03-08",36.229946,36.595364,35.686275,36.452763,17506100,27.231628
"2010-03-09",36.319073,36.987522,36.07843,36.372547,10304600,27.171713
"2010-03-10",36.497326,37.611408,36.372547,37.237076,12029400,27.817543
"2010-03-11",37.317291,37.852051,36.942959,37.718361,10313700,28.177082
"2010-03-12",38.012478,38.270947,37.35294,37.531193,7205200,28.037266
"2010-03-15",37.406418,37.887699,37.112301,37.655972,6455900,28.130476
"2010-03-16",37.611408,38.074867,37.531193,38.04813,5179600,28.423431
"2010-03-17",38.351158,38.885918,38.190731,38.351158,6832400,28.649803
"2010-03-18",38.600712,38.600712,37.602497,37.834225,7401900,28.263636
"2010-03-19",37.281639,38.137257,37.139038,37.281639,9555800,27.850834
"2010-03-22",36.95187,37.611408,36.595364,37.183601,7516700,27.777605
"2010-03-23",37.228165,37.611408,36.827095,37.584671,5471400,28.077209
"2010-03-24",37.459892,38.04813,37.299465,37.361855,5393700,27.910763
"2010-03-25",37.709446,38.324421,37.459892,37.531193,6387400,28.037266
"2010-03-26",37.575756,38.342247,37.450981,37.664883,5156200,28.137135
"2010-03-29",37.860962,38.404636,37.754009,38.324421,5373100,28.629833
"2010-03-30",38.31551,38.538326,38.172905,38.208557,3992400,28.543276
"2010-03-31",37.941177,38.636364,37.941177,38.627453,5480000,28.856209
"2010-04-01",38.850266,39.251335,38.689838,39.224598,6289800,29.302292
"2010-04-05",39.402851,40.106953,39.376114,40.062389,5058500,29.928167
"2010-04-06",40.017826,40.240643,39.86631,39.964348,5089600,29.854927
"2010-04-07",39.777184,40.017826,39.037434,39.286987,7172400,29.348902
"2010-04-08",39.153297,40.659538,39.081997,40.552586,8725400,30.294357
"2010-04-09",40.757576,40.953655,39.973263,40.347595,5316400,30.14122
"2010-04-12",40.60606,40.748665,40.311943,40.668449,4517100,30.380913
"2010-04-13",40.499107,40.579323,39.946526,40.516933,3268200,30.267733
"2010-04-14",40.329769,41.488415,40.329769,41.381462,5472700,30.913557
"2010-04-15",40.543671,41.292336,40.53476,41.238861,4128100,30.807034
"2010-04-16",40.998219,41.256683,39.884136,40.436722,8943200,30.207802
"2010-04-19",40.080215,41.00713,40,40.980392,5890000,30.613945
"2010-04-20",41.247772,41.862743,41.00713,41.844921,4480300,31.259787
"2010-04-21",41.81818,41.916222,40.650623,41.256683,6910500,30.820351
"2010-04-22",40.802139,41.657753,40.463459,41.604279,5199900,31.080017
"2010-04-23",41.105171,42.014259,40.819965,41.978611,5242800,31.359655
"2010-04-26",41.880569,42.557934,41.639927,41.74688,5365700,31.186544
"2010-04-27",41.381462,41.568626,39.26025,39.483067,7850600,29.495386
"2010-04-28",39.973263,40.757576,38.92157,39.135471,11471100,29.235716
"2010-04-29",39.634583,40.766487,39.429588,40.659538,7489700,30.374256
"2010-04-30",41.21212,42.531193,40.579323,40.623886,13051400,30.347624
"2010-05-03",40.953655,41.399288,40.641712,40.784313,7439400,30.467464
"2010-05-04",40.294117,40.294117,39.331551,39.643494,8081300,29.615223
"2010-05-05",39.099823,39.696968,38.841354,39.117645,7493000,29.222401
"2010-05-06",39.019608,39.171124,33.99287,37.566845,12622900,28.063904
"2010-05-07",37.566845,38.083778,35.713013,36.283421,12986000,27.105129
"2010-05-10",38.039215,39.964348,38.039215,39.313725,10905300,29.368881
"2010-05-11",38.573975,39.286987,38.279858,38.529411,7706000,28.782976
"2010-05-12",38.832443,39.26025,38.529411,39.073082,6956200,29.189116
"2010-05-13",38.957218,39.197861,38.342247,38.38681,4431400,28.676453
"2010-05-14",37.91444,38.119431,36.292336,36.827095,9367200,27.511269
"2010-05-17",36.827095,37.433155,36.114082,37.254902,7145600,27.830862
"2010-05-18",37.843136,37.941177,36.310162,36.461674,8122800,27.238285
"2010-05-19",36.114082,36.755795,35.160427,36.114082,10192000,26.978624
"2010-05-20",34.705883,35.089127,33.743317,33.761139,11317900,25.220882
"2010-05-21",32.513371,35.383244,32.513371,35.187164,13240200,26.286177
"2010-05-24",35.276291,35.53476,34.331551,34.411766,6980400,25.706926
"2010-05-25",33.404636,34.982174,32.709446,34.946526,11464500,26.106419
"2010-05-26",35.588234,36.07843,34.768272,34.982174,7690800,26.133047
"2010-05-27",35.659538,36.978611,35.098038,36.898396,7781400,27.564537
"2010-05-28",36.907307,36.907307,35.87344,36.087345,5720500,26.958651
"2010-06-01",35.623886,36.426025,35.356506,35.508022,6116600,26.525873
"2010-06-02",35.891266,37.094475,35.481285,37.058823,6660500,27.684374
"2010-06-03",36.95187,37.459892,36.354725,36.871658,5840600,27.544565
"2010-06-04",35.819965,36.122993,34.090908,34.295898,11930700,25.620373
"2010-06-07",34.919785,35.008911,33.672016,33.752228,11228900,25.214224
"2010-06-08",33.957218,34.741531,33.092693,34.670231,9935100,25.900009
"2010-06-09",34.991089,35.837791,34.456329,34.643494,8622500,25.880039
"2010-06-10",35.294117,36.327984,35.294117,36.256683,6872500,27.085152
"2010-06-11",35.677361,36.737968,35.632797,36.631016,8597300,27.364798
"2010-06-14",37.032085,37.486629,36.559715,36.586452,8955900,27.331503
"2010-06-15",37.058823,37.21925,36.577541,37.147949,9692300,27.750961
"2010-06-16",36.800358,37.121212,36.327984,36.541889,7259200,27.298218
"2010-06-17",36.5508,36.74688,36.194298,36.568626,6281700,27.318186
"2010-06-18",36.648842,36.853832,36.301247,36.532978,8079600,27.291557
"2010-06-21",37.281639,37.433155,36.524063,36.737968,6769500,27.444696
"2010-06-22",36.764706,37.237076,36.096256,36.149734,4585300,27.005259
"2010-06-23",36.158646,36.381462,35.454544,35.784313,4715800,26.732275
"2010-06-24",35.463459,35.81105,34.893047,35.115864,7772500,26.23292
"2010-06-25",35.222816,36.5508,34.964348,36.5508,10799900,27.304871
"2010-06-28",36.541889,36.675579,35.525848,35.686275,7385500,26.659037
"2010-06-29",35.053474,35.20499,33.761139,34.028519,8881100,25.42063
"2010-06-30",34.037434,34.411766,33.573975,33.65419,6248400,25.140987
"2010-07-01",33.823528,33.939392,32.281639,33.31551,8127800,24.887983
"2010-07-02",33.627453,33.850266,32.78075,33.155079,6086900,24.768129
"2010-07-06",33.770054,34.001781,32.843136,33.279858,7583800,24.861351
"2010-07-07",33.627453,34.456329,33.057041,34.402851,8065700,25.700268
"2010-07-08",34.884136,35.249554,34.581104,35.151516,6943600,26.259552
"2010-07-09",34.982174,35.81105,34.893047,35.73975,4367700,26.698978
"2010-07-12",35.597149,35.962566,35.13369,35.26738,4047500,26.346104
"2010-07-13",35.766487,36.693405,35.704102,36.4795,8058500,27.251602
"2010-07-14",36.292336,36.292336,35.285206,35.632797,6074200,26.619081
"2010-07-15",35.677361,35.802139,34.05526,34.839573,12376500,26.026516
"2010-07-16",34.509804,34.66132,33.565063,33.689838,8055300,25.167616
"2010-07-19",33.841354,33.912655,33.110516,33.351158,6702600,24.914612
"2010-07-20",32.700535,33.761139,32.629234,33.698753,9583500,25.174282
"2010-07-21",34.295898,34.313725,32.789661,32.878788,12481500,24.561735
"2010-07-22",33.458111,35.071301,33.297684,35.017826,14680100,26.159678
"2010-07-23",34.937611,35.454544,34.429588,35.240643,6914800,26.326136
"2010-07-26",35.20499,35.60606,34.973263,35.508022,4163900,26.525873
"2010-07-27",35.926918,36.033867,35.249554,35.320854,8014200,26.386059
"2010-07-28",35.106953,35.846703,34.955437,35.026737,6645900,26.166342
"2010-07-29",35.481285,36.319073,34.79501,35.828876,13309300,26.76556
"2010-07-30",36.764706,37.691624,36.096256,37.486629,12860100,28.003969
"2010-08-02",37.183601,38.431374,37.183601,38.083778,15942000,28.45006
"2010-08-03",37.64706,38.18182,36.978611,37.147949,74518400,27.750961
"2010-08-04",37.424244,37.424244,36.524063,37.147949,23593100,27.750961
"2010-08-05",36.996433,37.415329,36.648842,37.299465,10048000,27.864151
"2010-08-06",36.925133,37.21925,36.301247,36.916222,10747600,27.57785
"2010-08-09",37.272728,37.754009,37.040997,37.718361,9485900,28.177082
"2010-08-10",37.424244,38.083778,37.023174,37.807487,13683000,28.243664
"2010-08-11",37.049911,37.165775,36.21212,36.229946,12522900,27.065182
"2010-08-12",35.499107,35.846703,35.40107,35.525848,10107200,26.539188
"2010-08-13",36.122993,36.14082,35.222816,35.258469,8567300,26.339447
"2010-08-16",35.053474,35.124779,33.752228,34.607841,11329500,25.853407
"2010-08-17",35.106953,35.40107,34.857399,34.973263,8746200,26.126381
"2010-08-18",35.124779,35.356506,34.385025,35.169342,9666700,26.272865
"2010-08-19",34.946526,35.454544,33.672016,33.823528,12334400,25.26749
"2010-08-20",33.5205,33.707664,32.843136,33.226383,12732200,24.8214
"2010-08-23",32.807487,33.565063,32.673798,33.101604,13112300,24.728186
"2010-08-24",32.620319,33.244205,32.237076,32.522282,22079100,24.295412
"2010-08-25",32.326202,33.039215,31.532976,32.932262,19597100,24.601681
"2010-08-26",33.074867,33.368984,32.344028,32.549019,8906800,24.315378
"2010-08-27",32.807487,33.885918,32.174686,33.707664,18636900,25.180939
"2010-08-30",33.538326,33.761139,33.012478,33.039215,8866600,24.681576
"2010-08-31",33.021389,33.912655,32.727272,33.556149,16030300,25.067749
"2010-09-01",33.92157,35.26738,33.92157,35.240643,14051500,26.326136
"2010-09-02",35.294117,35.802139,35.222816,35.766487,7843000,26.718956
"2010-09-03",36.4795,36.987522,36.042782,36.95187,13726600,27.604481
"2010-09-07",36.524063,36.5508,35.704102,35.748665,8321500,26.70565
"2010-09-08",36.069519,36.532978,35.784313,36.203209,6049700,27.045204
"2010-09-09",36.907307,37.058823,36.096256,36.41711,5262600,27.204996
"2010-09-10",36.470589,36.470589,35.677361,36.087345,6548700,26.958651
"2010-09-13",36.648842,36.978611,36.497326,36.809269,5978200,27.497948
"2010-09-14",36.5508,36.773617,36.131908,36.506237,6713500,27.27158
"2010-09-15",36.21212,36.301247,35.784313,36.256683,6551200,27.085152
"2010-09-16",36.096256,36.131908,35.730839,35.998219,6365500,26.892073
"2010-09-17",36.265598,36.319073,35.650623,35.793228,9486500,26.738928
"2010-09-20",35.828876,37.201427,35.793228,36.969696,9714100,27.617804
"2010-09-21",37.103386,37.245991,36.541889,36.631016,8062300,27.364798
"2010-09-22",36.319073,36.336899,34.86631,35.106953,13647400,26.226259
"2010-09-23",34.857399,34.857399,33.65419,33.743317,12856500,25.207569
"2010-09-24",34.768272,34.910873,34.215687,34.893047,11822900,26.066463
"2010-09-27",34.86631,34.928699,34.438503,34.563278,7007500,25.820108
"2010-09-28",34.563278,35.098038,34.001781,35.026737,7490500,26.166342
"2010-09-29",34.884136,35.017826,34.12656,34.572193,7655400,25.826773
"2010-09-30",34.420677,35.026737,34.037434,34.269161,13653700,25.600395
"2010-10-01",34.572193,35.071301,34.340462,34.705883,7126100,25.926645
"2010-10-04",34.572193,35.320854,34.269161,34.616756,7663900,25.860062
"2010-10-05",35.115864,35.668449,34.563278,35.47237,16221500,26.499241
"2010-10-06",35.365417,35.53476,34.812836,35.169342,8909600,26.272865
"2010-10-07",35.303032,35.614975,34.857399,35.196079,6285100,26.292837
"2010-10-08",35.249554,35.320854,34.634583,34.919785,7693700,26.086437
"2010-10-11",34.901962,35.080215,34.52763,34.652405,4902900,25.88669
"2010-10-12",34.456329,35,34.073082,34.928699,8442800,26.093098
"2010-10-13",35.124779,35.855614,35.115864,35.436722,7458400,26.47261
"2010-10-14",35.320854,35.971481,34.946526,35.329769,7638600,26.392702
"2010-10-15",35.641712,35.721924,34.099823,34.955437,15252900,26.113077
"2010-10-18",35.080215,36.176472,35,36.07843,20796700,26.95199
"2010-10-19",35.766487,36.310162,35.285206,35.588234,19400700,26.585796
"2010-10-20",35.623886,36.229946,35.383244,35.953655,11724500,26.858776
"2010-10-21",36.114082,36.283421,35.668449,36.042782,17583400,26.925362
"2010-10-22",36.033867,36.21212,35.757576,35.953655,20692200,26.858776
"2010-10-25",36.274509,36.426025,35.525848,35.793228,19814400,26.738928
"2010-10-26",35.641712,36.203209,35.641712,36.105171,6571800,26.971972
"2010-10-27",35.828876,36.363636,35.579323,35.989304,6795000,26.885408
"2010-10-28",36.283421,36.497326,35.516933,36.060608,6381200,26.938677
"2010-10-29",34.937611,36.532978,34.901962,35.94474,9540900,26.852127
"2010-11-01",36.452763,36.675579,35.320854,35.614975,6411600,26.605772
"2010-11-02",36.069519,36.221035,35.650623,35.837791,4060100,26.772224
"2010-11-03",35.935829,36.978611,35.766487,36.844921,10615500,27.524586
"2010-11-04",37.344028,38.288769,37.281639,38.235294,13622000,28.563255
"2010-11-05",36.95187,37.860962,36.916222,37.522282,11259900,28.583811
"2010-11-08",37.281639,37.513371,36.836006,37.067738,5851300,28.237551
"2010-11-09",37.103386,37.228165,35.998219,36.122993,9204700,27.517855
"2010-11-10",36.354725,36.631016,35.713013,36.470589,9416200,27.78265
"2010-11-11",35.766487,36.033867,35.365417,35.766487,8960800,27.246277
"2010-11-12",35.347595,35.953655,35.196079,35.329769,8445900,26.913586
"2010-11-15",35.47237,35.998219,35.294117,35.409981,6391600,26.974695
"2010-11-16",35.187164,35.356506,34.402851,34.643494,9832000,26.390804
"2010-11-17",34.73262,34.875221,34.278076,34.420677,8426100,26.221062
"2010-11-18",35.053474,35.285206,34.821747,34.910873,6269800,26.594484
"2010-11-19",34.875221,34.937611,34.491978,34.625668,7237500,26.377226
"2010-11-22",34.402851,34.554367,34.099823,34.518715,5934700,26.295746
"2010-11-23",34.135471,34.135471,33.707664,33.725491,8654000,25.691479
"2010-11-24",34.081997,34.18895,33.877007,34.073082,5684100,25.956272
"2010-11-26",33.734402,33.894829,33.547237,33.636364,7729500,25.62359
"2010-11-29",33.493763,34.001781,33.270947,33.92157,7355400,25.840853
"2010-11-30",33.689838,34.233513,33.475937,34.001781,10882100,25.901958
"2010-12-01",34.679146,35.089127,34.331551,35.026737,9278900,26.682756
"2010-12-02",35.008911,36.114082,34.928699,36.069519,10193500,27.477127
"2010-12-03",35.721924,35.926918,35.33868,35.775402,13049800,27.253071
"2010-12-06",35.864529,36.4795,35.570412,36.319073,9652500,27.667225
"2010-12-07",36.737968,36.907307,36.541889,36.693405,10609800,27.952389
"2010-12-08",36.586452,38.627453,36.586452,38.137257,16615500,29.052286
"2010-12-09",38.306595,39.349377,38.288769,39.286987,12613700,29.928129
"2010-12-10",39.340462,39.402851,38.573975,39.18895,9242200,29.853449
"2010-12-13",39.483067,39.625668,39.046345,39.144386,7788600,29.819498
"2010-12-14",39.224598,39.616756,38.850266,39.001781,10024000,29.710869
"2010-12-15",38.850266,39.509804,38.850266,38.877007,6603400,29.615822
"2010-12-16",38.850266,39.18895,38.58289,38.841354,7265300,29.588657
"2010-12-17",38.752228,39.18895,38.636364,39.153297,8936600,29.826288
"2010-12-20",39.295898,39.696968,39.269161,39.39394,5798400,30.009609
"2010-12-21",39.634583,39.86631,39.438503,39.696968,4211800,30.240467
"2010-12-22",39.821747,40.187164,39.688057,39.86631,5408100,30.369453
"2010-12-23",39.79501,40.044563,39.607841,39.786095,3258800,30.308344
"2010-12-27",39.518715,40.062389,39.447414,39.893047,3263400,30.389832
"2010-12-28",39.928699,40.160427,39.652405,40.035652,4746600,30.498449
"2010-12-29",40.062389,40.169342,39.830658,39.884136,2738800,30.383022
"2010-12-30",39.848484,39.928699,39.483067,39.616756,2263000,30.17935
"2010-12-31",39.52763,39.821747,39.429588,39.607841,2571000,30.17256
"2011-01-03",40.062389,41.336899,39.973263,41.096256,6625100,31.306404
"2011-01-04",41.21212,41.327984,40.499107,40.846703,5862400,31.116295
"2011-01-05",40.418896,41.41711,40.392159,41.372547,7387200,31.516874
"2011-01-06",41.497326,41.764706,41.21212,41.336899,7106000,31.489717
"2011-01-07",41.506237,41.74688,40.704102,41.060608,5323400,31.279243
"2011-01-10",40.677361,40.73975,40.151516,40.499107,5611300,30.851501
"2011-01-11",40.793228,41.14082,40.60606,40.87344,4314400,31.136671
"2011-01-12",41.301247,41.844921,41.194298,41.515152,5350400,31.6255
"2011-01-13",41.399288,41.434937,40.508022,40.668449,5690400,30.980505
"2011-01-14",40.641712,41.5508,40.552586,41.5508,5285400,31.652674
"2011-01-18",41.515152,41.737968,41.033867,41.657753,6347200,31.734142
"2011-01-19",41.336899,41.524063,40.427807,40.632797,6973400,30.95335
"2011-01-20",40.704102,41.00713,39.901962,40.561497,7940300,30.899035
"2011-01-21",41.051693,41.319073,40.650623,41.185383,5428500,31.3743
"2011-01-24",41.247772,41.336899,40.828876,41.060608,4900400,31.279243
"2011-01-25",40.918003,41.381462,40.686275,41.336899,4375600,31.489717
"2011-01-26",41.399288,41.809269,41.34581,41.497326,4459900,31.611933
"2011-01-27",41.541889,42.147949,41.34581,42.032085,4849000,32.019299
"2011-01-28",41.648842,42.121212,40.525848,40.552586,7433800,30.892244
"2011-01-31",40.704102,41.14082,40.47237,40.793228,4991400,31.075558
"2011-02-01",41.21212,42.005348,41.158646,41.853832,6692100,31.883522
"2011-02-02",41.61319,41.969696,41.042782,41.158646,5145100,31.353931
"2011-02-03",41.256683,41.559715,40.748665,41.470589,6202800,31.591564
"2011-02-04",41.327984,42.335117,41.327984,42.192513,7370500,32.141514
"2011-02-07",42.237076,43.422459,42.147949,43.342247,8785000,33.017361
"2011-02-08",43.368984,43.422459,42.950089,43.199642,7177300,32.908722
"2011-02-09",42.691624,43.092693,42.308376,42.424244,7834900,32.318054
"2011-02-10",41.595364,42.754009,41.443851,42.130123,11133300,32.093987
"2011-02-11",42.032085,43.306595,41.729053,42.985741,5780700,32.745781
"2011-02-14",42.691624,42.789661,41.577541,41.800358,6327600,31.842779
"2011-02-15",41.532978,41.996433,41.461674,41.782532,5008800,31.829187
"2011-02-16",41.880569,42.486629,41.853832,42.35294,5978000,32.263725
"2011-02-17",42.174686,42.673798,42.023174,42.531193,4808500,32.399509
"2011-02-18",42.450981,42.64706,42.121212,42.468807,5880100,32.351978
"2011-02-22",41.595364,41.996433,40.918003,41.238861,7507100,31.415035
"2011-02-23",40.26738,41.372547,40.187164,40.81105,7361800,31.08914
"2011-02-24",40.757576,41.265598,40.579323,41.194298,6024200,31.381083
"2011-02-25",41.426025,41.755795,41.301247,41.693405,4198700,31.761312
"2011-02-28",41.853832,42.317291,41.622105,42.210339,7030200,32.155094
"2011-03-01",42.335117,42.433155,40.784313,41.033867,9219600,31.258879
"2011-03-02",39.830658,39.901962,38.636364,38.689838,38812500,29.473238
"2011-03-03",39.358288,40.329769,39.224598,40.329769,151462300,30.722511
"2011-03-04",40.695187,40.784313,39.821747,40.614975,33922300,30.93977
"2011-03-07",40.713013,41.114082,40.26738,40.579323,22822100,30.912611
"2011-03-08",40.864529,41.319073,40.53476,41.274509,20367200,31.442184
"2011-03-09",41.149734,41.648842,41.149734,41.265598,13276100,31.43541
"2011-03-10",40.846703,40.962566,40.196079,40.704102,15712100,31.007662
"2011-03-11",40.213905,41.033867,39.937611,40.864529,12421900,31.129875
"2011-03-14",39.821747,40.160427,39.73262,39.875221,18215600,30.376236
"2011-03-15",38.547237,38.903744,36.764706,38.680927,37573100,29.466455
"2011-03-16",38.618538,38.78788,36.773617,37.682709,33934700,28.706015
"2011-03-17",38.458111,38.502674,37.682709,38.306595,12010100,29.181282
"2011-03-18",39.028519,39.563278,38.458111,39.233513,18349700,29.887396
"2011-03-21",39.830658,39.901962,39.411766,39.741531,8526600,30.274391
"2011-03-22",39.572193,40.320854,39.572193,39.73262,11018300,30.267605
"2011-03-23",39.590019,39.768272,38.948307,39.52763,9050300,30.111448
"2011-03-24",39.812836,40,39.447414,39.821747,6618000,30.335508
"2011-03-25",40.071301,40.329769,39.670231,40.151516,6222400,30.58672
"2011-03-28",40.106953,40.320854,39.928699,39.946526,5204200,30.430559
"2011-03-29",39.73262,39.919785,39.153297,39.581104,8268000,30.152191
"2011-03-30",39.812836,40.222816,39.696968,39.973263,7940300,30.450924
