"","LH.Open","LH.High","LH.Low","LH.Close","LH.Volume","LH.Adjusted"
"2015-07-01",121.639999,123.339996,120.739998,122.190002,1415900,122.190002
"2015-07-02",121.910004,122.129997,120.410004,120.75,1299200,120.75
"2015-07-06",119.480003,120.230003,119.160004,120.230003,1380700,120.230003
"2015-07-07",120.620003,120.790001,118.889999,120.559998,1376800,120.559998
"2015-07-08",119.809998,120.25,117.760002,118.029999,1208700,118.029999
"2015-07-09",119.110001,120.050003,119.059998,119.440002,1095900,119.440002
"2015-07-10",120.650002,121.209999,120.139999,120.260002,663900,120.260002
"2015-07-13",121.040001,122.370003,120.669998,122.160004,645400,122.160004
"2015-07-14",122.290001,124.199997,122.050003,123.739998,822300,123.739998
"2015-07-15",123.629997,123.989998,122.209999,122.760002,646800,122.760002
"2015-07-16",122.919998,123.809998,122.269997,123.690002,613900,123.690002
"2015-07-17",123.269997,123.449997,122.230003,122.300003,1220000,122.300003
"2015-07-20",122.300003,122.75,120.839996,122.43,565500,122.43
"2015-07-21",122.68,122.860001,120.440002,121.07,976500,121.07
"2015-07-22",120.75,121.470001,120.68,121.18,658900,121.18
"2015-07-23",121.080002,124.080002,121.080002,122.779999,980000,122.779999
"2015-07-24",122.480003,122.739998,121.910004,122.18,527800,122.18
"2015-07-27",122,122.300003,121.099998,121.709999,1152900,121.709999
"2015-07-28",121.900002,122.480003,117.849998,122.209999,2544900,122.209999
"2015-07-29",122.889999,126.82,122.730003,126.32,1821900,126.32
"2015-07-30",126.269997,126.75,124.889999,125.620003,1104200,125.620003
"2015-07-31",125.959999,127.989998,125.889999,127.290001,1265400,127.290001
"2015-08-03",127.82,128.839996,126.889999,127.349998,1351400,127.349998
"2015-08-04",127.470001,127.779999,126.620003,127.010002,868800,127.010002
"2015-08-05",127.5,127.910004,125.800003,127.339996,1031100,127.339996
"2015-08-06",127.510002,127.620003,124.870003,125.5,919000,125.5
"2015-08-07",125.559998,125.589996,123.339996,124.739998,671700,124.739998
"2015-08-10",125.449997,125.879997,124.93,125.190002,446400,125.190002
"2015-08-11",124.82,125.190002,123.470001,124.489998,488700,124.489998
"2015-08-12",123.68,124.150002,122.480003,123.949997,746000,123.949997
"2015-08-13",124.190002,124.860001,123.580002,123.809998,752800,123.809998
"2015-08-14",124.010002,124.68,123.330002,124.059998,697300,124.059998
"2015-08-17",123.779999,124.849998,122.860001,124.760002,917900,124.760002
"2015-08-18",125.389999,126.529999,124.93,125.160004,1143700,125.160004
"2015-08-19",124.5,125.849998,123.889999,125.239998,696300,125.239998
"2015-08-20",124.269997,124.82,122.160004,122.160004,736600,122.160004
"2015-08-21",121.449997,122.160004,119.900002,120.300003,1448200,120.300003
"2015-08-24",116.370003,118.400002,114.830002,115.370003,2068100,115.370003
"2015-08-25",118.120003,118.120003,114.440002,114.760002,1494300,114.760002
"2015-08-26",116.610001,117.910004,115.019997,117.800003,1106000,117.800003
"2015-08-27",118.540001,120.349998,117.970001,119.82,1010300,119.82
"2015-08-28",119.629997,120.279999,118.860001,119.610001,717500,119.610001
"2015-08-31",119.550003,120.529999,117.589996,117.809998,667700,117.809998
"2015-09-01",115.699997,116.849998,115.089996,115.75,1977800,115.75
"2015-09-02",116.519997,116.849998,114.769997,116.379997,1091900,116.379997
"2015-09-03",116.720001,119.669998,116.629997,117.519997,793100,117.519997
"2015-09-04",116.239998,117.209999,115.669998,116.389999,940700,116.389999
"2015-09-08",117.769997,118.879997,116.860001,118.589996,895500,118.589996
"2015-09-09",119.349998,123.169998,117.239998,117.5,955200,117.5
"2015-09-10",117.18,118.010002,116.849998,117.519997,830000,117.519997
"2015-09-11",116.940002,118.519997,116.010002,118.519997,1011300,118.519997
"2015-09-14",118.830002,118.970001,117.720001,118.290001,707600,118.290001
"2015-09-15",118.699997,120.379997,117.940002,119.940002,761800,119.940002
"2015-09-16",120.25,120.68,119.349998,119.889999,670100,119.889999
"2015-09-17",120.099998,121.830002,119.480003,120.449997,655600,120.449997
"2015-09-18",119.129997,120.330002,119,119.400002,1364100,119.400002
"2015-09-21",120,120.889999,118.029999,118.839996,1478800,118.839996
"2015-09-22",117.949997,117.980003,116.769997,117.519997,1050000,117.519997
"2015-09-23",117.389999,117.93,116.419998,116.800003,839500,116.800003
"2015-09-24",116.050003,116.260002,114.580002,115.309998,1385600,115.309998
"2015-09-25",115.82,115.980003,112.169998,112.989998,1404900,112.989998
"2015-09-28",111.730003,111.730003,106.790001,108.269997,2186100,108.269997
"2015-09-29",108.269997,109.949997,105.769997,106.860001,1894100,106.860001
"2015-09-30",108.209999,108.93,107.400002,108.470001,1130100,108.470001
"2015-10-01",108.290001,110.68,107.300003,110.18,1476700,110.18
"2015-10-02",108.989998,112.400002,108.709999,112.290001,1040200,112.290001
"2015-10-05",113.199997,113.690002,112.139999,113.43,833600,113.43
"2015-10-06",113.379997,113.57,109.360001,110.290001,775000,110.290001
"2015-10-07",110.459999,112.019997,109.580002,111.669998,761500,111.669998
"2015-10-08",111.43,112.190002,110.169998,111.709999,894400,111.709999
"2015-10-09",111.769997,113.400002,111.349998,112.349998,623500,112.349998
"2015-10-12",112.300003,112.82,109.959999,112.599998,1325300,112.599998
"2015-10-13",112.489998,112.540001,110.839996,111.099998,725900,111.099998
"2015-10-14",111.370003,112.18,110.199997,111.550003,1415300,111.550003
"2015-10-15",111.650002,115.589996,111.339996,115.379997,2190900,115.379997
"2015-10-16",115.800003,118.18,115.589996,117.410004,1260000,117.410004
"2015-10-19",117.220001,117.650002,116.510002,117.389999,1152300,117.389999
"2015-10-20",117.529999,118.18,116.349998,117.580002,530300,117.580002
"2015-10-21",118.07,118.519997,114.550003,116.040001,1184700,116.040001
"2015-10-22",115.510002,115.690002,107.900002,109.510002,2751900,109.510002
"2015-10-23",110.75,112.870003,109.919998,111.949997,1696600,111.949997
"2015-10-26",113.980003,118.160004,113.68,117.739998,1885000,117.739998
"2015-10-27",117.639999,121.139999,117.010002,120.669998,1695900,120.669998
"2015-10-28",120.980003,123.089996,119.849998,122.809998,1718200,122.809998
"2015-10-29",122.5,124.5,122.449997,123.349998,1011800,123.349998
"2015-10-30",122.57,123.900002,121.879997,122.739998,879100,122.739998
"2015-11-02",123.269997,124.620003,122.669998,124.459999,709600,124.459999
"2015-11-03",124.339996,124.660004,123.150002,124.059998,870000,124.059998
"2015-11-04",124.330002,124.919998,122.709999,123.089996,884000,123.089996
"2015-11-05",123.57,123.580002,121.449997,121.93,1309000,121.93
"2015-11-06",121.75,122.120003,120.800003,121.760002,914000,121.760002
"2015-11-09",121.43,122.949997,120.860001,122.860001,1020800,122.860001
"2015-11-10",122.709999,124.260002,122.389999,123.879997,927000,123.879997
"2015-11-11",124.419998,124.419998,120.900002,121.089996,593200,121.089996
"2015-11-12",120.790001,121.040001,119.57,119.660004,344900,119.660004
"2015-11-13",119.629997,120.529999,118.879997,119.690002,401000,119.690002
"2015-11-16",119.690002,120.900002,119.690002,120.849998,495500,120.849998
"2015-11-17",119.690002,123.870003,119.690002,123.410004,899400,123.410004
"2015-11-18",124,124.730003,123.07,124.190002,662800,124.190002
"2015-11-19",123.779999,123.959999,119.519997,120.290001,1080100,120.290001
"2015-11-20",121.139999,122.059998,120.419998,121.470001,919200,121.470001
"2015-11-23",121.099998,122.080002,120.889999,121.110001,1061600,121.110001
"2015-11-24",120,121.290001,119.800003,121.18,1083200,121.18
"2015-11-25",121.349998,122.389999,121.110001,121.82,581500,121.82
"2015-11-27",122.290001,123.139999,121.790001,122.07,221700,122.07
"2015-11-30",122.220001,122.809998,120.769997,121.540001,1414200,121.540001
"2015-12-01",122.459999,125.980003,121.449997,125.32,1125500,125.32
"2015-12-02",125.18,126.239998,123.540001,124.18,1065600,124.18
"2015-12-03",124.300003,124.660004,120.050003,121,1219200,121
"2015-12-04",121.199997,124.959999,121.199997,124.739998,842800,124.739998
"2015-12-07",124.470001,124.760002,123.699997,124.709999,828100,124.709999
"2015-12-08",122.879997,125.379997,122.870003,125.099998,1120600,125.099998
"2015-12-09",124.989998,125.699997,122.5,122.879997,1102400,122.879997
"2015-12-10",122.620003,124.169998,122.260002,122.589996,528500,122.589996
"2015-12-11",121.610001,122.160004,120.510002,121.169998,796100,121.169998
"2015-12-14",121.419998,122.050003,117.629997,119.68,1490900,119.68
"2015-12-15",120.82,123.519997,120.360001,122.75,983000,122.75
"2015-12-16",123.449997,124.699997,120.57,122.019997,967700,122.019997
"2015-12-17",121.790001,123.339996,121.199997,121.68,1074000,121.68
"2015-12-18",121.510002,123.169998,121.25,121.760002,2140500,121.760002
"2015-12-21",120.949997,125.199997,120.949997,124.480003,912400,124.480003
"2015-12-22",124.769997,125.010002,122.57,124.339996,564200,124.339996
"2015-12-23",124.839996,125.389999,124.099998,124.650002,397300,124.650002
"2015-12-24",124.169998,125.089996,123.980003,124.699997,160600,124.699997
"2015-12-28",124.339996,124.620003,123.290001,124.400002,383800,124.400002
"2015-12-29",125,126.089996,124.75,125.199997,414000,125.199997
"2015-12-30",124.830002,125.540001,124,124.190002,471000,124.190002
"2015-12-31",123.760002,124.669998,123.230003,123.639999,603500,123.639999
"2016-01-04",121.860001,123.360001,121.730003,122.889999,801200,122.889999
"2016-01-05",123.160004,123.989998,121.559998,122,933600,122
"2016-01-06",120.790001,122.309998,120,120.839996,1397100,120.839996
"2016-01-07",119.040001,120.489998,118.129997,118.589996,780600,118.589996
"2016-01-08",119.050003,120.660004,116.139999,116.25,1420700,116.25
"2016-01-11",116.980003,117.739998,114.480003,115.620003,1288300,115.620003
"2016-01-12",116.330002,117.970001,113.440002,115.120003,871500,115.120003
"2016-01-13",115.010002,115.900002,110.699997,111.769997,1058500,111.769997
"2016-01-14",112.080002,112.690002,110.389999,111.690002,1278700,111.690002
"2016-01-15",109.459999,111.260002,108.610001,111.07,1609900,111.07
"2016-01-19",112.389999,112.480003,108.290001,109.93,1300300,109.93
"2016-01-20",108.540001,110.75,106.370003,109.690002,1698200,109.690002
"2016-01-21",109.980003,110.540001,108.580002,109,940300,109
"2016-01-22",109.93,113.349998,109.93,112.959999,1175600,112.959999
"2016-01-25",112.800003,113.389999,110.839996,110.989998,641200,110.989998
"2016-01-26",111.169998,113.589996,110.559998,112.699997,704100,112.699997
"2016-01-27",112.790001,114.959999,111.339996,112.82,1256100,112.82
"2016-01-28",113.139999,113.730003,109.309998,109.790001,752600,109.790001
"2016-01-29",110.220001,112.489998,109.440002,112.349998,861500,112.349998
"2016-02-01",111.120003,113.580002,111.050003,112.269997,859900,112.269997
"2016-02-02",111.099998,111.68,108.839996,109.330002,1244300,109.330002
"2016-02-03",109.879997,110.110001,106.699997,108.849998,716200,108.849998
"2016-02-04",108.150002,109.5,107.32,108.330002,639700,108.330002
"2016-02-05",107.940002,108.150002,105.550003,106.169998,785900,106.169998
"2016-02-08",105.07,105.089996,97.790001,100.940002,2735100,100.940002
"2016-02-09",100.059998,103.650002,99.629997,102.529999,1299100,102.529999
"2016-02-10",102.730003,106.82,102.459999,104.589996,1065400,104.589996
"2016-02-11",104.300003,104.690002,100.980003,101.400002,1282400,101.400002
"2016-02-12",101.760002,103.730003,101.540001,103.019997,1156300,103.019997
"2016-02-16",103.580002,104.900002,102.419998,104.5,1202200,104.5
"2016-02-17",104.599998,107.449997,103.510002,105.800003,1444700,105.800003
"2016-02-18",105.910004,110.150002,104.889999,108.629997,2075500,108.629997
"2016-02-19",108.57,109.339996,106.010002,108.720001,1348900,108.720001
"2016-02-22",109.309998,111.93,109.160004,110.57,1502900,110.57
"2016-02-23",110.050003,111,109.059998,109.400002,603400,109.400002
"2016-02-24",108.300003,110.279999,107.589996,110.18,791200,110.18
"2016-02-25",110.480003,112.339996,109.150002,110.720001,581500,110.720001
"2016-02-26",110.839996,111.5,110.370003,111.029999,635500,111.029999
"2016-02-29",110.790001,111.209999,109.709999,109.839996,779900,109.839996
"2016-03-01",110.93,111.739998,108.949997,111.18,1097400,111.18
"2016-03-02",110.75,111.160004,109.110001,109.870003,829300,109.870003
"2016-03-03",109.739998,112.139999,109.660004,111.919998,1288900,111.919998
"2016-03-04",112.309998,113.629997,109.870003,112.169998,1360500,112.169998
"2016-03-07",111.809998,113.879997,111.620003,111.830002,1099200,111.830002
"2016-03-08",111.07,111.269997,110.209999,110.32,921000,110.32
"2016-03-09",110.769997,111.839996,110,111.139999,869600,111.139999
"2016-03-10",111.5,112.029999,110.480003,111.43,948300,111.43
"2016-03-11",112.07,116.650002,111.760002,115.489998,1517400,115.489998
"2016-03-14",115.32,116.120003,114.639999,115.029999,641600,115.029999
"2016-03-15",114.300003,114.510002,112.290001,112.580002,688700,112.580002
"2016-03-16",112.57,114.660004,112.300003,114.07,710200,114.07
"2016-03-17",114.120003,114.519997,111.529999,112.330002,988500,112.330002
"2016-03-18",112.599998,115.730003,112.550003,114.669998,1142800,114.669998
"2016-03-21",114.550003,114.589996,113.099998,114.120003,550500,114.120003
"2016-03-22",113.849998,114.650002,113.080002,113.889999,727100,113.889999
"2016-03-23",114.160004,114.550003,113.550003,113.919998,706900,113.919998
"2016-03-24",113.120003,114.040001,112.160004,114.019997,617600,114.019997
"2016-03-28",114.389999,114.68,112.879997,114.129997,665100,114.129997
"2016-03-29",114.309998,115.839996,113.459999,115.739998,815800,115.739998
"2016-03-30",115.959999,118.779999,115.760002,117.849998,847000,117.849998
"2016-03-31",116.849998,117.529999,115.639999,117.129997,899000,117.129997
"2016-04-01",116.709999,118.68,115.980003,118.43,618900,118.43
"2016-04-04",118.629997,119.400002,117.650002,118.279999,587600,118.279999
"2016-04-05",117.379997,118.57,117.07,117.300003,940700,117.300003
"2016-04-06",117.160004,120.040001,117,119.589996,1456600,119.589996
"2016-04-07",118.709999,120.07,117.879997,118.459999,666700,118.459999
"2016-04-08",119.339996,119.699997,118.239998,118.519997,490500,118.519997
"2016-04-11",118.599998,119.059998,117.25,117.639999,595000,117.639999
"2016-04-12",117.650002,118.25,117.010002,117.559998,934900,117.559998
"2016-04-13",118.099998,118.589996,117.370003,118.25,757000,118.25
"2016-04-14",118.199997,119.489998,117.860001,119.010002,655000,119.010002
"2016-04-15",119.239998,119.720001,118.230003,119.559998,655800,119.559998
"2016-04-18",119.470001,120.510002,118.720001,118.82,1415100,118.82
"2016-04-19",119.339996,119.779999,118.519997,118.989998,736300,118.989998
"2016-04-20",119.300003,119.589996,118.25,119.010002,963000,119.010002
"2016-04-21",118.779999,122,118.349998,121,2252600,121
"2016-04-22",121.209999,122.019997,119.730003,121.769997,1543000,121.769997
"2016-04-25",125.290001,127.449997,122.290001,125.099998,2502000,125.099998
"2016-04-26",125.489998,127.050003,125.150002,126.739998,1803800,126.739998
"2016-04-27",127,127.190002,125.309998,127,1196300,127
"2016-04-28",126,128.300003,125.269997,125.57,747600,125.57
"2016-04-29",125.169998,125.739998,124.32,125.32,784800,125.32
"2016-05-02",125.379997,126.269997,124.989998,125.860001,784700,125.860001
"2016-05-03",124.720001,125.989998,124.220001,125.330002,862900,125.330002
"2016-05-04",124.470001,125.470001,123.739998,124.18,809700,124.18
"2016-05-05",124.110001,125.260002,123.690002,124.489998,683000,124.489998
"2016-05-06",123.779999,124.669998,122.849998,124.290001,900800,124.290001
"2016-05-09",123.940002,125.739998,123.010002,124.940002,612100,124.940002
"2016-05-10",125.449997,126.760002,124.809998,126.699997,794000,126.699997
"2016-05-11",126.889999,128.440002,126.669998,126.730003,747400,126.730003
"2016-05-12",126.949997,127.190002,124.540001,125.760002,527500,125.760002
"2016-05-13",125.589996,127.080002,125.589996,126.82,1106300,126.82
"2016-05-16",126.839996,128.059998,126.260002,127.440002,875200,127.440002
"2016-05-17",127.389999,127.760002,125.129997,126.190002,864800,126.190002
"2016-05-18",126.18,126.790001,125.010002,126.279999,593000,126.279999
"2016-05-19",125.629997,127.32,125.089996,126.099998,469600,126.099998
"2016-05-20",126.599998,127.040001,125.970001,126.610001,517600,126.610001
"2016-05-23",126.360001,126.900002,124.709999,126.599998,542000,126.599998
"2016-05-24",127.110001,128.550003,125.010002,128.160004,643800,128.160004
"2016-05-25",128.380005,129.289993,127.260002,127.580002,1134400,127.580002
"2016-05-26",127.580002,127.949997,126.300003,127.309998,696500,127.309998
"2016-05-27",127.510002,128.389999,127.330002,128.009995,406400,128.009995
"2016-05-31",128.139999,128.779999,127.309998,127.949997,666900,127.949997
"2016-06-01",127.419998,128.449997,127.139999,128.240005,630600,128.240005
"2016-06-02",128.220001,129.570007,127.489998,129.559998,944200,129.559998
"2016-06-03",129.770004,129.770004,127.589996,128.899994,813400,128.899994
"2016-06-06",128.509995,130.029999,127.730003,129.979996,887500,129.979996
"2016-06-07",129.899994,130.199997,128.75,129.580002,825200,129.580002
"2016-06-08",129.649994,131.5,129.279999,131.479996,1010600,131.479996
"2016-06-09",131.360001,131.990005,130.449997,131.190002,474500,131.190002
"2016-06-10",130.270004,131.179993,129.630005,130.300003,766300,130.300003
"2016-06-13",129.479996,130.130005,127.360001,127.540001,1156200,127.540001
"2016-06-14",127.080002,128.5,127.080002,127.790001,959900,127.790001
"2016-06-15",128.080002,128.429993,126.260002,126.389999,719800,126.389999
"2016-06-16",125.419998,127.459999,125,127.349998,783200,127.349998
"2016-06-17",127.099998,127.489998,125.080002,125.699997,917000,125.699997
"2016-06-20",128.25,129.149994,126.949997,127.510002,1765100,127.510002
"2016-06-21",127.519997,128.839996,127.120003,128.229996,780800,128.229996
"2016-06-22",128.559998,130.529999,127.809998,129.759995,1024400,129.759995
"2016-06-23",130.559998,131.600006,130.279999,131.179993,1038800,131.179993
"2016-06-24",127.400002,130.139999,126.190002,129.619995,1794800,129.619995
"2016-06-27",129.440002,130.229996,124.529999,125.529999,1900700,125.529999
"2016-06-28",126.790001,127.050003,125.709999,126.470001,1291100,126.470001
"2016-06-29",127.730003,130.169998,127.650002,129.380005,1030800,129.380005
"2016-06-30",129.710007,130.559998,128.289993,130.270004,1408600,130.270004
"2016-07-01",130.479996,131.369995,129.679993,131.289993,976200,131.289993
"2016-07-05",130.559998,131.029999,129.929993,130.729996,544200,130.729996
"2016-07-06",130.570007,132.190002,130.259995,131.970001,801800,131.970001
"2016-07-07",132.199997,132.979996,131.809998,131.970001,982700,131.970001
"2016-07-08",132.789993,135.630005,132.410004,135.300003,1271600,135.300003
"2016-07-11",135.610001,136.429993,135.039993,135.550003,659500,135.550003
"2016-07-12",136.259995,136.770004,135.880005,136.25,778400,136.25
"2016-07-13",136.960007,137.479996,135.889999,135.899994,708800,135.899994
"2016-07-14",136.380005,136.570007,135.880005,136.320007,737900,136.320007
"2016-07-15",136.570007,136.669998,135.979996,136.190002,448100,136.190002
"2016-07-18",136.119995,136.970001,135.669998,136.419998,500500,136.419998
"2016-07-19",136.399994,137.320007,136.190002,136.800003,1100100,136.800003
"2016-07-20",136.979996,138.630005,136.509995,138.119995,1131100,138.119995
"2016-07-21",137.899994,139.259995,137.419998,137.880005,715700,137.880005
"2016-07-22",138.169998,138.979996,138.110001,138.820007,512700,138.820007
"2016-07-25",138.75,138.800003,137.529999,137.839996,656200,137.839996
"2016-07-26",137.229996,138.080002,136.860001,138,868900,138
"2016-07-27",138.009995,139.800003,134.899994,137.600006,1321500,137.600006
"2016-07-28",137.600006,139.089996,136.779999,138.509995,663100,138.509995
"2016-07-29",138.289993,139.639999,137.979996,139.559998,810200,139.559998
"2016-08-01",139.869995,140.440002,139,139.630005,942400,139.630005
"2016-08-02",139.690002,139.860001,138,139.380005,1112200,139.380005
"2016-08-03",139,140.660004,138.990005,140.130005,717600,140.130005
"2016-08-04",140.440002,140.809998,139.580002,140.089996,931000,140.089996
"2016-08-05",140.490005,141.320007,140.199997,140.759995,774600,140.759995
"2016-08-08",140.800003,141.070007,139.139999,139.350006,792000,139.350006
"2016-08-09",139.729996,140.320007,139.179993,139.970001,475400,139.970001
"2016-08-10",139.75,140.25,139.009995,140.149994,349400,140.149994
"2016-08-11",140.270004,141.050003,140.270004,140.979996,437400,140.979996
"2016-08-12",140.410004,140.949997,139.880005,140.050003,613000,140.050003
"2016-08-15",140.529999,140.789993,139.619995,139.770004,401500,139.770004
"2016-08-16",139.660004,140.050003,138.179993,138.889999,659000,138.889999
"2016-08-17",139.139999,139.960007,137.899994,138.240005,811100,138.240005
"2016-08-18",138.289993,139.039993,138.039993,138.710007,519000,138.710007
"2016-08-19",138.160004,138.410004,137.589996,138.050003,494900,138.050003
"2016-08-22",138.149994,138.720001,137.429993,138.429993,452700,138.429993
"2016-08-23",138.679993,138.889999,138.059998,138.070007,429500,138.070007
"2016-08-24",138.009995,138.679993,135.979996,136.320007,593500,136.320007
"2016-08-25",135.860001,137.119995,135.160004,135.419998,835900,135.419998
"2016-08-26",135.410004,137.229996,135.210007,136.039993,781000,136.039993
"2016-08-29",136.190002,138.179993,136.089996,137.740005,517500,137.740005
"2016-08-30",137.699997,138.169998,137.149994,137.630005,338900,137.630005
"2016-08-31",137.259995,137.5,135.970001,136.929993,497100,136.929993
"2016-09-01",136.929993,137.139999,135.5,136.130005,465500,136.130005
"2016-09-02",136.729996,137.759995,136.139999,137.710007,594400,137.710007
"2016-09-06",137.910004,138.369995,137.419998,138.369995,724000,138.369995
"2016-09-07",138,140.600006,137.910004,140.460007,819600,140.460007
"2016-09-08",139.429993,140.130005,138.850006,139.119995,851400,139.119995
"2016-09-09",138,138,135.020004,135.020004,760900,135.020004
"2016-09-12",135,137.369995,134.339996,136.970001,895000,136.970001
"2016-09-13",133.990005,134.809998,131.960007,133.339996,1444000,133.339996
"2016-09-14",133.729996,133.869995,132.580002,132.990005,555800,132.990005
"2016-09-15",133.059998,135.259995,132.570007,134.679993,630300,134.679993
"2016-09-16",134.720001,136.110001,133.570007,135.380005,802200,135.380005
"2016-09-19",136.130005,136.570007,134.580002,135.009995,672900,135.009995
"2016-09-20",136.25,136.25,134.270004,134.669998,437600,134.669998
"2016-09-21",134.970001,136.910004,134.630005,136.720001,406500,136.720001
"2016-09-22",137.460007,138.220001,137.220001,137.830002,421600,137.830002
"2016-09-23",137.550003,138.020004,136.639999,137.389999,342400,137.389999
"2016-09-26",136.589996,137.160004,136.360001,137.020004,642700,137.020004
"2016-09-27",137.259995,137.809998,136.630005,137.789993,470700,137.789993
"2016-09-28",137.839996,138.25,135.720001,136.889999,727300,136.889999
"2016-09-29",136.899994,137.100006,134.669998,135.460007,447600,135.460007
"2016-09-30",135.910004,138.039993,135.179993,137.479996,663300,137.479996
"2016-10-03",136.949997,137.330002,135.970001,136.330002,473900,136.330002
"2016-10-04",136.039993,136.960007,134.850006,136,462000,136
"2016-10-05",136.669998,137.050003,135.830002,136.630005,439200,136.630005
"2016-10-06",136.380005,137.509995,135.839996,137.479996,484100,137.479996
"2016-10-07",137.589996,139.240005,137.149994,138.869995,930600,138.869995
"2016-10-10",139.25,140,138.75,139.100006,482700,139.100006
"2016-10-11",138.570007,139.130005,135.830002,136.479996,430500,136.479996
"2016-10-12",136.520004,137.199997,136.070007,136.520004,396600,136.520004
"2016-10-13",135.789993,137.059998,134.929993,136.369995,475500,136.369995
"2016-10-14",137.020004,137.339996,135.770004,135.789993,482800,135.789993
"2016-10-17",135.839996,136.440002,135.5,135.970001,298400,135.970001
"2016-10-18",137.289993,138.949997,136.940002,138.309998,681700,138.309998
"2016-10-19",138.740005,138.740005,137.389999,138.029999,571400,138.029999
"2016-10-20",137.779999,139.990005,137.360001,139.820007,832000,139.820007
"2016-10-21",138.929993,139.270004,138.229996,138.759995,669400,138.759995
"2016-10-24",139.440002,140.270004,139.169998,139.669998,663000,139.669998
"2016-10-25",139.940002,140.210007,138.100006,138.410004,717800,138.410004
"2016-10-26",133.889999,134.210007,123.190002,126.459999,3991400,126.459999
"2016-10-27",126.559998,126.800003,123.940002,123.949997,1461900,123.949997
"2016-10-28",123.300003,124.949997,122,124,1329300,124
"2016-10-31",124.370003,126.129997,124.110001,125.339996,1101300,125.339996
"2016-11-01",125.68,125.830002,122.370003,123.830002,874800,123.830002
"2016-11-02",123.440002,125.660004,123.309998,124.019997,642400,124.019997
"2016-11-03",123.970001,124.760002,121.559998,121.629997,836200,121.629997
"2016-11-04",121.760002,123.07,120.980003,121.889999,813000,121.889999
"2016-11-07",123.660004,125.379997,123.620003,125.139999,631000,125.139999
"2016-11-08",124.790001,126.739998,124.050003,126.059998,532700,126.059998
"2016-11-09",126.980003,126.980003,119.510002,121.720001,2286100,121.720001
"2016-11-10",123.889999,126.75,122.379997,126.209999,1363200,126.209999
"2016-11-11",125.800003,126.849998,124.419998,124.82,717300,124.82
"2016-11-14",125.669998,127.900002,125.260002,127.5,731300,127.5
"2016-11-15",128.059998,128.910004,127.150002,128.029999,547100,128.029999
"2016-11-16",127.889999,127.980003,126.970001,127.010002,647800,127.010002
"2016-11-17",127.010002,128.070007,126.580002,127.120003,717500,127.120003
"2016-11-18",126.809998,127.809998,125.93,126,652900,126
"2016-11-21",126.059998,126.620003,125.410004,126.120003,546200,126.120003
"2016-11-22",126.239998,127.139999,123.879997,124.730003,765900,124.730003
"2016-11-23",123.830002,126.059998,123.620003,126.010002,658800,126.010002
"2016-11-25",126.279999,127.529999,126.050003,127.510002,282000,127.510002
"2016-11-28",127.25,127.529999,125.110001,125.709999,740000,125.709999
"2016-11-29",126.089996,128.199997,125.660004,127.720001,459000,127.720001
"2016-11-30",127.269997,128.100006,125.580002,125.849998,720000,125.849998
"2016-12-01",125.900002,126.260002,123.360001,123.650002,693600,123.650002
"2016-12-02",124.120003,125.459999,123.760002,124.480003,519700,124.480003
"2016-12-05",125,125.949997,124.82,125.25,574000,125.25
"2016-12-06",125.650002,126.019997,124.360001,125.110001,640400,125.110001
"2016-12-07",124.629997,127.110001,123.410004,126.379997,905600,126.379997
"2016-12-08",126.370003,127.75,125.5,127.059998,660500,127.059998
"2016-12-09",126.900002,128.229996,126.360001,127.790001,700700,127.790001
"2016-12-12",128.149994,130.809998,127.57,129.149994,585400,129.149994
"2016-12-13",129.240005,130.429993,129.070007,129.610001,579700,129.610001
"2016-12-14",129.149994,129.589996,126.699997,127.349998,672300,127.349998
"2016-12-15",127.290001,127.82,126.440002,127.379997,911800,127.379997
"2016-12-16",127.82,128.800003,126.779999,127.760002,1170400,127.760002
"2016-12-19",127.620003,129.119995,127.110001,127.82,507100,127.82
"2016-12-20",127.800003,129.380005,127.580002,128.360001,652900,128.360001
"2016-12-21",128.380005,129.009995,127.779999,128.429993,556900,128.429993
"2016-12-22",128.520004,129.240005,126.440002,126.82,715200,126.82
"2016-12-23",127.110001,128.529999,126.959999,128.229996,322600,128.229996
"2016-12-27",128.270004,129.910004,128.270004,128.690002,262100,128.690002
"2016-12-28",128.710007,129.139999,127.120003,127.559998,333400,127.559998
"2016-12-29",127.379997,128.389999,127.349998,128.169998,343400,128.169998
"2016-12-30",128.309998,128.639999,127.330002,128.380005,608300,128.380005
"2017-01-03",129.169998,130.380005,128.199997,129.070007,960800,129.070007
"2017-01-04",129.550003,130.160004,128.929993,130.100006,1180000,130.100006
"2017-01-05",129.669998,130.789993,128.149994,129.110001,842800,129.110001
"2017-01-06",128.990005,129.690002,128.639999,129.339996,737100,129.339996
"2017-01-09",129.440002,130.990005,129.440002,130.729996,715000,130.729996
"2017-01-10",130.979996,132.630005,130.330002,132.059998,658000,132.059998
"2017-01-11",132.410004,135.919998,132.380005,134.940002,1656600,134.940002
"2017-01-12",134.649994,134.889999,133.449997,134.649994,718300,134.649994
"2017-01-13",134.309998,135.990005,134.119995,134.330002,670500,134.330002
"2017-01-17",133.929993,134.410004,132.660004,133.990005,556100,133.990005
"2017-01-18",134.690002,135.270004,133.839996,134.389999,781900,134.389999
"2017-01-19",133.960007,134,132.559998,132.740005,641500,132.740005
"2017-01-20",132.929993,133.419998,131.929993,132.399994,525800,132.399994
