"","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"2008-12-26",15.432693,15.509615,15.173077,15.355769,30860400,10.729126
"2008-12-29",15.336538,15.384615,14.759615,15.057693,58139100,10.520862
"2008-12-30",15.192307,15.240385,14.951923,15.211538,60746800,10.628352
"2008-12-31",15.211538,15.711538,15.163462,15.576923,62710300,10.88365
"2009-01-02",15.875,16.413462,15.644231,16.413462,59396500,11.468141
"2009-01-05",16.509615,16.576923,15.865385,15.990385,75427800,11.172538
"2009-01-06",16.211538,16.326923,15.826923,16.211538,74035000,11.327059
"2009-01-07",16.028847,16.057692,15.394231,15.490385,73640000,10.823185
"2009-01-08",15.432693,15.576923,15.115385,15.519231,64625000,10.843338
"2009-01-09",15.586538,15.759615,15.221154,15.384615,55279400,10.749281
"2009-01-12",15.355769,15.576923,15.076923,15.221154,67981100,10.63507
"2009-01-13",15.048077,15.086538,14.153846,14.365385,134265400,10.037142
"2009-01-14",14.028846,14.076923,13.480769,13.567307,104780600,9.479521
"2009-01-15",13.538462,13.596154,12.740385,13.240385,146082900,9.251102
"2009-01-16",13.653846,13.788462,12.557693,13.423077,134152600,9.378748
"2009-01-20",13.413462,13.548077,12.307693,12.432693,123522600,8.686765
"2009-01-21",11.423077,12.721154,11.423077,12.528846,153341400,8.753944
"2009-01-22",11.913462,13.038462,11.605769,12.961538,157618900,9.056269
"2009-01-23",12.201923,12.682693,11.413462,11.567307,339510800,8.082115
"2009-01-26",12,12.163462,11.701923,11.942307,129227000,8.344133
"2009-01-27",12.240385,12.682693,12.163462,12.557693,124052500,8.774103
"2009-01-28",12.798077,13.221154,12.663462,12.980769,120032000,9.069707
"2009-01-29",12.817307,12.836538,12.201923,12.230769,82561300,8.545678
"2009-01-30",12.230769,12.307693,11.548077,11.663462,115844400,8.1493
"2009-02-02",11.567307,11.567307,11.067307,11.173077,146145600,7.806666
"2009-02-03",11.423077,11.423077,10.884615,10.932693,130987800,7.638711
"2009-02-04",11.115385,11.326923,10.759615,10.826923,107234000,7.564806
"2009-02-05",10.663462,10.846154,10.25,10.432693,202588100,7.289359
"2009-02-06",10.480769,11.009615,10.336538,10.673077,227539100,7.457312
"2009-02-09",10.903846,12.403846,10.692307,12.153846,242254800,8.491936
"2009-02-10",12.057693,12.153846,10.923077,11.173077,204158200,7.806666
"2009-02-11",11.490385,11.586538,11.259615,11.480769,91062500,8.021649
"2009-02-12",11.298077,11.298077,10.769231,11.230769,137367200,7.846974
"2009-02-13",11.105769,11.288462,10.913462,11,90058800,7.68574
"2009-02-17",10.769231,10.769231,10.298077,10.394231,139131800,7.262485
"2009-02-18",10.644231,10.721154,10.269231,10.442307,99089600,7.296076
"2009-02-19",10.519231,10.557693,9.567307,9.673077,163246500,6.957206
"2009-02-20",9.336538,9.461538,8.634615,9.019231,337892900,6.486938
"2009-02-23",9.211538,9.230769,8.442307,8.509615,232970800,6.120407
"2009-02-24",8.605769,8.903846,8.105769,8.730769,271951200,6.279468
"2009-02-25",8.740385,9.096154,8.375,8.663462,199501900,6.231058
"2009-02-26",8.923077,9.375,8.663462,8.75,161541000,6.293299
"2009-02-27",8.269231,8.846154,8.076923,8.182693,333535400,5.885273
"2009-03-02",7.971154,7.980769,7.221154,7.307693,307607400,5.255942
"2009-03-03",7.538462,7.586538,6.586538,6.740385,431014600,4.847915
"2009-03-04",6.961538,6.971154,5.644231,6.432693,783020500,4.626613
"2009-03-05",6.490385,6.894231,6.278846,6.403846,463127700,4.605865
"2009-03-06",6.730769,6.971154,6.403846,6.788462,332234200,4.882493
"2009-03-09",6.682693,7.528846,6.615385,7.125,275647800,5.124543
"2009-03-10",7.701923,8.644231,7.644231,8.528846,383453900,6.134237
"2009-03-11",8.875,9,7.990385,8.163462,261382900,5.87144
"2009-03-12",8.394231,9.403846,8.105769,9.201923,369202000,6.618337
"2009-03-13",9.519231,9.596154,8.942307,9.25,224939000,6.652915
"2009-03-16",9.586538,9.961538,9.230769,9.288462,235241000,6.680578
"2009-03-17",9.471154,9.663462,9.076923,9.615385,156414900,6.915713
"2009-03-18",9.548077,10.278846,9.326923,9.923077,207380600,7.137018
"2009-03-19",10.769231,10.913462,9.567307,9.740385,299222600,7.005616
"2009-03-20",9.663462,9.682693,8.903846,9.173077,262874300,6.597591
"2009-03-23",9.884615,10.048077,9.403846,10.028846,221364400,7.213091
"2009-03-24",9.826923,10.490385,9.663462,10.009615,204353600,7.199258
"2009-03-25",10.326923,10.663462,9.701923,10.086538,217921600,7.254582
"2009-03-26",10.432693,10.576923,10.240385,10.480769,166038400,7.538125
"2009-03-27",10.355769,10.605769,10.240385,10.365385,108832400,7.455139
"2009-03-30",9.932693,10.740385,9.403846,9.548077,160410400,6.867305
"2009-03-31",9.932693,10.057693,9.548077,9.721154,138049900,6.991786
"2009-04-01",9.528846,9.865385,9.423077,9.778846,118514700,7.033278
"2009-04-02",10.336538,10.576923,10.163462,10.326923,152515800,7.427474
"2009-04-03",10.394231,10.567307,10.298077,10.519231,128649500,7.56579
"2009-04-06",10.432693,10.798077,10.25,10.759615,136843000,7.738681
"2009-04-07",10.480769,10.490385,10.163462,10.240385,111803200,7.365233
"2009-04-08",10.317307,10.355769,10.009615,10.230769,99686900,7.35832
"2009-04-09",10.807693,11.182693,10.663462,10.894231,156471600,7.835504
"2009-04-13",11,11.942307,10.817307,11.663462,198153400,8.388762
"2009-04-14",12.009615,12.019231,10.980769,11.067307,190915200,7.959984
"2009-04-15",11.048077,11.490385,10.711538,11.375,125013700,8.181287
"2009-04-16",11.596154,11.951923,11.259615,11.798077,137814000,8.48558
"2009-04-17",11.923077,12.240385,11.298077,11.913462,232411700,8.568572
"2009-04-20",11.538462,11.653846,10.817307,10.913462,149322300,7.849334
"2009-04-21",10.567307,11.432693,10.432693,11.25,128344700,8.091384
"2009-04-22",11.211538,12,11.076923,11.346154,135410900,8.160543
"2009-04-23",11.692307,11.721154,11.125,11.423077,98685600,8.215866
"2009-04-24",11.567307,11.875,11.490385,11.644231,101331400,8.374929
"2009-04-27",11.663462,11.875,11.394231,11.625,84994400,8.361097
"2009-04-28",11.490385,11.807693,11.326923,11.538462,85837900,8.298857
"2009-04-29",11.701923,12.086538,11.644231,11.75,105972400,8.451005
"2009-04-30",12.048077,12.317307,12.038462,12.163462,118995900,8.748377
"2009-05-01",12.25,12.355769,12.019231,12.201923,83228300,8.77604
"2009-05-04",12.461538,12.663462,12.317307,12.596154,122104500,9.059587
"2009-05-05",12.740385,12.971154,12.5,12.596154,109635000,9.059587
"2009-05-06",12.951923,13.269231,12.798077,13.144231,134064700,9.453782
"2009-05-07",13.75,13.836538,13.240385,13.423077,147822800,9.654338
"2009-05-08",13.826923,13.990385,13.596154,13.971154,133147200,10.048533
"2009-05-11",13.826923,13.865385,13.557693,13.644231,97230400,9.813394
"2009-05-12",13.692307,13.759615,12.75,13.153846,122839000,9.460698
"2009-05-13",12.701923,12.740385,12.259615,12.413462,110895700,8.928185
"2009-05-14",12.278846,12.673077,12.019231,12.538462,93854200,9.018092
"2009-05-15",12.567307,12.75,12.211538,12.365385,86713500,8.893607
"2009-05-18",12.605769,12.980769,12.576923,12.951923,79923600,9.315469
"2009-05-19",13.115385,13.423077,12.971154,13.173077,95788300,9.474525
"2009-05-20",13.490385,13.826923,13.211538,13.240385,118089600,9.522939
"2009-05-21",12.990385,13.009615,12.548077,12.730769,109649900,9.156404
"2009-05-22",12.846154,12.884615,12.519231,12.596154,56190900,9.059587
"2009-05-26",12.519231,13.086538,12.355769,12.875,99735300,9.260139
"2009-05-27",12.951923,12.980769,12.365385,12.490385,111775800,8.983513
"2009-05-28",12.721154,12.769231,12.317307,12.682693,85779300,9.121823
"2009-05-29",12.817307,13.009615,11.75,12.961538,88283800,9.322382
"2009-06-01",13.288462,13.451923,12.990385,13.326923,89854600,9.585178
"2009-06-02",13.173077,13.317307,13.028846,13.269231,68760700,9.543683
"2009-06-03",13.125,13.173077,12.788462,12.980769,71076700,9.336215
"2009-06-04",13.096154,13.221154,12.913462,13.221154,60706500,9.509109
"2009-06-05",13.423077,13.442307,12.990385,13.019231,78682300,9.363875
"2009-06-08",12.980769,13.163462,12.826923,13.038462,60820400,9.377705
"2009-06-09",13.038462,13.163462,12.884615,13.048077,56542000,9.384623
"2009-06-10",13.192307,13.240385,12.615385,12.884615,85189900,9.267058
"2009-06-11",12.913462,13.221154,12.826923,12.942307,74286800,9.308547
"2009-06-12",12.932693,13,12.778846,12.990385,59736000,9.343132
"2009-06-15",12.846154,12.846154,12.509615,12.644231,78522600,9.094162
"2009-06-16",12.673077,12.721154,12.230769,12.288462,95048400,8.838282
"2009-06-17",12.221154,12.240385,11.673077,11.778846,134868700,8.471748
"2009-06-18",11.721154,11.721154,11.019231,11.509615,183171000,8.346238
"2009-06-19",11.663462,11.798077,11.471154,11.634615,129460200,8.436879
"2009-06-22",11.403846,11.442307,11.057693,11.076923,106534300,8.032475
"2009-06-23",11.086538,11.211538,10.817307,11.153846,90454200,8.088252
"2009-06-24",11.317307,11.567307,11.173077,11.25,85944300,8.157977
"2009-06-25",11.173077,11.471154,11.076923,11.403846,78813300,8.269536
"2009-06-26",11.442307,11.538462,11.25,11.298077,70836300,8.192842
"2009-06-29",11.365385,11.375,11.192307,11.307693,54805100,8.199816
"2009-06-30",11.384615,11.480769,11.105769,11.269231,91189900,8.171923
"2009-07-01",11.307693,11.442307,11.192307,11.326923,66744700,8.213759
"2009-07-02",11.192307,11.326923,11.019231,11.019231,74490500,7.990633
"2009-07-06",10.932693,11.076923,10.836538,11.038462,68096000,8.004581
"2009-07-07",11.028846,11.096154,10.538462,10.586538,103236000,7.676866
"2009-07-08",10.567307,10.634615,10.096154,10.298077,145262600,7.467689
"2009-07-09",10.519231,10.567307,10.221154,10.442307,84844000,7.572277
"2009-07-10",10.326923,10.432693,10.192307,10.365385,72919700,7.516496
"2009-07-13",10.461538,11.057693,10.451923,11.019231,105829500,7.990633
"2009-07-14",11.125,11.278846,11.019231,11.192307,74450700,8.11614
"2009-07-15",11.461538,11.807693,11.403846,11.769231,95934600,8.534502
"2009-07-16",11.605769,12.019231,11.442307,11.923077,96150400,8.646061
"2009-07-17",11.451923,11.519231,11.105769,11.201923,188146500,8.123116
"2009-07-20",11.259615,11.471154,11.134615,11.221154,98192100,8.137058
"2009-07-21",11.326923,11.355769,10.884615,11.028846,105256300,7.997605
"2009-07-22",10.923077,11.288462,10.817307,11.182693,81281000,8.109171
"2009-07-23",11.201923,11.615385,11.125,11.490385,106436200,8.33229
"2009-07-24",11.432693,11.586538,11.326923,11.567307,62123100,8.388074
"2009-07-27",11.701923,11.903846,11.567307,11.846154,80074200,8.59028
"2009-07-28",11.778846,12.211538,11.711538,12.038462,109733400,8.729734
"2009-07-29",11.961538,11.961538,11.644231,11.788462,83237700,8.548445
"2009-07-30",12.509615,12.855769,12.471154,12.605769,175814900,9.141118
"2009-07-31",12.730769,12.932693,12.644231,12.884615,113663800,9.343328
"2009-08-03",13.125,13.307693,12.932693,13.192307,102991900,9.566448
"2009-08-04",13.134615,13.288462,12.875,13.288462,118923400,9.636175
"2009-08-05",13.317307,13.557693,13.298077,13.451923,103704200,9.754706
"2009-08-06",13.644231,13.875,13.480769,13.759615,125028300,9.977832
"2009-08-07",13.971154,14.307693,13.836538,14.134615,99596600,10.249765
"2009-08-10",14.057693,14.259615,13.836538,14.009615,89141600,10.159122
"2009-08-11",13.884615,13.932693,13.336538,13.451923,106832100,9.754706
"2009-08-12",13.269231,13.788462,13.153846,13.586538,96045500,9.852327
"2009-08-13",13.826923,13.865385,13.403846,13.557693,87133600,9.831408
"2009-08-14",13.567307,13.605769,13.240385,13.384615,68300300,9.705899
"2009-08-17",12.836538,12.903846,12.653846,12.846154,84532300,9.315436
"2009-08-18",13.009615,13.125,12.932693,13.067307,62541900,9.475805
"2009-08-19",12.817307,13.096154,12.778846,13.009615,62774200,9.433966
"2009-08-20",13.134615,13.346154,13.048077,13.278846,66436000,9.629199
"2009-08-21",13.615385,13.730769,13.461538,13.663462,94243000,9.908108
"2009-08-24",13.807693,13.942307,13.509615,13.653846,89021900,9.901134
"2009-08-25",13.682693,13.884615,13.653846,13.75,80204000,9.970861
"2009-08-26",13.692307,13.75,13.471154,13.567307,69307100,9.83838
"2009-08-27",13.567307,13.701923,13.413462,13.644231,66369600,9.894161
"2009-08-28",13.798077,13.817307,13.442307,13.538462,76839700,9.817461
"2009-08-31",13.403846,13.442307,13.221154,13.365385,69773600,9.691957
"2009-09-01",13.211538,13.346154,12.778846,12.826923,107613400,9.301489
"2009-09-02",12.701923,12.807693,12.528846,12.692307,73223400,9.203875
"2009-09-03",12.836538,12.961538,12.778846,12.932693,56635900,9.378188
"2009-09-04",12.961538,13.365385,12.788462,13.336538,80320500,9.671037
"2009-09-08",13.961538,14.125,13.807693,13.942307,148672400,10.110315
"2009-09-09",14.211538,14.451923,14.048077,14.298077,160217700,10.368302
"2009-09-10",14.346154,14.365385,13.961538,14.230769,124675300,10.319495
"2009-09-11",14.298077,14.403846,14.067307,14.105769,105267800,10.228848
"2009-09-14",13.990385,14.817307,13.846154,14.759615,144855400,10.702988
"2009-09-15",14.894231,15.528846,14.884615,15.384615,217566500,11.156205
"2009-09-16",15.759615,16.51923,15.701923,16.346153,279726900,11.85347
"2009-09-17",16.317308,16.846153,15.721154,16.01923,265269200,11.685134
"2009-09-18",16.23077,16.23077,15.798077,15.865385,127945000,11.572916
"2009-09-21",15.798077,16.240385,15.615385,16.115385,113671000,11.755275
"2009-09-22",16.403847,16.528847,16.259615,16.35577,99746900,11.930624
"2009-09-23",16.509615,16.826923,16.298077,16.346153,139680400,11.923606
"2009-09-24",16.403847,16.509615,15.711538,15.942307,128158400,11.629025
"2009-09-25",15.721154,15.932693,15.442307,15.740385,107885200,11.481731
"2009-09-28",15.836538,16.259615,15.807693,16.115385,76738000,11.755275
"2009-09-29",16.259615,16.432692,16.028847,16.067308,84009300,11.720207
"2009-09-30",16.182692,16.211538,15.682693,15.788462,125594100,11.516803
"2009-10-01",15.682693,15.759615,15.336538,15.355769,118033800,11.201178
"2009-10-02",14.855769,15.057693,14.567307,14.769231,138415400,10.773329
"2009-10-05",14.990385,15.298077,14.913462,15.221154,77063000,11.102984
"2009-10-06",15.519231,15.769231,15.384615,15.461538,99525900,11.278331
"2009-10-07",15.413462,15.692307,15.298077,15.538462,63347900,11.334445
"2009-10-08",15.826923,15.913462,15.576923,15.596154,80464200,11.376527
"2009-10-09",15.576923,15.740385,15.480769,15.557693,73223100,11.348471
"2009-10-12",15.730769,15.855769,15.644231,15.701923,60972300,11.453681
"2009-10-13",15.692307,15.903846,15.461538,15.759615,73468700,11.495761
"2009-10-14",16.125,16.221153,15.923077,16.192308,96272200,11.811386
"2009-10-15",16.14423,16.192308,15.846154,16.14423,96022000,11.776314
"2009-10-16",15.721154,15.778846,15.240385,15.461538,189628100,11.278331
"2009-10-19",15.432693,15.509615,15.192307,15.230769,103215500,11.109994
"2009-10-20",15.192307,15.211538,14.875,14.980769,105131000,10.927634
"2009-10-21",14.913462,15.336538,14.903846,14.932693,100550900,10.89257
"2009-10-22",14.903846,14.980769,14.528846,14.75,130126200,10.759304
"2009-10-23",14.778846,14.807693,14.528846,14.615385,91610100,10.661109
"2009-10-26",14.653846,14.855769,14.259615,14.432693,100121700,10.527843
"2009-10-27",14.490385,14.557693,14.288462,14.355769,90963800,10.471733
"2009-10-28",14.201923,14.25,13.798077,13.865385,111563700,10.114027
"2009-10-29",13.980769,14.413462,13.903846,14.298077,87000300,10.429648
"2009-10-30",14.355769,14.365385,13.605769,13.711538,135040900,10.001801
"2009-11-02",13.75,14.028846,13.644231,13.913462,105173100,10.149094
"2009-11-03",13.653846,13.913462,13.625,13.769231,80164900,10.043887
"2009-11-04",13.884615,14.028846,13.605769,13.644231,83515700,9.952704
"2009-11-05",13.730769,13.990385,13.663462,13.875,73365800,10.12104
"2009-11-06",14.403846,14.894231,14.259615,14.740385,171655500,10.752293
"2009-11-09",15.096154,15.307693,15,15.240385,107025200,11.117011
"2009-11-10",15.336538,15.375,14.884615,15.173077,76544100,11.067916
"2009-11-11",15.326923,15.355769,15.048077,15.221154,74149200,11.102984
"2009-11-12",15.192307,15.326923,15.057693,15.144231,68309200,11.046872
"2009-11-13",15.153846,15.192307,14.961538,15.057693,68046900,10.983746
"2009-11-16",15.192307,15.567307,15.163462,15.384615,102158500,11.222216
"2009-11-17",15.346154,15.461538,15.278846,15.403846,54120000,11.236247
"2009-11-18",15.394231,15.519231,15.336538,15.471154,49471500,11.285344
"2009-11-19",15.307693,15.346154,14.971154,15.153846,72562100,11.053885
"2009-11-20",15.057693,15.115385,14.855769,14.990385,66472600,10.934652
"2009-11-23",15.221154,15.423077,15.221154,15.403846,76861700,11.236247
"2009-11-24",15.461538,15.576923,15.307693,15.5,83933600,11.306388
"2009-11-25",15.615385,15.625,15.423077,15.557693,50092200,11.348471
"2009-11-27",14.894231,15.461538,14.711538,15.326923,63354300,11.180135
"2009-11-30",15.211538,15.442307,15.201923,15.403846,72975200,11.236247
"2009-12-01",15.644231,15.721154,15.346154,15.548077,101955600,11.341458
"2009-12-02",15.5,15.596154,15.346154,15.451923,67937600,11.271317
"2009-12-03",15.5,15.682693,15.384615,15.384615,77538000,11.222216
"2009-12-04",15.711538,15.855769,15.442307,15.576923,91937700,11.362497
"2009-12-07",15.451923,15.615385,15.394231,15.461538,66994000,11.278331
"2009-12-08",15.288462,15.317307,15.048077,15.115385,82006200,11.02583
"2009-12-09",15.125,15.182693,14.923077,15.057693,61044400,10.983746
"2009-12-10",15.201923,15.240385,14.951923,15.009615,58013300,10.948676
"2009-12-11",15.115385,15.384615,15.086538,15.307693,58706600,11.166109
"2009-12-14",15.365385,15.451923,15.307693,15.336538,45611800,11.187147
"2009-12-15",15.221154,15.403846,15.048077,15.144231,82410900,11.046872
"2009-12-16",15.192307,15.240385,15.057693,15.086538,75446200,11.004788
"2009-12-17",14.990385,15.336538,14.951923,15.182693,71004600,11.074925
"2009-12-18",15.298077,15.298077,14.990385,14.990385,82370600,10.934652
"2009-12-21",15.086538,15.182693,14.942307,14.971154,55258000,10.920621
"2009-12-22",14.971154,15.086538,14.836538,14.884615,50093900,10.857495
"2009-12-23",14.865385,14.884615,14.721154,14.817307,44034400,10.878671
"2009-12-24",14.788462,14.884615,14.769231,14.846154,19323400,10.899851
"2009-12-28",14.788462,14.836538,14.673077,14.75,47574500,10.829261
"2009-12-29",14.769231,14.932693,14.711538,14.846154,50322700,10.899851
"2009-12-30",14.711538,14.778846,14.673077,14.759615,46748100,10.836313
"2009-12-31",14.682693,14.75,14.548077,14.548077,46312800,10.681009
"2010-01-04",14.634615,15.038462,14.567307,14.855769,69763000,10.906911
"2010-01-05",14.865385,15.067307,14.855769,14.932693,67132600,10.963388
"2010-01-06",14.932693,15.019231,14.846154,14.855769,57683400,10.906911
"2010-01-07",14.884615,15.846154,14.836538,15.625,192891100,11.471671
"2010-01-08",15.682693,16.048077,15.644231,15.961538,119717100,11.718755
"2010-01-11",16.182692,16.23077,15.903846,16.115385,79742400,11.831703
"2010-01-12",15.942307,16.192308,15.932693,16.125,67207700,11.838764
"2010-01-13",16.115385,16.26923,15.932693,16.182692,67956000,11.881121
"2010-01-14",16.14423,16.221153,16.038462,16.057692,59655900,11.789346
"2010-01-15",16.038462,16.10577,15.721154,15.807693,77072400,11.605799
"2010-01-19",15.721154,16.10577,15.711538,15.903846,63125200,11.676397
"2010-01-20",15.865385,16.038462,15.701923,15.865385,67075400,11.648159
"2010-01-21",15.836538,15.846154,15.336538,15.403846,103117200,11.309304
"2010-01-22",15.913462,16.115385,15.471154,15.490385,169184800,11.372839
"2010-01-25",15.826923,15.894231,15.596154,15.740385,78166800,11.556382
"2010-01-26",15.701923,16.057692,15.634615,15.721154,81137600,11.542267
"2010-01-27",15.663462,15.759615,15.413462,15.673077,79924600,11.506968
"2010-01-28",15.798077,15.817307,15.394231,15.538462,82301400,11.408135
"2010-01-29",15.596154,15.865385,15.451923,15.461538,84404900,11.351662
"2010-02-01",15.576923,15.711538,15.480769,15.625,59218100,11.471671
"2010-02-02",15.644231,16.298077,15.615385,16.201923,120379300,11.895241
"2010-02-03",16.14423,16.375,15.980769,16.038462,73609300,11.775229
"2010-02-04",15.846154,15.865385,15.394231,15.423077,114503100,11.32342
"2010-02-05",15.423077,15.567307,14.663462,15.182693,149243300,11.146934
"2010-02-08",15.221154,15.230769,14.875,15,73306400,11.012802
"2010-02-09",15.153846,15.278846,14.836538,15,101483500,11.012802
"2010-02-10",14.971154,15.259615,14.903846,15.086538,71112100,11.07634
"2010-02-11",15.019231,15.182693,14.884615,15.163462,69572500,11.132814
"2010-02-12",14.990385,15.144231,14.759615,14.951923,79563200,10.977507
"2010-02-16",15.096154,15.5,15.076923,15.423077,72222500,11.32342
"2010-02-17",15.567307,15.596154,15.442307,15.528846,62976000,11.401076
"2010-02-18",15.480769,15.663462,15.461538,15.615385,49226800,11.464608
"2010-02-19",15.519231,15.625,15.384615,15.548077,67809600,11.415195
"2010-02-22",15.605769,15.711538,15.538462,15.625,46787500,11.471671
"2010-02-23",15.567307,15.692307,15.25,15.336538,65905900,11.259883
"2010-02-24",15.365385,15.519231,15.269231,15.5,58916600,11.379897
"2010-02-25",15.153846,15.336538,15.105769,15.307693,65899000,11.30886
"2010-02-26",15.384615,15.528846,15.336538,15.442307,62986900,11.408311
"2010-03-01",15.480769,15.528846,15.221154,15.288462,65310200,11.294655
"2010-03-02",15.307693,15.336538,15.221154,15.288462,54691100,11.294655
"2010-03-03",15.365385,15.663462,15.336538,15.413462,87170000,11.386996
"2010-03-04",15.451923,15.538462,15.355769,15.490385,49017400,11.443828
"2010-03-05",15.567307,15.740385,15.528846,15.721154,67791200,11.614311
"2010-03-08",15.740385,15.836538,15.615385,15.644231,55823900,11.557483
"2010-03-09",15.673077,15.980769,15.625,15.855769,87033000,11.713761
"2010-03-10",15.855769,15.971154,15.788462,15.875,70557100,11.727968
"2010-03-11",15.855769,15.913462,15.692307,15.846154,67501700,11.706657
"2010-03-12",15.951923,16.403847,15.865385,16.384615,117390400,12.104456
"2010-03-15",16.365385,16.682692,16.288462,16.625,122669100,12.282044
"2010-03-16",16.817308,17.461538,16.778847,17.375,237713900,12.836127
"2010-03-17",17.615385,17.692308,17.278847,17.346153,166919700,12.814812
"2010-03-18",17.39423,17.557692,17.221153,17.490385,92056000,12.921366
"2010-03-19",17.375,17.634615,17.240385,17.375,119388400,12.836127
"2010-03-22",17.173077,17.432692,17.115385,17.375,67538300,12.836127
"2010-03-23",17.461538,17.740385,17.451923,17.625,111883300,13.020816
"2010-03-24",17.653847,18.211538,17.567308,17.740385,129210700,13.106055
"2010-03-25",17.990385,18.038462,17.557692,17.596153,101575100,12.999504
"2010-03-26",17.615385,17.913462,17.48077,17.634615,87755700,13.027918
"2010-03-29",17.807692,17.846153,17.548077,17.692308,87273400,13.070537
"2010-03-30",17.759615,17.76923,17.548077,17.596153,55295400,12.999504
"2010-03-31",17.509615,17.653847,17.432692,17.5,61585100,12.928469
"2010-04-01",17.567308,17.692308,17.48077,17.625,47297100,13.020816
"2010-04-05",17.711538,17.932692,17.625,17.817308,58114500,13.162886
"2010-04-06",17.740385,17.932692,17.701923,17.884615,56270700,13.212614
"2010-04-07",17.85577,18.028847,17.682692,17.788462,62882700,13.141575
"2010-04-08",17.682692,17.932692,17.548077,17.846153,63016600,13.184198
"2010-04-09",17.875,17.951923,17.692308,17.807692,56797200,13.155784
"2010-04-12",17.846153,18.25,17.826923,17.990385,74568500,13.290751
"2010-04-13",18.028847,18.39423,18,18.221153,96288500,13.461236
"2010-04-14",18.471153,18.653847,18.278847,18.60577,85237300,13.745377
"2010-04-15",18.701923,18.932692,18.625,18.75,107246700,13.851932
"2010-04-16",18.692308,18.701923,17.932692,18.240385,179269800,13.475444
"2010-04-19",17.923077,18.240385,17.923077,18.211538,81282400,13.454133
"2010-04-20",18.307692,18.461538,18.25,18.26923,59973100,13.496752
"2010-04-21",18.365385,18.442308,18.163462,18.298077,60743200,13.518063
"2010-04-22",18.182692,18.278847,17.89423,18.221153,75966300,13.461236
"2010-04-23",18.134615,18.365385,18.076923,18.336538,60088600,13.546476
"2010-04-26",18.451923,18.625,18.365385,18.557692,68341400,13.70986
"2010-04-27",18.5,18.740385,17.875,17.98077,114014200,13.283651
"2010-04-28",17.951923,18.35577,17.932692,18.221153,88406600,13.461236
"2010-04-29",18.307692,18.740385,18.298077,18.740385,72869000,13.844828
"2010-04-30",18.711538,18.942308,18.067308,18.134615,116618400,13.397305
"2010-05-03",18.240385,18.596153,18.23077,18.51923,62564000,13.681442
"2010-05-04",18.326923,18.336538,17.64423,17.865385,97888600,13.198406
"2010-05-05",17.51923,17.778847,17.240385,17.403847,111279500,12.857429
"2010-05-06",17.307692,17.451923,14.567307,16.64423,189407700,12.296251
"2010-05-07",16.836538,17.009615,15.884615,16.23077,172084500,11.990799
"2010-05-10",17.346153,17.663462,17.192308,17.346153,143698100,12.814812
"2010-05-11",17.163462,17.634615,17.134615,17.307692,86843900,12.786393
"2010-05-12",17.39423,17.788462,17.375,17.73077,70623800,13.098953
"2010-05-13",17.701923,17.721153,17.26923,17.35577,66885100,12.821918
"2010-05-14",17.278847,17.346153,16.740385,16.961538,87064300,12.530669
"2010-05-17",16.932692,17.038462,16.432692,16.884615,81904600,12.473841
"2010-05-18",17.038462,17.182692,16.39423,16.567308,82672200,12.239427
"2010-05-19",16.413462,16.711538,16.10577,16.596153,140340700,12.260733
"2010-05-20",16.163462,16.182692,15.625,15.634615,160613700,11.550379
"2010-05-21",15.096154,15.798077,15.048077,15.788462,152230300,11.664035
"2010-05-24",15.692307,15.759615,15.355769,15.394231,77094800,11.372791
"2010-05-25",14.903846,15.355769,14.663462,15.336538,127122200,11.330168
"2010-05-26",15.721154,15.855769,15.355769,15.394231,86610600,11.372791
"2010-05-27",15.788462,16.038462,15.519231,16.01923,72923000,11.834519
"2010-05-28",16.01923,16.048077,15.538462,15.721154,73198600,11.614311
"2010-06-01",15.615385,15.875,15.317307,15.365385,76053100,11.351481
"2010-06-02",15.538462,15.759615,15.336538,15.721154,65362800,11.614311
"2010-06-03",15.778846,15.846154,15.605769,15.817307,53910400,11.685349
"2010-06-04",15.461538,15.461538,14.961538,15.105769,118996900,11.159685
"2010-06-07",15.125,15.144231,14.778846,14.817307,76144700,10.946576
"2010-06-08",14.865385,14.951923,14.471154,14.884615,92951600,10.9963
"2010-06-09",14.980769,15.096154,14.634615,14.730769,69527700,10.882646
"2010-06-10",14.990385,15.259615,14.923077,15.076923,81760500,11.138371
"2010-06-11",14.932693,15.009615,14.778846,14.961538,73685700,11.053131
"2010-06-14",15.163462,15.269231,14.759615,14.798077,78763700,10.932371
"2010-06-15",14.923077,15.240385,14.769231,15.182693,82251900,11.21651
"2010-06-16",15.105769,15.471154,15.019231,15.240385,90113700,11.259134
"2010-06-17",15.259615,15.317307,15.048077,15.298077,59322700,11.373508
"2010-06-18",15.384615,15.432693,15.25,15.336538,61701900,11.402104
"2010-06-21",15.586538,15.817307,15.413462,15.480769,74070300,11.509335
"2010-06-22",15.471154,15.548077,15.163462,15.182693,67582000,11.287725
"2010-06-23",15.153846,15.278846,14.778846,14.798077,101477000,11.001778
"2010-06-24",14.788462,14.855769,14.423077,14.5,100150900,10.780169
"2010-06-25",14.538462,14.567307,14.25,14.336538,139598700,10.658644
"2010-06-28",14.384615,14.625,14.336538,14.423077,62863700,10.722984
"2010-06-29",14.182693,14.221154,13.721154,13.923077,119501000,10.351251
"2010-06-30",13.913462,14.125,13.798077,13.865385,84830900,10.308362
