"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"2015-01-26",200.589996,203.759995,199.809998,203.070007,451200,178.869522
"2015-01-27",200.490005,203.240005,199.800003,201.869995,470700,177.8125
"2015-01-28",204.259995,207.149994,201.080002,201.410004,1154000,177.407318
"2015-01-29",201.020004,204.139999,199.5,203.949997,1010900,179.644669
"2015-01-30",203.770004,203.770004,198.800003,199.080002,804400,175.354996
"2015-02-02",199.460007,202.229996,197,201.119995,1282500,177.151886
"2015-02-03",202.179993,202.910004,198.199997,201.059998,1185600,177.099045
"2015-02-04",207.190002,217.110001,206.059998,214.880005,2154300,189.272079
"2015-02-05",215.25,215.5,210.539993,211.339996,1158700,186.153946
"2015-02-06",211.570007,213.100006,209.5,211.139999,834700,185.977768
"2015-02-09",210.119995,211.139999,205.809998,206.289993,1081000,181.70575
"2015-02-10",207.970001,209.229996,205.330002,208.080002,804700,183.282455
"2015-02-11",208.300003,209.740005,206.509995,207.779999,598300,183.018204
"2015-02-12",209.190002,213.889999,207.770004,213.050003,1104000,187.660187
"2015-02-13",211.910004,214.330002,211.910004,213.229996,488400,187.81871
"2015-02-17",212.309998,215.199997,212.080002,213.509995,703000,188.065323
"2015-02-18",211.960007,213.910004,211.919998,212.550003,742500,187.219772
"2015-02-19",212.539993,213.410004,210.259995,212.330002,810900,187.02597
"2015-02-20",211.25,213.789993,210.949997,213.270004,807900,187.853912
"2015-02-23",213.130005,214.240005,212.009995,213.199997,607800,187.792282
"2015-02-24",213.809998,215.550003,212.699997,214.300003,676300,188.761246
"2015-02-25",212.080002,215.660004,212.039993,214.149994,798200,189.291534
"2015-02-26",213.449997,214.350006,211.130005,212.800003,762100,188.098251
"2015-02-27",213.270004,213.960007,211.25,211.949997,611500,187.346924
"2015-03-02",211.949997,217,211.949997,215,732200,190.042908
"2015-03-03",214.669998,215.580002,212.039993,214.470001,540500,189.574387
"2015-03-04",214.199997,214.199997,210.660004,211.490005,726100,186.940308
"2015-03-05",212.630005,213.309998,209.740005,210.820007,741200,186.348114
"2015-03-06",210.5,210.820007,202.100006,203.419998,1180900,179.807098
"2015-03-09",203.529999,206.289993,202.080002,205.699997,922900,181.822418
"2015-03-10",204.389999,204.690002,200.869995,202.550003,729000,179.038101
"2015-03-11",203.149994,203.419998,195.130005,196.669998,1315000,173.840607
"2015-03-12",196.889999,200.470001,196.449997,199.509995,650700,176.350952
"2015-03-13",198.240005,200.149994,195.350006,197.619995,864800,174.680313
"2015-03-16",198.029999,199.919998,197.179993,198.690002,600800,175.626144
"2015-03-17",198.539993,198.539993,195.740005,196.929993,768300,174.070435
"2015-03-18",195.619995,199.729996,191.050003,198.919998,1423000,175.829437
"2015-03-19",197.800003,199.220001,193.75,194.139999,1104900,171.604324
"2015-03-20",195.039993,198.380005,194.419998,197.949997,1023000,174.972015
"2015-03-23",197,200.179993,196.589996,197.160004,823100,174.273743
"2015-03-24",196.389999,201.309998,196.389999,198.259995,902800,175.246063
"2015-03-25",197.710007,199.179993,193.929993,194.089996,662500,171.560089
"2015-03-26",192.869995,197.240005,192.800003,196.050003,1048200,173.292587
"2015-03-27",195.5,198.570007,194.639999,198.5,542300,175.45816
"2015-03-30",199.080002,202.070007,199.070007,201.039993,686400,177.703339
"2015-03-31",200.520004,204.639999,200.009995,202.059998,1007300,178.604935
"2015-04-01",201.889999,202.5,198.899994,201.389999,934000,178.012726
"2015-04-02",200,201.669998,199.259995,200.380005,821900,177.11998
"2015-04-06",199.75,202.419998,199.130005,201.020004,588600,177.685699
"2015-04-07",201,202.089996,197.669998,197.729996,656200,174.777557
"2015-04-08",193.520004,197.279999,190.229996,196.139999,1985600,173.372116
"2015-04-09",196.279999,197.089996,193.240005,196.160004,1001600,173.389786
"2015-04-10",197.479996,197.820007,195.429993,195.669998,605300,172.956711
"2015-04-13",195.789993,195.789993,192.399994,193.940002,809900,171.427521
"2015-04-14",193.429993,196.919998,192.039993,195.809998,633600,173.08046
"2015-04-15",196.529999,197,193.940002,194.949997,778000,172.320282
"2015-04-16",193.889999,193.979996,191.210007,191.350006,861500,169.138153
"2015-04-17",189.740005,191.570007,189.009995,189.600006,931300,167.591309
"2015-04-20",191.25,194.929993,191.100006,194.850006,1104900,172.231842
"2015-04-21",196.410004,196.509995,193.649994,193.970001,977100,171.454071
"2015-04-22",193.639999,194.309998,191.470001,191.770004,933800,169.509415
"2015-04-23",191.240005,192.190002,189.880005,190.919998,1207300,168.758087
"2015-04-24",194.5,197.179993,193.110001,196.490005,1163000,173.681519
"2015-04-27",196.669998,200.179993,196.669998,197.830002,1975100,174.865967
"2015-04-28",182.539993,187.5,179.119995,183.699997,4734600,162.37616
"2015-04-29",182.940002,183.240005,177.240005,179.029999,1636800,158.248276
"2015-04-30",179.690002,180.589996,174.75,175.600006,1691300,155.216431
"2015-05-01",175.869995,180.380005,175.389999,179.309998,1244800,158.495789
"2015-05-04",179.399994,181.179993,178.770004,180.149994,1036900,159.238266
"2015-05-05",180.270004,181.580002,179.550003,179.600006,930000,158.75209
"2015-05-06",179.820007,180.75,177.880005,178.839996,840500,158.080292
"2015-05-07",179.539993,182.820007,179.160004,182.520004,955900,161.33313
"2015-05-08",184.919998,188.479996,184.020004,185.649994,1214200,164.099823
"2015-05-11",185.800003,188.940002,185.020004,186.979996,1557000,165.275391
"2015-05-12",186.899994,187.809998,185.089996,186.449997,939600,164.806915
"2015-05-13",185.899994,188.279999,185.169998,187.660004,1045900,166.681091
"2015-05-14",189.009995,190.240005,188.089996,189.300003,933600,168.137711
"2015-05-15",189,189.389999,185.020004,187.830002,1225800,166.832077
"2015-05-18",187.639999,189.350006,186.990005,188.710007,659500,167.613724
"2015-05-19",189.75,190.929993,187.919998,190.029999,1000300,168.786133
"2015-05-20",189.850006,190.039993,187.860001,189.100006,772600,167.960083
"2015-05-21",187.770004,192.520004,187.610001,192.050003,1014500,170.580322
"2015-05-22",192.059998,193.020004,191.839996,192.009995,893900,170.544785
"2015-05-26",191.5,192.949997,187.830002,188.309998,656200,167.258392
"2015-05-27",188.330002,188.839996,185.199997,187.559998,962700,166.592255
"2015-05-28",187.509995,188.389999,186.339996,187.520004,577700,166.556732
"2015-05-29",187.240005,188.350006,184.029999,184.25,872000,163.652313
"2015-06-01",184.639999,188.259995,183.270004,186.960007,902500,166.059311
"2015-06-02",186.130005,188.979996,185.559998,188.229996,770800,167.187378
"2015-06-03",188.309998,189.460007,186.789993,189.25,717100,168.093323
"2015-06-04",187.860001,189.080002,187.320007,187.990005,707700,166.974197
"2015-06-05",187.490005,188.350006,185.800003,187.770004,485700,166.778748
"2015-06-08",187.860001,188.910004,185.240005,185.399994,639800,164.673706
"2015-06-09",185.639999,185.639999,182.720001,182.990005,1138800,162.533142
"2015-06-10",184.139999,186.429993,183.440002,185.979996,828600,165.188873
"2015-06-11",186.850006,189.5,186.220001,186.729996,674700,165.855026
"2015-06-12",185.479996,187.070007,184.770004,185.990005,481800,165.197769
"2015-06-15",184.800003,185.309998,183,184.009995,628200,163.439117
"2015-06-16",183.449997,185.289993,182.669998,183.889999,644100,163.33252
"2015-06-17",183.990005,185.889999,183.339996,185.550003,465200,164.806931
"2015-06-18",185.960007,188.399994,185.880005,187.25,542900,166.316895
"2015-06-19",188.179993,189.580002,187.240005,187.570007,1032300,166.601151
"2015-06-22",187.949997,188.009995,184.039993,184.929993,799900,164.256271
"2015-06-23",185.25,187.179993,184.570007,185.259995,497900,164.549362
"2015-06-24",185.130005,186.729996,182.580002,182.720001,900300,162.29332
"2015-06-25",183.660004,183.660004,178.190002,178.270004,1298600,158.340775
"2015-06-26",178.889999,179.979996,176.919998,177.809998,1033900,157.93222
"2015-06-29",176.869995,178.419998,173.520004,173.770004,746500,154.343842
"2015-06-30",175.160004,175.600006,172.850006,173.050003,845300,153.704376
"2015-07-01",174.869995,175,169.399994,171,1611800,151.883514
"2015-07-02",170.990005,170.990005,168.190002,169.729996,1282600,150.755508
"2015-07-06",169.410004,171.240005,167.789993,168.740005,1329600,149.87616
"2015-07-07",169.149994,171.429993,166.639999,171.229996,1420000,152.087814
"2015-07-08",169.75,172.690002,169.330002,170.740005,1263300,151.652603
"2015-07-09",172.770004,172.770004,170.089996,170.520004,730700,151.457199
"2015-07-10",172.279999,174.809998,171.279999,174.419998,901600,154.921219
"2015-07-13",175.529999,176.410004,174.399994,175.360001,651700,155.756104
