"","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"2015-08-03",149.130005,149.580002,147.660004,148.850006,921500,136.902008
"2015-08-04",148.699997,149.910004,147.639999,148.800003,897200,136.856003
"2015-08-05",149.75,150.830002,149.529999,149.820007,814200,137.794113
"2015-08-06",150.110001,150.399994,148.479996,149.460007,813900,137.463013
"2015-08-07",149.279999,149.979996,148.429993,149.720001,951300,137.702148
"2015-08-10",150.669998,152.369995,150.669998,151.960007,1011900,139.762314
"2015-08-11",150.669998,150.970001,149.490005,150.600006,950400,138.511505
"2015-08-12",149.110001,150.690002,147.669998,150.389999,1227500,138.318359
"2015-08-13",150.130005,151.080002,149.539993,150.539993,851500,138.456314
"2015-08-14",150.410004,151.699997,149.710007,151.610001,712900,139.44043
"2015-08-17",151.080002,153,150.830002,152.850006,1182100,140.580872
"2015-08-18",152.300003,153.520004,151.889999,153.279999,982200,140.976379
"2015-08-19",152.789993,153.759995,151.779999,152.75,1287900,140.488922
"2015-08-20",151.850006,152.110001,148.860001,148.929993,1292500,136.975525
"2015-08-21",147.740005,147.740005,145.130005,145.169998,2652100,133.517334
"2015-08-24",136.009995,146.080002,132.020004,140.809998,3009400,129.507339
"2015-08-25",144.089996,144.75,138.740005,138.839996,2175900,127.69548
"2015-08-26",141.850006,144.149994,139.199997,144.050003,1806200,132.487274
"2015-08-27",144.820007,145.910004,142.589996,145.169998,2418300,133.517334
"2015-08-28",144.529999,145.369995,143.389999,144.529999,1203200,132.928757
"2015-08-31",143.759995,144,141.509995,142.029999,1224900,130.62941
"2015-09-01",139.940002,140.630005,138.279999,138.889999,2290000,127.741493
"2015-09-02",140.309998,142.449997,140.210007,142.449997,1171800,131.015686
"2015-09-03",142.660004,144.539993,142.460007,143.410004,1356400,131.898651
"2015-09-04",141.610001,141.990005,140.5,141.179993,974000,129.847641
"2015-09-08",143.410004,144.389999,142.690002,144.389999,1375600,132.799957
"2015-09-09",145.580002,145.850006,142.179993,142.470001,1207900,131.034088
"2015-09-10",142.470001,142.479996,140.059998,140.710007,1590200,129.41539
"2015-09-11",140.25,141.899994,140.020004,141.880005,1259000,130.491486
"2015-09-14",142,142.460007,140.279999,140.649994,1053800,129.360168
"2015-09-15",141.009995,142.089996,140.130005,141.789993,1124700,130.408661
"2015-09-16",141.830002,142,140.929993,141.839996,1147300,130.454666
"2015-09-17",142.009995,143.759995,141.270004,141.559998,1215600,130.197128
"2015-09-18",139.970001,140.490005,138.720001,139.240005,3093400,128.063354
"2015-09-21",139.539993,140.580002,138.889999,139.720001,897800,128.504837
"2015-09-22",138.020004,138.789993,137.419998,137.949997,1390400,126.8769
"2015-09-23",137.960007,138.320007,136.020004,136.570007,950800,125.607689
"2015-09-24",135.669998,138.990005,134.639999,138.509995,1982700,127.391945
"2015-09-25",139.229996,139.820007,137.410004,138.020004,1174200,126.941307
"2015-09-28",136.809998,137.639999,135.039993,135.110001,1762700,124.2649
"2015-09-29",134.830002,135.850006,134.100006,135.589996,1869600,124.706345
"2015-09-30",137.380005,138.509995,136.289993,137.949997,1557700,126.8769
"2015-10-01",138,138.789993,136.419998,138.179993,1226800,127.088432
"2015-10-02",135.990005,139.149994,135.770004,139.130005,1169800,127.962173
"2015-10-05",140.479996,144.410004,140.240005,144.119995,1774800,132.551666
"2015-10-06",143.509995,144.589996,140.479996,140.660004,1787000,129.3694
"2015-10-07",140.820007,142.139999,139.589996,140.360001,1405800,129.729874
"2015-10-08",139.589996,142.179993,138.619995,141.910004,1102900,131.162445
"2015-10-09",141.910004,143.490005,141.869995,142.720001,1265600,131.911133
"2015-10-12",143.070007,144.009995,142.729996,143.690002,588600,132.807648
"2015-10-13",142.160004,143.570007,141.589996,141.710007,703700,130.977585
"2015-10-14",141.770004,142.410004,139.220001,139.5,865400,128.934952
"2015-10-15",140.550003,141.289993,139.550003,141.289993,749800,130.589386
"2015-10-16",141.059998,142.009995,140.380005,141.699997,1058400,130.968353
"2015-10-19",140.929993,141.320007,140.369995,141.25,958100,130.552429
"2015-10-20",141.190002,141.710007,140.539993,141.25,990500,130.552429
"2015-10-21",142,144.830002,141.660004,143.089996,1099600,132.253082
"2015-10-22",144,147.679993,143.889999,147.25,1330100,136.098038
"2015-10-23",148.25,148.800003,147.389999,148.279999,1198400,137.050018
"2015-10-26",148.220001,148.880005,147.580002,148.149994,851800,136.929871
"2015-10-27",147.679993,149.070007,147.399994,148.399994,1621200,137.160934
"2015-10-28",150.869995,152.509995,147.210007,150.779999,2626800,139.360672
"2015-10-29",150.470001,150.929993,147.5,149.970001,1680100,138.612015
"2015-10-30",150.350006,150.940002,147.279999,148.580002,2127500,137.327271
"2015-11-02",149.240005,149.380005,147.669998,148.720001,1651100,137.45668
"2015-11-03",147.580002,148.100006,146.169998,147.169998,1868000,136.024094
"2015-11-04",147.289993,147.880005,146.830002,147.279999,893600,136.125778
"2015-11-05",147.210007,147.679993,145.539993,147.070007,1272600,135.931656
"2015-11-06",146.690002,146.990005,144.839996,145.919998,1744600,134.868759
"2015-11-09",145.460007,145.679993,143.660004,144.289993,1164100,133.362198
"2015-11-10",143.729996,144.729996,142.5,143.940002,1455300,133.038712
"2015-11-11",144.429993,144.789993,143.259995,143.309998,1218000,132.456436
"2015-11-12",143.009995,143.009995,141.619995,141.850006,1667900,131.10701
"2015-11-13",141.229996,142.240005,140.179993,140.600006,1634100,129.951675
"2015-11-16",141.25,143.360001,141.080002,143.279999,1731400,132.42868
"2015-11-17",143.710007,144.449997,142.5,142.869995,1426700,132.049728
"2015-11-18",143.289993,143.979996,142.279999,143.710007,1037700,132.826157
"2015-11-19",144.830002,145.919998,144.279999,145.199997,1510500,134.203308
"2015-11-20",146.25,146.720001,145.389999,145.5,1644600,134.480576
"2015-11-23",145.759995,146,144.369995,144.589996,1129700,133.639481
"2015-11-24",143.869995,146.009995,143.639999,145.529999,1260000,134.508286
"2015-11-25",145.630005,145.949997,144.899994,145.179993,1157700,134.184784
"2015-11-27",145.529999,145.990005,145.139999,145.559998,542100,134.536026
"2015-11-30",146.5,147.589996,146,146.460007,1960600,135.367859
"2015-12-01",147.229996,148.399994,146.830002,147.600006,1618800,136.421524
"2015-12-02",147.410004,147.490005,145.229996,145.350006,1576400,134.341949
"2015-12-03",145.440002,145.720001,141.580002,141.960007,2988700,131.208664
"2015-12-04",142.449997,144.270004,142.369995,143.839996,1882700,132.946274
"2015-12-07",143.759995,144.190002,141.529999,143.089996,1782800,132.253082
"2015-12-08",142.169998,142.570007,140.850006,142,1423100,131.245621
"2015-12-09",141.899994,142.630005,139.320007,140.169998,1653600,129.55423
"2015-12-10",140.199997,141.039993,139.509995,140,1355300,129.39711
"2015-12-11",138.910004,139.25,137.570007,137.839996,1307800,128.031708
"2015-12-14",138.330002,139.300003,137.059998,139.190002,1244400,129.285645
"2015-12-15",139.830002,140.479996,137.949997,138.039993,2181900,128.217453
"2015-12-16",137.740005,140.089996,136.419998,139.639999,2163100,129.703629
"2015-12-17",139.570007,140.080002,138.009995,138.160004,1186700,128.328934
"2015-12-18",137.399994,138.119995,136.080002,136.710007,2570800,126.982124
"2015-12-21",137.279999,139.139999,136.660004,138.089996,941800,128.263931
"2015-12-22",139.130005,140.509995,138.509995,139.940002,1283600,129.9823
"2015-12-23",140.429993,140.869995,139.440002,139.889999,967300,129.935822
"2015-12-24",139.729996,140.190002,139.490005,139.839996,358100,129.889404
"2015-12-28",139.75,140.160004,138.300003,139.589996,731200,129.657196
"2015-12-29",140.639999,141.289993,139.740005,140.339996,776600,130.353806
"2015-12-30",140.229996,140.610001,138.850006,139.259995,766000,129.350677
"2015-12-31",138.5,138.740005,136.619995,137.360001,786500,127.585876
"2016-01-04",135.619995,136.100006,134.809998,136.070007,1772200,126.387688
"2016-01-05",136.100006,137.350006,135.529999,136.639999,1525100,126.917084
"2016-01-06",135,136.130005,134.080002,135.259995,1576200,125.6353
"2016-01-07",133.690002,133.970001,130.419998,130.800003,2096200,121.492653
"2016-01-08",130.940002,132.210007,129.869995,130.190002,2120800,120.926064
"2016-01-11",131.399994,132.179993,130.149994,131.289993,2080100,121.947784
"2016-01-12",132.440002,132.889999,131.029999,132.490005,1516800,123.062386
"2016-01-13",132.520004,132.830002,128.820007,129.050003,1400900,120.49472
"2016-01-14",129.130005,130.149994,127.360001,129.039993,1713300,120.485367
"2016-01-15",125.830002,127.110001,124.57,125.989998,2849300,117.637566
"2016-01-19",126.900002,128.100006,126.110001,127.379997,1643700,118.935425
"2016-01-20",125.400002,126.089996,121.610001,124.18,2161800,115.947571
"2016-01-21",124.379997,125.610001,123.690002,124.32,1568300,116.078285
"2016-01-22",125.5,126.489998,124.760002,126.370003,1195800,117.992386
"2016-01-25",126.010002,126.330002,124.43,124.599998,1788000,116.339714
"2016-01-26",124.290001,127.809998,123.93,127.379997,1777300,118.935425
"2016-01-27",124.110001,135.339996,122.669998,129,5841600,120.448029
"2016-01-28",128.850006,130.039993,127.360001,128.649994,2504500,120.121231
"2016-01-29",129.149994,134.229996,129.149994,133.770004,3751600,124.901787
"2016-02-01",132.300003,134.380005,130.830002,133.619995,2793900,124.761765
"2016-02-02",132.679993,133.940002,131.990005,133.529999,2896700,124.677689
"2016-02-03",134.089996,134.410004,131.460007,133.789993,2046600,124.920464
"2016-02-04",133.759995,136.089996,133.139999,135.350006,2306300,126.377052
"2016-02-05",135.210007,136.130005,133.839996,134.199997,1799100,125.303307
"2016-02-08",132.320007,132.729996,130.729996,132.259995,1941100,123.491905
"2016-02-09",130.470001,132.919998,130.470001,132.130005,2205400,123.370529
"2016-02-10",132.529999,134.369995,132.5,133.070007,1337200,124.248215
"2016-02-11",130.589996,131.169998,125.739998,128.580002,2580400,120.055878
"2016-02-12",129.639999,130.550003,127.68,130.179993,1722100,121.549797
"2016-02-16",131.479996,132.589996,130.25,131.509995,1620500,122.791618
"2016-02-17",132.240005,135.479996,132.240005,135.029999,1566300,126.078285
"2016-02-18",134.619995,136.270004,134.199997,135.050003,1359100,126.096939
"2016-02-19",134.889999,136.009995,134.320007,135.259995,1370700,126.293007
"2016-02-22",135.259995,137.720001,135.259995,136.619995,1208600,127.562874
"2016-02-23",135.940002,137.190002,135.270004,135.910004,1221900,126.89994
"2016-02-24",135,135.630005,132.850006,135.149994,1371800,126.1903
"2016-02-25",135.520004,137.350006,135.309998,137.240005,1091400,128.141739
"2016-02-26",137.610001,138.529999,137.009995,137.110001,1752800,128.020355
"2016-02-29",136.899994,137.550003,135.550003,136.270004,2944700,127.236053
"2016-03-01",136.970001,138.369995,136.639999,138.240005,1290600,129.075485
"2016-03-02",137.690002,138.119995,133.570007,135.610001,2665800,126.619797
"2016-03-03",135.740005,136.529999,134.669998,135.740005,2012600,126.741188
"2016-03-04",135.740005,136.520004,134.880005,135.279999,1710300,126.311729
"2016-03-07",134.169998,134.949997,131.509995,132.330002,2099300,123.557251
"2016-03-08",131.279999,132.270004,130.740005,131.399994,1782200,122.688904
"2016-03-09",131.619995,132.339996,130.630005,131.910004,1503200,123.165085
"2016-03-10",132.800003,134.259995,131.940002,133.570007,2234600,124.71505
"2016-03-11",134.550003,136.039993,134.320007,135.520004,1495900,126.535782
"2016-03-14",134.940002,135.559998,134.130005,134.210007,1419300,125.312645
"2016-03-15",134.089996,134.089996,132.380005,133.289993,1468200,124.453629
"2016-03-16",133.279999,134.429993,132.539993,133.990005,1146600,125.107208
"2016-03-17",134.259995,134.470001,133.520004,134.119995,1617000,125.2286
"2016-03-18",134.490005,136.089996,134.169998,135.449997,2581200,126.470413
"2016-03-21",134.899994,135.410004,134.389999,134.779999,1151300,125.844856
"2016-03-22",134.679993,135.979996,134.020004,135.240005,954900,126.274368
"2016-03-23",135.199997,135.520004,134.089996,134.320007,785600,125.415337
"2016-03-24",132.399994,132.399994,127.739998,129.080002,3344100,120.522736
"2016-03-28",129.5,131.110001,128.990005,130.820007,1786100,122.147392
"2016-03-29",130.789993,132.199997,130.059998,131.860001,1633800,123.118431
"2016-03-30",132.130005,132.399994,131.240005,131.729996,1400200,122.997047
"2016-03-31",131.570007,131.820007,130.419998,131.369995,1820800,122.660912
"2016-04-01",130.380005,132.619995,129.690002,132.339996,2060900,123.56662
"2016-04-04",132.289993,133.070007,131.520004,131.690002,1555300,122.959702
"2016-04-05",131.339996,132.330002,130.619995,130.839996,1488700,122.166023
"2016-04-06",129.789993,131.850006,129.550003,131.720001,1455200,123.706261
"2016-04-07",131.279999,133,130.839996,131.389999,1419800,123.396324
"2016-04-08",132.419998,133.800003,132.289993,132.910004,1120800,124.82386
"2016-04-11",133.380005,134.070007,131.860001,131.899994,902200,123.875305
"2016-04-12",131.940002,133.850006,131.820007,133.550003,826900,125.424934
"2016-04-13",134.479996,134.990005,133.5,134.320007,1387800,126.148079
"2016-04-14",134.119995,134.440002,132.899994,133.570007,1159900,125.443726
"2016-04-15",133.690002,135.139999,133.509995,134.809998,1158600,126.608292
"2016-04-18",134.619995,136.509995,134.339996,136.289993,1283500,127.998238
"2016-04-19",136.550003,136.949997,135.580002,136.690002,1567800,128.373886
"2016-04-20",136.740005,139.039993,136.600006,136.710007,1639000,128.392685
"2016-04-21",136.860001,138.770004,136.699997,137.720001,1492600,129.341217
"2016-04-22",138.029999,138.429993,136.440002,137.899994,1140100,129.510254
"2016-04-25",137.050003,137.75,136.5,136.789993,951500,128.467789
"2016-04-26",137.509995,139,137.240005,138.710007,1468500,130.271042
"2016-04-27",139,144.149994,138.600006,143.610001,2888100,134.872894
"2016-04-28",142.210007,143.449997,140.669998,141.160004,1783000,132.571945
"2016-04-29",140.100006,140.830002,139,140.520004,1893500,131.970901
"2016-05-02",140.720001,142.800003,139.970001,141.830002,1529100,133.201218
"2016-05-03",141.139999,142.820007,140.070007,142.339996,1291700,133.680145
"2016-05-04",141.990005,142.350006,140.660004,141.429993,958200,132.8255
"2016-05-05",141.660004,142.600006,141.009995,142.199997,1429000,133.548691
"2016-05-06",141.990005,143.669998,141.729996,143.440002,1780800,134.713226
"2016-05-09",143.279999,144.759995,142.710007,142.970001,1400000,134.271851
"2016-05-10",143.740005,145.800003,143.600006,145.710007,1565000,136.845139
"2016-05-11",145.740005,146.309998,144.710007,144.960007,1383500,136.140747
"2016-05-12",144.740005,145.979996,144.289993,145.309998,1372100,136.469452
"2016-05-13",144.869995,145.679993,144.169998,144.369995,991200,135.586609
"2016-05-16",144.059998,145.809998,144,145.369995,937300,136.525818
"2016-05-17",145.429993,147.160004,144.259995,145,1557500,136.178299
"2016-05-18",144.309998,145.919998,143.410004,144.309998,1154400,135.530304
"2016-05-19",143.460007,143.960007,142.309998,143.589996,1236900,134.854111
"2016-05-20",144.479996,144.940002,143.720001,144.619995,1194500,135.821426
"2016-05-23",144.279999,144.630005,142.25,142.25,1632000,133.595627
"2016-05-24",142.75,143.360001,142.720001,142.960007,1977800,134.262451
"2016-05-25",143.449997,143.559998,142.550003,142.970001,1349500,134.271851
"2016-05-26",142.949997,143.279999,142.470001,142.830002,951400,134.14035
"2016-05-27",142.800003,143.429993,142.789993,143.130005,761100,134.422089
"2016-05-31",143.539993,143.910004,141.539993,141.869995,1690900,133.238754
"2016-06-01",141.869995,141.869995,140.970001,141.470001,5111200,132.863083
"2016-06-02",140.919998,141.470001,139.990005,140.130005,2087000,131.604614
"2016-06-03",140.009995,140.869995,138.759995,140.229996,2602400,131.698517
"2016-06-06",140.529999,141.25,140.039993,140.339996,979900,131.801849
"2016-06-07",140.75,141.809998,140.559998,141.059998,1826600,132.478012
"2016-06-08",140.869995,141.669998,140.600006,141.490005,870500,132.881851
"2016-06-09",141.190002,142.130005,141,141.979996,1347100,133.342041
"2016-06-10",141.169998,142.089996,141.029999,141.529999,1400800,132.919418
"2016-06-13",141.199997,141.619995,139.029999,139.110001,1390800,130.646637
"2016-06-14",138.990005,139.460007,138.300003,139.429993,1084100,130.947205
"2016-06-15",139.75,140.809998,139.529999,140.110001,1462200,131.5858
"2016-06-16",139.539993,140.649994,138.429993,139.759995,946200,131.257126
"2016-06-17",139.899994,140.089996,138.080002,138.990005,1520400,130.533966
"2016-06-20",140.419998,141.559998,139.970001,140.919998,1897400,132.346527
"2016-06-21",141.220001,141.580002,139.410004,139.410004,1597100,130.928436
"2016-06-22",139.779999,140.389999,138.610001,138.789993,1359900,130.346115
"2016-06-23",140.149994,140.149994,138.869995,139.779999,1017900,131.275894
"2016-06-24",135.889999,138.880005,135.029999,136.139999,4483700,127.857315
"2016-06-27",135,135.449997,132.679993,133.059998,2301500,124.964737
"2016-06-28",134.559998,134.559998,132.809998,133.940002,1912100,125.791214
"2016-06-29",134.740005,135.800003,133.25,135.630005,1299900,128.105286
"2016-06-30",135.820007,139.539993,135.809998,139.240005,2677000,131.514999
"2016-07-01",139.520004,141.539993,139.5,141.339996,3943000,133.498474
"2016-07-05",140.929993,141,137.789993,138.410004,1948700,130.731033
"2016-07-06",138.139999,140.029999,136.710007,139.889999,1998700,132.128922
"2016-07-07",139.690002,140.899994,138.360001,138.690002,1439200,130.995499
"2016-07-08",139.559998,140.800003,139.100006,140.479996,2033900,132.686203
"2016-07-11",140.559998,141.949997,140.559998,141.190002,1331400,133.356812
"2016-07-12",142.100006,142.690002,141.440002,141.539993,1853700,133.687378
"2016-07-13",141.699997,142.419998,141.410004,141.729996,1100700,133.866837
"2016-07-14",142.809998,143.199997,142.050003,142.559998,1111800,134.650803
"2016-07-15",142.910004,143,142.039993,142.089996,1447900,134.206863
"2016-07-18",142.050003,142.289993,140.919998,141,1278000,133.177338
"2016-07-19",141,143.679993,140.869995,143.309998,2450100,135.359192
"2016-07-20",143.710007,144.690002,143.419998,144.539993,1511700,136.520966
"2016-07-21",144.610001,144.619995,142.179993,142.860001,979900,134.934158
"2016-07-22",142.589996,143.889999,142.130005,143.770004,830000,135.793686
"2016-07-25",143.279999,143.970001,142.529999,143.720001,1141300,135.746445
"2016-07-26",143.990005,144.610001,143.490005,144.509995,1312400,136.492599
"2016-07-27",146.070007,147.669998,143.580002,146.630005,2743000,138.49501
"2016-07-28",146.5,147.490005,145.050003,147.100006,2150500,138.938934
"2016-07-29",146.460007,147.190002,145.690002,146.889999,1591400,138.740585
"2016-08-01",147.149994,149.369995,146.929993,149.089996,2237800,140.818512
"2016-08-02",148.589996,149.309998,147.369995,148.220001,1711300,139.99678
"2016-08-03",148.179993,148.440002,147.190002,147.809998,1192500,139.609512
"2016-08-04",147.960007,148.380005,146.820007,147.369995,1398400,139.193924
"2016-08-05",147.570007,149.009995,147.449997,148.889999,1138100,140.629608
"2016-08-08",148.559998,149.160004,147.800003,148.110001,833900,139.892899
"2016-08-09",148.139999,148.869995,148.100006,148.570007,921300,140.327362
"2016-08-10",149.589996,151.600006,149.589996,151.470001,2667800,143.066498
"2016-08-11",151.380005,151.759995,150.550003,151.300003,2155800,142.90593
"2016-08-12",150.729996,151.75,150.729996,151.470001,1045000,143.066498
"2016-08-15",151.429993,153.800003,151.369995,153.399994,2128700,144.889389
"2016-08-16",152.75,153.350006,152.020004,152.399994,1206400,143.94487
"2016-08-17",152.550003,153.089996,151.770004,152.970001,1155700,144.483261
"2016-08-18",152.910004,153.199997,151.770004,152.429993,1514100,143.973221
"2016-08-19",151.940002,152.570007,151.339996,152.380005,1152200,143.925995
"2016-08-22",152.369995,152.580002,151.789993,152.220001,1086300,143.774872
"2016-08-23",153,153,151.649994,152.149994,1352000,143.70871
"2016-08-24",151.830002,152.529999,151.419998,152.289993,1039700,143.840988
"2016-08-25",152.289993,153.009995,151.809998,152.679993,908000,144.209366
"2016-08-26",152.929993,153.190002,150.960007,151.580002,1153800,143.170349
"2016-08-29",151.479996,152.899994,151.389999,152.820007,954400,144.341583
"2016-08-30",152.690002,153,151.889999,152.559998,665000,144.096008
"2016-08-31",152.559998,152.699997,151.610001,152.220001,1053700,143.774872
"2016-09-01",152.630005,153.149994,151.580002,152.839996,597600,144.360474
"2016-09-02",153.199997,153.929993,152.990005,153.809998,1041900,145.276627
"2016-09-06",153.740005,154.979996,153.589996,154.630005,993000,146.051178
"2016-09-07",154.479996,154.75,152.789993,153.110001,1053500,144.615479
"2016-09-08",152.869995,152.869995,151.350006,152.399994,1002500,143.94487
"2016-09-09",151.600006,151.679993,149.899994,149.910004,1195900,141.593018
"2016-09-12",149.139999,152.229996,149.139999,151.809998,1006200,143.387604
"2016-09-13",150.990005,151.630005,150.110001,150.600006,919500,142.244751
"2016-09-14",150.570007,151.970001,149.479996,149.830002,1427700,141.517456
"2016-09-15",150.149994,152.240005,149.850006,152.160004,1214500,143.718216
"2016-09-16",151.550003,151.660004,149.570007,150.75,1869300,142.386429
"2016-09-19",151.679993,152.869995,151.600006,152.169998,886900,143.727615
"2016-09-20",152.410004,152.889999,151.470001,151.860001,726700,143.434814
"2016-09-21",152,153.190002,151.679993,153.100006,800700,144.606079
"2016-09-22",153.880005,154.880005,153.470001,154.860001,1160500,146.268402
"2016-09-23",152.039993,154.360001,150,153.809998,876800,145.276627
"2016-09-26",153.470001,154.880005,153.070007,153.869995,1252600,145.333344
"2016-09-27",153.720001,155.699997,153.539993,155.279999,1413000,146.6651
"2016-09-28",155.770004,156.210007,155.100006,156.009995,1082500,147.354584
"2016-09-29",155.160004,156.970001,154.820007,155.610001,1771300,146.976807
"2016-09-30",156.360001,156.949997,154.690002,155.160004,1856900,146.551727
"2016-10-03",154.580002,155.649994,154.210007,154.710007,1325200,146.126755
"2016-10-04",155.460007,155.610001,152.869995,153.550003,1413000,145.031082
"2016-10-05",153.389999,154.479996,153.279999,153.720001,1142200,145.913834
"2016-10-06",153.800003,154.429993,153.130005,154.139999,1685100,146.3125
"2016-10-07",151.830002,153.220001,150.259995,152.960007,2063600,145.192474
"2016-10-10",153.529999,154.259995,152.580002,152.889999,1247700,145.125992
"2016-10-11",152.059998,152.360001,149.039993,149.600006,1694000,142.003082
"2016-10-12",149.610001,150.559998,149.550003,150,1151700,142.382767
"2016-10-13",149.490005,151.460007,149.490005,151.009995,950600,143.341446
"2016-10-14",152.789993,152.789993,151.309998,151.339996,862600,143.654709
"2016-10-17",151.279999,151.610001,150.350006,150.479996,971600,142.838394
"2016-10-18",151.350006,152.289993,151.240005,151.880005,703800,144.167267
"2016-10-19",152.100006,152.699997,151.410004,151.419998,706700,143.730652
"2016-10-20",151.479996,151.779999,150.229996,150.710007,944100,143.056732
"2016-10-21",149.580002,150.320007,149.130005,150.179993,1245700,142.553604
"2016-10-24",151.169998,152.179993,151,151.440002,905500,143.749634
"2016-10-25",151.210007,153.050003,151.210007,152.589996,1448700,144.841232
"2016-10-26",149.669998,152.949997,149.050003,151.139999,2787400,143.464874
"2016-10-27",151.580002,151.679993,149.100006,150.130005,1594000,142.506165
"2016-10-28",150.460007,152.490005,150.089996,151.5,1500900,143.806564
"2016-10-31",152.029999,152.210007,150.720001,150.740005,1568000,143.08519
"2016-11-01",151.070007,152.119995,149.479996,149.979996,1529900,142.36377
"2016-11-02",149.690002,151.119995,149.559998,149.669998,1309400,142.069519
"2016-11-03",150,150.490005,148.759995,150.029999,1461200,142.411224
"2016-11-04",150.029999,151.100006,149.669998,149.809998,1059600,142.202377
"2016-11-07",151.309998,152.429993,150.899994,152.389999,1425300,144.651398
"2016-11-08",152.259995,154.330002,152.059998,153.779999,1216900,145.970795
"2016-11-09",157.669998,163.559998,157.669998,162.089996,5323100,153.858795
"2016-11-10",162.470001,166.820007,162.470001,166.509995,3251800,158.054337
"2016-11-11",165.990005,168.600006,164.089996,168.550003,1725600,159.990768
"2016-11-14",169.860001,171.190002,168.559998,170.190002,2589700,161.54747
"2016-11-15",169.970001,170.820007,166.369995,168.020004,2508500,159.487686
"2016-11-16",167.720001,167.889999,165.289993,165.839996,1611700,157.41835
"2016-11-17",165.820007,166.910004,165.220001,165.630005,1553300,157.21907
"2016-11-18",165.509995,167.360001,164.970001,166.619995,1596900,158.158737
"2016-11-21",166.949997,168.699997,166.809998,168.429993,1524000,159.876862
"2016-11-22",169.699997,170.380005,168.419998,170.179993,1446400,161.537964
"2016-11-23",170.399994,171.190002,169.869995,170.550003,1432500,161.889191
"2016-11-25",170.779999,172.229996,170.460007,172.080002,627000,163.341507
"2016-11-28",172.240005,173.550003,172,172.669998,1835400,163.90152
"2016-11-29",172.970001,175.699997,172.970001,175.130005,1640300,166.236633
"2016-11-30",175.419998,176.449997,174.699997,175.350006,2326600,166.44548
"2016-12-01",175.809998,177.389999,175.589996,176.399994,1691600,167.442108
"2016-12-02",176.5,178.729996,176.300003,178.669998,1716000,169.596848
"2016-12-05",179.800003,180.089996,178.25,178.520004,1744600,169.454453
"2016-12-06",177.589996,178.770004,176.339996,178.089996,1923500,169.04628
"2016-12-07",178.100006,178.470001,176.669998,178.429993,1941800,169.369019
"2016-12-08",178.080002,178.130005,173.440002,173.669998,2366100,164.850754
"2016-12-09",173.429993,175.639999,173.279999,175.389999,1495400,166.483383
"2016-12-12",172.220001,174.130005,168,173.740005,2961300,164.917191
"2016-12-13",174.610001,176.279999,173.529999,174.309998,1462800,165.458237
"2016-12-14",174.490005,175.5,173.509995,173.740005,1721100,164.917191
"2016-12-15",173.339996,175.860001,173.339996,174.119995,1193700,165.277893
"2016-12-16",174.470001,176.399994,173.860001,174.410004,3017400,165.553162
"2016-12-19",175,175.75,173.610001,174.630005,1358800,165.761993
"2016-12-20",174.960007,176.070007,174.110001,175.259995,1185600,166.360016
"2016-12-21",175.600006,175.919998,174.020004,174.100006,944400,165.258957
"2016-12-22",174.559998,175.089996,173.880005,174.529999,904700,165.667084
"2016-12-23",173.889999,175.460007,173.830002,175.25,685100,166.350494
"2016-12-27",175.949997,176.360001,173.970001,174.580002,999300,165.714523
"2016-12-28",174.699997,175.309998,172.940002,173.050003,1182500,164.262253
"2016-12-29",173.550003,174.070007,172.350006,173.210007,967800,164.414139
"2016-12-30",173.75,174.270004,171.649994,172.660004,1192200,163.892075
"2017-01-03",174.389999,176.720001,174.259995,175.449997,1321800,166.540359
"2017-01-04",176.139999,176.259995,174.210007,175.539993,1238500,166.625778
"2017-01-05",175.779999,178.360001,175.100006,176.139999,1279700,167.195313
"2017-01-06",176,177.770004,175.740005,177.460007,998600,168.448303
"2017-01-09",176.600006,177.5,175.710007,176.070007,1072100,167.128906
"2017-01-10",176.770004,177.899994,175.75,176.360001,1094600,167.40416
"2017-01-11",176.330002,177.110001,175.270004,177.070007,1425700,168.07811
"2017-01-12",177.229996,177.229996,173.600006,176.520004,1275700,167.556015
"2017-01-13",176.770004,178.080002,176.410004,177.889999,952900,168.856445
"2017-01-17",177,177.990005,174.970001,175.970001,1202200,167.033951
"2017-01-18",175.169998,176.089996,174.300003,175.990005,949900,167.777542
"2017-01-19",177,178.360001,175.899994,177.809998,1523600,169.512619
"2017-01-20",178.309998,178.919998,176.850006,178.279999,1755400,169.960724
"2017-01-23",178.520004,179.190002,176.100006,177.229996,1265500,168.959702
"2017-01-24",176.339996,178.419998,175.850006,177.25,1213800,168.978745
"2017-01-25",176.419998,177.199997,172.429993,175.320007,2656100,167.138809
"2017-01-26",175.5,177.619995,175.25,177.300003,1844700,169.026398
"2017-01-27",176.309998,187.369995,175.699997,185.139999,4340200,176.50058
"2017-01-30",185.229996,186.309998,180.679993,182.470001,2802800,173.95517
"2017-01-31",181.139999,181.470001,178.899994,181.080002,2235800,172.630035
"2017-02-01",181.309998,182.440002,180.149994,181.029999,1244300,172.582367
"2017-02-02",180.75,181.309998,179.110001,180.360001,1129600,171.943649
"2017-02-03",180.029999,183.25,180.020004,183.119995,1544700,174.574844
"2017-02-06",183.399994,184.610001,182.669998,183.039993,1106800,174.498581
"2017-02-07",183.910004,185,183.100006,183.210007,1532600,174.660629
"2017-02-08",182.899994,183.940002,181.940002,183.139999,1249600,174.593872
