"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"2013-12-16",79.669998,80.985001,79.669998,79.870003,4120200,76.537704
"2013-12-17",80.260002,80.260002,78.754997,79.824997,3471800,76.494568
"2013-12-18",79.82,81.190002,79.165001,81,5965400,77.620544
"2013-12-19",80.834999,82.955002,80.589996,82.665001,5073600,79.216072
"2013-12-20",83.059998,84.660004,82.724998,84.260002,6265800,80.744553
"2013-12-23",84.629997,84.919998,83.415001,83.809998,3028000,80.313293
"2013-12-24",83.910004,84.135002,83.114998,84.129997,978200,80.619957
"2013-12-26",84.230003,84.769997,83.834999,84.010002,1772200,80.50499
"2013-12-27",84.07,84.739998,83.839996,84.580002,1685200,81.051193
"2013-12-30",84.474998,85.25,83.099998,83.675003,2811400,80.183945
"2013-12-31",83.669998,84.425003,83.235001,83.919998,2109800,80.418724
"2014-01-02",83.285004,83.980003,82.029999,82.510002,2943400,79.067558
"2014-01-03",82.875,83.324997,81.904999,82.279999,2693800,78.847153
"2014-01-06",82.385002,82.665001,81.169998,82.010002,3649200,78.588402
"2014-01-07",82.535004,83.455002,81.855003,83.425003,3286800,79.944382
"2014-01-08",83.010002,83.915001,82.525002,83.389999,2857800,79.910812
"2014-01-09",83.705002,84.445,82.739998,83.5,3539400,80.016251
"2014-01-10",83.730003,84.050003,82.995003,83.404999,2949800,79.925209
"2014-01-13",83.705002,84.135002,81.485001,81.730003,2672600,78.320099
"2014-01-14",82.029999,84.364998,81.815002,84.300003,3221800,80.782867
"2014-01-15",84.730003,86.639999,84.699997,85.18,4088800,81.717278
"2014-01-16",85.050003,85.584999,84.349998,85.050003,3342400,81.592567
"2014-01-17",85.480003,85.940002,84.459999,84.480003,3325800,81.045746
"2014-01-21",84.580002,85.275002,84.07,84.614998,3195000,81.175255
"2014-01-22",85.099998,86.150002,84.625,85.860001,3588600,82.369637
"2014-01-23",84.889999,85.870003,84.114998,84.584999,4482800,81.146469
"2014-01-24",84.025002,84.519997,82.559998,82.764999,5645400,79.400452
"2014-01-27",82.584999,82.745003,80.629997,81.050003,3806000,77.75518
"2014-01-28",81.690002,83.75,81.144997,83.610001,3292600,80.211113
"2014-01-29",82.959999,83.080002,81.769997,82.324997,3280400,78.978317
"2014-01-30",82.550003,83.75,82.324997,83.065002,2263000,79.688248
"2014-01-31",82.334999,83.800003,81.589996,82.620003,2639600,79.261345
"2014-02-03",82.305,83.43,80.75,80.870003,4528800,77.582497
"2014-02-04",81.334999,84.495003,81.25,84.290001,6576800,80.863457
"2014-02-05",84.050003,84.849998,83.385002,83.745003,4293000,80.340607
"2014-02-06",83.845001,86.894997,83.845001,86.625,5142200,83.103531
"2014-02-07",87.385002,88.440002,86.57,88.25,4170600,84.662468
"2014-02-10",88.379997,88.379997,86.535004,87.099998,3538200,83.559235
"2014-02-11",87.150002,88.105003,86.779999,87.364998,3298800,83.813454
"2014-02-12",87.875,88.449997,87.245003,87.555,2585000,83.995735
"2014-02-13",86.790001,88.375,86.300003,87.735001,3432600,84.168419
"2014-02-14",87.855003,88.625,87.445,88.480003,2337600,84.883125
"2014-02-18",89.059998,90.129997,89.004997,89.959999,3654600,86.302963
"2014-02-19",89.525002,90.805,89.199997,89.43,3835000,85.79451
"2014-02-20",89.519997,91.029999,89.074997,90.014999,4512000,86.355736
"2014-02-21",90.235001,90.485001,88.970001,89,5410800,85.381989
"2014-02-24",89.214996,90.809998,88.514999,90.199997,7053200,86.533203
"2014-02-25",91.425003,92.565002,89.625,92,7461200,88.26004
"2014-02-26",91.805,94.205002,91.440002,93.220001,7214400,89.43042
"2014-02-27",93.205002,93.824997,92.245003,93.735001,3779600,89.924492
"2014-02-28",93.860001,95.540001,93.555,94.709999,5076400,90.859871
"2014-03-03",94.525002,96,94.309998,94.644997,5608400,90.797493
"2014-03-04",95.235001,96.459999,95.165001,95.779999,4265400,91.886368
"2014-03-05",96.019997,96.610001,95.025002,95.245003,3900800,91.373116
"2014-03-06",95.360001,96.105003,94.665001,95.529999,3450600,91.646538
"2014-03-07",95.760002,95.974998,94.099998,94.959999,3917200,91.099701
"2014-03-10",94.959999,94.959999,93.559998,94.525002,2759200,90.682388
"2014-03-11",94.919998,95.084999,92.660004,92.800003,4103200,89.027519
"2014-03-12",91.800003,93.214996,90.830002,92.565002,4087600,88.802071
"2014-03-13",93.125,93.324997,90.885002,91.455002,3763800,87.73719
"2014-03-14",91.485001,93.105003,91.449997,92.985001,3178400,89.204994
"2014-03-17",93.300003,94,93,93.614998,2722400,89.809364
"2014-03-18",93.699997,95.260002,93.589996,94.580002,3166000,90.735161
"2014-03-19",94.675003,94.720001,93.014999,93.764999,3165000,89.953278
"2014-03-20",93.809998,95.279999,93.035004,95.165001,4022400,91.296371
"2014-03-21",95.955002,96.580002,94.690002,95.82,5331800,91.924744
"2014-03-24",96.125,96.485001,94.230003,94.800003,3461600,90.946205
"2014-03-25",95.589996,96.485001,95.449997,95.785004,3816400,91.891174
"2014-03-26",96.275002,97.660004,95.949997,96.059998,4117200,92.154984
"2014-03-27",96.144997,97.699997,96.010002,96.730003,3528200,92.797745
"2014-03-28",97.235001,99.410004,97.055,98.580002,4051000,94.57254
"2014-03-31",99.235001,99.75,97.525002,98.084999,8285600,94.097656
"2014-04-01",99.379997,100.360001,98.260002,98.980003,3422900,94.956284
"2014-04-02",98.269997,99.449997,98.019997,99.110001,2858000,95.081024
"2014-04-03",99.330002,101.5,99.260002,100.650002,5219000,96.558395
"2014-04-04",102.669998,103.300003,98.949997,99.769997,4028600,95.714149
"2014-04-07",99.720001,99.980003,97.449997,97.93,3146300,93.948959
"2014-04-08",97.779999,99.580002,97.540001,98.709999,3293600,94.697273
"2014-04-09",98.940002,99.169998,97.989998,98.949997,3826700,94.927505
"2014-04-10",98.629997,99.989998,97.559998,98.110001,4706000,94.121635
"2014-04-11",97.669998,99.440002,97.57,98.629997,4581500,94.620499
"2014-04-14",99.519997,100.099998,98.720001,99.959999,3427800,96.018127
"2014-04-15",99.629997,101.68,99.519997,101.110001,4695400,97.122787
"2014-04-16",101.480003,102.199997,100.43,101.010002,3650900,97.026749
"2014-04-17",100.839996,102.839996,100.839996,102.449997,3253200,98.409935
"2014-04-21",102.980003,103.580002,101.839996,103.529999,2404700,99.447357
"2014-04-22",103.269997,103.269997,102.110001,102.339996,3332800,98.304276
"2014-04-23",102.529999,105.18,102.529999,105.080002,3445700,100.936226
"2014-04-24",105.5,105.5,103.419998,103.480003,3716000,99.399323
"2014-04-25",103.25,103.300003,98.519997,99.040001,7168000,95.13443
"2014-04-28",99.940002,100,96.529999,98.059998,5112100,94.193062
"2014-04-29",98.879997,101.230003,98.830002,99.620003,4089100,95.691551
"2014-04-30",99.07,99.199997,97.010002,98,6297700,94.135422
"2014-05-01",98.330002,98.769997,96.809998,97.120003,4240100,93.290131
"2014-05-02",97.300003,98.25,96.82,97.059998,3710900,93.232506
"2014-05-05",96.040001,99.709999,96.010002,99.25,4757400,95.336143
"2014-05-06",102.800003,106.5,101.839996,103.629997,8515800,99.543411
"2014-05-07",104.610001,105.449997,102.639999,104.790001,5705400,100.657654
"2014-05-08",104.029999,104.559998,101.620003,101.730003,3264300,97.71833
"2014-05-09",102,102.300003,100.639999,102.279999,3709500,98.246643
"2014-05-12",102.57,103.730003,101.980003,103.639999,3351800,99.553001
"2014-05-13",104.580002,105.5,104.07,105.169998,3426300,101.022659
"2014-05-14",105.389999,105.489998,103.860001,103.900002,2415000,99.802773
"2014-05-15",103.970001,103.980003,101.550003,102.739998,2608100,98.688507
"2014-05-16",102.57,102.879997,101.339996,102.5,2846300,98.457977
"2014-05-19",102.5,103.360001,101.959999,102.300003,1832600,98.265854
"2014-05-20",102.220001,102.949997,101.470001,101.889999,1937500,97.872047
"2014-05-21",102.699997,104.360001,102.129997,104.160004,1777500,100.052521
"2014-05-22",104.290001,105.169998,103.529999,103.68,2457100,99.591423
"2014-05-23",103.889999,105.150002,103.440002,103.970001,2535000,99.87001
"2014-05-27",104.440002,104.970001,103.75,104.730003,2072500,100.600021
"2014-05-28",104.860001,105.629997,104.400002,105.190002,2724800,101.041908
"2014-05-29",105.419998,106.709999,105,106.669998,2565500,102.463539
"2014-05-30",106.269997,106.360001,105.25,105.800003,2293300,101.627838
"2014-06-02",105.949997,106,104.949997,105.379997,1712400,101.224396
"2014-06-03",105.449997,106.660004,105.269997,106.660004,1974800,102.453918
"2014-06-04",106.480003,106.730003,105.559998,106.370003,1695600,102.175362
"2014-06-05",106.349998,107.910004,105.82,107.900002,2212100,103.645042
"2014-06-06",108.139999,109.559998,108.040001,109.32,2151400,105.009026
"2014-06-09",110.089996,110.75,109,109.510002,2366300,105.191513
"2014-06-10",109.389999,109.75,108.410004,108.690002,2174200,104.40387
"2014-06-11",108.25,110.910004,108.139999,110.699997,2683700,106.33461
"2014-06-12",111.459999,113.019997,111.220001,111.629997,3799500,107.227928
"2014-06-13",111.769997,114.059998,110.529999,114.019997,3126400,109.523674
"2014-06-16",115.209999,115.209999,113.019997,114.029999,4075200,109.533279
"2014-06-17",113.949997,113.949997,111.260002,112.389999,5247000,107.957954
"2014-06-18",112.580002,113.839996,111.739998,113.540001,2912400,109.062607
"2014-06-19",113.139999,115.849998,112.519997,115.800003,3865900,111.233482
"2014-06-20",117.050003,118.389999,116.150002,117.980003,5556100,113.327515
"2014-06-23",118.519997,118.889999,116.949997,117.410004,3328800,112.779999
"2014-06-24",117.18,117.449997,112.239998,113.019997,4574300,108.563118
"2014-06-25",113.32,116.25,113.32,116.019997,3456700,111.444824
"2014-06-26",115.68,115.82,114.07,115.419998,2355100,110.868477
"2014-06-27",115.230003,115.93,114.709999,115.839996,2801600,111.271919
"2014-06-30",116.080002,117.190002,115.849998,116.860001,2342000,112.251701
"2014-07-01",117.440002,117.940002,116.019997,116.550003,2793600,111.953926
"2014-07-02",116.860001,117.589996,115.540001,116.230003,2649800,111.646545
"2014-07-03",116.269997,117.019997,115.110001,116.75,1677900,112.146019
"2014-07-07",116.400002,116.5,115.419998,115.730003,1574500,111.16626
"2014-07-08",115.370003,116.550003,115.129997,115.980003,2511100,111.406395
"2014-07-09",116.099998,116.629997,115.190002,116.559998,1938800,111.963516
"2014-07-10",114.879997,115.879997,113.760002,114.959999,2212700,110.426613
"2014-07-11",115.739998,115.739998,113.389999,113.650002,2482100,109.168282
"2014-07-14",114.650002,116.050003,114.309998,115.690002,2956100,111.127831
"2014-07-15",114.910004,115.620003,112.639999,113.440002,3367700,109.084427
"2014-07-16",114.620003,117.279999,114.169998,117.099998,3181000,112.603897
"2014-07-17",117.480003,118.809998,115.349998,115.550003,2286700,111.113411
"2014-07-18",115.360001,116.389999,114.339996,116.040001,2605200,111.584587
"2014-07-21",115.860001,116.43,115.120003,116.150002,1595000,111.690361
"2014-07-22",116.75,117.620003,115.800003,116.550003,2600600,112.075005
"2014-07-23",116.699997,116.699997,115.300003,115.949997,3621600,111.498047
"2014-07-24",116.480003,116.93,115.699997,116.199997,2864400,111.738449
"2014-07-25",115.580002,115.860001,114.400002,114.82,1981100,110.411415
"2014-07-28",114.82,115.019997,113,113.389999,2993500,109.036331
"2014-07-29",113.269997,115.330002,113.190002,114.239998,2502800,109.853706
"2014-07-30",114.830002,115.440002,113.360001,113.629997,1778300,109.267113
"2014-07-31",112.839996,113.089996,109.370003,109.440002,4162500,105.238007
"2014-08-01",108.650002,109.809998,107.160004,108.040001,3966400,103.891739
"2014-08-04",108.739998,112.120003,108.080002,111.809998,3002600,107.516991
"2014-08-05",111.809998,111.809998,107.510002,108.629997,4848700,104.459106
"2014-08-06",107.029999,108.510002,105.629997,106.639999,5007700,102.545502
"2014-08-07",107.629997,107.629997,105.400002,106.059998,2977200,101.98777
"2014-08-08",106.07,107.900002,106.07,107.779999,2354100,103.641754
"2014-08-11",108.720001,109,107.919998,108.300003,2760600,104.141777
"2014-08-12",107.889999,108.489998,106.339996,106.690002,3265800,102.59359
"2014-08-13",107.660004,107.879997,106.220001,106.349998,2337400,102.26667
"2014-08-14",107.220001,107.230003,103.57,103.93,3490700,99.939552
"2014-08-15",103.970001,106.419998,103.669998,106.089996,4557700,102.016617
"2014-08-18",106.650002,106.910004,104.660004,105.43,3275500,101.38195
"2014-08-19",106.099998,107.349998,105.660004,107.029999,3145300,102.920525
"2014-08-20",107.089996,107.449997,106.099998,107.279999,2185900,103.160942
"2014-08-21",107.5,107.519997,106.019997,107.190002,2138800,103.074379
"2014-08-22",106.589996,106.839996,105.610001,106.269997,2075400,102.18969
"2014-08-25",106.93,108.25,106.599998,107.940002,1932600,103.795593
"2014-08-26",108.860001,110.470001,108.5,109.400002,3283200,105.199532
"2014-08-27",109.43,109.449997,108.07,108.610001,1996700,104.439873
"2014-08-28",108.32,109.080002,108.099998,108.389999,1756800,104.22831
"2014-08-29",108.800003,109.980003,108.370003,109.879997,1802700,105.661102
"2014-09-02",109.57,109.849998,107.080002,107.709999,2755100,103.574425
"2014-09-03",108.849998,109.080002,107.459999,107.739998,1479100,103.603287
"2014-09-04",107.760002,107.989998,103.970001,104.610001,3937200,100.593445
"2014-09-05",104.349998,105.290001,103.050003,105.18,3235500,101.141571
"2014-09-08",104.07,104.07,100.75,101.410004,5549200,97.516319
"2014-09-09",101.629997,102.489998,100.82,101.309998,3636000,97.420166
"2014-09-10",100.93,102.139999,99.330002,102.010002,3713700,98.093285
"2014-09-11",100.93,103.129997,100.5,103.059998,4596100,99.102982
"2014-09-12",102.5,102.57,101.029999,101.32,3683100,97.429764
"2014-09-15",100.800003,102.410004,100.120003,101.910004,3055400,97.997116
"2014-09-16",102.330002,105.900002,101.75,105.220001,4116100,101.180031
"2014-09-17",105.650002,106.089996,104.519997,105.190002,3689600,101.151199
"2014-09-18",105.82,105.989998,104.209999,104.980003,3003200,100.949234
"2014-09-19",105.239998,105.900002,103.959999,104.370003,6346200,100.362686
"2014-09-22",103.82,103.860001,100.57,101.739998,4437000,97.833633
"2014-09-23",101.550003,101.629997,100.449997,100.839996,5577300,96.968224
"2014-09-24",100.940002,102.870003,99.550003,102.139999,4584400,98.218269
"2014-09-25",102.639999,102.699997,100.139999,100.360001,3588900,96.506638
"2014-09-26",100.370003,102.410004,100.209999,101.879997,3327500,97.968277
"2014-09-29",100.800003,102.059998,100.099998,101.870003,4300400,97.958664
"2014-09-30",101.849998,101.849998,97.449997,99.019997,6422700,95.218071
"2014-10-01",99.209999,99.730003,96.150002,96.849998,5856700,93.131386
"2014-10-02",95.760002,97.639999,94.269997,97.059998,5381500,93.333336
"2014-10-03",97.720001,97.720001,95.57,96.57,4433900,92.862144
"2014-10-06",96.839996,97,94.360001,95.089996,5114400,91.438988
"2014-10-07",95.019997,96.019997,93.57,93.610001,5515800,90.015808
"2014-10-08",93.309998,94.690002,90.800003,94.559998,7723600,90.929329
"2014-10-09",93.639999,93.730003,90.879997,91.959999,9684400,88.429146
"2014-10-10",91.07,91.949997,88.610001,89.830002,9915400,86.38092
"2014-10-13",89.25,90.300003,83.580002,83.760002,9446700,80.543976
"2014-10-14",85.400002,86.879997,83.5,83.839996,12228000,80.620926
"2014-10-15",82.029999,88.529999,81.07,88.169998,11107300,84.954895
"2014-10-16",85.190002,92.519997,85.190002,91.269997,10111100,87.941856
"2014-10-17",94.199997,95.550003,90.260002,91.220001,8665500,87.893669
"2014-10-20",91.629997,93.129997,90.769997,92.760002,4420600,89.377533
"2014-10-21",94.349998,96.150002,94.269997,96.029999,6298800,92.52829
"2014-10-22",96.760002,97,91.980003,92.07,7672400,88.7127
"2014-10-23",94.239998,94.839996,92.400002,93.400002,9219300,89.994186
"2014-10-24",92.949997,93.019997,90.199997,92.099998,5417400,88.7416
"2014-10-27",90.279999,90.279999,86.949997,88.43,7433800,85.205414
"2014-10-28",88.809998,91.910004,87.550003,91.5,6123200,88.163483
"2014-10-29",94.239998,95.32,91.760002,93.129997,5926100,89.734032
"2014-10-30",92.57,93.290001,91.029999,92.220001,3746200,88.857224
"2014-10-31",91.949997,95.099998,90.739998,95.050003,5495200,91.584023
"2014-11-03",95.050003,96.809998,92.889999,93.32,7006200,89.917122
"2014-11-04",89.669998,90.989998,89,90.279999,8208000,86.987946
"2014-11-05",95.5,97.470001,93.559998,96.099998,11401900,92.595749
"2014-11-06",95.190002,99.18,95.110001,98.970001,8202200,95.361076
"2014-11-07",99.720001,101.580002,99.269997,99.550003,7009200,95.919937
"2014-11-10",101.010002,102.25,97.989998,98.5,5947800,94.908226
"2014-11-11",98.5,99.07,97.110001,98.75,4274300,95.149117
"2014-11-12",98.68,99.349998,97.349998,97.559998,3433700,94.002495
"2014-11-13",96.5,97.440002,94.470001,95.849998,5859300,92.354851
"2014-11-14",96.32,98.360001,96.199997,98.160004,3992700,94.580635
"2014-11-17",97.010002,97.379997,95.730003,96.349998,4349400,92.836609
"2014-11-18",96.32,98.260002,96.089996,97.669998,3917200,94.108482
"2014-11-19",98.75,98.800003,96.779999,98.330002,3830800,94.744415
"2014-11-20",98.449997,100.290001,98.339996,99.440002,4624100,95.81395
"2014-11-21",102.489998,103.040001,101.290001,101.739998,6378700,98.030075
"2014-11-24",101.18,101.739998,99.25,99.559998,4110900,95.92955
"2014-11-25",100.279999,100.32,96.720001,96.739998,5592000,93.212402
"2014-11-26",96.620003,96.629997,93.860001,94.07,5346100,90.639778
"2014-11-28",87.160004,88.43,85.190002,86.720001,9472100,83.557777
"2014-12-01",85.519997,87.580002,83.660004,87.239998,10063500,84.058807
"2014-12-02",87.379997,91.330002,86.870003,90.300003,10159600,87.007233
"2014-12-03",91.709999,93.599998,90.800003,91.800003,6237200,88.452538
"2014-12-04",90.790001,93,89.75,93,5108100,89.608772
"2014-12-05",91.910004,92.050003,89.779999,90.75,7572500,87.440834
"2014-12-08",89.080002,89.5,87.510002,88.190002,8672200,84.974197
"2014-12-09",87,91.120003,86.769997,89.150002,8197500,85.899178
"2014-12-10",86.379997,87.260002,85.540001,86.790001,8821700,83.625229
"2014-12-11",87.190002,89.760002,86.129997,86.860001,5808100,83.692665
"2014-12-12",85.309998,88.419998,85.099998,86.370003,6606200,83.220543
"2014-12-15",87.089996,88.160004,84.949997,85.339996,6867000,82.228096
"2014-12-16",83.860001,89.389999,83.779999,85.470001,8303700,82.353363
"2014-12-17",87.610001,92.209999,86.110001,91.139999,10269500,87.816605
"2014-12-18",93.830002,94.389999,88.900002,92.449997,8888600,89.078835
"2014-12-19",93.629997,95.089996,92.449997,95.019997,7853400,91.555107
"2014-12-22",94.209999,95.620003,93.68,95.059998,6746600,91.593651
"2014-12-23",95.739998,97.269997,94.540001,96.410004,4243900,92.89444
"2014-12-24",95.610001,95.639999,92.510002,94.050003,3012800,90.620491
"2014-12-26",94.900002,95.199997,93.330002,93.82,2210600,90.398895
"2014-12-29",94.550003,95.209999,93.449997,94.330002,3397000,90.890289
"2014-12-30",93.5,94.330002,91.889999,92.699997,3379400,89.31971
"2014-12-31",91.970001,93.550003,90.75,92.07,3329200,88.7127
"2015-01-02",91.010002,92.989998,90.360001,92.239998,3462300,88.876495
"2015-01-05",89.959999,90.779999,86.019997,86.68,6173600,83.519241
"2015-01-06",85.839996,86.599998,82.760002,84.209999,8142000,81.139297
"2015-01-07",85.18,85.730003,82.720001,83.68,5950300,80.628632
"2015-01-08",84.720001,87.650002,84.07,86.879997,5836500,83.711929
"2015-01-09",87.019997,88.029999,86.010002,87.459999,4036600,84.270805
"2015-01-12",85.110001,85.349998,83.199997,84.510002,4810300,81.428368
"2015-01-13",84.970001,86.660004,84.050003,85.059998,5444200,81.958313
"2015-01-14",84.07,88.089996,83.669998,87.739998,6698200,84.707886
"2015-01-15",89.040001,89.5,86.449997,86.529999,4941700,83.539688
"2015-01-16",86.860001,90.540001,86.540001,90.309998,5483500,87.189079
"2015-01-20",89.089996,89.779999,87.519997,89.330002,5969500,86.242943
"2015-01-21",90.589996,91.400002,89.68,90.540001,4911900,87.411118
"2015-01-22",91.379997,91.379997,88.580002,90.360001,4471600,87.237343
"2015-01-23",90.07,92.519997,89.699997,90.790001,4433700,87.652489
"2015-01-26",91.230003,92.389999,90.150002,92.330002,3431100,89.139267
"2015-01-27",91.940002,94.410004,91.120003,93,5283000,89.786125
"2015-01-28",92.330002,92.690002,87.760002,88.099998,5772900,85.05545
"2015-01-29",89.120003,89.410004,86.760002,88.910004,5188700,85.837463
"2015-01-30",88.160004,90.07,87.400002,89.029999,7469900,85.9533
"2015-02-02",90.989998,92.57,89.529999,92.519997,5615500,89.322693
"2015-02-03",94.720001,97.879997,94.650002,96.309998,8906600,92.981689
"2015-02-04",94.400002,97.529999,93.540001,95.190002,9869100,91.900421
"2015-02-05",95.709999,97.290001,95.160004,96.190002,5596600,92.865875
"2015-02-06",96.989998,97.209999,95.57,95.790001,5297800,92.479691
"2015-02-09",96.599998,97.230003,95.779999,95.949997,4249100,92.634155
"2015-02-10",96.650002,96.690002,93.839996,95.260002,4308300,91.96801
"2015-02-11",93.839996,94.089996,92.150002,93.199997,6332300,89.979195
"2015-02-12",94.959999,95.239998,93.470001,94.800003,3944500,91.523903
"2015-02-13",95.940002,96.970001,95.25,96.919998,4158500,93.570633
"2015-02-17",96.080002,96.669998,95.650002,96.489998,4234300,93.155518
"2015-02-18",96.489998,96.489998,94.5,95.309998,4534000,92.016273
"2015-02-19",86.68,94.739998,86.580002,93.800003,18682400,90.558479
"2015-02-20",93.089996,93.459999,90.07,91.080002,7937800,87.932472
"2015-02-23",90.059998,92.099998,89.25,91.93,5501300,88.753105
"2015-02-24",92.849998,93,91.260002,91.610001,4215000,88.444153
"2015-02-25",91.540001,93.25,91.290001,93.029999,5787800,89.815063
"2015-02-26",91.809998,92.25,89.610001,90.129997,5427100,87.015274
"2015-02-27",90.629997,90.709999,89.290001,89.720001,3837600,86.619469
"2015-03-02",89.720001,89.720001,87.080002,89.059998,5347800,85.982269
"2015-03-03",88.980003,91.110001,88.599998,90.370003,4381400,87.247009
"2015-03-04",90.199997,90.949997,88.550003,90.489998,3924800,87.362854
"2015-03-05",89.849998,90.519997,89.370003,89.589996,2688100,86.49395
"2015-03-06",88.919998,90,88.230003,88.57,4063600,85.509201
"2015-03-09",88.080002,89.25,87.639999,87.720001,3443600,84.688576
"2015-03-10",86.879997,88.57,86.150002,86.190002,4862400,83.211456
"2015-03-11",86.419998,87.370003,85.879997,86.550003,3973700,83.559013
"2015-03-12",87.050003,87.190002,85.620003,85.709999,3051700,82.748032
"2015-03-13",85.199997,85.660004,84.099998,85.389999,4415600,82.439095
"2015-03-16",85.110001,88.029999,85.059998,87.900002,4953800,84.862358
"2015-03-17",86.860001,87.970001,86.400002,86.800003,3798600,83.800369
"2015-03-18",86.080002,91.370003,86,90.660004,5386800,87.52697
"2015-03-19",89.400002,89.900002,88.360001,89.529999,3558700,86.436035
"2015-03-20",89.75,91.940002,89.43,90.68,5980000,87.546265
"2015-03-23",91.25,91.410004,89,89,3200700,85.924332
"2015-03-24",89.199997,89.940002,88.639999,88.839996,2681200,85.769875
"2015-03-25",89.68,90.650002,88.790001,89.959999,3664800,86.851173
"2015-03-26",91.489998,91.93,90.25,91.360001,4857100,88.202782
"2015-03-27",90.620003,91.120003,90.139999,90.559998,2539100,87.43045
"2015-03-30",91.639999,92.5,90.779999,92.139999,3478900,88.955833
"2015-03-31",91.129997,92.470001,90.830002,91.690002,3576000,88.521393
"2015-04-01",92.040001,93.349998,91.059998,91.220001,3813800,88.067627
"2015-04-02",90.300003,92.970001,89.230003,92.709999,4596300,89.506134
"2015-04-06",93.360001,95.400002,93.300003,94.870003,4770000,91.591469
"2015-04-07",95.199997,95.989998,94.120003,94.269997,5233200,91.012215
"2015-04-08",95.010002,95.580002,93.800003,94.040001,3274400,90.790184
"2015-04-09",94.110001,96.07,94.110001,95.709999,3408000,92.402451
"2015-04-10",95.870003,96.599998,95.25,96.589996,2570400,93.252045
"2015-04-13",96.75,96.900002,94.199997,94.690002,3111400,91.417717
"2015-04-14",95.660004,96.949997,95.339996,96.459999,3204400,93.292053
"2015-04-15",96.760002,98.339996,96.43,97.959999,5859500,94.74279
"2015-04-16",97.830002,98.949997,97.169998,98,4054400,94.781487
"2015-04-17",97.040001,97.470001,96.389999,97.230003,3201200,94.036774
"2015-04-20",97.18,99.010002,97.18,97.739998,3130700,94.530014
"2015-04-21",97.830002,98.32,96.360001,96.589996,3238300,93.417793
"2015-04-22",96.940002,98.599998,96.300003,97.699997,2897800,94.491333
"2015-04-23",97.980003,99.25,97.839996,98.269997,2708400,95.04261
"2015-04-24",97.900002,97.970001,95.910004,96.720001,3139600,93.543518
"2015-04-27",97.550003,97.959999,96.559998,97.360001,2980500,94.162498
"2015-04-28",97.639999,98.809998,97.639999,98.459999,3736600,95.226379
"2015-04-29",98.220001,99.980003,97.790001,99.739998,3902600,96.464325
"2015-04-30",100,100.440002,98.480003,98.949997,3462000,95.700279
"2015-05-01",99.209999,101,97.610001,98.900002,3584700,95.651917
"2015-05-04",99.110001,101.360001,98.550003,99.389999,7312700,96.125824
"2015-05-05",98.699997,100.199997,94.529999,94.540001,11762000,91.43512
"2015-05-06",96.209999,96.860001,94.489998,95.080002,5163500,91.95739
"2015-05-07",96.099998,96.099998,92.419998,93.5,5197800,90.429276
"2015-05-08",94.480003,94.5,92.559998,93.5,4922300,90.429276
"2015-05-11",94.050003,94.239998,91.470001,91.610001,3952400,88.601349
"2015-05-12",91.760002,93.589996,91.709999,93.410004,3468500,90.342209
"2015-05-13",94.040001,94.07,90.980003,91.599998,3548300,88.591675
"2015-05-14",91.989998,92.080002,90.68,90.730003,3582200,87.750244
"2015-05-15",90.32,91.239998,89.25,90.470001,3267300,87.498787
"2015-05-18",90.559998,92.040001,89.900002,91.800003,3018000,88.785103
"2015-05-19",91.480003,91.610001,90.239998,90.260002,3588500,87.295662
"2015-05-20",90.599998,90.720001,89.760002,90.459999,3734400,87.489105
"2015-05-21",91.169998,91.830002,90.68,91.489998,3958000,88.485283
"2015-05-22",90.400002,91.389999,90.07,90.260002,3055500,87.295662
"2015-05-26",89.25,89.809998,88.550003,89.150002,3920700,86.22213
"2015-05-27",89.129997,89.940002,88.510002,89,3016900,86.077057
"2015-05-28",88.550003,89.360001,88,89.150002,3790800,86.22213
"2015-05-29",89.419998,89.519997,88.260002,88.690002,3948900,85.777245
"2015-06-01",89.019997,89.120003,88.18,88.760002,2886500,85.844963
"2015-06-02",89.019997,90.349998,88.209999,89.769997,3581600,86.821777
"2015-06-03",89.550003,90.470001,88.970001,89.010002,2158400,86.086739
"2015-06-04",88.230003,89.129997,87.279999,87.379997,3774200,84.510246
"2015-06-05",87,90.639999,86.82,89.68,4429900,86.734734
"2015-06-08",89.370003,89.959999,88.629997,89.110001,2755700,86.183441
"2015-06-09",90.019997,91.480003,89.089996,89.089996,2661000,86.164101
"2015-06-10",90.389999,90.709999,89.660004,90.410004,2914800,87.44075
"2015-06-11",91,91.050003,90.230003,90.650002,2300900,87.672867
"2015-06-12",90.160004,90.43,89.120003,89.529999,2464100,86.589661
"2015-06-15",88.510002,89.860001,88.5,89.220001,2795300,86.289833
"2015-06-16",89.07,90.360001,89.029999,90.080002,2286400,87.121582
"2015-06-17",90.68,91.150002,88.419998,89.019997,4998100,86.096397
"2015-06-18",89.760002,90.129997,88.540001,88.809998,3602500,85.893288
"2015-06-19",88.290001,89.120003,88.239998,88.269997,4298600,85.37104
"2015-06-22",88.599998,88.669998,87.449997,88.080002,2845600,85.187256
"2015-06-23",88.279999,88.82,87.660004,88.790001,3613300,85.87394
"2015-06-24",88.540001,89.07,88.099998,88.339996,3785900,85.438744
"2015-06-25",88.169998,88.269997,87.300003,87.650002,3797800,84.771393
"2015-06-26",87.599998,88.699997,87.080002,88.059998,11406600,85.167953
