"","FISV.Open","FISV.High","FISV.Low","FISV.Close","FISV.Volume","FISV.Adjusted"
"2006-03-24",10.565,10.68,10.53,10.6375,3491200,10.6375
"2006-03-27",10.625,10.6875,10.485,10.5125,4554800,10.5125
"2006-03-28",10.475,10.665,10.475,10.57,5618400,10.57
"2006-03-29",10.5975,10.7,10.535,10.64,3428000,10.64
"2006-03-30",10.6,10.75,10.5275,10.5875,2851200,10.5875
"2006-03-31",10.5925,10.6775,10.5775,10.6375,5405600,10.6375
"2006-04-03",10.675,10.72,10.545,10.565,5407200,10.565
"2006-04-04",10.59,10.83,10.59,10.6525,6316000,10.6525
"2006-04-05",10.6875,10.73,10.5175,10.6125,9514800,10.6125
"2006-04-06",10.5875,10.6175,10.475,10.4875,7756400,10.4875
"2006-04-07",10.51,10.63,10.4475,10.48,7477200,10.48
"2006-04-10",10.4975,10.5475,10.4375,10.4875,7303600,10.4875
"2006-04-11",10.4625,10.55,10.2975,10.345,7750400,10.345
"2006-04-12",10.32,10.3325,10.2325,10.2725,7574400,10.2725
"2006-04-13",10.275,10.37,10.145,10.275,10023600,10.275
"2006-04-17",10.2375,10.345,10.2,10.255,6670000,10.255
"2006-04-18",10.2575,10.5475,10.2575,10.48,8140800,10.48
"2006-04-19",10.45,10.5425,10.4325,10.5425,5895200,10.5425
"2006-04-20",10.545,10.59,10.4725,10.5725,7669200,10.5725
"2006-04-21",10.635,10.635,10.3625,10.41,4739600,10.41
"2006-04-24",10.3775,10.48,10.35,10.4575,4907600,10.4575
"2006-04-25",10.4825,10.5425,10.325,10.485,6309200,10.485
"2006-04-26",10.9675,11.3525,10.855,11.3075,18628800,11.3075
"2006-04-27",11.225,11.4875,11.135,11.4,10770000,11.4
"2006-04-28",11.485,11.5525,11.2475,11.2675,9577200,11.2675
"2006-05-01",11.2325,11.295,11.0775,11.08,5940400,11.08
"2006-05-02",11.065,11.23,11.025,11.0325,4871200,11.0325
"2006-05-03",11,11.1,10.8125,11.0125,5166000,11.0125
"2006-05-04",11.0575,11.215,11.01,11.0725,3476800,11.0725
"2006-05-05",11.145,11.195,11.025,11.1675,4264000,11.1675
"2006-05-08",11.1125,11.1625,11.035,11.1275,3207600,11.1275
"2006-05-09",11.1325,11.1775,11.085,11.14,3767600,11.14
"2006-05-10",11.1275,11.2425,11.1075,11.155,4437200,11.155
"2006-05-11",11.1175,11.1925,11.0625,11.14,4648400,11.14
"2006-05-12",11.1275,11.2775,11.04,11.04,4555200,11.04
"2006-05-15",11.025,11.065,10.955,11.0375,4385200,11.0375
"2006-05-16",10.9575,11.0825,10.9075,11.065,3701200,11.065
"2006-05-17",11.01,11.0825,10.8175,10.825,3575600,10.825
"2006-05-18",10.8125,10.88,10.67,10.7025,4740800,10.7025
"2006-05-19",10.7825,11.135,10.7375,10.985,10997600,10.985
"2006-05-22",10.96,11.1875,10.915,11.03,6057200,11.03
"2006-05-23",11.0225,11.095,10.88,10.88,3987200,10.88
"2006-05-24",10.8625,11.0525,10.7475,11,6210000,11
"2006-05-25",10.98,11.0225,10.805,10.92,3725600,10.92
"2006-05-26",10.9625,10.9625,10.8325,10.925,2686400,10.925
"2006-05-30",10.8925,10.9075,10.6975,10.6975,3112400,10.6975
"2006-05-31",10.7325,10.9375,10.6725,10.7875,5402800,10.7875
"2006-06-01",10.8375,11.1675,10.785,11.1675,5304400,11.1675
"2006-06-02",11.35,11.4075,11.105,11.23,6253200,11.23
"2006-06-05",11.19,11.2725,10.9575,10.975,3493200,10.975
"2006-06-06",10.9975,11.1825,10.9575,11.13,5964400,11.13
"2006-06-07",11.1725,11.3475,11.145,11.2375,6257600,11.2375
"2006-06-08",11.2225,11.3175,11,11.1225,7260800,11.1225
"2006-06-09",11.1625,11.235,10.98,10.9925,4136000,10.9925
"2006-06-12",11,11.03,10.89,10.89,3196000,10.89
"2006-06-13",10.8825,10.9725,10.71,10.725,5030400,10.725
"2006-06-14",10.71,10.78,10.615,10.75,4859200,10.75
"2006-06-15",10.8175,10.97,10.665,10.9175,5314800,10.9175
"2006-06-16",10.8675,11.0375,10.8125,10.985,11526400,10.985
"2006-06-19",11.035,11.0875,10.8875,10.9325,4666400,10.9325
"2006-06-20",10.9625,11.025,10.8725,10.9725,4537600,10.9725
"2006-06-21",11,11.3125,11,11.2275,5005200,11.2275
"2006-06-22",11.225,11.405,11.005,11.1625,4022400,11.1625
"2006-06-23",11.1275,11.3,11.0775,11.1525,3270000,11.1525
"2006-06-26",11.13,11.2975,11.13,11.2575,3284000,11.2575
"2006-06-27",11.215,11.325,11.17,11.235,5083200,11.235
"2006-06-28",11.21,11.3525,11.21,11.3525,3063200,11.3525
"2006-06-29",11.4,11.5325,11.2925,11.53,5581600,11.53
"2006-06-30",11.5475,11.57,11.3375,11.34,5480800,11.34
"2006-07-03",11.3925,11.4125,11.275,11.3075,1804000,11.3075
"2006-07-05",11.26,11.405,11.0725,11.29,4579600,11.29
"2006-07-06",11.245,11.3375,11.1875,11.1925,3254000,11.1925
"2006-07-07",11.1425,11.2275,11.025,11.06,2716800,11.06
"2006-07-10",11.135,11.1825,10.995,11.05,2304000,11.05
"2006-07-11",11.0225,11.1175,11,11.0725,3626400,11.0725
"2006-07-12",11.0925,11.115,10.88,10.95,3580800,10.95
"2006-07-13",10.995,11,10.7075,10.7675,5318000,10.7675
"2006-07-14",10.7525,10.8225,10.6825,10.78,3900800,10.78
"2006-07-17",10.8225,10.84,10.7225,10.7625,3231600,10.7625
"2006-07-18",10.7375,10.7975,10.6275,10.745,4169600,10.745
"2006-07-19",10.7625,10.9325,10.73,10.87,5024800,10.87
"2006-07-20",10.7775,10.78,10.635,10.6375,3520800,10.6375
"2006-07-21",10.5625,10.71,10.545,10.61,5400000,10.61
"2006-07-24",10.6075,10.7175,10.525,10.7175,3800800,10.7175
"2006-07-25",10.73,10.825,10.565,10.68,4138000,10.68
"2006-07-26",10.875,11.2325,10.62,11.075,8426000,11.075
"2006-07-27",11.135,11.2475,10.735,10.8,5501200,10.8
"2006-07-28",10.875,10.975,10.8175,10.905,3085200,10.905
"2006-07-31",10.855,10.94,10.7625,10.915,4724800,10.915
"2006-08-01",10.845,10.855,10.6225,10.7225,4010400,10.7225
"2006-08-02",10.68,10.9275,10.66,10.765,5561200,10.765
"2006-08-03",10.6925,11.0375,10.68,10.915,3479600,10.915
"2006-08-04",11.0325,11.13,10.7775,10.865,3172400,10.865
"2006-08-07",10.8775,10.94,10.7625,10.8125,3536800,10.8125
"2006-08-08",10.875,10.9175,10.665,10.7325,2807600,10.7325
"2006-08-09",10.815,11.06,10.795,10.8725,3853600,10.8725
"2006-08-10",10.87,11.065,10.8175,11.0275,4540800,11.0275
"2006-08-11",11.0125,11.0125,10.8775,10.915,2330800,10.915
"2006-08-14",10.95,11.2025,10.9425,11.0575,3027200,11.0575
"2006-08-15",11.1625,11.23,11.055,11.1025,2536800,11.1025
"2006-08-16",11.185,11.185,11.01,11.11,3904800,11.11
"2006-08-17",11.1275,11.275,11.1,11.1525,4027600,11.1525
"2006-08-18",11.1825,11.255,11.07,11.1125,4352800,11.1125
"2006-08-21",11.05,11.1625,11.005,11.0175,3003600,11.0175
"2006-08-22",11.005,11.1625,10.965,11.07,2833200,11.07
"2006-08-23",11.1025,11.1475,10.94,10.9575,2464800,10.9575
"2006-08-24",11.0625,11.08,10.85,10.905,3072400,10.905
"2006-08-25",10.8425,10.9975,10.7875,10.8925,4649200,10.8925
"2006-08-28",10.87,11,10.8075,10.935,2426800,10.935
"2006-08-29",10.935,10.935,10.74,10.85,4557200,10.85
"2006-08-30",10.875,10.9625,10.7875,10.895,2479600,10.895
"2006-08-31",10.9325,11.07,10.875,11.04,4292800,11.04
"2006-09-01",11.0975,11.2125,11.065,11.065,2684400,11.065
"2006-09-05",10.95,11.035,10.8775,10.955,3786800,10.955
"2006-09-06",10.8975,10.95,10.8075,10.835,3529600,10.835
"2006-09-07",10.8425,10.945,10.8275,10.84,2655600,10.84
"2006-09-08",11.115,11.5525,10.9825,11.5025,14609200,11.5025
"2006-09-11",11.5225,11.635,11.4225,11.5175,6295200,11.5175
"2006-09-12",11.4725,11.5275,11.415,11.4925,3837600,11.4925
"2006-09-13",11.46,11.7725,11.4225,11.71,8541200,11.71
"2006-09-14",11.67,11.735,11.6075,11.6525,3368800,11.6525
"2006-09-15",11.7325,11.8725,11.5775,11.7,10236000,11.7
"2006-09-18",11.71,11.85,11.6625,11.6975,4062800,11.6975
"2006-09-19",11.6775,11.77,11.335,11.5775,9493600,11.5775
"2006-09-20",11.65,11.8875,11.6475,11.8,7348800,11.8
"2006-09-21",11.8375,11.855,11.625,11.71,4951600,11.71
"2006-09-22",11.68,11.7225,11.5375,11.6125,3016400,11.6125
"2006-09-25",11.64,11.8625,11.595,11.835,5137200,11.835
"2006-09-26",11.86,12.0375,11.82,11.9925,5987600,11.9925
"2006-09-27",11.9625,12.0575,11.86,11.97,3973600,11.97
"2006-09-28",12.025,12.0625,11.8475,11.9225,3530800,11.9225
"2006-09-29",11.87,11.88,11.765,11.7725,4184800,11.7725
"2006-10-02",11.815,11.995,11.795,11.8725,4595200,11.8725
"2006-10-03",11.9025,11.9775,11.7825,11.8425,3527600,11.8425
"2006-10-04",11.8275,12.07,11.78,12.07,4897600,12.07
"2006-10-05",12.0175,12.0875,11.9375,11.99,3274000,11.99
"2006-10-06",11.985,12.095,11.965,12.0575,3672800,12.0575
"2006-10-09",12.06,12.1,11.975,11.9775,3019200,11.9775
"2006-10-10",11.975,12.0475,11.8775,11.905,4742000,11.905
"2006-10-11",11.905,11.905,11.73,11.86,3913200,11.86
"2006-10-12",11.9,11.98,11.8475,11.9775,3603200,11.9775
"2006-10-13",11.9975,12,11.8625,11.93,3072800,11.93
"2006-10-16",11.875,12.1275,11.875,12.0925,5094400,12.0925
"2006-10-17",12,12.1225,11.91,12.105,3589600,12.105
"2006-10-18",12.1625,12.2225,12.085,12.1275,4476800,12.1275
"2006-10-19",12.0875,12.245,12.0475,12.2225,3678400,12.2225
"2006-10-20",12.285,12.285,12.0875,12.1525,3311200,12.1525
"2006-10-23",12.09,12.4725,12.09,12.46,6587600,12.46
"2006-10-24",12.475,12.49,12.3475,12.4025,5651200,12.4025
"2006-10-25",12.2275,12.2525,11.825,12.025,11458400,12.025
"2006-10-26",12.0125,12.085,11.9375,12.06,6930800,12.06
"2006-10-27",12.05,12.1775,12,12.11,5541600,12.11
"2006-10-30",12.1625,12.3075,12.08,12.29,5022400,12.29
"2006-10-31",12.2525,12.4875,12.2175,12.35,6528000,12.35
"2006-11-01",12.3975,12.475,12.235,12.25,6380000,12.25
"2006-11-02",12.215,12.315,12.185,12.265,3765200,12.265
"2006-11-03",12.185,12.3075,12.1,12.2275,3196000,12.2275
"2006-11-06",12.32,12.765,12.295,12.6925,8155200,12.6925
"2006-11-07",12.72,12.9375,12.585,12.8075,4979600,12.8075
"2006-11-08",12.7325,13.025,12.7325,12.925,5439600,12.925
"2006-11-09",12.935,12.97,12.835,12.87,2939600,12.87
"2006-11-10",12.905,13.105,12.8975,13.0425,2939200,13.0425
"2006-11-13",12.9125,13.2,12.9125,13,3649200,13
"2006-11-14",13.0325,13.1825,12.94,13.1825,4488000,13.1825
"2006-11-15",13.2075,13.23,13.075,13.1525,2902800,13.1525
"2006-11-16",13.2275,13.25,13.1525,13.235,3353600,13.235
"2006-11-17",13.23,13.2475,13.09,13.1325,4506400,13.1325
"2006-11-20",13.0675,13.145,12.9725,13.0475,4892000,13.0475
"2006-11-21",13.0425,13.07,12.935,13.055,2891200,13.055
"2006-11-22",13.0375,13.075,12.92,13.0725,1929200,13.0725
"2006-11-24",12.9675,13.075,12.9575,13.0125,993600,13.0125
"2006-11-27",12.915,12.95,12.6825,12.7775,4281200,12.7775
"2006-11-28",12.7675,12.8775,12.74,12.825,4698000,12.825
"2006-11-29",12.8625,12.9075,12.7025,12.88,4207600,12.88
"2006-11-30",12.84,12.945,12.7625,12.7775,4779600,12.7775
"2006-12-01",12.7425,12.825,12.56,12.7275,4734000,12.7275
"2006-12-04",12.715,13.11,12.6875,12.905,4368400,12.905
"2006-12-05",12.94,13,12.8275,12.8975,4455200,12.8975
"2006-12-06",12.9125,12.995,12.88,12.935,2326400,12.935
"2006-12-07",12.9925,12.9925,12.75,12.8375,3570000,12.8375
"2006-12-08",12.795,13.095,12.7125,12.9375,4288000,12.9375
"2006-12-11",12.86,13.075,12.7875,12.98,3236800,12.98
"2006-12-12",12.9775,13.055,12.8725,12.9175,3094800,12.9175
"2006-12-13",13.0175,13.03,12.8875,13.025,3484800,13.025
"2006-12-14",13.08,13.27,13.0675,13.2025,4461200,13.2025
"2006-12-15",13.2975,13.4,13.1475,13.2225,7039200,13.2225
"2006-12-18",13.225,13.3525,13.0925,13.1225,3455600,13.1225
"2006-12-19",13.0575,13.22,12.965,13.17,3253600,13.17
"2006-12-20",13.185,13.205,13.105,13.115,2852800,13.115
"2006-12-21",13.145,13.225,13.0375,13.12,2786400,13.12
"2006-12-22",13.165,13.2075,12.9725,13.0275,1788000,13.0275
"2006-12-26",13.0275,13.1375,12.975,13.1125,1786000,13.1125
"2006-12-27",13.2125,13.32,13.195,13.275,2362000,13.275
"2006-12-28",13.215,13.325,13.175,13.2425,2239200,13.2425
"2006-12-29",13.2,13.2325,13.0875,13.105,2997200,13.105
"2007-01-03",13.0275,13.125,12.7875,12.8925,8545600,12.8925
"2007-01-04",12.9375,13.19,12.8875,13.165,7635600,13.165
"2007-01-05",13.1875,13.2125,13.025,13.115,4457200,13.115
"2007-01-08",13.045,13.1925,12.965,13.1475,3542000,13.1475
"2007-01-09",13.195,13.27,13.065,13.1875,3908800,13.1875
"2007-01-10",13.065,13.175,12.97,13.1525,3450800,13.1525
"2007-01-11",13.255,13.38,13.1875,13.295,3166800,13.295
"2007-01-12",13.3625,13.4,13.2125,13.24,3726400,13.24
"2007-01-16",13.23,13.425,13.225,13.385,4164000,13.385
"2007-01-17",13.395,13.4675,13.2475,13.2775,4475200,13.2775
"2007-01-18",13.345,13.3825,13.035,13.0675,5179200,13.0675
"2007-01-19",12.9925,13.1425,12.965,13.1025,4555200,13.1025
"2007-01-22",13.0625,13.095,12.86,12.99,4024800,12.99
"2007-01-23",13.0225,13.17,12.975,13.0675,3070400,13.0675
"2007-01-24",13.1325,13.335,13.12,13.315,3929600,13.315
"2007-01-25",13.2025,13.23,12.895,12.925,5040800,12.925
"2007-01-26",12.9275,13.0125,12.7775,12.955,3445200,12.955
"2007-01-29",12.9125,13.0325,12.7875,12.97,4517600,12.97
"2007-01-30",12.9425,12.985,12.875,12.9725,3138800,12.9725
"2007-01-31",12.995,13.195,12.85,13.15,3691600,13.15
"2007-02-01",13.1625,13.3075,12.9825,13.0025,5435200,13.0025
"2007-02-02",13.015,13.4575,13.005,13.4525,5417600,13.4525
"2007-02-05",13.3975,13.4675,13.33,13.375,3541600,13.375
"2007-02-06",13.375,13.4375,13.2175,13.27,3258000,13.27
"2007-02-07",13.2775,13.5275,13.21,13.445,6860800,13.445
"2007-02-08",13.455,13.5125,13.405,13.43,4005200,13.43
"2007-02-09",13.425,13.4475,13.15,13.2625,5036000,13.2625
"2007-02-12",13.3075,13.3725,13.245,13.325,2860000,13.325
"2007-02-13",13.345,13.48,13.345,13.4275,3933600,13.4275
"2007-02-14",13.4375,13.625,13.4125,13.575,3685600,13.575
"2007-02-15",13.55,13.735,13.5225,13.705,3842000,13.705
"2007-02-16",13.675,13.75,13.6025,13.68,4590400,13.68
"2007-02-20",13.58,13.77,13.5075,13.7575,3786800,13.7575
"2007-02-21",13.7575,13.7675,13.62,13.7,2789600,13.7
"2007-02-22",13.7425,13.7425,13.585,13.7225,2474800,13.7225
"2007-02-23",13.72,13.7425,13.5825,13.6725,2656000,13.6725
"2007-02-26",13.6625,13.75,13.51,13.545,3865600,13.545
"2007-02-27",13.505,13.555,13.1325,13.22,6168400,13.22
"2007-02-28",13.105,13.395,13.0075,13.24,5350800,13.24
"2007-03-01",13.02,13.33,12.845,13.155,5378400,13.155
"2007-03-02",13.0825,13.1425,12.9375,12.96,4943600,12.96
"2007-03-05",12.9025,13.04,12.7725,12.8425,4501200,12.8425
"2007-03-06",12.8375,13.07,12.7775,13.035,4109600,13.035
"2007-03-07",12.955,13.01,12.8825,12.9125,3582800,12.9125
"2007-03-08",13.01,13.04,12.895,12.95,3502400,12.95
"2007-03-09",13.0775,13.0775,12.895,12.9875,3657600,12.9875
"2007-03-12",12.9175,12.9975,12.8825,12.9475,2769200,12.9475
"2007-03-13",12.8,12.8725,12.64,12.6525,4870400,12.6525
"2007-03-14",12.725,12.8375,12.5675,12.815,4666000,12.815
"2007-03-15",12.815,12.9175,12.78,12.8375,3775200,12.8375
"2007-03-16",12.835,12.875,12.63,12.7175,7324800,12.7175
"2007-03-19",12.7625,12.91,12.7425,12.83,2938000,12.83
"2007-03-20",12.825,13.0425,12.79,13.0175,3750000,13.0175
"2007-03-21",13.0225,13.3425,12.9975,13.34,5951200,13.34
"2007-03-22",13.325,13.44,13.3075,13.4075,5875200,13.4075
"2007-03-23",13.4575,13.48,13.3475,13.3725,3926800,13.3725
"2007-03-26",13.415,13.455,13.2675,13.4525,3422000,13.4525
"2007-03-27",13.3875,13.4675,13.335,13.39,2622000,13.39
"2007-03-28",13.38,13.475,13.225,13.2325,4332800,13.2325
"2007-03-29",13.2775,13.3275,13.1075,13.2475,3980000,13.2475
"2007-03-30",13.265,13.3425,13.1175,13.265,3818000,13.265
"2007-04-02",13.385,13.5,13.2775,13.485,5615200,13.485
"2007-04-03",13.525,13.6725,13.4975,13.5575,5332400,13.5575
"2007-04-04",13.5925,13.69,13.5175,13.6225,4704800,13.6225
"2007-04-05",13.65,13.77,13.645,13.7575,3261200,13.7575
"2007-04-09",13.7575,13.7875,13.5625,13.5675,4259200,13.5675
"2007-04-10",13.5475,13.64,13.5225,13.575,5578400,13.575
"2007-04-11",13.5475,13.6,13.44,13.5025,3362800,13.5025
"2007-04-12",13.53,13.64,13.5025,13.5975,2973600,13.5975
"2007-04-13",13.5625,13.6225,13.515,13.565,2862000,13.565
"2007-04-16",13.5425,13.6725,13.525,13.6275,3920000,13.6275
"2007-04-17",13.6275,13.6575,13.565,13.6075,3237200,13.6075
"2007-04-18",13.5475,13.625,13.47,13.4825,4147200,13.4825
"2007-04-19",13.4375,13.465,13.355,13.45,4812400,13.45
"2007-04-20",13.6275,13.805,13.4725,13.745,7513600,13.745
"2007-04-23",13.7225,13.77,13.6725,13.755,5158800,13.755
"2007-04-24",13.725,13.84,13.605,13.7625,5462000,13.7625
"2007-04-25",13.75,13.7725,13.6075,13.7125,5827600,13.7125
"2007-04-26",13.6775,13.7175,13.26,13.335,10330000,13.335
"2007-04-27",13.335,13.4675,13.325,13.4275,5081600,13.4275
"2007-04-30",13.405,13.5,13.29,13.2925,4188000,13.2925
"2007-05-01",13.2875,13.3925,13.1375,13.2025,12169600,13.2025
"2007-05-02",13.2,13.285,13.1375,13.22,4869200,13.22
"2007-05-03",13.225,13.24,13.1425,13.2075,5602400,13.2075
"2007-05-04",13.24,13.24,13.0275,13.115,5389200,13.115
"2007-05-07",13.1175,13.1775,13.05,13.085,6034800,13.085
"2007-05-08",13.0375,13.1225,12.9925,13.05,4323200,13.05
"2007-05-09",13.025,13.0625,12.955,12.9775,7622400,12.9775
"2007-05-10",12.9725,13.1625,12.9375,13.1075,9083200,13.1075
"2007-05-11",13.0125,13.2375,13.005,13.2325,6345600,13.2325
"2007-05-14",13.2475,13.25,13.1075,13.1525,8514000,13.1525
"2007-05-15",13.15,13.3175,13.12,13.16,6162000,13.16
"2007-05-16",13.2,13.2925,13.0775,13.2325,4469600,13.2325
"2007-05-17",13.3375,13.435,13.2625,13.2675,3927600,13.2675
"2007-05-18",13.295,13.4375,13.22,13.3775,5258000,13.3775
"2007-05-21",13.3425,13.45,13.325,13.375,3385200,13.375
"2007-05-22",13.325,13.375,13.2775,13.3075,4141200,13.3075
"2007-05-23",13.3475,13.3725,13.225,13.2425,5282000,13.2425
"2007-05-24",13.275,13.29,13.0675,13.0925,4442800,13.0925
"2007-05-25",13.0625,13.4475,13.0625,13.435,6188800,13.435
"2007-05-29",13.6575,14.225,13.625,14.08,15093600,14.08
"2007-05-30",14.0425,14.755,14.04,14.7475,16982800,14.7475
"2007-05-31",14.75,14.9625,14.7,14.8125,11956800,14.8125
"2007-06-01",14.7825,14.8275,14.625,14.72,9115600,14.72
"2007-06-04",14.6075,14.625,14.455,14.5425,13388000,14.5425
"2007-06-05",14.405,14.5,14.29,14.4125,8322800,14.4125
"2007-06-06",14.435,14.445,14.1775,14.3425,7262800,14.3425
"2007-06-07",14.135,14.305,14.1125,14.1125,9637200,14.1125
"2007-06-08",13.985,14.3575,13.9275,14.3175,8055200,14.3175
"2007-06-11",14.2625,14.3175,14.115,14.1275,7608000,14.1275
"2007-06-12",14.125,14.225,14.055,14.1225,6626800,14.1225
"2007-06-13",14.1625,14.54,14.0625,14.525,8740800,14.525
"2007-06-14",14.5,14.565,14.3625,14.425,5135200,14.425
"2007-06-15",14.61,14.885,14.515,14.625,10523200,14.625
"2007-06-18",14.6625,14.8975,14.6275,14.685,6108000,14.685
"2007-06-19",14.6125,14.76,14.5325,14.7125,5018400,14.7125
"2007-06-20",14.6075,14.745,14.4925,14.5075,4616800,14.5075
"2007-06-21",14.5,14.68,14.48,14.54,6517200,14.54
"2007-06-22",14.5,14.51,14.2225,14.2375,9474400,14.2375
"2007-06-25",14.1475,14.25,14.0125,14.0325,6917200,14.0325
"2007-06-26",14.1475,14.2375,13.9675,14.2175,5308000,14.2175
"2007-06-27",14.0375,14.3125,13.9725,14.2975,7823200,14.2975
"2007-06-28",14.3,14.4175,14.2225,14.3125,4062800,14.3125
"2007-06-29",14.3025,14.3475,14.1375,14.2,4226000,14.2
"2007-07-02",14.2525,14.33,14.1525,14.2025,3622000,14.2025
"2007-07-03",14.255,14.265,14.21,14.2475,1756800,14.2475
"2007-07-05",14.1575,14.2,14,14.13,4961600,14.13
"2007-07-06",14.1625,14.3325,14.1375,14.28,3419600,14.28
"2007-07-09",14.2975,14.43,14.1625,14.415,5582400,14.415
"2007-07-10",14.465,14.58,14.13,14.1625,6078000,14.1625
"2007-07-11",14.1725,14.25,14.1075,14.15,5096800,14.15
"2007-07-12",14.2125,14.2575,14.125,14.2575,4737600,14.2575
"2007-07-13",14.28,14.3075,14.21,14.2725,3236000,14.2725
"2007-07-16",14.2125,14.25,14.1475,14.2,2649200,14.2
"2007-07-17",14.1975,14.33,14.1325,14.255,3669600,14.255
"2007-07-18",14.24,14.3275,14.125,14.24,6681600,14.24
"2007-07-19",14.27,14.315,14.125,14.1275,6812400,14.1275
"2007-07-20",14.1925,14.1925,13.87,13.8875,8700400,13.8875
"2007-07-23",13.99,14.16,13.945,13.9925,4516400,13.9925
"2007-07-24",13.9025,14.125,13.64,13.675,5939600,13.675
"2007-07-25",13.72,13.7975,13.565,13.6725,6934800,13.6725
"2007-07-26",12.8175,13.2475,12.6475,12.7125,17521600,12.7125
"2007-07-27",12.72,12.72,12.385,12.385,10890400,12.385
"2007-07-30",12.425,12.4875,12.2675,12.4625,13290400,12.4625
"2007-07-31",12.5,12.5625,12.355,12.355,10593200,12.355
"2007-08-01",12.3125,12.37,12.11,12.2975,9033200,12.2975
"2007-08-02",12.215,12.755,12.07,12.375,32054000,12.375
"2007-08-03",12.45,12.475,11.93,11.945,17910400,11.945
"2007-08-06",11.9475,12.075,11.6825,12.0575,16834800,12.0575
"2007-08-07",11.98,12.1025,11.8125,11.8925,10476000,11.8925
"2007-08-08",11.9875,12,11.52,11.9525,11465600,11.9525
"2007-08-09",11.8425,11.9475,11.61,11.685,14351200,11.685
"2007-08-10",11.7325,11.875,11.04,11.76,10123200,11.76
"2007-08-13",11.825,12.1375,11.6,12.09,10384000,12.09
"2007-08-14",12.105,12.2325,11.9175,11.99,6530400,11.99
"2007-08-15",11.9825,12.1375,11.875,11.89,8511200,11.89
"2007-08-16",11.825,11.975,11.5875,11.92,10256800,11.92
"2007-08-17",11.92,12.11,11.6625,12.0775,8270000,12.0775
"2007-08-20",12.105,12.1825,11.915,12.0075,5432400,12.0075
"2007-08-21",12.005,12.17,11.915,12.005,7298800,12.005
"2007-08-22",12.0475,12.1275,11.89,11.9125,10531200,11.9125
"2007-08-23",11.9575,12.05,11.8825,11.9875,5160000,11.9875
"2007-08-24",11.9325,12.125,11.905,12.0975,4269600,12.0975
"2007-08-27",12.0875,12.1275,11.9325,11.9325,3987600,11.9325
"2007-08-28",11.8375,11.9325,11.6025,11.6075,5826800,11.6075
"2007-08-29",11.66,11.6625,11.4275,11.6575,7806000,11.6575
"2007-08-30",11.515,11.8375,11.515,11.655,4450400,11.655
"2007-08-31",11.765,11.795,11.6125,11.63,5412400,11.63
"2007-09-04",11.6675,11.965,11.615,11.9625,7874000,11.9625
"2007-09-05",11.9,11.9325,11.745,11.7625,9512000,11.7625
"2007-09-06",11.785,11.825,11.5875,11.82,7308000,11.82
"2007-09-07",11.725,11.805,11.565,11.605,6061600,11.605
"2007-09-10",11.6825,11.77,11.535,11.645,11263200,11.645
"2007-09-11",11.7475,11.85,11.6675,11.735,5800400,11.735
"2007-09-12",11.685,11.9375,11.685,11.78,7236800,11.78
"2007-09-13",11.895,11.9225,11.69,11.835,8340800,11.835
"2007-09-14",11.765,11.9775,11.6925,11.97,5140400,11.97
"2007-09-17",11.895,11.9575,11.81,11.85,5231600,11.85
"2007-09-18",11.83,12.165,11.8275,12.1525,6047200,12.1525
"2007-09-19",12.24,12.4275,12.2,12.3775,6128000,12.3775
"2007-09-20",12.3675,12.4,12.275,12.3525,5444800,12.3525
"2007-09-21",12.335,12.5,12.29,12.3325,9364400,12.3325
"2007-09-24",12.3775,12.535,12.345,12.4125,6594400,12.4125
"2007-09-25",12.4225,12.655,12.35,12.615,6690000,12.615
"2007-09-26",12.6275,12.7125,12.5375,12.6025,6159600,12.6025
"2007-09-27",12.6925,12.775,12.6125,12.7175,8352000,12.7175
"2007-09-28",12.745,12.75,12.5775,12.715,7190000,12.715
"2007-10-01",12.725,12.97,12.72,12.945,10677600,12.945
"2007-10-02",12.9675,13.25,12.83,13.23,12025600,13.23
"2007-10-03",13.29,13.8225,13.275,13.75,17885600,13.75
"2007-10-04",13.855,13.905,13.595,13.685,9978000,13.685
"2007-10-05",13.6925,13.805,13.6,13.705,6808400,13.705
"2007-10-08",13.6975,13.725,13.5075,13.625,2968800,13.625
"2007-10-09",13.5775,13.6725,13.505,13.665,5600800,13.665
"2007-10-10",13.5925,13.755,13.585,13.6875,3893200,13.6875
"2007-10-11",13.705,13.8325,13.4725,13.4925,7333200,13.4925
"2007-10-12",13.5425,13.69,13.365,13.6225,5679200,13.6225
"2007-10-15",13.5175,13.65,13.27,13.39,7729600,13.39
"2007-10-16",13.41,13.5925,13.2675,13.2975,8750800,13.2975
"2007-10-17",13.43,13.4325,12.985,13.31,6935200,13.31
"2007-10-18",13.2275,13.285,13.0775,13.2125,4358400,13.2125
"2007-10-19",13.255,13.255,12.8775,12.895,9185600,12.895
"2007-10-22",12.8825,13.11,12.795,13.0975,5641200,13.0975
