"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2010-06-04",36.277435,36.277435,35.399475,35.522388,4636500,28.129908
"2010-06-07",35.496048,35.610184,35.083408,35.127304,4598100,27.817045
"2010-06-08",35.083408,36.084286,35.030727,36.066727,6818900,28.560982
"2010-06-09",35.794556,36.356453,35.575066,35.873573,6334400,28.6451
"2010-06-10",36.251099,37.050045,35.803337,36.89201,5515800,29.458317
"2010-06-11",36.417912,36.769096,36.303776,36.725197,4216000,29.325123
"2010-06-14",36.637402,37.225636,36.637402,36.777874,3253200,29.367174
"2010-06-15",37.120281,37.453907,36.804214,37.427567,3701900,29.885956
"2010-06-16",37.304653,37.418789,37.032486,37.234417,3572700,29.731728
"2010-06-17",37.18174,37.383671,36.900791,37.234417,4158700,29.731728
"2010-06-18",37.304653,37.427567,36.91835,37.120281,4119500,29.640585
"2010-06-21",37.366112,37.532925,36.479366,36.611061,5659400,29.233982
"2010-06-22",36.654961,37.014927,36.093063,36.119404,4483300,28.841389
"2010-06-23",36.049168,36.330112,35.856014,36.049168,4271200,28.785309
"2010-06-24",35.75066,35.996487,35.417034,35.627743,5695600,28.44879
"2010-06-25",35.662861,36.066727,35.478489,35.873573,6594800,28.6451
"2010-06-28",36.084286,36.136963,35.829674,35.92625,4604800,28.687157
"2010-06-29",35.548725,35.882355,35.232658,35.46093,9470800,28.315598
"2010-06-30",35.320457,35.724319,35.206322,35.346794,5441600,28.224459
"2010-07-01",35.232658,35.338017,34.609306,34.863914,8230900,27.838879
"2010-07-02",35.092186,35.452152,34.381035,34.618088,4416900,27.642584
"2010-07-06",34.846355,34.969273,34.310799,34.600525,4684400,27.628561
"2010-07-07",34.600525,35.373135,34.51273,35.302898,4937400,28.189409
"2010-07-08",35.531166,35.531166,35.118526,35.443371,4870100,28.301575
"2010-07-09",35.478489,35.785778,35.373135,35.75066,2945900,28.546955
"2010-07-12",35.864792,36.18964,35.48727,35.978928,2621100,28.729218
"2010-07-13",36.172081,36.575943,36.154522,36.426689,3554700,29.086761
"2010-07-14",36.40913,36.725197,36.338894,36.611061,3208200,29.233982
"2010-07-15",36.444248,36.786655,36.172081,36.62862,3025400,29.248009
"2010-07-16",36.584724,36.584724,35.601406,35.671642,4492600,28.483852
"2010-07-19",35.715542,36.110622,35.697979,36.014046,2764000,28.757256
"2010-07-20",35.645302,36.400352,35.338017,36.374012,3443300,29.044693
"2010-07-21",36.470589,36.470589,35.136086,35.338017,6490000,28.217445
"2010-07-22",35.636524,36.540825,35.636524,36.400352,3972300,29.06572
"2010-07-23",36.215981,36.865673,36.172081,36.777874,4464000,29.367174
"2010-07-26",36.742756,36.91835,36.637402,36.91835,3340600,29.479345
"2010-07-27",36.944687,37.129059,36.742756,36.909569,3573300,29.472334
"2010-07-28",36.91835,37.278313,36.874451,36.962246,3305300,29.514399
"2010-07-29",36.505707,36.900791,36.014046,36.277435,4843800,28.967585
"2010-07-30",35.952591,36.417912,35.935032,36.23354,3338500,28.932526
"2010-08-02",36.470589,36.874451,36.312553,36.830555,2965300,29.409243
"2010-08-03",36.769096,36.962246,36.382793,36.883232,3783900,29.451313
"2010-08-04",36.821774,37.058823,36.549606,36.997368,3557500,29.542442
"2010-08-05",36.769096,36.91835,36.567165,36.812992,2669000,29.395222
"2010-08-06",36.479366,36.584724,35.908691,36.496925,4069100,29.142834
"2010-08-09",36.62862,36.795433,36.496925,36.67252,1926100,29.283058
"2010-08-10",36.303776,36.496925,35.987709,36.312553,3243100,28.995619
"2010-08-11",35.908691,35.978928,35.373135,35.469711,3451600,28.322607
"2010-08-12",35.206322,35.390694,34.942932,35.118526,2776400,28.042196
"2010-08-13",35.065845,35.232658,34.872696,34.934155,2496000,27.894968
"2010-08-16",34.75856,35.26778,34.565407,35.179981,2693600,28.091261
"2010-08-17",35.355576,35.873573,35.24144,35.425812,3633000,28.287546
"2010-08-18",35.320457,35.417034,34.969273,35.311676,3525600,28.196419
"2010-08-19",35.232658,35.24144,34.433712,34.635647,3656100,27.656607
"2010-08-20",34.51273,34.73222,34.328358,34.591747,3127600,27.621555
"2010-08-23",34.653206,34.890255,34.266899,34.284458,2643200,27.376183
"2010-08-24",34.152767,34.407375,33.8367,34.07375,3297100,27.207933
"2010-08-25",33.863037,34.337139,33.722565,34.179104,2857700,27.292051
"2010-08-26",34.24934,34.398594,33.924496,34.021072,2947800,27.165869
"2010-08-27",34.310799,34.600525,33.854259,34.556629,3227100,27.593512
"2010-08-30",34.468834,34.565407,34.091309,34.091309,3135400,27.221952
"2010-08-31",34.108868,34.354698,33.801579,33.898155,4003600,27.06772
"2010-09-01",34.07375,34.881474,34.064968,34.565407,3810200,27.600523
"2010-09-02",34.626865,34.951714,34.433712,34.846355,2925100,27.824862
"2010-09-03",35.24144,35.522388,34.986832,35.188763,3781200,28.098267
"2010-09-07",35.083408,35.127304,34.811237,34.837578,2478200,27.817848
"2010-09-08",34.635647,35.004391,34.477612,34.820019,2599600,28.044132
"2010-09-09",35.223881,35.294117,34.942932,35.048286,2500500,28.227982
"2010-09-10",35.074627,35.338017,34.969273,35.206322,1795800,28.355255
"2010-09-13",35.557507,35.654083,35.346794,35.478489,2515400,28.574469
"2010-09-14",35.408253,35.768219,35.381912,35.601406,2123300,28.673462
"2010-09-15",35.724319,36.215981,35.557507,36.172081,3434100,29.133081
"2010-09-16",35.996487,36.198421,35.987709,36.110622,2229500,29.083582
"2010-09-17",36.321335,36.426689,36.136963,36.286217,5632000,29.225014
"2010-09-20",36.435471,36.988586,36.312553,36.900791,3174100,29.719995
"2010-09-21",36.91835,36.944687,36.312553,36.663738,2839000,29.529066
"2010-09-22",36.707638,37.164181,36.654961,36.795433,2884500,29.635136
"2010-09-23",36.619843,36.821774,36.435471,36.540825,2203500,29.430065
"2010-09-24",36.496925,37.436348,36.496925,37.436348,2774100,30.151325
"2010-09-27",37.330994,37.374889,36.927128,36.962246,2830700,29.769487
"2010-09-28",37.190517,37.506584,36.479366,37.295872,3630400,30.038177
"2010-09-29",37.234417,37.260754,36.874451,36.979805,3269600,29.783627
"2010-09-30",37.225636,37.436348,36.602283,36.900791,5203800,29.719995
"2010-10-01",37.058823,37.313435,36.681301,36.716419,4019900,29.571499
"2010-10-04",36.777874,37.023705,36.444248,36.654961,3806700,29.521988
"2010-10-05",36.962246,37.172958,36.874451,37.014927,4896900,29.811913
"2010-10-06",37.023705,37.146622,36.830555,36.971027,2881300,29.77655
"2010-10-07",37.243195,37.313435,36.997368,37.032486,2730400,29.826054
"2010-10-08",37.041264,37.129059,36.681301,36.962246,2456300,29.769487
"2010-10-11",36.944687,37.076382,36.681301,36.909569,1417200,29.727053
"2010-10-12",36.848114,36.927128,36.435471,36.874451,2246300,29.698774
"2010-10-13",37.129059,37.480247,36.909569,37.278313,2046500,30.02405
"2010-10-14",37.269535,37.462688,37.050045,37.287094,2093700,30.031122
"2010-10-15",37.515366,37.743633,37.208076,37.699738,3481600,30.363462
"2010-10-18",37.524143,37.752415,37.392448,37.717297,2740400,30.377605
"2010-10-19",37.515366,37.673397,37.058823,37.40123,2988100,30.123041
"2010-10-20",37.515366,38.094818,37.40123,38.007023,3456400,30.610945
"2010-10-21",38.173836,38.32309,37.945568,38.252853,3022500,30.808935
"2010-10-22",38.366989,38.525021,38.138718,38.454784,2329400,30.971579
"2010-10-25",38.586479,38.735733,38.463566,38.621597,2818200,31.105928
"2010-10-26",38.446007,38.849869,38.147499,38.797192,4152300,31.247356
"2010-10-27",39.0079,39.280071,38.516243,39.227394,4087400,31.59384
"2010-10-28",39.288849,39.29763,38.753292,38.955223,3118400,31.37463
"2010-10-29",38.867428,39.227394,38.735733,39.060581,2911900,31.45948
"2010-11-01",39.113258,39.508339,38.981564,39.262512,2668200,31.62212
"2010-11-02",39.508339,39.622475,39.236172,39.350307,3414100,31.692837
"2010-11-03",39.323967,39.73661,39.201054,39.631256,4404000,31.919117
"2010-11-04",39.903423,40.175594,39.824406,40.175594,3253700,32.357521
"2010-11-05",40.096577,40.26339,39.97366,40.245831,3452700,32.414089
"2010-11-08",39.991219,40.210712,39.640034,39.920982,2427800,32.152451
"2010-11-09",39.938541,40.079018,39.640034,39.78051,2412800,32.039322
"2010-11-10",40.087795,40.131695,39.657593,40.131695,2985600,32.32217
"2010-11-11",39.938541,40.237049,39.631256,40.237049,2846700,32.407017
"2010-11-12",40.105354,40.122913,39.675152,39.877087,3220800,32.117107
"2010-11-15",40.052677,40.386303,39.841969,39.868305,3704800,32.110031
"2010-11-16",39.51712,39.604916,38.920105,39.183495,3656400,31.558472
"2010-11-17",39.069359,39.183495,38.902546,39.043018,2860300,31.445345
"2010-11-18",39.359085,39.894646,39.148376,39.745392,2821800,32.011024
"2010-11-19",39.727833,39.877087,39.508339,39.850746,2613400,32.095894
"2010-11-22",39.648815,40.061459,39.473221,40.017559,2299100,32.230255
"2010-11-23",39.683933,39.683933,39.130817,39.508339,2880400,31.820105
"2010-11-24",39.657593,40.342407,39.657593,40.158031,2607000,32.343372
"2010-11-26",39.894646,40.017559,39.587357,39.929764,925500,32.159527
"2010-11-29",39.604916,39.692715,38.990341,39.56102,3282800,31.862543
"2010-11-30",39.262512,39.499561,39.016682,39.130817,6109500,31.516058
"2010-12-01",39.613697,40.553116,39.613697,40.48288,5911200,32.605003
"2010-12-02",40.544338,41.202808,40.43898,40.9921,5643100,33.015137
"2010-12-03",40.860405,41.044777,40.737488,41.027218,2131600,33.043419
"2010-12-06",40.869183,41.035995,40.737488,40.904301,2236900,32.944431
"2010-12-07",41.255486,41.413521,40.825287,40.834064,4054200,32.887856
"2010-12-08",40.640915,40.834064,40.579456,40.790165,3708300,33.10878
"2010-12-09",40.877964,41.035995,40.658474,40.851624,2389300,33.158657
