"","BAX.Open","BAX.High","BAX.Low","BAX.Close","BAX.Volume","BAX.Adjusted"
"2010-05-10",25.437262,25.736013,24.937534,25.143944,10835200,18.465584
"2010-05-11",24.856056,25.095057,24.633352,24.714828,13760300,18.150438
"2010-05-12",24.758284,24.758284,24.3346,24.378056,19091700,17.903118
"2010-05-13",24.291145,24.464964,23.954372,23.986963,13749100,17.615902
"2010-05-14",23.94894,23.965237,23.443781,23.644758,12542900,17.364592
"2010-05-17",23.465508,23.541553,22.862576,23.058121,19798600,16.933758
"2010-05-18",23.275394,23.807713,23.107008,23.568712,23330900,17.308739
"2010-05-19",23.56328,23.628464,23.030962,23.139599,20653900,16.993601
"2010-05-20",22.944052,22.944052,22.509506,22.569256,21748200,16.574745
"2010-05-21",22.308529,22.384573,22.031504,22.091255,29819700,16.223705
"2010-05-24",22.069527,22.987507,21.98805,22.715916,20496400,16.682453
"2010-05-25",22.601847,22.737642,22.151005,22.688757,16411200,16.662504
"2010-05-26",22.954916,23.02553,22.504074,22.542097,12805400,16.554802
"2010-05-27",22.813688,22.87887,22.49321,22.851711,9070000,16.782177
"2010-05-28",22.895166,23.318848,22.87887,22.93862,11180900,16.846003
"2010-06-01",22.688757,22.889734,22.504074,22.563824,12630900,16.570755
"2010-06-02",22.471483,22.715916,22.384573,22.710484,9683400,16.678461
"2010-06-03",22.726778,23.101576,22.667028,22.916893,9292000,16.830051
"2010-06-04",22.851711,22.851711,22.390005,22.471483,10058100,16.502937
"2010-06-07",22.829983,23.079847,22.406301,22.422596,9982400,16.467041
"2010-06-08",22.384573,22.384573,22.026073,22.259642,11794300,16.56156
"2010-06-09",22.303097,22.379141,21.912004,21.982618,12965600,16.355446
"2010-06-10",22.297665,22.362846,22.129278,22.313959,9386300,16.601976
"2010-06-11",22.167301,22.558392,22.096687,22.49321,7607000,16.735338
"2010-06-14",22.623573,22.976643,22.520369,22.520369,8240500,16.755545
"2010-06-15",22.63987,23.02553,22.63987,23.009233,11638000,17.119272
"2010-06-16",22.87887,23.188484,22.770233,23.107008,11572800,17.19202
"2010-06-17",23.215643,23.221075,22.927757,23.128735,9398600,17.208185
"2010-06-18",23.079847,23.259098,22.808256,22.81912,14091100,16.977823
"2010-06-21",23.204781,23.356871,22.835415,23.009233,7569400,17.119272
"2010-06-22",23.02553,23.139599,22.618143,22.629005,8897100,16.836378
"2010-06-23",22.683325,22.775665,22.411734,22.444324,9254100,16.698969
"2010-06-24",22.362846,22.552959,22.2868,22.34112,11010400,16.622185
"2010-06-25",22.292233,22.906029,22.19446,22.699619,14447200,16.888914
"2010-06-28",22.699619,23.134167,22.563824,22.916893,7440700,17.05057
"2010-06-29",22.737642,22.840847,22.183596,22.384573,10809200,16.654509
"2010-06-30",22.324823,22.324823,22.004345,22.074959,9173300,16.424158
"2010-07-01",22.015209,22.417164,21.863117,22.34655,11196500,16.626221
"2010-07-02",22.335688,22.791962,22.281368,22.623573,8003700,16.832331
"2010-07-06",22.813688,22.900597,22.542097,22.699619,7654100,16.888914
"2010-07-07",22.667028,23.297121,22.552959,23.242804,7502800,17.293045
"2010-07-08",23.362303,23.585009,23.107008,23.568712,9809700,17.53553
"2010-07-09",23.628464,24.101032,23.595871,23.851168,9177200,17.74568
"2010-07-12",23.818577,23.883759,23.661055,23.742531,6598500,17.664858
"2010-07-13",23.894623,24.101032,23.612167,23.764259,11161200,17.681025
"2010-07-14",23.666485,23.666485,23.318848,23.492666,10415800,17.478952
"2010-07-15",23.384031,23.416622,22.78653,23.145029,18753700,17.220306
"2010-07-16",23.052689,23.302553,22.906029,23.058121,13612500,17.155642
"2010-07-19",23.139599,23.210213,23.003801,23.145029,5940100,17.220306
"2010-07-20",23.030962,23.221075,22.916893,23.199348,8198300,17.260719
"2010-07-21",23.215643,23.215643,22.514938,22.705051,8383100,16.892956
"2010-07-22",23.443781,24.030418,23.253666,23.492666,13963600,17.478952
"2010-07-23",24.008692,24.225964,23.807713,23.894623,11710400,17.778021
"2010-07-26",23.932646,24.519283,23.932646,24.291145,9318000,18.073036
"2010-07-27",24.497555,24.54101,24.215101,24.3346,5611700,18.10537
"2010-07-28",24.263987,24.3346,23.829441,23.965237,6277200,17.830555
"2010-07-29",24.041283,24.247692,23.720804,23.737099,7541400,17.66082
"2010-07-30",23.585009,23.916349,23.351439,23.775122,5438800,17.689106
"2010-08-02",24.122759,24.519283,24.014122,24.318306,6121100,18.093246
"2010-08-03",24.312874,24.513851,24.084736,24.128191,4661400,17.951799
"2010-08-04",24.133623,24.475828,24.101032,24.448669,6163800,18.190239
"2010-08-05",24.443237,24.611624,24.187941,24.454102,7002000,18.194279
"2010-08-06",24.329168,24.557306,24.198805,24.513851,4138300,18.238733
"2010-08-09",24.508419,24.671373,24.448669,24.633352,5496800,18.327642
"2010-08-10",24.589897,25.323195,24.502987,25.160238,12155200,18.719656
"2010-08-11",24.790874,24.915806,24.470396,24.78001,10690100,18.43676
"2010-08-12",24.492125,25.01358,24.492125,24.877785,8723500,18.509506
"2010-08-13",24.763716,24.942966,24.573601,24.828897,5612800,18.473137
"2010-08-16",24.725693,24.845192,24.475828,24.698534,4376900,18.376144
"2010-08-17",24.790874,25.084194,24.660511,24.937534,4664100,18.553965
"2010-08-18",25.002716,25.095057,24.731125,24.894079,3813400,18.521629
"2010-08-19",24.796307,24.839762,24.30201,24.437805,5528300,18.182154
"2010-08-20",24.399782,24.426943,24.00326,24.209669,7292900,18.012413
"2010-08-23",24.329168,24.676805,24.258554,24.318306,5625300,18.093246
"2010-08-24",23.954372,24.090168,23.536121,23.900055,8717100,17.782059
"2010-08-25",23.682781,24.073874,23.682781,23.986963,9816300,17.846724
"2010-08-26",24.014122,24.133623,23.601303,23.601303,7405700,17.559776
"2010-08-27",23.677349,23.80228,23.389462,23.764259,5610200,17.681025
"2010-08-30",23.699076,23.8566,23.460075,23.465508,3539600,17.458744
"2010-08-31",23.32428,23.443781,23.068985,23.112438,5767100,17.196058
"2010-09-01",23.32428,23.688213,23.318848,23.612167,5496600,17.567865
"2010-09-02",23.666485,23.992395,23.606735,23.900055,3400800,17.782059
"2010-09-03",23.976099,24.084736,23.76969,24.024986,3761300,17.87501
"2010-09-07",24.014122,24.30201,23.938078,24.106464,5645900,17.935631
"2010-09-08",23.384031,23.595871,23.226507,23.340576,7797000,17.577246
"2010-09-09",23.617599,23.617599,23.193916,23.259098,9016800,17.515888
"2010-09-10",23.318848,23.508963,23.26453,23.394894,4609100,17.618151
"2010-09-13",23.525257,23.633894,23.41119,23.503531,4654600,17.699965
"2010-09-14",23.432917,24.046713,23.259098,23.932646,7699600,18.023117
"2010-09-15",23.845736,24.519283,23.775122,24.492125,6464600,18.444452
"2010-09-16",24.502987,24.611624,24.285715,24.432373,6682400,18.399454
"2010-09-17",24.448669,24.546442,24.236828,24.437805,9320600,18.403547
"2010-09-20",24.443237,24.856056,24.345465,24.845192,5223400,18.71034
"2010-09-21",24.975557,25.75774,24.970125,25.746876,14860300,19.389376
"2010-09-22",25.920694,26.29006,25.822922,26.023901,10980400,19.597994
"2010-09-23",25.855513,26.023901,25.763172,25.877241,6869800,19.487555
"2010-09-24",26.181423,26.931015,25.290604,26.083651,20435200,19.642996
"2010-09-27",26.170559,26.268332,25.958717,25.958717,6807400,19.54891
"2010-09-28",26.040195,26.127106,25.882673,26.045628,6324700,19.614367
"2010-09-29",25.877241,26.05106,25.763172,25.866377,4821200,19.479372
"2010-09-30",25.828354,26.127106,25.828354,25.915264,5746100,19.516186
"2010-10-01",26.132536,26.19772,25.692558,25.882673,6224400,19.491646
"2010-10-04",25.888103,25.915264,25.621944,25.84465,5213800,19.463013
"2010-10-05",25.985878,26.284628,25.9044,26.252037,6459700,19.769804
"2010-10-06",26.175991,26.387833,26.05106,26.376968,5764700,19.863888
"2010-10-07",26.387833,26.572515,26.284628,26.496469,7018200,19.953882
"2010-10-08",26.572515,26.778925,26.414991,26.702879,5651600,20.109318
"2010-10-11",26.724606,26.854971,26.626833,26.806084,4195000,20.18705
"2010-10-12",26.740902,26.871265,26.637697,26.844107,5829300,20.215675
"2010-10-13",26.876698,26.952744,26.670288,26.82781,6684300,20.203405
"2010-10-14",26.914721,27.12113,26.692015,26.871265,7158300,20.236128
"2010-10-15",27.03422,27.083107,26.43672,26.485605,14893300,19.945696
"2010-10-18",26.447582,26.697447,26.355242,26.615969,10825400,20.043869
"2010-10-19",26.409559,26.670288,26.317219,26.398697,8647100,19.880253
"2010-10-20",26.398697,26.914721,26.398697,26.82781,7271200,20.203405
"2010-10-21",27.126562,28.120586,27.023357,27.740358,16337200,20.890617
"2010-10-22",27.669744,27.979359,27.273222,27.767517,7702100,20.911077
"2010-10-25",27.919609,28.1912,27.343834,27.392721,9853900,20.628828
"2010-10-26",27.387289,27.762085,27.311243,27.702335,6463500,20.861996
"2010-10-27",27.555676,27.604563,27.289516,27.593699,4421800,20.780178
"2010-10-28",27.675177,27.848995,27.550245,27.686041,8195300,20.84972
"2010-10-29",27.599131,27.686041,27.370995,27.664312,6746700,20.833361
"2010-11-01",27.724064,27.821836,27.414448,27.495926,4703900,20.706551
"2010-11-02",27.696903,27.794678,27.56654,27.615427,4450000,20.796543
"2010-11-03",27.577404,27.832699,27.338404,27.539381,4174000,20.739277
"2010-11-04",27.724064,28.022814,27.724064,27.957632,6217600,21.054247
"2010-11-05",27.930473,28.017382,27.740358,27.984791,3999200,21.074692
"2010-11-08",27.762085,28.082563,27.615427,27.9522,4959600,21.050158
"2010-11-09",27.935904,28.24552,27.919609,28.066269,4652700,21.136065
"2010-11-10",28.049973,28.1912,27.740358,28.1912,3874200,21.230141
"2010-11-11",28.071701,28.240088,27.946768,28.234655,3581600,21.262869
"2010-11-12",28.109722,28.147745,27.810972,27.9522,4362000,21.050158
"2010-11-15",27.930473,28.120586,27.832699,27.941336,3696500,21.041981
"2010-11-16",27.800108,27.827269,27.273222,27.332972,6259500,20.58383
"2010-11-17",27.332972,27.615427,27.26779,27.457903,3979600,20.677912
"2010-11-18",27.561108,27.854427,27.376427,27.751223,3348700,20.898804
"2010-11-19",27.838131,27.919609,27.582836,27.914177,4602500,21.021523
"2010-11-22",27.680609,27.80554,27.26779,27.441608,4941700,20.665644
"2010-11-23",27.115698,27.153721,26.795219,26.892992,5119600,20.252493
"2010-11-24",26.898424,27.191744,26.898424,27.159153,3895700,20.452929
"2010-11-26",26.969038,27.153721,26.811516,27.023357,1755500,20.350672
"2010-11-29",26.865833,27.017925,26.52906,26.958176,3672700,20.301575
"2010-11-30",26.740902,26.795219,26.284628,26.371536,12683500,19.859797
"2010-12-01",26.615969,26.854971,26.518196,26.800652,8962700,20.182949
"2010-12-02",26.757196,27.072243,26.724606,26.97447,7466700,20.313852
"2010-12-03",26.854971,27.159153,26.816948,27.072243,3635000,20.387482
"2010-12-06",26.909288,27.055948,26.833242,26.88213,2829900,20.244314
"2010-12-07",27.023357,27.18088,26.82238,26.849539,4568900,20.219772
"2010-12-08",26.681152,27.007061,26.681152,26.887562,3586200,20.484915
"2010-12-09",27.115698,27.115698,26.833242,27.039652,3367300,20.600784
"2010-12-10",27.191744,27.392721,27.045084,27.305813,4988900,20.803572
"2010-12-13",27.294949,27.604563,27.289516,27.354698,5723600,20.840816
"2010-12-14",27.65888,28.136883,27.322107,28.136883,11477300,21.436741
"2010-12-15",28.126019,28.212927,27.935904,28.136883,6562900,21.436741
"2010-12-16",28.082563,28.408474,27.973927,28.229223,5338700,21.507093
"2010-12-17",28.104292,28.136883,27.523085,27.848995,9963800,21.217411
"2010-12-20",27.897882,27.957632,27.571972,27.582836,7692200,21.014629
"2010-12-21",27.729494,27.729494,27.224335,27.235199,5417800,20.749773
"2010-12-22",27.170017,27.664312,27.170017,27.50679,4882500,20.95669
"2010-12-23",27.425312,27.919609,27.425312,27.751223,3312800,21.142916
"2010-12-27",27.642586,27.854427,27.593699,27.675177,2230100,21.08498
"2010-12-28",27.675177,27.838131,27.479631,27.751223,2816700,21.142916
"2010-12-29",27.778381,27.810972,27.648018,27.65345,2057100,21.068428
"2010-12-30",27.609995,27.637154,27.343834,27.550245,2397100,20.989799
"2010-12-31",27.474199,27.620859,27.425312,27.495926,1993800,20.948416
"2011-01-03",27.615427,27.648018,27.316675,27.457903,8143100,20.919451
"2011-01-04",27.577404,27.620859,27.126562,27.208038,7852700,20.729086
"2011-01-05",27.099403,27.571972,26.958176,27.533949,5650300,20.977379
"2011-01-06",27.398153,27.544813,27.21347,27.294949,4979100,20.795296
"2011-01-07",27.381857,27.403585,26.626833,26.838675,7689400,20.44767
"2011-01-10",26.730038,26.871265,26.67572,26.730038,5849400,20.364904
"2011-01-11",26.800652,27.093971,26.512764,26.958176,6459700,20.538719
"2011-01-12",27.066811,27.919609,27.066811,27.686041,9707200,21.093256
"2011-01-13",27.691471,27.718632,27.273222,27.349266,6035900,20.836678
"2011-01-14",27.251493,27.381857,27.186312,27.327539,6220100,20.820129
"2011-01-18",27.571972,27.675177,27.387289,27.599131,4883600,21.027042
"2011-01-19",27.452471,27.626289,27.256926,27.322107,6042300,20.815985
"2011-01-20",27.251493,27.517653,27.246061,27.457903,6464400,20.919451
"2011-01-21",27.571972,27.631721,26.871265,26.88213,17338900,20.48078
"2011-01-24",26.82238,27.159153,26.784357,26.979902,11722900,20.555273
"2011-01-25",26.996199,27.707767,26.97447,27.691471,9658800,21.097395
"2011-01-26",27.65888,27.767517,27.474199,27.648018,11729000,21.064291
"2011-01-27",26.746334,27.365562,26.496469,26.605106,21075200,20.269722
"2011-01-28",26.561651,26.925585,26.355242,26.398697,12180200,20.112467
"2011-01-31",26.556219,26.572515,26.252037,26.338945,8240800,20.066944
"2011-02-01",26.44215,26.681152,26.317219,26.431288,11193800,20.137295
"2011-02-02",26.387833,26.501902,26.279196,26.344378,6159000,20.071081
"2011-02-03",26.246605,26.322651,26.089083,26.279196,9404500,20.02142
"2011-02-04",26.523628,26.58881,26.306355,26.355242,9117000,20.079359
"2011-02-07",26.398697,26.626833,26.34981,26.534492,12629800,20.215923
"2011-02-08",26.469311,26.719173,26.409559,26.670288,17398500,20.319384
"2011-02-09",26.692015,27.104834,26.610538,27.072243,8781500,20.625622
"2011-02-10",27.02879,27.148289,26.925585,27.050516,5965700,20.60907
"2011-02-11",27.077675,28.142315,27.050516,28.071701,13828800,21.387081
"2011-02-14",28.071701,28.180336,27.946768,28.087996,9691900,21.3995
"2011-02-15",27.995655,28.240088,27.838131,28.033678,7781900,21.358109
"2011-02-16",28.174906,28.582293,28.039108,28.451929,8321300,21.676769
"2011-02-17",28.240088,28.674633,28.180336,28.54427,9931400,21.747118
"2011-02-18",28.614883,28.995111,28.506247,28.804996,8927900,21.945766
"2011-02-22",28.202065,28.652906,28.136883,28.408474,6552600,21.643658
"2011-02-23",28.375883,28.587725,28.033678,28.093428,6578800,21.403639
"2011-02-24",28.169474,28.305269,27.935904,28.071701,4845100,21.387081
"2011-02-25",28.136883,28.517111,28.049973,28.473656,4304400,21.693319
"2011-02-28",28.680065,28.891907,28.435633,28.87018,6158300,21.995415
"2011-03-01",28.940794,29.027702,28.310701,28.348724,7171200,21.598139
"2011-03-02",28.332428,28.495382,28.174906,28.240088,5418400,21.515369
"2011-03-03",28.495382,29.331884,28.495382,29.282999,13572000,22.309935
"2011-03-04",29.212385,29.31559,29.043999,29.223248,9386700,22.264416
"2011-03-07",29.196089,29.293861,28.794134,28.848452,7649300,21.978872
"2011-03-08",28.821293,28.978815,28.658339,28.815861,4972900,22.192516
"2011-03-09",28.815861,28.924498,28.690929,28.832157,4241100,22.205063
"2011-03-10",28.462791,28.685497,28.294405,28.305269,5271500,21.799284
"2011-03-11",28.310701,28.690929,28.174906,28.571428,7362700,22.004267
"2011-03-14",28.864748,28.864748,28.272678,28.316132,5025900,21.807648
"2011-03-15",27.821836,27.979359,27.631721,27.832699,8294900,21.435329
"2011-03-16",27.707767,27.832699,27.148289,27.278652,8073500,21.008635
"2011-03-17",27.65345,28.055405,27.56654,27.729494,5916600,21.355848
"2011-03-18",28.017382,28.310701,27.946768,28.126019,6813500,21.661232
"2011-03-21",28.321564,28.701792,28.321564,28.614883,5749400,22.037729
"2011-03-22",28.766975,29.011406,28.549702,28.604019,4489200,22.029366
"2011-03-23",28.479088,28.555134,28.087996,28.473656,4998400,21.928965
"2011-03-24",28.652906,28.848452,28.365019,28.837587,6824500,22.209244
"2011-03-25",28.788702,29.027702,28.701792,28.745247,4402000,22.138136
"2011-03-28",28.821293,29.130907,28.761543,28.951656,5485200,22.297102
"2011-03-29",28.902771,29.054861,28.647474,28.853884,4391300,22.2218
"2011-03-30",28.984247,29.196089,28.555134,28.810429,6744600,22.188326
"2011-03-31",28.728952,29.261271,28.728952,29.206953,7327100,22.493721
"2011-04-01",29.299294,29.386204,29.179794,29.282999,5659700,22.552277
"2011-04-04",29.386204,29.565454,29.331884,29.494841,4196000,22.715431
"2011-04-05",29.397066,29.532862,29.125475,29.141771,4846000,22.443512
"2011-04-06",29.239544,29.641499,29.07659,29.212385,9121400,22.4979
"2011-04-07",29.10918,29.445953,29.02227,29.087452,7399100,22.401682
"2011-04-08",29.201521,29.391636,29.065725,29.185225,5529600,22.476984
"2011-04-11",29.141771,29.598045,29.10918,29.483976,5269400,22.707066
"2011-04-12",29.40793,29.657795,29.299294,29.505703,4096200,22.723795
"2011-04-13",29.570885,29.636066,29.364475,29.40793,4484800,22.648493
"2011-04-14",29.364475,29.494841,28.756111,29.206953,10109100,22.493721
"2011-04-15",29.473112,29.94025,29.440521,29.85334,11833700,22.991531
"2011-04-18",29.592613,29.657795,29.158066,29.331884,5484800,22.589928
"2011-04-19",29.337317,29.386204,29.000544,29.196089,5461100,22.485348
"2011-04-20",29.967409,29.967409,29.386204,29.61434,5352100,22.807467
"2011-04-21",30.14666,30.825638,29.875069,30.738729,11462800,23.67341
"2011-04-25",30.439978,30.738729,30.401955,30.434546,5924800,23.43914
"2011-04-26",30.613796,30.961433,30.44541,30.928843,7364000,23.819828
"2011-04-27",30.863661,31.037479,30.700706,30.999456,5394300,23.87421
"2011-04-28",30.939707,31.249321,30.92341,31.140684,4344300,23.982977
"2011-04-29",31.12439,31.173275,30.879957,30.907116,5311200,23.803095
"2011-05-02",31.053776,31.667572,31.037479,31.292776,9098700,24.100105
"2011-05-03",31.146116,31.721889,31.140684,31.537209,8625600,24.288359
"2011-05-04",31.450298,31.678436,31.303638,31.526344,7891200,24.279997
"2011-05-05",31.461163,31.472027,31.032047,31.118958,6365900,23.966242
"2011-05-06",31.347094,31.618685,31.200434,31.390549,8453500,24.175406
"2011-05-09",31.347094,32.047802,31.347094,32.004345,8493400,24.648123
"2011-05-10",32.096687,32.313961,31.74905,32.074959,8101600,24.702511
"2011-05-11",32.091255,32.183598,31.700163,31.879414,3963400,24.551908
"2011-05-12",31.765345,32.275936,31.716459,32.248779,4295400,24.836374
"2011-05-13",32.248779,32.297665,31.841391,32.172733,6065300,24.777807
"2011-05-16",32.069527,32.498642,32.009777,32.428028,7861000,24.974421
"2011-05-17",32.107552,32.536663,32.107552,32.362846,7384900,24.924227
"2011-05-18",32.390007,32.78653,32.34655,32.732212,5204800,25.208683
"2011-05-19",32.72678,32.78653,32.49321,32.710484,4038000,25.191952
"2011-05-20",32.634438,32.862576,32.357414,32.770233,5198000,25.237972
"2011-05-23",32.319393,32.466049,32.04237,32.074959,7579000,24.702511
"2011-05-24",32.102119,32.422596,32.020641,32.292233,5565500,24.869843
"2011-05-25",32.210754,32.357414,31.960892,32.064095,6081500,24.694136
"2011-05-26",32.047802,32.243347,31.90114,32.194458,6126100,24.794538
"2011-05-27",32.227051,32.319393,31.960892,32.107552,4735900,24.72761
"2011-05-31",32.102119,32.34655,32.047802,32.330254,6840200,24.899122
"2011-06-01",32.227051,32.362846,31.857685,31.884846,9255900,24.556087
"2011-06-02",31.857685,32.020641,31.656708,31.857685,3929700,24.535172
"2011-06-03",31.564367,31.825094,31.417707,31.472027,5737400,24.238159
"2011-06-06",31.401413,31.531776,31.27648,31.314503,3369000,24.116842
"2011-06-07",31.482889,31.846823,31.309071,31.580662,5193400,24.321823
"2011-06-08",31.472027,31.781641,31.292776,31.395981,6528700,24.419296
"2011-06-09",31.477457,32.140141,31.406843,31.993483,5181600,24.884016
"2011-06-10",31.781641,31.781641,31.243889,31.292776,4709200,24.339025
"2011-06-13",31.309071,31.738186,31.238457,31.520912,3902500,24.516462
"2011-06-14",31.819664,32.015209,31.759912,31.879414,7208600,24.795294
"2011-06-15",31.759912,32.107552,31.504618,31.548071,7064400,24.537586
"2011-06-16",31.493753,31.825094,31.42314,31.51005,6943500,24.508011
"2011-06-17",31.781641,32.009777,31.439436,31.689299,7038600,24.64743
"2011-06-20",31.558935,32.590984,31.558935,32.552959,7897100,25.319174
"2011-06-21",32.596416,32.688755,32.4063,32.482346,6096800,25.26425
"2011-06-22",32.466049,32.590984,32.368279,32.4063,4470500,25.205105
"2011-06-23",32.058662,32.074959,31.537209,32.04237,10901600,24.922047
"2011-06-24",32.031506,32.118412,31.613255,31.776209,6748100,24.715031
"2011-06-27",31.863117,32.096687,31.673004,32.009777,3950900,24.89669
"2011-06-28",32.04237,32.074959,31.852255,31.95546,5893900,24.854446
"2011-06-29",32.047802,32.449757,31.857685,32.308529,5557900,25.129059
"2011-06-30",32.444324,32.525803,32.2868,32.422596,5932400,25.217785
"2011-07-01",32.482346,32.753937,32.319393,32.715916,7693900,25.445915
"2011-07-05",32.590984,32.764801,32.308529,32.683323,5446200,25.420574
"2011-07-06",32.688755,33.063553,32.66703,32.965778,6911400,25.640255
"2011-07-07",33.123302,33.280827,32.824551,33.166756,9274400,25.79657
"2011-07-08",32.862576,33.161324,32.743073,33.09071,13036100,25.737429
"2011-07-11",32.715916,33.150463,32.428028,32.525803,6541400,25.298046
"2011-07-12",32.498642,33.041824,32.487778,32.705051,6038600,25.437471
"2011-07-13",32.840847,33.432919,32.781097,32.906029,5765600,25.59379
"2011-07-14",33.014668,33.242802,32.857143,33.128735,5658400,25.767002
"2011-07-15",33.242802,33.449211,32.781097,33.025528,6647200,25.686731
"2011-07-18",32.976643,33.215645,32.547527,32.759369,4405500,25.479715
"2011-07-19",32.791962,33.41119,32.770233,33.356873,7365800,25.944443
"2011-07-20",33.215645,33.313416,32.954914,33.041824,5777700,25.699406
"2011-07-21",33.32428,33.94894,33.145031,33.900055,11367900,26.366922
"2011-07-22",33.80228,33.80228,33.307983,33.563282,6292500,26.104984
"2011-07-25",33.226509,33.775124,33.188484,33.32428,5999200,25.919098
"2011-07-26",33.394894,33.394894,32.797394,32.944054,5870000,25.62336
"2011-07-27",32.764801,32.802826,32.145573,32.172733,6689800,25.023434
"2011-07-28",32.210754,32.373711,31.819664,31.884846,7294200,24.799519
"2011-07-29",31.705595,31.770777,31.319935,31.596958,9300300,24.575609
"2011-08-01",31.75448,31.852255,30.77132,31.075502,8702500,24.170036
"2011-08-02",30.885389,30.950571,30.353069,30.374796,9269900,23.625036
"2011-08-03",30.342205,30.347637,29.61434,30.233568,10591200,23.51519
"2011-08-04",29.858772,29.945683,29.033134,29.038567,12672300,22.585733
"2011-08-05",29.37534,29.511135,28.310701,29.10918,11978800,22.640657
"2011-08-08",28.54427,28.804996,27.26779,27.327539,14584500,21.254925
"2011-08-09",27.555676,28.424768,26.898424,28.413906,16432000,22.099882
"2011-08-10",27.984791,28.278111,27.370995,27.425312,14069100,21.330975
"2011-08-11",27.501358,28.848452,27.452471,28.57686,10776400,22.226631
"2011-08-12",28.712656,29.07659,28.468224,28.946224,6005300,22.513912
"2011-08-15",29.293861,29.451385,28.924498,29.418795,6353100,22.881472
"2011-08-16",29.136339,29.310158,28.788702,29.163498,5473800,22.682903
"2011-08-17",29.321022,29.473112,28.87018,29.201521,6270800,22.712473
"2011-08-18",28.63661,28.978815,27.973927,28.240088,13326800,21.964685
"2011-08-19",28.001087,28.652906,27.930473,28.049973,8915200,21.816824
"2011-08-22",28.57686,28.604019,28.04454,28.158609,5463100,21.901318
"2011-08-23",28.25095,29.277567,28.202065,29.239544,6332600,22.742056
"2011-08-24",29.147203,29.55459,28.935362,29.462248,4831800,22.915268
"2011-08-25",29.445953,29.581749,28.511679,28.701792,11969900,22.323797
"2011-08-26",28.593157,29.331884,28.202065,29.185225,11750100,22.699804
"2011-08-29",29.494841,30.048887,29.46768,30.027159,14919000,23.354643
"2011-08-30",29.918522,30.29332,29.739273,30.108637,4631400,23.418022
"2011-08-31",30.325911,30.755024,30.141228,30.407387,6700600,23.650379
"2011-09-01",30.429115,30.630093,29.994568,30.076046,6245900,23.392668
"2011-09-02",29.478544,29.842478,29.331884,29.397066,5507300,22.864571
"2011-09-06",28.386745,29.413363,28.381315,29.369907,6823200,22.843447
"2011-09-07",29.663227,30.184683,29.521999,30.179251,5589600,23.723347
"2011-09-08",30.081478,30.597502,29.728409,29.788158,7212800,23.415909
"2011-09-09",29.483976,29.521999,28.609451,28.87561,8279800,22.698576
"2011-09-12",28.72352,28.962521,28.375883,28.951656,6142300,22.758352
"2011-09-13",29.027702,29.413363,28.777838,29.31559,7301400,23.044437
"2011-09-14",29.445953,30.222706,29.250408,29.929386,8289200,23.526926
"2011-09-15",30.135796,30.461706,29.799023,30.450842,6372600,23.936836
"2011-09-16",30.59207,30.803911,30.407387,30.782183,8030600,24.197294
"2011-09-19",30.331341,30.38566,29.885931,30.255297,4821700,23.783119
"2011-09-20",30.358501,31.102661,30.304182,30.651819,6310900,24.094816
"2011-09-21",30.706139,30.733297,29.636066,29.636066,6389300,23.29636
"2011-09-22",28.886475,28.973385,28.240088,28.739815,8472600,22.591829
"2011-09-23",28.72352,29.348181,28.582293,29.043999,6403900,22.830942
"2011-09-26",29.293861,29.543726,28.881042,29.511135,3974300,23.198147
"2011-09-27",30.315046,31.097229,30.211842,30.347637,8452300,23.855705
"2011-09-28",30.836502,30.847366,30.010864,30.233568,7392100,23.766041
"2011-09-29",30.738729,31.080935,30.09234,30.53232,6411200,24.000883
"2011-09-30",30.239,30.956001,30.152092,30.494297,8728300,23.970995
"2011-10-03",30.010864,30.651819,29.098316,29.158066,10757300,22.920607
"2011-10-04",28.72352,29.359043,28.48995,29.331884,8468600,23.057241
"2011-10-05",29.369907,29.728409,29.244976,29.576317,8310200,23.24939
"2011-10-06",29.636066,30.005432,29.342749,30,4947500,23.582438
"2011-10-07",30.070614,30.488865,29.896795,30.228136,6598600,23.761768
"2011-10-10",30.635525,31.118958,30.635525,30.988594,4541300,24.359552
"2011-10-11",30.961433,30.994024,30.315046,30.478001,3961000,23.958183
"2011-10-12",30.619228,30.678978,28.826725,29.549158,23900500,23.228039
"2011-10-13",29.929386,30.277023,29.440521,30.09234,7244100,23.655022
"2011-10-14",30.461706,30.488865,30.130363,30.374796,4559600,23.877054
"2011-10-17",30.190115,30.309614,29.641499,29.722977,5414300,23.364668
"2011-10-18",29.61434,30.62466,29.435089,30.266159,5673500,23.791656
"2011-10-19",30.211842,30.499729,29.782726,29.880499,5652600,23.488503
"2011-10-20",29.462248,29.61434,28.680065,29.255838,12040300,22.997465
"2011-10-21",29.494841,29.972841,29.364475,29.771864,7470900,23.403099
"2011-10-24",29.842478,30.114069,29.630636,30.076046,6079700,23.642214
"2011-10-25",29.945683,30.038023,29.353613,29.418795,4010200,23.125557
"2011-10-26",29.674089,30.043455,29.445953,29.875069,9034500,23.484228
"2011-10-27",30.499729,30.59207,29.864204,30.206409,9641600,23.744696
"2011-10-28",30.206409,30.282455,29.902227,29.967409,8960300,23.55682
"2011-10-31",29.712112,30.09234,29.657795,29.864204,8340600,23.475691
"2011-11-01",29.185225,29.527431,28.957088,29.071157,8302700,22.852293
"2011-11-02",29.500271,29.815317,29.152634,29.641499,8473000,23.300623
