"","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2010-01-29",37.0867,37.25441,36.423485,36.591194,22175000,25.6161
"2010-02-01",36.934238,37.597454,36.789398,37.406872,14723900,26.187124
"2010-02-02",37.627945,38.298782,37.353512,38.230175,16306700,26.763487
"2010-02-03",37.986233,38.504608,37.902378,38.108204,13534900,26.678095
"2010-02-04",37.80328,37.810902,36.522587,36.713165,17513700,25.70149
"2010-02-05",36.507339,36.667427,35.546822,36.575947,20077200,25.605431
"2010-02-08",36.522587,36.781773,36.057571,36.110935,10417300,25.279894
"2010-02-09",36.553078,38.359768,36.133804,36.964729,17508000,25.877602
"2010-02-10",36.979977,37.0867,36.438732,36.789398,11795600,25.754858
"2010-02-11",36.804642,37.437366,36.560703,37.277279,9869600,26.096407
"2010-02-12",36.865627,37.223919,36.545456,37.101948,13941000,25.973658
"2010-02-16",37.414497,38.214928,37.414497,38.054844,14967900,26.640745
"2010-02-17",38.047218,38.306408,37.34589,37.582207,15882300,26.309875
"2010-02-18",37.063831,37.475483,36.995224,37.25441,12565600,26.432051
"2010-02-19",37.124817,37.521221,36.94186,37.277279,12413600,26.448275
"2010-02-22",37.574585,37.574585,36.995224,37.124817,10961500,26.340105
"2010-02-23",36.918991,37.0867,36.255775,36.476849,13906100,25.880367
"2010-02-24",36.48447,36.987598,36.309139,36.858006,10245700,26.150803
"2010-02-25",36.286266,36.865627,35.943226,36.819889,11975400,26.123755
"2010-02-26",36.880875,36.995224,36.553078,36.591194,10411100,25.961496
"2010-03-01",36.873253,37.34589,36.79702,37.284904,11431600,26.45368
"2010-03-02",37.605076,38.054844,37.505974,37.894756,13249200,26.886374
"2010-03-03",38.024349,38.100582,37.612698,37.643192,18194900,26.707893
"2010-03-04",37.635567,37.765163,37.422119,37.612698,13562200,26.686251
"2010-03-05",38.00148,38.504608,37.910004,38.428379,15240500,27.264986
"2010-03-08",38.542725,38.779045,38.428379,38.672318,8167600,27.438057
"2010-03-09",38.466492,38.946754,38.390263,38.763798,12696400,27.502972
"2010-03-10",38.779045,39.35078,38.763798,39.236435,15930500,27.838301
"2010-03-11",39.236435,39.266926,38.840027,39.106838,10174700,27.746357
"2010-03-12",39.289795,39.46513,39.00774,39.396519,10019500,27.951874
"2010-03-15",39.20594,39.701447,39.000114,39.37365,12761800,27.935661
"2010-03-16",39.587097,39.869156,39.457504,39.770054,15411100,28.216904
"2010-03-17",39.930141,40.539993,39.876778,40.387531,15822600,28.655005
"2010-03-18",40.326546,40.334167,39.770054,40.181705,11119500,28.508972
"2010-03-19",39.92252,40.387531,39.411766,39.92252,15383600,28.325083
"2010-03-22",39.213562,39.838665,39.137333,39.716694,10762700,28.179039
"2010-03-23",39.693825,40.097851,39.427013,40.029243,11690900,28.400795
"2010-03-24",40.334167,40.35704,39.800549,40.044487,19336100,28.411621
"2010-03-25",40.250313,40.280807,39.251678,39.282173,13804100,27.870752
"2010-03-26",39.480373,39.495621,38.618958,38.893391,19689900,27.594908
"2010-03-29",39.190693,39.289795,38.77142,38.992493,16935300,27.665224
"2010-03-30",38.946754,39.175449,38.817158,39.076347,12100800,27.724722
"2010-03-31",39.038231,39.20594,38.855274,39.00774,16079800,27.676041
"2010-04-01",39.335533,39.709068,39.259304,39.655708,11926600,28.135777
"2010-04-05",39.914894,40.639095,39.655708,40.616226,12295900,28.817265
"2010-04-06",40.532372,40.730576,40.326546,40.631474,9739300,28.828077
"2010-04-07",40.539993,40.539993,39.960632,40.334167,14058200,28.617147
"2010-04-08",40.135967,41.287064,40.036865,41.119354,19218000,29.174227
"2010-04-09",41.332806,42.285698,41.32518,42.171352,19614100,29.920622
"2010-04-12",42.23996,42.819321,42.125614,42.659233,18608500,30.266783
"2010-04-13",42.979408,43.284332,42.255207,42.438164,18785500,30.109926
"2010-04-14",42.62112,43.413929,42.461033,43.368191,14976400,30.769794
"2010-04-15",43.368191,43.825581,43.192856,43.497784,14571500,30.861734
"2010-04-16",43.314827,43.505405,42.339062,42.727844,17390200,30.315458
"2010-04-19",42.323814,43.269089,42.224712,43.177608,14289900,30.634565
"2010-04-20",43.505405,43.917057,43.406303,43.756969,12094400,31.04562
"2010-04-21",43.863693,43.939926,43.124249,43.619755,11909800,30.948277
"2010-04-22",43.253841,43.467289,42.659233,43.436798,12419600,30.818472
"2010-04-23",43.375813,44.313461,43.13187,44.28297,15646100,31.418825
"2010-04-26",44.33633,44.572651,44.260098,44.443054,14325600,31.5324
"2010-04-27",43.833202,44.587894,41.363297,43.863693,23420500,31.121347
"2010-04-28",43.90181,44.824215,43.772217,44.633633,22939200,31.667625
"2010-04-29",44.976677,45.85334,44.976677,45.05291,17990400,31.965107
"2010-04-30",45.19775,45.319721,44.069519,45.121517,19471900,32.013771
"2010-05-03",45.373081,46.143021,45.296848,45.5103,16303400,32.289604
"2010-05-04",45.030041,45.060532,43.627377,44.221985,19230300,31.375551
"2010-05-05",43.261463,43.528275,42.583004,43.269089,19376500,30.699476
"2010-05-06",42.895554,43.322449,39.640461,41.996017,26741300,29.796236
"2010-05-07",41.591991,42.47628,41.005009,41.683468,26658300,29.574474
"2010-05-10",42.971783,43.452045,42.636364,43.200478,19664000,30.650801
"2010-05-11",42.743088,44.526909,42.689728,43.665493,17015300,30.980717
"2010-05-12",43.604507,44.183868,43.459667,43.970421,12655100,31.197065
"2010-05-13",43.772217,44.04665,43.291958,43.406303,14040000,30.796829
"2010-05-14",43.032768,43.109001,42.110367,42.567757,16283900,30.20188
"2010-05-17",42.758335,42.834568,41.363297,42.07225,16532200,29.850311
"2010-05-18",42.575378,42.765961,41.58437,41.675846,17019000,29.569063
"2010-05-19",41.386166,41.767323,40.66959,41.096485,18077600,29.15801
"2010-05-20",39.739563,39.953011,38.702812,38.824783,31755000,27.919893
"2010-05-21",38.062466,39.266926,37.917625,39.236435,23895500,28.215919
"2010-05-24",39.15258,39.266926,38.14632,38.199684,17296200,27.470367
"2010-05-25",37.376381,38.115829,36.979977,38.054844,22400000,27.366203
"2010-05-26",38.306408,38.641827,37.65844,37.788033,17380400,27.174341
"2010-05-27",38.801914,39.815792,38.352146,39.800549,20260800,28.621592
"2010-05-28",39.991127,40.082603,39.32029,39.533737,15567600,28.429716
"2010-06-01",39.46513,39.792923,38.31403,38.367393,17827500,27.590967
"2010-06-02",39.0611,40.013996,38.702812,40.013996,18858500,28.775078
"2010-06-03",40.2122,40.250313,39.274548,39.625214,18174700,28.495504
"2010-06-04",38.832405,39.144955,37.871887,38.161568,18797000,27.442951
"2010-06-07",38.359768,38.519855,37.772785,37.80328,15674700,27.185303
"2010-06-08",37.772785,38.878143,37.749916,38.756172,19331600,27.870541
"2010-06-09",39.122086,39.571854,38.55035,38.664696,17130800,27.80477
"2010-06-10",39.693825,40.852543,39.457504,40.684834,18956200,29.2575
"2010-06-11",40.303677,40.783936,40.074982,40.783936,8953100,29.328762
"2010-06-14",41.279442,41.683468,40.181705,40.250313,16447800,28.945036
"2010-06-15",40.684834,41.439529,40.57811,41.393787,16419900,29.767313
"2010-06-16",41.088863,41.531006,40.905907,41.523384,10568000,29.860519
"2010-06-17",41.744453,42.140858,41.309933,42.064629,13706600,30.249743
"2010-06-18",42.293324,42.69735,42.011265,42.69735,14205500,30.704746
"2010-06-21",43.291958,43.413929,42.293324,42.537266,10946500,30.58963
"2010-06-22",42.461033,42.834568,41.355675,41.515759,14831800,29.85504
"2010-06-23",41.500515,41.645355,40.639095,40.791557,14243200,29.334249
"2010-06-24",40.600979,40.700081,39.625214,40.029243,19443400,28.786039
"2010-06-25",40.143589,40.143589,39.404144,39.579475,29803300,28.462612
"2010-06-28",39.579475,39.640461,39.000114,39.022984,13479700,28.062422
"2010-06-29",38.443623,38.618958,37.788033,37.993858,18225700,27.322351
"2010-06-30",37.902378,38.336899,37.330643,37.422119,19329600,26.911198
"2010-07-01",37.536469,37.788033,36.636932,37.25441,18899300,26.790596
"2010-07-02",37.483105,37.627945,36.903744,37.216293,9494200,26.763178
"2010-07-06",38.092957,38.306408,37.05621,37.505974,20722400,26.971502
"2010-07-07",37.559338,39.076347,37.559338,39.000114,15830600,28.045973
"2010-07-08",39.762432,39.770054,38.847652,39.297417,11443900,28.259781
"2010-07-09",39.37365,39.998749,39.183071,39.869156,11313200,28.670923
"2010-07-12",39.670952,40.128345,39.472752,39.716694,12374900,28.561277
"2010-07-13",40.318924,40.898285,40.166458,40.570488,11283200,29.175276
"2010-07-14",40.471386,40.753445,39.998749,40.250313,10444800,28.945036
"2010-07-15",40.204575,40.425648,39.686199,40.296055,9567500,28.977917
"2010-07-16",40.097851,40.250313,39.335533,39.526115,11406400,28.424231
"2010-07-19",39.792923,39.853909,39.251678,39.51849,9327000,28.418753
"2010-07-20",38.878143,40.296055,38.725681,40.143589,12506700,28.868275
"2010-07-21",40.463764,40.501877,39.37365,39.731937,11407400,28.572243
"2010-07-22",40.242691,41.081238,40.074982,40.608604,11721700,29.202684
"2010-07-23",40.57811,41.058369,40.219822,41.005009,10457800,29.48774
"2010-07-26",41.157471,41.706341,40.989761,41.492889,8437900,29.8386
"2010-07-27",41.721584,41.889294,41.256573,41.500515,10823000,29.84408
"2010-07-28",41.942657,42.079872,41.020252,41.500515,14859400,29.84408
"2010-07-29",41.683468,42.346684,41.256573,41.591991,14933200,30.311573
"2010-07-30",41.241325,42.514393,41.081238,42.095119,15913200,30.678251
"2010-08-02",42.689728,43.985664,42.628742,43.856071,17988000,31.961594
"2010-08-03",43.352943,44.130505,43.29958,43.878941,12997800,31.978262
"2010-08-04",43.871319,44.237228,43.490158,43.772217,13312800,31.90049
"2010-08-05",43.452045,44.077145,43.360565,43.985664,11103600,32.056038
"2010-08-06",43.482536,43.863693,42.872684,43.398682,12876900,31.62826
"2010-08-09",43.642624,43.886562,43.520653,43.688362,8365100,31.839375
"2010-08-10",43.086132,43.665493,42.93367,43.352943,12286600,31.594927
"2010-08-11",42.659233,42.689728,42.079872,42.316193,13870600,30.839354
"2010-08-12",41.881672,42.415295,41.622482,42.194221,10271300,30.750471
"2010-08-13",41.820686,42.262829,41.805439,41.942657,8487100,30.567131
"2010-08-16",41.774948,41.904541,41.393787,41.87405,9422000,30.51713
"2010-08-17",42.217091,42.880306,41.87405,42.590626,11578100,31.039362
"2010-08-18",42.583004,42.636364,41.866425,42.247585,7930300,30.789358
"2010-08-19",42.011265,42.125614,41.409035,41.706341,9833700,30.394918
"2010-08-20",41.386166,41.523384,40.623848,41.081238,12857700,29.939348
"2010-08-23",41.241325,41.599613,40.852543,40.944023,14878700,29.839344
"2010-08-24",40.471386,41.142223,40.402779,40.730576,14798000,29.683796
"2010-08-25",40.402779,40.928776,39.892025,40.753445,10557100,29.700459
"2010-08-26",40.974514,41.043125,39.716694,39.953011,12361900,29.117109
"2010-08-27",40.372284,41.081238,39.716694,40.72295,14199200,29.678226
"2010-08-30",40.547619,40.81443,40.135967,40.151215,8570800,29.261562
"2010-08-31",39.838665,40.257938,39.640461,39.968258,11265200,29.128223
"2010-09-01",41.050747,41.32518,40.623848,41.210835,11545500,30.033806
"2010-09-02",41.233704,41.538628,40.989761,41.492889,6664400,30.239357
"2010-09-03",41.668224,42.102745,41.652977,41.965527,8186400,30.583803
"2010-09-07",41.645355,41.759701,40.852543,40.905907,11082400,29.811563
"2010-09-08",41.027878,41.774948,41.027878,41.409035,7869300,30.178246
"2010-09-09",41.912163,42.232338,41.698715,41.721584,7592300,30.406023
"2010-09-10",42.095119,42.156105,41.683468,41.736832,7317000,30.417126
"2010-09-13",42.133236,42.438164,41.912163,42.217091,9470300,30.767134
"2010-09-14",42.041759,42.47628,41.835934,42.209469,7607000,30.761587
"2010-09-15",41.980774,42.407669,41.721584,42.354309,8696200,30.867132
"2010-09-16",42.262829,42.590626,41.996017,42.201843,9146000,30.75602
"2010-09-17",42.293324,42.499149,41.980774,42.133236,11456000,30.706013
"2010-09-20",42.346684,43.581638,42.171352,43.322449,10200600,31.572714
"2010-09-21",43.39106,43.482536,42.918423,43.086132,11109800,31.400488
"2010-09-22",43.162365,43.436798,42.67448,42.735466,7976000,31.144917
"2010-09-23",42.316193,42.67448,41.92741,42.095119,9025600,30.678251
"2010-09-24",42.392426,43.124249,42.194221,42.964161,10187700,31.311592
"2010-09-27",43.086132,43.291958,42.69735,42.887928,7671800,31.256027
"2010-09-28",43.070885,43.741726,42.758335,43.520653,12702300,31.71715
"2010-09-29",43.474915,43.985664,43.185234,43.726479,11712100,31.867161
"2010-09-30",44.130505,44.206738,43.360565,43.779839,12823600,31.906046
"2010-10-01",44.19149,44.28297,43.711231,44.107635,15865300,32.144932
"2010-10-04",43.886562,44.077145,43.29958,43.650246,10609500,31.811602
"2010-10-05",44.008533,44.869953,43.962795,44.816589,16587200,32.661606
"2010-10-06",44.839458,45.5103,44.824215,45.5103,14564000,33.167164
"2010-10-07",45.731369,45.738995,45.091026,45.517921,11241300,33.172729
"2010-10-08",45.548416,45.693256,45.243488,45.441689,11496900,33.117184
"2010-10-11",45.502674,45.731369,45.373081,45.578907,7791100,33.217171
"2010-10-12",45.388329,45.601776,44.892822,45.441689,11014300,33.117184
"2010-10-13",45.693256,46.11253,45.632271,45.838093,13165700,33.406067
"2010-10-14",45.94482,46.242123,45.700878,45.982933,10341300,33.511627
"2010-10-15",46.25737,46.40221,45.738995,46.333599,11257200,33.767178
"2010-10-18",46.318356,46.844353,46.150646,46.699512,16892800,34.033844
"2010-10-19",46.043919,46.356468,45.388329,45.738995,13672400,33.333847
"2010-10-20",45.876209,47.027309,45.662762,46.707134,12799600,34.039417
"2010-10-21",46.775745,47.149281,46.211628,46.592789,22305600,33.95607
"2010-10-22",46.8596,47.17215,46.669018,47.012062,24173100,34.261639
"2010-10-25",47.347481,47.743885,46.71476,46.760498,22682800,34.078289
"2010-10-26",46.40221,46.973946,46.31073,46.783367,14269600,34.094971
"2010-10-27",45.5103,46.104904,45.39595,45.79998,15251900,33.775364
"2010-10-28",46.028675,46.082035,45.144386,45.418819,13447600,33.49427
"2010-10-29",45.266357,45.380703,44.824215,45.273979,11147800,33.387466
"2010-11-01",45.7085,45.830471,44.664127,44.93856,12258200,33.14011
"2010-11-02",45.205372,45.586529,44.824215,45.235863,13768900,33.359344
"2010-11-03",45.273979,45.319721,44.496418,45.289227,13562200,33.398705
"2010-11-04",45.79998,46.851974,45.594154,46.691891,15869900,34.433113
"2010-11-05",46.783367,47.179771,46.676643,47.118786,11759100,34.747917
"2010-11-08",46.882469,47.621914,46.76812,47.576176,11610500,35.085224
"2010-11-09",47.835365,47.987827,47.050179,47.286495,13672700,34.871605
"2010-11-10",47.248379,48.23177,47.00444,48.186031,13714200,35.534962
"2010-11-11",47.949711,48.132668,47.713394,47.942089,10132000,35.355072
"2010-11-12",47.477074,47.736263,47.080669,47.583801,11394400,35.090862
"2010-11-15",47.599045,47.682899,47.278873,47.31699,10426500,34.894096
"2010-11-16",46.722382,46.722382,46.120152,46.45557,14302000,34.258831
"2010-11-17",46.463196,46.836731,46.234501,46.356468,9155200,34.185749
"2010-11-18",47.00444,47.416088,46.890091,47.073048,8439000,34.714188
"2010-11-19",47.027309,47.217888,46.585163,47.202641,10254000,34.809757
"2010-11-22",47.073048,47.073048,46.143021,46.874844,8689900,34.568031
"2010-11-23",46.287861,46.31073,45.784733,46.135399,8995600,34.022709
"2010-11-24",46.333599,46.867222,46.272614,46.844353,7808400,34.545536
"2010-11-26",46.478439,46.783367,46.234501,46.356468,3374100,34.185749
"2010-11-29",46.074413,46.425079,45.411198,46.25737,8501500,34.112667
"2010-11-30",45.822849,46.440323,45.754238,45.868587,11452100,33.825951
"2010-12-01",46.806236,47.629539,46.653774,47.60667,13985000,35.107716
"2010-12-02",47.560928,48.696781,47.492321,48.559566,11490800,35.810425
"2010-12-03",48.529072,48.834,48.42997,48.727276,13534900,35.934101
"2010-12-06",48.696781,49.12368,48.597679,48.925476,7505100,36.080276
"2010-12-07",49.352375,49.550575,49.0322,49.070316,10400700,36.187092
"2010-12-08",49.169418,49.48959,48.818752,49.253273,9009300,36.32201
"2010-12-09",49.512459,49.520084,48.971214,49.299011,8205100,36.35574
"2010-12-10",49.382866,49.497215,49.070316,49.230404,8456900,36.305141
"2010-12-13",49.459099,50.572079,49.398113,49.908867,12729700,36.805485
"2010-12-14",49.878372,50.312893,49.596313,50.046082,10241800,36.906666
"2010-12-15",49.878372,50.023212,49.596313,49.642056,10032500,36.608711
"2010-12-16",49.794518,50.099445,49.420982,50.061329,8660900,36.917908
"2010-12-17",50.061329,50.229038,49.291389,49.596313,14959200,36.574989
"2010-12-20",49.832634,50.434864,49.771648,50.305271,11691800,37.097805
"2010-12-21",50.579704,50.998978,50.450111,50.793152,7936700,37.457596
"2010-12-22",50.960861,51.197182,50.793152,51.09808,7806500,37.682468
"2010-12-23",50.953239,51.159065,50.83889,51.136196,5875900,37.710567
"2010-12-27",50.960861,51.311527,50.800774,51.189556,5756500,37.749931
"2010-12-28",51.29628,51.608829,50.968487,51.494484,6367100,37.974804
"2010-12-29",51.494484,52.066219,51.418251,51.784164,5502900,38.188423
"2010-12-30",51.837524,52.073845,51.624077,51.837524,5222600,38.227776
"2010-12-31",51.784164,52.279671,51.707932,51.913757,6363800,38.283985
"2011-01-03",52.424511,52.455002,51.837524,52.020481,9714500,38.362698
"2011-01-04",52.30254,52.30254,51.15144,51.746048,12524100,38.160309
"2011-01-05",51.563091,51.669815,51.273411,51.494484,12431700,37.974804
"2011-01-06",51.608829,51.685062,50.854137,51.052341,10508800,37.648739
"2011-01-07",51.166687,51.479237,50.777905,51.159065,7742400,37.727436
"2011-01-10",50.869385,51.15144,50.69405,50.98373,6269100,37.598141
"2011-01-11",51.509731,52.020481,51.380135,51.967121,9711300,38.323341
"2011-01-12",52.317787,52.59222,52.058598,52.363525,6918500,38.615662
"2011-01-13",52.119583,52.363525,51.037094,51.273411,14240400,37.811768
"2011-01-14",51.288658,51.707932,50.907501,51.624077,9679400,38.070358
"2011-01-18",51.776539,52.096714,51.540222,51.906136,7984200,38.278374
"2011-01-19",52.050976,52.058598,51.265789,51.662193,7305700,38.09848
"2011-01-20",51.456367,51.517353,50.709297,51.235294,11582700,37.783653
"2011-01-21",51.746048,51.814655,51.090454,51.578339,12130000,38.036636
"2011-01-24",51.654572,52.028107,51.319149,51.913757,12675800,38.283985
"2011-01-25",51.814655,51.913757,50.823647,51.44112,11129400,37.93544
"2011-01-26",51.868019,53.217319,51.517353,52.790421,14982400,38.930492
"2011-01-27",52.912392,53.148712,52.462627,52.897144,13330500,39.009178
"2011-01-28",53.148712,54.589489,53.10297,53.789055,23741400,39.666935
"2011-01-31",54.345547,54.688591,53.743317,54.47514,20863700,40.17289
"2011-02-01",54.597111,54.894417,54.520882,54.665722,15245600,40.313427
"2011-02-02",54.612358,55.382298,54.429401,54.970646,9492200,40.538303
"2011-02-03",54.985893,54.985893,54.223576,54.90966,13144400,40.493328
"2011-02-04",54.902039,55.07737,54.345547,54.635227,13540900,40.290955
"2011-02-07",54.665722,55.306065,54.665722,55.107864,12774700,40.639496
"2011-02-08",55.07737,55.145981,54.612358,54.886791,6220300,40.476467
"2011-02-09",54.673344,54.696213,53.644215,53.865288,11847800,39.723145
"2011-02-10",53.438389,53.7052,53.209694,53.423145,14924700,39.397099
"2011-02-11",53.263058,55.22221,53.171581,54.56662,15899400,40.240368
"2011-02-14",54.8563,56.365685,54.833431,56.236092,10643800,41.471508
"2011-02-15",56.159863,56.365685,55.710094,56.030266,9083800,41.319729
"2011-02-16",56.472412,57.196609,56.388557,57.135628,10405200,42.134872
"2011-02-17",56.807831,57.928436,56.632496,57.570145,11677600,42.951477
"2011-02-18",57.897942,58.484928,57.333828,58.408695,11202000,43.57708
"2011-02-22",59.163387,60.024807,57.77597,58.40107,15975600,43.571388
"2011-02-23",58.652637,60.680397,58.599274,59.89521,18591600,44.686138
"2011-02-24",60.1544,60.405964,58.324841,58.911823,17269800,43.952454
"2011-02-25",58.934692,59.224373,58.530666,58.911823,10528100,43.952454
"2011-02-28",58.911823,59.719879,58.774605,59.361591,10513200,44.287994
"2011-03-01",59.689388,60.29924,59.125271,59.331097,13527800,44.265259
"2011-03-02",59.117649,60.146778,59.018547,59.651272,11534800,44.504139
"2011-03-03",59.84185,60.840485,59.765617,60.642281,11486900,45.243504
"2011-03-04",60.703266,61.686657,60.413586,60.970078,12042200,45.488056
"2011-03-07",61.457962,61.747643,60.306862,60.375473,10345300,45.044441
"2011-03-08",60.101036,60.1544,58.812721,59.704632,11719800,44.543953
"2011-03-09",59.597908,60.131531,59.270111,59.491184,8332400,44.384693
"2011-03-10",58.69075,58.797478,56.945045,57.310959,15892300,42.758099
"2011-03-11",56.220844,58.645012,56.037891,58.164753,9552700,43.395084
"2011-03-14",57.554901,57.997044,57.204235,57.814087,14889700,43.133465
"2011-03-15",55.252705,57.593018,54.223576,57.158497,16720600,42.644341
"2011-03-16",57.249973,57.516785,55.565254,56.213223,16059300,41.939102
"2011-03-17",57.219482,58.927071,56.823074,58.484928,13845200,43.633953
"2011-03-18",59.361591,59.910458,57.43293,57.440552,21501600,42.854771
"2011-03-21",58.820347,59.43782,58.446812,59.117649,16230600,44.10601
"2011-03-22",59.270111,59.331097,58.698376,58.866085,11117000,43.918327
"2011-03-23",58.599274,60.169647,58.54591,59.872341,12369900,44.669075
"2011-03-24",60.268745,61.023441,60.101036,60.75663,12067200,45.328812
"2011-03-25",60.870975,61.518948,60.375473,61.168282,10062200,45.635941
"2011-03-28",61.008194,61.381729,60.657528,60.657528,6901300,45.254875
"2011-03-29",60.177269,60.573673,59.689388,60.078167,11423300,44.822632
"2011-03-30",60.619411,61.595177,60.459328,61.511322,10166600,45.891869
"2011-03-31",61.610424,62.357494,60.855732,60.878601,11034500,45.419819
"2011-04-01",61.351238,61.55706,60.505066,60.741383,10012700,45.317432
"2011-04-04",60.985325,60.985325,60.337357,60.741383,8212900,45.317432
"2011-04-05",60.992947,61.442715,60.680397,61.229267,8572100,45.681423
"2011-04-06",61.610424,61.67141,61.21402,61.313122,9523700,45.743999
"2011-04-07",61.229267,61.572308,60.825237,61.290253,8159400,45.72694
"2011-04-08",61.55706,61.884857,61.313122,61.587555,11362300,45.948746
"2011-04-11",61.534191,62.319378,60.985325,61.076801,8695000,45.567688
"2011-04-12",60.253502,60.512688,58.210491,58.820347,16974700,43.884201
"2011-04-13",59.277737,59.491184,58.599274,59.201504,9284900,44.168579
"2011-04-14",59.0033,59.925705,58.850838,59.674141,7215700,44.521191
"2011-04-15",60.062923,60.794746,59.757996,60.314487,9605300,44.998947
"2011-04-18",59.010925,59.475937,58.812721,59.163387,8883000,44.140133
"2011-04-19",59.064285,59.75037,59.064285,59.575039,7589300,44.447262
"2011-04-20",60.588921,61.107296,60.428833,60.977703,8690000,45.493736
"2011-04-21",61.191151,61.67141,61.008194,61.541817,7415100,45.914612
"2011-04-25",61.740017,61.747643,60.802368,61.351238,6881600,45.772427
"2011-04-26",61.435093,62.128799,61.290253,61.907726,7739500,46.187607
"2011-04-27",61.282627,61.732395,59.765617,60.855732,13406100,45.402744
"2011-04-28",60.268745,60.520313,58.675507,59.041416,17423700,44.049129
"2011-04-29",59.056664,60.223007,59.018547,60.139153,12122200,44.86813
"2011-05-02",60.123905,60.20776,58.713623,59.056664,11273500,44.060513
"2011-05-03",58.675507,58.713623,55.954037,56.815453,23246900,42.388412
"2011-05-04",56.922176,56.922176,55.199341,56.144615,20650700,41.887917
"2011-05-05",55.527138,55.618614,54.284561,54.863922,16738800,40.932415
"2011-05-06",55.51189,56.746845,55.267952,55.603371,15594500,41.484116
"2011-05-09",56.030266,56.495281,55.77108,56.197975,12537100,41.927723
"2011-05-10",56.327572,57.013657,56.076008,56.868816,9253600,42.428223
"2011-05-11",56.464787,56.556267,54.90966,55.283195,13287700,41.245228
"2011-05-12",55.161224,55.191719,53.87291,54.520882,16397300,40.676498
"2011-05-13",54.650475,54.879169,53.827171,54.452271,10836100,40.625309
"2011-05-16",54.406532,54.970646,53.918652,54.452271,10735600,40.625309
"2011-05-17",53.888157,54.772446,53.888157,54.536125,10869700,40.687862
"2011-05-18",54.749577,55.96928,54.513256,55.504269,11562100,41.410172
"2011-05-19",55.412792,55.763454,54.924908,55.420414,8657400,41.845188
"2011-05-20",55.344181,55.748211,54.719082,55.351807,10245600,41.793381
"2011-05-23",54.536125,54.665722,54.002506,54.376041,9205200,41.056644
"2011-05-24",54.841053,55.687225,54.749577,54.818184,9788000,41.39048
"2011-05-25",54.391285,55.22221,54.337925,54.863922,9986900,41.425007
"2011-05-26",54.833431,55.428036,54.551373,55.145981,8057200,41.637989
"2011-05-27",55.641487,55.91592,55.07737,55.374676,5669600,41.810654
"2011-05-31",56.297077,56.495281,55.428036,55.816818,15173600,42.144508
"2011-06-01",55.786327,56.06076,54.932529,55.145981,9761000,41.637989
"2011-06-02",55.100243,55.557632,54.452271,55.001141,8088600,41.528622
"2011-06-03",53.979637,55.649109,53.956764,55.184097,9610100,41.666752
"2011-06-06",54.810562,55.267952,53.81955,54.063492,8360100,40.820641
"2011-06-07",54.360794,54.650475,53.911026,54.025375,14155700,40.79187
"2011-06-08",54.048244,55.100243,54.048244,54.47514,10532600,41.131474
"2011-06-09",54.848675,55.740585,54.429401,55.275574,9136000,41.735828
"2011-06-10",55.054501,55.237457,54.429401,54.498013,9634800,41.148731
"2011-06-13",54.551373,54.963024,53.552738,53.933895,9257400,40.722794
"2011-06-14",54.520882,55.389919,54.520882,54.787689,9883500,41.367455
"2011-06-15",54.231201,54.749577,53.423145,53.79668,10119900,40.619202
"2011-06-16",53.888157,55.069748,53.781433,54.597111,10929000,41.223553
"2011-06-17",55.062126,55.610992,54.360794,54.833431,12751000,41.401993
"2011-06-20",54.42178,55.4814,54.177837,55.092617,15493300,41.597694
"2011-06-21",55.649109,56.525772,55.519516,56.205601,13283800,42.438053
"2011-06-22",55.992149,56.655365,55.854935,55.870182,9448000,42.184795
"2011-06-23",54.8563,55.6796,54.124477,55.649109,11831900,42.017868
"2011-06-24",55.466152,55.793949,54.383663,54.452271,17719600,41.114189
"2011-06-27",54.368416,55.031631,54.330299,54.719082,10192600,41.315651
"2011-06-28",55.046879,55.931168,55.016384,55.847313,9009500,42.167534
"2011-06-29",56.175106,56.800205,56.045513,56.42667,10559700,42.604961
"2011-06-30",56.678238,57.379566,56.662991,57.318581,9932800,43.278404
"2011-07-01",57.379566,57.936058,56.845947,57.844582,10006700,43.675564
"2011-07-05",57.867451,58.309593,57.57777,57.821712,10316300,43.658298
"2011-07-06",57.867451,58.050407,57.608261,57.958927,8072400,43.761894
"2011-07-07",58.576405,58.698376,58.134262,58.507797,7971000,44.176323
"2011-07-08",57.43293,57.897942,57.257595,57.867451,10114000,43.692833
"2011-07-11",57.044147,57.227104,56.723976,56.945045,8613400,42.996365
"2011-07-12",56.602005,57.333828,56.403801,56.670612,9560200,42.789154
"2011-07-13",56.731598,57.410061,56.403801,56.716351,9746000,42.823692
"2011-07-14",61.06918,61.084427,57.554901,57.638756,81425300,43.520157
"2011-07-15",58.40107,58.721245,58.050407,58.256233,54703200,43.986366
"2011-07-18",58.202869,58.271477,57.333828,57.509163,29702400,43.422295
"2011-07-19",57.928436,58.225739,56.945045,57.501537,14289200,43.416538
"2011-07-20",57.77597,57.875072,57.17374,57.257595,11687200,43.232349
"2011-07-21",57.036526,57.936058,56.800205,57.791218,11245700,44.144112
"2011-07-22",57.714985,57.821712,57.234726,57.371944,10632300,43.823849
"2011-07-25",56.845947,57.371944,56.662991,56.8307,11094600,43.410412
"2011-07-26",56.838322,56.945045,56.015022,56.11412,12838100,42.863052
"2011-07-27",56.556267,56.784962,55.740585,55.748211,13279600,42.583546
