"","FAST.Open","FAST.High","FAST.Low","FAST.Close","FAST.Volume","FAST.Adjusted"
"2002-07-16",4.8075,4.9,4.725,4.855,4875200,3.496066
"2002-07-17",4.85625,4.90625,4.7275,4.845,6691200,3.488864
"2002-07-18",4.86125,4.905,4.74125,4.77,4207200,3.434858
"2002-07-19",4.6725,4.78125,4.56125,4.59625,5138400,3.309742
"2002-07-22",4.44875,4.53875,4.1125,4.2325,9964000,3.047806
"2002-07-23",4.235,4.30875,4.0575,4.14375,6687200,2.983898
"2002-07-24",4.11125,4.59375,4.01125,4.585,8749600,3.30164
"2002-07-25",4.58125,4.88125,4.54,4.835,15384000,3.481665
"2002-07-26",4.7075,4.87125,4.70625,4.74875,5385600,3.419556
"2002-07-29",4.75,4.93125,4.70375,4.8875,4730400,3.519469
"2002-07-30",4.8825,4.96875,4.7625,4.8725,4846400,3.508668
"2002-07-31",4.825,4.875,4.7225,4.75875,6870400,3.426756
"2002-08-01",4.78625,4.7875,4.545,4.545,3588000,3.272836
"2002-08-02",4.55625,4.59375,4.32875,4.3875,4170400,3.159421
"2002-08-05",4.375,4.405,3.9725,4.01875,19914400,2.893886
"2002-08-06",4.09375,4.30625,4.0325,4.27375,11688800,3.077511
"2002-08-07",4.3,4.3525,4.10875,4.19875,5106400,3.023503
"2002-08-08",4.21875,4.375,4.14375,4.36125,4987200,3.140518
"2002-08-09",4.3625,4.375,4.2125,4.22375,3931200,3.041505
"2002-08-12",4.21875,4.27,4.1325,4.1825,3803200,3.011801
"2002-08-13",4.18125,4.23875,4.13125,4.1425,3435200,2.982998
"2002-08-14",4.14375,4.335,4.125,4.29375,3913600,3.091911
"2002-08-15",4.31375,4.41375,4.28625,4.39375,3489600,3.163921
"2002-08-16",4.39375,4.485,4.375,4.46,2098400,3.211629
"2002-08-19",4.4275,4.675,4.39625,4.615,4609600,3.323243
"2002-08-20",4.61875,4.61875,4.4375,4.52,2245600,3.254835
"2002-08-21",4.54375,4.59375,4.435,4.525,4943200,3.258435
"2002-08-22",4.5375,4.6,4.50125,4.55875,1543200,3.282737
"2002-08-23",4.55875,4.55875,4.4175,4.4325,1695200,3.191825
"2002-08-26",4.48,4.6125,4.38,4.59875,2478400,3.31154
"2002-08-27",4.59375,4.65375,4.51375,4.54125,3641600,3.270136
"2002-08-28",4.5375,4.575,4.45875,4.465,3481600,3.215229
"2002-08-29",4.4625,4.51875,4.35125,4.425,4110400,3.186425
"2002-08-30",4.41875,4.4925,4.40125,4.4025,2060800,3.170221
"2002-09-03",4.39375,4.39375,4.21,4.23,4433600,3.046007
"2002-09-04",4.25,4.3225,4.20125,4.2925,2456000,3.091011
"2002-09-05",4.29,4.31875,4.22375,4.2625,2876000,3.069409
"2002-09-06",4.25,4.5,4.25,4.48375,4500000,3.228731
"2002-09-09",4.4825,4.59125,4.4375,4.5575,3218400,3.281837
"2002-09-10",4.565,4.65,4.47625,4.54125,3817600,3.270136
"2002-09-11",4.5625,4.625,4.45,4.48,3716800,3.22603
"2002-09-12",4.46875,4.47,4.22875,4.26375,3248800,3.070309
"2002-09-13",4.25,4.25,4.1075,4.13625,5956800,2.978497
"2002-09-16",4.125,4.2025,4.08875,4.11375,3392800,2.962295
"2002-09-17",4.16,4.20875,4.0525,4.10125,7225600,2.953294
"2002-09-18",4.10125,4.15875,4,4.05,3687200,2.916388
"2002-09-19",4.085,4.12125,3.90125,3.90375,4341600,2.811074
"2002-09-20",3.9425,4.0125,3.8175,3.87375,7360800,2.789472
"2002-09-23",3.815,3.9025,3.75625,3.81875,6292000,2.749866
"2002-09-24",3.8,3.80625,3.68625,3.76625,8004000,2.712062
"2002-09-25",3.79875,3.985,3.7975,3.95875,9272000,2.85068
"2002-09-26",3.95875,4.11875,3.9575,4.0625,5161600,2.92539
"2002-09-27",4.03125,4.1,3.95875,3.9625,3971200,2.853381
"2002-09-30",3.9975,4,3.78375,3.9475,4564000,2.842579
"2002-10-01",3.90125,4.0225,3.82625,3.9525,4108800,2.84618
"2002-10-02",3.95375,4.06,3.86,3.915,3708000,2.819175
"2002-10-03",3.9175,4.02,3.83125,4.00375,3386400,2.883084
"2002-10-04",4,4.0725,3.3975,3.70875,25316800,2.670656
"2002-10-07",3.6875,3.715,3.4,3.4075,7810400,2.453727
"2002-10-08",3.40875,3.5425,3.35125,3.53,10403200,2.541939
"2002-10-09",3.525,3.525,3.3775,3.45375,4840000,2.487032
"2002-10-10",3.4,3.625,3.32625,3.59875,4854400,2.591445
"2002-10-11",3.72,4.03625,3.71875,3.90125,9349600,2.809275
"2002-10-14",3.86875,3.985,3.79375,3.86875,3308800,2.785872
"2002-10-15",3.92125,4.175,3.9,4.11125,4494400,2.960494
"2002-10-16",4.08875,4.09,3.975,4.02375,3096800,2.897486
"2002-10-17",4.0875,4.15,4.0875,4.12875,3274400,2.973096
"2002-10-18",4.1225,4.1225,4.03625,4.06875,5337600,2.92989
"2002-10-21",4.05,4.125,3.9975,4.10875,3360800,2.958694
"2002-10-22",4.09375,4.125,4.01375,4.0325,2386400,2.903788
"2002-10-23",4.0625,4.16125,4.01,4.16125,2973600,2.9965
"2002-10-24",4.17125,4.23,4.1425,4.1925,5790400,3.019002
"2002-10-25",4.205,4.3425,4.1575,4.31375,4124000,3.106315
"2002-10-28",4.29875,4.3375,4.12125,4.20875,3418400,3.030704
"2002-10-29",4.17375,4.3125,4.07375,4.2975,2954400,3.094612
"2002-10-30",4.25625,4.31125,4.15625,4.19375,2052800,3.019902
"2002-10-31",4.2025,4.31,4.13625,4.24375,2004800,3.055908
"2002-11-01",4.21875,4.2675,4.1,4.25375,2927200,3.063108
"2002-11-04",4.27,4.31,4.2225,4.2275,2903200,3.044206
"2002-11-05",4.21875,4.29375,4.17,4.26,2192000,3.067609
"2002-11-06",4.2325,4.29375,4.15625,4.2025,4649600,3.026204
"2002-11-07",4.2125,4.2125,4.0625,4.095,2032800,2.948792
"2002-11-08",4.1125,4.225,4.0125,4.04125,2759200,2.910089
"2002-11-11",4.025,4.03125,3.825,3.845,4267200,2.768769
"2002-11-12",3.86875,3.9375,3.845,3.89875,4524800,2.807474
"2002-11-13",3.8975,4.18625,3.875,4.03125,5296000,2.902887
"2002-11-14",4.0625,4.1675,4.03,4.14625,1571200,2.985698
"2002-11-15",4.13875,4.25,4.125,4.24375,5000800,3.055908
"2002-11-18",4.25,4.31125,4.175,4.2,4502400,3.024403
"2002-11-19",4.20625,4.24375,4.11,4.13625,2907200,2.978497
"2002-11-20",4.1125,4.12875,4.05125,4.08125,4464000,2.938892
"2002-11-21",4.08125,4.15375,4.05625,4.15375,5147200,2.991099
"2002-11-22",4.17,4.30625,4.13375,4.255,6470400,3.064008
"2002-11-25",4.24375,4.2875,4.1075,4.16375,7068800,2.998299
"2002-11-26",4.15625,4.2275,4.12625,4.12625,3146400,2.971296
"2002-11-27",4.15875,4.46,4.125,4.4575,6048000,3.209827
"2002-11-29",4.4575,4.53875,4.425,4.46625,2225600,3.216129
"2002-12-02",4.50625,4.54625,4.43375,4.49125,6812000,3.234131
"2002-12-03",4.48875,4.5875,4.4375,4.5275,5129600,3.260235
"2002-12-04",4.49375,4.685,4.4875,4.605,9100800,3.316043
"2002-12-05",4.705,4.75,4.58375,4.7125,8620800,3.393452
"2002-12-06",4.685,4.875,4.625,4.78125,7216800,3.442958
"2002-12-09",4.71875,4.75625,4.66875,4.6825,6666400,3.371848
"2002-12-10",4.68,4.8,4.6525,4.7,9082400,3.38445
"2002-12-11",4.675,4.775,4.66625,4.745,7194400,3.416856
"2002-12-12",4.7625,4.77125,4.6875,4.7325,5314400,3.407855
"2002-12-13",4.675,4.745,4.665,4.72875,8012000,3.405154
"2002-12-16",4.72375,4.92375,4.66625,4.865,12722400,3.503266
"2002-12-17",4.86875,4.89375,4.7775,4.795,9244000,3.452859
"2002-12-18",4.78125,4.8,4.695,4.72875,7809600,3.405154
"2002-12-19",4.72875,4.9125,4.6875,4.79625,12980000,3.45376
"2002-12-20",4.87375,4.875,4.65625,4.755,51640000,3.424057
"2002-12-23",4.75,4.9025,4.75,4.88875,10336800,3.52037
"2002-12-24",4.83625,4.85875,4.795,4.8125,1884000,3.465461
"2002-12-26",4.78375,4.875,4.7425,4.79125,2872800,3.450161
"2002-12-27",4.73625,4.7975,4.6925,4.69625,2904800,3.381749
"2002-12-30",4.6875,4.735,4.57875,4.68125,3751200,3.37095
"2002-12-31",4.63625,4.73625,4.62125,4.67375,8804800,3.365549
"2003-01-02",4.67125,4.86375,4.58375,4.84625,11067200,3.489764
"2003-01-03",4.8375,4.85625,4.75375,4.78,10288000,3.442058
"2003-01-06",4.7875,4.84375,4.695,4.70875,12600000,3.390751
"2003-01-07",4.6925,4.6925,4.5875,4.625,9299200,3.330445
"2003-01-08",4.59,4.61125,4.47375,4.4875,7535200,3.231431
"2003-01-09",4.4875,4.565,4.44125,4.4975,10760800,3.238631
"2003-01-10",4.46125,4.51,4.39375,4.47,5713600,3.21883
"2003-01-13",4.53625,4.53625,4.375,4.41875,8662400,3.181924
"2003-01-14",4.43375,4.51125,4.39625,4.5075,4138400,3.245834
"2003-01-15",4.515,4.525,4.35,4.35875,3332800,3.138718
"2003-01-16",4.3625,4.4625,4.29375,4.3675,2484800,3.145019
"2003-01-17",4.3725,4.44625,4.275,4.2975,3060800,3.094612
"2003-01-21",4.32125,4.3375,4.155,4.2475,9089600,3.058608
"2003-01-22",4.28125,4.39375,4.19375,4.27375,7055200,3.077511
"2003-01-23",4.31125,4.33625,4.2075,4.305,3331200,3.100013
"2003-01-24",4.28125,4.28125,4.155,4.22125,5217600,3.039705
"2003-01-27",4.18125,4.2525,4.09625,4.12,5157600,2.966795
"2003-01-28",4.125,4.2025,4.11875,4.1475,3027200,2.986598
"2003-01-29",4.14125,4.27375,4.0325,4.21875,4617600,3.037905
"2003-01-30",4.225,4.2625,4.07875,4.085,4000800,2.941592
"2003-01-31",4.06125,4.21625,4.03125,4.14,2920800,2.981197
"2003-02-03",4.125,4.16125,4.03875,4.14625,3851200,2.985698
"2003-02-04",4.1075,4.12,4.0175,4.07625,2829600,2.935291
"2003-02-05",4.14375,4.25125,4.0625,4.13,5021600,2.973997
"2003-02-06",4.12625,4.15125,3.9975,4.03375,3104800,2.904687
"2003-02-07",4.00125,4.0625,3.975,3.9825,2788000,2.867782
"2003-02-10",4.00625,4.045,3.92375,3.99125,2766400,2.874083
"2003-02-11",4,4.075,3.9125,3.9425,3377600,2.838979
"2003-02-12",3.93625,3.96875,3.88625,3.9125,2602400,2.817376
"2003-02-13",3.915,3.9375,3.83125,3.93,4004800,2.829977
"2003-02-14",3.93625,3.995,3.885,3.96875,3989600,2.857881
"2003-02-18",4,4.08875,3.99875,4.07875,6012800,2.937092
"2003-02-19",4,4.075,3.985,4.04,3426400,2.914546
"2003-02-20",4.05,4.075,3.98625,4.02375,2405600,2.902824
"2003-02-21",4.03125,4.0975,3.95,4.09,3320800,2.950618
"2003-02-24",4.07375,4.0875,4.025,4.0375,6160800,2.912744
"2003-02-25",4.01875,4.0625,3.8925,4.05,4548000,2.921761
"2003-02-26",4.0175,4.10125,3.98625,3.99875,3163200,2.884788
"2003-02-27",3.95875,4.145,3.9125,4.08375,4481600,2.946109
"2003-02-28",4.1125,4.26125,4.0875,4.1575,5591200,2.999314
"2003-03-03",4.16875,4.1875,4,4.01875,3876800,2.899216
"2003-03-04",4.00375,4.01625,3.80375,3.83,4898400,2.763049
"2003-03-05",3.80625,3.81125,3.62,3.74125,11924800,2.699022
"2003-03-06",3.7425,3.7425,3.58625,3.59875,8244000,2.59622
"2003-03-07",3.63125,3.63125,3.51625,3.5925,7942400,2.591711
"2003-03-10",3.59125,3.59125,3.43875,3.505,6044800,2.528586
"2003-03-11",3.4825,3.5575,3.4825,3.48875,6039200,2.516863
"2003-03-12",3.475,3.54,3.4675,3.5325,5776000,2.548425
"2003-03-13",3.5975,3.6925,3.56375,3.68,7906400,2.654835
"2003-03-14",3.72,3.755,3.65,3.6725,7143200,2.649424
"2003-03-17",3.68,3.83,3.5325,3.8275,9381600,2.761245
"2003-03-18",3.83375,3.96,3.83125,3.95875,9748800,2.855932
"2003-03-19",3.965,4,3.7725,3.81375,8991200,2.751325
"2003-03-20",3.775,3.83625,3.6675,3.735,11715200,2.694513
"2003-03-21",3.7625,3.86625,3.675,3.8375,7029600,2.768459
"2003-03-24",3.78625,3.8075,3.575,3.5875,5249600,2.588104
"2003-03-25",3.59375,3.74875,3.54375,3.71875,7800800,2.682789
"2003-03-26",3.70875,3.7475,3.655,3.6875,4721600,2.660246
"2003-03-27",3.66875,3.75,3.65625,3.69875,3916800,2.668361
"2003-03-28",3.69,3.69625,3.6525,3.6675,4658400,2.645816
"2003-03-31",3.64625,3.64625,3.4975,3.52375,4440800,2.542112
"2003-04-01",3.52875,3.57,3.475,3.535,4824800,2.550228
"2003-04-02",3.5875,3.75,3.5875,3.72375,3933600,2.686397
"2003-04-03",3.75875,4.08,3.75,4.00125,13307200,2.886592
"2003-04-04",4.02,4.08875,3.99875,4.05,6052800,2.921761
"2003-04-07",4.08625,4.28,4.06875,4.1225,8536800,2.974065
"2003-04-08",4.1875,4.1875,3.98625,3.99625,8323200,2.882984
"2003-04-09",3.9825,4.08125,3.9275,3.9525,4268800,2.851422
"2003-04-10",3.9175,4.10625,3.88125,4.09375,6593600,2.953324
"2003-04-11",4.05625,4.1725,4.0375,4.125,11950400,2.975869
"2003-04-14",4.155,4.30875,4.12,4.29375,5568800,3.097607
"2003-04-15",4.30375,4.345,4.23625,4.2625,5782400,3.075063
"2003-04-16",4.3125,4.3125,4.1375,4.1625,4580000,3.002921
"2003-04-17",4.1625,4.36,4.1125,4.2875,8683200,3.093098
"2003-04-21",4.28125,4.3125,4.21,4.27875,4813600,3.086786
"2003-04-22",4.275,4.39375,4.2075,4.35875,3806400,3.1445
"2003-04-23",4.39375,4.39375,4.24375,4.30625,4216800,3.106627
"2003-04-24",4.26625,4.305,4.2025,4.24375,4301600,3.061537
"2003-04-25",4.24,4.24375,4.125,4.18375,3537600,3.01825
"2003-04-28",4.1875,4.39375,4.18625,4.3375,5649600,3.129171
"2003-04-29",4.35625,4.36375,4.2275,4.29875,4316000,3.101215
"2003-04-30",4.2825,4.35375,4.17,4.315,4813600,3.112937
"2003-05-01",4.28125,4.28125,4.125,4.21375,5234400,3.039895
"2003-05-02",4.21875,4.375,4.19,4.27,6268000,3.080473
"2003-05-05",4.2725,4.46,4.25875,4.39,6626400,3.167046
"2003-05-06",4.375,4.505,4.36375,4.435,5808000,3.19951
"2003-05-07",4.40625,4.40625,4.28125,4.32125,6267200,3.117447
"2003-05-08",4.28875,4.35125,4.24375,4.255,3482400,3.069652
"2003-05-09",4.22875,4.375,4.2,4.36625,3326400,3.149911
"2003-05-12",4.3775,4.5125,4.29625,4.49875,2924800,3.2455
"2003-05-13",4.4775,4.47875,4.32875,4.375,4740800,3.156224
"2003-05-14",4.35875,4.4275,4.2925,4.31,4992800,3.109331
"2003-05-15",4.32125,4.38125,4.30625,4.37375,2797600,3.155322
"2003-05-16",4.37625,4.38625,4.285,4.28625,5119200,3.092198
"2003-05-19",4.28125,4.3075,4.1375,4.13875,4232800,2.985787
"2003-05-20",4.15125,4.17,4.005,4.04125,5399200,2.915449
"2003-05-21",4.05,4.05,3.885,3.95,12917600,2.849619
"2003-05-22",3.95,4.035,3.9,3.965,8076000,2.86044
"2003-05-23",3.95,3.99875,3.87125,3.98375,5513600,2.873967
"2003-05-27",4.0625,4.10625,3.93625,4.04375,4372000,2.917251
"2003-05-28",4.05625,4.15875,4.035,4.1275,8631200,2.977672
"2003-05-29",4.1225,4.175,4,4.0825,8848800,2.945208
"2003-05-30",4.0875,4.22625,4.0625,4.17875,7295200,3.014645
"2003-06-02",4.1875,4.445,4.1725,4.27625,8518400,3.084984
"2003-06-03",4.28125,4.30375,4.2425,4.29125,4988800,3.095804
"2003-06-04",4.31625,4.38625,4.265,4.33875,7500800,3.130072
"2003-06-05",4.31875,4.3325,4.2475,4.29375,5568800,3.097607
"2003-06-06",4.32625,4.39,4.23125,4.235,4575200,3.055225
"2003-06-09",4.2275,4.26875,4.13625,4.14125,4472800,2.987591
"2003-06-10",4.14125,4.305,4.13625,4.29875,4353600,3.101215
"2003-06-11",4.3025,4.40875,4.21375,4.40625,4604800,3.178768
"2003-06-12",4.4075,4.45625,4.375,4.44625,5375200,3.207624
"2003-06-13",4.43625,4.47625,4.295,4.355,4612000,3.141796
"2003-06-16",4.355,4.5725,4.355,4.5575,5116000,3.287884
"2003-06-17",4.6,4.64375,4.5,4.58,5366400,3.304114
"2003-06-18",4.56,4.56125,4.44125,4.48125,2798400,3.232875
"2003-06-19",4.48125,4.49375,4.34625,4.3725,2369600,3.15442
"2003-06-20",4.40625,4.43,4.345,4.40625,2388800,3.178768
"2003-06-23",4.3575,4.3875,4.325,4.36125,1820800,3.146304
"2003-06-24",4.3725,4.4575,4.34,4.36,3668000,3.145401
"2003-06-25",4.345,4.43375,4.29625,4.35875,3662400,3.1445
"2003-06-26",4.295,4.3425,4.23625,4.315,6596800,3.112937
"2003-06-27",4.2825,4.3775,4.24,4.27625,3708000,3.084984
"2003-06-30",4.24875,4.325,4.24,4.2425,2672800,3.060635
"2003-07-01",4.24,4.32125,4.1125,4.28625,5477600,3.092198
"2003-07-02",4.29375,4.52125,4.2425,4.455,9669600,3.213937
"2003-07-03",4.41,4.4775,4.33125,4.3775,4280000,3.158028
"2003-07-07",4.38375,4.49875,4.36625,4.48,4210400,3.231972
"2003-07-08",4.47375,4.54125,4.39875,4.495,3645600,3.242794
"2003-07-09",4.4825,4.52125,4.4175,4.44875,2572000,3.209428
"2003-07-10",4.45,4.45,4.35,4.4175,2376000,3.186884
"2003-07-11",4.39875,4.52,4.3125,4.4325,8848000,3.197705
"2003-07-14",4.435,4.6175,4.41625,4.46875,3942400,3.223857
"2003-07-15",4.475,4.55125,4.36,4.38625,5327200,3.16434
"2003-07-16",4.39,4.40875,4.2875,4.325,3593600,3.120153
"2003-07-17",4.32125,4.3225,4.21875,4.2575,4515200,3.071456
"2003-07-18",4.3,4.38875,4.20375,4.3425,4066400,3.132777
"2003-07-21",4.30875,4.32125,4.20125,4.3175,5877600,3.114741
"2003-07-22",4.3325,4.435,4.32125,4.37625,5998400,3.157126
"2003-07-23",4.37375,4.3925,4.2625,4.34,3182400,3.130973
"2003-07-24",4.38875,4.425,4.25375,4.28625,2542400,3.092198
"2003-07-25",4.2675,4.53875,4.26625,4.53375,6844800,3.27075
"2003-07-28",4.5375,4.6775,4.51125,4.625,6453600,3.336578
"2003-07-29",4.6625,4.7375,4.58125,4.6925,4984000,3.385275
"2003-07-30",4.675,4.6875,4.605,4.65,3064800,3.354614
"2003-07-31",4.68875,4.845,4.67625,4.7375,5788000,3.41774
"2003-08-01",4.71875,4.76,4.6075,4.73375,3901600,3.415034
"2003-08-04",4.74125,4.77875,4.6375,4.71875,3760800,3.404212
"2003-08-05",4.715,4.74125,4.6475,4.66125,4096800,3.36273
"2003-08-06",4.64875,4.75,4.625,4.645,2797600,3.351008
"2003-08-07",4.65625,4.695,4.57,4.69,2853600,3.383472
"2003-08-08",4.66875,4.75,4.66625,4.695,2524000,3.387079
"2003-08-11",4.685,4.81375,4.66375,4.73875,3324000,3.418641
"2003-08-12",4.71875,4.79625,4.68,4.79,2684000,3.455613
"2003-08-13",4.7675,4.82,4.68875,4.77375,2395200,3.443891
"2003-08-14",4.78,4.8125,4.72625,4.74875,2461600,3.425855
"2003-08-15",4.74125,4.77875,4.71125,4.7575,1359200,3.432168
"2003-08-18",4.75625,4.8575,4.755,4.8425,3565600,3.49349
"2003-08-19",4.80875,4.91375,4.805,4.9125,4035200,3.543987
"2003-08-20",4.89125,4.90625,4.8125,4.88125,1784000,3.521444
"2003-08-21",4.8975,5,4.87375,4.9825,5585600,3.594488
"2003-08-22",5.01125,5.01375,4.83625,4.88,2828800,3.520541
"2003-08-25",4.87375,4.9825,4.81875,4.9625,2505600,3.58006
"2003-08-26",4.93625,4.94,4.7575,4.91125,4094400,3.543087
"2003-08-27",4.90125,4.94,4.84125,4.925,1780800,3.553006
"2003-08-28",4.94,5,4.92625,4.99875,2138400,3.606212
"2003-08-29",4.99875,5.05625,4.98375,5.05375,2551200,3.645889
"2003-09-02",5.075,5.18625,5,5.18,3212800,3.736969
"2003-09-03",5.1625,5.2475,5.105,5.23,4207200,3.77304
"2003-09-04",5.22,5.245,5.1575,5.17625,2260800,3.734264
"2003-09-05",5.19875,5.215,5.06875,5.11,2504800,3.68647
"2003-09-08",5.10375,5.24125,5.0475,5.16875,3112800,3.728853
"2003-09-09",5.14,5.185,5.06,5.06375,1819200,3.653103
"2003-09-10",5.04125,5.08625,4.99875,5.0025,2283200,3.608914
"2003-09-11",4.9625,5.075,4.9575,5.075,3131200,3.661218
"2003-09-12",5.01625,5.06875,4.925,4.98875,2752800,3.598997
"2003-09-15",4.99375,5.075,4.97875,5.05375,3233600,3.645889
"2003-09-16",5.06375,5.3075,5.06375,5.27875,7486400,3.80821
"2003-09-17",5.21875,5.435,5.21875,5.43125,7564800,3.918226
"2003-09-18",5.41,5.4675,5.345,5.41875,5154400,3.909208
"2003-09-19",5.43,5.43125,5.2275,5.32625,7918400,3.842476
"2003-09-22",5.25,5.29875,5.14625,5.20875,2873600,3.75771
"2003-09-23",5.1875,5.3325,5.1875,5.3025,2007200,3.825344
"2003-09-24",5.25,5.28,5.1,5.1575,4213600,3.733939
"2003-09-25",5.15,5.1525,4.90625,4.925,6108000,3.565614
"2003-09-26",4.8875,4.9025,4.73375,4.775,6794400,3.457017
"2003-09-29",4.8175,4.83125,4.75,4.8125,5584800,3.484166
"2003-09-30",4.8175,4.83125,4.60875,4.72125,6314400,3.418104
"2003-10-01",4.70625,4.84,4.70625,4.78,5344000,3.460637
"2003-10-02",4.7725,4.91375,4.75,4.8175,5592800,3.487786
"2003-10-03",4.88,5.16,4.86625,5.15375,9126400,3.731224
"2003-10-06",5.13875,5.325,5.13625,5.325,5628000,3.855207
"2003-10-07",5.28125,5.39625,5.19625,5.375,8107200,3.891406
"2003-10-08",5.375,5.38125,5.24875,5.3275,7088000,3.857016
"2003-10-09",5.37375,5.44375,5.2225,5.35,6981600,3.873307
"2003-10-10",5.4125,5.45625,5.2525,5.35,8057600,3.873307
"2003-10-13",5.35625,5.60875,5.31875,5.59125,9669600,4.047967
"2003-10-14",5.5825,5.69375,5.57,5.6875,6897600,4.117651
"2003-10-15",5.75375,5.75375,5.57375,5.67125,6333600,4.105886
"2003-10-16",5.64375,5.74625,5.6125,5.66375,6363200,4.100457
"2003-10-17",5.6775,5.68125,5.3725,5.4175,8009600,3.922176
"2003-10-20",5.4375,5.525,5.42625,5.51875,7806400,3.995479
"2003-10-21",5.495,5.555,5.4825,5.55,4704000,4.018103
"2003-10-22",5.49875,5.5875,5.36875,5.56125,5118400,4.02625
"2003-10-23",5.55625,5.63,5.5,5.585,3523200,4.043443
"2003-10-24",5.58125,5.625,5.5075,5.60125,3025600,4.055207
"2003-10-27",5.6,5.62875,5.5575,5.6,3498400,4.054302
"2003-10-28",5.62875,5.65,5.55125,5.635,3276800,4.079642
"2003-10-29",5.65,5.65375,5.565,5.63375,3044000,4.078736
"2003-10-30",5.64125,5.65625,5.5125,5.53,3796800,4.003623
"2003-10-31",5.51875,5.6075,5.4425,5.55875,4472000,4.024438
"2003-11-03",5.58,5.6375,5.55625,5.625,2754400,4.072402
"2003-11-04",5.5925,5.64125,5.52875,5.57375,2988000,4.035298
"2003-11-05",5.61,5.68375,5.59,5.67875,6970400,4.111317
"2003-11-06",5.64875,5.72625,5.605,5.6675,5612800,4.103172
"2003-11-07",5.675,5.78375,5.66875,5.745,3977600,4.159279
"2003-11-10",5.78125,5.82625,5.73125,5.75,5448800,4.1629
"2003-11-11",5.7375,5.8225,5.72,5.7875,2590400,4.19005
"2003-11-12",5.79375,5.99875,5.76,5.98,5062400,4.329415
"2003-11-13",6,6.09,5.91375,5.98,3412800,4.329415
"2003-11-14",5.965,6.0125,5.84,5.84,4064800,4.228059
"2003-11-17",5.84375,5.8825,5.75625,5.8775,3527200,4.255207
"2003-11-18",5.88,5.9275,5.79,5.79875,3185600,4.198194
"2003-11-19",5.85125,5.85625,5.7425,5.83125,6481600,4.221722
"2003-11-20",5.75,5.93875,5.71125,5.87625,4416800,4.254304
"2003-11-21",5.85125,5.945,5.7825,5.8775,2220800,4.255207
"2003-11-24",5.92625,6.14375,5.925,6.1025,6860800,4.418103
"2003-11-25",6.1125,6.1925,6.00375,6.1425,4988000,4.447062
"2003-11-26",6.17375,6.27875,6.09375,6.235,4220800,4.51403
"2003-11-28",6.24375,6.25,6.19125,6.21,1805600,4.495931
"2003-12-01",6.2275,6.3325,6.1875,6.3225,4502400,4.57738
"2003-12-02",6.27875,6.28875,6.2425,6.24875,5413600,4.523986
"2003-12-03",6.25,6.28625,6.12875,6.14625,4822400,4.449778
"2003-12-04",6.14375,6.14625,5.84375,6,5769600,4.343895
"2003-12-05",5.98875,6,5.725,5.8125,4723200,4.208149
"2003-12-08",5.8125,6.0125,5.79375,6,2848000,4.343895
"2003-12-09",5.985,6.1625,5.96125,5.98875,5312800,4.335751
"2003-12-10",6.01625,6.08875,5.9625,6.08875,5172800,4.408149
"2003-12-11",6.07875,6.37375,6.03125,6.2475,5139200,4.523079
"2003-12-12",6.23875,6.2475,6.0825,6.16875,3637600,4.466069
"2003-12-15",6.2175,6.28125,6.02375,6.065,5749600,4.390954
"2003-12-16",6,6.0775,5.88125,6.07375,4420000,4.397289
"2003-12-17",6.075,6.0825,5.91625,5.96375,4e+06,4.317651
"2003-12-18",6.00625,6.12125,6.005,6.10625,2341600,4.420819
"2003-12-19",6.125,6.15625,5.89125,5.9425,6242400,4.302267
"2003-12-22",5.9175,6.01125,5.88875,6.005,4452000,4.347514
"2003-12-23",6.01125,6.025,5.93125,5.99625,3067200,4.34118
"2003-12-24",5.94625,6.06125,5.9,6.06,1856000,4.387334
"2003-12-26",6.0625,6.11875,6.04,6.075,1065600,4.398195
"2003-12-29",6.08125,6.21,6.0675,6.2075,3112800,4.494123
"2003-12-30",6.1975,6.22,6.0875,6.175,1963200,4.470593
