"","ESV.Open","ESV.High","ESV.Low","ESV.Close","ESV.Volume","ESV.Adjusted"
"2014-03-13",201.600006,202.160004,194.479996,195.440002,1277800,176.269318
"2014-03-14",195.320007,196.440002,193.160004,193.399994,810700,174.429413
"2014-03-17",193.880005,194.960007,191.399994,192.559998,891700,173.671814
"2014-03-18",193.679993,196.360001,193.080002,195.880005,695300,176.666153
"2014-03-19",196.720001,199.960007,196.320007,198.479996,693900,179.011093
"2014-03-20",198.679993,202.839996,197.679993,201.279999,752600,181.536469
"2014-03-21",203,205.800003,202.800003,203.960007,1060900,183.953568
"2014-03-24",205,205.759995,202,203,582000,183.087753
"2014-03-25",204.360001,207.440002,202.039993,207.279999,806900,186.947937
"2014-03-26",207.679993,210.559998,207.679993,208.240005,779300,187.813751
"2014-03-27",208.279999,211.960007,208.240005,210.279999,671900,189.653656
"2014-03-28",211.279999,213.600006,209,211.559998,519500,190.80809
"2014-03-31",213.119995,213.679993,210.679993,211.119995,483000,190.41124
"2014-04-01",211.320007,212.279999,207.880005,209.839996,550400,189.256836
"2014-04-02",210,212.160004,208.360001,208.440002,650600,187.99411
"2014-04-03",209.080002,209.080002,203.720001,204.360001,1038300,184.314316
"2014-04-04",206.320007,206.559998,203.080002,204.399994,970500,184.350418
"2014-04-07",204.720001,205,200.039993,201.080002,851400,181.356079
"2014-04-08",201.320007,203.800003,200.520004,202.559998,755100,182.690918
"2014-04-09",203.559998,203.880005,199.080002,200.119995,731300,180.490234
"2014-04-10",199.960007,202.160004,196.919998,197,665300,177.676285
"2014-04-11",196.759995,197.360001,194.119995,194.360001,872500,175.295242
"2014-04-14",196,201.759995,195,201.720001,663100,181.933304
"2014-04-15",201.839996,204.399994,201.279999,203.119995,792200,183.195953
"2014-04-16",204.279999,204.759995,197.440002,199.960007,958700,180.345932
"2014-04-17",200.600006,201.080002,196.240005,199.919998,826600,180.309845
"2014-04-21",199.720001,201.199997,197.600006,199.399994,504000,179.840851
"2014-04-22",199.199997,201.440002,198.320007,200.479996,567200,180.814972
"2014-04-23",200.520004,202.800003,200.080002,200.240005,542600,180.59845
"2014-04-24",201.600006,206.520004,201,205.960007,938600,185.757385
"2014-04-25",205.440002,206.720001,203.559998,206.639999,621300,186.370712
"2014-04-28",207.759995,207.960007,201.919998,203.320007,678800,183.376358
"2014-04-29",206,208.759995,200.759995,201,926200,181.28389
"2014-04-30",199.880005,202.720001,197.880005,201.800003,671000,182.005447
"2014-05-01",201.080002,201.479996,199,199.279999,681700,179.732635
"2014-05-02",199.720001,201.320007,199.279999,199.720001,556600,180.129471
"2014-05-05",199.479996,203.199997,199,203,769600,183.087753
"2014-05-06",203.080002,205,201.440002,204.600006,523200,184.530807
"2014-05-07",205.039993,206.119995,202.759995,206,448500,185.793457
"2014-05-08",205.559998,209,204.839996,205.039993,1098900,184.927628
"2014-05-09",205.039993,205.600006,201.839996,202.639999,682200,182.763062
"2014-05-12",203.199997,205.080002,202,204.880005,590600,184.783371
"2014-05-13",205.600006,206.800003,203.919998,205.160004,937500,185.035904
"2014-05-14",206,206.639999,203.039993,203.440002,933700,183.484543
"2014-05-15",203.080002,203.160004,197.160004,200.800003,1005500,181.103531
"2014-05-16",200.119995,200.720001,198.600006,200.160004,555700,180.526352
"2014-05-19",200,201.600006,198.399994,198.800003,816300,179.299698
"2014-05-20",198.639999,199.160004,196.960007,198.600006,933800,179.11937
"2014-05-21",200,203.399994,199.720001,202.960007,612200,183.051682
"2014-05-22",203.360001,206.800003,203.039993,206.080002,646700,185.865631
"2014-05-23",206.759995,207.199997,205,205.399994,497400,185.252319
"2014-05-27",206.800003,208.279999,206.119995,207.479996,608200,187.128296
"2014-05-28",207.520004,207.520004,203.880005,205.679993,753900,185.504852
"2014-05-29",206.479996,210.360001,206.240005,209.880005,939500,189.292877
"2014-05-30",209.679993,211.160004,209.600006,210.639999,821700,189.978317
"2014-06-02",210.720001,211.160004,209.520004,210.039993,478600,189.437164
"2014-06-03",210,213.759995,209.399994,213.639999,860900,192.684082
"2014-06-04",213.839996,213.839996,211.520004,212.240005,1279500,191.421387
"2014-06-05",209.039993,209.240005,205.199997,207.199997,922000,189.555145
"2014-06-06",207.919998,208.440002,207.199997,207.759995,847800,190.067413
"2014-06-09",208.199997,209.160004,207.759995,208.320007,723800,190.579788
"2014-06-10",208.240005,210.720001,208.160004,209.880005,540300,192.006897
"2014-06-11",209.080002,209.080002,207.199997,208.279999,435300,190.543106
"2014-06-12",209.600006,211.759995,209.240005,211.720001,559200,193.690201
"2014-06-13",212.520004,213.199997,211.160004,213.160004,503200,195.007584
"2014-06-16",213.199997,215.479996,212,215.039993,583200,196.727478
"2014-06-17",214.759995,216.880005,213.559998,216,605700,197.605713
"2014-06-18",216.759995,217.399994,214.639999,217,678400,198.520569
"2014-06-19",216.399994,216.960007,213.800003,216.919998,527600,198.447388
"2014-06-20",217.600006,221.679993,217.520004,220.320007,1039700,201.557861
"2014-06-23",220.559998,223.559998,220.399994,222.479996,717600,203.533875
"2014-06-24",221.919998,222.479996,219.960007,220.080002,948200,201.338272
"2014-06-25",219.600006,221.399994,218.119995,220,723700,201.265076
"2014-06-26",218.960007,219.839996,216,218.440002,497900,199.837921
"2014-06-27",218.080002,221.399994,217.240005,221.399994,496700,202.545837
"2014-06-30",220.960007,223.399994,220,222.279999,450500,203.350922
"2014-07-01",222.199997,222.960007,218.720001,218.919998,525100,200.277054
"2014-07-02",219.320007,220.399994,216.600006,217.839996,632400,199.289001
"2014-07-03",218.960007,219.759995,216.520004,218.479996,272900,199.874527
"2014-07-07",218,218.240005,214.479996,215.199997,476400,196.873856
"2014-07-08",215.039993,215.600006,212.080002,215.119995,569500,196.800644
"2014-07-09",215.320007,216.399994,214.199997,215.800003,375100,197.422729
"2014-07-10",213.559998,214.800003,211.160004,214.199997,588900,195.95903
"2014-07-11",213.360001,214.199997,211.720001,213.080002,559100,194.934372
"2014-07-14",214.160004,216.479996,213.800003,216.320007,505100,197.898483
"2014-07-15",216.639999,218.919998,214.839996,218.240005,694400,199.654984
"2014-07-16",217.320007,219.399994,215.600006,219.240005,634000,200.569809
"2014-07-17",219.240005,219.800003,216,216.360001,459900,197.935059
"2014-07-18",217.039993,217.039993,214.119995,214.839996,493200,196.544495
"2014-07-21",214.520004,215.880005,212.800003,215.720001,297000,197.349564
"2014-07-22",217.080002,218.240005,215.800003,216,387200,197.605713
"2014-07-23",216.839996,216.839996,213.720001,216.199997,361800,197.788696
"2014-07-24",216.160004,216.199997,211.880005,212.679993,598600,194.56842
"2014-07-25",212.080002,214.080002,211.839996,213,403300,194.86116
"2014-07-28",212.800003,212.800003,208.520004,210,484900,192.116653
"2014-07-29",210.160004,210.399994,208.839996,208.880005,533800,191.092056
"2014-07-30",209.800003,209.960007,205.119995,208.440002,979800,190.689499
"2014-07-31",204.600006,205.199997,200,202.600006,1561100,185.346863
"2014-08-01",201.880005,205.199997,200.639999,203.720001,996800,186.371445
"2014-08-04",201.559998,202.399994,199.919998,202.119995,969900,184.9077
"2014-08-05",200.720001,202.479996,196.360001,197.839996,1051100,180.992203
"2014-08-06",197.199997,198.839996,193.679993,194.039993,1199300,177.515778
"2014-08-07",195.360001,196.240005,192.559998,193.759995,1073700,177.259628
"2014-08-08",194.600006,196.679993,192.399994,196.600006,1056700,179.857773
"2014-08-11",196.559998,199.360001,195.360001,198.320007,877100,181.431351
"2014-08-12",198.440002,198.960007,195.360001,195.440002,586600,178.796616
"2014-08-13",196,197,192.800003,193.440002,654200,176.966904
"2014-08-14",194.240005,195.320007,192.199997,192.559998,554800,176.161835
"2014-08-15",193.199997,195.399994,192.399994,195.199997,710600,178.577011
"2014-08-18",196.080002,196.639999,194.960007,196,540600,179.308929
"2014-08-19",196.160004,198.360001,195.320007,197.399994,569500,180.589661
"2014-08-20",197.080002,202.600006,196.440002,201.960007,910100,184.761337
"2014-08-21",201.679993,202,200.320007,201.960007,619000,184.761337
"2014-08-22",201.199997,202,199.080002,200.039993,608000,183.004822
"2014-08-25",200.399994,200.880005,198.679993,199.080002,398000,182.126617
"2014-08-26",199.800003,201.520004,199.600006,200.399994,680300,183.334167
"2014-08-27",199.759995,201.160004,198.440002,199.800003,510700,182.785263
"2014-08-28",199.600006,199.880005,198.800003,199,345800,182.053406
"2014-08-29",199.720001,201.960007,198.559998,201.919998,621900,184.724731
"2014-09-02",201.039993,201.240005,195.279999,195.720001,797800,179.052734
"2014-09-03",197,198.919998,196.479996,196.800003,724000,180.040787
"2014-09-04",193.160004,193.520004,189.360001,190.160004,1167900,176.659225
"2014-09-05",189.759995,190.520004,185.720001,189.839996,1539300,176.361923
"2014-09-08",189.839996,189.839996,187.679993,187.720001,1076200,174.392426
"2014-09-09",187.720001,190,186.679993,187.720001,999900,174.392426
"2014-09-10",187.600006,189.440002,185.839996,188.559998,1165600,175.172791
"2014-09-11",187.759995,193.639999,186.440002,192.759995,1213200,179.074585
"2014-09-12",191.919998,191.919998,184.839996,185,1747800,171.86557
"2014-09-15",184.600006,186.039993,183,184.279999,805000,171.196655
"2014-09-16",184.080002,187.080002,183.440002,183.839996,1011900,170.787872
"2014-09-17",184.240005,184.440002,180.600006,181.240005,1086100,168.372498
"2014-09-18",181.720001,181.800003,178,179.600006,1047800,166.848938
"2014-09-19",180.479996,180.720001,176.759995,178,1735100,165.362503
"2014-09-22",176.600006,176.600006,174.399994,175.039993,1120400,162.612671
"2014-09-23",174.919998,176.080002,173.520004,173.800003,1070300,161.460739
"2014-09-24",173.639999,173.720001,168.520004,169.800003,2047000,157.744705
"2014-09-25",169.320007,169.520004,167.279999,167.639999,1060500,155.738022
"2014-09-26",167.440002,170.320007,166.639999,169.839996,1016500,157.781876
"2014-09-29",168,169.399994,167.119995,168.240005,898000,156.295425
"2014-09-30",167.520004,167.839996,163.639999,165.240005,1160300,153.508438
"2014-10-01",164.559998,165.720001,158.080002,158.399994,1644500,147.154022
"2014-10-02",157.479996,158.399994,153.520004,157.199997,2910000,146.039261
"2014-10-03",157.399994,157.679993,150.919998,153.039993,1670500,142.174576
"2014-10-06",153.440002,156.320007,151.839996,154.080002,1373100,143.140793
"2014-10-07",153.600006,160.240005,153.440002,154.759995,1453600,143.772461
"2014-10-08",154.320007,154.320007,147.119995,154.080002,1707000,143.140793
"2014-10-09",152.960007,153.360001,147.720001,148.399994,1163800,137.864029
"2014-10-10",148.399994,151,143.839996,148.880005,1782400,138.310013
"2014-10-13",149.360001,153.160004,146.759995,148,1590200,137.492432
"2014-10-14",148.039993,154.199997,146.800003,150.399994,1594200,139.722031
"2014-10-15",149.839996,153.440002,147.160004,152.600006,1958600,141.765839
"2014-10-16",149.839996,155.600006,147.839996,152.479996,1980000,141.654343
"2014-10-17",154.600006,158.039993,149.600006,151.119995,1384400,140.390884
"2014-10-20",151.199997,153.279999,147.320007,152.639999,1294600,141.802994
"2014-10-21",154.160004,157.639999,152.639999,157.360001,1433500,146.187912
"2014-10-22",157.839996,160.279999,152.199997,152.360001,815500,141.542908
"2014-10-23",154.720001,161.399994,153.360001,158.240005,967700,147.005447
"2014-10-24",157.320007,157.960007,153.199997,155.520004,602100,144.478516
"2014-10-27",152.240005,152.679993,148,150.039993,790300,139.387573
"2014-10-28",152,156.119995,148.639999,155.639999,783000,144.589996
"2014-10-29",157.279999,159.320007,152.880005,154.839996,874800,143.846802
"2014-10-30",157.119995,161,153.320007,159.800003,1327400,148.454681
"2014-10-31",159.919998,162.440002,156.919998,162.360001,1181700,150.832901
"2014-11-03",163.119995,165.960007,159.759995,160.440002,976700,149.04924
"2014-11-04",157.520004,157.960007,153.559998,154.399994,1103900,143.438049
"2014-11-05",155.679993,161.119995,154.399994,160.039993,1007800,148.677612
"2014-11-06",158.679993,162.160004,155.919998,162,839100,150.498459
"2014-11-07",161.080002,166.160004,161.080002,165.240005,1069900,153.508438
"2014-11-10",166.559998,167.960007,158.839996,159.679993,1006400,148.34317
"2014-11-11",160.360001,161.679993,156.720001,157.720001,1393000,146.522339
"2014-11-12",156.960007,159.839996,156.039993,157.080002,1205700,145.92775
"2014-11-13",155.679993,157.839996,151.440002,155.039993,1459800,144.032593
"2014-11-14",156,157.320007,152.880005,155.119995,1148300,144.106949
"2014-11-17",154.199997,158.119995,153.080002,157.919998,898900,146.70813
"2014-11-18",157.639999,159.279999,156.119995,156.720001,685400,145.593338
"2014-11-19",156.440002,156.720001,152.600006,154.880005,629900,143.883957
"2014-11-20",154.880005,157.679993,154.399994,156.559998,629000,145.444702
"2014-11-21",159.080002,160.919998,157.679993,159.479996,902400,148.157364
"2014-11-24",159.360001,160.679993,156.919998,159.600006,1053700,148.26886
"2014-11-25",159.919998,160.759995,156.960007,159.520004,1151400,148.194519
"2014-11-26",157.320007,157.600006,148.080002,148.600006,1504400,138.049835
"2014-11-28",141.559998,142.199997,132.919998,135.199997,1510200,125.601212
"2014-12-01",134.559998,136.839996,129.199997,135.479996,1711700,125.861313
"2014-12-02",134.440002,137.399994,131.679993,132.399994,1582600,122.999962
"2014-12-03",132.600006,136,131.600006,133.520004,1300200,124.040459
"2014-12-04",129.839996,130.399994,123.919998,125.839996,1691700,119.592804
"2014-12-05",125.160004,126.559998,120.599998,124.279999,1897400,118.110252
"2014-12-08",122.120003,122.68,114.32,115.239998,2099000,109.519028
"2014-12-09",114.559998,120.080002,114.400002,119,1929500,113.092369
"2014-12-10",116.559998,116.959999,111.519997,112.480003,1805600,106.896042
"2014-12-11",112.199997,115.800003,111.120003,111.360001,1458900,105.83165
"2014-12-12",108.839996,112.639999,108.040001,108.160004,1392800,102.790512
"2014-12-15",108.879997,110.919998,105,105.639999,1941100,100.395615
"2014-12-16",104.959999,113.440002,103.519997,108.839996,1990000,103.436752
"2014-12-17",109.599998,117.879997,109,113.720001,1839000,108.074493
"2014-12-18",117.199997,119.879997,115.199997,119.639999,2356600,113.700584
"2014-12-19",121.120003,131.199997,120.160004,131.080002,4229500,124.572655
"2014-12-22",131.800003,132.960007,124.639999,128,1762100,121.645569
"2014-12-23",129.440002,129.960007,123.360001,125.120003,1606300,118.908554
"2014-12-24",124.32,124.720001,119.760002,121.559998,619400,115.525261
"2014-12-26",122.800003,124.760002,120.440002,122,755000,115.943443
"2014-12-29",122.239998,125.199997,121.480003,122.879997,903500,116.779724
"2014-12-30",121.800003,123.760002,119.040001,121.800003,1120100,115.753357
"2014-12-31",120.32,121.599998,118.360001,119.800003,968600,113.852661
"2015-01-02",118.959999,122,117.519997,120.68,703200,114.68895
"2015-01-05",118.839996,118.839996,112.120003,112.720001,1355500,107.124138
"2015-01-06",112.080002,115.239998,111.279999,111.959999,1723200,106.401848
"2015-01-07",113.639999,115,110.120003,112.800003,1096000,107.200172
"2015-01-08",113.400002,116.519997,111.760002,116.440002,1738000,110.659462
"2015-01-09",117.040001,117.839996,113.480003,117.080002,1015800,111.267677
"2015-01-12",114.559998,114.559998,111.040001,113.480003,1008500,107.84642
"2015-01-13",114,117.360001,112.68,116.400002,1136900,110.621437
"2015-01-14",115.120003,116.32,110,113.440002,1896700,107.808388
"2015-01-15",115.639999,117.160004,110.400002,110.599998,1276900,105.109367
"2015-01-16",111.68,117.919998,111.440002,115.959999,1699100,110.203278
"2015-01-20",115.239998,115.519997,110.919998,114.480003,1210100,108.796753
"2015-01-21",115.839996,121.360001,115.599998,121.080002,1228500,115.06913
"2015-01-22",122,122.519997,117.040001,119.519997,1104700,113.586555
"2015-01-23",118.919998,120.440002,114.480003,114.639999,1038300,108.948822
"2015-01-26",115.120003,117.279999,114.120003,116.559998,917200,110.773506
"2015-01-27",114.800003,118.599998,113.839996,115.639999,1243900,109.899178
"2015-01-28",115.559998,115.559998,111.480003,111.839996,1105900,106.287804
"2015-01-29",111.599998,112,106.879997,109.720001,1039800,104.273064
"2015-01-30",108.599998,113.32,106.839996,112.160004,1377700,106.591942
"2015-02-02",114.160004,115.919998,110.440002,115.559998,1355300,109.823135
"2015-02-03",117.720001,120.239998,117,119.760002,1468000,113.814636
"2015-02-04",117.519997,117.800003,111.559998,113.519997,1388900,107.884407
"2015-02-05",115.199997,117.919998,113.879997,117.480003,985300,111.647835
"2015-02-06",118.32,121.599998,118.239998,120.760002,1219600,114.764992
"2015-02-09",121.239998,129.119995,121,127.720001,1459400,121.379471
"2015-02-10",127.160004,127.160004,119.040001,121.639999,1638900,115.601311
"2015-02-11",119.239998,120.400002,116.559998,118.120003,1213600,112.256065
"2015-02-12",120.040001,122.279999,117.879997,118.480003,988300,112.59819
"2015-02-13",120.919998,121.199997,118.480003,120.120003,1015800,114.156792
"2015-02-17",119.639999,124.599998,117.480003,124.279999,1404500,118.110252
"2015-02-18",121.879997,123.519997,119.919998,120.239998,1398900,114.270798
"2015-02-19",117.120003,121.120003,115.720001,120.080002,1254200,114.118744
"2015-02-20",120.32,121.120003,117.839996,119.040001,897800,113.130386
"2015-02-23",117.239998,117.239998,113.599998,114.599998,1075900,108.910805
"2015-02-24",115,115,106.599998,107.879997,2756700,102.524406
"2015-02-25",108.160004,108.839996,105.199997,106.32,1792900,101.041855
"2015-02-26",102,103.400002,96.639999,97.639999,2962400,92.792747
"2015-02-27",98.32,99.68,97.400002,97.879997,1945700,93.020859
"2015-03-02",97,97.199997,92.68,95.080002,2197700,90.359848
"2015-03-03",95.360001,97.919998,94.559998,96.559998,1578200,91.766373
"2015-03-04",96.400002,96.879997,94.440002,96,1855900,91.234184
"2015-03-05",95.639999,96.120003,93,95.559998,1578800,91.387199
"2015-03-06",95,95.32,90.919998,91.400002,1824200,87.408836
"2015-03-09",91.32,93.440002,89.599998,89.879997,1604700,85.955208
"2015-03-10",88.120003,91.199997,87.239998,89,1747100,85.113655
"2015-03-11",89.239998,90.760002,87.599998,89.760002,1524100,85.840477
"2015-03-12",90.559998,90.959999,87.199997,87.599998,1358900,83.774773
"2015-03-13",86.160004,86.239998,80.800003,81.839996,2347900,78.266304
"2015-03-16",80.800003,82.959999,79.120003,82.480003,1666100,78.878357
"2015-03-17",81.160004,83.120003,80.919998,81.519997,1878700,77.960289
"2015-03-18",80.919998,87.239998,80.440002,86.800003,1850400,83.009735
"2015-03-19",85.040001,85.279999,81.879997,83.199997,1345500,79.566902
"2015-03-20",84.919998,86.160004,83.959999,84.199997,3036300,80.523239
"2015-03-23",84.440002,88.400002,83.760002,83.919998,1825900,80.255455
"2015-03-24",84.120003,85.519997,82.599998,84,1420000,80.331985
"2015-03-25",85.199997,88.480003,84.080002,87.040001,1482900,83.239243
"2015-03-26",88.839996,89.919998,85.080002,86.800003,1342000,83.009735
"2015-03-27",85.639999,86.160004,83.879997,85.120003,1086800,81.403084
"2015-03-30",85.400002,86.32,83.199997,84.480003,1487600,80.791023
"2015-03-31",83.480003,85.720001,82.879997,84.279999,1075200,80.599747
"2015-04-01",84.639999,86.199997,84.160004,85.360001,851200,81.632584
"2015-04-02",84.199997,87.800003,84.160004,87.519997,1145000,83.698257
"2015-04-06",87.919998,94.279999,87.919998,92.919998,1647100,88.862473
"2015-04-07",92.440002,96.160004,91.760002,94.040001,1358100,89.933578
"2015-04-08",94,95.040001,90.599998,90.919998,1469800,86.949806
"2015-04-09",91.68,97.040001,91.68,96.080002,1657600,91.884483
"2015-04-10",96.120003,97.599998,93.800003,94.639999,1294900,90.50737
"2015-04-13",96.040001,96.400002,93.120003,94.440002,1061700,90.316101
"2015-04-14",95.519997,101.68,95.480003,100.720001,1497300,96.321861
"2015-04-15",101.440002,106.639999,100.360001,106.32,1974300,101.67733
"2015-04-16",105.480003,105.480003,99.879997,100.800003,2150600,96.398384
"2015-04-17",100.279999,101.32,98.400002,99.400002,1310300,95.059517
"2015-04-20",99,101.279999,97.800003,98.32,1332300,94.026672
"2015-04-21",98.839996,98.839996,95,95.599998,1104600,91.425446
"2015-04-22",95.639999,96.639999,94.360001,96.120003,1121600,91.922752
"2015-04-23",96.080002,98.199997,95.360001,97.080002,1096600,92.840813
"2015-04-24",96.919998,97.959999,95.040001,96.160004,743600,91.960999
"2015-04-27",96.440002,98.639999,95.800003,96.599998,843800,92.381775
"2015-04-28",95.360001,97.879997,95.040001,97.120003,821400,92.879082
"2015-04-29",96.919998,102.360001,96.360001,99.599998,1799900,95.250778
"2015-04-30",101.519997,111.959999,100,109.120003,2735500,104.35508
"2015-05-01",107.68,110.279999,105.800003,109.480003,1928900,104.699356
"2015-05-04",109.839996,111.120003,106.040001,107.199997,1196900,102.518921
"2015-05-05",109.080002,113.599998,108.639999,110.040001,2053700,105.234909
"2015-05-06",112,112.760002,108.440002,108.720001,1509200,103.972534
"2015-05-07",109.040001,109.040001,101.879997,102.080002,1956100,97.622498
"2015-05-08",103.160004,106.279999,100.760002,106.040001,1495900,101.409561
"2015-05-11",106,106.599998,103.519997,104.519997,949000,99.955925
"2015-05-12",104.440002,108.160004,104.440002,107.160004,1114300,102.480652
"2015-05-13",107.559998,110.160004,105.959999,109.400002,1181300,104.622856
"2015-05-14",109.959999,110.480003,103.480003,104.080002,1234500,99.535149
"2015-05-15",103,104.360001,101.440002,103.199997,1224000,98.693581
"2015-05-18",102.480003,102.720001,98.519997,101.040001,1403600,96.627884
"2015-05-19",99.68,99.720001,95.760002,98.639999,1470300,94.33271
"2015-05-20",98.839996,99.360001,97.440002,98,1355600,93.720642
"2015-05-21",99.279999,102.839996,99.199997,101.199997,1184000,96.780899
"2015-05-22",99.239998,101.080002,98.400002,100.32,646600,95.939331
"2015-05-26",98.639999,100.599998,96.639999,96.919998,894000,92.687805
"2015-05-27",96.559998,98.599998,96,97,921300,92.764297
"2015-05-28",96.68,96.760002,94.480003,96.080002,1008200,91.884483
"2015-05-29",95.919998,96.919998,94,94,1373900,89.895309
"2015-06-01",93.760002,94.68,92.839996,93.599998,1171700,89.512787
"2015-06-02",94.400002,99.480003,94.32,97.839996,1282600,93.567612
"2015-06-03",96.839996,99.239998,96,97.440002,1105100,93.185112
"2015-06-04",95.32,96.599998,94.959999,94.959999,799200,91.376038
"2015-06-05",94.080002,98.400002,94.040001,97.480003,1675700,93.800949
"2015-06-08",96.879997,99.239998,96.199997,96.800003,1015800,93.146614
"2015-06-09",98.32,98.959999,95.519997,95.559998,1022700,91.953407
"2015-06-10",97.800003,99.040001,96.800003,98.68,1058200,94.955666
"2015-06-11",98.120003,98.400002,95.040001,95.68,1143100,92.068878
"2015-06-12",94.720001,95.599998,93.800003,94.160004,601800,90.606255
"2015-06-15",92.919998,94.760002,92.080002,93.120003,858500,89.605492
"2015-06-16",93.160004,93.760002,92,93,768300,89.490028
"2015-06-17",94.440002,95.440002,92.879997,93.800003,761100,90.259827
"2015-06-18",94.239998,94.559998,88,88.959999,1898700,85.602493
"2015-06-19",88.080002,89.360001,86.519997,89.239998,2388700,85.871948
"2015-06-22",89.440002,91.360001,88.160004,90.239998,1157300,86.834198
"2015-06-23",90.080002,92.68,89.720001,90.559998,1035700,87.14212
"2015-06-24",89.800003,91.599998,89.400002,90.160004,887700,86.757217
"2015-06-25",89.839996,90.279999,86.239998,87.120003,1365800,83.831963
"2015-06-26",86.68,90.160004,85.559998,90.080002,3689400,86.680222
"2015-06-29",88.440002,91.080002,88.040001,88.879997,1080400,85.525513
"2015-06-30",89.440002,91.160004,88.720001,89.080002,1472700,85.717964
"2015-07-01",88.720001,88.839996,84.760002,85.68,1487000,82.446297
"2015-07-02",86.559998,88.32,85.440002,85.919998,1446100,82.677231
"2015-07-06",83.959999,85.760002,82.839996,84.080002,1175000,80.906685
"2015-07-07",83.919998,87.32,81.480003,86.360001,2471800,83.100639
"2015-07-08",85.400002,86.519997,81.160004,82.720001,1842900,79.598
"2015-07-09",84.760002,86.040001,83.760002,83.919998,1087300,80.752708
"2015-07-10",84.559998,85.760002,81.239998,81.559998,1266600,78.481796
"2015-07-13",81.559998,84,81.160004,83.480003,1203800,80.32933
"2015-07-14",83.239998,87.360001,82.239998,84.760002,1412800,81.56102
"2015-07-15",83.199997,84.559998,79.32,80.040001,1785800,77.019157
"2015-07-16",80.839996,81.919998,79.400002,81.279999,1197100,78.212357
"2015-07-17",80.440002,80.839996,75.839996,76.120003,1894500,73.247116
"2015-07-20",76.040001,76.760002,72.440002,73,2128400,70.244858
"2015-07-21",73.519997,76.400002,72.800003,74.040001,1720900,71.245613
"2015-07-22",73.080002,74.440002,72.199997,72.919998,1720600,70.16787
"2015-07-23",73.360001,74.519997,71.559998,73.120003,1477100,70.360344
"2015-07-24",72.760002,72.879997,68.440002,69.480003,1543900,66.857704
"2015-07-27",67.639999,69.639999,64.519997,68.32,1726000,65.741493
"2015-07-28",69.400002,71.599998,67.839996,70.400002,2356500,67.742989
"2015-07-29",69.839996,73.360001,69.559998,72,2753000,69.282608
"2015-07-30",72.160004,73.559998,65,66.519997,2810100,64.009422
"2015-07-31",66.160004,68.239998,65.760002,66.32,2454600,63.816978
"2015-08-03",65.599998,69.800003,64.879997,65.480003,2896200,63.008698
"2015-08-04",66.879997,67.480003,64,64.239998,1242800,61.815479
"2015-08-05",66.760002,67.32,63.720001,64.599998,1884600,62.161888
"2015-08-06",64.519997,69.559998,62.639999,68.68,2231600,66.087906
"2015-08-07",68,70.239998,66.400002,66.800003,2279900,64.278885
"2015-08-10",66.879997,73.279999,66.279999,72.480003,2463700,69.744492
"2015-08-11",70,71.760002,68.879997,71.040001,1465800,68.358833
"2015-08-12",71.080002,73.120003,70.120003,72,1565100,69.282608
"2015-08-13",70.879997,71.959999,67.400002,68.400002,983000,65.818489
"2015-08-14",68.440002,70,65.639999,66.400002,1316800,63.893948
"2015-08-17",66.32,68,65.599998,67,943200,64.471321
"2015-08-18",66.599998,67.800003,66,67.279999,776200,64.740723
"2015-08-19",66.519997,67.400002,64.199997,64.599998,1220000,62.161888
"2015-08-20",64.760002,65.720001,63,63.119999,1154900,60.737755
"2015-08-21",63.880001,66,62.240002,62.279999,2001300,59.929451
"2015-08-24",58.400002,63.200001,56.799999,60.240002,2416800,57.966446
"2015-08-25",63.279999,63.439999,60.16,60.16,1611400,57.889465
"2015-08-26",61.599998,62.32,59.919998,61.799999,1978900,59.467571
"2015-08-27",63.599998,68.199997,63.040001,68.120003,2355600,65.549057
"2015-08-28",65.959999,72.800003,65.959999,71.32,2198400,68.62825
"2015-08-31",69.639999,72.639999,66.839996,72.440002,1921800,69.705986
"2015-09-01",69.400002,70.879997,67.480003,68.360001,1384700,65.779991
"2015-09-02",68.959999,69.239998,62.880001,64.959999,2450400,63.061794
"2015-09-03",65.040001,67.599998,64.040001,65.160004,1708900,63.255959
"2015-09-04",64.480003,64.919998,61.639999,62.880001,1463600,61.042583
"2015-09-08",63.759998,66.040001,62.759998,65.440002,2089900,63.527763
"2015-09-09",65.360001,67.559998,62.240002,62.639999,1858200,60.809589
"2015-09-10",62.68,64.160004,61.16,63.439999,1301900,61.586208
"2015-09-11",62.080002,62.68,59.919998,61.919998,1270100,60.110626
"2015-09-14",61.84,63.200001,60.639999,62.720001,1270700,60.88726
"2015-09-15",63.119999,66.120003,62.959999,65.639999,1201000,63.721935
"2015-09-16",66.360001,69.839996,65.720001,68.480003,2004300,66.478951
"2015-09-17",68.120003,69.440002,66.68,67.480003,1706700,65.508156
"2015-09-18",64.639999,65.919998,61,61.759998,2328900,59.955311
"2015-09-21",62.279999,63.040001,60.400002,61.880001,1372600,60.071808
"2015-09-22",60.119999,62.400002,59.799999,60.279999,1465800,58.518555
"2015-09-23",60.48,61.360001,58.240002,58.599998,1712200,56.887653
"2015-09-24",58.16,60.080002,57.84,58.599998,1992300,56.887653
"2015-09-25",59.16,59.720001,56.84,57.959999,1296700,56.266354
"2015-09-28",56.639999,57.080002,53.68,54.279999,2165400,52.693878
"2015-09-29",54.279999,57.240002,54.16,57,1794200,55.334396
