"","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"2010-01-28",52.32,52.52,50.18,51.110001,4456300,41.225266
"2010-01-29",51.400002,52.330002,49.689999,49.950001,5507600,40.289612
"2010-02-01",50.369999,51.860001,50.240002,51.349998,3836700,41.418858
"2010-02-02",51.799999,52.860001,51.610001,52.450001,3678000,42.30611
"2010-02-03",52.169998,53.169998,51.75,51.84,2497200,41.814095
"2010-02-04",51.349998,51.450001,49.68,49.869999,4636500,40.225079
"2010-02-05",49.759998,50.169998,48.330002,49.82,5771500,40.184757
"2010-02-08",49.84,50.59,48.84,48.959999,3775400,39.491077
"2010-02-09",49.900002,51.360001,49.73,50.32,5841600,40.588062
"2010-02-10",50.439999,50.650002,49.43,50.049999,3155300,40.370274
"2010-02-11",49.91,52.509998,49.849998,52.32,5045200,42.201256
"2010-02-12",51.470001,53.16,51.110001,53.110001,5683500,42.838467
"2010-02-16",53.759998,54.549999,53.540001,53.779999,6325800,43.378895
"2010-02-17",57.689999,58.049999,56.049999,56.48,17375400,45.556694
"2010-02-18",56.919998,57.52,56.450001,57.259998,6090000,46.185856
"2010-02-19",57.110001,57.720001,56.599998,57.279999,4262100,46.201988
"2010-02-22",57.599998,57.75,56.490002,56.700001,4127600,45.734161
"2010-02-23",56.580002,57.439999,55.450001,56.09,4890200,45.24213
"2010-02-24",56.299999,56.990002,55.740002,56.18,3982800,45.314728
"2010-02-25",55.27,57.119999,54.599998,56.959999,5749000,45.943882
"2010-02-26",57.34,57.490002,56.240002,57.299999,4068600,46.218121
"2010-03-01",57.450001,58.459999,57.450001,58.290001,3529600,47.016659
"2010-03-02",58.580002,58.990002,57.66,58.209999,3547700,46.952122
"2010-03-03",58.349998,59.700001,58.330002,58.66,3921600,47.31509
"2010-03-04",58.779999,59.330002,58.07,58.5,3374900,47.186043
"2010-03-05",59.290001,59.849998,59.009998,59.540001,3086000,48.024899
"2010-03-08",59.59,59.779999,58.779999,59.200001,2429700,47.75066
"2010-03-09",58.849998,59.73,58.759998,59.279999,3370400,47.815189
"2010-03-10",59.279999,59.349998,58.110001,58.490002,4794100,47.177975
"2010-03-11",58.16,58.290001,56.709999,57.73,7502500,46.564953
"2010-03-12",58.310001,58.939999,57.959999,58.639999,4650900,47.298962
"2010-03-15",58.43,58.599998,57.599998,58.130001,3531100,46.887592
"2010-03-16",58.389999,59,57.75,58.919998,3566600,47.524807
"2010-03-17",59.02,59.959999,58.959999,59.59,3866700,48.065228
"2010-03-18",59.32,59.91,58.959999,59.25,3415000,47.790989
"2010-03-19",58.990002,59.639999,58.639999,58.990002,5244000,47.581272
"2010-03-22",58.330002,60.040001,58.279999,60.02,5205800,48.412067
"2010-03-23",60.200001,62.080002,60.099998,61.959999,8971600,49.97686
"2010-03-24",61.639999,61.650002,60.310001,60.490002,6149600,48.791164
"2010-03-25",61.060001,61.830002,60.07,60.200001,5452100,48.55724
"2010-03-26",60.52,61.200001,60.110001,60.560001,4195800,48.847633
"2010-03-29",60.830002,61.419998,60.73,61.349998,3364400,49.714691
"2010-03-30",61.560001,62,60.990002,61.110001,3932400,49.520206
"2010-03-31",60.619999,61.139999,59.200001,59.459999,5567300,48.183144
"2010-04-01",59.990002,60.700001,59.099998,59.740002,5010400,48.410042
"2010-04-05",60.380001,60.799999,60.099998,60.639999,3515000,49.139355
"2010-04-06",60.48,60.849998,60.27,60.68,2270100,49.171776
"2010-04-07",60.66,60.959999,59.939999,60.400002,3690600,48.944866
"2010-04-08",60.220001,60.779999,59.709999,60.619999,2714000,49.123138
"2010-04-09",60.860001,61.68,60.740002,61.68,2807200,49.982109
"2010-04-12",61.759998,62.389999,61.580002,62.040001,3805100,50.273838
"2010-04-13",61.73,62.200001,61.09,61.540001,2381200,49.868675
"2010-04-14",61.810001,62.029999,60.639999,61.77,3581700,50.055038
"2010-04-15",61.52,62.73,61.259998,61.759998,2546300,50.046936
"2010-04-16",61.509998,61.939999,59.889999,60.509998,4345700,49.034012
"2010-04-19",60.060001,61,59.240002,60.470001,3536600,49.001606
"2010-04-20",60.849998,61.5,60.029999,60.200001,3187300,48.782795
"2010-04-21",60.330002,61,59.889999,60.5,3533600,49.025909
"2010-04-22",59.889999,61.09,59.09,60.959999,2832900,49.398655
"2010-04-23",60.990002,61.830002,60.669998,61.790001,3838700,50.071259
"2010-04-26",62.470001,63.68,62.02,62.209999,4530700,50.411587
"2010-04-27",61.779999,62.09,59.009998,59.32,4932200,48.069695
"2010-04-28",59.959999,60.27,59.27,59.580002,2948700,48.280376
"2010-04-29",60.16,60.799999,59.75,60.610001,2662500,49.115059
"2010-04-30",61.029999,61.650002,59.77,59.82,3984700,48.474873
"2010-05-03",60.41,61.599998,59.82,61.32,4745500,49.69038
"2010-05-04",60.23,60.610001,57.869999,58.419998,6055300,47.340382
"2010-05-05",57.290001,58.77,55.82,57.509998,6720400,46.602966
"2010-05-06",56.970001,58.139999,52.73,56.389999,9057800,45.695389
"2010-05-07",56.119999,57.380001,54.630001,56.380001,7929700,45.687283
"2010-05-10",58.779999,59.669998,57.32,59.43,4719600,48.158825
"2010-05-11",58.720001,60.41,58.5,59.459999,3394500,48.183144
"2010-05-12",59.860001,61.310001,59.84,61.139999,4043000,49.544521
"2010-05-13",61.040001,61.169998,59.799999,59.880001,3299400,48.523487
"2010-05-14",59.119999,59.490002,57.299999,58.360001,4523800,47.291763
"2010-05-17",58.57,58.869999,56.77,57.950001,4221700,46.959541
"2010-05-18",58.470001,59.599998,57,57.16,4433600,46.319351
"2010-05-19",59.470001,59.52,56,58.869999,11276800,47.705036
"2010-05-20",57.040001,58.560001,56.349998,56.669998,8009300,45.922279
"2010-05-21",55.52,59.049999,55.23,58.73,7004500,47.591599
"2010-05-24",58.189999,58.869999,56.189999,56.330002,5300400,45.646759
"2010-05-25",54.869999,55.900002,53.200001,55.889999,8849200,45.290207
"2010-05-26",56.700001,57.610001,55.919998,56.139999,5225500,45.49279
"2010-05-27",57.240002,59.490002,57.240002,59.439999,5068200,48.166943
"2010-05-28",59.400002,59.57,57.029999,57.68,5162100,46.740719
"2010-06-01",57.220001,58.68,56.580002,57.130001,4939800,46.29504
"2010-06-02",58.099998,60.099998,57,60.07,7109000,48.677456
"2010-06-03",60.41,60.860001,59.209999,59.669998,5281500,48.353321
"2010-06-04",58.369999,59.330002,56.5,56.880001,5196200,46.092449
"2010-06-07",57.139999,57.150002,54.709999,54.779999,5371700,44.390728
"2010-06-08",55.009998,55.720001,53.950001,55.060001,6148700,44.617626
"2010-06-09",55.759998,57.450001,54.939999,55.27,4816100,44.787788
"2010-06-10",56.84,58,56.549999,57.869999,4373400,46.894699
"2010-06-11",57.23,58.970001,56.950001,58.860001,3544000,47.696938
"2010-06-14",59.450001,59.689999,57.27,57.639999,6107200,46.708317
"2010-06-15",58.459999,59.509998,57.400002,59.5,6232800,48.215557
"2010-06-16",59.009998,59.68,58.619999,59.34,3372400,48.085899
"2010-06-17",59.830002,59.959999,58.259998,59.419998,4043800,48.150734
"2010-06-18",59.5,59.849998,58.75,59.259998,5729700,48.021084
"2010-06-21",60,61.43,59.849998,60.450001,5562200,48.985394
"2010-06-22",60.380001,60.75,58.919998,59.099998,3965500,47.891422
"2010-06-23",59.07,59.849998,58.209999,59.209999,3200700,47.98056
"2010-06-24",58.73,59.419998,58.060001,58.189999,3722600,47.154022
"2010-06-25",58.73,59.860001,58.119999,59.740002,8440100,48.410042
"2010-06-28",59.509998,59.509998,58.360001,58.509998,2993200,47.652618
"2010-06-29",57.540001,57.549999,54.900002,55.43,5541200,45.144157
"2010-06-30",56.119999,57.529999,55.459999,55.68,6621200,45.347767
"2010-07-01",55.98,56.18,53.689999,55.209999,6218200,44.964985
"2010-07-02",55.299999,55.900002,53.919998,54.5,3892000,44.386738
"2010-07-06",55.709999,56.060001,54.130001,54.630001,3787300,44.492603
"2010-07-07",54.689999,56.599998,54.389999,56.599998,3406900,46.097046
"2010-07-08",57.02,57.279999,56.139999,57.259998,3333400,46.634583
"2010-07-09",57.200001,58.540001,56.869999,58.009998,3693200,47.245396
"2010-07-12",57.689999,57.98,56.790001,57.48,3252000,46.813747
"2010-07-13",58.330002,59.549999,58.09,59.369999,4090400,48.353031
"2010-07-14",58.98,59.799999,58.490002,59.720001,3625300,48.638077
"2010-07-15",59.630001,61.32,59.02,61.080002,6389600,49.745716
"2010-07-16",60.450001,61.09,59.52,59.73,5054000,48.646229
"2010-07-19",60.220001,60.669998,59.259998,60.110001,3005000,48.955719
"2010-07-20",59.02,60.959999,58.939999,60.689999,4363700,49.428078
"2010-07-21",61.330002,63,61.200001,61.759998,5801600,50.299545
"2010-07-22",62.490002,63.470001,62.27,62.810001,4502000,51.15469
"2010-07-23",62.73,64.830002,62.59,64.5,5306100,52.531086
"2010-07-26",64.5,64.989998,63.900002,64.980003,4612700,52.92202
"2010-07-27",65.019997,65.190002,63.82,64.279999,4014200,52.35191
"2010-07-28",63.970001,64.629997,63.950001,64.18,1926800,52.270466
"2010-07-29",64.650002,65.18,63.290001,64.510002,3724800,52.539234
"2010-07-30",64,67.089996,63.900002,66.68,6414600,54.306568
"2010-08-02",67.879997,67.940002,66.93,67.169998,4823000,54.705627
"2010-08-03",66.860001,67.239998,65.959999,66.82,3461500,54.42057
"2010-08-04",67,67.849998,66.540001,67.559998,3191100,55.023258
"2010-08-05",67.449997,69.099998,67.290001,67.980003,4430900,55.365322
"2010-08-06",67.559998,68.300003,66.75,68.040001,4922400,55.414165
"2010-08-09",68.93,69.470001,68.239998,69.290001,3990100,56.432232
"2010-08-10",68.559998,68.779999,67.389999,67.919998,4241800,55.316448
"2010-08-11",66.480003,66.730003,64.959999,65.339996,5413900,53.21521
"2010-08-12",64.459999,65.910004,64.110001,65.529999,3880900,53.369949
"2010-08-13",65.279999,65.339996,64.300003,64.849998,2642100,52.816135
"2010-08-16",64.779999,66.330002,64.160004,65.589996,3427800,53.418835
"2010-08-17",66.790001,67.75,66.269997,67.230003,5731400,54.754498
"2010-08-18",67.139999,67.5,65.459999,65.980003,9533500,53.736454
"2010-08-19",66.699997,66.900002,64.779999,65.709999,5010800,53.516556
"2010-08-20",65,65.529999,64.779999,65.129997,4123700,53.044182
"2010-08-23",65.550003,65.650002,62.450001,63.02,5788500,51.325729
"2010-08-24",61.68,63.27,61.5,62.34,5831900,50.7719
"2010-08-25",61.57,63.130001,60.450001,62.860001,5771900,51.195423
"2010-08-26",62.880001,64.190002,62.650002,62.75,4808300,51.105812
"2010-08-27",63.389999,64.849998,61.900002,64.629997,4832100,52.636955
"2010-08-30",64.480003,64.599998,62.98,62.98,4068500,51.293148
"2010-08-31",62.27,64.25,62.110001,63.27,3569200,51.529327
"2010-09-01",64.690002,66.68,64.470001,66.529999,5450700,54.184391
"2010-09-02",66.620003,67.889999,66.349998,67.75,3747900,55.177994
"2010-09-03",68.050003,69.220001,68,68.629997,4086600,55.894699
"2010-09-07",68.349998,68.449997,67.309998,67.669998,3922300,55.11285
"2010-09-08",67.839996,68.68,67.809998,68.089996,3219000,55.454922
"2010-09-09",68.970001,69,67.199997,67.339996,3211300,54.844082
"2010-09-10",67.550003,68.419998,67.120003,67.809998,2868000,55.226868
"2010-09-13",68.809998,69.980003,68.610001,69.779999,4380900,56.83131
"2010-09-14",69.690002,70.779999,69.260002,70.029999,4381800,57.034904
"2010-09-15",69.660004,70.559998,69.349998,70.059998,3740100,57.059345
"2010-09-16",70.120003,70.599998,69.57,69.639999,2627700,56.717278
"2010-09-17",70.209999,72.470001,69.720001,72.449997,6501600,59.005848
"2010-09-20",72.709999,73.699997,72.25,73.610001,4694000,59.950592
"2010-09-21",73.370003,73.620003,72.260002,73.040001,5821300,59.486362
"2010-09-22",73.07,73.199997,71.849998,72.080002,4396100,58.704514
"2010-09-23",71.5,72.57,70.510002,71.190002,3911500,57.979671
"2010-09-24",71.889999,72.989998,71.889999,72.639999,3830800,59.160603
"2010-09-27",72.849998,72.940002,71.900002,72.099998,2731400,58.720787
"2010-09-28",71.93,71.989998,70.43,71.589996,4666400,58.549053
"2010-09-29",71.269997,72.290001,70.849998,71.730003,3121300,58.663551
"2010-09-30",72.080002,72.290001,69.419998,69.779999,6941400,57.068775
"2010-10-01",69.150002,69.650002,68.419998,68.57,8339400,56.079174
"2010-10-04",68.300003,68.849998,67.669998,68.620003,4385500,56.120071
"2010-10-05",69.419998,71.889999,69.419998,71.300003,4774300,58.311874
"2010-10-06",71.099998,72.529999,71.099998,71.959999,3651000,58.85165
"2010-10-07",72.43,72.5,70.849998,71.900002,2694300,58.802589
"2010-10-08",74.110001,76.830002,74.110001,75.349998,10645300,61.624123
"2010-10-11",76.099998,76.169998,74.470001,75.309998,3279000,61.591427
"2010-10-12",75.190002,75.550003,73.879997,74.660004,4244100,61.059811
"2010-10-13",75.5,76,75.239998,75.279999,4168000,61.566875
"2010-10-14",75.190002,75.720001,74.199997,75.089996,3280900,61.411472
"2010-10-15",76.050003,76.309998,75.269997,76.160004,5321200,62.286564
"2010-10-18",76.120003,76.629997,75.660004,76.050003,3132100,62.196613
"2010-10-19",74.629997,75.800003,73.629997,74.919998,5163700,61.272442
"2010-10-20",75.110001,77.150002,74.75,76.440002,4081000,62.515575
"2010-10-21",77.019997,77.720001,75.919998,77.050003,4372500,63.014442
"2010-10-22",76.75,77.290001,76.5,77.25,3320800,63.17802
"2010-10-25",77.989998,78.889999,77.139999,77.239998,3742400,63.169853
"2010-10-26",76.889999,77.440002,76.25,76.419998,2752300,62.499214
"2010-10-27",75.900002,75.910004,74.220001,75.839996,4183300,62.024879
"2010-10-28",76.370003,76.860001,74.589996,75.5,3018200,61.746788
"2010-10-29",75.019997,77.089996,75.019997,76.800003,2567100,62.80999
"2010-11-01",77.459999,77.940002,75.720001,76.339996,2707200,62.433754
"2010-11-02",77.360001,78.339996,76.860001,77.339996,2984600,63.251625
"2010-11-03",77.489998,77.580002,76.199997,77.519997,2485400,63.39883
"2010-11-04",78.32,79.260002,77.690002,79.18,3338300,64.756454
"2010-11-05",79.339996,79.529999,78.620003,79.099998,2282200,64.691002
"2010-11-08",78.949997,79.019997,77.900002,78.669998,2343600,64.339355
"2010-11-09",79.209999,79.660004,77.470001,77.870003,3617800,63.685074
"2010-11-10",78.169998,79.139999,77.599998,78.919998,3057700,64.5438
"2010-11-11",78.199997,78.919998,78.050003,78.790001,4440400,64.437469
"2010-11-12",78.190002,78.839996,76.059998,76.860001,5650000,62.859062
"2010-11-15",77.07,77.75,76.43,76.480003,3084500,62.548286
"2010-11-16",75.879997,76.010002,74.129997,75.699997,4361600,61.910351
"2010-11-17",75.760002,76.230003,75.080002,76,2155600,62.155712
"2010-11-18",77.260002,78.190002,76.889999,77.279999,3597000,63.202564
"2010-11-19",77.669998,78.150002,76.809998,77.980003,4068300,63.775032
"2010-11-22",77.160004,77.739998,76.199997,77.25,4049500,63.17802
"2010-11-23",76.220001,76.760002,75.519997,76.339996,4195700,62.433754
"2010-11-24",76.230003,77.360001,75.669998,76.230003,8469300,62.34383
"2010-11-26",75.690002,76.300003,75.260002,76,1750100,62.155712
"2010-11-29",76.029999,76.449997,75.18,75.18,5992300,61.485085
"2010-11-30",74.940002,75.139999,74.059998,74.699997,5376600,61.09251
"2010-12-01",75.889999,76.220001,75.230003,76.139999,4969500,62.270229
"2010-12-02",76.239998,78.580002,76.160004,78.300003,5231700,64.036766
"2010-12-03",77.57,78.550003,77.519997,78.309998,2751700,64.044907
"2010-12-06",78.449997,79.139999,77.709999,79.040001,3191900,64.641953
"2010-12-07",79.900002,82.5,79.82,81.419998,8160100,66.588379
"2010-12-08",81.529999,81.730003,79.470001,80.610001,5331300,65.925957
"2010-12-09",81.440002,81.440002,79.949997,80.550003,3565100,65.8769
"2010-12-10",80.860001,82.480003,80.440002,82.139999,4063100,67.177246
"2010-12-13",82.989998,82.989998,81.889999,81.910004,3915700,66.989128
"2010-12-14",81.919998,82.989998,81.650002,82.540001,3522300,67.504402
"2010-12-15",82.230003,83.389999,81.360001,81.559998,3957000,66.702888
"2010-12-16",82.110001,82.459999,81.099998,82.279999,2944700,67.291756
"2010-12-17",82.260002,82.330002,81.5,81.550003,3370400,66.694717
"2010-12-20",81.699997,82.669998,81.610001,82.57,2188600,67.528908
"2010-12-21",82.730003,84.849998,82.620003,84.459999,3698100,69.074608
"2010-12-22",84.480003,84.669998,83.540001,83.949997,2230900,68.657524
"2010-12-23",83.980003,83.980003,83.309998,83.580002,1685000,68.354927
"2010-12-27",83.239998,83.760002,82.93,83.57,1489200,68.346741
"2010-12-28",83.809998,83.980003,83,83.540001,1643500,68.322227
"2010-12-29",83.610001,83.809998,83.309998,83.309998,1511600,68.420753
"2010-12-30",83.360001,83.849998,83.050003,83.300003,1269500,68.41256
"2010-12-31",83.25,83.290001,82.75,83.050003,1187900,68.20723
"2011-01-03",83.93,84.75,83.459999,83.589996,3005900,68.650742
"2011-01-04",84,84.080002,81.800003,83.019997,3117300,68.182579
"2011-01-05",82.419998,84.639999,82.279999,84.239998,3020600,69.18457
"2011-01-06",84.410004,84.68,83.459999,84.25,3527500,69.192757
"2011-01-07",84.419998,85.300003,83.300003,84.339996,4061300,69.266701
"2011-01-10",84.690002,85.300003,83.650002,84.580002,2958600,69.463791
"2011-01-11",85.190002,86.650002,85.190002,85.660004,3357700,70.350784
"2011-01-12",86.559998,87.739998,86.540001,87.449997,3283900,71.820831
"2011-01-13",89.239998,89.970001,88.75,89.470001,6100300,73.479866
"2011-01-14",89.470001,89.870003,88.830002,89.519997,4103300,73.52092
"2011-01-18",89.690002,91.629997,89.690002,90.599998,4488700,74.407898
"2011-01-19",90.5,91.279999,88.779999,89.400002,4851800,73.422348
"2011-01-20",89.029999,90,86.889999,89.260002,4193200,73.307388
"2011-01-21",90.379997,90.639999,88.639999,89.239998,3258300,73.290962
"2011-01-24",89.470001,90.419998,88.910004,90.120003,2422900,74.01368
"2011-01-25",89.559998,90.239998,88.239998,89.389999,3156400,73.414131
"2011-01-26",89.940002,91.389999,89.550003,90.989998,3254700,74.728195
"2011-01-27",91.400002,91.419998,90.010002,90.980003,3635000,74.719963
"2011-01-28",91.260002,91.889999,88.68,88.910004,3367700,73.01992
"2011-01-31",88.379997,91.349998,88.379997,90.900002,4373400,74.654289
"2011-02-01",91.830002,93.5,91.419998,92.959999,5620000,76.346107
"2011-02-02",92.870003,94.239998,92.870003,94.089996,4332600,77.27417
"2011-02-03",93.900002,94.099998,92.370003,93.480003,3496000,76.773186
"2011-02-04",93.510002,93.919998,92.620003,93.209999,3202300,76.551437
"2011-02-07",93.639999,94.610001,93.239998,94.139999,2768800,77.315216
"2011-02-08",94.290001,94.290001,93.010002,93.489998,2675300,76.781387
"2011-02-09",94.150002,94.739998,93.199997,93.949997,3220400,77.15918
"2011-02-10",93.629997,94.690002,93.389999,94.519997,2498400,77.627304
"2011-02-11",94.150002,95.5,94.010002,95.419998,2560000,78.366447
"2011-02-14",95.809998,95.900002,94.669998,94.760002,3904900,77.824409
"2011-02-15",94.580002,94.75,93.089996,93.620003,4641900,76.888153
"2011-02-16",97.199997,97.360001,94.019997,95.860001,12385200,78.727837
"2011-02-17",96.199997,96.220001,94.650002,95.260002,4663800,78.235046
"2011-02-18",94.93,95.080002,93.839996,95,5227800,78.02153
"2011-02-22",93.599998,94.889999,90.940002,91,5469600,74.736404
"2011-02-23",91.440002,91.440002,86.230003,88.260002,10405500,72.486115
"2011-02-24",88.5,91.169998,87.650002,88.910004,6684100,73.01992
"2011-02-25",91.839996,92,90.410004,90.489998,6145100,74.317528
"2011-02-28",91.639999,91.739998,89.93,90.150002,5112400,74.038307
"2011-03-01",90.75,91,88.330002,89.059998,5464800,73.143143
"2011-03-02",88.760002,90.669998,88.699997,89.550003,4184300,73.54557
"2011-03-03",90.870003,93.160004,90.43,92.629997,4846300,76.075089
"2011-03-04",92.730003,93.059998,91.110001,92.349998,3610400,75.845131
"2011-03-07",92.910004,93.150002,89.940002,90.370003,4207200,74.219002
"2011-03-08",90.580002,92.099998,88.900002,91.510002,4183100,75.155251
"2011-03-09",90.419998,90.639999,89,89.82,4702100,73.767311
"2011-03-10",88.010002,89,86.099998,87.550003,5686400,71.902992
"2011-03-11",85.879997,88,84.589996,87.790001,6210200,72.100113
"2011-03-14",87.720001,88.129997,86.440002,87.629997,3922600,71.968697
"2011-03-15",84.900002,88.029999,84.269997,87.68,4658900,72.009758
"2011-03-16",87.889999,88.910004,85.989998,86.910004,5499800,71.377396
"2011-03-17",88.75,90.260002,88,89.379997,5865500,73.405937
"2011-03-18",91.080002,91.480003,89.669998,90.099998,5313300,73.997253
"2011-03-21",91.480003,92.459999,91.360001,91.610001,4474100,75.237381
"2011-03-22",91.769997,91.769997,90.160004,91.050003,3614100,74.777473
"2011-03-23",90.75,91.57,90.120003,91.43,3152800,75.089531
"2011-03-24",92.089996,93.389999,91.25,93.230003,3758800,76.567856
"2011-03-25",93.400002,94.940002,92.699997,94.239998,3956500,77.397369
"2011-03-28",94.669998,94.980003,93.269997,93.300003,3361300,76.625351
"2011-03-29",93.220001,94.019997,91.75,93.949997,4336400,77.44973
"2011-03-30",94.800003,94.919998,93.879997,94.449997,3351800,77.861908
"2011-03-31",94.730003,96.980003,94.650002,96.889999,6140400,79.873375
"2011-04-01",97.599998,99.800003,97.540001,98.599998,6490900,81.283043
"2011-04-04",99.040001,99.540001,98.519997,99.239998,2974400,81.810646
"2011-04-05",98.919998,99.059998,97.980003,98.209999,3149700,80.961555
"2011-04-06",98.660004,98.660004,96.510002,97.010002,3613100,79.972313
"2011-04-07",96.669998,98.120003,96.050003,96.470001,3671900,79.52713
"2011-04-08",97.080002,97.669998,95.129997,95.93,3018600,79.081985
"2011-04-11",95.900002,96.18,94.709999,94.989998,3615800,78.307068
"2011-04-12",94.07,94.290001,92.860001,93.449997,4038800,77.037544
"2011-04-13",94.57,94.709999,92.690002,93.580002,2816500,77.14473
"2011-04-14",92.940002,94.370003,92.610001,94.25,2813600,77.697044
"2011-04-15",94.32,94.489998,93.190002,93.760002,3986500,77.293091
"2011-04-18",92.529999,92.529999,90.650002,91.529999,4715800,75.454735
"2011-04-19",92.349998,92.580002,91.029999,92.379997,3775200,76.155441
"2011-04-20",94.480003,94.639999,93.389999,93.889999,3685800,77.400261
"2011-04-21",94.580002,95.370003,94.019997,95.25,3026100,78.5214
"2011-04-25",95.199997,95.5,94.199997,94.720001,1945200,78.084496
"2011-04-26",96.540001,97.779999,96.029999,97,4800000,79.96405
"2011-04-27",97.080002,97.260002,94.650002,96.760002,3509500,79.76619
"2011-04-28",96.410004,96.839996,95.459999,95.910004,2668100,79.065468
"2011-04-29",96.800003,97.550003,95.870003,97.5,3856900,80.376244
"2011-05-02",98.220001,98.300003,96.870003,97.389999,4282400,80.285568
"2011-05-03",97.279999,97.279999,94.790001,94.980003,4142700,78.298805
"2011-05-04",95.059998,95.5,91.720001,93.029999,4679300,76.691299
"2011-05-05",91.940002,93.080002,91,91.540001,4612100,75.462982
"2011-05-06",93.519997,94.169998,91.510002,91.529999,5191700,75.454735
"2011-05-09",91.589996,93.540001,91.540001,92.800003,3254800,76.501686
"2011-05-10",93.709999,94.610001,93.32,94.489998,3600400,77.894867
"2011-05-11",93.779999,93.940002,90.809998,91.290001,6537600,75.256897
"2011-05-12",90.809998,91.18,89.099998,90.360001,4656600,74.490234
"2011-05-13",90.279999,90.589996,87.57,87.720001,6757500,72.313881
"2011-05-16",87.330002,89.449997,86.629997,88.129997,4933000,72.651863
"2011-05-17",87.300003,88.099998,86.160004,86.959999,6083000,71.687363
"2011-05-18",86,86.669998,84.650002,86.5,12671600,71.308136
"2011-05-19",86.860001,87.730003,85.879997,86.040001,7202600,70.92894
"2011-05-20",85.75,85.949997,84.269997,84.75,5995700,69.865494
"2011-05-23",83.019997,83.470001,82.25,83.059998,6543700,68.472282
"2011-05-24",83.800003,84.760002,83.419998,83.449997,5391100,68.793808
"2011-05-25",83.489998,85.139999,82.510002,84.709999,4635400,69.832527
"2011-05-26",84.610001,85.300003,84,84.940002,3936500,70.022141
"2011-05-27",85.379997,86.300003,85.260002,85.739998,3538400,70.681625
"2011-05-31",87.059998,87.150002,85.050003,86.080002,4736600,70.961922
"2011-06-01",85.5,85.889999,82.730003,82.760002,5797000,68.224998
"2011-06-02",83.449997,84.68,83.169998,84.230003,6042800,69.436829
"2011-06-03",82.309998,83.650002,81.519997,82.199997,5352300,67.763336
"2011-06-06",82.120003,82.730003,81.339996,81.699997,3897700,67.351189
"2011-06-07",82.25,82.290001,81.099998,81.209999,3679300,66.94722
"2011-06-08",80.980003,81.199997,79.610001,79.959999,6612200,65.916748
"2011-06-09",81.230003,82.790001,80.870003,82,6933400,67.598488
"2011-06-10",81.779999,82.510002,80.75,81.800003,6783700,67.433601
"2011-06-13",81.669998,82.139999,79.769997,80.199997,4821400,66.114601
"2011-06-14",81.550003,82.660004,80.900002,82,4483900,67.598488
"2011-06-15",81.360001,82.18,80.089996,80.209999,4537800,66.122856
"2011-06-16",80.099998,80.839996,78.230003,79.269997,5510200,65.347923
"2011-06-17",80.480003,80.529999,78.300003,78.529999,5970100,64.737915
"2011-06-20",78.279999,80.089996,77.809998,80.059998,4328200,65.999184
"2011-06-21",80.690002,82.440002,80.300003,82.129997,4298700,67.70565
"2011-06-22",82.190002,83,81.5,81.57,4882900,67.243988
"2011-06-23",79.849998,81.839996,78.800003,81.730003,5785400,67.375908
"2011-06-24",81.660004,81.699997,79.779999,79.980003,4673000,65.933243
"2011-06-27",80.150002,81.059998,79.959999,80.690002,3177200,66.518555
"2011-06-28",80.839996,82,80.5,81.949997,3153000,67.902275
"2011-06-29",82.589996,82.989998,81.779999,82.43,6328700,68.300018
"2011-06-30",81.690002,82.949997,80.309998,82.449997,7497600,68.316582
"2011-07-01",82.199997,84.730003,81.709999,84.540001,5947800,70.048309
"2011-07-05",84.760002,85.970001,84.5,84.839996,4819600,70.29689
"2011-07-06",84.769997,85.139999,83.75,84.589996,4070000,70.089737
"2011-07-07",85.449997,87.120003,85.309998,86.440002,6305100,71.62262
"2011-07-08",84.629997,86.309998,84.300003,86.110001,5412000,71.349205
"2011-07-11",84.959999,85.199997,83.019997,83.489998,4866500,69.178299
"2011-07-12",82.889999,83.150002,81.5,81.650002,7589600,67.653687
"2011-07-13",82.529999,83.650002,81.760002,81.889999,4834400,67.852577
"2011-07-14",82.099998,82.910004,80.769997,81.43,4976800,67.471413
"2011-07-15",81.809998,82.110001,80.510002,81.690002,4540700,67.686859
"2011-07-18",81.220001,81.489998,79.199997,79.800003,6235300,66.12085
"2011-07-19",80.75,81.459999,79.93,80.879997,4756700,67.015709
"2011-07-20",81.629997,81.629997,80.379997,80.480003,3511400,66.684288
"2011-07-21",81.18,82.660004,80.599998,82.300003,5251100,68.192299
"2011-07-22",81.129997,81.480003,80.25,81.239998,4624400,67.31398
"2011-07-25",80.290001,82.540001,80.139999,81.889999,4019800,67.852577
"2011-07-26",82.489998,82.489998,80.82,80.900002,3769000,67.03228
"2011-07-27",80.300003,80.379997,78.309998,79.419998,7382200,65.805977
"2011-07-28",79.449997,80.629997,79.120003,79.389999,6089800,65.781128
"2011-07-29",78.139999,79.589996,77.790001,78.510002,5197900,65.051964
"2011-08-01",81.110001,81.139999,77.550003,78.720001,5108300,65.225952
"2011-08-02",78.360001,79.900002,76.82,76.82,6441600,63.651669
"2011-08-03",77.339996,77.690002,74.540001,77.07,6289100,63.858837
"2011-08-04",75.910004,75.910004,72.370003,72.410004,8001800,59.997623
"2011-08-05",73.489998,74.300003,70.5,72.660004,9047300,60.204769
"2011-08-08",69.279999,70.739998,66.809998,67.050003,8852300,55.556404
