"","UTX.Open","UTX.High","UTX.Low","UTX.Close","UTX.Volume","UTX.Adjusted"
"2010-03-15",71.510002,72.110001,71.32,71.839996,5463100,57.471573
"2010-03-16",71.970001,72.5,71.589996,72.400002,5154500,57.919575
"2010-03-17",72.629997,72.800003,72.059998,72.190002,4486300,57.751575
"2010-03-18",72.080002,72.550003,72.059998,72.5,3174600,57.999565
"2010-03-19",73.239998,73.739998,72.720001,73.239998,9199100,58.591564
"2010-03-22",72.660004,73.029999,72.57,72.610001,5176900,58.087582
"2010-03-23",72.720001,73.169998,72.580002,73.089996,4964100,58.47155
"2010-03-24",72.980003,73.540001,72.760002,73.040001,4180900,58.431561
"2010-03-25",73.410004,73.82,73.18,73.269997,3936300,58.615543
"2010-03-26",73.459999,74.07,73.459999,73.620003,4793700,58.895561
"2010-03-29",73.790001,74.32,73.629997,74,3034000,59.199562
"2010-03-30",74.220001,74.849998,73.949997,74.129997,2876100,59.303558
"2010-03-31",73.93,74.330002,73.419998,73.610001,3761600,58.887554
"2010-04-01",73.870003,74.480003,73.540001,74.129997,3456300,59.303558
"2010-04-05",74.32,74.949997,74.220001,74.849998,4505000,59.879559
"2010-04-06",74.540001,74.970001,74.419998,74.669998,3689600,59.735546
"2010-04-07",74.550003,74.639999,73.529999,73.989998,5225400,59.191566
"2010-04-08",73.690002,73.910004,73.279999,73.699997,3353300,58.959549
"2010-04-09",73.709999,74,73.410004,73.989998,2818300,59.191566
"2010-04-12",74.360001,74.360001,73.589996,73.760002,3794600,59.007553
"2010-04-13",73.580002,73.709999,72.93,73.459999,4417300,58.767551
"2010-04-14",73.330002,74.050003,73.129997,74,3383900,59.199562
"2010-04-15",73.889999,74.720001,73.760002,74.610001,3360800,59.687553
"2010-04-16",74.660004,74.779999,73.209999,73.690002,7569600,58.951546
"2010-04-19",73.459999,73.809998,73,73.760002,5122300,59.007553
"2010-04-20",74.129997,74.68,73.269997,74.199997,4977900,59.35955
"2010-04-21",73.629997,77.089996,73.629997,76.93,10706300,61.543533
"2010-04-22",76.629997,76.75,75.940002,76.43,8610400,61.143532
"2010-04-23",76.519997,76.779999,75.779999,76.470001,4710900,61.175541
"2010-04-26",76.57,77.080002,76.260002,76.400002,3457300,61.11956
"2010-04-27",76.209999,76.349998,74.07,74.32,6237100,59.455547
"2010-04-28",74.639999,74.900002,73.559998,74.660004,6122600,59.727566
"2010-04-29",75.309998,76.349998,75.160004,76.019997,4974300,60.815536
"2010-04-30",76.019997,76.489998,74.900002,74.949997,5068500,59.959534
"2010-05-03",75.260002,76.379997,75.139999,76.279999,4115600,61.023537
"2010-05-04",75.610001,75.610001,73.449997,74.160004,5426600,59.327572
"2010-05-05",73.589996,74.309998,72.830002,73.589996,6179300,58.871563
"2010-05-06",73.050003,74,65.169998,71.239998,9270000,56.991585
"2010-05-07",70.849998,71.459999,68.860001,69.459999,10290000,55.567585
"2010-05-10",72.540001,73.349998,72,73.040001,7692200,58.431561
"2010-05-11",72.339996,74.25,72.330002,73.129997,5971400,58.503544
"2010-05-12",73.050003,73.43,72.580002,73.150002,5067200,58.861637
"2010-05-13",73.110001,74.110001,72.730003,72.860001,5278700,58.628288
"2010-05-14",72.349998,72.610001,70.690002,71.580002,6648700,57.598312
"2010-05-17",71.709999,72,69.919998,71.029999,5980400,57.155743
"2010-05-18",71.559998,71.940002,70.480003,70.68,6039600,56.874104
"2010-05-19",70.160004,70.75,68.660004,69.349998,8501300,55.803898
"2010-05-20",67.800003,68.559998,66.360001,66.43,10894800,53.45425
"2010-05-21",64.580002,67.110001,64.580002,66.440002,10626800,53.462288
"2010-05-24",66.660004,66.790001,65.809998,66.129997,5345100,53.212852
"2010-05-25",64.339996,66.309998,63.790001,66.160004,7858400,53.237003
"2010-05-26",66.82,67.75,66,66.150002,6560500,53.228954
"2010-05-27",67.339996,68.110001,66.989998,68.110001,5075400,54.806107
"2010-05-28",68.25,68.410004,67.040001,67.379997,4809400,54.218697
"2010-06-01",66.589996,67.470001,65.93,66.050003,5126900,53.148468
"2010-06-02",66.470001,67.529999,65.959999,67.459999,4300400,54.283066
"2010-06-03",67.760002,68.25,67.279999,67.849998,3912200,54.596886
"2010-06-04",66.620003,66.809998,64.879997,65.139999,6460300,52.416237
"2010-06-07",65.260002,65.449997,63.150002,63.220001,8310700,50.871265
"2010-06-08",63.25,64.269997,62.880001,64.209999,7425500,51.6679
"2010-06-09",64.449997,64.809998,63.27,63.419998,7998400,51.032196
"2010-06-10",64.529999,65.620003,63.860001,65.489998,5873400,52.697845
"2010-06-11",64.93,66.290001,64.550003,66.230003,4583600,53.293327
"2010-06-14",66.489998,67.830002,66.440002,66.900002,6658900,53.832455
"2010-06-15",67.019997,68.660004,66.959999,68.599998,4945000,55.200386
"2010-06-16",68.18,68.709999,68.050003,68.589996,4057700,55.192341
"2010-06-17",68.650002,68.699997,67.709999,68.559998,4349000,55.168194
"2010-06-18",68.650002,69.25,68.510002,69.18,6187800,55.667095
"2010-06-21",70.339996,70.620003,69.040001,69.370003,4519400,55.820011
"2010-06-22",69.300003,69.669998,67.849998,67.989998,4198100,54.709557
"2010-06-23",68.18,68.690002,67.459999,67.989998,5070900,54.709557
"2010-06-24",67.889999,68.510002,67.160004,67.349998,5505800,54.194561
"2010-06-25",67.43,67.889999,66.809998,67.860001,7919500,54.604927
"2010-06-28",67.910004,67.959999,66.82,67.110001,3315800,54.001442
"2010-06-29",66.089996,66.769997,64.32,64.970001,7028400,52.27943
"2010-06-30",64.989998,65.849998,64.43,64.910004,6561300,52.231159
"2010-07-01",64.849998,64.910004,63.619999,64.389999,5676900,51.812725
"2010-07-02",64.449997,64.93,63.84,64.290001,3988800,51.73225
"2010-07-06",64.809998,65.220001,63.91,64.589996,5780000,51.97366
"2010-07-07",64.599998,66.589996,64.559998,66.550003,5255700,53.550816
"2010-07-08",67.07,67.239998,66.290001,67.230003,3637900,54.097992
"2010-07-09",67.279999,67.699997,66.879997,67.510002,2919600,54.323318
"2010-07-12",67.18,67.589996,66.269997,66.68,3787200,53.655415
"2010-07-13",67.18,68.32,67.18,67.760002,5035900,54.524467
"2010-07-14",67.629997,68.339996,67.379997,68.010002,3441300,54.725643
"2010-07-15",67.959999,68.360001,67.169998,68.150002,4340200,54.838287
"2010-07-16",67.949997,68.019997,65.879997,66.029999,4498700,53.132389
"2010-07-19",66.419998,66.900002,66.120003,66.389999,4731700,53.42207
"2010-07-20",65.75,67.739998,65.75,67.540001,5256400,54.347439
"2010-07-21",67.669998,68.730003,66.529999,67.029999,6598700,53.93705
"2010-07-22",68.010002,69.910004,68.010002,69.529999,5200500,55.948719
"2010-07-23",69.480003,71.139999,69.160004,70.900002,4661000,57.05114
"2010-07-26",70.620003,71.790001,70.349998,71.589996,4535400,57.606346
"2010-07-27",71.959999,71.970001,70.75,71.089996,4617500,57.204029
"2010-07-28",71.07,71.470001,70.779999,71.110001,3662100,57.220116
"2010-07-29",71.480003,72,70.489998,71.150002,5161500,57.252316
"2010-07-30",70.559998,71.5,69.790001,71.099998,4725700,57.212055
"2010-08-02",72.040001,72.849998,71.769997,72.610001,3796900,58.427135
"2010-08-03",72.25,72.779999,71.980003,72.029999,3557800,57.960419
"2010-08-04",72.209999,72.940002,72.059998,72.669998,2807800,58.475391
"2010-08-05",72.379997,73.349998,72.110001,73.199997,3066100,58.901855
"2010-08-06",72.400002,73.209999,71.68,72.730003,3213600,58.523682
"2010-08-09",73.339996,73.599998,72.889999,73.349998,2666400,59.022583
"2010-08-10",72.82,73.809998,71.93,73.389999,4093900,59.054749
"2010-08-11",72.160004,72.330002,70.769997,71.269997,4838900,57.348873
"2010-08-12",70.349998,70.940002,70.290001,70.580002,2862000,56.79364
"2010-08-13",70.269997,70.980003,70.129997,70.699997,2472800,56.890182
"2010-08-16",70.199997,70.779999,69.5,70.349998,2594900,56.608559
"2010-08-17",70.849998,71.330002,69.910004,70.510002,6485300,56.73732
"2010-08-18",70.339996,70.599998,69.290001,69.93,4944600,56.611839
"2010-08-19",69.620003,70.139999,68.019997,68.510002,6073300,55.462296
"2010-08-20",67.550003,68.699997,67.410004,68.120003,3822400,55.146542
"2010-08-23",68.540001,68.970001,67.209999,67.220001,3955000,54.417946
"2010-08-24",66.330002,66.57,65.389999,65.660004,5286500,53.15506
"2010-08-25",65.139999,65.75,64.57,65.260002,6606900,52.831238
"2010-08-26",65.510002,65.830002,64.949997,65.050003,5594600,52.661228
"2010-08-27",65.989998,66.68,64.989998,66.57,5074600,53.891747
"2010-08-30",66.470001,66.470001,65.389999,65.389999,3371100,52.936478
"2010-08-31",65.120003,65.730003,64.669998,65.209999,5199400,52.790752
"2010-09-01",66.029999,67.580002,65.68,67.370003,5231000,54.539391
"2010-09-02",67.110001,67.440002,66.910004,67.440002,3837300,54.596054
"2010-09-03",68.029999,68.559998,67.480003,68.260002,4316000,55.25988
"2010-09-07",68.010002,68.410004,67.669998,67.980003,3759300,55.033207
"2010-09-08",68.059998,68.940002,68.029999,68.470001,3072900,55.429886
"2010-09-09",69.349998,69.449997,68.25,68.620003,2686800,55.551319
"2010-09-10",68.900002,69.150002,68.480003,68.889999,3026400,55.769913
"2010-09-13",69.330002,69.800003,68.279999,68.790001,4476800,55.688938
"2010-09-14",68.720001,69.309998,68.360001,68.720001,3467100,55.632271
"2010-09-15",68.699997,68.699997,68.050003,68.269997,3692700,55.267982
"2010-09-16",68.160004,68.68,68,68.529999,2803300,55.478455
"2010-09-17",68.940002,69.629997,68.559998,69.529999,5201300,56.287998
"2010-09-20",69.699997,70.620003,69.25,70.370003,2958000,56.968048
"2010-09-21",70.529999,71.220001,70.279999,70.599998,4469600,57.154213
"2010-09-22",70.43,71.209999,70.43,70.580002,3057400,57.138039
"2010-09-23",69.959999,70.57,69.620003,69.800003,3413000,56.506577
"2010-09-24",70.440002,71.68,70.440002,71.5,2991100,57.882809
"2010-09-27",71.339996,71.459999,70.849998,70.910004,3726700,57.405186
"2010-09-28",71.150002,71.800003,70.040001,71.599998,3494300,57.963772
"2010-09-29",71.300003,71.779999,71.169998,71.489998,2931300,57.874718
"2010-09-30",71.82,72.940002,71,71.230003,5015300,57.664257
"2010-10-01",71.68,72.029999,70.980003,71.129997,4997200,57.583286
"2010-10-04",71.940002,72.029999,70.230003,70.529999,4427400,57.097561
"2010-10-05",71.309998,72.82,71.239998,72.510002,5541200,58.700481
"2010-10-06",72.379997,72.949997,72.379997,72.870003,3951800,58.99192
"2010-10-07",72.82,73.050003,72.410004,72.779999,3015900,58.919048
"2010-10-08",72.989998,73.199997,72.300003,72.910004,3505200,59.0243
"2010-10-11",73.110001,73.110001,72.610001,72.93,2454600,59.04047
"2010-10-12",72.599998,73.269997,71.800003,72.980003,3937600,59.080975
"2010-10-13",73.510002,74.599998,73.360001,74.18,4990900,60.052425
"2010-10-14",74.190002,74.199997,73.400002,74.150002,4852100,60.028133
"2010-10-15",74.339996,74.870003,73.400002,74.099998,4671800,59.987663
"2010-10-18",74.269997,74.900002,73.980003,74.559998,3832000,60.360039
"2010-10-19",73.800003,74.18,72.849998,73.610001,5807800,59.590969
"2010-10-20",72.010002,74.279999,71.919998,73.919998,8761800,59.841923
"2010-10-21",74.32,75.580002,74.25,74.970001,8837600,60.691971
"2010-10-22",75.25,75.25,74.489998,74.940002,3165100,60.667698
"2010-10-25",75.459999,75.57,74.800003,75.010002,4068900,60.72435
"2010-10-26",74.470001,74.82,74.029999,74.669998,3524100,60.4491
"2010-10-27",74.220001,74.540001,73.300003,74.459999,3318400,60.279079
"2010-10-28",75.010002,75.379997,73.980003,74.699997,3141000,60.473381
"2010-10-29",74.32,74.879997,74.099998,74.769997,2650000,60.530067
"2010-11-01",75.269997,75.769997,74.110001,74.639999,3401600,60.424828
"2010-11-02",75.209999,75.620003,75.080002,75.25,2806300,60.918621
"2010-11-03",75.239998,75.529999,74.309998,75.050003,3586800,60.756718
"2010-11-04",76.010002,76.900002,75.459999,76.239998,5502600,61.7201
"2010-11-05",76.489998,76.889999,76.139999,76.75,4705400,62.132961
"2010-11-08",76.519997,76.910004,76.330002,76.629997,3149300,62.035816
"2010-11-09",76.690002,76.779999,76.339996,76.690002,3810200,62.084385
"2010-11-10",76.529999,76.620003,75.800003,76.150002,4023200,61.647217
"2010-11-11",75.870003,75.949997,75.040001,75.389999,3506400,61.031963
"2010-11-12",74.940002,75.220001,74.419998,74.879997,4771100,60.619099
"2010-11-15",75.019997,75.730003,74.870003,75.309998,4718100,60.967216
"2010-11-16",74.800003,74.940002,73.769997,74.160004,5989800,60.036228
"2010-11-17",73.730003,74.07,73.43,73.639999,3897300,59.958889
"2010-11-18",74.349998,75.5,74.230003,75.029999,3652600,61.090637
"2010-11-19",75.089996,75.410004,74.639999,75.309998,4022000,61.318626
"2010-11-22",74.900002,75.489998,74.260002,75.110001,3442700,61.155777
"2010-11-23",74.370003,74.480003,73.699997,74.18,4109700,60.39856
"2010-11-24",74.760002,76.209999,74.559998,76.089996,3917400,61.953709
"2010-11-26",75.610001,75.68,75.199997,75.279999,1963900,61.294193
"2010-11-29",74.720001,75.080002,73.879997,74.800003,4358800,60.903362
"2010-11-30",74.110001,75.690002,74.040001,75.269997,5543800,61.28606
"2010-12-01",76.540001,78.489998,76.540001,78.260002,7949400,63.720547
"2010-12-02",78.389999,79.360001,78.099998,78.699997,4843700,64.078789
"2010-12-03",78.419998,78.809998,78.290001,78.739998,3225500,64.111389
"2010-12-06",78.580002,78.800003,78.230003,78.410004,2699100,63.84272
"2010-12-07",79.410004,79.410004,78.370003,78.540001,4477600,63.948547
"2010-12-08",78.660004,79.019997,77.349998,77.690002,5382300,63.256447
"2010-12-09",78.139999,78.209999,77.419998,77.629997,3863200,63.207588
"2010-12-10",78.489998,78.830002,78.07,78.400002,3822900,63.834553
"2010-12-13",78.839996,78.839996,78.110001,78.150002,3752500,63.630993
"2010-12-14",77.82,79.010002,77.82,78.849998,3549200,64.200943
"2010-12-15",78.709999,79.410004,78.580002,78.949997,3970500,64.282387
"2010-12-16",78.830002,79.25,78.589996,79.019997,3049600,64.339386
"2010-12-17",78.830002,79.080002,78.379997,78.800003,5386500,64.16024
"2010-12-20",79.379997,79.5,78.790001,78.900002,2802500,64.241669
"2010-12-21",79.029999,79.470001,78.559998,79.349998,2834700,64.608055
"2010-12-22",79.379997,79.699997,79.07,79.519997,2123600,64.74646
"2010-12-23",79.489998,79.599998,79.199997,79.5,1862200,64.730194
"2010-12-27",79.370003,79.400002,78.980003,79.269997,1388800,64.542908
"2010-12-28",79.57,79.57,79.040001,79.290001,2066300,64.559212
"2010-12-29",79.459999,79.669998,79.089996,79.099998,1559100,64.404495
"2010-12-30",78.919998,79.120003,78.610001,78.849998,1504400,64.200943
"2010-12-31",78.800003,78.82,78.25,78.720001,1782200,64.095093
"2011-01-03",79.190002,79.419998,78.959999,78.989998,3059800,64.314941
"2011-01-04",78.589996,79.480003,78.400002,79.120003,3659000,64.420784
"2011-01-05",78.589996,79.559998,78.589996,79.230003,2820600,64.51033
"2011-01-06",79.410004,79.75,79.040001,79.150002,3486400,64.445198
"2011-01-07",79.139999,79.690002,78.629997,79.080002,2771900,64.388199
"2011-01-10",78.269997,78.690002,77.809998,78.459999,3301600,63.883392
"2011-01-11",78.599998,79.18,78.470001,78.919998,3474600,64.257927
"2011-01-12",79.57,79.900002,79.239998,79.43,3242200,64.673203
"2011-01-13",79.489998,79.760002,79.150002,79.5,2694500,64.730194
"2011-01-14",79.199997,79.309998,78.690002,79.080002,4624000,64.388199
"2011-01-18",79.279999,79.75,79.190002,79.57,3794700,64.787178
"2011-01-19",79.669998,80,79.169998,79.910004,4108900,65.064018
"2011-01-20",79.620003,79.910004,78.980003,79.550003,3941000,64.770897
"2011-01-21",79.900002,80.5,79.760002,80.199997,4613200,65.300133
"2011-01-24",80.260002,81.540001,80.260002,81.519997,4741200,66.374893
"2011-01-25",81.459999,81.730003,80.879997,81.730003,4495700,66.545891
"2011-01-26",81.68,81.949997,80.760002,81.410004,5314200,66.285362
"2011-01-27",81.940002,82.989998,81.800003,82.589996,4450000,67.246101
"2011-01-28",82.870003,83.080002,80.709999,81.43,4563600,66.301598
"2011-01-31",81.800003,81.989998,80.660004,81.300003,4292700,66.195778
"2011-02-01",81.629997,82.059998,81.43,81.830002,3524700,66.627327
"2011-02-02",81.839996,82.540001,81.68,82.160004,2748700,66.895981
"2011-02-03",82.160004,82.309998,81.580002,82.220001,2277200,66.944855
"2011-02-04",82.330002,82.599998,82.010002,82.519997,2834400,67.18911
"2011-02-07",82.849998,83.82,82.730003,83.660004,3573500,68.117332
"2011-02-08",83.110001,83.940002,83.099998,83.879997,2576500,68.296455
"2011-02-09",83.720001,84,83.220001,83.980003,3089400,68.377907
"2011-02-10",84.370003,85.150002,84.339996,84.75,4426500,69.004822
"2011-02-11",84.639999,85.459999,84.459999,85.199997,2974500,69.371223
"2011-02-14",85.07,85.440002,84.900002,85.209999,2783800,69.379356
"2011-02-15",85.110001,85.110001,84.489998,84.93,2818100,69.151367
"2011-02-16",84.860001,85.129997,84.410004,85.059998,2995800,69.605553
"2011-02-17",84.669998,85,84.25,84.540001,3317700,69.180008
"2011-02-18",84.739998,85.029999,84.580002,85.010002,3808800,69.564621
"2011-02-22",84.540001,84.690002,83.18,83.559998,4174100,68.378082
"2011-02-23",83.760002,84.25,82.25,82.790001,5237100,67.747971
"2011-02-24",82.620003,83.379997,81.809998,82.720001,3531800,67.690697
"2011-02-25",83.330002,83.550003,82.900002,83.370003,2607200,68.222588
"2011-02-28",83.580002,84.199997,83.309998,83.540001,3208300,68.361717
"2011-03-01",83.730003,84.029999,81.919998,82.080002,4013100,67.166969
"2011-03-02",82.279999,82.540001,81.419998,82.050003,3866000,67.142433
"2011-03-03",82.440002,84.25,82.349998,83.849998,3983700,68.615387
"2011-03-04",83.68,83.809998,82.199997,82.860001,3985900,67.80526
"2011-03-07",83.029999,83.709999,81.900002,82.279999,3852100,67.330627
"2011-03-08",82.580002,84.050003,82.150002,83.260002,3456600,68.132576
"2011-03-09",83.129997,83.199997,82.029999,82.889999,3805400,67.829819
"2011-03-10",82.169998,82.260002,80.57,80.919998,6601000,66.217735
"2011-03-11",80.639999,81.620003,80.260002,81.279999,4183800,66.512321
"2011-03-14",80.739998,81.230003,80.309998,80.739998,3727400,66.070435
"2011-03-15",78.480003,80.010002,77.050003,79.510002,5728200,65.063934
"2011-03-16",79.32,79.599998,78.190002,78.330002,6153700,64.09832
"2011-03-17",79.379997,79.900002,79,79.489998,4543600,65.047546
"2011-03-18",80.5,80.910004,79.82,80.160004,6056600,65.595825
"2011-03-21",81.300003,82.019997,80.919998,81.459999,3260700,66.659592
"2011-03-22",81.519997,81.529999,80.57,80.879997,4513700,66.185005
"2011-03-23",80.860001,82.260002,80.809998,81.860001,3930200,66.986961
"2011-03-24",81.989998,82.900002,81.769997,82.760002,3257700,67.723412
"2011-03-25",83.010002,83.589996,82.790001,83.519997,4017500,68.345345
"2011-03-28",83.75,84.099998,83.349998,83.470001,3554800,68.304428
"2011-03-29",83.57,84.25,83.260002,84.120003,3435300,68.836334
"2011-03-30",84.419998,84.57,83.970001,84.230003,2441500,68.926338
"2011-03-31",83.980003,85.110001,83.959999,84.650002,3566900,69.270027
"2011-04-01",85.089996,85.949997,84.900002,85.32,3300200,69.818306
"2011-04-04",85.669998,85.709999,84.919998,85.230003,2075900,69.744652
"2011-04-05",85,85.599998,84.580002,85.400002,2409800,69.883781
"2011-04-06",85.809998,85.989998,85.190002,85.660004,2011900,70.096519
"2011-04-07",85.449997,86,84.660004,85.360001,2584500,69.851051
"2011-04-08",85.629997,85.970001,84.18,84.809998,2584800,69.400963
"2011-04-11",85,85.559998,84.790001,84.980003,2418700,69.540077
"2011-04-12",84.510002,84.769997,83.5,83.980003,3266300,68.721794
"2011-04-13",84.480003,84.769997,83.349998,84.209999,3747200,68.909973
"2011-04-14",83.730003,84.019997,82.699997,83.980003,3046600,68.721794
"2011-04-15",84.080002,84.199997,83.160004,83.449997,4462500,68.288063
"2011-04-18",82.620003,82.629997,81.190002,81.699997,5489800,66.85601
"2011-04-19",81.720001,82.470001,81.720001,82.360001,3409800,67.396103
"2011-04-20",84.82,86.849998,84,85.900002,7949100,70.292923
"2011-04-21",86.139999,87.269997,85.660004,87.099998,5850300,71.274895
"2011-04-25",87,87.089996,86.290001,86.540001,3502800,70.816628
"2011-04-26",86.779999,88.459999,86.629997,87.860001,6e+06,71.89682
"2011-04-27",87.970001,88.120003,87.339996,87.860001,3477400,71.89682
"2011-04-28",87.910004,89.440002,87.650002,89.010002,4132600,72.837883
"2011-04-29",89.160004,89.800003,88.989998,89.580002,3642600,73.304306
"2011-05-02",90.029999,90.669998,89.489998,90,3782000,73.648003
"2011-05-03",89.709999,90.480003,89.480003,89.849998,3577700,73.525238
"2011-05-04",89.949997,90.339996,88.690002,89.379997,4469500,73.140648
"2011-05-05",89.089996,89.540001,87.900002,88.529999,4939200,72.445084
"2011-05-06",89.639999,90.559998,88.949997,89.209999,5015700,73.001534
"2011-05-09",88.879997,90.18,88.879997,89.519997,2584400,73.25518
"2011-05-10",89.809998,90.120003,89.68,89.809998,3431300,73.492523
"2011-05-11",89.889999,90.18,89.309998,89.519997,4178300,73.25518
"2011-05-12",89.139999,89.699997,88.75,89.57,3800000,73.296112
"2011-05-13",89.910004,90.019997,88.349998,88.980003,3410200,72.813354
"2011-05-16",88.459999,89.25,88.089996,88.879997,3363400,72.731483
"2011-05-17",88.610001,88.900002,87.099998,87.82,5112200,71.864059
"2011-05-18",87.050003,87.470001,86.650002,87.150002,5737000,71.707756
"2011-05-19",87.639999,88.660004,87.559998,88.099998,3770900,72.489388
"2011-05-20",88.099998,88.120003,87,87.5,3933000,71.995728
"2011-05-23",86.410004,86.519997,85.779999,86.089996,4119800,70.835564
"2011-05-24",86.099998,86.309998,85.550003,85.620003,3406100,70.448853
"2011-05-25",85.370003,86.720001,85.209999,86.260002,4042700,70.975403
"2011-05-26",86.059998,86.589996,85.419998,86.389999,3523200,71.082405
"2011-05-27",86.57,86.75,86.07,86.330002,2907400,71.033058
"2011-05-31",87,87.790001,86.580002,87.769997,4745400,72.217896
"2011-06-01",87.269997,87.529999,84.25,84.300003,6964800,69.362724
"2011-06-02",84.32,84.550003,83.699997,84.290001,4391200,69.354515
"2011-06-03",83.110001,83.620003,82.43,83.239998,5073600,68.490547
"2011-06-06",82.93,84.050003,82.760002,83.709999,5468100,68.877304
"2011-06-07",83.949997,84.150002,83.239998,83.25,3334200,68.498779
"2011-06-08",83.629997,83.629997,82.690002,83.040001,3134500,68.326019
"2011-06-09",83.330002,84.519997,82.970001,84.089996,3887200,69.189964
"2011-06-10",83.610001,83.860001,82.599998,82.699997,4282200,68.046242
"2011-06-13",82.919998,83.230003,82.519997,82.769997,3385500,68.103828
"2011-06-14",83.360001,84.419998,83.339996,84.019997,4021500,69.132362
"2011-06-15",83.199997,83.949997,82.830002,83.269997,3542700,68.515251
"2011-06-16",83.339996,84.639999,83.089996,84.349998,4921900,69.40387
"2011-06-17",84.989998,85.260002,84.489998,84.57,6200400,69.584908
"2011-06-20",84.360001,85.879997,84.190002,85.540001,3581100,70.383026
"2011-06-21",85.790001,86.099998,85.139999,85.559998,4387500,70.39949
"2011-06-22",85.269997,86.209999,85.169998,85.440002,3393200,70.300751
"2011-06-23",84.32,85.190002,83.690002,85.120003,5001300,70.037445
"2011-06-24",85.099998,85.269997,83.839996,84.330002,4409500,69.387421
"2011-06-27",84.010002,85.779999,83.739998,85.330002,3187500,70.210243
"2011-06-28",85.870003,86.589996,85.470001,86.550003,4324200,71.214073
"2011-06-29",87.25,87.25,85.989998,86.470001,4216700,71.148224
"2011-06-30",86.709999,89.650002,86.629997,88.510002,4599500,72.826767
"2011-07-01",88.720001,90.529999,88.360001,90.129997,4483700,74.159706
"2011-07-05",89.860001,90.57,89.220001,89.510002,4046900,73.649574
"2011-07-06",89.629997,90.610001,89.349998,90.419998,4331500,74.398338
"2011-07-07",91.010002,91.830002,90.760002,91.389999,6313700,75.196449
"2011-07-08",90.5,90.970001,89.949997,90.349998,4522000,74.340744
"2011-07-11",89.349998,89.919998,88.82,89.129997,4907700,73.336906
"2011-07-12",89.440002,89.459999,88.330002,88.459999,5023800,72.785637
"2011-07-13",88.699997,89.339996,87.989998,88.169998,3733500,72.546982
"2011-07-14",87.910004,89.160004,87.610001,87.82,3146700,72.259026
"2011-07-15",88.120003,88.599998,87.620003,88.32,4151100,72.670418
"2011-07-18",88.010002,88.129997,86.809998,87.620003,3687700,72.09446
"2011-07-19",87.980003,89.559998,87.940002,88.82,5006600,73.081833
"2011-07-20",87.650002,87.650002,85.669998,87.220001,6249100,71.765343
"2011-07-21",88.480003,89,87.809998,88.209999,4948700,72.579918
"2011-07-22",88.809998,88.910004,87.669998,87.699997,3645200,72.160278
"2011-07-25",86.650002,87.870003,86.300003,87.32,3319000,71.847633
"2011-07-26",87.029999,87.239998,85.599998,86.18,4617800,70.90963
"2011-07-27",85.510002,85.599998,83.510002,83.739998,6100200,68.90197
"2011-07-28",84.099998,84.370003,82.82,82.919998,4663500,68.227249
"2011-07-29",82.190002,83.730003,81.5,82.839996,4868900,68.161438
"2011-08-01",83.309998,83.82,81.239998,82.339996,4448700,67.750031
"2011-08-02",81.669998,82.139999,78.93,78.93,6724500,64.944275
"2011-08-03",78.940002,79.5,77.650002,79.309998,7421400,65.256935
"2011-08-04",78.120003,78.43,74.230003,74.370003,9822100,61.192249
"2011-08-05",75.290001,76.050003,72.660004,74.139999,10411000,61.002995
"2011-08-08",71.93,73.339996,69.709999,69.739998,12141300,57.382656
"2011-08-09",67.959999,71.669998,67.120003,71.57,11738600,58.888382
"2011-08-10",69.809998,70.220001,67.209999,67.440002,10406500,55.490196
"2011-08-11",67.550003,70.650002,67.209999,69.739998,8844800,57.382656
"2011-08-12",69.889999,72.559998,69.82,72.449997,9452000,59.612465
"2011-08-15",73.209999,73.699997,72.199997,73.540001,7183200,60.509327
"2011-08-16",72.669998,73.879997,71.989998,72.550003,6011300,59.694763
"2011-08-17",72.75,72.940002,71.489998,72.050003,4725800,59.678181
"2011-08-18",69.860001,70.019997,67.440002,68.120003,9625500,56.423004
"2011-08-19",67.169998,69.050003,67.160004,67.449997,8686300,55.86805
"2011-08-22",69.019997,69.160004,67.169998,67.68,5951200,56.058559
"2011-08-23",68.220001,69.93,67.82,69.93,6589000,57.922211
"2011-08-24",69.68,71.589996,69.5,71.410004,5115600,59.148067
"2011-08-25",71.540001,72.629997,70.410004,70.75,7483900,58.601414
"2011-08-26",70.260002,72.040001,68.870003,71.559998,5284700,59.272305
"2011-08-29",72.68,74.019997,72.639999,73.870003,4063900,61.185665
"2011-08-30",73.790001,74.330002,73.32,73.760002,5516500,61.094555
"2011-08-31",74.489998,75.370003,73.809998,74.25,5094000,61.50042
"2011-09-01",74.32,75.279999,72.970001,73.050003,5046700,60.50647
"2011-09-02",71.639999,71.879997,70.660004,71.040001,4838700,58.841614
"2011-09-06",68.57,70.660004,68.489998,70.5,4743300,58.394321
"2011-09-07",72.080002,72.970001,71.480003,72.959999,4614000,60.431927
"2011-09-08",72.43,73.440002,72.290001,72.629997,5346500,60.158577
"2011-09-09",71.580002,71.93,70.120003,70.529999,5301200,58.419174
"2011-09-12",69.739998,71.220001,69.239998,71.129997,5015700,58.916157
"2011-09-13",71.589996,72.730003,70.690002,72.449997,4234300,60.009495
"2011-09-14",72.809998,74.75,71.290001,73.68,4894800,61.028294
"2011-09-15",74.440002,75.709999,74.309998,75.610001,5391800,62.626892
"2011-09-16",76.139999,76.239998,74.720001,75.5,8953700,62.535767
"2011-09-19",74.220001,75.879997,73.860001,75.550003,5316200,62.577179
