"","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
"2012-05-10",41,41.540001,40.290001,40.91,3673400,37.876801
"2012-05-11",40.810001,41.450001,40.360001,41.110001,3310100,38.061974
"2012-05-14",40.830002,42.07,40.630001,41.400002,3611700,38.330463
"2012-05-15",40.799999,42.310001,40.799999,41.68,4018900,38.589703
"2012-05-16",41.880001,43.220001,41.709999,43.009998,5665400,39.821095
"2012-05-17",42.950001,43.009998,40.990002,41.099998,4219400,38.052711
"2012-05-18",41.349998,41.57,40.57,40.720001,4427100,37.700878
"2012-05-21",40.830002,42.470001,40.529999,42.349998,2918800,39.210018
"2012-05-22",42.5,43.209999,42.279999,42.709999,2873000,39.543343
"2012-05-23",42.669998,46.07,42.299999,45.610001,9e+06,42.228329
"2012-05-24",45.68,45.84,44.950001,45.25,4615400,41.895012
"2012-05-25",45.41,45.549999,44.459999,44.889999,2830500,41.644531
"2012-05-29",45.57,45.779999,44.450001,45.299999,2274600,42.024891
"2012-05-30",45.029999,46.34,44.040001,45.459999,4456100,42.173325
"2012-05-31",45.360001,46.490002,44.59,45.889999,5920100,42.572235
"2012-06-01",45.169998,45.869999,43.950001,44.650002,4992000,41.421894
"2012-06-04",44.639999,45.43,43.91,44.93,3682600,41.681633
"2012-06-05",44.580002,45.419998,44.279999,45.18,2754700,41.913567
"2012-06-06",45.59,46.959999,45.540001,46.689999,2392100,43.314404
"2012-06-07",47.400002,47.779999,45.93,46.029999,3461600,42.702118
"2012-06-08",46.25,48.060001,45.849998,47.849998,3687500,44.39053
"2012-06-11",48.5,48.790001,47.52,48.02,3979000,44.548237
"2012-06-12",48.25,49.119999,47.91,48.73,3528300,45.206909
"2012-06-13",47.560001,47.990002,46.540001,47.43,6496000,44.000881
"2012-06-14",47.439999,47.75,46.869999,47.529999,3302200,44.093674
"2012-06-15",47.529999,50.23,47.310001,50.049999,6173200,46.431465
"2012-06-18",49.950001,50.66,49.439999,49.959999,4508200,46.347977
