"","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"2015-03-16",198.220001,202.300003,198.100006,202.110001,1198000,179.112991
"2015-03-17",201.479996,202,200.029999,200.669998,936600,177.836823
"2015-03-18",200.770004,203.490005,198.360001,202.600006,872800,179.547241
"2015-03-19",202.5,203.360001,201.039993,202.190002,1178000,179.183853
"2015-03-20",203.050003,204.039993,201.669998,203.770004,3938100,180.584106
"2015-03-23",203.330002,204.589996,202.919998,202.919998,1028100,179.830811
"2015-03-24",202.339996,204.369995,200.949997,203.300003,1250900,180.167557
"2015-03-25",203.339996,204,199,199.020004,1338200,176.374542
"2015-03-26",197.570007,201.119995,196.259995,200.559998,1499700,177.739334
"2015-03-27",200.559998,202.869995,200.240005,202.229996,1256400,179.219299
"2015-03-30",203.5,206.190002,203,204.889999,1049000,181.57666
"2015-03-31",203.460007,205.169998,202.960007,202.960007,1261500,179.866257
"2015-04-01",202.100006,202.470001,197.429993,198.759995,1897200,176.144119
"2015-04-02",199.369995,199.559998,197.669998,198.720001,1387600,176.108627
"2015-04-06",199.330002,201.119995,197.850006,200.529999,1366300,177.712738
"2015-04-07",201,202.550003,199.899994,200.149994,1084800,177.375977
"2015-04-08",200.449997,201.889999,199.630005,200.809998,944800,177.960892
"2015-04-09",200.520004,201.910004,200.289993,201.440002,828100,178.519196
"2015-04-10",201.369995,202.190002,200.279999,200.399994,1279000,177.597534
"2015-04-13",200.029999,201.130005,196.820007,197.050003,2130400,174.628738
"2015-04-14",196.889999,197.770004,196.350006,197.339996,1586900,174.885757
"2015-04-15",198.270004,199.460007,197.039993,197.210007,1154300,174.770493
"2015-04-16",196.580002,198.039993,195.669998,197.119995,1065300,174.690765
"2015-04-17",195.800003,196.440002,193.940002,194.820007,1229900,172.65242
"2015-04-20",195.279999,197.649994,195,196.800003,1276600,174.40715
"2015-04-21",198.050003,198.339996,195.110001,196.289993,1421000,173.9552
"2015-04-22",196.699997,198.089996,195.210007,197.630005,1127300,175.142761
"2015-04-23",197.490005,198.929993,196.050003,197.199997,1178700,174.761642
"2015-04-24",197.009995,197.240005,195,195.369995,1307400,173.139893
"2015-04-27",195.639999,196.580002,193.529999,193.839996,1377700,171.783966
"2015-04-28",193.75,194.270004,191.589996,194.020004,1095600,171.943481
"2015-04-29",193.380005,194.070007,190.929993,191.289993,1427200,169.524124
"2015-04-30",190.970001,191.460007,185.649994,186.600006,2257200,165.367767
"2015-05-01",186.800003,189.149994,186.800003,189,1196000,167.49469
"2015-05-04",189.199997,190.850006,189.149994,189.690002,912400,168.106201
"2015-05-05",189.25,189.899994,187.110001,187.350006,993600,166.032471
"2015-05-06",188.509995,189.070007,185.910004,186.830002,1192200,165.571625
"2015-05-07",186.649994,188.949997,186.339996,188.210007,1040700,166.794571
"2015-05-08",189.960007,191.039993,189.479996,190.479996,950500,168.80629
"2015-05-11",189.809998,191.179993,189.539993,190.470001,832000,168.797424
"2015-05-12",189.220001,191.309998,188.550003,190.610001,941800,168.921478
"2015-05-13",190.970001,191.990005,190.809998,191,980900,169.267105
"2015-05-14",191.619995,193.350006,191.470001,193.050003,1004500,171.083878
"2015-05-15",193.029999,193.809998,192.100006,192.360001,1356500,170.472351
"2015-05-18",192.449997,193.630005,192.360001,193.080002,822100,171.110474
"2015-05-19",193.020004,194.309998,192.910004,193.380005,772100,171.376312
"2015-05-20",193.899994,193.899994,192.460007,193.25,826500,171.261124
"2015-05-21",193.570007,193.940002,192.520004,193.110001,769700,171.137054
"2015-05-22",193.259995,193.360001,192.160004,192.860001,995600,170.915482
"2015-05-26",192.679993,192.679993,190.139999,190.509995,1380400,168.832901
"2015-05-27",190.449997,191.589996,190.039993,191.350006,1196100,169.577286
"2015-05-28",189.410004,190.759995,188.929993,190.119995,1468900,169.818436
"2015-05-29",189.929993,190.100006,187.619995,188.199997,1517400,168.103485
"2015-06-01",189.479996,192.25,188.369995,191.070007,2003600,170.667023
"2015-06-02",190.610001,191.289993,188.800003,190.770004,1469200,170.399063
"2015-06-03",191.419998,192.330002,190.789993,191.889999,1340300,171.39946
"2015-06-04",190.759995,192.289993,189.990005,190.169998,1854000,169.863098
"2015-06-05",189.410004,189.770004,188.429993,189.330002,1389100,169.112839
"2015-06-08",189.339996,190.830002,189.059998,189.369995,964800,169.148529
"2015-06-09",190.429993,190.539993,189.300003,189.350006,1041200,169.130676
"2015-06-10",189.350006,190.649994,188.839996,189.279999,1729300,169.068161
"2015-06-11",189.419998,191.539993,189.419998,191.479996,1333100,171.033203
"2015-06-12",190.589996,191.529999,190.220001,190.979996,1110100,170.586639
"2015-06-15",190,190.580002,189.009995,189.919998,710600,169.639801
"2015-06-16",189.259995,191.139999,188.889999,190.820007,853800,170.44371
"2015-06-17",191.360001,191.779999,189.720001,191.020004,862100,170.62233
"2015-06-18",191.5,194.490005,191.389999,192.75,1159700,172.167618
"2015-06-19",192.690002,192.690002,190.990005,191.139999,1234900,170.729553
"2015-06-22",191.949997,192.979996,191.660004,192.080002,716800,171.569183
"2015-06-23",192.429993,192.949997,190.880005,191.639999,572900,171.176147
"2015-06-24",191.220001,191.789993,190.119995,190.169998,857600,169.863098
"2015-06-25",190.5,191.169998,189.679993,189.990005,884900,169.702347
"2015-06-26",190.529999,190.559998,188.509995,188.639999,1876300,168.49649
"2015-06-29",187.589996,188.520004,185.410004,185.520004,1202600,165.709656
"2015-06-30",187.169998,187.789993,185.330002,185.899994,1275200,166.049057
"2015-07-01",186.009995,188.289993,186.009995,188.169998,950000,168.076706
"2015-07-02",188.710007,188.789993,186.759995,187.300003,1024500,167.299591
"2015-07-06",186.729996,188.479996,186.419998,187.990005,902600,167.915894
"2015-07-07",188.570007,190.279999,187.539993,190.160004,1328500,169.854218
"2015-07-08",188.509995,191.330002,188.289993,190.050003,1528200,169.75592
"2015-07-09",191.759995,193.119995,191.210007,192.130005,1442100,171.613831
"2015-07-10",193.990005,197,192.869995,194.190002,1638900,173.453857
"2015-07-13",196,198.389999,195.610001,197.880005,1197200,176.749832
"2015-07-14",198.899994,199.820007,198.360001,199.050003,1059200,177.794876
"2015-07-15",199.190002,199.639999,198.059998,199.410004,972200,178.116425
"2015-07-16",199.800003,201.809998,199.600006,201.619995,975600,180.090454
"2015-07-17",200.929993,201.660004,200.399994,201.179993,997900,179.697433
"2015-07-20",202.309998,205.389999,201.029999,205.130005,2052000,183.225677
"2015-07-21",204.440002,204.759995,202.850006,203.149994,1767000,181.457077
"2015-07-22",203.330002,204.440002,202,202.789993,1124200,181.135513
"2015-07-23",202.809998,204.960007,202.639999,202.830002,1175100,181.171249
"2015-07-24",202.800003,202.940002,200.679993,201.039993,1124800,179.572372
"2015-07-27",200.360001,201.759995,199.380005,201.169998,997600,179.688492
"2015-07-28",202.419998,204.720001,201.279999,203.630005,1125300,181.885834
"2015-07-29",204.770004,210.410004,204.309998,208.149994,2491000,185.923157
"2015-07-30",207.220001,208.5,205.949997,206.470001,1554700,184.422546
"2015-07-31",207.610001,208.509995,206.529999,207.100006,1116800,184.985291
"2015-08-03",207.270004,207.990005,206.059998,207.789993,1064200,185.601578
"2015-08-04",208.509995,209.789993,207.25,209.529999,1066100,187.155792
"2015-08-05",210.020004,210.75,209.070007,209.429993,1209900,187.066452
"2015-08-06",209.729996,209.940002,208.160004,209.259995,1147900,186.914612
"2015-08-07",209,209.389999,207.220001,209.089996,997500,186.762772
"2015-08-10",210.039993,211.570007,209.339996,210.779999,978500,188.272308
"2015-08-11",209.050003,209.759995,207.899994,208.860001,985800,186.557343
"2015-08-12",207.539993,209.320007,206.75,208.779999,917900,186.485886
"2015-08-13",208.729996,210.710007,208.690002,209.789993,1091200,187.388016
"2015-08-14",209.75,212.080002,209.330002,211.960007,916000,189.326309
"2015-08-17",210.880005,213.119995,210.770004,213.020004,776300,190.273132
"2015-08-18",212.360001,213.339996,212.139999,212.669998,774500,189.960495
"2015-08-19",211.960007,212.910004,210.669998,211.279999,1302600,188.718918
"2015-08-20",210.979996,211.5,209.130005,209.130005,1405700,186.798523
"2015-08-21",208.559998,208.839996,204.570007,204.679993,2038500,182.823669
"2015-08-24",190.009995,203.270004,181.910004,197.460007,3308700,176.374695
"2015-08-25",205.5,205.509995,198.550003,198.979996,2100600,177.732361
"2015-08-26",203.229996,203.229996,196.850006,202.119995,2933800,180.537048
"2015-08-27",203.919998,206.940002,202.910004,205.429993,1688100,183.493622
"2015-08-28",203.630005,204.479996,201.380005,203.899994,1391200,183.466599
"2015-08-31",203.210007,203.240005,201.080002,201.179993,1086800,181.019196
"2015-09-01",197.869995,199.589996,197.020004,197.619995,1673700,177.815948
"2015-09-02",199.690002,204.119995,199.279999,204.039993,1490600,183.592575
"2015-09-03",204.690002,206.460007,204.320007,205.199997,1350900,184.636337
"2015-09-04",203.539993,204.339996,201.410004,202.619995,1213100,182.314926
"2015-09-08",204.179993,207.289993,204,207.009995,1320700,186.264954
"2015-09-09",209,209.240005,204.520004,204.660004,1110300,184.150467
"2015-09-10",203.710007,207.289993,203.710007,206.149994,1370200,185.491119
"2015-09-11",205.809998,206.960007,205.330002,206.809998,1085500,186.084976
"2015-09-14",207.029999,207.029999,205.559998,206,1034300,185.356171
"2015-09-15",206.380005,208.539993,205.509995,207.839996,1253700,187.011795
"2015-09-16",207.639999,208.190002,206.330002,207.559998,927800,186.759827
"2015-09-17",207.850006,210.529999,207.130005,207.600006,958900,186.795822
"2015-09-18",206,206.029999,202.649994,203.309998,3010600,182.935715
"2015-09-21",204.350006,205.789993,203.190002,204.350006,964700,183.871567
"2015-09-22",202.460007,203.970001,201.5,203.660004,1119200,183.250656
"2015-09-23",204.130005,204.990005,201.710007,202.770004,601100,182.449875
"2015-09-24",201.5,205.889999,199.559998,204.759995,1667600,184.240448
"2015-09-25",206.740005,206.779999,203,203.889999,1414000,183.457596
"2015-09-28",202.550003,204.440002,200,200.220001,1315400,180.155396
"2015-09-29",200,202.919998,199.009995,202.470001,1226600,182.179916
"2015-09-30",204.339996,207.710007,204.229996,207.309998,1721800,186.534866
"2015-10-01",206.309998,207.339996,202.820007,204.75,1889700,184.23143
"2015-10-02",202.009995,206.610001,201.809998,206.610001,1154800,185.905029
"2015-10-05",208.300003,211.860001,207.699997,211.729996,1347600,190.511978
"2015-10-06",211.699997,212.649994,210.270004,210.399994,1625700,189.315247
"2015-10-07",211.789993,214.020004,211.039993,212.949997,1122200,191.60968
"2015-10-08",212.279999,214.660004,211.339996,214.369995,782100,192.88736
"2015-10-09",214.440002,216.270004,213.220001,213.259995,1340000,191.88858
"2015-10-12",213.610001,214.630005,212.759995,214.330002,1048100,192.85141
"2015-10-13",213.220001,214.360001,211.940002,211.979996,1026200,190.736893
"2015-10-14",212.050003,212.589996,207.990005,208.149994,1192100,187.29068
"2015-10-15",209.229996,211.699997,207.509995,209.179993,1496900,188.217484
"2015-10-16",210.399994,211,208.690002,209.779999,1145300,188.75737
"2015-10-19",209.240005,210.729996,208.5,210.639999,1329900,189.531174
"2015-10-20",207.380005,209.550003,205.139999,208.729996,1926500,187.812592
"2015-10-21",209.759995,213.160004,208.740005,211.559998,1332400,190.358963
"2015-10-22",212.220001,216.990005,212.220001,216.509995,1190100,194.812927
"2015-10-23",218,219.419998,217.229996,219.320007,1280900,197.3414
"2015-10-26",219.320007,221.350006,218.889999,220.940002,1383800,198.798996
"2015-10-27",219.970001,225.149994,219.809998,223.039993,1399900,200.688522
"2015-10-28",222.25,224.440002,218.360001,221.039993,1973500,198.888977
"2015-10-29",221,222.690002,217.770004,218.25,1795900,196.378571
"2015-10-30",219,220.690002,218.330002,219.830002,1774000,197.800232
"2015-11-02",219.889999,221,218.910004,220.589996,1160700,198.48407
"2015-11-03",220,220.460007,218.339996,218.899994,1046300,196.963409
"2015-11-04",219.710007,220.350006,218.509995,218.830002,932900,196.900406
"2015-11-05",219.169998,220.589996,218.009995,218.600006,911600,196.693481
"2015-11-06",218,218.490005,215.039993,216.630005,1455400,194.920914
"2015-11-09",215.770004,216.369995,214.059998,214.699997,1657300,193.184311
"2015-11-10",214.369995,215.740005,212.630005,214.070007,1165900,192.617462
"2015-11-11",214.369995,216.529999,214.259995,215.110001,1197100,193.553223
"2015-11-12",214.5,215.059998,212.660004,213.580002,1292200,192.176559
"2015-11-13",213.5,214.820007,211.779999,213.160004,1059100,191.798645
"2015-11-16",214.309998,220.839996,214.080002,220.669998,1516000,198.556046
"2015-11-17",222.070007,225.25,220.809998,222.389999,2081500,200.103683
"2015-11-18",222.539993,223.369995,220.720001,223.220001,1185400,200.85051
"2015-11-19",224.479996,225.470001,223.5,224,1410700,201.552322
"2015-11-20",225.449997,226.979996,224.960007,226.059998,1321200,203.405884
"2015-11-23",226.5,227.679993,225.470001,226.029999,939900,203.378922
"2015-11-24",224.960007,226.990005,224.509995,226.429993,1234300,203.7388
"2015-11-25",226.479996,227.910004,225.320007,225.800003,2156400,203.171967
"2015-11-27",225.529999,226.229996,224.309998,225.910004,972800,204.767227
"2015-11-30",223.600006,223.679993,218.529999,219.160004,3000800,198.648972
"2015-12-01",220.059998,223.100006,219.369995,220.199997,1267200,199.59166
"2015-12-02",220.25,220.949997,218.779999,218.940002,1307400,198.449585
"2015-12-03",219.270004,219.759995,214.690002,215.460007,1776500,195.295242
"2015-12-04",216,219.899994,216,218.389999,1701600,197.951035
"2015-12-07",218.339996,219.619995,217.550003,219.130005,1537800,198.621765
"2015-12-08",217.690002,219.779999,217.300003,218.809998,844400,198.331726
"2015-12-09",218.020004,220.259995,216.610001,217.539993,1194900,197.180588
"2015-12-10",217.919998,219.75,217,218.880005,1119200,198.395172
"2015-12-11",217.539993,219.160004,216.699997,217.199997,1801900,196.872437
"2015-12-14",215.990005,217.570007,214.720001,216.580002,2026500,196.310425
"2015-12-15",217,217.240005,214.720001,214.839996,1539800,194.733261
"2015-12-16",216,218.110001,214.75,217.5,1352000,197.144333
"2015-12-17",217.860001,218.770004,215.160004,215.220001,1282300,195.077713
"2015-12-18",213.75,215.169998,211.850006,212.179993,2058200,192.322205
"2015-12-21",213.800003,215.589996,213.520004,215.470001,1066800,195.304337
"2015-12-22",216.160004,218.229996,215.580002,217.580002,895200,197.216843
"2015-12-23",218,218.350006,217.179993,217.929993,742400,197.534088
"2015-12-24",218,219,217.490005,218.559998,524400,198.105148
"2015-12-28",218.080002,218.770004,217.429993,218.410004,612900,197.969177
"2015-12-29",219.360001,221.350006,218.800003,220.470001,768300,199.836365
"2015-12-30",220.929993,221.240005,219.619995,219.800003,633500,199.22908
"2015-12-31",219.580002,219.949997,215.779999,217.149994,1157800,196.827072
"2016-01-04",214,215.770004,211.389999,213.210007,1875200,193.255829
"2016-01-05",214.589996,218.940002,214.020004,218.259995,1349300,197.833191
"2016-01-06",217.830002,221,216.259995,217.630005,1787100,197.262192
"2016-01-07",213.809998,216.190002,212.139999,213.289993,1810100,193.328339
"2016-01-08",215.009995,216.350006,212.369995,212.910004,1764600,192.983902
"2016-01-11",215.070007,216.470001,213.229996,215.350006,2550100,195.195557
"2016-01-12",216.029999,218.100006,214.509995,217.960007,1354800,197.561279
"2016-01-13",219.259995,219.619995,214.059998,214.399994,1374100,194.334442
"2016-01-14",214.419998,217.130005,212.270004,216.419998,1920700,196.165405
"2016-01-15",211.990005,217.009995,211.990005,215.990005,2809100,195.775635
"2016-01-19",216.690002,220.779999,213.169998,215.289993,2918100,195.141144
"2016-01-20",213.050003,216.199997,207.619995,210.399994,2459700,190.708817
"2016-01-21",211.199997,212,208.75,210.789993,1562900,191.062286
"2016-01-22",213.710007,213.710007,211.009995,212.039993,1517900,192.195343
"2016-01-25",211.839996,212.75,210,211.009995,1792100,191.261703
"2016-01-26",201.429993,211.220001,200.470001,209.929993,4440800,190.282791
"2016-01-27",209.889999,211.639999,207,207.860001,2694800,188.40654
"2016-01-28",208.490005,209.429993,206.169998,206.660004,1862900,187.318848
"2016-01-29",207.830002,211.050003,206.119995,211,2595900,191.252686
"2016-02-01",209.259995,211.339996,208.869995,209.800003,1673100,190.164963
"2016-02-02",209.5,210.979996,207.639999,210.449997,1574600,190.75415
"2016-02-03",212,213.639999,210.130005,212.919998,2231200,192.992981
"2016-02-04",212.5,213.380005,209.279999,210.210007,1628200,190.536591
"2016-02-05",210.339996,212.570007,209.570007,211.940002,1892400,192.104675
"2016-02-08",209.330002,215.149994,209.300003,214.529999,2502100,194.452286
"2016-02-09",213.119995,217.330002,212.240005,215.979996,1983100,195.766556
"2016-02-10",216.009995,217.440002,213.619995,213.949997,1738000,193.926575
"2016-02-11",211.669998,212.75,203.649994,207.179993,2649700,187.790161
"2016-02-12",208.309998,209.919998,205.550003,206.080002,2331700,186.793137
"2016-02-16",207.520004,209.490005,206.850006,209,1548300,189.439835
"2016-02-17",210,212.970001,209.100006,212.740005,1237700,192.829803
"2016-02-18",212.25,215.5,212,214.199997,987100,194.153152
"2016-02-19",214.509995,214.740005,212.699997,213.619995,1233300,193.627457
"2016-02-22",213.619995,216.779999,213.619995,215.009995,974000,194.887329
"2016-02-23",214.830002,215.740005,213.869995,215.149994,1282900,195.014282
"2016-02-24",213.580002,216.990005,213.5,216.630005,1301600,196.355759
"2016-02-25",217,220.139999,216.380005,220.029999,1489300,199.437561
"2016-02-26",219.220001,219.75,217.110001,217.240005,1210200,198.396408
"2016-02-29",216.669998,218.100006,215.729996,215.789993,1248600,197.07222
"2016-03-01",216.589996,218.350006,214.880005,218.130005,1159500,199.209213
"2016-03-02",218.089996,218.860001,215.779999,217.199997,1188600,198.359924
"2016-03-03",216.479996,218.619995,215.539993,218.520004,875200,199.565384
"2016-03-04",217.910004,219.080002,217.559998,218.720001,935500,199.748062
"2016-03-07",217.5,218.380005,215.300003,215.839996,1017800,197.117859
"2016-03-08",213.949997,216.210007,210.899994,215.339996,1843800,196.661255
"2016-03-09",216.75,217.919998,215.740005,216.410004,988200,197.638428
"2016-03-10",216.940002,218.520004,215.669998,216.559998,1367600,197.775421
"2016-03-11",218,218.889999,215.960007,217.050003,1336400,198.222946
"2016-03-14",215.619995,217.509995,215.619995,216.600006,934500,197.811935
"2016-03-15",215.339996,217.320007,214.809998,217.050003,1012300,198.222946
"2016-03-16",217.139999,218.940002,216.289993,218.190002,882600,199.264038
"2016-03-17",218.279999,219.940002,217.419998,219.25,1299100,200.232071
"2016-03-18",220,221.089996,218.369995,220.910004,2114600,201.748093
"2016-03-21",220.410004,223.190002,220.410004,221.259995,1149700,202.067734
"2016-03-22",221.050003,222.729996,220.5,220.729996,925300,201.58371
"2016-03-23",220.889999,222.539993,220.619995,221.259995,781900,202.067734
"2016-03-24",221.050003,221.5,217.139999,218,1319200,199.090485
"2016-03-28",218.809998,219.550003,218.339996,219.059998,994000,200.058548
"2016-03-29",219,220.919998,218.429993,220.759995,748500,201.611115
"2016-03-30",222,223.860001,221.789993,222.960007,950900,203.62027
"2016-03-31",222.649994,223.330002,221.089996,221.5,1105200,202.286896
"2016-04-01",219.960007,223.470001,219.169998,223.110001,957800,203.757263
"2016-04-04",223.220001,224.899994,223.080002,224.130005,1007500,204.688782
"2016-04-05",224.029999,227.029999,222.820007,225.619995,1437300,206.049561
"2016-04-06",225.309998,226.850006,225.309998,226.630005,1276100,206.971954
"2016-04-07",226,227.410004,225.639999,226.479996,1063200,206.83493
"2016-04-08",227.589996,228,225.800003,226.300003,582600,206.670563
"2016-04-11",226.050003,226.710007,224.110001,224.649994,1140200,205.163651
"2016-04-12",224.75,226.869995,224.179993,225.979996,682400,206.378326
"2016-04-13",227,227.160004,224.929993,226.380005,808500,206.743622
"2016-04-14",226.789993,226.789993,225.190002,225.440002,774300,205.885147
"2016-04-15",225.869995,225.919998,224.619995,225.809998,1134600,206.223053
"2016-04-18",225.809998,227.630005,225.300003,227.139999,824200,207.437698
"2016-04-19",227.160004,227.889999,226.289993,226.509995,721100,206.862335
"2016-04-20",227,228.119995,226.059998,226.580002,887300,206.926285
"2016-04-21",226.309998,227.309998,225.649994,226.070007,996700,206.460526
"2016-04-22",226.600006,227.869995,225.600006,226.830002,1037300,207.154572
"2016-04-25",226.039993,226.990005,225.339996,226.300003,986300,206.670563
"2016-04-26",227.850006,232.220001,227.850006,232.160004,1918300,212.022247
"2016-04-27",230.089996,234.589996,229.960007,233.649994,1405700,213.382996
"2016-04-28",232.199997,234.479996,231.899994,232.720001,1034900,212.533691
"2016-04-29",232.100006,232.970001,230.820007,232.380005,952200,212.223175
"2016-05-02",232.740005,233.800003,232.429993,233.240005,1008100,213.008591
"2016-05-03",232.339996,234.830002,231.369995,234.699997,1166400,214.341949
"2016-05-04",233.850006,236.339996,233.089996,236.009995,1382900,215.53833
"2016-05-05",236.100006,238.160004,235.440002,238.139999,1198900,217.483536
"2016-05-06",238,240.5,237.789993,240.259995,1140800,219.419617
"2016-05-09",240.259995,242,239.520004,240.320007,1498800,219.474426
"2016-05-10",241.309998,244.550003,241.289993,244.360001,1141400,223.164032
"2016-05-11",243.970001,244.490005,241.619995,241.830002,1006700,220.853485
"2016-05-12",242.029999,245.369995,241.5,244.940002,969300,223.69371
"2016-05-13",242.380005,244.5,241.699997,242.119995,1198700,221.118317
"2016-05-16",241.210007,243.990005,240.910004,242.970001,921200,221.894577
"2016-05-17",243,243.529999,240.270004,241.529999,1016100,220.579498
"2016-05-18",240.889999,243.190002,240.130005,241.580002,738000,220.625168
"2016-05-19",239.679993,241.070007,237.789993,238.889999,1360600,218.168488
"2016-05-20",239.490005,240.300003,238.389999,240.070007,1009000,219.246155
"2016-05-23",240.429993,240.520004,239.039993,239.520004,849600,218.743866
"2016-05-24",240.399994,241.75,240.300003,240.970001,741200,220.068054
"2016-05-25",241.300003,241.559998,240.5,240.839996,737300,219.949356
"2016-05-26",240.589996,242,240.110001,241.539993,648700,220.588623
"2016-05-27",240,240.820007,239.210007,240.089996,794100,220.772537
"2016-05-31",239.740005,240.610001,236.149994,236.229996,2546000,217.223114
"2016-06-01",236.229996,238.580002,235.360001,238.080002,972700,218.924271
"2016-06-02",238.130005,238.25,236.789993,237.830002,921400,218.694397
"2016-06-03",237.580002,239.649994,236.229996,238.919998,1516700,219.696671
"2016-06-06",238.520004,240.369995,238.520004,239.399994,1154100,220.138077
"2016-06-07",240.199997,241.360001,239.410004,239.5,993000,220.229996
"2016-06-08",239.259995,240.75,239.229996,240.380005,918900,221.03923
"2016-06-09",240.050003,240.869995,240,240.669998,894100,221.305878
"2016-06-10",240.009995,241.699997,239.740005,240.580002,760200,221.223129
"2016-06-13",240.009995,240.699997,237.910004,237.949997,1073000,218.804703
"2016-06-14",237.779999,240.119995,237.25,239.699997,1220000,220.413895
"2016-06-15",240.110001,240.589996,239.229996,239.449997,854200,220.184021
"2016-06-16",239.050003,240.449997,238.089996,239.869995,1212300,220.570251
"2016-06-17",240.220001,240.220001,236.660004,237.559998,1455700,218.446106
"2016-06-20",239.199997,239.800003,237.860001,238.639999,1067000,219.439209
"2016-06-21",239.490005,239.850006,238.309998,238.550003,928300,219.356445
"2016-06-22",238.949997,239.270004,238.039993,238.169998,1001700,219.007019
"2016-06-23",239.789993,240,238.179993,240,755800,220.689774
"2016-06-24",234.850006,242.869995,234.75,239.699997,3471200,220.413895
"2016-06-27",238.779999,239.970001,236.070007,239.289993,1868200,220.036896
"2016-06-28",240.110001,240.960007,237.649994,240.910004,1994700,221.52655
"2016-06-29",242,244.690002,241.660004,244.080002,1190000,224.441513
"2016-06-30",244.779999,248.720001,244.669998,248.169998,2045600,228.202438
"2016-07-01",248.169998,249.919998,248.169998,249.350006,1427800,229.287491
"2016-07-05",248.800003,250.380005,248.419998,249.509995,1327600,229.434586
"2016-07-06",250.949997,251.320007,247.880005,250.080002,1387400,229.95874
"2016-07-07",250.229996,251.220001,248.610001,249.770004,961300,229.673691
"2016-07-08",250.779999,252.300003,248.5,251.899994,1082800,231.632324
"2016-07-11",252.380005,256.339996,251.919998,254.389999,6337100,233.921982
"2016-07-12",255.639999,256.380005,254.029999,254.699997,4167000,234.207031
"2016-07-13",255.100006,256.440002,254.919998,255.899994,4781700,235.310486
"2016-07-14",257.190002,257.940002,254.699997,256,3323800,235.40242
"2016-07-15",257.109985,257.619995,256.100006,256.980011,3460700,236.303574
"2016-07-18",257.779999,258.290009,255.300003,256.290009,2345800,235.669083
"2016-07-19",258.540009,263.369995,252.100006,258.959991,4980000,238.124268
"2016-07-20",259.320007,259.820007,255.889999,256.670013,3361600,236.018555
"2016-07-21",257.48999,257.48999,251.600006,254.139999,2733400,233.692093
"2016-07-22",254.600006,257.48999,253.050003,257.309998,1864500,236.607056
"2016-07-25",256.820007,257.279999,254.720001,255.619995,1295200,235.053009
"2016-07-26",255.619995,256.459991,253.830002,254.759995,2121500,234.262192
"2016-07-27",255.470001,256,253.029999,254.160004,2593300,233.710495
"2016-07-28",254.199997,254.889999,252.050003,254.550003,2716000,234.069122
"2016-07-29",254.5,254.809998,252.699997,252.729996,2178300,232.395554
"2016-08-01",252.630005,254.929993,252.300003,254.839996,2782400,234.33577
"2016-08-02",254.169998,257.459991,252.729996,257,4770800,236.32196
"2016-08-03",257.51001,257.75,254.75,256.850006,6827200,236.184052
"2016-08-04",257.649994,258.779999,256.140015,257.75,5720200,237.011642
"2016-08-05",259.140015,260.290009,257.630005,260.290009,4418100,239.34726
"2016-08-08",260,261.869995,258.790009,260.190002,8743400,239.255325
"2016-08-09",260.429993,261.290009,259.179993,260.660004,9900300,239.6875
"2016-08-10",259.820007,262.100006,259.070007,261.299988,9565300,240.275986
"2016-08-11",261.5,264.070007,260.149994,262.540009,12648900,241.416214
"2016-08-12",262.48999,265.339996,261.670013,264.149994,13962300,242.896667
"2016-08-15",264.220001,266.929993,264.200012,266.5,9143800,245.057587
"2016-08-16",265.230011,266.049988,254.440002,256.769989,7884400,236.110443
"2016-08-17",256.700012,257.5,251.550003,255.639999,4381100,235.071381
"2016-08-18",255.639999,255.990005,254.100006,255.419998,2596300,234.86908
"2016-08-19",254.729996,255,252.699997,254.119995,2412700,233.673691
"2016-08-22",254.369995,256.420013,253.75,254.199997,3791000,233.747253
"2016-08-23",255.240005,255.240005,248.139999,249.75,10627900,229.655319
"2016-08-24",248.759995,249.75,244.800003,248.119995,10559900,228.156448
"2016-08-25",247.610001,250.190002,246,248.529999,4383900,228.533463
"2016-08-26",249,249.800003,243.649994,244.440002,4697100,224.772537
"2016-08-29",245,246.080002,244.039993,244.300003,1637600,224.643799
"2016-08-30",242.649994,243.309998,238.850006,239.449997,1887400,221.681259
"2016-08-31",239,243.619995,238.600006,242.970001,2890200,224.940048
"2016-09-01",243.130005,243.839996,241.899994,243.610001,1337100,225.532562
"2016-09-02",243.75,245,242.259995,243.320007,1492700,225.264084
"2016-09-06",244.240005,244.490005,242.259995,243,1599800,224.967834
"2016-09-07",242.160004,243,241.149994,241.369995,1245900,223.458771
"2016-09-08",240.490005,242.25,240,241.630005,1249600,223.699509
"2016-09-09",240.139999,240.639999,237.889999,237.940002,1574200,220.28331
"2016-09-12",236.5,239.5,235.279999,238.800003,1822000,221.079498
"2016-09-13",237.669998,238.720001,237,237.410004,1609000,219.792648
"2016-09-14",237.410004,239.009995,236.910004,237.410004,1494500,219.792648
"2016-09-15",237.410004,239.490005,236.699997,239.089996,1267100,221.347977
"2016-09-16",238.419998,238.639999,237.25,237.449997,2892900,219.829651
"2016-09-19",239.300003,241.889999,239.080002,240.880005,1456600,223.005157
"2016-09-20",241.350006,242.240005,240.479996,240.479996,1007900,222.634827
"2016-09-21",241.139999,243.869995,240.619995,243.820007,1660200,225.72699
"2016-09-22",244.949997,247.029999,244.740005,246.619995,1173000,228.319183
"2016-09-23",246.080002,246.539993,244.639999,245.839996,858800,227.597076
"2016-09-26",245.710007,247.479996,245.009995,245.529999,880700,227.310104
