"","V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted"
"2011-04-29",19.424999,19.612499,19.389999,19.530001,10877600,16.691742
"2011-05-02",19.615,19.9175,19.615,19.785,13503600,16.909685
"2011-05-03",19.907499,20.0425,19.825001,20,18944800,17.093435
"2011-05-04",19.9625,20.0375,19.762501,19.942499,17334400,17.044296
"2011-05-05",19.775,19.842501,19.549999,19.674999,20991600,16.815666
"2011-05-06",19.625,19.965,19.567499,19.852501,29754400,16.967377
"2011-05-09",19.782499,19.995001,19.76,19.965,19093200,17.063528
"2011-05-10",19.9925,20.174999,19.93,20.0875,19706400,17.168221
"2011-05-11",20.055,20.0625,19.737499,19.834999,17667600,16.952414
"2011-05-12",19.772499,20.012501,19.77,19.9825,25078400,17.078484
"2011-05-13",20,20.045,19.924999,19.977501,21474000,17.074207
"2011-05-16",19.7875,20.325001,19.780001,19.985001,18763200,17.080616
"2011-05-17",19.950001,20.200001,19.9375,20.15,22112000,17.221642
"2011-05-18",20.1075,20.1075,19.870001,20.002501,20127200,17.223795
"2011-05-19",20.032499,20.035,19.852501,19.91,14941200,17.14414
"2011-05-20",19.834999,19.959999,19.557501,19.557501,17216000,16.840614
"2011-05-23",19.272499,19.434999,19.15,19.23,18258400,16.558603
"2011-05-24",19.252501,19.445,19.165001,19.4,14828400,16.704985
"2011-05-25",19.24,19.77,19.1525,19.6875,18002800,16.952557
"2011-05-26",19.6425,19.84,19.41,19.8225,21110800,17.068794
"2011-05-27",19.665001,19.959999,19.592501,19.950001,15344800,17.178587
"2011-05-31",20.004999,20.2775,20.002501,20.264999,15274400,17.449823
"2011-06-01",20.190001,20.190001,19.795,19.795,17732800,17.045115
"2011-06-02",19.797501,20.205,19.7875,20.174999,19466400,17.372324
"2011-06-03",19.952499,20.09,19.74,19.782499,18954400,17.034351
"2011-06-06",19.75,19.8925,19.5375,19.549999,17628000,16.834152
"2011-06-07",19.700001,20.032499,19.629999,19.955,27764800,17.18289
"2011-06-08",19.672501,19.672501,18.592501,19.1775,80785200,16.513401
"2011-06-09",19.07,19.182501,18.969999,19.1075,32074000,16.453117
"2011-06-10",19.0525,19.077499,18.637501,18.672501,29456800,16.078552
"2011-06-13",18.7125,18.785,18.575001,18.715,20820000,16.115152
"2011-06-14",18.7775,19.067499,18.7075,18.9825,30033600,16.345484
"2011-06-15",18.885,19.0075,18.702499,18.709999,22775600,16.11084
"2011-06-16",18.700001,18.844999,18.594999,18.719999,21041600,16.119453
"2011-06-17",18.852501,18.872499,18.549999,18.6075,25859200,16.022579
"2011-06-20",18.57,18.584999,18.41,18.512501,22546800,15.940781
"2011-06-21",18.639999,18.797501,18.5375,18.747499,25295200,16.143137
"2011-06-22",18.735001,18.9925,18.6425,18.665001,17722000,16.072094
"2011-06-23",18.547501,18.85,18.5,18.827499,20405600,16.212025
"2011-06-24",18.827499,18.8375,18.3325,18.342501,39700800,15.794397
"2011-06-27",18.4475,18.512501,18.2775,18.4725,20880000,15.906334
"2011-06-28",18.57,18.862499,18.5525,18.82,23297600,16.205563
"2011-06-29",18.98,21.83,18.6975,21.6425,132109200,18.635971
"2011-06-30",21.532499,21.84,20.9825,21.065001,119880400,18.138691
"2011-07-01",21.025,22.2325,20.940001,21.9925,61742400,18.937347
"2011-07-05",21.74,22.200001,21.584999,22.08,33089600,19.01269
"2011-07-06",21.959999,22.307501,21.7125,22.049999,33615200,18.986856
"2011-07-07",22.049999,22.7075,22,22.5375,48524000,19.406637
"2011-07-08",22.2425,22.5375,22.1,22.432501,20818800,19.316227
"2011-07-11",22.1525,22.309999,21.92,21.975,25733600,18.922276
"2011-07-12",22.004999,22.200001,21.897499,21.924999,18421200,18.879225
"2011-07-13",22.035,22.49,22.004999,22.184999,18855600,19.103106
"2011-07-14",22.0625,22.3475,21.945,21.985001,17211600,18.930887
"2011-07-15",22.172501,22.219999,21.9275,22.1875,15998000,19.105255
"2011-07-18",22.08,22.225,21.9275,22.0175,13515200,18.958874
"2011-07-19",22.122499,22.317499,22.049999,22.3025,21594800,19.204281
"2011-07-20",22.372499,22.372499,22.055,22.16,9474400,19.081577
"2011-07-21",22.262501,22.594999,22.01,22.012501,21060400,18.954567
"2011-07-22",22.025,22.445,22.025,22.379999,9035200,19.271013
"2011-07-25",22.16,22.557501,22.092501,22.27,13357200,19.176292
"2011-07-26",22.254999,22.497499,22.174999,22.299999,10704000,19.202131
"2011-07-27",22.08,22.25,21.8125,21.9375,24094800,18.889984
"2011-07-28",22.032499,22.2425,21.665001,21.73,19224800,18.711311
"2011-07-29",21.459999,21.559999,20.9,21.385,16708400,18.414236
"2011-08-01",21.75,21.8325,21.264999,21.42,13512800,18.444376
"2011-08-02",21.25,21.5975,20.889999,20.889999,17327200,17.987999
"2011-08-03",21.1325,21.9375,20.952499,21.870001,35308800,18.83186
"2011-08-04",21.692499,21.702499,21.219999,21.247499,38827200,18.295835
"2011-08-05",21.334999,21.4175,20.219999,20.852501,33626800,17.955713
"2011-08-08",20.045,20.452499,19.52,19.809999,58529200,17.058027
"2011-08-09",20.0875,20.717501,19.0275,20.690001,58702000,17.815784
"2011-08-10",20.3225,20.41,19.754999,19.82,38429600,17.066641
"2011-08-11",20.0375,21.422501,19.924999,21.129999,37359600,18.194662
"2011-08-12",21.2775,21.4475,20.8575,20.9575,16598800,18.04612
"2011-08-15",21.2775,21.557501,21.127501,21.467501,18328800,18.485277
"2011-08-16",21.25,21.592501,21.1525,21.4575,20360000,18.476664
"2011-08-17",21.465,21.535,20.8325,20.997499,19090000,18.207859
"2011-08-18",20.377501,20.6875,19.987499,20.0725,32999600,17.405743
"2011-08-19",19.8325,20.42,19.8325,19.9,31170000,17.256157
"2011-08-22",20.307501,20.375,19.8125,19.9475,19341200,17.297346
"2011-08-23",20.055,20.9475,19.945,20.942499,20076000,18.160156
"2011-08-24",20.9,21.645,20.7775,21.594999,29150800,18.725971
"2011-08-25",21.6175,21.7325,20.985001,21.0275,24273200,18.233868
"2011-08-26",20.877501,21.487499,20.6675,21.4625,21498800,18.611065
"2011-08-29",21.745001,21.9825,21.5175,21.645,18568800,18.769329
"2011-08-30",21.655001,22.0825,21.575001,21.9825,16622800,19.061991
"2011-08-31",22.125,22.2125,21.6875,21.969999,24092800,19.051146
"2011-09-01",21.93,22.24,21.7575,21.932501,20800800,19.018629
"2011-09-02",21.43,21.780001,21.275,21.387501,15807200,18.54603
"2011-09-06",20.8125,21.5625,20.8125,21.465,15809200,18.613239
"2011-09-07",21.705,22.1325,21.674999,22.120001,16552800,19.181221
"2011-09-08",21.940001,22.275,21.860001,21.865,18386400,18.960098
"2011-09-09",21.719999,22.102501,21.49,21.5875,26492400,18.719463
"2011-09-12",21.43,21.870001,21.372499,21.862499,19608400,18.957928
"2011-09-13",21.915001,21.977501,21.665001,21.942499,17469600,19.027302
"2011-09-14",22.057501,22.549999,21.889999,22.395,26147200,19.419687
"2011-09-15",22.502501,22.65,22.0875,22.625,21478400,19.619123
"2011-09-16",22.655001,22.879999,22.407499,22.7125,50275200,19.695004
"2011-09-19",22.3675,22.6675,22.1675,22.5075,22088000,19.517241
"2011-09-20",22.6,23.6875,22.565001,23.209999,36064000,20.126408
"2011-09-21",23.16,23.532499,22.85,22.855,28070400,19.818567
"2011-09-22",22.184999,22.5,21.547501,22.075001,35689200,19.142197
"2011-09-23",21.99,22.7325,21.99,22.52,21526000,19.52808
"2011-09-26",22.747499,22.879999,22.0425,22.57,19095600,19.571436
"2011-09-27",22.782499,22.924999,22.280001,22.370001,20066800,19.398003
"2011-09-28",22.450001,22.4625,21.865,21.907499,17090400,18.996954
"2011-09-29",22.2425,22.2425,21.5,21.922501,15552000,19.009964
"2011-09-30",21.555,21.905001,21.3125,21.43,17952400,18.582891
"2011-10-03",21.2425,21.66,21.055,21.065001,26223600,18.26638
"2011-10-04",20.76,21.272499,20.4275,21.195,31600000,18.37911
"2011-10-05",21.15,21.362499,20.805,21.247499,25114000,18.424637
"2011-10-06",21.219999,21.82,21.105,21.782499,19486000,18.888559
"2011-10-07",21.8575,22,21.442499,21.5625,17553200,18.697784
"2011-10-10",21.9475,22.3225,21.85,22.3125,13322400,19.348141
"2011-10-11",22.1775,22.715,22.112499,22.627501,17626800,19.621292
"2011-10-12",22.745001,23.0825,22.6775,22.7925,19065200,19.764378
"2011-10-13",22.625,23.2325,22.615,23.15,13193600,20.074379
"2011-10-14",23.355,23.6625,23.2925,23.48,15800400,20.360537
"2011-10-17",23.282499,23.48,22.7575,22.797501,13842800,19.768711
"2011-10-18",22.7775,23.625,22.647499,23.477501,14400000,20.358366
"2011-10-19",23.5525,23.620001,22.469999,22.52,21662400,19.52808
"2011-10-20",22.700001,22.9925,22.567499,22.8375,17646400,19.803396
"2011-10-21",23.122499,23.3575,22.975,23.3575,14128800,20.254313
"2011-10-24",23.3225,23.602501,23.297501,23.5525,12138400,20.423405
"2011-10-25",23.375,23.407499,22.637501,22.67,16824000,19.658146
"2011-10-26",23.035,23.182501,22.4,23.004999,26746400,19.948637
"2011-10-27",22.75,23.622499,22.65,23.6,41568000,20.464594
"2011-10-28",23.3125,23.9375,23.3125,23.775,23299600,20.616343
"2011-10-31",23.57,23.967501,23.309999,23.315001,17826000,20.217459
"2011-11-01",22.790001,23.115,22.5,22.5075,30528400,19.517241
"2011-11-02",23.26,23.497499,22.780001,22.875,24565200,19.835913
"2011-11-03",23.014999,23.450001,22.57,23.295,18410800,20.200109
"2011-11-04",23.0825,23.407499,22.9125,23.16,13608400,20.083048
"2011-11-07",23.200001,23.3325,22.879999,23.24,9647200,20.15242
"2011-11-08",23.3575,23.665001,23.35,23.635,19602000,20.494947
"2011-11-09",23.0725,23.525,23.0725,23.282499,19594800,20.18928
"2011-11-10",23.5875,23.5875,23.147499,23.26,11248800,20.169764
"2011-11-11",23.4475,23.9125,23.4275,23.790001,13648400,20.629351
"2011-11-14",23.6525,23.93,23.3925,23.455,10432000,20.338858
"2011-11-15",23.504999,23.955,23.4625,23.907499,14153200,20.731239
"2011-11-16",23.637501,23.75,23.2925,23.35,12999600,20.435867
"2011-11-17",23.422501,23.502501,22.715,22.85,17227200,19.998259
"2011-11-18",22.879999,22.9125,22.6075,22.702499,12906000,19.869167
"2011-11-21",22.415001,22.967501,22.275,22.8025,15844400,19.956688
"2011-11-22",22.737499,23.047501,22.657499,22.709999,13469600,19.875736
"2011-11-23",22.59,22.940001,22.299999,22.3225,21064400,19.536598
"2011-11-25",22.26,22.5975,22.195,22.254999,6933600,19.477518
"2011-11-28",22.9175,23.4375,22.782499,23.3675,14792400,20.451178
"2011-11-29",23.3675,23.375,23.135,23.225,14513600,20.326462
"2011-11-30",23.7125,24.2575,23.66,24.2425,21504000,21.216976
"2011-12-01",23.98,24.565001,23.9375,24.440001,19042400,21.389826
"2011-12-02",24.5975,24.65,24.200001,24.299999,12928000,21.267298
"2011-12-05",24.57,24.5725,23.799999,24.014999,16731600,21.017868
"2011-12-06",24.01,24.07,23.77,23.842501,14135200,20.866892
"2011-12-07",23.817499,24.362499,23.762501,24.2675,16055200,21.238852
"2011-12-08",24.235001,24.467501,23.897499,23.950001,14238000,20.960978
"2011-12-09",24.157499,24.365,23.877501,24.297501,11974000,21.26511
"2011-12-12",24.16,24.35,23.9575,24.23,13644400,21.206036
"2011-12-13",24.360001,24.385,23.8825,23.977501,13564000,20.98505
"2011-12-14",23.9275,24.184999,23.762501,24.09,19150800,21.083508
"2011-12-15",24.33,24.33,23.8925,23.955,21020000,20.965357
"2011-12-16",24.1675,24.4375,24.102501,24.360001,17556800,21.319803
"2011-12-19",24.377501,24.842501,24.377501,24.645,23541200,21.569239
"2011-12-20",24.8825,25.375,24.84,25.3375,27454400,22.175314
"2011-12-21",25.2775,25.315001,24.875,25.18,15244000,22.03747
"2011-12-22",25.1525,25.4925,25.025,25.135,13439200,21.998093
"2011-12-23",25.2325,25.625,25.127501,25.620001,7803200,22.422556
"2011-12-27",25.622499,25.862499,25.477501,25.477501,8719200,22.297842
"2011-12-28",25.422501,25.5,25.15,25.18,9969600,22.03747
"2011-12-29",25.25,25.8125,25.205,25.7875,8637600,22.569153
"2011-12-30",25.7925,25.799999,25.372499,25.3825,8586800,22.214701
"2012-01-03",25.85,25.85,25.4625,25.747499,16829200,22.534149
"2012-01-04",25.422501,25.615,25,25.2875,16522000,22.131556
"2012-01-05",25.1775,25.5525,24.915001,25.477501,12096400,22.297842
"2012-01-06",25.49,25.555,25.055,25.1775,13089200,22.035282
"2012-01-09",25.252501,25.295,24.695,24.975,18002400,21.858055
"2012-01-10",25.217501,25.237499,24.862499,24.950001,18711600,21.836176
"2012-01-11",24.745001,24.875,24.5825,24.7775,19016000,21.685205
"2012-01-12",24.844999,25.42,24.844999,25.334999,16708800,22.173128
"2012-01-13",25.18,25.4475,25.07,25.184999,16623200,22.041843
"2012-01-17",25.325001,25.735001,25.297501,25.6325,17018800,22.433498
"2012-01-18",25.540001,25.969999,25.5275,25.945,11752400,22.706999
"2012-01-19",26.040001,26.049999,25.5625,25.592501,14567600,22.398485
"2012-01-20",25.5975,25.629999,24.950001,25.145,20032800,22.006842
"2012-01-23",25.1875,25.2225,24.700001,24.9,16166400,21.792414
"2012-01-24",24.762501,25.317499,24.747499,25.252501,12140800,22.10092
"2012-01-25",25.1525,25.2425,24.950001,25.139999,15088400,22.002464
"2012-01-26",25.18,25.5375,24.995001,25.215,13939200,22.068102
"2012-01-27",25.102501,25.3825,24.975,25.262501,11362800,22.109676
"2012-01-30",25.035,25.129999,24.875,24.969999,12476000,21.853682
"2012-01-31",25.122499,25.195,24.9575,25.16,13240400,22.019968
"2012-02-01",25.295,25.674999,25.15,25.627501,15376800,22.429121
"2012-02-02",25.945,26.780001,25.897499,26.514999,33740400,23.205864
"2012-02-03",26.6975,26.955,26.647499,26.7575,16533200,23.418097
"2012-02-06",26.735001,27.067499,26.700001,26.84,13349600,23.490301
"2012-02-07",26.865,26.887501,26.514999,26.745001,13045600,23.407152
"2012-02-08",26.942499,27.16,26.754999,27.0875,22742000,23.706909
"2012-02-09",28.264999,28.725,28.012501,28.105,39601200,24.597422
"2012-02-10",27.9475,28.5,27.85,28.475,21888800,24.921246
"2012-02-13",28.5625,28.7925,28.09,28.1775,22078400,24.660872
"2012-02-14",28.0275,28.8125,28.022499,28.809999,17960800,25.214436
"2012-02-15",29.055,29.2875,28.66,28.775,21701200,25.377594
"2012-02-16",28.865,28.932501,28.4,28.450001,15971600,25.090971
"2012-02-17",28.602501,28.8125,28.450001,28.752501,15512800,25.35775
"2012-02-21",28.815001,29,28.4625,28.549999,10819600,25.179155
"2012-02-22",28.4475,29.1875,28.325001,29.09,14381200,25.655407
"2012-02-23",29.09,29.200001,28.915001,29.120001,10890800,25.681858
"2012-02-24",29.122499,29.442499,28.975,29.385,11094000,25.915575
"2012-02-27",29.2675,29.325001,29.075001,29.215,15812800,25.765642
"2012-02-28",29.290001,29.7425,29.262501,29.737499,11937200,26.22646
"2012-02-29",29.754999,29.84,29.002501,29.092501,15217600,25.65761
"2012-03-01",29.362499,29.497499,29.137501,29.295,11174000,25.836201
"2012-03-02",29.127501,29.2425,28.9,29.040001,12213600,25.611305
"2012-03-05",29.040001,29.2075,28.975,29.059999,10153600,25.628946
"2012-03-06",28.805,28.875,28.385,28.709999,13302000,25.320267
"2012-03-07",28.93,29.025,28.74,28.91,10694000,25.496656
"2012-03-08",29.17,29.545,29.01,29.4925,9520400,26.010378
"2012-03-09",29.5175,29.5975,29.252501,29.2925,8457600,25.833996
"2012-03-12",29.254999,29.387501,29.0175,29.1325,7709200,25.692884
"2012-03-13",29.227501,29.352501,28.92,29.317499,12785600,25.856043
"2012-03-14",29.327499,29.4725,29.1175,29.1875,14996000,25.741392
"2012-03-15",29.155001,29.3675,29.075001,29.25,13293200,25.796513
"2012-03-16",29.3575,29.375,29.067499,29.17,16006400,25.725954
"2012-03-19",29.110001,29.93,29.0375,29.709999,15918400,26.202196
"2012-03-20",29.5375,29.65,29,29.129999,10588000,25.690681
"2012-03-21",29.272499,29.4125,29.145,29.1875,8427200,25.741392
"2012-03-22",29.0375,29.375,29,29.32,9368000,25.858248
"2012-03-23",29.377501,29.75,29.225,29.695,10151200,26.188969
"2012-03-26",29.84,30.174999,29.3125,30.014999,16363600,26.471193
"2012-03-27",29.995001,30.07,29.887501,29.952499,10662000,26.416069
"2012-03-28",29.92,30.075001,29.627501,29.8375,8992000,26.31465
"2012-03-29",29.635,29.795,29.387501,29.75,8691200,26.237482
"2012-03-30",29.772499,29.799999,29.4,29.5,12002000,26.016993
"2012-04-02",29.5,29.975,29.275,29.745001,11777600,26.233068
"2012-04-03",29.709999,30.147499,29.592501,30.09,15691600,26.537336
"2012-04-04",29.872499,29.92,29.549999,29.745001,10308800,26.233068
"2012-04-05",29.58,30.2875,29.5175,30.252501,13395600,26.680655
"2012-04-09",29.915001,30.0875,29.6775,29.875,13295600,26.347721
"2012-04-10",29.870001,29.942499,29.147499,29.184999,10679200,25.739183
"2012-04-11",29.504999,29.737499,29.2425,29.344999,14171200,25.880297
"2012-04-12",29.3675,30.290001,29.297501,30.254999,17164000,26.682854
"2012-04-13",30.1,30.92,30.077499,30.790001,21497200,27.154688
"2012-04-16",30.76,30.762501,30.01,30.2075,18308400,26.640966
"2012-04-17",30.407499,30.625,30.3125,30.52,10328800,26.916569
"2012-04-18",30.4025,30.620001,30.33,30.445,8480000,26.850418
"2012-04-19",30.317499,30.565001,30.127501,30.297501,8522400,26.720337
"2012-04-20",30.455,30.5375,30.145,30.252501,7841200,26.680655
"2012-04-23",30.0625,30.202499,29.120001,29.525,17347200,26.039047
"2012-04-24",29.5875,29.809999,29.372499,29.7325,9430800,26.222048
"2012-04-25",29.934999,30.6,29.889999,30.4475,12150800,26.852623
"2012-04-26",30.4725,30.875,30.377501,30.797501,11107600,27.161304
"2012-04-27",30.934999,31.0525,30.715,30.879999,9787200,27.234064
"2012-04-30",31.0275,31.0375,30.577499,30.745001,9375200,27.114998
"2012-05-01",30.8675,31.3375,30.76,30.772499,17178000,27.139254
"2012-05-02",30.4025,30.797501,30.1675,30.547501,25366800,26.940821
"2012-05-03",30.502501,30.627501,28.844999,29.102501,47838000,25.666428
"2012-05-04",29.055,29.7225,28.827499,29.4475,23403600,25.970697
"2012-05-07",29.24,29.772499,29.24,29.627501,13476800,26.129446
"2012-05-08",29.525,29.77,29.0375,29.535,14596800,26.047869
"2012-05-09",29.327499,29.745001,29.1425,29.355,17672800,25.889112
"2012-05-10",29.575001,29.872499,29.41,29.5425,13468000,26.054478
"2012-05-11",29.34,29.7425,29.315001,29.48,8139600,25.999359
"2012-05-14",29.2075,29.59,28.9575,29.18,16246400,25.734777
"2012-05-15",29.112499,29.475,29.112499,29.1525,12589200,25.710527
"2012-05-16",29.200001,29.549999,29.075001,29.3825,17339600,26.110407
"2012-05-17",29.25,29.565001,28.752501,28.752501,17814800,25.550571
"2012-05-18",28.7125,28.8125,28.125,28.16,25934800,25.024055
"2012-05-21",28.317499,29.08,28.165001,29.055,13272000,25.819386
"2012-05-22",29.102501,29.8125,29.102501,29.5975,18594400,26.301468
"2012-05-23",29.405001,29.865,29.3475,29.7925,16558000,26.474751
"2012-05-24",29.93,30.25,29.692499,29.942499,12749600,26.608053
"2012-05-25",29.8475,30.1,29.737499,29.842501,11780000,26.519192
"2012-05-29",30.0375,30.237499,29.75,30.07,18006400,26.721348
"2012-05-30",29.6775,29.934999,29.365,29.372499,18346400,26.101522
"2012-05-31",29.4375,29.59,28.68,28.799999,21004000,25.592779
"2012-06-01",28.41,28.7225,27.985001,28.0625,18650400,24.937414
"2012-06-04",28.0075,28.610001,28.004999,28.540001,16646400,25.361736
"2012-06-05",28.440001,28.6325,28.285,28.452499,11374800,25.283979
"2012-06-06",28.7425,29.125,28.7075,29.084999,12384000,25.846041
"2012-06-07",29.4575,29.5,29.137501,29.202499,9158000,25.950459
"2012-06-08",29.0975,29.15,28.862499,29.145,10376800,25.899359
"2012-06-11",29.317499,29.4825,29.055,29.0875,10942800,25.848267
"2012-06-12",29.102501,29.290001,28.93,29.290001,10398800,26.028215
"2012-06-13",28.950001,29.2425,28.6625,28.725,14891200,25.526133
"2012-06-14",28.815001,29.252501,28.565001,29.122499,13152800,25.879364
"2012-06-15",29.342501,29.625,29.2325,29.6,12551600,26.303694
"2012-06-18",29.502501,30.120001,29.365,30.025,10931600,26.681364
"2012-06-19",30.215,30.4,30.125,30.3375,10270400,26.959064
"2012-06-20",30.275,30.647499,30.2575,30.647499,12702800,27.234543
"2012-06-21",30.645,30.717501,29.827499,29.870001,13061200,26.543627
"2012-06-22",30.0625,31.237499,29.8325,31.237499,37216000,27.758835
"2012-06-25",30.715,30.8225,30.2875,30.317499,16164000,26.941288
"2012-06-26",30.440001,30.98,30.4175,30.790001,13128800,27.361166
"2012-06-27",30.84,31.030001,30.6325,30.860001,13768400,27.423376
"2012-06-28",30.75,30.852501,29.8925,30.379999,11514800,26.99683
"2012-06-29",30.815001,31.01,30.3825,30.907499,15931200,27.465588
"2012-07-02",31.065001,31.700001,31,31.655001,17042400,28.129841
"2012-07-03",31.622499,31.75,31.415001,31.584999,6364400,28.06764
"2012-07-05",31.434999,31.8675,31.4175,31.752501,11298000,28.216486
"2012-07-06",31.52,31.682501,31.195,31.32,9631200,27.83215
"2012-07-09",30.7875,31.012501,30.26,30.9125,17684000,27.470028
"2012-07-10",31.0825,31.1875,30.452499,30.57,18204000,27.165668
"2012-07-11",30.477501,30.5625,29.895,30.184999,11644000,26.823544
"2012-07-12",29.7775,30.8575,29.775,30.66,15067600,27.245647
"2012-07-13",30.625,31.16,30.5375,31.022499,12112800,27.56778
"2012-07-16",32.049999,32.75,31.467501,31.7875,30607600,28.247589
"2012-07-17",32.032501,32.060001,31.51,32.057499,10766800,28.487524
"2012-07-18",31.875,32.200001,31.85,31.955,11903600,28.396439
"2012-07-19",32.075001,32.157501,31.3325,31.3475,13832400,27.856585
"2012-07-20",31.1525,31.545,30.9125,31.4375,11816800,27.936563
"2012-07-23",31.012501,31.264999,30.8125,31.1175,11391200,27.652201
"2012-07-24",31.125,31.190001,30.32,30.6625,13504000,27.247869
"2012-07-25",30.844999,31.022499,30.385,30.549999,15305200,27.147902
"2012-07-26",31.2425,32.047501,31.049999,31.692499,21036000,28.16317
"2012-07-27",31.7325,32.375,31.424999,32.285,13937600,28.68968
"2012-07-30",32.212502,33.087502,32.177502,32.709999,12652800,29.067352
"2012-07-31",32.607498,32.669998,32.125,32.267502,8961600,28.674133
"2012-08-01",32.125,32.352501,31.75,31.865,11612000,28.316456
"2012-08-02",31.700001,32.322498,31.547501,32.317501,11112400,28.718567
"2012-08-03",32.59,32.884998,32.215,32.744999,12934400,29.098457
"2012-08-06",32.75,33.145,32.654999,32.7575,9227600,29.109562
"2012-08-07",32.7075,32.857498,32.334999,32.599998,13179200,28.969601
"2012-08-08",32.695,32.880001,32.599998,32.787498,7962800,29.136223
"2012-08-09",32.720001,32.7425,31.9375,32.127499,14203600,28.549721
"2012-08-10",32.047501,32.322498,32,32.272499,5984800,28.678576
"2012-08-13",32.16,32.25,31.85,32.080002,6454000,28.507513
"2012-08-14",32.279999,32.544998,32.134998,32.4725,8732400,28.856304
"2012-08-15",32.294998,32.575001,32.147499,32.264999,7735600,28.867491
"2012-08-16",32.174999,32.487499,32.174999,32.419998,9121200,29.006163
"2012-08-17",32.497501,32.509998,32.072498,32.172501,9582400,28.784733
"2012-08-20",32.1525,32.18,32,32.040001,8674400,28.666185
"2012-08-21",32.177502,32.3125,31.75,31.879999,7605200,28.523029
"2012-08-22",31.717501,32.125,31.629999,32.025002,8866000,28.652769
"2012-08-23",31.9825,32.125,31.6875,31.7875,7e+06,28.440273
"2012-08-24",31.647499,31.754999,31.452499,31.665001,10650800,28.330673
"2012-08-27",31.8225,32.035,31.76,31.915001,8820400,28.554348
"2012-08-28",31.965,32.060001,31.805,31.85,7862800,28.496187
"2012-08-29",31.887501,32.012501,31.68,32.005001,8583600,28.634867
"2012-08-30",31.775,31.775,31.545,31.674999,8573600,28.339613
"2012-08-31",31.877501,32.092499,31.565001,32.0625,13784000,28.686314
"2012-09-04",32.09,32.287498,31.905001,32.130001,10200800,28.746708
"2012-09-05",32.215,32.25,31.737499,31.9025,12698800,28.543158
"2012-09-06",32.044998,32.375,31.950001,32.375,15698400,28.965904
"2012-09-07",32.377499,32.490002,32.1675,32.427502,10789200,29.012878
"2012-09-10",32.105,32.470001,32.105,32.169998,11633600,28.782495
"2012-09-11",32.220001,33.110001,32.202499,32.872501,15890400,29.41102
"2012-09-12",32.912498,33.369999,32.895,33.365002,14656000,29.85166
"2012-09-13",33.237499,34.162498,33.145,33.744999,15745200,30.191639
"2012-09-14",33.8125,33.825001,33.4375,33.5625,13289600,30.028355
"2012-09-17",33.615002,33.712502,33.404999,33.467499,10649200,29.943359
"2012-09-18",33.272499,33.462502,33.1325,33.415001,13192400,29.896393
"2012-09-19",33.467499,33.880001,33.432499,33.697498,11976800,30.149137
"2012-09-20",33.572498,33.709999,33.3675,33.6525,12779600,30.108881
"2012-09-21",33.825001,33.987499,33.724998,33.75,29225600,30.196123
"2012-09-24",33.5275,33.7425,33.377499,33.435001,10530000,29.914284
"2012-09-25",33.459999,33.849998,33.404999,33.639999,15398400,30.097708
"2012-09-26",33.535,33.639999,33.095001,33.130001,10637200,29.641403
"2012-09-27",33.177502,33.560001,33.130001,33.477501,8432800,29.952311
"2012-09-28",33.494999,33.654999,33.310001,33.57,9431600,30.035065
"2012-10-01",33.717499,34.474998,33.717499,34.182499,14700800,30.583075
"2012-10-02",34.147499,34.275002,33.869999,34,10041600,30.419796
"2012-10-03",34.162498,34.650002,33.997501,34.630001,11717600,30.983458
"2012-10-04",34.700001,34.955002,34.549999,34.9175,8475600,31.24069
"2012-10-05",35.185001,35.397499,34.875,35.064999,11280800,31.372644
"2012-10-08",34.75,34.875,34.639999,34.677502,6803600,31.025953
"2012-10-09",34.7925,34.845001,34.18,34.185001,9978000,30.585316
"2012-10-10",34.157501,34.494999,34.080002,34.355,8050400,30.737415
"2012-10-11",34.549999,34.9575,34.547501,34.762501,14057600,31.101999
"2012-10-12",34.842499,34.997501,34.607498,34.779999,8116000,31.117661
"2012-10-15",34.84,35.060001,34.650002,34.9725,9694400,31.289875
"2012-10-16",35.049999,35.442501,35.005001,35.290001,8324400,31.573954
"2012-10-17",35.290001,35.692501,35.200001,35.639999,10126000,31.887108
"2012-10-18",35.59,35.775002,35.282501,35.470001,11241600,31.735012
"2012-10-19",35.577499,35.59,34.939999,34.9925,10134400,31.307772
"2012-10-22",34.952499,35.012501,34.5075,34.75,9782800,31.090816
"2012-10-23",34.487499,34.494999,33.982498,34.16,11923200,30.562946
"2012-10-24",34.375,34.592499,34.110001,34.122501,11478000,30.529394
"2012-10-25",34.4575,34.674999,34.130001,34.387501,15875600,30.766487
"2012-10-26",34.4575,34.7225,34.217499,34.577499,12148800,30.936487
"2012-10-31",34.400002,34.9925,34.349998,34.689999,14271200,31.03714
"2012-11-01",35.205002,36.09,35.075001,35.970001,21310000,32.18235
"2012-11-02",36.014999,36.602501,35.849998,35.849998,18498000,32.074978
"2012-11-05",35.6875,35.9725,35.305,35.375,13864000,31.650005
"2012-11-06",35.619999,36.209999,35.474998,35.965,9089200,32.177876
"2012-11-07",35.634998,35.897499,35.3825,35.639999,10431600,31.887108
"2012-11-08",35.537498,35.8125,35.470001,35.514999,10133200,31.775253
"2012-11-09",35.23,35.952499,35.07,35.732498,11799600,31.969843
"2012-11-12",35.505001,35.945,35.505001,35.810001,8943600,32.039204
"2012-11-13",35.650002,36.197498,35.612499,35.612499,10149200,31.862511
