"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2014-06-11",67.458801,68.074585,66.99913,67.640938,540100,62.743279
"2014-06-12",67.536858,67.640938,66.686905,66.747612,479300,61.914631
"2014-06-13",66.78231,67.016479,66.652214,66.99913,539100,62.147934
"2014-06-16",66.886383,67.137901,66.296616,66.400696,557800,61.592846
"2014-06-17",66.418037,66.444061,65.689507,65.741547,1478100,60.981419
"2014-06-18",65.915001,66.001732,64.839546,65.047699,2147500,60.337811
"2014-06-19",65.212486,65.602776,64.934952,64.943626,1756200,60.24128
"2014-06-20",64.86557,65.160454,64.570686,64.830879,4124300,60.136688
"2014-06-23",63.677364,63.677364,61.535126,61.665222,3909700,57.200253
"2014-06-24",61.569817,62.072853,60.954033,61.526451,2025900,57.071529
"2014-06-25",61.552471,61.89072,60.962708,61.248917,1402800,56.814083
"2014-06-26",60.988724,61.595837,60.277538,61.578491,2306000,57.260036
"2014-06-27",61.405029,61.483089,60.997398,61.422375,1465400,57.114864
"2014-06-30",61.379013,61.942757,61.084129,61.743279,1983500,57.413254
"2014-07-01",61.769299,61.934086,61.387684,61.578491,1322900,57.260036
"2014-07-02",61.431049,61.760624,61.049435,61.196877,1167200,56.905182
"2014-07-03",61.413704,62.038162,61.266262,61.908066,515500,57.566494
"2014-07-07",61.699913,61.795315,61.14484,61.370338,690800,57.066471
"2014-07-08",61.361664,61.361664,60.485691,60.572418,1206700,56.324516
"2014-07-09",60.901997,60.997398,60.477016,60.7719,952600,56.509998
"2014-07-10",60.086731,60.433651,59.583694,59.965309,1687800,55.759979
"2014-07-11",60.052036,60.173462,59.843887,60.069386,734900,55.856766
"2014-07-14",59.444927,59.878578,59.392887,59.696445,929000,55.509964
"2014-07-15",60.901997,61.205551,59.713791,59.939289,2310200,55.735783
"2014-07-16",60.37294,60.390285,59.765827,60.052036,1043600,55.840622
"2014-07-17",59.739811,60.095402,59.297485,59.323505,1190300,55.163181
"2014-07-18",59.384216,60.043365,59.063313,59.965309,825700,55.759979
"2014-07-21",59.913269,60.216827,59.418907,59.444927,584800,55.276093
"2014-07-22",59.800522,59.921944,59.462273,59.670425,692600,55.485783
"2014-07-23",59.661751,59.791847,59.470947,59.670425,619900,55.485783
"2014-07-24",59.843887,59.843887,59.340851,59.392887,934500,55.227699
"2014-07-25",59.306156,59.783173,59.167389,59.219429,747400,55.06641
"2014-07-28",59.358196,59.757156,58.985256,59.358196,2719800,55.195438
"2014-07-29",59.470947,59.62706,59.002602,59.011276,1009300,54.872852
"2014-07-30",59.011276,59.297485,58.013878,58.126625,1929400,54.050232
"2014-07-31",58.065914,58.50824,56.374676,56.565483,1900900,52.598583
"2014-08-01",56.33131,56.921074,56.322636,56.790981,1109300,52.808266
"2014-08-04",56.808327,57.111881,56.582829,56.886383,1433000,52.896969
"2014-08-05",56.660885,56.756287,55.915005,56.209888,1281600,52.267929
"2014-08-06",56.114483,56.366001,55.941025,56.201214,857200,52.259853
"2014-08-07",56.30529,56.400692,55.550735,55.663486,595500,51.759838
"2014-08-08",55.949696,56.426712,55.758888,56.348656,846900,52.39695
"2014-08-11",56.530788,56.895058,56.253254,56.287945,702700,52.340508
"2014-08-12",56.244579,56.548134,55.975716,56.192543,690700,52.251797
"2014-08-13",56.470078,56.843018,56.105812,56.105812,1123500,52.171146
"2014-08-14",56.366001,57.588898,56.366001,57.241978,4183600,53.227631
"2014-08-15",57.79705,57.961838,56.626194,57.276669,2058300,53.259884
"2014-08-18",57.597572,57.996532,57.528187,57.597572,1710900,53.558292
"2014-08-19",57.580227,57.727669,57.432785,57.536861,928300,53.501835
"2014-08-20",57.536861,57.996532,57.337379,57.606243,1183500,53.566353
"2014-08-21",57.73634,57.73634,57.146576,57.189938,1406300,53.179237
"2014-08-22",57.111881,57.458801,56.409367,56.686905,1310100,52.711487
"2014-08-25",57.02515,57.094536,56.695576,56.834347,983000,52.848587
"2014-08-26",56.999134,57.224632,56.617519,56.721596,1146800,52.743748
"2014-08-27",56.834347,57.224632,56.825672,56.999134,1371700,53.001816
"2014-08-28",56.895058,57.554207,56.843018,57.3634,2064600,53.340534
"2014-08-29",57.372074,57.727669,57.155247,57.3634,881400,53.340534
"2014-09-02",57.476151,57.528187,56.816998,57.215958,1212600,53.203434
"2014-09-03",57.346054,57.519516,56.877708,56.981785,783800,52.985683
"2014-09-04",57.02515,57.215958,56.712921,56.756287,1254200,52.776005
"2014-09-05",56.669559,56.912403,56.478752,56.895058,623400,52.905045
"2014-09-08",56.903728,57.805725,56.903728,57.346054,1810000,53.324406
"2014-09-09",57.016479,57.45013,55.394623,55.516045,1726900,51.622742
"2014-09-10",55.516045,55.524719,54.640068,55.082394,2038900,51.219494
"2014-09-11",54.856895,55.663486,54.778839,55.151779,1567200,51.284012
"2014-09-12",55.21249,55.221161,53.842152,54.145706,1873800,50.348503
"2014-09-15",54.128361,55.21249,54.006939,54.969643,2262700,51.114658
"2014-09-16",54.969643,55.013008,54.544666,54.830875,1154000,50.985622
"2014-09-17",55.073719,55.099739,53.148308,53.165653,4012400,49.43718
"2014-09-18",53.235039,53.555943,52.679966,52.792713,2845800,49.090393
"2014-09-19",52.931484,52.94883,52.437122,52.57589,1789800,48.888775
"2014-09-22",52.705986,52.792713,52.350391,52.385082,1250600,48.711349
"2014-09-23",52.393757,52.515179,52.046833,52.064182,992100,48.412952
"2014-09-24",52.038162,52.142239,51.595837,51.613182,1631900,47.99358
"2014-09-25",51.422375,51.474415,50.37294,50.494362,2250700,46.95322
"2014-09-26",50.416306,50.693844,50.34692,50.494362,1271900,47.093117
"2014-09-29",50.190807,50.364265,49.705116,49.826538,1342600,46.470276
"2014-09-30",49.757156,50.095402,49.418907,49.60104,4236400,46.259972
"2014-10-01",49.167389,49.57502,48.707718,48.837814,2464500,45.548157
"2014-10-02",48.655682,49.531658,48.568951,49.375542,2687100,46.049667
"2014-10-03",49.65308,49.791847,49.288811,49.410233,1768200,46.082012
"2014-10-06",49.62706,49.991325,49.427582,49.427582,1563300,46.098202
"2014-10-07",48.967911,48.976582,47.675629,47.684303,2712600,44.472347
"2014-10-08",47.76236,47.866436,47.129227,47.588898,2528800,44.383366
"2014-10-09",47.632263,47.76236,46.209888,46.392021,1806600,43.267109
"2014-10-10",46.270599,46.764961,45.654812,45.750217,1341900,42.668533
"2014-10-13",45.776237,46.166523,44.735474,44.752819,1497100,41.738319
"2014-10-14",44.648743,46.452732,44.267128,45.810928,2291800,42.725163
"2014-10-15",45.715527,47.276669,44.726799,47.10321,3034600,43.930393
"2014-10-16",46.903728,48.993927,46.617519,48.690372,2989800,45.410641
"2014-10-17",49.132698,50.02602,48.673027,48.993927,2020200,45.69376
"2014-10-20",48.863834,49.297485,48.85516,49.262794,1402000,45.944519
"2014-10-21",49.65308,51.188206,49.488293,51.136166,1865500,47.6917
"2014-10-22",51.691238,51.751953,50.598438,50.693844,2682500,47.279167
"2014-10-23",51.300953,51.413704,50.312229,50.459671,1903300,47.060772
"2014-10-24",50.416306,50.633129,49.679096,50.407631,1194600,47.012226
"2014-10-27",49.930614,49.939289,48.9072,49.25412,1212200,45.93642
"2014-10-28",49.531658,50.121422,49.323505,50.112751,1611800,46.737206
"2014-10-29",50.043365,50.303555,49.045967,49.843887,2531800,46.486465
"2014-10-30",48.126625,50.711189,47.831745,50.407631,3425600,47.012226
"2014-10-31",50.789246,50.936687,49.514309,49.739811,3149600,46.389393
"2014-11-03",49.852558,50.052036,48.647007,48.794449,1563000,45.507713
"2014-11-04",48.915871,48.985256,48.308762,48.378143,1518900,45.119446
"2014-11-05",48.612316,49.150043,48.378143,49.106678,1197300,45.798908
"2014-11-06",49.210754,49.661751,48.941891,49.644405,1412700,46.300423
"2014-11-07",49.644405,49.835213,49.271465,49.436253,1592100,46.106281
"2014-11-10",49.375542,49.722462,49.158718,49.25412,1174600,45.93642
"2014-11-11",49.262794,49.635735,49.150043,49.28014,1584300,45.96069
"2014-11-12",49.158718,49.28014,48.863834,49.2281,761300,45.912144
"2014-11-13",49.349522,49.488293,48.629662,48.9072,839800,45.612858
"2014-11-14",48.9072,49.297485,48.85516,49.106678,886100,45.798908
"2014-11-17",49.098003,49.479618,48.803123,48.846489,1227400,45.556244
"2014-11-18",48.941891,49.401562,48.820469,49.25412,1684800,45.93642
"2014-11-19",49.262794,49.262794,48.690372,48.889854,866900,45.596691
"2014-11-20",48.612316,48.915871,48.404163,48.542931,1716400,45.273132
"2014-11-21",49.340851,49.583694,48.85516,49.002602,1373300,45.701839
"2014-11-24",49.002602,49.28014,48.673027,49.20208,1806900,45.887897
"2014-11-25",49.262794,49.288811,48.725063,48.751083,1058500,45.467266
"2014-11-26",48.560276,48.751083,48.14397,48.300087,979300,45.046642
"2014-11-28",48.08326,48.334778,47.085861,47.181267,629500,44.003197
"2014-12-01",47.085861,47.458801,46.574154,46.617519,1750100,43.477417
"2014-12-02",46.487423,47.05117,46.418041,46.895058,1335400,43.736259
"2014-12-03",46.825672,47.79705,46.574154,47.73634,2172200,44.520874
"2014-12-04",47.597572,48.16132,47.588898,47.918472,1119400,44.690739
"2014-12-05",48.057243,49.800522,47.935818,49.401562,2521300,46.073925
"2014-12-08",49.340851,49.375542,48.620987,48.751083,1381000,45.467266
"2014-12-09",48.490894,48.9072,48.256721,48.863834,1050200,45.572426
"2014-12-10",48.620987,48.889854,47.684303,47.840416,1449200,44.617939
"2014-12-11",47.71032,48.768429,47.71032,48.412838,2230400,45.15181
"2014-12-12",48.08326,48.14397,47.684303,47.701649,2175800,44.488522
"2014-12-15",48.274067,48.577625,47.597572,47.692974,1888200,44.480427
"2014-12-16",47.536861,48.282742,47.0425,47.094536,1490100,43.922306
"2014-12-17",47.311363,48.577625,47.137901,48.568951,1215600,45.297401
"2014-12-18",50.052036,50.060711,48.039894,49.002602,2081900,45.701839
"2014-12-19",49.297485,49.583694,48.976582,49.401562,2848900,46.073925
"2014-12-22",49.245445,49.540329,48.421509,49.011276,1613500,45.709934
"2014-12-23",49.089333,50.260189,49.045967,50.234173,1435900,46.85046
"2014-12-24",50.156113,50.294884,49.852558,50.078056,410900,46.704853
"2014-12-26",50.268864,50.303555,49.887249,49.921944,597500,46.559265
"2014-12-29",49.713791,50.208153,49.705116,49.982655,771800,46.756371
"2014-12-30",49.852558,50.216827,49.739811,49.913269,695100,46.691467
"2014-12-31",49.965309,50.251518,49.375542,49.462273,1086000,46.269573
"2015-01-02",49.505638,49.505638,48.525585,49.410233,1154100,46.220898
"2015-01-05",49.037292,49.115353,48.057243,48.326107,1216100,45.206757
"2015-01-06",48.430183,49.392887,48.196011,48.638336,1661300,45.498814
"2015-01-07",48.959236,49.20208,48.551605,49.002602,852800,45.839573
"2015-01-08",49.340851,50.242844,49.262794,50.216827,1328600,46.975426
"2015-01-09",50.459671,50.572418,49.731136,49.904598,1126000,46.68335
"2015-01-12",50.728535,51.552471,49.65308,51.344318,2266100,48.030144
"2015-01-13",51.578491,52.116219,50.667824,51.5438,2040800,48.21674
"2015-01-14",50.789246,51.14484,50.138767,51.101475,1318500,47.802982
"2015-01-15",51.283607,51.526451,50.416306,50.416306,1545300,47.162029
"2015-01-16",50.407631,50.641804,49.887249,50.555073,1355800,47.291828
"2015-01-20",50.485691,50.815266,49.791847,50.216827,697500,46.975426
"2015-01-21",50.043365,50.763226,49.904598,50.633129,773500,47.364861
"2015-01-22",50.650478,51.630527,50.572418,51.509106,799300,48.184284
"2015-01-23",51.552471,51.552471,50.173462,50.234173,699600,46.99165
"2015-01-26",50.147442,50.74588,49.861233,50.503036,741600,47.243164
"2015-01-27",49.774502,50.971378,49.696445,50.641804,814800,47.372963
"2015-01-28",51.023418,51.023418,49.470947,49.566349,661100,46.366936
"2015-01-29",49.705116,50.043365,49.054642,49.522984,959700,46.326366
"2015-01-30",49.063313,50.407631,48.924545,49.869904,1215400,46.650898
"2015-02-02",50.234173,50.338249,49.384216,50.156113,889500,46.918625
"2015-02-03",50.294884,51.725933,50.268864,51.569817,1847500,48.241077
"2015-02-04",51.431049,51.812664,50.711189,51.066784,1489700,47.770519
"2015-02-05",49.522984,54.596703,48.352123,53.824806,4425400,50.350517
"2015-02-06",53.64267,54.154381,52.671291,53.529922,1980700,50.074665
"2015-02-09",53.243713,53.972248,53.243713,53.477882,1351000,50.025986
"2015-02-10",53.417171,53.607979,52.97485,53.391155,803200,49.944855
"2015-02-11",53.226364,53.868172,53.078926,53.686035,1024400,50.220707
"2015-02-12",53.833477,55.030357,53.833477,54.848221,1400800,51.307873
"2015-02-13",54.848221,55.333912,54.78751,55.229836,1264200,51.66486
"2015-02-17",54.908932,55.993061,54.726799,55.880314,1620700,52.27335
"2015-02-18",55.767563,56.045101,55.403297,55.53339,1483700,51.948807
"2015-02-19",55.091068,55.490025,54.908932,55.273201,1102900,51.705414
"2015-02-20",55.221161,55.524719,54.830875,55.516045,735600,51.932587
"2015-02-23",55.351257,55.464008,55.117085,55.281872,665800,51.713528
"2015-02-24",55.342583,55.741543,55.134434,55.368603,942400,51.794662
"2015-02-25",55.490025,55.888985,55.16045,55.732872,809100,52.135418
"2015-02-26",55.576756,55.750217,54.969643,55.177795,846700,51.616177
"2015-02-27",55.177795,55.264526,54.848221,54.995663,777600,51.445801
"2015-03-02",54.995663,56.027752,54.588032,56.019081,670000,52.403152
"2015-03-03",55.732872,56.131828,55.307892,55.507374,535900,51.924473
"2015-03-04",55.108414,55.255856,54.674763,54.865566,734600,51.324097
"2015-03-05",54.882915,54.891586,53.816132,54.058975,630500,50.569569
"2015-03-06",53.633999,53.764095,52.862099,53.087597,1300800,49.660889
"2015-03-09",53.130962,53.607979,52.888119,53.174328,1208600,49.74202
"2015-03-10",52.645271,52.92281,51.89072,51.986122,1447800,48.630508
"2015-03-11",51.986122,52.419773,51.83868,52.22897,656200,48.857685
"2015-03-12",52.437122,52.60191,52.064182,52.57589,749400,49.182213
"2015-03-13",52.298351,52.558544,51.934086,52.254986,1023600,48.882027
"2015-03-16",52.21162,52.419773,51.725933,52.116219,1095300,48.752224
"2015-03-17",51.760624,52.246315,51.300953,51.474415,1182600,48.151836
"2015-03-18",51.196877,51.725933,50.407631,51.344318,1527300,48.030144
"2015-03-19",51.11882,51.413704,50.858631,51.127495,1053400,47.827309
"2015-03-20",51.396358,51.812664,50.910667,51.717258,1367200,48.379005
"2015-03-23",51.777969,52.350391,51.5438,51.873375,1051500,48.525047
"2015-03-24",51.769299,51.769299,51.084129,51.196877,987100,47.892216
"2015-03-25",51.214222,51.309628,50.268864,50.268864,962400,47.024109
"2015-03-26",50.216827,50.598438,49.956635,50.442326,1370800,47.186371
"2015-03-27",49.97398,50.364265,49.349522,49.453598,1541200,46.41328
"2015-03-30",49.644405,50.225498,49.540329,50.130096,1114900,47.048191
"2015-03-31",49.956635,50.138767,49.522984,49.65308,1715500,46.600498
"2015-04-01",49.705116,49.774502,48.924545,49.453598,1379400,46.41328
"2015-04-02",49.236774,49.522984,49.167389,49.184734,765200,46.160954
"2015-04-06",49.037292,49.739811,49.037292,49.583694,1760400,46.535381
"2015-04-07",49.618385,50.086731,49.592369,49.661751,852700,46.608639
"2015-04-08",49.878578,50.043365,49.557674,49.705116,933500,46.649342
"2015-04-09",49.783173,49.835213,49.410233,49.748482,1950200,46.690041
"2015-04-10",49.921944,50.633129,49.705116,50.633129,2966700,47.520302
"2015-04-13",50.494362,51.431049,50.364265,50.919342,1057100,47.788914
"2015-04-14",50.555073,50.988724,50.260189,50.754555,1427200,47.634258
"2015-04-15",50.928013,51.942757,50.823936,51.751953,1465000,48.570339
"2015-04-16",51.604511,51.682568,51.231571,51.326973,1018600,48.171482
"2015-04-17",50.789246,51.058109,50.268864,50.320904,1159500,47.227264
"2015-04-20",50.42498,50.7719,50.216827,50.390285,947900,47.292389
"2015-04-21",50.390285,50.711189,49.791847,50.260189,1121100,47.170277
"2015-04-22",50.268864,50.416306,50.043365,50.39896,870600,47.300522
"2015-04-23",50.433651,50.980053,50.286209,50.823936,820900,47.699371
"2015-04-24",50.867302,51.110146,50.728535,50.79792,884400,47.674957
"2015-04-27",50.997398,51.153511,50.693844,51.040764,2023100,47.902874
"2015-04-28",51.084129,51.335648,50.702515,51.257587,1194300,48.106358
"2015-04-29",51.014744,52.194275,50.806591,51.977451,943300,48.781971
"2015-04-30",51.803989,52.038162,51.231571,51.439724,746300,48.277306
"2015-05-01",51.682568,52.367737,51.647877,52.23764,966400,49.026165
"2015-05-04",52.23764,52.766697,52.22897,52.359062,776500,49.140125
"2015-05-05",52.523849,52.836079,51.439724,51.46574,564200,48.301727
"2015-05-06",51.751953,51.908066,51.136166,51.604511,518800,48.431953
"2015-05-07",51.431049,51.743279,51.084129,51.561146,603400,48.391254
"2015-05-08",52.038162,53.000866,52.038162,52.862099,1745800,49.612232
"2015-05-11",51.500435,52.688637,51.413704,52.627926,2427700,49.392464
"2015-05-12",52.098873,52.194275,49.436253,50.104076,4496400,47.023773
"2015-05-13",50.112751,51.248917,49.25412,51.058109,2966400,47.919151
"2015-05-14",51.335648,51.335648,50.338249,50.555073,1300400,47.447029
"2015-05-15",50.442326,50.633129,50.277538,50.615784,719800,47.504017
"2015-05-18",50.563747,50.563747,49.774502,50.034691,839700,46.958652
"2015-05-19",49.913269,50.199478,49.470947,49.731136,777800,46.673756
"2015-05-20",49.869904,49.869904,49.462273,49.65308,505400,46.600498
"2015-05-21",49.609715,50.199478,49.453598,50.121422,703400,47.040054
"2015-05-22",50.104076,50.650478,49.991325,50.529053,774800,47.422611
"2015-05-26",50.251518,50.485691,49.939289,50.060711,890900,46.983074
"2015-05-27",50.078056,50.381615,49.783173,50.260189,785000,47.170277
"2015-05-28",50.078056,50.268864,49.930614,50.234173,853500,47.145866
"2015-05-29",50.156113,50.216827,49.384216,49.583694,1216900,46.535381
"2015-06-01",49.696445,49.696445,48.950565,49.089333,1131700,46.071411
"2015-06-02",49.002602,49.340851,48.716393,48.941891,2242900,45.933033
"2015-06-03",49.106678,49.956635,48.803123,49.904598,971400,46.836555
"2015-06-04",49.514309,49.783173,48.915871,48.976582,719700,45.965588
"2015-06-05",48.898525,49.176064,48.438854,48.629662,727100,45.639996
"2015-06-08",48.490894,48.629662,48.100609,48.204685,967700,45.24115
"2015-06-09",48.274067,48.421509,47.701649,47.814396,945600,44.874855
"2015-06-10",48.256721,48.404163,47.73634,48.178665,1288000,45.216728
"2015-06-11",48.282742,48.681702,47.970512,48.152645,824000,45.192303
"2015-06-12",48.039894,48.117954,47.632263,47.753685,836900,44.817875
"2015-06-15",47.502167,47.649609,47.302689,47.614918,802800,44.687634
"2015-06-16",47.536861,48.117954,47.380745,48.022549,591700,45.07021
"2015-06-17",48.14397,48.53426,47.753685,48.248047,560700,45.281845
"2015-06-18",48.438854,48.699047,48.152645,48.404163,680000,45.42836
"2015-06-19",48.256721,48.568951,47.623592,47.649609,1149500,44.720192
"2015-06-22",47.857761,47.944492,47.658283,47.892456,526800,44.948116
"2015-06-23",47.909801,47.996532,47.597572,47.71032,771900,44.777172
"2015-06-24",47.666954,47.901127,46.409367,46.435387,1392000,43.580631
"2015-06-25",46.617519,46.773636,46.079792,46.149178,1132200,43.312008
"2015-06-26",46.166523,46.530788,46.149178,46.383347,1650000,43.687984
"2015-06-29",45.98439,46.097137,44.882915,44.900261,848600,42.29108
"2015-06-30",45.281872,45.715527,44.38855,45.576756,1949800,42.928268
"2015-07-01",45.741543,45.741543,44.81353,44.917606,1615200,42.307419
"2015-07-02",45.065048,45.143105,44.267128,44.631397,1001100,42.037849
"2015-07-06",43.980919,44.38855,43.538593,43.625324,1161700,41.090237
"2015-07-07",43.625324,43.686035,42.61058,43.356461,1436400,40.836994
"2015-07-08",42.97485,43.044231,42.176929,42.254986,718000,39.799522
"2015-07-09",42.810062,43.000866,42.142239,42.21162,884800,39.758678
"2015-07-10",42.662621,43.009541,42.523849,42.94883,731300,40.453049
"2015-07-13",43.183002,43.547268,43.052906,43.521248,574500,40.992199
"2015-07-14",43.408501,44.154381,43.174328,44.145706,999600,41.580376
"2015-07-15",43.876842,44.189072,43.521248,43.625324,1079500,41.090237
"2015-07-16",43.72073,43.824806,43.477882,43.599308,631700,41.065723
"2015-07-17",43.408501,43.434517,43.026886,43.148308,1111900,40.640938
"2015-07-20",43.070251,43.32177,42.836079,42.89679,1103600,40.404037
"2015-07-21",42.931484,43.200348,42.428448,42.489159,664400,40.020088
"2015-07-22",42.428448,42.653946,42.22897,42.350391,678000,39.889378
"2015-07-23",42.58456,42.671291,42.176929,42.376408,805100,39.913887
"2015-07-24",42.254986,42.480484,41.300953,41.474415,999100,39.064316
"2015-07-27",41.127495,41.396358,40.823936,40.954033,873700,38.574173
"2015-07-28",41.101475,41.91674,40.954033,41.83868,847900,39.407413
"2015-07-29",42.020817,42.194275,41.569817,41.691238,891900,39.268536
"2015-07-30",41.725933,42.272331,41.352993,41.951431,755700,39.513618
"2015-07-31",42.150909,42.254986,41.708588,42.098873,834800,39.652481
"2015-08-03",42.107544,42.307026,41.474415,42.029488,1327600,39.587135
"2015-08-04",41.994797,42.714657,41.630527,42.22897,835100,39.775009
"2015-08-05",42.489159,42.888119,42.029488,42.064182,971700,39.619812
"2015-08-06",41.942757,43.607979,41.578491,42.558544,1720200,40.085445
"2015-08-07",42.402428,42.541199,41.032089,41.084129,1088800,38.696709
"2015-08-10",41.387684,42.792713,41.162186,42.688637,1365800,40.207977
"2015-08-11",42.176929,42.176929,41.786644,41.899391,980100,39.464596
"2015-08-12",41.387684,41.656548,40.945358,41.101475,1078600,38.713047
"2015-08-13",40.936687,40.954033,40.147442,40.312229,1254400,37.969658
"2015-08-14",40.338249,40.477016,40.138767,40.329575,1144200,37.985996
"2015-08-17",40.841282,41.46574,40.329575,41.387684,765100,38.98262
"2015-08-18",41.274937,41.49176,40.962708,41.162186,786600,38.770226
"2015-08-19",40.867302,40.988724,40.208153,40.728535,962000,38.361774
"2015-08-20",40.468342,40.537727,39.809193,39.809193,690800,37.495865
"2015-08-21",39.470947,39.783173,38.707718,38.716393,1563000,36.46656
"2015-08-24",37.07719,38.725063,36.660885,37.41544,2191900,35.241203
"2015-08-25",38.438854,38.473549,34.804855,34.917606,3230000,32.888519
"2015-08-26",35.516045,35.576756,34.215092,34.926281,4302300,32.896694
"2015-08-27",35.550735,37.181267,35.472679,36.695576,2063200,34.563171
"2015-08-28",36.140503,36.843018,35.203815,36.773636,1686300,34.636696
"2015-08-31",36.70425,37.059845,36.019081,36.695576,1307700,34.563171
"2015-09-01",35.784908,36.175194,35.021683,35.16045,1474900,33.11726
"2015-09-02",35.698177,36.175194,34.752819,36.175194,2110100,34.073032
"2015-09-03",36.409367,36.947094,36.105812,36.695576,1544600,34.563171
"2015-09-04",36.192543,36.270599,35.758888,35.975716,1522700,33.885143
"2015-09-08",36.608845,36.903728,36.348656,36.712921,1183000,34.579517
"2015-09-09",37.007805,37.276669,35.758888,35.845619,916200,33.762619
"2015-09-10",35.732872,36.036427,35.21249,35.845619,1318100,33.762619
"2015-09-11",35.715527,36.270599,35.620121,36.079792,1277700,33.983177
"2015-09-14",35.993061,36.079792,34.78751,34.952297,1224000,32.9212
"2015-09-15",35.134434,35.325237,34.718128,34.917606,2196500,32.888519
"2015-09-16",34.978317,35.359932,34.752819,34.796185,2783400,32.774155
"2015-09-17",34.856895,35.004337,33.564613,33.64267,3101900,31.687675
"2015-09-18",33.616653,33.746746,32.593235,32.749348,4823100,30.846266
"2015-09-21",32.888119,33.104942,32.367737,32.523849,2505200,30.633869
"2015-09-22",32.046833,32.26366,31.847355,32.133564,4209000,30.266266
"2015-09-23",32.445793,32.749348,31.405031,31.526453,2819000,29.694433
"2015-09-24",31.006071,31.066782,29.843885,30.329575,3337900,28.567106
"2015-09-25",30.615786,30.806591,29.722464,29.887251,1814500,28.150484
"2015-09-28",29.358196,30.251518,28.256721,28.612316,3045700,27.099245
"2015-09-29",28.612316,29.332176,28.33478,28.560278,2531700,27.049961
"2015-09-30",28.837814,29.661753,28.829142,29.410234,2283800,27.854973
"2015-10-01",29.488291,29.748482,29.115351,29.375542,2491500,27.822111
"2015-10-02",28.967909,30.407633,28.872507,30.39896,1775900,28.791407
"2015-10-05",30.607111,31.500433,30.5464,31.066782,2134700,29.423916
"2015-10-06",31.058109,31.89072,30.936687,31.431049,2775900,29.768921
"2015-10-07",31.335646,32.428448,31.266262,32.376408,3243300,30.664286
"2015-10-08",32.272331,33.980919,32.20295,33.564613,3286200,31.789652
"2015-10-09",33.625324,33.868172,32.966175,33.373806,1873100,31.60894
"2015-10-12",33.29575,33.330441,32.185604,32.54987,1306000,30.828573
"2015-10-13",30.190807,31.786644,30.190807,31.526453,6842100,29.859282
"2015-10-14",31.387684,33.842152,31.240242,33.425846,3529600,31.658224
"2015-10-15",33.391155,33.686035,31.916739,33.000866,3228200,31.25572
"2015-10-16",33.148308,33.148308,32.57589,32.784042,1356600,31.050367
"2015-10-19",32.376408,33.078926,32.20295,32.489159,1657600,30.771078
"2015-10-20",32.445793,33.139637,32.23764,32.54987,2138600,30.828573
"2015-10-21",32.627926,32.627926,31.526453,31.578491,2385700,29.908567
"2015-10-22",31.968777,32.671291,31.873373,32.402428,1871800,30.688938
"2015-10-23",32.732002,32.853424,32.437122,32.523849,1286600,30.803926
"2015-10-26",32.428448,32.662621,31.951431,32.020817,1032700,30.327499
"2015-10-27",32.341717,32.341717,31.127493,31.474415,1583200,29.809994
"2015-10-28",31.604509,32.593235,31.361666,32.541199,1995700,30.82036
"2015-10-29",32.142239,34.709454,31.578491,34.492626,4897700,32.668598
"2015-10-30",34.622723,35.98439,34.501301,35.307892,4348500,33.440754
"2015-11-02",35.377277,36.010406,35.368603,35.715527,2640000,33.826828
"2015-11-03",35.620121,36.504768,35.420643,35.880314,1788300,33.982899
"2015-11-04",35.90633,36.808327,35.758888,36.001736,1488600,34.097904
"2015-11-05",35.862965,36.383347,35.776237,35.967041,1576700,34.065044
"2015-11-06",35.698177,36.019081,35.056374,35.568085,1270100,33.68718
"2015-11-09",35.446659,35.680832,34.778839,35.21249,1118200,33.350391
"2015-11-10",35.065048,35.195145,34.483955,34.830875,799200,32.98896
"2015-11-11",34.874241,34.960972,34.232437,34.483955,883800,32.660381
"2015-11-12",34.058975,34.822205,33.876842,34.475281,1223400,32.652161
"2015-11-13",34.457935,35.646141,34.379879,35.203815,1160800,33.342171
"2015-11-16",35.18647,36.062447,35.117085,35.975716,1409400,34.073257
"2015-11-17",36.045101,36.756287,35.672161,36.35733,1834700,34.434689
"2015-11-18",36.470078,37.606243,36.452732,37.320034,3707500,35.346489
"2015-11-19",37.189938,37.545532,36.860363,36.955769,804400,35.001488
"2015-11-20",37.05117,37.163921,36.270599,36.348656,1035500,34.426476
"2015-11-23",36.27927,36.73027,35.993061,36.339981,1149500,34.418259
"2015-11-24",36.244579,37.137901,35.871639,36.990459,1365700,35.034336
"2015-11-25",36.886383,37.3634,36.686905,37.059845,840000,35.10006
"2015-11-27",36.947094,37.320034,36.383347,36.591499,298600,34.656471
"2015-11-30",36.738941,37.614918,36.617519,37.267998,1731600,35.297203
"2015-12-01",37.441456,37.441456,36.097137,36.400692,1353000,34.475765
"2015-12-02",36.296619,37.137901,35.55941,35.680832,1728300,33.793968
"2015-12-03",35.836948,36.834347,35.724197,36.35733,1881200,34.434689
"2015-12-04",36.366001,37.02515,35.975716,36.808327,1321600,34.861839
"2015-12-07",36.513443,36.600174,35.58543,35.915005,1493200,34.015759
"2015-12-08",35.550735,35.758888,34.683434,34.700779,1758000,32.865738
"2015-12-09",35.013008,36.166523,34.804855,35.117085,2148300,33.26004
"2015-12-10",34.934952,35.21249,34.163052,34.241112,1359700,32.430386
