"","XRX.Open","XRX.High","XRX.Low","XRX.Close","XRX.Volume","XRX.Adjusted"
"2013-06-26",23.768116,23.794466,23.320158,23.583662,3492800,21.14105
"2013-06-27",23.768116,24.321476,23.741766,24.189724,2356200,21.684341
"2013-06-28",24.03162,24.242424,23.768116,23.899868,3085600,21.424511
"2013-07-01",23.97892,24.400528,23.899868,24.347826,2170200,21.826067
"2013-07-02",24.321476,24.58498,24.00527,24.321476,2358700,21.802446
"2013-07-03",24.137022,24.795784,24.110672,24.453228,1817900,21.920559
"2013-07-05",24.110672,25.032938,24.084322,24.874836,2426100,22.298496
"2013-07-08",24.980238,25.11199,24.664032,24.769434,2372200,22.204008
"2013-07-09",24.848484,25.032938,24.58498,24.769434,2128700,22.204008
"2013-07-10",24.848484,25.296442,24.822134,25.296442,2406500,22.676434
"2013-07-11",25.559948,25.797102,25.401844,25.586298,3284200,22.936272
"2013-07-12",25.612648,25.955204,25.454546,25.876152,2467300,23.196104
"2013-07-15",25.928854,26.034256,25.797102,25.928854,2077700,23.243345
"2013-07-16",26.034256,26.086956,25.559948,25.638998,3523400,22.983511
"2013-07-17",25.7444,25.77075,25.322794,25.533596,3730400,22.889027
"2013-07-18",25.612648,25.928854,25.559948,25.876152,4163000,23.196104
"2013-07-19",25.928854,25.955204,25.480896,25.559948,2793100,22.912645
"2013-07-22",25.638998,25.876152,25.533596,25.849802,2179600,23.172482
"2013-07-23",25.876152,25.955204,25.612648,25.797102,3600500,23.12524
"2013-07-24",25.955204,26.007906,25.612648,25.902504,4415800,23.219725
"2013-07-25",26.192358,26.350462,25.71805,25.823452,9894300,23.148865
"2013-07-26",25.6917,25.849802,25.349144,25.533596,4307300,22.889027
"2013-07-29",25.533596,25.6917,25.375494,25.428194,2959400,22.794542
"2013-07-30",25.559948,25.66535,25.401844,25.401844,5234700,22.77092
"2013-07-31",25.454546,25.876152,25.375494,25.559948,5894600,22.912645
"2013-08-01",25.77075,26.139658,25.66535,26.113306,4618500,23.408699
"2013-08-02",26.113306,26.350462,25.955204,26.350462,4118900,23.621286
"2013-08-05",26.29776,26.666666,26.24506,26.534914,4374600,23.786636
"2013-08-06",26.534914,26.613966,26.086956,26.27141,3837000,23.550425
"2013-08-07",26.192358,26.27141,25.876152,26.007906,2234900,23.314209
"2013-08-08",26.166008,26.403162,25.981554,26.29776,3477900,23.574039
"2013-08-09",26.27141,26.455862,26.139658,26.429512,3383800,23.692152
"2013-08-12",26.27141,26.772068,26.27141,26.745718,4164900,23.975607
"2013-08-13",27.40448,27.720686,27.220026,27.641634,9399100,24.77873
"2013-08-14",27.562582,27.799736,27.509882,27.694334,4293800,24.825972
"2013-08-15",27.40448,27.536232,26.90382,27.088274,3866300,24.282682
"2013-08-16",26.90382,27.325428,26.90382,27.140974,3784800,24.329929
"2013-08-19",26.930172,27.140974,26.561264,26.719368,3948800,23.951992
"2013-08-20",26.693018,26.745718,26.32411,26.534914,6173000,23.786636
"2013-08-21",26.534914,26.613966,26.27141,26.29776,3094000,23.574039
"2013-08-22",26.561264,26.666666,26.27141,26.429512,2433500,23.692152
"2013-08-23",26.561264,26.561264,26.350462,26.455862,2895500,23.715775
"2013-08-26",26.429512,26.613966,26.350462,26.350462,2077900,23.621286
"2013-08-27",26.192358,26.192358,25.375494,25.480896,5217500,22.841785
"2013-08-28",25.428194,26.192358,25.428194,26.139658,6779300,23.432318
"2013-08-29",26.086956,26.666666,25.981554,26.455862,5240900,23.715775
"2013-08-30",26.482214,26.587616,26.218708,26.29776,3445100,23.574039
"2013-09-03",26.666666,26.956522,26.587616,26.666666,4804500,23.904741
"2013-09-04",26.719368,26.772068,26.29776,26.376812,6415400,23.644911
"2013-09-05",26.376812,26.561264,26.350462,26.508564,4289300,23.763018
"2013-09-06",26.613966,26.666666,26.218708,26.429512,5768100,23.692152
"2013-09-09",26.85112,26.85112,26.376812,26.561264,4874700,23.810253
"2013-09-10",26.745718,27.009222,26.640316,26.930172,9752200,24.140961
"2013-09-11",26.930172,27.193676,26.82477,27.114624,5442500,24.306303
"2013-09-12",27.193676,27.220026,26.613966,26.719368,3322100,23.951992
"2013-09-13",26.85112,27.536232,26.693018,27.536232,4903700,24.684246
"2013-09-16",27.773386,27.852438,27.272728,27.40448,4646800,24.566133
"2013-09-17",27.48353,27.826086,27.37813,27.40448,5011600,24.566133
"2013-09-18",27.509882,27.536232,26.90382,27.299078,5598000,24.471653
"2013-09-19",27.43083,27.536232,26.82477,26.982872,4367000,24.188202
"2013-09-20",27.140974,27.140974,26.534914,26.719368,7752000,23.951992
"2013-09-23",26.87747,26.87747,26.403162,26.561264,4369600,23.810253
"2013-09-24",26.745718,27.43083,26.666666,27.167326,5346100,24.353542
"2013-09-25",27.272728,27.615284,27.114624,27.45718,4762300,24.61338
"2013-09-26",27.325428,27.536232,27.140974,27.351778,3513700,24.570349
"2013-09-27",27.325428,27.536232,27.140974,27.325428,2877100,24.54668
"2013-09-30",27.193676,27.325428,27.009222,27.114624,2945700,24.357311
"2013-10-01",27.088274,27.667984,27.088274,27.641634,4083000,24.830729
"2013-10-02",27.536232,27.720686,27.37813,27.694334,3258500,24.878071
"2013-10-03",27.588932,27.773386,27.114624,27.40448,2552500,24.617685
"2013-10-04",27.40448,27.878788,27.325428,27.747036,2249400,24.925413
"2013-10-07",27.45718,27.667984,27.193676,27.40448,2383800,24.617685
"2013-10-08",26.930172,27.246376,26.613966,26.719368,7096800,24.002254
"2013-10-09",26.85112,27.035574,26.350462,26.90382,4436100,24.167944
"2013-10-10",27.272728,28.063242,27.272728,28.063242,4351700,25.209463
"2013-10-11",27.878788,28.326746,27.878788,28.03689,3453900,25.185791
"2013-10-14",27.852438,28.142292,27.694334,28.089592,2635800,25.233133
"2013-10-15",28.03689,28.194994,27.773386,27.826086,3056900,24.996426
"2013-10-16",28.063242,28.221344,27.98419,28.089592,3190900,25.233133
"2013-10-17",28.089592,28.511198,27.98419,28.458498,2940000,25.564526
"2013-10-18",28.669302,28.774704,28.511198,28.748354,2020000,25.824907
"2013-10-21",28.880106,29.380764,28.801054,29.011858,4453900,26.061615
"2013-10-22",29.19631,29.275362,28.774704,28.880106,4265200,25.943256
"2013-10-23",28.801054,28.827404,28.142292,28.274044,3246400,25.398829
"2013-10-24",27.588932,27.667984,25.16469,25.322794,12692900,22.747696
"2013-10-25",25.66535,25.66535,25.270092,25.586298,7070700,22.984402
"2013-10-28",25.6917,25.902504,25.533596,25.7444,4240200,23.126427
"2013-10-29",25.928854,26.32411,25.6917,25.849802,6621600,23.221109
"2013-10-30",25.849802,26.007906,25.6917,25.876152,4789800,23.244785
"2013-10-31",25.823452,26.482214,25.6917,26.192358,5233200,23.528835
"2013-11-01",26.376812,26.613966,25.902504,26.403162,5703700,23.718197
"2013-11-04",26.561264,26.87747,26.455862,26.85112,4421000,24.120605
"2013-11-05",27.114624,27.193676,26.772068,27.088274,4258700,24.333643
"2013-11-06",27.299078,27.45718,26.82477,27.167326,3015200,24.404648
"2013-11-07",27.246376,27.325428,26.482214,26.587616,5605000,23.8839
"2013-11-08",26.508564,27.193676,26.482214,27.140974,4494200,24.380985
"2013-11-11",27.167326,27.299078,27.009222,27.088274,4078300,24.333643
"2013-11-12",27.167326,28.221344,26.87747,28.168642,5494400,25.304146
"2013-11-13",28.194994,29.09091,28.03689,29.09091,5981700,26.132629
"2013-11-14",29.14361,29.249012,28.669302,29.064558,4148400,26.108957
"2013-11-15",28.985508,29.19631,28.880106,29.09091,3113600,26.132629
"2013-11-18",29.064558,29.459816,29.064558,29.222662,3893100,26.25098
"2013-11-19",29.275362,29.67062,29.249012,29.565218,4390900,26.558702
"2013-11-20",29.486166,29.486166,28.53755,28.932806,5660500,25.990601
"2013-11-21",29.19631,29.407114,28.985508,29.16996,5131400,26.203638
"2013-11-22",29.222662,29.591568,28.932806,29.565218,4210200,26.558702
"2013-11-25",29.591568,29.69697,29.328064,29.591568,3074400,26.582369
"2013-11-26",29.617918,30.065876,29.512516,29.67062,4390500,26.653385
"2013-11-27",29.776022,29.960474,29.538866,29.74967,2549100,26.7244
"2013-11-29",29.907774,30.25033,29.855072,29.986824,1510400,26.937429
"2013-12-02",29.960474,30.83004,29.802372,30.408432,4532800,27.316172
"2013-12-03",30.223978,30.461134,29.565218,29.802372,5463400,26.771736
"2013-12-04",29.67062,29.69697,29.14361,29.19631,5265600,26.22731
"2013-12-05",29.301712,29.591568,28.959156,29.09091,3843600,26.132629
"2013-12-06",29.380764,29.855072,29.222662,29.72332,3093900,26.700726
"2013-12-09",29.828722,30.25033,29.802372,30.144928,2546100,27.079462
"2013-12-10",29.644268,30.32938,29.486166,30.223978,3264600,27.150475
"2013-12-11",30.30303,30.30303,29.328064,29.407114,4061700,26.416677
"2013-12-12",29.433466,29.67062,29.14361,29.512516,2514300,26.511358
"2013-12-13",29.512516,29.986824,29.275362,29.855072,2678200,26.81908
"2013-12-16",29.960474,30.408432,29.881422,30.32938,2563700,27.245155
"2013-12-17",30.27668,30.540184,30.118578,30.27668,2853900,27.197813
"2013-12-18",30.27668,30.988142,29.934124,30.961792,5332200,27.813259
"2013-12-19",30.988142,31.225296,30.777338,31.040844,2914600,27.884272
"2013-12-20",31.040844,31.488802,30.85639,31.304348,4429200,28.120977
"2013-12-23",31.488802,31.831358,31.304348,31.699604,2668700,28.476042
"2013-12-24",31.805006,32.147564,31.752306,32.09486,1365200,28.831104
"2013-12-26",32.121212,32.358368,32.068512,32.226612,1741100,28.949451
"2013-12-27",32.226612,32.279316,32.04216,32.147564,1423000,28.930065
"2013-12-30",32.121212,32.121212,31.831358,32.015812,1459800,28.811499
"2013-12-31",32.147564,32.279316,31.910408,32.068512,2033400,28.858927
"2014-01-02",31.857708,31.910408,31.014492,31.3834,3977600,28.242382
"2014-01-03",31.4361,31.725956,31.225296,31.594202,2763700,28.432089
"2014-01-06",31.725956,31.98946,31.567852,31.857708,5657100,28.669222
"2014-01-07",31.910408,32.226612,31.857708,32.121212,5837500,28.906349
"2014-01-08",32.147564,32.173912,31.699604,31.831358,2972700,28.645508
"2014-01-09",31.884058,32.015812,31.40975,31.752306,2427900,28.574368
"2014-01-10",31.778656,31.805006,31.46245,31.594202,1817900,28.432089
"2014-01-13",31.594202,32.384716,31.515152,32.173912,9232100,28.953775
"2014-01-14",32.121212,32.358368,31.857708,32.305664,3159500,29.072348
"2014-01-15",32.279316,32.806324,32.279316,32.64822,2589500,29.380613
"2014-01-16",32.64822,33.333332,32.64822,32.779972,4647200,29.499176
"2014-01-17",32.727272,32.779972,32.04216,32.147564,3242200,28.930065
"2014-01-21",32.332016,32.516468,31.910408,31.98946,3039500,28.78779
"2014-01-22",32.147564,32.411068,31.567852,31.778656,5703800,28.598085
"2014-01-23",31.541502,31.620554,30.750988,30.988142,8865800,27.886684
"2014-01-24",30.408432,30.80369,29.19631,29.617918,13483400,26.653597
"2014-01-27",29.249012,29.301712,27.826086,27.95784,9527300,25.159672
"2014-01-28",28.405798,28.801054,28.274044,28.669302,8266300,25.799927
"2014-01-29",28.353096,28.642952,27.852438,27.95784,6929300,25.159672
"2014-01-30",28.115942,29.249012,28.089592,29.11726,9649200,26.203053
"2014-01-31",29.011858,29.301712,28.432148,28.59025,10918700,25.728792
"2014-02-03",28.669302,28.801054,27.299078,27.43083,7930000,24.685408
"2014-02-04",27.45718,27.562582,27.167326,27.351778,6064100,24.614269
"2014-02-05",27.299078,27.509882,27.035574,27.140974,4760500,24.424562
"2014-02-06",27.220026,27.45718,27.140974,27.272728,6615500,24.543133
"2014-02-07",27.37813,27.641634,27.299078,27.43083,9197100,24.685408
"2014-02-10",27.37813,27.536232,27.272728,27.40448,8624700,24.661694
"2014-02-11",27.351778,28.089592,27.325428,27.852438,8326900,25.064819
"2014-02-12",27.905138,28.168642,27.826086,28.089592,5284500,25.278236
"2014-02-13",28.03689,28.484848,27.95784,28.432148,4600400,25.586508
"2014-02-14",28.353096,28.53755,28.221344,28.247694,3934200,25.420517
"2014-02-18",28.326746,28.669302,28.221344,28.247694,4037300,25.420517
"2014-02-19",28.194994,28.59025,28.089592,28.142292,4212600,25.325661
"2014-02-20",28.221344,28.458498,27.826086,28.300396,4296600,25.467943
"2014-02-21",28.326746,28.484848,28.247694,28.300396,4009000,25.467943
"2014-02-24",28.326746,28.59025,28.247694,28.405798,3441600,25.562799
"2014-02-25",28.353096,28.6166,28.063242,28.115942,4103500,25.301947
"2014-02-26",28.194994,28.695652,27.98419,28.326746,4935700,25.491659
"2014-02-27",28.221344,29.222662,28.221344,28.985508,5410000,26.084484
"2014-02-28",28.959156,29.222662,28.669302,28.959156,4477900,26.060774
"2014-03-03",28.774704,28.932806,28.353096,28.642952,3605500,25.776215
"2014-03-04",28.932806,29.354414,28.932806,29.14361,3672000,26.226761
"2014-03-05",29.09091,29.275362,28.722002,28.774704,4657100,25.894781
"2014-03-06",28.932806,29.354414,28.774704,29.222662,2904800,26.297899
"2014-03-07",29.328064,29.459816,28.695652,28.801054,3555900,25.918493
"2014-03-10",28.722002,28.906456,28.432148,28.59025,2277500,25.728792
"2014-03-11",28.59025,28.748354,28.221344,28.274044,2644100,25.444229
"2014-03-12",28.089592,28.642952,28.063242,28.432148,3613400,25.586508
"2014-03-13",28.458498,28.511198,27.667984,27.931488,3857100,25.135958
"2014-03-14",27.878788,28.194994,27.826086,27.931488,3220500,25.135958
"2014-03-17",28.03689,28.326746,28.01054,28.247694,2692700,25.420517
"2014-03-18",28.300396,28.827404,28.300396,28.59025,2579800,25.728792
"2014-03-19",28.458498,28.6166,28.03689,28.247694,3300700,25.420517
"2014-03-20",28.247694,29.249012,28.194994,28.880106,4084700,25.98963
"2014-03-21",29.380764,29.644268,29.064558,29.512516,10539800,26.558744
"2014-03-24",29.617918,29.69697,28.326746,28.932806,6265800,26.037052
"2014-03-25",29.09091,29.249012,28.722002,29.11726,4991600,26.203053
"2014-03-26",29.222662,29.380764,28.722002,28.853754,3287100,25.965916
"2014-03-27",28.59025,28.906456,28.353096,28.748354,3605400,25.927229
"2014-03-28",28.774704,29.459816,28.6166,29.14361,4268300,26.283697
"2014-03-31",29.380764,30.039526,29.19631,29.776022,3792900,26.854052
"2014-04-01",29.907774,30.197628,29.538866,30.144928,5603600,27.186754
"2014-04-02",30.171278,30.566534,30.065876,30.30303,4183700,27.329338
"2014-04-03",30.30303,31.067194,30.30303,31.014492,5193000,27.970982
"2014-04-04",31.172596,31.515152,30.223978,30.25033,4368100,27.281809
"2014-04-07",30.30303,30.592886,29.776022,30.118578,3256100,27.162989
"2014-04-08",30.065876,30.566534,29.907774,30.27668,3373700,27.305578
"2014-04-09",30.408432,30.461134,30.092226,30.27668,2995800,27.305578
"2014-04-10",30.355732,30.408432,29.67062,29.802372,3307300,26.877808
"2014-04-11",29.617918,29.802372,29.011858,29.14361,2824800,26.283697
"2014-04-14",29.433466,29.934124,29.16996,29.907774,3323000,26.97287
"2014-04-15",29.881422,30.144928,29.275362,29.802372,3874800,26.877808
"2014-04-16",30.144928,30.408432,29.881422,30.30303,2817600,27.329338
"2014-04-17",30.065876,30.27668,29.565218,30.118578,4076600,27.162989
"2014-04-21",30.32938,30.408432,29.934124,30.223978,3475100,27.258047
"2014-04-22",29.459816,30.988142,29.19631,30.540184,7404900,27.543221
"2014-04-23",30.540184,32.332016,30.434782,31.515152,6812600,28.422514
"2014-04-24",31.778656,31.805006,30.90909,31.594202,4850600,28.493809
"2014-04-25",31.40975,31.488802,30.935442,30.935442,5667100,27.899691
"2014-04-28",31.146246,31.673254,30.566534,31.620554,5328100,28.517572
"2014-04-29",31.699604,32.015812,31.515152,31.910408,4652600,28.778986
"2014-04-30",31.805006,31.910408,31.3834,31.857708,3867700,28.731457
"2014-05-01",31.884058,32.147564,31.725956,31.831358,2679400,28.707693
"2014-05-02",31.699604,32.068512,31.567852,31.699604,3060500,28.588867
"2014-05-05",31.567852,31.699604,31.4361,31.567852,3197400,28.470045
"2014-05-06",31.4361,31.541502,30.83004,30.88274,4055100,27.852167
"2014-05-07",30.988142,31.3834,30.83004,31.172596,3800200,28.113577
"2014-05-08",31.067194,31.673254,30.85639,31.40975,2934400,28.327456
"2014-05-09",31.304348,31.3834,31.040844,31.198946,2125600,28.137337
"2014-05-12",31.304348,31.778656,31.277998,31.646904,2912300,28.54134
"2014-05-13",31.515152,31.98946,31.304348,31.857708,3187800,28.731457
"2014-05-14",32.015812,32.068512,31.40975,31.567852,1813500,28.470045
"2014-05-15",31.488802,31.673254,30.961792,31.251646,2592700,28.184864
"2014-05-16",31.225296,31.567852,30.988142,31.4361,2386400,28.351219
"2014-05-19",31.4361,32.09486,31.40975,32.068512,1909600,28.921572
"2014-05-20",32.068512,32.121212,31.488802,31.620554,2070600,28.517572
"2014-05-21",31.699604,31.725956,31.014492,31.225296,4789300,28.161104
"2014-05-22",31.119894,31.46245,31.093544,31.146246,2966200,28.089809
"2014-05-23",31.3834,31.805006,31.225296,31.778656,2069500,28.660164
"2014-05-27",31.96311,32.305664,31.673254,32.015812,5422900,28.874043
"2014-05-28",32.015812,32.411068,31.778656,32.147564,2747800,28.992865
"2014-05-29",32.358368,32.411068,31.910408,32.411068,1722800,29.230516
"2014-05-30",32.384716,32.59552,32.200264,32.54282,2694100,29.349337
"2014-06-02",32.59552,32.806324,32.332016,32.700924,1579100,29.491926
"2014-06-03",32.54282,32.911724,32.411068,32.832676,2428200,29.610752
"2014-06-04",32.674572,33.280632,32.64822,32.938076,2566700,29.705809
"2014-06-05",33.017128,33.04348,32.59552,32.700924,2182300,29.491926
"2014-06-06",32.832676,33.913044,32.832676,33.860344,5186700,30.537567
"2014-06-09",33.886692,34.281948,33.675888,34.044796,4034500,30.70392
"2014-06-10",33.886692,34.071148,33.781292,33.833992,2475200,30.513805
"2014-06-11",33.728592,33.80764,33.517788,33.596836,1839700,30.299919
"2014-06-12",33.64954,33.781292,33.20158,33.280632,2230300,30.014744
"2014-06-13",33.333332,33.544136,33.122528,33.227932,1958100,29.967224
"2014-06-16",33.333332,33.544136,33.069828,33.09618,1621900,29.848394
"2014-06-17",33.04348,33.80764,33.017128,33.623188,2385600,30.32369
"2014-06-18",33.623188,33.623188,33.20158,33.517788,3485200,30.228622
"2014-06-19",33.491436,33.517788,32.727272,32.779972,2499100,29.563211
"2014-06-20",32.938076,32.938076,32.516468,32.54282,4115500,29.349337
"2014-06-23",32.59552,33.25428,32.569168,32.990776,2302200,29.753338
"2014-06-24",33.017128,33.465084,32.54282,32.59552,3305900,29.39686
"2014-06-25",32.569168,33.517788,32.569168,33.333332,2877900,30.062277
"2014-06-26",32.674572,33.069828,32.200264,32.516468,2969000,29.380663
"2014-06-27",32.411068,32.990776,32.411068,32.964428,3020400,29.785419
"2014-06-30",32.832676,33.122528,32.674572,32.779972,2376700,29.618744
"2014-07-01",32.226612,32.938076,32.226612,32.621872,3372300,29.475903
"2014-07-02",32.569168,32.885376,32.358368,32.516468,1877400,29.380663
"2014-07-03",32.569168,32.911724,32.463768,32.806324,1117200,29.642555
"2014-07-07",32.121212,32.358368,31.857708,32.173912,4554100,29.07114
"2014-07-08",32.358368,32.463768,31.910408,32.147564,5507800,29.047331
"2014-07-09",32.173912,32.938076,32.173912,32.859024,2977100,29.690182
"2014-07-10",32.437416,32.859024,32.226612,32.674572,2045600,29.523514
"2014-07-11",32.753624,33.64954,32.727272,33.517788,3582800,30.285412
"2014-07-14",33.675888,33.80764,33.333332,33.465084,1810700,30.237789
"2014-07-15",33.491436,33.517788,33.122528,33.280632,2432500,30.071127
"2014-07-16",33.438736,33.992096,33.333332,33.860344,3631700,30.594934
"2014-07-17",33.465084,33.939392,33.386036,33.75494,3146400,30.499695
"2014-07-18",33.781292,34.2556,33.728592,34.2029,2709200,30.904449
"2014-07-21",34.097496,34.229248,33.913044,34.150196,3998700,30.856836
"2014-07-22",34.176548,34.729908,34.123848,34.413704,4640700,31.094929
"2014-07-23",34.413704,34.413704,33.675888,33.675888,3655000,30.42827
"2014-07-24",33.80764,34.018444,33.491436,33.833992,3713600,30.571129
"2014-07-25",33.517788,35.019764,33.20158,34.650856,5343500,31.309208
"2014-07-28",34.940712,35.256916,34.150196,34.519104,5644900,31.19017
"2014-07-29",34.440052,34.782608,34.2029,34.2029,4000200,30.904449
"2014-07-30",34.334652,35.230568,34.334652,35.151516,5121600,31.761591
"2014-07-31",34.993412,35.151516,34.598156,34.940712,5820300,31.571108
"2014-08-01",34.729908,35.019764,34.2029,34.361,4485500,31.047306
"2014-08-04",34.413704,34.75626,34.361,34.598156,2621700,31.261593
"2014-08-05",34.571804,34.782608,34.334652,34.466404,2640700,31.14255
"2014-08-06",34.176548,34.413704,34.071148,34.229248,2031000,30.928265
"2014-08-07",34.281948,34.519104,33.886692,34.071148,2753100,30.78541
"2014-08-08",34.2029,34.782608,34.150196,34.75626,2325300,31.404451
"2014-08-11",34.782608,35.335968,34.75626,35.204216,2236600,31.8092
"2014-08-12",35.125164,35.494072,35.072464,35.309616,4008700,31.90443
"2014-08-13",35.52042,35.783928,35.441372,35.783928,2381000,32.333012
"2014-08-14",35.836628,35.889328,35.36232,35.441372,2868400,32.023491
"2014-08-15",35.41502,35.599472,35.046112,35.283268,2777900,31.880636
"2014-08-18",35.335968,35.731224,35.283268,35.546772,2434000,32.118721
"2014-08-19",35.52042,35.599472,35.204216,35.441372,3367900,32.023491
"2014-08-20",35.494072,35.91568,35.309616,35.678524,4858600,32.237762
"2014-08-21",35.625824,35.942028,35.52042,35.836628,1780500,32.380627
"2014-08-22",35.757576,35.96838,35.678524,35.810276,1726400,32.356815
"2014-08-25",35.91568,36.07378,35.757576,35.862976,1111200,32.404438
"2014-08-26",35.994728,36.231884,35.836628,36.02108,1326700,32.547283
"2014-08-27",35.994728,36.205532,35.994728,36.126484,1752400,32.642525
"2014-08-28",35.96838,36.284584,35.783928,36.258236,1912900,32.761574
"2014-08-29",36.337284,36.57444,36.126484,36.389988,1876800,32.880619
"2014-09-02",36.52174,36.758892,36.284584,36.46904,1726800,32.952049
"2014-09-03",36.495388,37.0751,36.416336,37.022396,2782200,33.452042
"2014-09-04",37.048748,37.285904,35.836628,35.889328,6160800,32.428242
"2014-09-05",36.02108,36.258236,35.599472,35.652172,4130700,32.213963
"2014-09-08",35.678524,35.91568,35.072464,35.283268,3694800,31.880636
"2014-09-09",35.309616,35.757576,35.125164,35.494072,3030200,32.07111
"2014-09-10",35.52042,35.942028,35.41502,35.91568,1788900,32.452057
"2014-09-11",35.810276,35.994728,35.46772,35.836628,1665300,32.380627
"2014-09-12",35.783928,35.91568,35.52042,35.704876,2067000,32.261581
"2014-09-15",35.757576,35.862976,34.86166,35.309616,3152000,31.90443
"2014-09-16",35.309616,36.205532,35.230568,36.100132,2621600,32.618717
"2014-09-17",36.179184,36.890644,36.100132,36.62714,3220700,33.09491
"2014-09-18",36.732544,37.022396,36.495388,36.57444,3750500,33.047283
"2014-09-19",36.758892,37.048748,36.600792,36.837944,4641500,33.285378
"2014-09-22",36.732544,36.758892,35.441372,35.96838,4059400,32.49968
"2014-09-23",35.942028,36.363636,35.652172,35.783928,2940700,32.333012
"2014-09-24",35.757576,35.836628,35.441372,35.783928,2786800,32.333012
"2014-09-25",35.783928,35.783928,34.86166,34.940712,3225700,31.571108
"2014-09-26",34.96706,35.072464,34.571804,34.80896,2253100,31.508425
"2014-09-29",34.571804,35.256916,34.492752,34.888012,2692400,31.579983
"2014-09-30",34.86166,35.072464,34.703556,34.86166,2278100,31.556128
"2014-10-01",34.888012,34.940712,34.361,34.466404,3441900,31.198355
"2014-10-02",34.440052,34.624504,33.386036,34.2029,2727900,30.959829
"2014-10-03",34.334652,34.650856,34.2556,34.387352,3195800,31.126795
"2014-10-06",34.677208,34.677208,34.018444,34.229248,2860700,30.983686
"2014-10-07",34.018444,34.229248,33.596836,33.623188,2535800,30.435095
"2014-10-08",33.728592,34.545456,33.465084,34.492752,2971900,31.222202
"2014-10-09",34.281948,34.492752,33.544136,33.623188,2941800,30.435095
"2014-10-10",33.64954,33.860344,33.04348,33.04348,2278700,29.910349
"2014-10-13",33.09618,33.517788,32.59552,32.64822,3485100,29.552567
"2014-10-14",32.938076,34.229248,32.938076,33.675888,4175100,30.482796
"2014-10-15",33.14888,33.64954,32.252964,33.491436,5758300,30.31583
"2014-10-16",32.859024,33.227932,32.674572,32.753624,4511700,29.647976
"2014-10-17",33.069828,33.544136,32.885376,33.412384,3651500,30.244272
"2014-10-20",33.227932,33.491436,32.964428,33.412384,3497300,30.244272
"2014-10-21",33.80764,34.888012,33.75494,34.782608,3792200,31.48457
"2014-10-22",34.91436,35.942028,31.98946,32.173912,9205400,29.123234
"2014-10-23",32.700924,33.886692,32.64822,33.675888,6008100,30.482796
"2014-10-24",33.20158,33.75494,32.64822,33.069828,4205000,29.934193
"2014-10-27",33.122528,33.913044,32.938076,33.781292,3757100,30.578201
"2014-10-28",33.886692,34.334652,33.728592,34.3083,2434200,31.055243
"2014-10-29",34.361,34.703556,33.675888,34.097496,3195200,30.86442
"2014-10-30",33.939392,34.176548,33.596836,33.75494,2121500,30.554348
"2014-10-31",34.3083,35.098816,33.965744,34.993412,3265100,31.675381
"2014-11-03",34.96706,35.151516,34.650856,35.019764,2440700,31.69924
"2014-11-04",34.96706,35.072464,34.519104,34.677208,2193500,31.389164
"2014-11-05",34.888012,34.96706,34.413704,34.677208,2651200,31.389164
"2014-11-06",34.729908,35.230568,34.545456,35.046112,1772700,31.723101
"2014-11-07",35.046112,35.599472,34.80896,35.441372,2101400,32.080875
"2014-11-10",35.36232,35.441372,35.098816,35.230568,1898400,31.890059
"2014-11-11",35.309616,36.231884,35.309616,35.625824,2640900,32.247837
"2014-11-12",35.36232,35.731224,35.204216,35.652172,2611900,32.271687
"2014-11-13",35.599472,35.731224,35.388668,35.441372,2432300,32.080875
"2014-11-14",35.41502,35.810276,35.335968,35.388668,2130700,32.033169
"2014-11-17",35.36232,35.704876,35.177864,35.546772,2025000,32.176277
"2014-11-18",35.573124,36.231884,35.46772,35.91568,2091100,32.510208
"2014-11-19",35.810276,35.836628,35.204216,35.388668,1929700,32.033169
"2014-11-20",35.309616,35.757576,35.151516,35.678524,3322500,32.295532
"2014-11-21",35.96838,36.363636,35.678524,35.783928,2414100,32.390949
"2014-11-24",35.96838,36.284584,35.810276,36.047432,3251700,32.629471
"2014-11-25",36.152832,36.442688,36.07378,36.258236,2417900,32.820282
"2014-11-26",36.363636,36.62714,36.152832,36.600792,1443800,33.13036
"2014-11-28",36.548088,36.969696,36.46904,36.785244,1174200,33.297314
"2014-12-01",36.62714,36.732544,36.231884,36.442688,1633000,32.98724
"2014-12-02",36.363636,36.706192,36.310936,36.46904,1916000,33.011097
"2014-12-03",36.46904,37.470356,36.442688,37.444004,4057200,33.893627
"2014-12-04",37.154152,37.549408,37.022396,37.417656,2621700,33.869774
"2014-12-05",37.391304,37.73386,37.285904,37.73386,1678600,34.155994
"2014-12-08",37.839264,37.839264,36.969696,37.048748,2282700,33.535847
"2014-12-09",36.62714,36.890644,36.363636,36.811596,3098500,33.321175
"2014-12-10",36.67984,36.785244,35.757576,35.836628,3187400,32.438652
"2014-12-11",35.942028,36.495388,35.91568,36.284584,2331100,32.844131
"2014-12-12",36.07378,36.284584,35.388668,35.388668,2786800,32.033169
"2014-12-15",35.625824,35.678524,34.703556,35.151516,2890800,31.818506
"2014-12-16",34.91436,35.757576,34.729908,35.177864,4208500,31.842361
"2014-12-17",35.283268,35.599472,35.072464,35.46772,2590000,32.104721
"2014-12-18",36.07378,36.62714,35.96838,36.600792,2419900,33.13036
"2014-12-19",36.969696,37.654808,36.653492,36.785244,4837000,33.297314
"2014-12-22",36.837944,36.996048,36.67984,36.811596,2030000,33.321175
