"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2009-07-10",19.477142,19.852858,19.474285,19.788572,111318900,17.73914
"2009-07-13",19.934286,20.334286,19.647142,20.334286,120875300,18.228333
"2009-07-14",20.290001,20.454287,20.165714,20.324286,86811900,18.219364
"2009-07-15",20.719999,21,20.617144,20.982857,121396800,18.809738
"2009-07-16",20.822857,21.145714,20.795713,21.074286,98392700,18.891695
"2009-07-17",21.297142,21.717142,21.232857,21.678572,150538500,19.433397
"2009-07-20",21.895714,22.148571,21.555714,21.844286,183881600,19.581947
"2009-07-21",21.898571,21.918571,21.392857,21.644285,218695400,19.402662
"2009-07-22",22.54143,22.675714,22.301428,22.391428,218526000,20.072424
"2009-07-23",22.375713,22.634285,22.222857,22.545713,131740700,20.210733
"2009-07-24",22.421429,22.857143,22.357143,22.855715,109590600,20.488626
"2009-07-27",22.881428,22.982857,22.465714,22.871429,108327800,20.502714
"2009-07-28",22.697144,22.871429,22.514286,22.857143,90888700,20.48991
"2009-07-29",22.700001,22.921429,22.607143,22.861429,95539500,20.493746
"2009-07-30",23.1,23.531429,23.071428,23.255714,117401200,20.847198
"2009-07-31",23.284286,23.571428,23.272858,23.341429,105634200,20.924038
"2009-08-03",23.601429,23.805714,23.552856,23.775715,98560000,21.313345
"2009-08-04",23.561428,23.652857,23.45857,23.65,98952700,21.200651
"2009-08-05",23.678572,23.912857,23.45857,23.587143,105795900,21.144302
"2009-08-06",23.654285,23.787144,23.298571,23.415714,85404200,20.990629
"2009-08-07",23.641428,23.799999,23.542856,23.644285,96838700,21.195528
"2009-08-10",23.665714,23.799999,23.379999,23.531429,75073600,21.094357
"2009-08-11",23.384285,23.482857,23.125713,23.261429,88835600,20.85232
"2009-08-12",23.221428,23.815714,23.20857,23.615715,111267800,21.169916
"2009-08-13",23.807142,24.095715,23.785715,24.059999,109995200,21.568188
"2009-08-14",23.991428,24.032858,23.647142,23.825714,76454000,21.358164
"2009-08-17",23.364286,23.370001,22.774286,22.798571,131095300,20.437403
"2009-08-18",23.09,23.462856,23.058571,23.428572,107788100,21.002157
"2009-08-19",23.25,23.614286,23.207144,23.514286,103317900,21.078991
"2009-08-20",23.568571,23.817142,23.515715,23.761429,85507800,21.300541
"2009-08-21",23.950001,24.195715,23.828571,24.174286,104018600,21.670645
"2009-08-24",24.302856,24.387142,24.038572,24.151428,101732400,21.650152
"2009-08-25",24.20857,24.42,24.161428,24.200001,81088700,21.693699
"2009-08-26",24.131428,24.221428,23.822857,23.915714,75999700,21.438847
"2009-08-27",24.107143,24.224285,23.547142,24.207144,112295400,21.700096
"2009-08-28",24.610001,24.641428,24.075714,24.292856,113425200,21.776932
"2009-08-31",24.022858,24.121429,23.785715,24.030001,77834400,21.541294
"2009-09-01",23.998571,24.285715,23.562857,23.614286,117257000,21.168638
"2009-09-02",23.517143,23.944286,23.444286,23.597143,91062300,21.153271
"2009-09-03",23.777143,23.871429,23.571428,23.792856,73488800,21.328714
"2009-09-04",23.897142,24.385714,23.870001,24.33,93657200,21.81023
"2009-09-08",24.711428,24.734285,24.571428,24.704287,78761900,22.14575
"2009-09-09",24.682858,24.924286,24.242857,24.448572,202771800,21.916519
"2009-09-10",24.58,24.75,24.401428,24.651428,122783500,22.098364
"2009-09-11",24.701429,24.74,24.41,24.594286,87240300,22.047144
"2009-09-14",24.404285,24.842857,24.321428,24.817142,80502800,22.246914
"2009-09-15",24.862858,25.092857,24.798571,25.022858,106617700,22.431334
"2009-09-16",25.427143,26.107143,25.411428,25.981428,188505800,23.290617
"2009-09-17",25.997143,26.684286,25.995714,26.364286,202643000,23.633827
"2009-09-18",26.547142,26.65,26.394285,26.431429,150395700,23.694019
"2009-09-21",26.327143,26.451429,25.945715,26.288572,109428900,23.565956
"2009-09-22",26.455715,26.482857,26.121429,26.354286,89188400,23.624865
"2009-09-23",26.485714,26.985714,26.432858,26.5,148390900,23.755489
"2009-09-24",26.742857,26.814285,26.110001,26.26,137720100,23.540342
"2009-09-25",26.001429,26.5,25.92,26.052856,111309800,23.354654
"2009-09-28",26.267143,26.668571,26.190001,26.592857,84361200,23.838728
"2009-09-29",26.675714,26.771429,26.33,26.482857,86346400,23.740118
"2009-09-30",26.59,26.635714,26.087143,26.478571,134896300,23.736279
"2009-10-01",26.478571,26.602858,25.814285,25.837143,131177900,23.161283
"2009-10-02",25.915714,26.562857,25.907143,26.414286,138327000,23.678654
"2009-10-05",26.6,26.694286,26.324286,26.574286,105783300,23.822075
"2009-10-06",26.82,27.144285,26.757143,27.144285,151271400,24.333046
"2009-10-07",27.108572,27.221428,27.004286,27.178572,116417000,24.363779
"2009-10-08",27.237143,27.35,26.984285,27.038572,109552800,24.238279
"2009-10-09",26.995714,27.242857,26.945715,27.209999,73318000,24.391953
"2009-10-12",27.288572,27.358572,27.091429,27.258572,72006200,24.435497
"2009-10-13",27.232857,27.309999,27.1,27.145714,87005100,24.334328
"2009-10-14",27.464285,27.474285,27.175714,27.327143,93877700,24.496964
"2009-10-15",27.09,27.274286,27.075714,27.222857,93389100,24.403486
"2009-10-16",27.049999,27.194286,26.834286,26.864286,107856700,24.082043
"2009-10-19",26.835714,27.142857,26.507143,27.122858,235557700,24.313839
"2009-10-20",28.657143,28.821428,28.264286,28.394285,285259800,25.453587
"2009-10-21",28.502857,29.815714,28.461428,29.274286,298431700,26.242449
"2009-10-22",29.242857,29.692858,28.93,29.314285,197848000,26.278305
"2009-10-23",29.385714,29.4,29.032858,29.134285,105196700,26.116945
"2009-10-26",29.095715,29.535715,28.585714,28.925714,121084600,25.929979
"2009-10-27",28.808571,28.972857,28.064285,28.195715,189137900,25.275583
"2009-10-28",28.244286,28.288572,27.299999,27.485714,204596700,24.639114
"2009-10-29",27.857143,28.115715,27.448572,28.049999,142567600,25.144962
"2009-10-30",28.008572,28.114286,26.881428,26.928572,179381300,24.139677
"2009-11-02",27.114286,27.554285,26.51,27.044285,169745800,24.243406
"2009-11-03",26.835714,27.074286,26.559999,26.964285,130635400,24.171686
"2009-11-04",27.247143,27.692858,27.175714,27.258572,121882600,24.435497
"2009-11-05",27.485714,27.857143,27.402857,27.718571,96200300,24.847855
"2009-11-06",27.501429,27.884285,27.485714,27.762857,73774400,24.88755
"2009-11-09",28.134285,28.842857,28.037144,28.780001,132213900,25.799356
"2009-11-10",28.717142,29.282858,28.715714,28.997143,100298800,25.994009
"2009-11-11",29.222857,29.285715,28.832857,29.035715,110967500,26.028587
"2009-11-12",29.02,29.267143,28.775715,28.855715,90932800,25.867229
"2009-11-13",28.981428,29.261429,28.867144,29.207144,85810200,26.182259
"2009-11-16",29.354286,29.714285,29.287144,29.518572,121301600,26.461437
"2009-11-17",29.440001,29.634285,29.285715,29.571428,99128400,26.508818
"2009-11-18",29.505714,29.571428,29.142857,29.422857,93580200,26.375631
"2009-11-19",29.23,29.23,28.542856,28.644285,135581600,25.677694
"2009-11-20",28.450001,28.627142,28.251429,28.559999,101666600,25.602137
"2009-11-23",29,29.428572,28.992857,29.411428,118724200,26.365387
"2009-11-24",29.332857,29.411428,28.985714,29.205715,79609600,26.180979
"2009-11-25",29.342857,29.378571,29.108572,29.17,71613500,26.148968
"2009-11-27",28.459999,28.994286,28.338572,28.655714,73814300,25.687944
"2009-11-30",28.73,28.811428,28.395714,28.558571,106214500,25.600855
"2009-12-01",28.891428,28.967142,28.118572,28.138571,116440800,25.224354
"2009-12-02",28.422857,28.774286,27.964285,28.032858,178815000,25.129593
"2009-12-03",28.202858,28.425714,28.038572,28.068571,112179900,25.16161
"2009-12-04",28.528572,28.554285,27.182858,27.617144,206721200,24.756933
"2009-12-07",27.617144,27.681429,26.954287,26.992857,178689700,24.1973
"2009-12-08",27.051428,27.478571,26.957144,27.124287,172599700,24.315115
"2009-12-09",27.325714,28.308571,27.187143,28.257143,171195500,25.330648
"2009-12-10",28.5,28.528572,28.017143,28.061428,122417400,25.155205
"2009-12-11",28.254286,28.285715,27.632856,27.809999,107443700,24.929808
"2009-12-14",27.91,28.204287,27.508572,28.139999,123947600,25.225637
"2009-12-15",27.975714,28.215714,27.610001,27.738571,104864900,24.865784
"2009-12-16",27.871429,28.071428,27.792856,27.861429,88246200,24.975916
"2009-12-17",27.751429,27.857143,27.285715,27.408571,97209700,24.569962
"2009-12-18",27.595715,27.928572,27.514286,27.918571,152192600,25.027142
"2009-12-21",28.007143,28.535715,27.952858,28.318571,152976600,25.385717
"2009-12-22",28.491428,28.692858,28.379999,28.622858,87378900,25.658489
"2009-12-23",28.742857,28.911428,28.687143,28.871429,86381400,25.881313
"2009-12-24",29.078571,29.907143,29.049999,29.862858,125222300,26.770067
"2009-12-28",30.245714,30.564285,29.944286,30.23,161141400,27.099184
"2009-12-29",30.375713,30.388571,29.818571,29.871429,111301400,26.77775
"2009-12-30",29.832857,30.285715,29.758572,30.234285,103021100,27.103024
"2009-12-31",30.447144,30.478571,30.08,30.104286,88102700,26.986492
"2010-01-04",30.49,30.642857,30.34,30.572857,123432400,27.406532
"2010-01-05",30.657143,30.798571,30.464285,30.625713,150476200,27.453915
"2010-01-06",30.625713,30.747143,30.107143,30.138571,138040000,27.017223
"2010-01-07",30.25,30.285715,29.864286,30.082857,119282800,26.967278
"2010-01-08",30.042856,30.285715,29.865715,30.282858,111902700,27.146566
"2010-01-11",30.4,30.428572,29.778572,30.015715,115557400,26.907093
"2010-01-12",29.884285,29.967142,29.488571,29.674286,148614900,26.601023
"2010-01-13",29.695715,30.132856,29.157143,30.092857,151473000,26.976244
"2010-01-14",30.015715,30.065714,29.860001,29.918571,108223500,26.820007
"2010-01-15",30.132856,30.228571,29.41,29.418571,148516900,26.371792
"2010-01-19",29.761429,30.741428,29.605715,30.719999,182501900,27.538433
"2010-01-20",30.701429,30.792856,29.928572,30.247143,153038200,27.114555
"2010-01-21",30.297142,30.472857,29.601429,29.724285,152038600,26.645842
"2010-01-22",29.540001,29.642857,28.165714,28.25,220441900,25.324244
"2010-01-25",28.93,29.242857,28.598572,29.01,266424900,26.005541
"2010-01-26",29.421429,30.530001,28.940001,29.42,466777500,26.373072
"2010-01-27",29.549999,30.082857,28.504286,29.697144,430642100,26.621517
"2010-01-28",29.275715,29.357143,28.385714,28.469999,293375600,25.521461
"2010-01-29",28.725714,28.885714,27.178572,27.437143,311488100,24.595573
"2010-02-01",27.481428,28,27.328571,27.818571,187469100,24.937496
"2010-02-02",27.987143,28.045713,27.625713,27.98,174585600,25.082211
"2010-02-03",27.881428,28.6,27.774286,28.461428,153832000,25.513775
"2010-02-04",28.104286,28.338572,27.367144,27.435715,189413000,24.594294
"2010-02-05",27.518572,28,27.264286,27.922857,212576700,25.030981
"2010-02-08",27.955715,28.268572,27.714285,27.731428,119567700,24.859381
"2010-02-09",28.059999,28.214285,27.821428,28.027143,158221700,25.124472
"2010-02-10",27.984285,28.085714,27.751429,27.874287,92590400,24.987444
"2010-02-11",27.84,28.535715,27.722857,28.381428,137586400,25.442059
"2010-02-12",28.301428,28.805714,27.928572,28.625713,163867200,25.661045
"2010-02-16",28.848572,29.098572,28.788572,29.057142,135934400,26.047794
"2010-02-17",29.17,29.187143,28.694286,28.935715,109099200,25.938944
"2010-02-18",28.804285,29.127142,28.702858,28.99,105706300,25.987612
"2010-02-19",28.837143,29.028572,28.73,28.809999,103867400,25.826248
"2010-02-22",28.905714,28.928572,28.455715,28.631428,97640900,25.666172
"2010-02-23",28.571428,28.761429,27.95857,28.151428,143773700,25.235882
"2010-02-24",28.318571,28.777143,28.262857,28.665714,115141600,25.696901
"2010-02-25",28.197144,28.98,28.127142,28.857143,166281500,25.868509
"2010-02-26",28.911428,29.309999,28.857143,29.231428,126865200,26.204027
"2010-03-01",29.392857,29.928572,29.35,29.855715,137523400,26.763662
"2010-03-02",29.99,30.118572,29.677143,29.835714,141636600,26.745731
"2010-03-03",29.848572,29.981428,29.705715,29.904285,93013200,26.807201
"2010-03-04",29.897142,30.131428,29.804285,30.101429,91510300,26.983929
"2010-03-05",30.705715,31.385714,30.661428,31.278572,224905100,28.03916
"2010-03-08",31.43,31.441429,31.178572,31.297142,107472400,28.055801
"2010-03-09",31.187143,32.142857,31.127142,31.860001,230064800,28.560369
"2010-03-10",31.975714,32.21143,31.885714,32.119999,149054500,28.79344
"2010-03-11",31.987143,32.214287,31.902857,32.214287,101425100,28.877962
"2010-03-12",32.48143,32.532856,32.25,32.371429,104080900,29.018833
"2010-03-15",32.197144,32.214287,31.464285,31.977142,123375700,28.66538
"2010-03-16",32.025715,32.139999,31.787144,32.064285,111727000,28.743502
"2010-03-17",32.128571,32.349998,31.895714,32.017143,112739200,28.701235
"2010-03-18",32.014286,32.142857,31.801428,32.092857,85527400,28.76911
"2010-03-19",32.112858,32.177143,31.604286,31.75,139861400,28.46176
"2010-03-22",31.495714,32.285713,31.450001,32.107143,114104900,28.781919
"2010-03-23",32.234287,32.682858,32.014286,32.622856,150607800,29.244217
"2010-03-24",32.52,32.885715,32.501427,32.767143,149445100,29.37356
"2010-03-25",32.988571,32.995716,32.32143,32.378571,135571100,29.025232
"2010-03-26",32.707142,33.135715,32.650002,32.985714,160218800,29.5695
"2010-03-29",33.285713,33.41,33.08857,33.19857,135186100,29.760305
"2010-03-30",33.799999,33.925713,33.464287,33.692856,131827500,30.203411
"2010-03-31",33.64143,33.80143,33.494286,33.57143,107664900,30.094551
"2010-04-01",33.915714,34.104286,33.25,33.709999,150786300,30.218773
"2010-04-05",33.568573,34.072857,33.53857,34.07,171126900,30.541491
"2010-04-06",34.028572,34.32,33.857143,34.220001,111754300,30.675951
"2010-04-07",34.221428,34.560001,34.094284,34.371429,157125500,30.811699
"2010-04-08",34.348572,34.505714,34.005714,34.278572,143247300,30.728455
"2010-04-09",34.490002,34.555714,34.351429,34.541428,83545700,30.96409
"2010-04-12",34.599998,34.724285,34.544285,34.612858,83256600,31.02813
"2010-04-13",34.55143,34.685715,34.444286,34.632858,76552700,31.046051
"2010-04-14",35.040001,35.115715,34.867142,35.098572,101019100,31.463541
"2010-04-15",35.111427,35.575714,35.072857,35.560001,94196200,31.877174
"2010-04-16",35.509998,35.877144,34.935715,35.342857,187636400,31.682522
"2010-04-19",35.290001,35.412857,34.53857,35.295715,141731100,31.640259
"2010-04-20",35.505714,35.607143,34.708572,34.941429,184581600,31.322668
"2010-04-21",36.971428,37.17857,36.532856,37.031429,245597800,33.196217
"2010-04-22",36.89143,38.107143,36.599998,38.067142,198356200,34.124657
"2010-04-23",38.284286,38.882858,38.142857,38.689999,199238900,34.683006
"2010-04-26",38.84,38.922855,38.312859,38.5,119767200,34.512688
"2010-04-27",38.181427,38.262856,37.217144,37.434284,177335900,33.557343
"2010-04-28",37.607143,37.714287,36.630001,37.371429,189600600,33.500999
"2010-04-29",37.574287,38.57143,37.43,38.377144,139710200,34.402565
"2010-04-30",38.472858,38.652859,37.285713,37.298573,135615900,33.435684
"2010-05-03",37.691429,38.26857,37.554287,38.049999,113585500,34.109303
"2010-05-04",37.555714,37.612858,36.67857,36.954285,180954900,33.127056
"2010-05-05",36.147144,36.877144,35.532856,36.57,220775800,32.782566
"2010-05-06",36.261429,36.892857,28.464285,35.17857,321465200,31.53525
"2010-05-07",34.815716,35.224285,32.172855,33.694286,419004600,30.204687
"2010-05-10",35.75,36.378571,35.504284,36.284286,246076600,32.526443
"2010-05-11",35.977142,37.127144,35.785713,36.645714,212226700,32.850441
"2010-05-12",37.034286,37.59,36.957142,37.441429,163594900,33.563744
"2010-05-13",37.602856,37.857143,36.628571,36.908573,149928100,33.086067
"2010-05-14",36.451427,36.639999,35.642857,36.259998,189840700,32.504669
"2010-05-17",36.385715,36.597141,35.387142,36.317142,190708700,32.555901
"2010-05-18",36.71143,36.935715,35.751427,36.05143,195669600,32.317703
"2010-05-19",35.642857,36.131428,34.978573,35.477142,256431700,31.802902
"2010-05-20",34.554287,34.835712,33.744286,33.965714,320728800,30.448002
"2010-05-21",33.259998,34.92857,33.049999,34.617142,305972800,31.031967
"2010-05-24",35.325714,35.842857,35.18,35.251427,188559700,31.600563
"2010-05-25",34.192856,35.251427,33.880001,35.031429,262001600,31.403349
"2010-05-26",35.725716,36.01857,34.82143,34.872856,212663500,31.261192
"2010-05-27",35.799999,36.27,35.587143,36.192856,166570600,32.444492
"2010-05-28",37.055714,37.057144,36.192856,36.697144,203903700,32.896545
"2010-06-01",37.098572,37.991428,36.994286,37.261429,219118200,33.402393
"2010-06-02",37.791428,37.828571,37.189999,37.707142,172137000,33.801941
"2010-06-03",37.882858,37.935715,37.201427,37.58857,162526700,33.695648
"2010-06-04",36.887142,37.414288,36.375713,36.565716,189576100,32.778725
"2010-06-07",36.898571,37.021427,35.792858,35.848572,221735500,32.135853
"2010-06-08",36.177143,36.257141,35.092857,35.618572,250192600,31.92968
"2010-06-09",35.924286,35.985714,34.64143,34.742859,213657500,31.144659
"2010-06-10",34.977142,35.854286,34.599998,35.787144,194089000,32.080795
"2010-06-11",35.46143,36.265713,35.33857,36.215714,136439800,32.46497
"2010-06-14",36.565716,37.021427,36.287144,36.325714,150740100,32.563587
"2010-06-15",36.52,37.121429,36.5,37.098572,146268500,33.256409
"2010-06-16",37.299999,38.25,37.232857,38.17857,195919500,34.224537
"2010-06-17",38.657143,38.985714,38.5,38.83857,218213800,34.816196
"2010-06-18",38.892857,39.285713,38.774284,39.152859,196155400,35.097935
"2010-06-21",39.669998,39.85857,38.389999,38.595715,194122600,34.598488
"2010-06-22",38.880001,39.424286,38.785713,39.121429,179315500,35.069748
"2010-06-23",39.225716,39.237144,38.271427,38.709999,192114300,34.700935
"2010-06-24",38.714287,39.028572,38.299999,38.42857,178569300,34.44865
"2010-06-25",38.580002,38.610001,37.972858,38.099998,137485600,34.154114
"2010-06-28",38.132858,38.535713,37.78857,38.328571,146237000,34.359016
"2010-06-29",37.73143,37.77,36.328571,36.595715,283336200,32.805626
"2010-06-30",36.672855,36.852856,35.715714,35.932858,184863000,32.211422
"2010-07-01",36.328571,36.400002,34.745716,35.497143,255724000,31.820827
"2010-07-02",35.784286,35.847141,34.742859,35.277142,173460700,31.623602
"2010-07-06",35.857143,36.114285,35.165714,35.51857,153808900,31.84004
"2010-07-07",35.784286,36.967144,35.67857,36.952858,163639000,33.12579
"2010-07-08",37.497143,37.557144,36.412857,36.869999,184536100,33.051495
"2010-07-09",36.69857,37.128571,36.451427,37.08857,108330600,33.247437
"2010-07-12",36.932858,37.407143,36.408573,36.755714,140719600,32.949055
"2010-07-13",36.617142,36.628571,35.204285,35.971428,297731000,32.245991
"2010-07-14",35.625713,36.542858,35.57143,36.104286,203011900,32.365097
"2010-07-15",35.46143,36.709999,35.328571,35.921429,206216500,32.201176
"2010-07-16",36.168571,36.424286,35.487144,35.700001,259964600,32.002674
"2010-07-19",35.697144,35.697144,34.228573,35.082859,256119500,31.449453
"2010-07-20",34.700001,36.128571,34.287144,35.984287,268737700,32.257515
"2010-07-21",37.869999,37.878571,36.285713,36.32,296417800,32.55846
"2010-07-22",36.811428,37.142857,36.472858,37.002857,161329700,33.170601
"2010-07-23",36.727142,37.197144,36.611427,37.134285,133347200,33.288418
"2010-07-26",37.142857,37.157143,36.815716,37.040001,105137900,33.203896
"2010-07-27",37.267143,37.828571,37.185715,37.725716,146192900,33.8186
"2010-07-28",37.667141,37.998573,37.17857,37.279999,129996300,33.419033
"2010-07-29",37.244286,37.521427,36.585712,36.872856,160951700,33.05407
"2010-07-30",36.555714,37.099998,36.414288,36.75,112052500,32.943928
"2010-08-02",37.205715,37.512856,37.08857,37.407143,107013900,33.533016
"2010-08-03",37.287144,37.60857,37.060001,37.418571,104413400,33.543266
"2010-08-04",37.548573,37.754284,37.187141,37.568573,105093800,33.677727
"2010-08-05",37.389999,37.597141,37.221428,37.385715,72274300,33.513809
"2010-08-06",37.111427,37.355713,36.804287,37.155716,111224400,33.307632
"2010-08-09",37.354286,37.450001,37.081429,37.392857,75782000,33.52021
"2010-08-10",37.121429,37.207142,36.792858,37.058571,112980000,33.220551
"2010-08-11",36.485714,36.527142,35.687141,35.741428,155013600,32.039814
"2010-08-12",35.241428,36.157143,35.16,35.970001,133730100,32.244713
"2010-08-13",35.950001,35.982857,35.584286,35.585712,88717300,31.90023
"2010-08-16",35.368572,35.715714,35.23143,35.377144,79607500,31.713257
"2010-08-17",35.725716,36.375713,35.599998,35.995716,105660100,32.267765
"2010-08-18",36.05143,36.381428,35.939999,36.152859,84924000,32.408634
"2010-08-19",36.119999,36.21143,35.525715,35.697144,106676500,32.000107
"2010-08-20",35.627144,36.274284,35.57143,35.662857,96057500,31.969376
"2010-08-23",35.970001,36,35.035713,35.114285,103510400,31.477621
"2010-08-24",34.667141,34.714287,34.092857,34.275715,150641400,30.725895
"2010-08-25",34.005714,34.855713,33.885715,34.69857,149216900,31.104952
"2010-08-26",35.064285,35.107143,34.325714,34.325714,116626300,30.770714
"2010-08-27",34.535713,34.658573,33.651428,34.517143,137097800,30.942331
"2010-08-30",34.394287,35.107143,34.382858,34.642857,95822300,31.055016
"2010-08-31",34.549999,34.937141,34.335712,34.728573,105196700,31.131849
"2010-09-01",35.352856,35.922855,35.182858,35.761429,174259400,32.057743
"2010-09-02",35.894287,36.024284,35.509998,36.024284,103856900,32.293373
"2010-09-03",36.441429,36.968571,36.357143,36.967144,130197200,33.13858
"2010-09-07",36.662857,37.075714,36.607143,36.830002,85639400,33.01564
"2010-09-08",37.111427,37.77,37.014286,37.560001,131637800,33.670033
"2010-09-09",37.862858,38.074287,37.560001,37.581429,109643800,33.689247
"2010-09-10",37.598572,37.785713,37.342857,37.630001,96885600,33.732796
"2010-09-13",37.974285,38.325714,37.965714,38.148571,97195000,34.197655
"2010-09-14",38.029999,38.452858,37.931427,38.294285,102037600,34.328278
"2010-09-15",38.310001,38.625713,38.262856,38.602856,107342200,34.604893
"2010-09-16",38.605713,39.524284,38.5,39.509998,163025800,35.418083
"2010-09-17",39.669998,39.708572,39.097141,39.33857,158619300,35.264416
"2010-09-20",39.439999,40.540001,39.407143,40.46143,164669400,36.270973
"2010-09-21",40.55143,41.049999,40.398571,40.53857,167018600,36.340134
"2010-09-22",40.387142,41.139999,40.344284,41.107143,146322400,36.849823
"2010-09-23",40.904285,41.822857,40.857143,41.274284,196529200,36.999641
"2010-09-24",41.728573,41.932858,41.507141,41.759998,162372000,37.435066
"2010-09-27",41.997143,42.104286,41.572857,41.594284,120708700,37.286507
"2010-09-28",41.681427,41.681427,39.285713,40.98,258760600,36.735847
"2010-09-29",41.032856,41.401428,40.857143,41.052856,117411000,36.801159
"2010-09-30",41.285713,41.42857,40.17857,40.535713,168347900,36.337563
"2010-10-01",40.878571,40.939999,40.192856,40.360001,112035700,36.180054
"2010-10-04",40.228573,40.414288,39.681427,39.805714,108825500,35.68317
"2010-10-05",40.285713,41.349998,40.259998,41.277142,125491800,37.002213
"2010-10-06",41.369999,41.712856,40.751427,41.312859,167717200,37.034229
"2010-10-07",41.477142,41.497143,40.987144,41.317142,102099900,37.038074
"2010-10-08",41.672855,42.07143,41.42857,42.009998,164600800,37.659168
"2010-10-11",42.105713,42.462856,42.085712,42.194286,106938300,37.824368
"2010-10-12",42.201427,42.785713,41.784286,42.648571,139636000,38.231606
"2010-10-13",42.885715,43.137142,42.828571,42.877144,157523100,38.436497
"2010-10-14",43.098572,43.209999,42.914288,43.187141,108824100,38.714401
"2010-10-15",43.919998,45,43.558571,44.962856,230548500,40.306206
"2010-10-18",45.495716,45.57143,44.898571,45.42857,273252700,40.72369
"2010-10-19",43.342857,44.824287,42.860001,44.212856,308196000,39.633888
"2010-10-20",44.142857,44.892857,43.83857,44.361427,180406100,39.767075
"2010-10-21",44.622856,44.962856,43.828571,44.217144,137865000,39.637726
"2010-10-22",44.152859,44.291428,43.757141,43.924286,93194500,39.375198
"2010-10-25",44.155716,44.514286,44.062859,44.119999,98115500,39.550652
"2010-10-26",43.83857,44.248573,43.664288,44.007141,98232400,39.449467
"2010-10-27",43.950001,44.271427,43.657143,43.975716,99750700,39.421307
"2010-10-28",43.992859,44,42.985714,43.605713,137762800,39.089607
"2010-10-29",43.46143,43.697144,42.98143,42.997143,107627800,38.544083
"2010-11-01",43.174286,43.657143,43.171429,43.454285,105972300,38.953876
"2010-11-02",43.857143,44.312859,43.857143,44.194286,108482500,39.617237
"2010-11-03",44.48143,44.697144,44.075714,44.685715,127087100,40.057774
"2010-11-04",45.064285,45.740002,45.004284,45.467144,160622000,40.758266
"2010-11-05",45.427143,45.652859,45.25,45.304287,90313300,40.612286
"2010-11-08",45.314285,45.681427,45.251427,45.517143,70439600,40.803093
"2010-11-09",45.864285,45.900002,44.92857,45.154285,95886000,40.477818
"2010-11-10",45.234287,45.53857,44.792858,45.432858,96056800,40.727528
"2010-11-11",45,45.485714,44.892857,45.235714,90321000,40.550812
"2010-11-12",45.142857,45.214287,43.375713,44.004284,198961700,39.446903
"2010-11-15",44.065716,44.362858,43.752857,43.862858,100901500,39.320133
"2010-11-16",43.674286,43.942856,42.759998,43.084286,164412500,38.622192
"2010-11-17",43.028572,43.427143,42.537144,42.92857,119862400,38.482605
"2010-11-18",43.599998,44.238571,43.527142,44.061428,123622800,39.498138
"2010-11-19",43.995716,44.057144,43.605713,43.818573,96210800,39.28043
"2010-11-22",43.811428,44.765713,43.695713,44.765713,98268800,40.129494
"2010-11-23",44.349998,44.535713,43.794285,44.104286,129861900,39.536552
"2010-11-24",44.57143,45.057144,44.535713,44.971428,103431300,40.313889
"2010-11-26",44.82,45.385715,44.705715,45,59396400,40.339508
"2010-11-29",45.07143,45.354286,44.482857,45.267143,111446300,40.578987
"2010-11-30",44.791428,44.908573,44.41,44.450001,125464500,39.846462
"2010-12-01",45.03857,45.392857,45,45.200001,115437700,40.518791
"2010-12-02",45.361427,45.57143,44.984287,45.450001,115709300,40.742908
"2010-12-03",45.287144,45.521427,45.191429,45.348572,85523200,40.651974
"2010-12-06",45.52,46.047142,45.488571,45.735714,112120400,40.999035
"2010-12-07",46.257141,46.284286,45.445713,45.458572,97863500,40.75058
"2010-12-08",45.66143,45.860001,45.30143,45.85857,80483900,41.109161
"2010-12-09",46.01857,46.07143,45.574287,45.68,73537800,40.949081
"2010-12-10",45.664288,45.864285,45.514286,45.794285,65627800,41.051525
"2010-12-13",46.33857,46.437141,45.857143,45.952858,109953900,41.19368
"2010-12-14",45.96143,46.077145,45.57143,45.755714,87752000,41.016949
"2010-12-15",45.714287,46.142857,45.598572,45.765713,104328000,41.025913
"2010-12-16",45.869999,46.087143,45.728573,45.892857,80507700,41.139889
"2010-12-17",45.947144,45.970001,45.747143,45.80143,96732300,41.057934
"2010-12-20",45.942856,46.17857,45.46143,46.029999,96402600,41.262825
"2010-12-21",46.142857,46.341427,46.007141,46.314285,64088500,41.517673
"2010-12-22",46.337143,46.531429,46.221428,46.451427,66480400,41.640614
"2010-12-23",46.42857,46.450001,46.167141,46.228573,55789300,41.440842
"2010-12-27",46.121429,46.491428,45.931427,46.382858,62454000,41.579151
"2010-12-28",46.558571,46.665714,46.437141,46.495716,43981000,41.680317
"2010-12-29",46.602856,46.635715,46.442856,46.470001,40784800,41.657269
"2010-12-30",46.497143,46.501427,46.150002,46.237144,39373600,41.448524
"2010-12-31",46.135715,46.21143,45.901428,46.080002,48377000,41.307659
"2011-01-03",46.52,47.18,46.405716,47.081429,111284600,42.205372
"2011-01-04",47.491428,47.5,46.878571,47.327145,77270200,42.42564
"2011-01-05",47.078571,47.762856,47.07143,47.714287,63879900,42.772678
"2011-01-06",47.817142,47.892857,47.557144,47.675713,75107200,42.738106
"2011-01-07",47.712856,48.049999,47.414288,48.017143,77982800,43.044174
"2011-01-10",48.404285,49.032856,48.167141,48.921429,112140000,43.854801
