"","TMK.Open","TMK.High","TMK.Low","TMK.Close","TMK.Volume","TMK.Adjusted"
"2009-07-17",16.937778,16.995556,16.497778,16.768888,1330800,15.17044
"2009-07-20",16.777779,17.644444,16.764444,17.617777,3489900,15.938401
"2009-07-21",17.733334,17.92,17.315556,17.551111,1665900,15.878098
"2009-07-22",17.302221,18.093334,17.302221,17.657778,1850400,15.974597
"2009-07-23",17.737778,18.68,17.604445,18.56889,2946700,16.798859
"2009-07-24",18.524445,18.893333,18.462223,18.688889,1991800,16.907421
"2009-07-27",18.644444,19.342222,18.59111,18.84,4756600,17.044127
"2009-07-28",18.537777,18.604445,17.564444,17.733334,4619200,16.042953
"2009-07-29",17.43111,17.631111,16.986666,17.137777,3998400,15.504158
"2009-07-30",17.346666,17.928888,17.346666,17.457777,3591900,15.793662
"2009-07-31",17.382223,17.577778,17.248888,17.360001,2553000,15.705207
"2009-08-03",17.688889,17.688889,16.937778,17.324444,7755000,15.67304
"2009-08-04",17.235556,17.51111,17.204445,17.466667,7802700,15.801704
"2009-08-05",17.466667,17.733334,17.284445,17.653334,3991900,15.970581
"2009-08-06",17.777779,18.044445,17.404444,17.533333,2806600,15.862011
"2009-08-07",17.728889,18.551111,17.626667,18.306667,2446300,16.561632
"2009-08-10",18.328888,18.453333,17.733334,17.968889,2313400,16.256058
"2009-08-11",17.777779,17.968889,17.48889,17.657778,2287300,15.974597
"2009-08-12",17.728889,18.635555,17.515556,18.43111,2187100,16.674213
"2009-08-13",18.48889,18.662222,18.222221,18.546667,1560600,16.778753
"2009-08-14",18.564444,18.653334,17.862223,18.142221,1362100,16.412863
"2009-08-17",17.799999,17.897778,17.462223,17.51111,1943100,15.841912
"2009-08-18",17.577778,17.875555,17.493334,17.786667,923800,16.091202
"2009-08-19",17.595556,18.097778,17.475555,17.897778,1106500,16.191717
"2009-08-20",17.911112,18.448889,17.853333,18.262222,1589500,16.521423
"2009-08-21",18.559999,18.799999,18.404444,18.755556,2395300,16.967728
"2009-08-24",18.902222,19.248888,18.377777,18.555555,1924600,16.786795
"2009-08-25",18.693333,19.742222,18.64889,19.413334,2392200,17.562811
"2009-08-26",18.977777,19.044445,18.524445,18.804445,3235600,17.011963
"2009-08-27",18.746666,19.097778,18.533333,18.964445,1538200,17.15671
"2009-08-28",19.120001,19.262222,18.862223,19.004444,1404100,17.192894
"2009-08-31",18.826666,18.982222,18.582222,18.937778,1575600,17.132582
"2009-09-01",18.857779,19.191111,17.684444,17.751112,3012000,16.059032
"2009-09-02",17.724445,18.248888,17.43111,17.791111,2315200,16.095222
"2009-09-03",17.92,18.195555,17.622223,17.995556,1650700,16.280178
"2009-09-04",18.08,18.182222,17.742222,18.173334,1003900,16.441008
"2009-09-08",18.311111,18.444445,17.986666,18.155556,1328100,16.424919
"2009-09-09",18.315556,18.955555,18.155556,18.813334,2315400,17.020004
"2009-09-10",18.835556,19.111111,18.364445,19.066668,1572400,17.249189
"2009-09-11",18.986666,19.013334,18.653334,18.817778,1721800,17.024021
"2009-09-14",18.56889,19.542223,18.52,19.48,1480500,17.623125
"2009-09-15",19.506666,19.595556,19.204445,19.386667,1954500,17.538683
"2009-09-16",19.484444,20.635555,19.342222,20.622223,3427300,18.656469
"2009-09-17",20.542223,21,20.155556,20.426666,1555200,18.479544
"2009-09-18",20.537777,20.604445,19.911112,19.937778,2455200,18.037262
"2009-09-21",19.666666,19.777779,19.386667,19.435556,2104300,17.582912
"2009-09-22",19.644444,19.688889,19.115555,19.515556,3055900,17.655291
"2009-09-23",19.440001,19.604445,19.008888,19.022223,2046100,17.208981
"2009-09-24",19.093334,19.257778,18.582222,18.657778,1789800,16.879276
"2009-09-25",18.631111,19.013334,18.448889,18.635555,1693800,16.859165
"2009-09-28",18.848888,19.475555,18.706667,19.422222,1758100,17.570845
"2009-09-29",19.497778,19.777779,19.266666,19.537777,1235400,17.675392
"2009-09-30",19.506666,19.737778,19.066668,19.302221,1412100,17.518072
"2009-10-01",19.204445,19.208889,18.16,18.182222,1741600,16.501602
"2009-10-02",17.92,18.262222,17.782223,17.968889,1779900,16.307991
"2009-10-05",18.48,19.075556,18.177778,19.066668,2095600,17.3043
"2009-10-06",19.275555,19.968889,19.275555,19.795555,2824300,17.965803
"2009-10-07",19.64889,19.822222,19.502222,19.702223,1473400,17.881104
"2009-10-08",20,20.448889,19.844444,20.151112,1553500,18.2885
"2009-10-09",20.137777,20.368889,19.946667,20.204445,1578100,18.336905
"2009-10-12",20.315556,20.417778,20.142221,20.360001,880600,18.47809
"2009-10-13",20.177778,20.244444,19.893333,20.124445,1359600,18.264294
"2009-10-14",20.391111,20.737778,20.324444,20.706667,1899600,18.792706
"2009-10-15",20.586666,20.924444,20.435556,20.719999,1278000,18.804804
"2009-10-16",20.40889,20.448889,20.022223,20.066668,1890000,18.211864
"2009-10-19",20.128889,20.897778,20.075556,20.786667,2302600,18.865311
"2009-10-20",20.715555,20.799999,20.231112,20.284445,1230700,18.409515
"2009-10-21",20.271111,20.693333,19.613333,19.626667,1660600,17.812532
"2009-10-22",19.662222,20.35111,19.608889,20.324444,1478700,18.445808
"2009-10-23",20.360001,20.360001,19.51111,19.671112,1283400,17.852869
"2009-10-26",19.742222,20,18.871111,18.955555,1872100,17.203449
"2009-10-27",18.995556,19.733334,18.991112,19.164444,2292400,17.393036
"2009-10-28",18.977777,19.444445,18.942223,18.986666,3190200,17.231691
"2009-10-29",18.719999,19.360001,18.306667,19.217777,6536400,17.441441
"2009-10-30",18.977777,19.013334,17.933332,18.044445,3475800,16.376558
"2009-11-02",18.226667,18.448889,17.604445,18.088888,2034100,16.416897
"2009-11-03",17.831112,18.208889,17.737778,18.017778,2629800,16.352356
"2009-11-04",18.208889,18.497778,17.879999,17.964445,2903500,16.303947
"2009-11-05",18.106667,18.391111,17.84,18.373333,1776600,16.675049
"2009-11-06",18.417778,18.853333,18.164444,18.626667,2076400,16.904966
"2009-11-09",18.84,19.373333,18.795555,19.324444,1513300,17.538244
"2009-11-10",19.191111,19.275555,18.884445,19.08,1426500,17.316387
"2009-11-11",19.24,19.453333,19.173334,19.315556,2164900,17.530174
"2009-11-12",19.226667,19.226667,18.813334,18.848888,2151400,17.106636
"2009-11-13",18.959999,19.066668,18.786667,18.982222,1702900,17.227654
"2009-11-16",19.177778,19.706667,19.133333,19.622223,1871700,17.808498
"2009-11-17",19.435556,19.564444,19.373333,19.497778,1033800,17.695547
"2009-11-18",19.440001,19.537777,19.35111,19.426666,1116400,17.63102
"2009-11-19",19.208889,19.288889,18.826666,19.004444,1168200,17.247824
"2009-11-20",18.862223,18.915556,18.653334,18.808889,1212000,17.070341
"2009-11-23",19.151112,19.151112,18.786667,18.933332,1059700,17.183283
"2009-11-24",18.982222,19.182222,18.76,19.146667,1470100,17.376902
"2009-11-25",19.253334,19.417778,19.084444,19.368889,850600,17.578583
"2009-11-27",18.662222,19.115555,18.595556,18.942223,1263300,17.191351
"2009-11-30",18.977777,19.391111,18.866667,19.324444,1963900,17.538244
"2009-12-01",19.528889,19.555555,19.204445,19.333334,1655700,17.546309
"2009-12-02",19.32,19.444445,19.16,19.395555,1101300,17.602781
"2009-12-03",19.462223,19.702223,18.804445,18.853333,1700500,17.110678
"2009-12-04",19.257778,19.484444,18.964445,19.4,2096200,17.606819
"2009-12-07",19.422222,19.622223,19.137777,19.24,1060300,17.461603
"2009-12-08",19.124445,19.306667,19.035555,19.155556,1221700,17.384966
"2009-12-09",19.142221,19.417778,19.102222,19.373333,1330300,17.582617
"2009-12-10",19.4,19.497778,19.293333,19.377777,1280800,17.586645
"2009-12-11",19.497778,19.711111,19.151112,19.702223,2653600,17.881104
"2009-12-14",19.884445,20.24,19.826666,20.155556,2043400,18.292534
"2009-12-15",19.951111,20.044445,19.453333,19.52,2272600,17.715723
"2009-12-16",19.702223,20.08,19.644444,19.693333,1803600,17.873035
"2009-12-17",19.555555,19.671112,19.057777,19.106667,1876000,17.340593
"2009-12-18",19.213333,19.213333,18.613333,19.026667,2027400,17.26799
"2009-12-21",19.048889,19.48889,19.035555,19.471111,1880200,17.671358
"2009-12-22",19.51111,19.764444,19.471111,19.506666,918900,17.703621
"2009-12-23",19.6,19.6,19.444445,19.484444,660300,17.683456
"2009-12-24",19.617777,19.639999,19.40889,19.595556,324000,17.784304
"2009-12-28",19.728889,19.804445,19.417778,19.466667,768300,17.667316
"2009-12-29",19.555555,19.613333,19.457777,19.497778,718800,17.695547
"2009-12-30",19.444445,19.675556,19.346666,19.653334,889200,17.836739
"2009-12-31",19.773333,19.831112,19.533333,19.533333,825300,17.727823
"2010-01-04",19.595556,19.911112,19.462223,19.893333,1734900,18.116383
"2010-01-05",19.84,20.364445,19.826666,20.346666,1419000,18.529224
"2010-01-06",20.293333,20.573334,20.208889,20.493334,888400,18.662788
"2010-01-07",20.386667,20.586666,20.200001,20.48889,1296100,18.658745
"2010-01-08",20.440001,20.537777,20.32,20.484444,1071900,18.654696
"2010-01-11",20.675556,20.782223,20.440001,20.515556,969400,18.683025
"2010-01-12",20.364445,20.768888,20.364445,20.564444,1168600,18.727552
"2010-01-13",20.684444,20.817778,20.484444,20.742222,1151200,18.889446
"2010-01-14",20.617777,20.791111,20.546667,20.746666,1016200,18.893492
"2010-01-15",20.697779,20.697779,20.444445,20.533333,1131700,18.699211
"2010-01-19",20.51111,21.044445,20.51111,20.853333,1055400,18.990627
"2010-01-20",20.657778,20.777779,20.51111,20.675556,1056100,18.828739
"2010-01-21",20.724445,20.835556,20.142221,20.24,1629400,18.432081
"2010-01-22",20.173334,20.271111,19.493334,19.662222,1940400,17.905914
"2010-01-25",19.875555,20.297777,19.875555,20.133333,1313500,18.334949
"2010-01-26",20.022223,20.373333,19.875555,19.928888,1118800,18.14876
"2010-01-27",19.928888,20.4,19.862223,20.35111,1153500,18.53327
"2010-01-28",20.346666,20.444445,19.915556,20.075556,841500,18.282337
"2010-01-29",20.137777,20.453333,19.928888,19.955555,994200,18.173052
"2010-02-01",20.124445,20.493334,20.062222,20.195555,906400,18.391615
"2010-02-02",20.306667,20.542223,20.137777,20.533333,906700,18.699211
"2010-02-03",20.364445,20.493334,20.111111,20.186666,842400,18.383518
"2010-02-04",20.004444,20.577778,19.64889,19.64889,2167300,17.893778
"2010-02-05",19.626667,19.76,18.964445,19.595556,1950900,17.845213
"2010-02-08",19.875555,20.102222,19.493334,19.573334,2055700,17.824965
"2010-02-09",19.822222,20.017778,19.297777,19.68,1892700,17.922106
"2010-02-10",19.586666,20.062222,19.43111,19.719999,1346800,17.958529
"2010-02-11",19.768888,19.884445,19.413334,19.795555,2922000,18.027332
"2010-02-12",19.639999,19.724445,19.306667,19.724445,1618200,17.962578
"2010-02-16",19.902222,19.911112,19.417778,19.862223,1752400,18.088051
"2010-02-17",19.986666,20.182222,19.937778,20.177778,1326700,18.375425
"2010-02-18",20.133333,20.604445,20.066668,20.497778,1393200,18.666838
"2010-02-19",20.435556,20.826666,20.382223,20.68,1295700,18.832781
"2010-02-22",20.68,20.884445,20.537777,20.831112,1279300,18.970396
"2010-02-23",20.684444,20.684444,20.044445,20.057777,2943100,18.266138
"2010-02-24",20.066668,20.453333,20.044445,20.373333,1429200,18.553505
"2010-02-25",20.120001,20.639999,19.973333,20.582222,1686700,18.74374
"2010-02-26",20.666666,20.737778,20.395555,20.666666,1343700,18.820641
"2010-03-01",20.791111,20.959999,20.742222,20.911112,882900,19.043253
"2010-03-02",21.040001,21.044445,20.786667,20.982222,1115200,19.108011
"2010-03-03",21.075556,21.657778,20.982222,21.542223,2732100,19.617989
"2010-03-04",21.635555,21.84,21.502222,21.76,1927300,19.816317
"2010-03-05",21.92,22.262222,21.808889,22.217777,1683600,20.233198
"2010-03-08",22.053333,22.537777,22.017778,22.471111,1528800,20.463903
"2010-03-09",22.306667,22.528889,22.280001,22.417778,1618200,20.415339
"2010-03-10",22.417778,22.76,22.315556,22.631111,1773100,20.60961
"2010-03-11",22.551111,22.786667,22.502222,22.786667,1247400,20.751274
"2010-03-12",22.826666,22.942223,22.595556,22.733334,956200,20.702705
"2010-03-15",22.675556,22.955555,22.644444,22.888889,1666000,20.84437
"2010-03-16",22.92,23.382223,22.866667,23.373333,1678900,21.28554
"2010-03-17",23.40889,24.186666,23.40889,23.879999,2313400,21.746944
"2010-03-18",23.817778,23.959999,23.666666,23.857779,990600,21.726709
"2010-03-19",23.635555,24.084444,23.622223,23.635555,1600800,21.524334
"2010-03-22",23.622223,23.831112,23.342222,23.622223,1238500,21.512197
"2010-03-23",23.59111,23.719999,23.333334,23.719999,1369300,21.60124
"2010-03-24",23.639999,23.684444,23.435556,23.51111,1664500,21.411011
"2010-03-25",23.733334,23.831112,23.391111,23.444445,1481100,21.35029
"2010-03-26",23.466667,23.826666,23.311111,23.404444,1543000,21.313862
"2010-03-29",23.551111,23.697779,23.297777,23.604445,1132600,21.496004
"2010-03-30",23.533333,23.711111,23.417778,23.466667,852700,21.431067
"2010-03-31",23.377777,23.795555,23.302221,23.782223,2390800,21.719238
"2010-04-01",23.911112,24.151112,23.893333,24.057777,1270500,21.9709
"2010-04-05",24.124445,24.306667,24.048889,24.284445,850600,22.177908
"2010-04-06",24.186666,24.386667,24.124445,24.315556,1664200,22.206318
"2010-04-07",24.280001,24.302221,23.795555,23.973333,1370700,21.893784
"2010-04-08",23.875555,23.928888,23.608889,23.915556,1599300,21.841013
"2010-04-09",23.928888,23.964445,23.733334,23.946667,837100,21.869432
"2010-04-12",24.035555,24.182222,23.977777,24.168888,1229800,22.072369
"2010-04-13",24.071112,24.346666,23.879999,24.311111,921700,22.202261
"2010-04-14",24.417778,24.911112,24.364445,24.911112,1488100,22.75021
"2010-04-15",24.906666,24.906666,24.484444,24.773333,1127200,22.624382
"2010-04-16",24.693333,24.813334,24.040001,24.222221,1836000,22.121077
"2010-04-19",24.013334,24.395555,23.857779,24.368889,898800,22.255024
"2010-04-20",24.564444,24.817778,24.444445,24.817778,647700,22.664976
"2010-04-21",24.768888,24.884445,24.222221,24.559999,1175400,22.429554
"2010-04-22",24.324444,24.537777,24.013334,24.515556,870700,22.388964
"2010-04-23",24.506666,25.031111,24.364445,24.986666,1051300,22.819214
"2010-04-26",24.986666,25.128889,24.755556,24.799999,1060200,22.648739
"2010-04-27",24.666666,24.719999,23.64889,23.724445,1356400,21.666485
"2010-04-28",23.964445,24.16,23.315556,23.413334,2529100,21.38236
"2010-04-29",23.706667,24.502222,23.706667,24.364445,1582300,22.250963
"2010-04-30",24.302221,24.484444,23.782223,23.795555,1457700,21.731428
"2010-05-03",23.942223,24.017778,23.64889,23.84,1271700,21.772018
"2010-05-04",23.466667,23.84,23.128889,23.377777,2035800,21.349882
"2010-05-05",23.102222,23.724445,23,23.368889,1692400,21.341766
"2010-05-06",23.284445,23.693333,21.426666,22.564444,3230700,20.607105
"2010-05-07",22.475555,22.795555,21.617777,21.822222,2930800,19.92927
"2010-05-10",23.004444,23.635555,22.768888,23.622223,2573500,21.573132
"2010-05-11",23.248888,23.902222,23.151112,23.426666,1425600,21.394537
"2010-05-12",23.546667,23.902222,23.32,23.853333,1309900,21.784187
"2010-05-13",23.799999,23.799999,23.35111,23.404444,1252000,21.374233
"2010-05-14",23.151112,23.186666,22.360001,22.68,1642000,20.712637
"2010-05-17",22.733334,23.062222,22.391111,22.995556,1817100,21.000818
"2010-05-18",23.275555,23.377777,22.533333,22.622223,2099800,20.659868
"2010-05-19",22.595556,22.977777,22.235556,22.826666,2727000,20.846579
"2010-05-20",22.235556,22.555555,21.76,21.973333,3435000,20.067268
"2010-05-21",21.559999,22.515556,21.471111,22.497778,2675700,20.546221
"2010-05-24",22.453333,22.533333,21.977777,21.995556,1728100,20.08757
"2010-05-25",21.417778,22.106667,21.182222,22.084444,2628000,20.168741
"2010-05-26",22.342222,22.653334,22.026667,22.155556,1822000,20.233683
"2010-05-27",22.653334,23.462223,22.604445,23.453333,1619100,21.41889
"2010-05-28",23.453333,23.453333,22.799999,22.902222,1624900,20.915583
"2010-06-01",22.671112,23.017778,22.346666,22.382223,1397700,20.440695
"2010-06-02",22.586666,23.253334,22.35111,23.248888,1455900,21.232182
"2010-06-03",23.217777,23.444445,22.933332,23.133333,854200,21.126648
"2010-06-04",22.546667,22.697779,21.897778,22.017778,1637500,20.107857
"2010-06-07",22.097778,22.280001,21.626667,21.662222,1701600,19.783146
"2010-06-08",21.742222,22.413334,21.457777,22.346666,1831500,20.408218
"2010-06-09",22.515556,22.879999,22.266666,22.35111,1870300,20.412273
"2010-06-10",22.733334,23.035555,22.586666,23.008888,1723500,21.012993
"2010-06-11",22.693333,23.093334,22.622223,23.066668,1220100,21.065762
"2010-06-14",23.302221,23.502222,22.968889,22.977777,1485100,20.984583
"2010-06-15",23.235556,23.622223,23.120001,23.559999,2261700,21.5163
"2010-06-16",23.262222,23.64889,23.262222,23.377777,1908000,21.349882
"2010-06-17",23.497778,23.542223,23.102222,23.404444,2122200,21.374233
"2010-06-18",23.435556,23.502222,23.311111,23.493334,1536300,21.45542
"2010-06-21",23.777779,24.08,23.302221,23.417778,1323400,21.386415
"2010-06-22",23.417778,23.546667,22.755556,22.795555,2279200,20.818165
"2010-06-23",22.791111,22.991112,22.533333,22.746666,1726200,20.773523
"2010-06-24",22.577778,22.755556,22.248888,22.311111,1775200,20.375742
"2010-06-25",22.533333,23.142221,22.16,23.133333,3513700,21.126648
"2010-06-28",23.142221,23.448889,22.955555,23.244444,3047100,21.228117
"2010-06-29",22.911112,22.995556,22.564444,22.755556,2582100,20.781637
"2010-06-30",22.728889,22.853333,21.973333,22.004444,2705400,20.154732
"2010-07-01",22.035555,22.146667,21.16,21.728889,4711600,19.90234
"2010-07-02",21.822222,21.977777,21.52,21.795555,1773600,19.963406
"2010-07-06",22.066668,22.364445,21.502222,21.799999,2275300,19.967474
"2010-07-07",21.893333,22.773333,21.831112,22.751112,1780600,20.838629
"2010-07-08",22.977777,23.035555,22.59111,22.968889,1320300,21.038105
"2010-07-09",22.724445,23.102222,22.577778,23.062222,1302000,21.12359
"2010-07-12",22.959999,22.973333,22.617777,22.799999,1321300,20.883421
"2010-07-13",23.084444,23.16,22.92,23.017778,1951800,21.082884
"2010-07-14",22.875555,22.888889,22.382223,22.635555,1445100,20.732798
"2010-07-15",22.662222,22.671112,22.053333,22.40889,2149800,20.525181
"2010-07-16",22.200001,22.200001,21.706667,21.773333,2341500,19.943047
"2010-07-19",21.862223,22.071112,21.542223,21.915556,1279300,20.073315
"2010-07-20",21.43111,22.364445,21.43111,22.360001,1443600,20.480398
"2010-07-21",22.622223,22.622223,21.777779,21.822222,1856700,19.987831
"2010-07-22",22.151112,22.515556,22.044445,22.43111,1935400,20.545534
"2010-07-23",22.43111,22.848888,22.248888,22.768888,1582800,20.854916
"2010-07-26",22.848888,22.982222,22.662222,22.928888,924300,21.001459
"2010-07-27",23.177778,23.213333,22.924444,23.111111,1904800,21.168367
"2010-07-28",23.066668,23.142221,22.884445,23.093334,2412400,21.152096
"2010-07-29",23.462223,24.435556,22.982222,23.711111,6592900,21.717934
"2010-07-30",23.52,23.906666,23.355556,23.586666,2525800,21.603943
"2010-08-02",24.088888,24.333334,23.844444,24.168888,2167200,22.137226
"2010-08-03",24.071112,24.084444,23.711111,23.742222,1511500,21.746435
"2010-08-04",23.777779,23.795555,23.311111,23.622223,2845000,21.63652
"2010-08-05",23.466667,23.764444,23.337778,23.711111,1379200,21.717934
"2010-08-06",23.435556,23.688889,23.280001,23.671112,1390600,21.681295
"2010-08-09",23.782223,24.066668,23.755556,23.995556,1395400,21.978468
"2010-08-10",23.728889,23.915556,23.604445,23.777779,1692100,21.779003
"2010-08-11",23.466667,23.466667,22.946667,22.955555,1996300,21.025887
"2010-08-12",22.706667,22.786667,22.497778,22.684444,1685200,20.777571
"2010-08-13",22.675556,22.875555,22.48,22.502222,1505200,20.610664
"2010-08-16",22.4,22.52,22.262222,22.373333,1860400,20.492615
"2010-08-17",22.635555,22.875555,22.497778,22.733334,3039300,20.822348
"2010-08-18",22.728889,22.977777,22.462223,22.862223,1177200,20.940409
"2010-08-19",22.737778,22.817778,22.115555,22.164444,2136700,20.301279
"2010-08-20",21.995556,22.08,21.764444,21.995556,2238900,20.146591
"2010-08-23",22.075556,22.257778,21.964445,22.048889,1712400,20.19544
"2010-08-24",21.724445,21.777779,21.311111,21.48,2706700,19.674366
"2010-08-25",21.284445,21.728889,21.022223,21.666666,2504800,19.845343
"2010-08-26",21.808889,21.915556,21.546667,21.595556,1939600,19.780214
"2010-08-27",21.693333,22.342222,21.4,22.342222,2282400,20.464115
"2010-08-30",22.222221,22.24,21.626667,21.653334,1575000,19.833132
"2010-08-31",21.573334,22.022223,21.48,21.933332,2028100,20.089596
"2010-09-01",22.271111,22.808889,22.177778,22.795555,1634500,20.879337
"2010-09-02",22.844444,22.915556,22.577778,22.822222,2296800,20.903761
"2010-09-03",23.111111,23.275555,22.986666,23.222221,1610500,21.27014
"2010-09-07",23.044445,23.084444,22.742222,22.751112,1251100,20.838629
"2010-09-08",22.791111,23.088888,22.768888,22.92,1404100,20.993328
"2010-09-09",23.280001,23.360001,23.035555,23.151112,1769400,21.205006
"2010-09-10",23.186666,23.457777,22.973333,23.404444,1447300,21.437052
"2010-09-13",23.684444,23.942223,23.573334,23.879999,1410300,21.872623
"2010-09-14",23.831112,24.440001,23.626667,24.093334,2417500,22.068022
"2010-09-15",23.866667,24.168888,23.697779,24.133333,1611900,22.104666
"2010-09-16",24.048889,24.084444,23.715555,23.946667,1464400,21.933695
"2010-09-17",24.008888,24.191111,23.866667,23.911112,1942200,21.901123
"2010-09-20",24.048889,24.466667,23.986666,24.333334,1564300,22.287855
"2010-09-21",24.346666,24.808889,24.271111,24.515556,1534500,22.45476
"2010-09-22",24.43111,24.51111,23.848888,24.004444,1856700,21.986609
"2010-09-23",23.719999,23.853333,23.413334,23.475555,1545300,21.50218
"2010-09-24",23.808889,24.244444,23.742222,24.164444,2016000,22.13316
"2010-09-27",24.097778,24.097778,23.711111,23.786667,1372000,21.787136
"2010-09-28",23.773333,24.08,23.444445,24.013334,1731300,21.994753
"2010-09-29",23.813334,23.884445,23.604445,23.715555,1572000,21.78652
"2010-09-30",23.933332,23.991112,23.546667,23.617777,1743400,21.696695
"2010-10-01",23.786667,23.911112,23.555555,23.702223,1635000,21.774273
"2010-10-04",23.662222,23.702223,23.297777,23.497778,1488300,21.586452
"2010-10-05",23.706667,24.391111,23.377777,24.373333,2410300,22.390789
"2010-10-06",24.297777,24.346666,24.026667,24.217777,1472400,22.247894
"2010-10-07",24.284445,24.288889,23.866667,23.986666,947200,22.03558
"2010-10-08",23.951111,24.275555,23.875555,24.191111,798900,22.223394
"2010-10-11",24.142221,24.266666,24.111111,24.182222,477600,22.215229
"2010-10-12",24.066668,24.346666,23.84,24.297777,1315800,22.321386
"2010-10-13",24.440001,24.586666,24.315556,24.395555,1112100,22.411213
"2010-10-14",24.288889,24.724445,24.053333,24.266666,1225800,22.292801
"2010-10-15",24.457777,24.528889,23.982222,24.222221,1280400,22.251974
"2010-10-18",24.266666,24.595556,24.248888,24.555555,838500,22.558195
"2010-10-19",24.177778,24.493334,23.942223,24.071112,1422400,22.113159
"2010-10-20",24.088888,24.502222,23.986666,24.435556,1459300,22.447954
"2010-10-21",24.613333,24.848888,24.368889,24.613333,888300,22.61128
"2010-10-22",24.653334,24.715555,24.542223,24.608889,963600,22.607193
"2010-10-25",24.799999,24.946667,24.626667,24.671112,855400,22.664345
"2010-10-26",24.528889,24.84,24.466667,24.777779,1434700,22.762339
"2010-10-27",24.502222,24.773333,24.275555,24.697779,1428300,22.688848
"2010-10-28",24.968889,25.737778,24.968889,25.475555,2202900,23.40336
"2010-10-29",25.448889,25.555555,25.253334,25.457777,1073700,23.387032
"2010-11-01",25.555555,25.684444,24.951111,25.142221,1577800,23.097136
"2010-11-02",25.422222,25.675556,25.40889,25.528889,904600,23.452356
"2010-11-03",25.551111,25.728889,25.373333,25.644444,1359900,23.558514
"2010-11-04",25.902222,26.328888,25.884445,26.297777,1517100,24.158699
"2010-11-05",26.244444,26.608889,26.075556,26.333334,1382800,24.191368
"2010-11-08",26.164444,26.266666,25.888889,26.16,916800,24.032133
"2010-11-09",26.248888,26.346666,25.946667,26.066668,1421700,23.946392
"2010-11-10",26.044445,26.342222,25.755556,26.324444,1690300,24.183199
"2010-11-11",26.071112,26.195555,25.693333,25.986666,1476000,23.8729
"2010-11-12",25.782223,25.968889,25.631111,25.773333,1230900,23.676916
"2010-11-15",25.92,26.333334,25.831112,25.995556,988300,23.881063
"2010-11-16",25.826666,25.897778,25.515556,25.608889,1664200,23.52585
"2010-11-17",25.506666,25.826666,25.506666,25.746666,884200,23.652418
"2010-11-18",26.115555,26.355556,26.048889,26.226667,973000,24.093374
"2010-11-19",26.173334,26.217777,25.964445,26.208889,1229500,24.077051
"2010-11-22",26.075556,26.182222,25.693333,26.133333,804700,24.007635
"2010-11-23",25.813334,25.902222,25.542223,25.879999,1505200,23.77491
"2010-11-24",26.004444,26.173334,25.906666,26.164444,1075000,24.036211
"2010-11-26",25.946667,26.031111,25.835556,25.844444,615100,23.742247
"2010-11-29",25.688889,25.991112,25.471111,25.937778,1847200,23.827988
"2010-11-30",25.675556,25.937778,25.51111,25.542223,2497900,23.464605
"2010-12-01",26.026667,26.204445,25.982222,26.173334,1967400,24.044378
"2010-12-02",26.257778,26.888889,26.253334,26.791111,1659100,24.611912
"2010-12-03",26.573334,27.071112,26.546667,27,1166400,24.803808
"2010-12-06",26.906666,27.288889,26.799999,27.062222,1600600,24.860964
"2010-12-07",27.377777,27.4,27.071112,27.146667,1330600,24.938543
"2010-12-08",27.155556,27.506666,27.040001,27.435556,1276300,25.203932
"2010-12-09",27.64889,27.933332,27.35111,27.462223,1224900,25.22843
"2010-12-10",27.280001,27.453333,26.871111,27.440001,2067400,25.208025
"2010-12-13",27.613333,27.746666,27.373333,27.551111,1383400,25.310087
"2010-12-14",27.542223,27.671112,27.253334,27.333334,1349500,25.110027
"2010-12-15",26.844444,27.422222,26.795555,26.866667,1936300,24.681316
"2010-12-16",26.964445,27.031111,26.706667,26.799999,1642000,24.620073
"2010-12-17",26.84,26.977777,26.76,26.844444,1574100,24.66091
"2010-12-20",26.928888,27.044445,26.768888,26.888889,935100,24.70174
"2010-12-21",26.986666,27.084444,26.911112,27.031111,609400,24.832384
"2010-12-22",27.106667,27.24,27.084444,27.208889,702600,24.995708
"2010-12-23",27.151112,27.235556,26.959999,27.022223,594400,24.824226
"2010-12-27",26.937778,27.120001,26.831112,27.008888,550000,24.81197
"2010-12-28",27.075556,27.137777,26.76,26.937778,532900,24.746645
"2010-12-29",27,27.040001,26.782223,26.888889,780000,24.70174
"2010-12-30",26.871111,26.897778,26.6,26.626667,523300,24.460846
"2010-12-31",26.555555,26.764444,26.542223,26.551111,666100,24.391434
"2011-01-03",26.84,27.048889,26.719999,26.968889,924700,24.775229
"2011-01-04",26.879999,27.253334,26.755556,27.16,3173100,25.016756
"2011-01-05",26.986666,27.506666,26.906666,27.471111,2226100,25.303312
"2011-01-06",27.422222,27.515556,27.231112,27.324444,1269600,25.168221
"2011-01-07",27.342222,27.555555,27,27.271111,1210000,25.119099
"2011-01-10",27.071112,27.426666,26.844444,27.32,1295200,25.164131
"2011-01-11",27.417778,27.506666,26.946667,27.088888,1745500,24.951254
"2011-01-12",27.364445,27.582222,27.280001,27.391111,821400,25.22963
"2011-01-13",27.417778,27.466667,27.142221,27.248888,862300,25.098625
"2011-01-14",27.204445,27.386667,27.053333,27.360001,1131700,25.200974
"2011-01-18",27.475555,27.537777,27.191111,27.288889,911400,25.135475
"2011-01-19",27.084444,27.324444,27.008888,27.142221,1227700,25.000383
