"","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"2006-09-06",29.455,29.4575,28.469999,28.65,4820400,21.364672
"2006-09-07",28.375,28.7125,28.112499,28.445,3571200,21.2118
"2006-09-08",28.575001,28.747499,28.395,28.4375,2102400,21.206207
"2006-09-11",28.264999,28.2675,27.695,27.737499,5171200,20.684204
"2006-09-12",27.799999,28.297501,27.705,28.217501,3757200,21.042147
"2006-09-13",28.4625,28.75,28.120001,28.635,4281600,21.353487
"2006-09-14",28.5,28.6625,28.032499,28.1525,3797600,20.993679
"2006-09-15",28.540001,28.547501,27.92,28.057501,3875200,20.922827
"2006-09-18",28.025,28.4475,27.9125,28.1175,2467200,20.967571
"2006-09-19",28.120001,28.200001,27.709999,28.17,3810400,21.006727
"2006-09-20",28.225,28.512501,27.997499,28.4625,4486000,21.224846
"2006-09-21",28.4925,28.7225,28.1,28.1675,3541200,21.004862
"2006-09-22",28.1675,28.1675,27.6,27.875,4430000,20.786743
"2006-09-25",28.115,28.504999,27.727501,28.4375,3290800,21.206207
"2006-09-26",28.5,29.639999,28.5,29.530001,6283200,22.020899
"2006-09-27",29.35,29.7225,29.2075,29.379999,3400400,21.909042
"2006-09-28",29.379999,30.147499,29.342501,30.105,5989200,22.449671
"2006-09-29",30.105,30.174999,29.665001,29.807501,2674000,22.227835
"2006-10-02",29.825001,30.237499,29.705,29.9025,2071600,22.298674
"2006-10-03",29.8825,30.375,29.747499,29.9175,4372000,22.309856
"2006-10-04",29.9175,30.465,29.674999,30.3825,3902000,22.656614
"2006-10-05",30.3825,32.599998,30.297501,32.447498,11348400,24.196508
"2006-10-06",32.272499,32.9575,32.002499,32.8325,7884800,24.48361
"2006-10-09",32.834999,34.134998,32.6525,33.662498,7490400,25.102552
"2006-10-10",33.75,34.470001,33.182499,33.360001,8381200,24.876972
"2006-10-11",32.875,33.075001,32.595001,32.977501,5866800,24.59174
"2006-10-12",33.125,34.009998,33.037498,33.974998,4808000,25.335583
"2006-10-13",33.974998,34.105,33.6675,33.785,2932000,25.193899
"2006-10-16",33.4375,34.605,33.337502,34.485001,4911200,25.715908
"2006-10-17",34.099998,34.337502,33.645,34.125,3647200,25.447447
"2006-10-18",34.400002,34.799999,34.0075,34.4575,5255200,25.695393
"2006-10-19",34.4575,34.4575,33.8825,34.322498,3300800,25.594717
"2006-10-20",34.322498,34.322498,32.794998,33.102501,8772000,24.684954
"2006-10-23",32.852501,33.762501,32.837502,33.5075,3427600,24.986967
"2006-10-24",33.5075,33.709999,33.3325,33.68,2400800,25.115606
"2006-10-25",33.68,33.709999,33.252499,33.415001,2332800,24.91799
"2006-10-26",33.4925,33.82,33.209999,33.529999,2842000,25.003746
"2006-10-27",33.075001,33.227501,32.665001,32.740002,4344000,24.414635
"2006-10-30",32.9375,33.200001,32.724998,33.0975,5174000,24.681223
"2006-10-31",32.1525,32.599998,31.35,31.745001,14003600,23.672651
"2006-11-01",31.735001,31.797501,30.75,31.135,8282400,23.217766
"2006-11-02",30.8125,30.975,30.012501,30.657499,10536400,22.861681
"2006-11-03",30.594999,30.7125,29.8475,30.254999,6028000,22.561537
"2006-11-06",30.254999,30.797501,29.8825,30.512501,5040000,22.753561
"2006-11-07",30.5,30.5,30,30.047501,4239200,22.406805
"2006-11-08",30.004999,30.327499,29.5425,30.147499,6232800,22.481365
"2006-11-09",30.200001,30.2225,29.627501,29.692499,4659200,22.142075
"2006-11-10",29.629999,30.0975,29.629999,29.860001,3526000,22.266979
"2006-11-13",29.825001,30.155001,29.5975,29.825001,3662400,22.240883
"2006-11-14",29.825001,30.4575,29.75,30.334999,5989200,22.897577
"2006-11-15",30.4025,30.889999,30.362499,30.7425,5375200,23.205166
"2006-11-16",30.8125,30.985001,30.567499,30.7425,3029200,23.205166
"2006-11-17",30.695,30.735001,30.125,30.4,3209600,22.946638
"2006-11-20",30.4025,30.5875,30.17,30.1975,3501200,22.793785
"2006-11-21",30.004999,30.674999,30,30.4575,3029600,22.990044
"2006-11-22",30.52,31.1325,30.5,30.967501,3080400,23.375004
"2006-11-24",30.8125,31.192499,30.657499,31.0375,852000,23.427847
"2006-11-27",30.9125,31.202499,30.105,30.2125,3828000,22.805113
"2006-11-28",30.025,30.065001,29.549999,29.557501,4910800,22.310701
"2006-11-29",29.825001,30.067499,29.752501,29.997499,3756400,22.642824
"2006-11-30",30,30.2425,29.5375,29.98,4822800,22.629616
"2006-12-01",29.955,30.0725,29.387501,29.657499,4007600,22.386187
"2006-12-04",29.657499,30.555,29.657499,30.545,3775200,23.056089
"2006-12-05",30.532499,30.83,30.195,30.807501,3644800,23.254234
"2006-12-06",30.637501,30.889999,30.512501,30.809999,2100400,23.256113
"2006-12-07",30.872499,31.067499,30.605,30.700001,2296400,23.173092
"2006-12-08",30.549999,30.8675,30.375,30.674999,1995600,23.154217
"2006-12-11",30.545,30.545,30.25,30.387501,2348400,22.93721
"2006-12-12",30.424999,30.477501,29.85,30.184999,3258000,22.784349
"2006-12-13",30.407499,30.48,30.252501,30.305,2879200,22.874931
"2006-12-14",30.375,30.9,30.35,30.8125,2795200,23.258013
"2006-12-15",30.76,30.7875,30.120001,30.120001,3190800,22.735292
"2006-12-18",30.247499,30.4,30,30,2446000,22.644711
"2006-12-19",29.934999,30.004999,29.469999,29.8475,3807200,22.529598
"2006-12-20",29.85,30.295,29.795,30,2751600,22.644711
"2006-12-21",29.737499,30.3225,29.737499,29.817499,1551200,22.506954
"2006-12-22",29.73,29.834999,29.459999,29.557501,1766800,22.310701
"2006-12-26",29.5,29.8225,29.475,29.690001,1378000,22.410721
"2006-12-27",29.842501,30.1175,29.834999,30.0425,2894800,22.676794
"2006-12-28",29.924999,30.075001,29.7875,29.807501,1125600,22.499409
"2006-12-29",29.745001,29.889999,29.48,29.545,1292000,22.301266
"2007-01-03",29.807501,29.872499,29.377501,29.477501,3274000,22.250317
"2007-01-04",29.450001,29.52,29.125,29.51,3566400,22.274851
"2007-01-05",29.395,29.395,28.852501,29.014999,3021200,21.901211
"2007-01-08",29.200001,29.2425,28.842501,29,4057600,21.889885
"2007-01-09",29,29.3925,28.915001,29.315001,3143200,22.127661
"2007-01-10",29.125,29.125,28.16,28.575001,6768800,21.569084
"2007-01-11",28.737499,29.057501,28.627501,28.969999,3179200,21.867249
"2007-01-12",28.9725,29.4375,28.9175,29.1875,2988400,22.031416
"2007-01-16",29.125,29.68,29.0625,29.68,2678000,22.40317
"2007-01-17",29.68,30.200001,29.622499,30.012501,5058400,22.654144
"2007-01-18",30.025,30.344999,29.834999,29.9375,2945200,22.597534
"2007-01-19",30,30.307501,29.977501,30.184999,2847200,22.784349
"2007-01-22",30.1425,30.217501,29.4625,29.58,4064000,22.32769
"2007-01-23",29.5625,30.567499,29.555,30.26,3443200,22.840971
"2007-01-24",30.275,30.629999,30.0975,30.57,2919200,23.074963
"2007-01-25",30.4625,30.725,30.2675,30.4,5599600,22.946638
"2007-01-26",30.5625,31.4375,30.35,31.2675,5863200,23.60145
"2007-01-29",31.855,32.25,31.5975,31.8125,9144800,24.012825
"2007-01-30",32.125,32.575001,31.8125,32.490002,5874000,24.524223
"2007-01-31",32.5,33.75,32.465,33.639999,6255600,25.392277
"2007-02-01",33.657501,34.255001,33.435001,34.18,5936400,25.799873
"2007-02-02",34.25,34.907501,34.060001,34.834999,7251600,26.294285
"2007-02-05",34.834999,35,34.599998,34.915001,3366400,26.354673
"2007-02-06",34.915001,34.987499,34.615002,34.865002,3830400,26.316935
"2007-02-07",35,35.022499,34.744999,35.014999,2935600,26.430145
"2007-02-08",35,35,34.459999,34.509998,4517600,26.048967
"2007-02-09",34.650002,34.697498,33.802502,33.875,3984800,25.569654
"2007-02-12",33.935001,34.424999,33.922501,34.337502,2660400,25.91876
"2007-02-13",34.487499,34.735001,34.23,34.672501,2396000,26.171625
"2007-02-14",34.8125,36.700001,34.645,36.18,7773200,27.59605
"2007-02-15",36.1175,36.389999,35.5825,35.852501,4796400,27.346254
"2007-02-16",35.852501,36.162498,35.605,36.112499,2787600,27.544567
"2007-02-20",36.0625,36.095001,35.532501,35.884998,2733600,27.371044
"2007-02-21",35.650002,36.487499,35.59,36.422501,3064400,27.781013
"2007-02-22",36.599998,36.642502,35.884998,36.060001,3206000,27.504513
"2007-02-23",36,36.310001,35.932499,36.162498,2127200,27.582699
"2007-02-26",36.325001,36.435001,35.685001,35.712502,2544400,27.239462
"2007-02-27",35.532501,35.532501,33.5,34.037498,6710800,25.961876
"2007-02-28",34.037498,34.2075,33.255001,33.650002,5489200,25.666306
"2007-03-01",33.474998,34.3125,32.965,34.025002,5997600,25.952335
"2007-03-02",33.75,33.9375,33.375,33.455002,4581200,25.517578
"2007-03-05",33.455002,33.987499,33.25,33.412498,5867200,25.485149
"2007-03-06",33.9375,34.122501,33.474998,33.555,3428800,25.593843
"2007-03-07",33.555,34.105,33.517502,33.650002,3224400,25.666306
"2007-03-08",34.5,34.595001,34.064999,34.299999,3486400,26.162092
"2007-03-09",34.57,35.252499,34.512501,34.985001,4519600,26.684565
"2007-03-12",34.75,34.935001,34.450001,34.514999,3082400,26.326084
"2007-03-13",34.3125,34.637501,33.372501,33.602501,5794800,25.630081
"2007-03-14",33.612499,34.169998,33.424999,34.107498,4251200,26.015263
"2007-03-15",34.110001,34.369999,34.032501,34.075001,2059200,25.990469
"2007-03-16",34.212502,34.705002,33.987499,34.6175,4204400,26.404268
"2007-03-19",34.75,35.715,34.73,35.567501,4065600,27.128862
"2007-03-20",35.567501,36.084999,35.342499,35.955002,3184800,27.424433
"2007-03-21",35.955002,36.825001,35.767502,36.744999,4024000,28.026993
"2007-03-22",36.77,37.18,36.637501,37.002499,3466800,28.2234
"2007-03-23",37.0625,37.985001,36.942501,37.547501,4598400,28.639084
"2007-03-26",37.5,37.5975,36.9925,37.185001,3743200,28.362604
"2007-03-27",37.150002,37.150002,36.355,36.467499,5328400,27.815331
"2007-03-28",36.467499,36.467499,35.772499,35.857498,4436400,27.350056
"2007-03-29",36.247501,36.4725,35.912498,36.23,2828400,27.634186
"2007-03-30",36.275002,36.727501,35.967499,36.18,2604800,27.59605
"2007-04-02",36.18,36.5275,36.012501,36.317501,2402400,27.70093
"2007-04-03",36.517502,36.799999,36.334999,36.642502,1762800,27.94882
"2007-04-04",36.662498,36.662498,36.185001,36.3125,2443200,27.697107
"2007-04-05",36.512501,37.035,36.432499,36.924999,2162000,28.164295
"2007-04-09",37.0075,37.2225,36.8325,36.869999,1839600,28.122339
"2007-04-10",36.66,36.959999,36.400002,36.724998,2301800,28.011745
"2007-04-11",36.595001,36.955002,36.365002,36.720001,2762200,28.007925
"2007-04-12",36.695,36.814999,36.314999,36.665001,2380400,27.965986
"2007-04-13",36.709999,37.049999,36.580002,36.834999,1602600,28.09564
"2007-04-16",37.34,37.48,37.044998,37.48,1951400,28.587608
"2007-04-17",37.48,37.775002,37.290001,37.595001,2249400,28.675327
"2007-04-18",37.43,37.5,36.959999,37.099998,1896400,28.29777
"2007-04-19",37.035,37.349998,36.645,36.904999,1754200,28.14904
"2007-04-20",37.5,38.779999,37.5,38.709999,5356400,29.52578
"2007-04-23",38.865002,44.095001,38.695,42.380001,16471600,32.325058
"2007-04-24",43.375,45.724998,42.759998,42.775002,14742800,32.626343
"2007-04-25",43.025002,43.244999,41.965,42.174999,6294600,32.168709
"2007-04-26",42.549999,43.855,42.48,42.994999,4926400,32.794144
"2007-04-27",46.419998,53.615002,46.200001,48.07,31219200,36.665058
"2007-04-30",47.654999,48.07,46,46.080002,9908200,35.147205
"2007-05-01",46.005001,46.400002,45.435001,45.955002,5905600,35.051865
"2007-05-02",45.919998,46.235001,45.52,45.695,5250800,34.853554
"2007-05-03",45.919998,46.09,45.395,45.474998,4477000,34.685738
"2007-05-04",45.91,45.935001,45.014999,45.134998,3460600,34.426411
"2007-05-07",45.200001,45.209999,44.34,44.599998,3851000,34.018345
"2007-05-08",44.505001,44.66,43.685001,44.334999,5597000,33.816212
"2007-05-09",44.34,45.450001,44.334999,45.150002,5010000,34.437862
"2007-05-10",44.689999,45.09,44.450001,44.59,3493800,34.010727
"2007-05-11",44.755001,45.889999,44.755001,45.810001,4583200,34.941261
"2007-05-14",45.564999,46.080002,44.830002,44.950001,3316600,34.285313
"2007-05-15",45.244999,45.625,43.959999,44.200001,3426200,33.713257
"2007-05-16",45.349998,45.349998,43.924999,44.48,3183000,34.065544
"2007-05-17",44.404999,44.514999,44.055,44.314999,2656600,33.939178
"2007-05-18",44.48,44.950001,43.549999,43.709999,2744800,33.475834
"2007-05-21",43.75,44.5,43.744999,43.919998,3292400,33.636662
"2007-05-22",43.924999,44.275002,43.700001,43.779999,2631400,33.52943
"2007-05-23",43.860001,44.345001,43.5,43.744999,2281200,33.502644
"2007-05-24",43.994999,44.25,42.990002,43.049999,3182000,32.970367
"2007-05-25",43.055,44.174999,43.049999,43.869999,2212800,33.598358
"2007-05-29",43.950001,44.945,43.950001,44.200001,2754000,33.851112
"2007-05-30",43.654999,44.985001,43.610001,44.985001,2625600,34.452301
"2007-05-31",46.650002,47.735001,45.759998,47.115002,6267600,36.083599
"2007-06-01",47.189999,47.294998,46.310001,47.040001,3716000,36.026157
"2007-06-04",47.044998,47.5,46.599998,47.305,2839400,36.229103
"2007-06-05",47.424999,50.945,47.259998,50.459999,9445800,38.645416
"2007-06-06",50.055,50.174999,47.380001,47.724998,6799400,36.550755
"2007-06-07",47.509998,48.305,46.365002,46.700001,5136200,35.765766
"2007-06-08",46.555,47.105,45.75,46.900002,3370400,35.918926
"2007-06-11",46.75,47.955002,46.59,47.790001,3299000,36.600552
"2007-06-12",47.974998,48.650002,47.665001,47.674999,3519400,36.512482
"2007-06-13",48.154999,48.355,47.154999,48.299999,3043000,36.991146
"2007-06-14",48.305,49.395,48.200001,48.785,2602200,37.362583
"2007-06-15",49.375,49.599998,48.639999,48.744999,2395400,37.331936
"2007-06-18",48.880001,49.290001,48.25,48.259998,1834800,36.96051
"2007-06-19",48.264999,50.630001,48.264999,50.584999,3869200,38.741142
"2007-06-20",50.700001,53.5,50.630001,52,8546000,39.824825
"2007-06-21",52.005001,52.005001,50.650002,51.535,3876200,39.468723
"2007-06-22",51.59,52.82,50.895,51.07,3956000,39.112576
"2007-06-25",51.264999,51.68,49.75,50.084999,3401600,38.358208
"2007-06-26",50.549999,50.924999,49.200001,49.235001,3244200,37.707218
"2007-06-27",49.974998,50.935001,49,50.674999,3768600,38.810055
"2007-06-28",50.459999,52.5,50.400002,51.485001,4178200,39.430412
"2007-06-29",51.375,51.490002,50,50.605,3366800,38.756454
"2007-07-02",51.105,52.66,50.970001,52.540001,3226600,40.238396
"2007-07-03",53.355,54,52.884998,53.25,1871000,40.78215
"2007-07-05",53.5,53.5,52.389999,52.634998,2234600,40.311153
"2007-07-06",52.5,53.715,52.380001,53.244999,1343400,40.778328
"2007-07-09",54.669998,60.09,54.669998,58.82,9804600,45.048
"2007-07-10",57.755001,58.5,55.445,55.82,7370400,42.75042
"2007-07-11",56.105,58.125,56.005001,57.174999,4977600,43.788158
"2007-07-12",58,58.095001,57,57.720001,3722800,44.20557
"2007-07-13",57.880001,60,57.755001,59.325001,4924800,45.434772
"2007-07-16",59.5,60.424999,58.619999,58.98,4649400,45.170544
"2007-07-17",59.775002,60.43,58.400002,59.599998,5587600,45.64539
"2007-07-18",59.064999,60.105,58.5,59.25,4074400,45.377316
"2007-07-19",59.724998,60.139999,58.68,59.685001,3079000,45.71048
"2007-07-20",58,59.334999,57.634998,58.035,5718600,44.446812
"2007-07-23",58.494999,59,57.029999,57.345001,3882800,43.918365
"2007-07-24",57.125,57.195,55.535,55.919998,4109000,42.827007
"2007-07-25",56.595001,56.595001,53.5,54.904999,5448800,42.049667
"2007-07-26",58.509998,61.75,56.355,58.075001,15228800,44.477455
"2007-07-27",58.5,60.384998,57.785,58.310001,6909200,44.657413
"2007-07-30",58.360001,60.115002,58,59.794998,4246200,45.794712
"2007-07-31",60.549999,61.305,59.349998,59.349998,5593800,45.453907
"2007-08-01",58.955002,63.345001,58.305,60.029999,5360800,45.974705
"2007-08-02",60.715,62.610001,59.68,62.514999,5646000,47.877869
"2007-08-03",61.875,62.994999,59.924999,59.924999,4581800,45.894276
"2007-08-06",59.974998,62.865002,59.075001,62.41,5150000,47.797455
"2007-08-07",62.040001,62.994999,61.400002,62.345001,4780000,47.747677
"2007-08-08",62.685001,63,58.255001,59.615002,6224200,45.656879
"2007-08-09",59.189999,59.195,54.380001,54.380001,8812200,41.647583
"2007-08-10",53.400002,58.360001,51.25,57.025002,8746000,43.673294
"2007-08-13",58.52,60.494999,57.66,59.474998,5845400,45.549648
"2007-08-14",59.825001,60.060001,55.830002,56.009998,5919600,42.895935
"2007-08-15",55.584999,57.639999,53.575001,54.02,3644600,41.557369
"2007-08-16",53,53.900002,48,52.625,9384600,40.484196
"2007-08-17",54.834999,57.375,52.419998,53.055,7898200,40.814991
"2007-08-20",53.419998,54.494999,52.290001,53.845001,3247600,41.422729
"2007-08-21",53.57,56.450001,53.25,55.435001,4170000,42.645924
"2007-08-22",56.130001,58.165001,56,57.91,3224200,44.549923
"2007-08-23",58.294998,58.400002,56.09,56.294998,3185600,43.307514
"2007-08-24",56.740002,58.474998,56.005001,58.244999,1856800,44.807636
"2007-08-27",58.125,59,57.375,57.514999,1771600,44.24604
"2007-08-28",57.75,57.755001,54.59,54.654999,3082200,42.04586
"2007-08-29",55.125,55.895,54.040001,55.830002,3061200,42.949791
"2007-08-30",54.965,56.5,54.805,55.790001,1920200,42.919006
"2007-08-31",56.525002,59.935001,56.525002,59.209999,4488800,45.549995
"2007-09-04",59.345001,61.32,58.125,60.685001,4204800,46.684723
"2007-09-05",59.744999,60.195,58.310001,59.009998,3086600,45.396149
"2007-09-06",58.970001,59.595001,58.305,59.200001,2355200,45.542313
"2007-09-07",57.740002,58.220001,56.764999,57.174999,2535800,43.984486
"2007-09-10",57.470001,58.709999,55.014999,56.514999,3334800,43.476753
"2007-09-11",57.049999,58.860001,56.810001,58.615002,3412400,45.092281
"2007-09-12",58.494999,58.580002,57.165001,57.855,3225200,44.507614
"2007-09-13",58.355,59.974998,57.790001,59.889999,3113800,46.073135
"2007-09-14",59.174999,60.145,58.939999,59.935001,1644400,46.10775
"2007-09-17",59.994999,61.02,59.5,60.875,2252600,46.830887
"2007-09-18",61.125,67.254997,60.650002,67.254997,6609200,51.739017
"2007-09-19",68.5,70.129997,65.150002,65.949997,5902000,50.735054
"2007-09-20",65.459999,66.925003,64.614998,65.080002,2588200,50.065769
"2007-09-21",65.504997,66.065002,65.050003,65.769997,2706400,50.596584
"2007-09-24",65.550003,66.599998,63.75,64.385002,2983800,49.53112
"2007-09-25",63.505001,67.379997,63.200001,66.925003,3662200,51.48513
"2007-09-26",66.970001,67.525002,64.504997,65.565002,3433200,50.438881
"2007-09-27",65.629997,67.25,65.010002,65.425003,2670200,50.331181
"2007-09-28",65.055,65.125,63.700001,63.945,3567000,49.192619
"2007-10-01",63.994999,66.495003,63.75,66.294998,3383400,51.000469
"2007-10-02",66.474998,68.125,65.154999,67.529999,3992000,51.950535
"2007-10-03",67.285004,68.125,65.805,66.529999,3653800,51.181259
"2007-10-04",66.620003,68.849998,66.235001,68.220001,3664800,52.481365
"2007-10-05",69.375,70.285004,68.375,69.375,3049400,53.369896
"2007-10-08",68.639999,69.410004,67.07,68.410004,2420400,52.627541
"2007-10-09",68.735001,70.410004,67.574997,69.989998,2661200,53.843014
"2007-10-10",69.949997,70.095001,68.900002,69.519997,2431200,53.48143
"2007-10-11",69.995003,71.724998,67.349998,68.445,3885400,52.654438
"2007-10-12",68.5,70.010002,68.5,70.010002,1872200,53.858402
"2007-10-15",69.845001,70.404999,68.625,70.080002,2416800,53.912258
"2007-10-16",69.830002,70.125,67.864998,68.445,2394800,52.654438
"2007-10-17",69.025002,69.974998,68.004997,68.970001,2342800,53.058342
"2007-10-18",68.775002,69.684998,67.955002,68.889999,1881200,52.996784
"2007-10-19",68.370003,68.370003,65,65.305,4122600,50.238857
"2007-10-22",63.709999,67.489998,63.5,66.834999,3208200,51.415886
"2007-10-23",66.860001,67.665001,66.160004,67.434998,1900400,51.877468
"2007-10-24",67.660004,67.945,65.510002,66.864998,3481800,51.438957
"2007-10-25",61.709999,61.709999,52.799999,55.779999,20864800,42.91132
"2007-10-26",57.514999,59.365002,56.669998,58.470001,10029000,44.980732
"2007-10-29",58.785,59.720001,58.605,59.720001,5085400,45.942345
"2007-10-30",59.450001,59.985001,58.939999,59.424999,3520600,45.715393
"2007-10-31",59.744999,60.5,59.435001,59.98,2573800,46.142376
"2007-11-01",59.564999,61.689999,59.139999,60.720001,4363600,46.711651
"2007-11-02",60.93,61.34,59.584999,60.764999,4157400,46.746258
"2007-11-05",59.625,61.625,59.625,61,3204800,46.92704
"2007-11-06",61.049999,63.994999,61.049999,63.950001,2789400,49.196476
"2007-11-07",62.5,64.220001,62.169998,62.424999,3242200,48.023296
"2007-11-08",62.150002,63.509998,61.345001,62.43,3251200,48.027138
"2007-11-09",58.845001,61.509998,58.845001,60.279999,3504800,46.373142
"2007-11-12",60,62.224998,56.43,56.84,4640600,43.726765
"2007-11-13",57.779999,59.654999,57.165001,59.375,3789400,45.676952
"2007-11-14",59.974998,60.665001,59.639999,59.790001,3198400,46.190689
"2007-11-15",59.435001,59.544998,56.125,56.310001,4636800,43.502232
"2007-11-16",55.525002,56.755001,54.595001,56.310001,4049800,43.502232
"2007-11-19",55.845001,56.5,51.84,52.895,4827800,40.863968
