"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2014-09-24",325.519989,329.420013,325,329,399400,291.945251
"2014-09-25",326.959991,328.920013,320.549988,321.519989,676100,285.307648
"2014-09-26",327.5,336.880005,327.5,335.070007,1289400,297.331635
"2014-09-29",331,333.350006,328.779999,330.649994,760300,293.409424
"2014-09-30",330.25,332.329987,326.940002,328.320007,770900,291.341919
"2014-10-01",327.470001,327.470001,322,323.23999,808300,286.834045
"2014-10-02",321.970001,324.660004,319.119995,323.589996,476500,287.144623
"2014-10-03",324.920013,328.470001,324.920013,327.079987,492100,290.241547
"2014-10-06",328.48999,329.320007,324.380005,326.119995,432600,289.389709
"2014-10-07",324.190002,324.190002,318.799988,318.850006,494400,282.938446
"2014-10-08",318.019989,325.320007,315.01001,324.890015,818200,288.298248
"2014-10-09",324.959991,324.959991,315.01001,315.209991,685200,279.708435
"2014-10-10",313.390015,316.029999,308.5,308.869995,795700,274.082397
"2014-10-13",309.540009,311.290009,303.730011,303.910004,578300,269.681122
"2014-10-14",305,309.200012,304,306.73999,816700,272.192352
"2014-10-15",305.5,313.26001,293.390015,310.369995,1566900,275.413605
"2014-10-16",302.480011,315.73999,302.01001,310.690002,916800,275.697418
"2014-10-17",314.369995,319.809998,312.380005,315.679993,698900,280.125519
"2014-10-20",313.73999,315.559998,312,313.130005,782800,277.862671
"2014-10-21",316.070007,320.480011,315.220001,319.160004,769700,283.213531
"2014-10-22",319,320.040009,315.700012,315.880005,716300,280.302979
"2014-10-23",320.459991,324.200012,319.839996,322.079987,540400,285.804657
"2014-10-24",321.630005,325.359985,321.429993,324.869995,378200,288.280426
"2014-10-27",323.369995,325.26001,322.070007,324.790009,426000,288.209503
"2014-10-28",327.170013,329.390015,325.859985,329.380005,406500,292.282532
"2014-10-29",328.950012,332.829987,326.880005,331.98999,681700,294.59848
"2014-10-30",330.019989,334.309998,330,333.230011,601500,295.698883
"2014-10-31",336.029999,342.220001,335.380005,341.109985,761400,302.691315
"2014-11-03",342.940002,344,337.049988,338.799988,669800,300.641571
"2014-11-04",338.380005,342.890015,337.440002,341.529999,753700,303.063995
"2014-11-05",345.75,347.359985,343.820007,344.25,691900,305.477661
"2014-11-06",345.290009,348.25,344.25,347.630005,481700,308.47699
"2014-11-07",348.26001,352.549988,346.160004,351.480011,732300,311.893433
"2014-11-10",351.5,351.920013,350.040009,350.700012,542900,311.201263
"2014-11-11",351.559998,352.549988,350.230011,351.190002,323200,311.636078
"2014-11-12",349.299988,350.980011,347.839996,349.899994,456700,310.491241
"2014-11-13",350.320007,350.799988,346.100006,348.579987,395800,309.320038
"2014-11-14",349.970001,350.100006,347.329987,347.709991,234900,308.547974
"2014-11-17",346.380005,348.230011,345.649994,346.980011,286700,307.900269
"2014-11-18",347.380005,348.709991,346.75,347.940002,379900,308.752014
"2014-11-19",347,347.220001,343.200012,346.359985,325400,307.350037
"2014-11-20",343.619995,348.959991,343.459991,347.540009,305300,308.397125
"2014-11-21",352.619995,356.609985,351.670013,355.910004,842600,315.824432
"2014-11-24",357.329987,358.649994,354.359985,355.790009,457600,315.718018
"2014-11-25",356.649994,358.809998,354.51001,357.019989,544900,316.809448
"2014-11-26",358.160004,358.339996,355.109985,357.609985,306900,317.333008
"2014-11-28",359.26001,360.839996,357.700012,359.079987,286300,318.63739
"2014-12-01",356.720001,357.73999,353.880005,355.029999,584500,316.745972
"2014-12-02",356.089996,357.630005,353.570007,355.829987,571800,317.459717
"2014-12-03",355.380005,357.570007,355.200012,356.890015,456600,318.405518
"2014-12-04",355.410004,360.98999,354.339996,360.709991,581900,321.813538
"2014-12-05",362.809998,364.959991,361.769989,364.399994,479400,325.105652
"2014-12-08",361.769989,368.640015,360.589996,363.630005,489200,324.41864
"2014-12-09",358.98999,363.630005,357.899994,362.73999,440800,323.624573
"2014-12-10",362.649994,364.179993,356.769989,357.019989,511400,318.521423
"2014-12-11",360.149994,361.410004,352.619995,353.829987,622200,315.675415
"2014-12-12",354.459991,354.970001,340.799988,340.890015,761200,304.13089
"2014-12-15",346.100006,347.829987,337.410004,339.429993,640000,302.828186
"2014-12-16",336.76001,345.589996,334.600006,336.940002,609000,300.606689
"2014-12-17",339.179993,348.980011,337.51001,348.529999,664000,310.94693
"2014-12-18",355.130005,358.850006,351.529999,358.839996,579700,320.145264
"2014-12-19",363.559998,366.019989,358.709991,360.149994,1060400,321.313873
"2014-12-22",361.179993,361.350006,358.140015,361.170013,337900,322.223969
"2014-12-23",363.179993,366.670013,361.130005,364.209991,600400,324.936096
"2014-12-24",364.980011,366.820007,362.390015,363.670013,153300,324.454315
"2014-12-26",364.23999,365.459991,363.350006,363.630005,155200,324.41864
"2014-12-29",362.640015,366.600006,360.589996,363.459991,204900,324.267029
"2014-12-30",363.059998,364.190002,360.5,362.079987,253300,323.035767
"2014-12-31",362.339996,362.959991,356.910004,357.559998,298800,319.003204
"2015-01-02",357.980011,359.890015,352.440002,356.730011,367000,318.262695
"2015-01-05",353.23999,354.269989,346.600006,347.5,465900,310.027985
"2015-01-06",348.700012,351.630005,338.549988,342.100006,626400,305.210327
"2015-01-07",345.149994,349.980011,344.26001,349.339996,388300,311.669556
"2015-01-08",352.839996,354.649994,351.589996,353.420013,480600,315.309601
"2015-01-09",353.98999,354.519989,346.940002,349.230011,542500,311.571503
"2015-01-12",350.209991,352.380005,344.25,346.929993,331500,309.51944
"2015-01-13",349.779999,354.48999,344.899994,347.980011,406700,310.456268
"2015-01-14",345.579987,347.660004,340.51001,345.75,717400,308.466736
"2015-01-15",349.070007,349.579987,340.570007,342.450012,661800,305.522522
"2015-01-16",342.450012,348.609985,339.100006,348.070007,916300,310.536499
"2015-01-20",350.01001,351.600006,344.670013,346.589996,939800,309.216125
"2015-01-21",344.630005,351,342.51001,349.5,822300,311.812286
"2015-01-22",354,362.040009,348.470001,360.790009,714600,321.884918
"2015-01-23",361.269989,361.720001,355.109985,355.119995,415000,316.826385
"2015-01-26",354,358.450012,352.649994,357.390015,470000,318.851563
"2015-01-27",353.25,355,350.779999,351.480011,435800,313.578857
"2015-01-28",353.48999,354.709991,344.769989,345.029999,562200,307.824371
"2015-01-29",345.790009,348.160004,342.769989,346.940002,593600,309.528412
"2015-01-30",345.089996,347.959991,340.269989,340.51001,663200,303.791748
"2015-02-02",342.369995,348.100006,339.440002,347.640015,610100,310.152893
"2015-02-03",348.059998,353.399994,348.059998,352.950012,655300,314.89035
"2015-02-04",346.540009,354.329987,344.950012,350.779999,543800,312.954315
"2015-02-05",352.339996,359.820007,352.01001,358.820007,743600,320.127319
"2015-02-06",362.25,367.470001,360.149994,362.429993,653700,323.348022
"2015-02-09",360.029999,362.589996,358.829987,360.869995,402500,321.956238
"2015-02-10",365,372.049988,364.339996,370.670013,726700,330.699493
"2015-02-11",369.549988,372.25,367.290009,369.899994,461300,330.012512
"2015-02-12",370,375.459991,370,374.880005,444700,334.455505
"2015-02-13",374.890015,378.029999,373.799988,376.040009,553700,335.490417
"2015-02-17",379.51001,382.839996,377.799988,380.329987,1122400,339.317841
"2015-02-18",380.540009,381.170013,376.790009,377.859985,583200,337.114258
"2015-02-19",376.690002,379.429993,376.049988,377.609985,498700,336.891083
"2015-02-20",375.720001,377.670013,373.149994,376.640015,774200,336.025726
"2015-02-23",377.170013,378,373.700012,376.429993,443600,335.838409
"2015-02-24",377.709991,379.880005,377,378.109985,451700,337.337158
"2015-02-25",377.73999,378.649994,375.559998,375.920013,443200,335.383392
"2015-02-26",374.790009,377.01001,373.25,375.019989,397700,334.580475
"2015-02-27",375.019989,376.850006,371.380005,371.420013,702200,331.368652
"2015-03-02",371.420013,376.690002,367.880005,376.420013,478000,335.829468
"2015-03-03",374.279999,375.649994,370.850006,373.660004,428900,333.367096
"2015-03-04",369.049988,370.910004,367.209991,369.140015,371000,331.267181
"2015-03-05",370,371.480011,367.339996,369.940002,366100,331.985138
"2015-03-06",369.529999,375.540009,364.850006,365.470001,538700,327.973755
"2015-03-09",365.470001,367.970001,363.540009,364.589996,519200,327.18399
"2015-03-10",361.23999,362.75,356.070007,356.190002,531200,319.645844
"2015-03-11",357.149994,359.839996,356.630005,358.410004,464700,321.638062
"2015-03-12",360.600006,368.929993,360.600006,368.709991,474400,330.881256
"2015-03-13",368.98999,369.980011,364.200012,367.73999,521700,330.010773
"2015-03-16",370.670013,374.73999,369.720001,374.079987,491800,335.700378
"2015-03-17",373.040009,376.140015,371.529999,374.26001,531500,335.861877
"2015-03-18",373.970001,380.98999,371.450012,377.76001,595700,339.002838
"2015-03-19",376,376.450012,369.119995,369.950012,632600,331.994141
"2015-03-20",370.619995,379.589996,370.420013,378.640015,681600,339.792511
"2015-03-23",377.920013,380.820007,374.019989,374.329987,453000,335.924652
"2015-03-24",373.320007,373.929993,369.100006,369.100006,452800,331.231262
"2015-03-25",369.890015,372.049988,363.76001,363.920013,391300,326.582733
"2015-03-26",360.73999,364.820007,360.01001,362.149994,417600,324.994293
"2015-03-27",361.839996,363.73999,360.25,361.630005,386900,324.527679
"2015-03-30",363.100006,369.619995,363.100006,368.100006,470900,330.333771
"2015-03-31",366.209991,368.140015,364.700012,365.839996,426400,328.305756
"2015-04-01",364.51001,366.929993,361.839996,362.570007,593800,325.371246
"2015-04-02",363.320007,367.149994,362.670013,366.399994,351800,328.808319
"2015-04-06",362.859985,369.119995,361.549988,366.980011,345000,329.328796
"2015-04-07",366.75,370.899994,366.329987,368.619995,448700,330.800507
"2015-04-08",370.049988,371.450012,367.450012,369.709991,569400,331.778717
"2015-04-09",370,371.779999,367.679993,371.529999,392300,333.411926
"2015-04-10",372.519989,372.98999,368.019989,369.450012,348300,331.545349
"2015-04-13",369.950012,373,369.649994,369.690002,421000,331.760773
"2015-04-14",369.850006,374.190002,367.089996,373.660004,581700,335.323425
"2015-04-15",374.380005,377.279999,373.450012,376.660004,710800,338.015625
"2015-04-16",378.519989,378.790009,364.369995,372.179993,901800,333.99527
"2015-04-17",369.690002,372,363.160004,365.399994,798800,327.91095
"2015-04-20",368,370.929993,367.429993,369.709991,416500,331.778717
"2015-04-21",371.679993,371.890015,367.100006,367.519989,448500,329.813385
"2015-04-22",369.089996,371.220001,365.399994,369.51001,451600,331.599213
"2015-04-23",368.5,372.559998,366.929993,371.929993,432600,333.770874
"2015-04-24",372.730011,373.880005,369.779999,372.980011,355700,334.713165
"2015-04-27",374.589996,376.730011,371.179993,371.890015,354400,333.735046
"2015-04-28",370.170013,377.98999,370.170013,377.850006,395400,339.083557
"2015-04-29",375.619995,378.799988,365.820007,366.670013,981700,329.050568
"2015-04-30",366.269989,368.899994,362.339996,363.940002,673300,326.600677
"2015-05-01",366.529999,369.220001,365.019989,368.640015,412900,330.818481
"2015-05-04",369.790009,371.679993,368.73999,370.269989,375400,332.281189
"2015-05-05",368.480011,371.769989,365.119995,366.049988,380700,328.494171
"2015-05-06",366.390015,367.890015,361.049988,363.399994,427700,326.116089
"2015-05-07",363.5,367.570007,362.829987,365.679993,431300,328.162079
"2015-05-08",367.350006,371.26001,365.690002,370.040009,445800,332.074829
"2015-05-11",369.549988,372.140015,367.690002,367.779999,431700,330.046722
"2015-05-12",365.869995,366.179993,362.380005,365.170013,452300,327.704498
"2015-05-13",364.480011,366.540009,363.51001,365.130005,435000,327.668549
"2015-05-14",367.519989,371.51001,366.899994,371.470001,419000,333.358093
"2015-05-15",372,372.660004,368.570007,370.850006,415800,332.801727
"2015-05-18",370.160004,371.970001,368.73999,370.709991,391900,332.676056
"2015-05-19",371.690002,372.950012,368.920013,371.079987,406000,333.008057
"2015-05-20",370.630005,371.660004,367.679993,370.25,447900,332.263245
"2015-05-21",370.5,371.769989,368.029999,368.220001,390500,330.441498
"2015-05-22",368.390015,369.459991,367.529999,368.079987,303700,330.315887
"2015-05-26",367.01001,368.410004,364.820007,365.029999,695400,327.578796
"2015-05-27",366.029999,369.679993,364.779999,368.679993,352500,330.85434
"2015-05-28",366.980011,369.76001,366.079987,369.51001,358100,331.599213
"2015-05-29",369.470001,369.470001,365,365.779999,627000,328.251862
"2015-06-01",366.079987,367.269989,362.649994,364.269989,418400,326.89682
"2015-06-02",362.799988,364.679993,360.540009,363.399994,430800,326.116089
"2015-06-03",364.390015,367.01001,362.519989,364.950012,464400,327.50708
"2015-06-04",362.720001,364.519989,356.399994,357.829987,640000,321.117462
"2015-06-05",358,360.390015,350.429993,355.320007,740500,320.81958
"2015-06-08",356.450012,357.779999,353.160004,353.450012,683000,319.131195
"2015-06-09",353.880005,356.109985,352.01001,352.730011,539000,318.481049
"2015-06-10",354.98999,357.910004,354.279999,355.609985,768500,321.08139
"2015-06-11",356.730011,358.829987,355.01001,356.809998,585800,322.164856
"2015-06-12",356,356.700012,352.820007,353.429993,517200,319.113037
"2015-06-15",351.630005,356.799988,348.470001,355.279999,1096900,320.783447
"2015-06-16",353.839996,357.959991,353.839996,357.279999,351900,322.589264
"2015-06-17",358.959991,360.109985,356.369995,357.299988,462700,322.6073
"2015-06-18",358,361.809998,356.589996,360.880005,445300,325.839722
"2015-06-19",359.880005,361.179993,357.720001,359.190002,658900,324.313751
"2015-06-22",360.850006,363.529999,358.630005,358.959991,430600,324.106171
"2015-06-23",359.5,361.48999,359.109985,360.149994,420700,325.180542
"2015-06-24",360.019989,360.98999,355.01001,355.570007,558700,321.045258
"2015-06-25",355.570007,356.480011,350.880005,351.130005,482300,317.036438
"2015-06-26",353.059998,354.899994,351.899994,354.470001,642900,320.052094
"2015-06-29",350.380005,352,344.339996,344.540009,558700,311.086334
"2015-06-30",347.950012,349.140015,343.850006,345.980011,776700,312.386475
"2015-07-01",350,352.089996,345.619995,347.399994,495400,313.66864
"2015-07-02",348.230011,348.5,343.660004,345.399994,433900,311.862732
"2015-07-06",342.359985,345.73999,340.01001,342.809998,698100,309.524231
"2015-07-07",343.079987,344.410004,335.690002,342.609985,853300,309.343658
"2015-07-08",340,341.029999,333.640015,334.119995,955600,301.67804
"2015-07-09",341.049988,342.369995,336.309998,336.890015,797300,304.179047
"2015-07-10",339.940002,341.209991,337.279999,339.459991,1156400,306.499512
"2015-07-13",342.570007,345.420013,341.670013,344.26001,800700,310.833527
"2015-07-14",342.859985,344.350006,340.630005,342.730011,1213800,309.452026
"2015-07-15",343.410004,347.820007,340.899994,346.48999,1106400,312.846924
"2015-07-16",349.649994,354.98999,349.040009,354.279999,805900,319.880493
"2015-07-17",353.100006,355.690002,351.600006,354.540009,729200,320.115295
"2015-07-20",355.970001,356.01001,351.869995,353.100006,441800,318.815155
"2015-07-21",352.440002,354.420013,350.540009,351.820007,481700,317.659393
"2015-07-22",352,352.350006,349.399994,350,719500,316.016083
"2015-07-23",350.079987,351.190002,345.579987,346.440002,526600,312.801819
"2015-07-24",345.820007,347.709991,340.25,341.410004,630500,308.260162
"2015-07-27",339.5,341.380005,334.200012,336.23999,882100,303.592163
"2015-07-28",338.880005,338.880005,335.390015,336.839996,713200,304.133911
"2015-07-29",337.220001,341,336,339.839996,663400,306.842621
"2015-07-30",339.709991,341.040009,337.790009,338.75,622300,305.85849
"2015-07-31",339.589996,341.720001,335.769989,336.320007,507800,303.664429
"2015-08-03",336.670013,339.140015,332.51001,334.700012,528500,302.201721
"2015-08-04",335.549988,337.109985,330.26001,332.440002,676200,300.161102
"2015-08-05",334,338.140015,334,334.690002,662800,302.192749
"2015-08-06",335.470001,336.190002,331.730011,333.070007,583600,300.72998
"2015-08-07",332.309998,334.570007,329.160004,331.850006,368900,299.628448
"2015-08-10",334.100006,338.359985,332.700012,335.589996,513400,303.005249
"2015-08-11",333.049988,333.98999,329,330,695100,297.958069
"2015-08-12",325.700012,328.309998,319.920013,327.130005,786700,295.36673
"2015-08-13",327.929993,329.399994,325.029999,325.910004,474900,294.265228
"2015-08-14",325.980011,328.709991,325,328.140015,450000,296.278625
"2015-08-17",326.25,329.529999,325.160004,329.329987,387600,297.353149
"2015-08-18",328,329.040009,327.070007,328.720001,442500,296.802368
"2015-08-19",327.709991,329,323.01001,323.26001,720300,291.872528
"2015-08-20",321.809998,322.420013,316.690002,317.059998,744500,286.274475
"2015-08-21",313.209991,316.790009,306.950012,307.269989,1195700,277.435028
"2015-08-24",291.399994,306.149994,275,299.170013,1578300,270.12149
"2015-08-25",309.980011,311.670013,294.649994,294.660004,1259700,266.049469
"2015-08-26",302.5,304.149994,295.589996,303.089996,1351700,273.66095
"2015-08-27",306.529999,314.98999,306.529999,314.470001,945500,283.935944
"2015-08-28",312.579987,312.579987,307.600006,311.230011,782900,281.01059
"2015-08-31",307.26001,308.76001,302.040009,302.470001,786800,275.027557
"2015-09-01",293.730011,296.769989,291.459991,294.299988,1541500,267.598755
"2015-09-02",297.299988,298.529999,294.23999,298.529999,1341800,271.444977
"2015-09-03",299.559998,301.470001,298.170013,300.26001,1149300,273.018066
"2015-09-04",295.649994,297.410004,292.399994,294.23999,985500,267.54422
"2015-09-08",299.630005,302.48999,296.829987,301.429993,934600,274.081879
"2015-09-09",304.950012,306.660004,296.079987,296.769989,698200,269.844666
"2015-09-10",297.799988,303.839996,296.779999,301.309998,952900,273.972839
"2015-09-11",301,303.589996,298.799988,303.309998,804800,275.791382
"2015-09-14",303.25,303.75,300.269989,301.059998,567400,273.745483
"2015-09-15",303.600006,308.540009,301.51001,307.899994,950600,279.964874
"2015-09-16",309.799988,314.230011,307.809998,313.51001,959300,285.065918
"2015-09-17",312.230011,316.73999,310.660004,311.630005,964300,283.356476
"2015-09-18",307.73999,313.579987,307.73999,308.869995,1570800,280.846832
"2015-09-21",310.200012,313.899994,309.570007,312.390015,728200,284.047546
"2015-09-22",307.75,307.75,301.75,304.329987,814600,276.718781
"2015-09-23",304.089996,305.540009,301.450012,303.26001,454800,275.74585
"2015-09-24",301,301.910004,299.049988,300.51001,726500,273.245392
"2015-09-25",304.140015,306.48999,300.910004,302.980011,645700,275.491302
"2015-09-28",300.119995,303,293.76001,294.059998,732500,267.380554
"2015-09-29",295.269989,296.48999,291,293.519989,794100,266.889557
"2015-09-30",301,301.670013,294.579987,297.470001,756200,270.48114
"2015-10-01",297.070007,298.76001,291.5,295.920013,814300,269.071838
"2015-10-02",291,303.390015,289.149994,303.359985,854600,275.836823
"2015-10-05",306.190002,314.309998,305.220001,313.609985,936200,285.156769
"2015-10-06",312.700012,314.279999,310.730011,312.730011,725600,284.35672
"2015-10-07",315.51001,321.320007,315.119995,320.640015,1103200,291.549072
"2015-10-08",319.119995,319.869995,316.670013,318.570007,653500,289.66684
"2015-10-09",318.570007,320.98999,315.089996,318.109985,580800,289.248535
"2015-10-12",318.690002,318.690002,311.76001,315.660004,613200,287.020874
"2015-10-13",312.700012,317.369995,312.339996,315.119995,890000,286.529816
"2015-10-14",320.269989,326.380005,317,322.470001,1124700,293.213013
"2015-10-15",324.450012,327.26001,320.589996,325.630005,736500,296.086304
"2015-10-16",327.350006,331.279999,325.290009,330.829987,741900,300.814453
"2015-10-19",329.339996,330.040009,326.399994,327.880005,584300,298.132172
"2015-10-20",326.470001,328.369995,325.929993,327.149994,443200,297.468384
"2015-10-21",327.640015,329.119995,321.690002,321.980011,625700,292.767426
"2015-10-22",323.950012,335.869995,322.809998,335.350006,722000,304.924408
"2015-10-23",338.269989,341.25,336.140015,340.790009,959000,309.87088
"2015-10-26",339.910004,340.390015,335.910004,337.019989,600100,306.442902
"2015-10-27",335.73999,336.140015,333.029999,335.570007,388400,305.124451
"2015-10-28",336.630005,346.329987,335.98999,346.320007,950900,314.899109
"2015-10-29",345.679993,350.98999,343.5,349.859985,929500,318.11792
"2015-10-30",351.26001,354.589996,349.040009,351.970001,1601900,320.036591
"2015-11-02",353.660004,356.609985,352,354.570007,812200,322.400665
"2015-11-03",353.190002,360,353.190002,358.470001,850900,325.946777
"2015-11-04",358.959991,360.98999,355.059998,356.48999,749300,324.146423
"2015-11-05",355.98999,359.450012,355.179993,357.299988,510700,324.882935
"2015-11-06",359.950012,361.5,353.73999,356.700012,560900,324.337372
"2015-11-09",355.5,357.73999,347.149994,349.570007,1278900,317.854309
"2015-11-10",347.23999,351.100006,344.730011,350.269989,713300,318.490784
"2015-11-11",352.209991,352.820007,349.779999,350.5,454500,318.699921
"2015-11-12",346.519989,349.769989,345.019989,345.73999,637000,314.371735
"2015-11-13",345.279999,347.320007,342.470001,343.25,590600,312.107697
"2015-11-16",343.26001,352.959991,342.579987,352.329987,672700,320.363831
"2015-11-17",352.410004,357.920013,350.850006,353.420013,578100,321.354889
"2015-11-18",354.679993,361.059998,352.450012,360.630005,535900,327.910828
"2015-11-19",360.529999,361.029999,357.950012,359.089996,489500,326.510498
"2015-11-20",361.070007,363.570007,360.799988,362.459991,530100,329.574799
"2015-11-23",362.850006,364.559998,361.070007,363.25,423900,330.293091
"2015-11-24",360.529999,361.459991,356.380005,356.809998,807800,324.437378
"2015-11-25",358.01001,362.26001,356.799988,360.619995,415300,327.901764
"2015-11-27",359.649994,360,355.269989,358.390015,263500,325.874054
"2015-11-30",359.160004,364.869995,358.339996,363.720001,870200,330.720459
"2015-12-01",362.940002,364.809998,360.23999,361.730011,739000,330.894287
"2015-12-02",360.700012,363.410004,356.130005,358.920013,1080100,328.323853
"2015-12-03",359.079987,360.619995,350.109985,352,890900,321.993683
"2015-12-04",353.910004,361.660004,351.679993,360.76001,684100,330.007019
"2015-12-07",359.420013,360.390015,353.220001,355.470001,583000,325.167847
"2015-12-08",353.399994,354.940002,346.559998,348.940002,758300,319.194519
"2015-12-09",348.040009,353.48999,343.130005,344.570007,663500,315.197083
"2015-12-10",344.25,349.040009,342.820007,345.25,659400,315.819153
"2015-12-11",340.640015,341.859985,321.220001,322.779999,1636100,295.264526
"2015-12-14",322.679993,327.809998,314.619995,319.600006,1267900,292.355621
"2015-12-15",324.950012,331.429993,322.649994,329.540009,1032500,301.448242
"2015-12-16",331.100006,334,322.160004,331,1142500,302.783905
"2015-12-17",332.850006,336.350006,328.579987,330.209991,1127000,302.061218
"2015-12-18",326.980011,328.149994,321.429993,321.470001,1025200,294.066254
"2015-12-21",325.630005,328.119995,322.480011,325.549988,534100,297.798431
"2015-12-22",326,331.420013,322.470001,330.51001,711700,302.335693
"2015-12-23",333.809998,340.170013,332.589996,339.640015,678400,310.687347
"2015-12-24",340.369995,340.869995,335.179993,337.399994,240300,308.638306
"2015-12-28",336.940002,342.820007,334.880005,342.450012,865800,313.257782
"2015-12-29",344.769989,347.149994,341.98999,343.600006,480200,314.309814
"2015-12-30",342.359985,345.190002,341.220001,342.049988,356900,312.891907
"2015-12-31",339.940002,345.75,337.799988,340.519989,5e+05,311.492279
"2016-01-04",333.040009,333.459991,329.01001,333.100006,958900,304.704834
"2016-01-05",334.190002,336.100006,329.119995,333.959991,803200,305.491516
"2016-01-06",327.279999,331.899994,327,330.160004,1138500,302.015442
"2016-01-07",320.600006,325.649994,312.609985,315.730011,1285300,288.815552
"2016-01-08",317.559998,319.76001,307.029999,307.779999,1500200,281.543243
"2016-01-11",309.070007,310,304.369995,308.320007,1258400,282.037231
"2016-01-12",312.420013,314.600006,307.589996,313.589996,1096800,286.857971
"2016-01-13",315.209991,318.429993,303.619995,304.609985,1200000,278.643433
"2016-01-14",305.26001,315.450012,299.309998,310,1373700,283.573975
"2016-01-15",298.959991,299.950012,290.459991,296.579987,1972600,271.297943
"2016-01-19",300.399994,301.76001,290.480011,294,1070400,268.937958
"2016-01-20",288.670013,294.149994,280.549988,292,1685900,267.108398
"2016-01-21",292.790009,296.890015,289.480011,289.899994,1100300,265.187439
"2016-01-22",295.839996,301.890015,294.98999,300.559998,780600,274.938721
"2016-01-25",300.059998,300.940002,289.200012,289.720001,1010500,265.022766
"2016-01-26",292.459991,300.429993,291.269989,299.26001,1066100,273.749542
"2016-01-27",299,311,297.380005,302.119995,1147300,276.365753
"2016-01-28",302.609985,307.809998,298.040009,299.170013,1023800,273.667175
"2016-01-29",303.369995,314.339996,301.899994,314.26001,986500,287.470856
"2016-02-01",311.910004,314.5,306.679993,312.25,754900,285.632141
"2016-02-02",305.820007,305.820007,298.019989,301.209991,1061300,275.533295
"2016-02-03",301.700012,306.910004,290.070007,304.059998,1372000,278.14032
"2016-02-04",302.25,316,302.25,313.700012,1037600,286.958649
"2016-02-05",312.029999,315.170013,306.350006,307.75,1057600,281.515808
"2016-02-08",301.359985,301.359985,289.369995,293.459991,1162100,268.444
"2016-02-09",287,297.609985,286.519989,294.529999,878800,269.42276
"2016-02-10",299.290009,305.730011,297.130005,298.559998,711700,273.109253
"2016-02-11",289.470001,297.230011,289,294.209991,1266300,269.130005
"2016-02-12",300.179993,307.5,297.040009,306.799988,941700,280.646759
"2016-02-16",312.029999,315.649994,309.329987,314.470001,764600,287.662933
"2016-02-17",318.839996,321.269989,316.98999,319.880005,888100,292.611755
"2016-02-18",319.519989,320.049988,314.140015,315.970001,660800,289.035034
"2016-02-19",313.070007,314.549988,307.589996,314.290009,835300,287.49826
"2016-02-22",314.290009,321.720001,312.25,316.450012,817400,289.474182
"2016-02-23",315,317.420013,306.410004,309.859985,758700,283.445923
"2016-02-24",304.48999,311.869995,297.890015,307.980011,845000,281.726196
"2016-02-25",309.589996,313.75,303.869995,313.619995,608600,286.885406
"2016-02-26",316.600006,318.570007,311.920013,313.920013,678200,287.159821
"2016-02-29",312.600006,315.630005,311.089996,311.959991,870100,285.366882
"2016-03-01",315.269989,323.029999,314.130005,322.570007,832300,295.072449
"2016-03-02",320.100006,327.230011,318.399994,326.730011,1051400,298.877869
"2016-03-03",323.459991,324.970001,320.429993,323.140015,837700,297.680267
"2016-03-04",323.279999,325.869995,320.700012,323.76001,671700,298.251434
"2016-03-07",320.519989,327.859985,317.829987,326.730011,682400,300.987457
"2016-03-08",323.299988,325,316.75,320.399994,674500,295.156128
"2016-03-09",323.910004,328.350006,321,328.309998,1179000,302.442932
"2016-03-10",329.769989,330,320,324.98999,688300,299.384521
"2016-03-11",330,340.190002,326.649994,339.649994,905900,312.889557
"2016-03-14",337.459991,338.910004,334.209991,337.820007,631300,311.203613
"2016-03-15",333.130005,334.329987,330.390015,334.130005,627100,307.804413
"2016-03-16",333.149994,335.5,329.589996,334.070007,674500,307.749115
"2016-03-17",334.230011,344.730011,332.670013,341.940002,864400,314.999054
"2016-03-18",344.209991,346.959991,339.630005,342.559998,763600,315.57019
"2016-03-21",342.769989,345.820007,339.040009,341.980011,684600,315.035919
"2016-03-22",337.170013,342.829987,337.170013,340.220001,490100,313.414551
"2016-03-23",340.980011,341.859985,337.299988,339.230011,466500,312.502594
"2016-03-24",336.470001,337.869995,331.730011,334.279999,662300,307.942566
"2016-03-28",336,338.640015,334.209991,336.910004,444600,310.365356
"2016-03-29",336.23999,340.429993,332,339.910004,635000,313.128998
"2016-03-30",343.630005,344.910004,340.809998,341.369995,463100,314.473938
"2016-03-31",340.339996,344.200012,339.929993,340.570007,511500,313.736969
"2016-04-01",337.269989,344.559998,335.070007,342.529999,717200,315.542542
"2016-04-04",342,343.290009,336.23999,338.519989,553100,311.848511
"2016-04-05",335.920013,336.660004,331.450012,334.799988,523900,308.42157
"2016-04-06",334.399994,338.730011,334.089996,337.200012,463500,310.632538
"2016-04-07",334.369995,335.869995,326.929993,328.369995,529800,302.498169
"2016-04-08",332.73999,335.23999,330.799988,331.600006,360500,305.473724
"2016-04-11",334.910004,337.160004,332.779999,332.959991,434400,306.726563
"2016-04-12",334.040009,339.869995,332.329987,339.309998,559600,312.576233
"2016-04-13",343,348.619995,341.420013,348.290009,959400,320.848724
"2016-04-14",343,356.200012,342,354.910004,833300,326.947174
"2016-04-15",354.420013,358.309998,353.589996,357.73999,1108100,329.554169
"2016-04-18",353,359.450012,351.049988,358,842000,329.793671
