"","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"2009-10-13",23.037476,23.303747,22.633137,23.224852,4146000,16.715683
"2009-10-14",23.500986,24.102564,23.382643,24.063116,4984200,17.31901
"2009-10-15",23.925049,25.049309,23.62919,24.980276,13368300,17.979116
"2009-10-16",24.842209,24.852072,23.717949,23.826429,7307200,17.148655
"2009-10-19",23.846153,24.378698,23.747534,24.339251,6047200,17.517754
"2009-10-20",23.668638,24.319527,23.668638,24.023668,6066800,17.290615
"2009-10-21",23.895464,24.447731,23.323471,23.441814,4161400,16.871836
"2009-10-22",23.52071,24.171598,22.95858,24.043392,6513400,17.304811
"2009-10-23",24.122288,24.142012,23.027613,23.392506,5318700,16.836348
"2009-10-26",23.343195,23.865877,22.544378,22.623274,4610500,16.282707
"2009-10-27",22.573965,22.968441,22.287968,22.317554,5094700,16.062666
"2009-10-28",22.899408,22.998028,20.838264,21.528599,18366300,15.494836
"2009-10-29",21.923077,23.06706,21.923077,22.919132,6929200,16.495651
"2009-10-30",22.928993,22.928993,21.568047,22.001972,6631500,15.835536
"2009-11-02",22.209072,22.75148,21.607494,22.258383,5885000,16.020084
"2009-11-03",21.982248,22.869822,21.972387,22.721893,5407500,16.353685
"2009-11-04",22.840237,23.639053,22.524654,22.623274,5279300,16.282707
"2009-11-05",22.8501,23.668638,22.790928,23.510849,4916300,16.921524
"2009-11-06",22.998028,23.678501,22.978304,23.62919,4022500,17.006699
"2009-11-09",23.905325,24.753452,23.846153,24.635109,5990400,17.730688
"2009-11-10",24.487179,24.743589,24.161736,24.566074,4153200,17.681011
"2009-11-11",24.802761,25.039448,24.349112,24.625246,4130700,17.723591
"2009-11-12",24.54635,24.852072,23.915188,24.102564,3701600,17.365026
"2009-11-13",24.368835,24.743589,24.102564,24.467455,2955300,17.627922
"2009-11-16",24.763313,25.414202,24.654833,25.049309,5564900,18.047127
"2009-11-17",24.980276,25.049309,24.368835,24.842209,4764000,17.897921
"2009-11-18",24.881657,25.256411,24.497042,25.187376,4338800,18.146601
"2009-11-19",24.901381,25.009861,24.280079,24.615385,5285900,17.734499
"2009-11-20",24.161736,24.723866,24.112427,24.54635,4213200,17.684757
"2009-11-23",24.901381,25.295858,24.54635,24.871796,4775100,17.919233
"2009-11-24",24.812624,25.088757,24.654833,24.7929,4535100,17.862394
"2009-11-25",24.911243,25.56213,24.684418,25.315582,3535100,18.23897
"2009-11-27",24.556213,24.871796,24.220907,24.506903,2003200,17.656343
"2009-11-30",24.457594,25.177515,24.349112,25.098619,4482100,18.082647
"2009-12-01",25.443787,26.242603,25.424063,25.650888,8612700,18.480545
"2009-12-02",25.621302,26.035503,25.483234,25.650888,6029300,18.480545
"2009-12-03",25.670612,25.956608,25.098619,25.128204,6689800,18.10397
"2009-12-04",25.719921,26.627218,24.990139,25.502958,6383100,18.37396
"2009-12-07",25.345167,25.729782,25.256411,25.542406,5268300,18.402388
"2009-12-08",25.364891,25.779093,25.098619,25.384615,5330300,18.288702
"2009-12-09",25.394478,25.887573,25.177515,25.848125,5546200,18.622648
"2009-12-10",26.02564,26.055227,25.345167,25.414202,4396900,18.31002
"2009-12-11",25.552269,25.729782,24.921104,25.433926,3754000,18.324224
"2009-12-14",25.512821,26.084812,25.236687,25.976332,3837100,18.715015
"2009-12-15",25.976332,26.222879,25.690336,25.76923,2979000,18.565807
"2009-12-16",25.818541,26.548323,25.818541,26.104536,4857200,18.807384
"2009-12-17",25.729782,26.301775,25.581854,25.828402,4302300,18.608431
"2009-12-18",25.867849,26.351086,25.650888,26.291914,6799500,18.942387
"2009-12-21",26.439842,27.071007,26.400394,26.637081,3640100,19.191059
"2009-12-22",26.804733,27.110455,26.627218,27.021696,2622500,19.468163
"2009-12-23",27.031559,27.406311,26.883629,27.278107,2068300,19.652895
"2009-12-24",27.307692,27.366863,26.942801,27.071007,847700,19.503687
"2009-12-28",27.110455,27.297831,26.656805,26.903353,1718100,19.3829
"2009-12-29",26.982248,27.287968,26.666666,26.844181,1614900,19.340269
"2009-12-30",26.706114,26.952663,26.568047,26.854044,2749600,19.34737
"2009-12-31",26.814596,27.031559,26.410257,26.410257,1505500,19.027647
"2010-01-04",26.814596,27.071007,26.666666,26.804733,4034900,19.311842
"2010-01-05",26.794872,28.057199,26.637081,27.75148,5249400,19.993946
"2010-01-06",27.268244,28.214991,27.24852,27.435898,5864800,19.766579
"2010-01-07",27.287968,27.317554,26.301775,26.390533,7074600,19.013432
"2010-01-08",26.390533,26.656805,25.867849,26.558186,4594400,19.134218
"2010-01-11",26.863905,26.863905,25.996056,26.242603,4463000,18.906858
"2010-01-12",25.91716,27.140039,25.91716,26.311638,8122000,18.956585
"2010-01-13",26.380671,26.646942,26.015779,26.252466,3718700,18.913961
"2010-01-14",26.213018,26.232742,25.729782,25.867849,3301500,18.636856
"2010-01-15",25.828402,26.193295,25.345167,25.719921,4913100,18.530283
"2010-01-19",25.759369,26.617357,25.56213,26.58777,4626800,19.155535
"2010-01-20",26.252466,26.420118,25.591717,25.91716,3609200,18.672386
"2010-01-21",26.02564,26.114399,24.102564,24.112427,7635700,17.372135
"2010-01-22",24.201183,24.674557,23.471401,24.092703,8710900,17.357925
"2010-01-25",24.733728,25.069033,24.112427,24.161736,4958900,17.407661
"2010-01-26",23.905325,24.556213,23.865877,24.132151,4429500,17.386351
"2010-01-27",24.003944,24.013807,22.810652,23.550297,7719600,16.96714
"2010-01-28",23.698225,23.698225,22.317554,22.75148,6844500,16.391624
"2010-01-29",22.948717,23.205128,22.50493,22.593689,4280100,16.277941
"2010-02-01",22.919132,23.599606,22.682446,23.570021,5629800,16.981354
"2010-02-02",23.609467,23.984221,23.323471,23.688362,6502300,17.066614
"2010-02-03",22.376726,22.919132,21.814596,22.357002,15476000,16.107416
"2010-02-04",22.455622,22.455622,21.548323,21.844181,9903200,15.737947
"2010-02-05",21.844181,22.416174,21.360947,22.357002,11987900,16.107416
"2010-02-08",22.287968,22.731756,21.824457,22.199211,7570500,15.993732
"2010-02-09",22.544378,22.978304,22.189348,22.60355,6849000,16.285044
"2010-02-10",22.593689,22.692308,21.745562,22.100592,6050400,15.922676
"2010-02-11",21.972387,22.347139,21.863905,22.061144,6963100,15.912259
"2010-02-12",21.883629,22.287968,21.380671,22.258383,6743500,16.054523
"2010-02-16",22.455622,23.816568,22.455622,23.767258,10379600,17.142847
"2010-02-17",23.717949,24.132151,23.224852,23.382643,6064500,16.865435
"2010-02-18",23.234715,24.112427,23.185404,23.895464,4804600,17.235317
"2010-02-19",23.698225,24.250494,23.52071,23.915188,4622600,17.249544
"2010-02-22",23.925049,24.102564,22.998028,23.658777,5456200,17.064594
"2010-02-23",23.688362,24.536489,23.540434,23.678501,7101600,17.078827
"2010-02-24",23.678501,23.97436,23.441814,23.570021,4051400,17.00058
"2010-02-25",23.362919,23.698225,22.968441,23.560158,5288800,16.993467
"2010-02-26",23.560158,23.639053,22.800789,22.8501,6788200,16.481323
"2010-03-01",23.076923,23.87574,22.978304,23.846153,6035900,17.199755
"2010-03-02",24.043392,24.812624,23.185404,24.684418,8746000,17.804375
"2010-03-03",24.763313,25.246548,24.566074,24.852072,6319500,17.925301
"2010-03-04",24.980276,25.147928,24.240631,24.635109,4463800,17.76881
"2010-03-05",24.842209,25.167652,24.723866,25,6101600,18.032003
"2010-03-08",25,25.069033,24.615385,24.901381,4474900,17.960865
"2010-03-09",24.802761,25.088757,24.575937,24.743589,5911600,17.847055
"2010-03-10",24.723866,25.157791,24.536489,24.763313,4904500,17.86128
"2010-03-11",24.654833,24.871796,24.447731,24.852072,5981800,17.925301
"2010-03-12",25.098619,25.35503,24.901381,24.990139,6231000,18.024883
"2010-03-15",24.871796,24.940828,24.398422,24.566074,4876100,17.719019
"2010-03-16",24.763313,25.147928,24.684418,25.029585,8059900,18.053337
"2010-03-17",25.128204,26.913216,25.128204,26.646942,15856800,19.219908
"2010-03-18",26.489151,26.617357,25.779093,26.055227,7085400,18.793112
"2010-03-19",25.463511,26.360947,25.384615,25.463511,6985800,18.36632
"2010-03-22",25.45365,25.798817,25.197239,25.690336,8174400,18.529928
"2010-03-23",25.690336,25.838264,25.443787,25.798817,9024700,18.608162
"2010-03-24",25.739645,26.104536,25.463511,25.848125,9295800,18.643736
"2010-03-25",26.134123,26.213018,24.861933,24.861933,7968900,17.932417
"2010-03-26",25.029585,25.276134,24.605522,24.64497,9227200,17.775925
"2010-03-29",24.89152,25.128204,24.714005,24.802761,6600200,17.889736
"2010-03-30",24.89152,25.167652,24.556213,24.911243,4270200,17.967983
"2010-03-31",24.763313,24.773176,24.191322,24.270218,5681500,17.505617
"2010-04-01",24.487179,24.940828,24.487179,24.89152,6340400,17.953758
"2010-04-05",25.019724,25.216963,24.852072,25.147928,5971200,18.138695
"2010-04-06",24.970415,25.571993,24.852072,25.552269,7981700,18.430342
"2010-04-07",25.690336,26.952663,25.690336,26.637081,14436300,19.212795
"2010-04-08",26.429979,27.110455,26.114399,27.04142,7969500,19.50444
"2010-04-09",27.04142,27.317554,26.666666,27.090731,5314100,19.539999
"2010-04-12",27.238659,27.238659,26.568047,26.765285,6152100,19.305264
"2010-04-13",26.696253,26.93294,26.489151,26.854044,5934100,19.369284
"2010-04-14",27.051283,27.761341,27.051283,27.712032,5466500,19.988129
"2010-04-15",27.544378,28.076923,27.435898,27.712032,5758700,19.988129
"2010-04-16",27.554241,28.185404,27.071007,27.465483,8446300,19.810299
"2010-04-19",27.268244,27.445759,26.538462,27.061144,5943000,19.518663
"2010-04-20",27.327415,27.672585,26.854044,27.04142,7518200,19.50444
"2010-04-21",27.090731,28.037476,27.090731,27.781065,7788400,20.03793
"2010-04-22",27.455622,28.027613,27.189348,27.978304,4225800,20.180191
"2010-04-23",28.017752,28.402367,27.771204,28.234715,4649200,20.365135
"2010-04-26",28.274162,28.846153,27.731756,28.017752,5977600,20.208641
"2010-04-27",27.919132,27.919132,26.538462,26.676529,6549400,19.241243
"2010-04-28",26.794872,27.278107,26.489151,26.804733,6049200,19.333714
"2010-04-29",27.60355,28.737673,27.39645,27.613413,8664900,19.917002
"2010-04-30",27.879684,28.057199,26.360947,26.37081,7551700,19.020735
"2010-05-03",26.577909,26.755424,25.631165,26.27219,9159300,18.9496
"2010-05-04",25.828402,25.828402,24.467455,24.664694,11337300,17.790146
"2010-05-05",24.260355,25.098619,23.964497,24.418146,8063600,17.612322
"2010-05-06",24.211046,24.812624,20.216963,23.017752,15510900,16.602238
"2010-05-07",22.781065,23.471401,21.232742,22.840237,15315100,16.474197
"2010-05-10",24.664694,25.098619,23.885601,24.447731,8126700,17.633661
"2010-05-11",24.151875,24.536489,23.777121,23.954636,5844400,17.277998
"2010-05-12",24.132151,24.615385,23.994083,24.585798,6155800,17.73324
"2010-05-13",24.378698,24.575937,23.885601,23.97436,5759400,17.380594
"2010-05-14",23.62919,23.708086,23.136095,23.451677,9015500,17.001665
"2010-05-17",23.589743,24.033531,22.712032,23.274162,9356200,16.872972
"2010-05-18",23.639053,23.994083,22.554241,22.613413,6389400,16.39395
"2010-05-19",22.347139,22.524654,21.420118,22.209072,10279100,16.100822
"2010-05-20",21.380671,21.992111,20.936884,21.459566,14167700,15.557455
"2010-05-21",20.887573,22.406311,20.798817,21.972387,10142700,15.929229
"2010-05-24",21.824457,22.218935,21.439842,21.449703,6352100,15.550306
"2010-05-25",20.650888,21.952663,20.483234,21.923077,9488800,15.893482
"2010-05-26",22.268244,22.928993,21.755424,22.031559,7519900,15.972127
"2010-05-27",22.721893,23.441814,22.426035,23.431953,7620400,16.987368
"2010-05-28",23.372782,23.500986,22.682446,22.909269,6038700,16.608438
"2010-06-01",22.50493,23.027613,21.923077,21.93294,5638200,15.900632
"2010-06-02",22.031559,22.672585,21.942801,22.652861,5811300,16.42255
"2010-06-03",22.771204,23.353058,22.524654,23.06706,7290100,16.72282
"2010-06-04",22.426035,22.800789,21.558186,21.627218,8072500,15.678993
"2010-06-07",21.706114,21.755424,20.759369,20.788954,10587400,15.07128
"2010-06-08",20.877712,21.420118,20.749506,21.341223,8901500,15.471653
"2010-06-09",21.597633,22.376726,21.449703,21.568047,7435700,15.636097
"2010-06-10",22.031559,22.712032,22.031559,22.702169,5913800,16.458296
"2010-06-11",22.968441,24.033531,22.702169,23.964497,9371200,17.37344
"2010-06-14",24.368835,25.345167,24.329388,24.704142,12932200,17.909657
"2010-06-15",25.049309,25.867849,24.733728,25.838264,9831800,18.731863
"2010-06-16",25.473373,25.680473,25.128204,25.305719,6483300,18.345776
"2010-06-17",25.443787,25.493097,24.714005,25.167652,6531600,18.245689
"2010-06-18",25.285995,25.56213,25.128204,25.374754,6579500,18.395832
"2010-06-21",26.114399,26.597633,25.798817,25.946745,7696000,18.810501
"2010-06-22",25.897436,26.203156,23.925049,24.013807,11183200,17.409199
"2010-06-23",23.925049,24.921104,23.648914,24.852072,10996000,18.016901
"2010-06-24",24.704142,24.812624,23.284023,23.392506,9527100,16.958765
"2010-06-25",23.461538,24.299803,23.214991,24.250494,17012300,17.580784
"2010-06-28",24.142012,24.378698,23.461538,23.658777,6992200,17.151804
"2010-06-29",23.136095,23.136095,21.873768,22.080868,12052000,16.007872
"2010-06-30",22.071007,22.968441,21.992111,22.317554,10578600,16.179462
"2010-07-01",22.50493,22.859961,21.656805,22.623274,9610600,16.401102
"2010-07-02",22.721893,23.007889,21.942801,22.278107,6397400,16.150864
"2010-07-06",22.899408,23.017752,21.735701,22.021696,5784400,15.964983
"2010-07-07",21.923077,22.820513,21.923077,22.810652,6457600,16.536942
"2010-07-08",22.95858,23.175543,22.416174,22.830376,8356900,16.551239
"2010-07-09",22.781065,23.530573,22.781065,23.343195,5077000,16.923016
"2010-07-12",23.372782,23.481262,22.771204,22.998028,6295100,16.672781
"2010-07-13",23.382643,24.072979,23.382643,23.806705,6550900,17.259041
"2010-07-14",23.786982,23.786982,23.106508,23.461538,6394100,17.008814
"2010-07-15",23.481262,23.481262,22.652861,23.264299,5411700,16.865822
"2010-07-16",23.116371,23.244576,22.39645,22.465483,6598400,16.286707
"2010-07-19",22.810652,22.8501,22.090731,22.741617,5581600,16.486895
"2010-07-20",22.426035,23.944773,22.179487,23.944773,7505800,17.35914
"2010-07-21",24.191322,24.309664,23.007889,23.16568,6134400,16.794323
"2010-07-22",23.510849,24.408283,23.431953,24.250494,5757000,17.580784
"2010-07-23",24.220907,24.714005,24.023668,24.635109,5552500,17.859612
"2010-07-26",24.812624,25.167652,24.477318,25.147928,5538200,18.231388
"2010-07-27",25.384615,25.433926,24.654833,25.138067,7144400,18.224236
"2010-07-28",24.280079,24.506903,23.116371,23.786982,13374000,17.244743
"2010-07-29",24.08284,24.447731,23.491125,23.757397,8664900,17.223301
"2010-07-30",23.422091,24.003944,23.303747,23.865877,4904300,17.301947
"2010-08-02",24.319527,24.930967,24.220907,24.832348,6356900,18.002604
"2010-08-03",24.477318,24.654833,24.053255,24.171598,5327600,17.523579
"2010-08-04",24.408283,24.536489,23.944773,24.201183,3867800,17.545031
"2010-08-05",24.053255,24.487179,23.964497,24.28994,4709500,17.609377
"2010-08-06",24.013807,24.329388,23.16568,23.72781,6772400,17.201855
"2010-08-09",23.944773,24.122288,23.333334,23.362919,5181400,16.937321
"2010-08-10",23.126232,23.16568,22.337278,22.593689,9202700,16.379652
"2010-08-11",22.199211,22.228796,21.538462,21.568047,6866100,15.636097
"2010-08-12",21.153847,21.83432,20.887573,21.568047,6199500,15.727246
"2010-08-13",21.449703,21.854044,21.37081,21.568047,4424600,15.727246
"2010-08-16",21.420118,21.913216,21.12426,21.291914,8161900,15.525894
"2010-08-17",21.666666,21.913216,21.351086,21.68639,6344900,15.813541
"2010-08-18",21.775148,21.785009,21.291914,21.568047,4019400,15.727246
"2010-08-19",21.351086,21.518738,20.818541,20.986193,5382800,15.302961
"2010-08-20",20.739645,21.12426,20.660749,20.91716,4784500,15.252626
"2010-08-23",21.183432,21.499014,20.700197,20.719921,5140500,15.1088
"2010-08-24",20.384615,20.759369,20.177515,20.256411,6095300,14.770809
"2010-08-25",19.911243,20.157791,19.418146,20.039448,11322700,14.612601
"2010-08-26",20.138067,20.473373,19.595661,19.605522,6842800,14.296192
"2010-08-27",19.871796,20.147928,19.063116,20.098619,8553300,14.655749
"2010-08-30",20.167652,20.167652,19.694281,19.694281,4472200,14.360911
"2010-08-31",19.497042,20.443787,19.447731,20.177515,7026700,14.713282
"2010-09-01",20.680473,21.321499,20.512821,21.282051,6906500,15.518699
"2010-09-02",21.301775,21.706114,21.134123,21.68639,6557500,15.813541
"2010-09-03",21.982248,22.583826,21.942801,22.080868,6935200,16.101189
"2010-09-07",22.04142,22.04142,21.508875,21.706114,5236700,15.827922
"2010-09-08",21.725838,21.854044,21.035503,21.282051,7894100,15.518699
"2010-09-09",21.854044,21.913216,21.390533,21.745562,7088100,15.856688
"2010-09-10",21.83432,22.140039,21.735701,22.080868,5636100,16.101189
"2010-09-13",22.337278,22.75148,22.228796,22.741617,5419000,16.583006
"2010-09-14",22.662722,22.721893,22.287968,22.366863,6357500,16.309731
"2010-09-15",22.287968,22.781065,22.287968,22.583826,5316100,16.467945
"2010-09-16",22.435898,22.820513,22.287968,22.465483,4021200,16.381647
"2010-09-17",22.642998,23.31361,22.376726,23.136095,8689100,16.870651
"2010-09-20",21.311638,21.745562,20.621302,21.666666,20558200,15.799154
"2010-09-21",21.735701,21.863905,21.429979,21.68639,8934300,15.813541
"2010-09-22",21.469427,21.883629,20.976332,21.055227,11104400,15.353306
"2010-09-23",20.828402,20.887573,20.483234,20.581854,12335100,15.008124
"2010-09-24",21.114399,21.607494,21.035503,21.528599,6771400,15.698481
"2010-09-27",21.449703,21.617357,21.232742,21.420118,3997500,15.619381
"2010-09-28",21.420118,21.469427,20.788954,21.114399,9382800,15.396456
"2010-09-29",21.094675,21.252466,20.808678,21.134123,6214600,15.410832
"2010-09-30",21.360947,21.637081,21.203156,21.449703,8674200,15.640953
"2010-10-01",21.755424,22.209072,21.656805,22.051283,6792500,16.07962
"2010-10-04",21.992111,22.021696,21.143984,21.222879,7239500,15.475553
"2010-10-05",21.489151,22.061144,21.232742,21.962524,9622900,16.0149
"2010-10-06",22.001972,22.120316,21.735701,22.04142,8209700,16.072428
"2010-10-07",22.110455,22.24852,21.449703,21.646942,4849700,15.784775
"2010-10-08",21.715977,22.051283,21.666666,21.883629,6130500,15.957372
"2010-10-11",21.854044,22.179487,21.794872,22.080868,3680400,16.101189
"2010-10-12",22.031559,22.800789,21.873768,22.406311,10134600,16.338505
"2010-10-13",22.642998,23.155819,22.49507,22.840237,7334800,16.654913
"2010-10-14",22.830376,23.057199,22.465483,22.790928,6109400,16.618961
"2010-10-15",23.136095,23.658777,22.761341,23.205128,9084500,16.92099
"2010-10-18",23.353058,23.708086,23.017752,23.708086,6027900,17.287746
"2010-10-19",23.372782,23.372782,22.583826,22.781065,7569800,16.611767
"2010-10-20",22.899408,23.510849,22.859961,23.31361,5096100,17.000097
"2010-10-21",23.471401,23.658777,22.879684,23.195267,4789100,16.913803
"2010-10-22",23.274162,23.362919,23.027613,23.353058,2648200,17.028858
"2010-10-25",23.658777,23.905325,23.353058,23.62919,6957200,17.230213
"2010-10-26",23.471401,23.698225,23.06706,23.540434,7303300,17.165493
"2010-10-27",24.368835,24.832348,24.191322,24.595661,14728600,17.934958
"2010-10-28",24.822485,24.980276,23.934912,24.151875,7532100,17.611353
"2010-10-29",24.132151,24.930967,23.97436,24.930967,6765000,18.179461
"2010-11-01",25.187376,25.216963,24.635109,24.743589,6599200,18.042828
"2010-11-02",25.019724,25.226824,24.487179,24.516766,5347800,17.877424
"2010-11-03",24.684418,24.822485,24.250494,24.822485,4314100,18.100355
"2010-11-04",25.315582,25.857988,25.315582,25.818541,7446500,18.826668
"2010-11-05",25.857988,26.12426,25.759369,26.074951,5992000,19.013645
"2010-11-08",25.739645,26.193295,25.581854,26.134123,5122500,19.056791
"2010-11-09",26.173571,26.222879,25.147928,25.384615,6230500,18.510254
"2010-11-10",25.335306,25.818541,24.842209,25.601578,6818700,18.668463
"2010-11-11",25.236687,26.065088,25.236687,25.996056,5658900,18.956116
"2010-11-12",25.670612,25.719921,25.177515,25.315582,8704300,18.54911
"2010-11-15",25.404339,25.404339,24.930967,24.930967,3771700,18.267298
"2010-11-16",24.684418,24.723866,24.053255,24.270218,7667500,17.783154
"2010-11-17",24.240631,24.566074,23.97436,24.142012,5063600,17.689215
"2010-11-18",24.447731,24.812624,24.358974,24.497042,6625900,17.949354
"2010-11-19",24.329388,24.674557,23.925049,24.457594,6477500,17.920446
"2010-11-22",24.447731,25.128204,24.053255,25.039448,6378700,18.346788
"2010-11-23",24.497042,24.733728,24.181459,24.280079,4118600,17.790384
"2010-11-24",24.408283,25.374754,24.408283,25.246548,4455300,18.498531
"2010-11-26",24.950691,24.950691,24.64497,24.773176,1554700,18.151686
"2010-11-29",24.566074,25.019724,24.171598,24.940828,4476100,18.274523
"2010-11-30",24.605522,24.812624,24.378698,24.625246,5321300,18.043289
"2010-12-01",25.098619,25.394478,24.921104,25.138067,3598300,18.419039
"2010-12-02",25.226824,25.641026,25.197239,25.552269,4521600,18.722536
"2010-12-03",25.335306,25.986193,25.266272,25.877712,3669700,18.960993
"2010-12-06",25.818541,26.065088,25.493097,26.02564,3789800,19.069382
"2010-12-07",26.301775,26.518738,25.936884,26.282051,7952000,19.257254
"2010-12-08",26.331362,26.400394,25.838264,26.153847,4354000,19.163317
"2010-12-09",26.213018,26.518738,26.074951,26.311638,3884000,19.278934
"2010-12-10",26.321499,26.538462,26.104536,26.47929,3314700,19.401779
"2010-12-13",26.58777,26.785009,26.282051,26.321499,4077400,19.286156
"2010-12-14",26.439842,26.538462,25.996056,26.183432,4363800,19.184994
"2010-12-15",26.035503,26.084812,25.197239,25.394478,5649300,18.606915
"2010-12-16",25.404339,25.532545,24.763313,25.118343,6489900,18.404589
"2010-12-17",25.167652,25.641026,25.157791,25.581854,4994500,18.744211
"2010-12-20",25.759369,25.946745,25.463511,25.877712,4244800,18.960993
"2010-12-21",26.02564,26.785009,25.966469,26.429979,7103100,19.36565
"2010-12-22",26.400394,26.646942,26.311638,26.617357,2933700,19.502941
"2010-12-23",26.528599,26.765285,26.390533,26.637081,3177200,19.517393
"2010-12-27",26.439842,26.873768,26.360947,26.715977,2185800,19.575203
"2010-12-28",26.725838,26.873768,26.58777,26.735701,2154500,19.589651
"2010-12-29",26.794872,26.873768,26.676529,26.844181,2437300,19.66914
"2010-12-30",26.676529,26.93294,26.597633,26.814596,2505500,19.647459
"2010-12-31",26.745562,27.120316,26.676529,26.863905,2575400,19.683584
"2011-01-03",27.120316,27.692308,27.051283,27.633137,4794000,20.247217
"2011-01-04",27.692308,27.781065,27.1499,27.416174,6501500,20.088245
"2011-01-05",27.297831,27.800789,27.1499,27.75148,5882300,20.333931
"2011-01-06",27.731756,27.800789,27.268244,27.50493,6789800,20.153278
"2011-01-07",27.426035,27.810652,27.24852,27.60355,5181900,20.225538
"2011-01-10",27.564102,27.830376,27.337278,27.731756,6909900,20.319473
"2011-01-11",28.057199,28.185404,27.317554,27.800789,9266300,20.370058
"2011-01-12",28.106508,28.530573,27.968441,28.372782,5329800,20.789169
"2011-01-13",28.303747,28.639053,28.254438,28.471401,5249300,20.861423
"2011-01-14",28.41223,28.540434,27.928993,28.274162,4432300,20.716908
"2011-01-18",28.244576,28.441814,27.899408,27.919132,4860200,20.456772
"2011-01-19",28.047337,28.323471,27.60355,27.741617,5007900,20.3267
"2011-01-20",27.623274,27.642998,26.83432,27.071007,7181900,19.835335
"2011-01-21",27.465483,28.106508,27.228796,27.524654,5836900,20.16773
"2011-01-24",28.007889,29.23077,27.968441,28.41223,9345700,20.818068
"2011-01-25",28.06706,28.31361,27.544378,28.234715,6840200,20.688004
"2011-01-26",28.402367,28.639053,28.254438,28.52071,5879800,20.897554
"2011-01-27",28.688362,28.925049,28.471401,28.777121,4065200,21.085434
"2011-01-28",28.865877,28.895464,27.95858,28.047337,4357100,20.550705
"2011-01-31",28.16568,28.62919,27.830376,28.481262,6459000,20.868649
"2011-02-01",28.708086,29.388559,28.540434,29.161736,6472900,21.36725
"2011-02-02",28.925049,29.260355,28.698225,28.964497,3980900,21.222723
"2011-02-03",29.132151,29.556213,28.086784,28.856016,9131700,21.143238
"2011-02-04",28.737673,28.934912,28.382643,28.816568,5179900,21.114338
"2011-02-07",28.846153,29.240631,28.540434,28.934912,5215700,21.201044
"2011-02-08",29.023668,29.319527,28.796844,29.280079,3994600,21.453955
"2011-02-09",29.142012,29.536489,28.925049,29.23077,3698600,21.417828
"2011-02-10",29.003944,29.28994,28.698225,28.984221,3767100,21.237175
"2011-02-11",28.806705,29.013807,28.530573,28.934912,4901600,21.339087
"2011-02-14",28.826429,29.457594,28.717949,29.368835,3734900,21.659101
"2011-02-15",29.339251,29.802761,29.319527,29.64497,4130900,21.862751
"2011-02-16",29.674557,29.970415,29.428007,29.595661,4430200,21.826387
"2011-02-17",29.358974,29.940828,29.358974,29.871796,3870800,22.030031
"2011-02-18",30,30.019724,28.570021,28.619329,6726000,21.106354
"2011-02-22",28.027613,28.214991,27.080868,27.120316,8274100,20.000853
"2011-02-23",27.238659,27.573965,26.341223,26.863905,6313700,19.811747
"2011-02-24",26.666666,27.347139,26.666666,27.159763,6560400,20.029943
"2011-02-25",27.337278,27.702169,27.140039,27.692308,3159100,20.422689
"2011-02-28",27.712032,27.741617,27.090731,27.39645,4398300,20.204498
"2011-03-01",27.465483,27.613413,26.183432,26.351086,6236100,19.43355
"2011-03-02",26.291914,26.706114,25.996056,26.360947,5429100,19.440828
"2011-03-03",26.715977,26.972387,26.568047,26.883629,5789100,19.826296
"2011-03-04",26.863905,26.863905,26.173571,26.410257,4123900,19.477196
"2011-03-07",26.558186,26.706114,25.739645,25.936884,5294200,19.128086
"2011-03-08",26.065088,26.499014,25.749506,26.114399,4532300,19.259003
"2011-03-09",26.074951,26.213018,25.749506,26.074951,5074000,19.229912
"2011-03-10",25.818541,25.828402,25.177515,25.345167,7463900,18.691706
"2011-03-11",25.128204,25.927021,25.029585,25.631165,5837400,18.90262
"2011-03-14",25.56213,25.887573,25.236687,25.581854,4089900,18.866255
"2011-03-15",24.585798,25.631165,24.536489,25.414202,6328200,18.742617
"2011-03-16",25.384615,25.56213,24.901381,25.276134,8006200,18.640793
"2011-03-17",25.729782,26.163708,25.404339,25.936884,6952600,19.128086
"2011-03-18",26.331362,26.627218,26.084812,26.499014,9373100,19.542648
"2011-03-21",26.923077,26.923077,26.390533,26.735701,4703400,19.717203
"2011-03-22",26.765285,26.83432,26.341223,26.449703,4346600,19.506279
"2011-03-23",26.420118,26.745562,26.242603,26.548323,4254200,19.579018
"2011-03-24",26.745562,26.972387,26.410257,26.923077,3907200,19.855394
"2011-03-25",26.952663,27.465483,26.824457,27.406311,4926000,20.211771
"2011-03-28",27.455622,27.573965,27.169624,27.218935,3561800,20.073582
"2011-03-29",27.218935,28.72781,26.794872,28.500986,10326300,21.019073
"2011-03-30",28.639053,29.635109,28.510849,29.329388,9840700,21.630011
"2011-03-31",29.191322,29.990139,29.142012,29.763313,6225500,21.950029
"2011-04-01",29.881657,30.571993,29.753452,30,6431700,22.124575
"2011-04-04",30.157791,30.177515,29.497042,29.654833,5447400,21.87002
"2011-04-05",29.654833,30.404339,29.615385,30.256411,5471700,22.313675
"2011-04-06",30.512821,30.571993,29.64497,29.921104,3646000,22.066395
"2011-04-07",29.89152,30.039448,29.28994,29.714005,4351900,21.91366
"2011-04-08",29.861933,30.128204,29.378698,29.487179,4547400,21.74638
"2011-04-11",29.477318,29.704142,28.550297,28.570021,6929300,21.069986
