"","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"2013-05-10",38.099998,38.84,37.549999,38.799999,8362200,31.44046
"2013-05-13",38.52,38.740002,37.990002,38.119999,5996800,30.889435
"2013-05-14",38.080002,39.150002,38.080002,39.009998,7303000,31.61063
"2013-05-15",39.029999,40.25,38.98,39.810001,8297400,32.258884
"2013-05-16",39.82,40.25,39.290001,39.610001,7769800,32.096813
"2013-05-17",39.650002,41.299999,39.59,41.200001,10109500,33.385223
"2013-05-20",41.189999,42.700001,40.73,42.09,9166800,34.272789
"2013-05-21",42.119999,42.5,41.209999,41.209999,7099600,33.556232
"2013-05-22",41.240002,42,40.169998,40.529999,9112700,33.002525
"2013-05-23",39.709999,40.82,39.299999,40.240002,6247500,32.766388
"2013-05-24",39.860001,40.07,39.349998,40.060001,4514900,32.619808
"2013-05-28",40.669998,41.150002,40.290001,40.73,4997100,33.165379
"2013-05-29",40.580002,40.970001,40,40.48,6401600,32.961803
"2013-05-30",40.240002,40.950001,40.040001,40.66,5714400,33.108383
"2013-05-31",40.549999,41.509998,40.509998,40.630001,6631100,33.08395
"2013-06-03",40.68,40.860001,39.23,40.25,6641200,32.774521
"2013-06-04",40.02,40.259998,38.360001,38.959999,9466700,31.72411
"2013-06-05",38.93,39.459999,38.400002,38.619999,6116400,31.447264
"2013-06-06",38.59,39.450001,38.310001,39.27,5155100,31.976538
"2013-06-07",39.439999,40,39.220001,39.57,4513400,32.220814
"2013-06-10",39.73,39.810001,38.880001,38.970001,4507400,31.732256
"2013-06-11",38.689999,38.959999,38.290001,38.48,6608300,31.33326
"2013-06-12",38.98,39.119999,37.93,37.959999,5483500,30.909842
"2013-06-13",37.849998,38.900002,37.849998,38.66,5730400,31.479828
"2013-06-14",38.709999,38.849998,37.919998,38.009998,5986800,30.950546
"2013-06-17",38.23,38.580002,37.75,37.950001,7352300,30.901693
"2013-06-18",37.93,38.240002,37.700001,38.07,5446900,30.999407
"2013-06-19",38.029999,38.610001,37.52,37.580002,7481600,30.600407
"2013-06-20",37.080002,37.09,35.700001,35.73,11998700,29.094009
"2013-06-21",36.02,36.07,34.630001,35.389999,14234000,28.817162
"2013-06-24",34.790001,34.869999,33.27,33.759998,12792600,27.489889
"2013-06-25",34.400002,35.119999,34.290001,34.98,10667600,28.483297
"2013-06-26",35.310001,35.740002,35.080002,35.400002,6570500,28.825294
"2013-06-27",35.580002,35.75,34.880001,34.990002,5603400,28.491444
"2013-06-28",34.830002,35.040001,34.529999,34.77,9966100,28.312305
"2013-07-01",34.580002,35.299999,34.119999,34.25,7721400,27.888882
"2013-07-02",34.25,34.279999,33.34,33.540001,8694600,27.310749
"2013-07-03",33.549999,33.73,33,33.689999,8154900,27.432896
"2013-07-05",33.869999,34.029999,33.029999,33.849998,6230200,27.563168
"2013-07-08",34.060001,34.73,34,34.529999,7292800,28.116877
"2013-07-09",34.77,34.93,33.98,34.279999,9687700,27.913311
"2013-07-10",34.110001,34.209999,33.400002,33.549999,9078700,27.318893
"2013-07-11",34.119999,34.630001,33.619999,34.540001,9531800,28.125027
"2013-07-12",33.720001,36.18,33.599998,35.860001,16939600,29.19986
"2013-07-15",35.939999,36.049999,35.240002,35.380001,5543700,28.809008
"2013-07-16",35.310001,35.34,34.450001,34.779999,7411500,28.320446
"2013-07-17",35.200001,35.330002,34.689999,35.099998,6911500,28.581013
"2013-07-18",35.189999,35.509998,34.169998,34.220001,9616800,27.864449
"2013-07-19",34.41,34.849998,34.110001,34.709999,7567200,28.263453
"2013-07-22",35,35.400002,34.57,35.27,6834900,28.71945
"2013-07-23",34.880001,35.75,34.34,35.330002,9877300,28.768297
"2013-07-24",35.439999,35.470001,34.400002,34.599998,6883000,28.173872
"2013-07-25",34.459999,35.970001,34.400002,35.669998,10284800,29.045141
"2013-07-26",35.540001,36.330002,35.540001,36.040001,6025700,29.346436
"2013-07-29",36.009998,36.23,35.560001,35.790001,4592800,29.142864
"2013-07-30",35.860001,36.009998,35.25,35.529999,5852200,28.93115
"2013-07-31",35.52,36.130001,35.200001,35.77,7461100,29.126575
"2013-08-01",36.150002,36.52,35.919998,36.060001,5599700,29.362719
"2013-08-02",35.93,35.93,34.990002,35.09,7364200,28.572872
"2013-08-05",35.07,35.200001,34.700001,35.130001,4357900,28.605446
"2013-08-06",35.27,36.84,35.259998,36.529999,18604100,29.745432
"2013-08-07",36.689999,37.5,36.400002,36.549999,10365300,29.761711
"2013-08-08",36.68,37.150002,36.259998,37.029999,7532200,30.152565
"2013-08-09",37.080002,37.32,36.82,37.130001,6391100,30.233994
"2013-08-12",36.740002,37.07,36.599998,36.849998,4979500,30.188931
"2013-08-13",36.93,36.990002,36.43,36.860001,3915800,30.197119
"2013-08-14",36.830002,37.049999,36.48,36.740002,3840600,30.098818
"2013-08-15",36.450001,36.639999,35.919998,35.93,5460300,29.435228
"2013-08-16",35.889999,35.889999,35.209999,35.41,5708600,29.009233
"2013-08-19",35.259998,35.389999,34.34,34.470001,7024100,28.239145
"2013-08-20",34.419998,35.580002,34.110001,35.240002,6376200,28.869961
"2013-08-21",35.220001,35.77,34.919998,35.400002,5636500,29.001034
"2013-08-22",35.540001,36.209999,35.349998,35.98,3457900,29.476194
"2013-08-23",36.209999,36.779999,36.099998,36.400002,4629600,29.820271
"2013-08-26",36.41,36.580002,35.98,36.02,3853500,29.508968
"2013-08-27",35.669998,35.740002,35.23,35.259998,5412500,28.886343
"2013-08-28",35.32,35.869999,35.220001,35.77,4249500,29.304152
"2013-08-29",35.700001,36.169998,35.400002,35.799999,3535300,29.328733
"2013-08-30",35.950001,36.139999,35.400002,35.529999,3873200,29.107534
"2013-09-03",36.119999,36.830002,36.060001,36.299999,6199300,29.73835
"2013-09-04",36.220001,36.939999,36.150002,36.880001,5480900,30.213509
"2013-09-05",36.830002,37.279999,36.549999,36.75,6581300,30.107018
"2013-09-06",37.060001,37.060001,36.139999,36.759998,7059100,30.115194
"2013-09-09",36.889999,37.18,36.549999,36.59,6092000,29.975929
"2013-09-10",36.759998,36.759998,35.970001,36.150002,5799400,29.615467
"2013-09-11",36.139999,36.25,35.540001,36.07,4974100,29.549925
"2013-09-12",35.860001,35.869999,34.669998,34.700001,9919400,28.427572
"2013-09-13",34.889999,35.369999,34.84,35.049999,8659900,28.7143
"2013-09-16",35.43,35.52,34.52,34.560001,6437800,28.312874
"2013-09-17",34.639999,34.810001,34.360001,34.599998,4397800,28.34564
"2013-09-18",34.709999,35.16,34.389999,35.099998,4889800,28.755262
"2013-09-19",35.27,35.490002,34.66,34.73,5185200,28.452148
"2013-09-20",35.32,35.400002,34.43,34.439999,8943600,28.214571
"2013-09-23",34.110001,34.400002,33.799999,34.110001,5609700,27.944216
"2013-09-24",34.27,34.740002,33.889999,34.310001,5206100,28.10807
"2013-09-25",34.32,35.099998,34.290001,34.880001,5471500,28.575033
"2013-09-26",34.959999,35.040001,34.139999,34.310001,5572000,28.10807
"2013-09-27",34.169998,34.509998,34.150002,34.299999,4954600,28.099874
"2013-09-30",33.779999,34.25,33.700001,34.150002,6989000,27.976992
"2013-10-01",34.150002,34.389999,33.77,33.84,4984900,27.723028
"2013-10-02",34.18,34.669998,34.02,34.380001,8942200,28.165411
"2013-10-03",34.200001,34.459999,33.880001,34.099998,5670000,27.936028
"2013-10-04",33.73,34.490002,33.349998,34.439999,7838700,28.214571
"2013-10-07",34.07,34.389999,33.82,34.049999,4429600,27.895063
"2013-10-08",34.09,34.220001,33.689999,33.73,5830200,27.632914
"2013-10-09",33.759998,34.23,33.200001,33.970001,6821800,27.829533
"2013-10-10",34.48,35.900002,34.48,35.57,11290700,29.140306
"2013-10-11",35.75,37.189999,35.650002,36.540001,14926300,29.934969
"2013-10-14",36.150002,36.650002,35.849998,36.57,5639200,29.959541
"2013-10-15",36.779999,37.259998,36.25,36.490002,6695300,29.894011
"2013-10-16",36.759998,37.259998,36.759998,37.25,8238200,30.516621
"2013-10-17",37.189999,38.779999,37.110001,38.389999,9538500,31.450563
"2013-10-18",38.73,39.099998,38.099998,39.099998,8752100,32.032223
"2013-10-21",39.259998,39.84,39.060001,39.75,7205200,32.564724
"2013-10-22",39.939999,40.700001,39.939999,40.450001,11675000,33.138184
"2013-10-23",40.080002,41.200001,39.919998,40.130001,12183800,32.876038
"2013-10-24",39.950001,40.009998,39.330002,39.419998,11800900,32.294369
"2013-10-25",39.48,39.799999,39.099998,39.439999,7308400,32.310753
"2013-10-28",39.630001,40.209999,39.369999,39.450001,7714800,32.318954
"2013-10-29",39.84,41.119999,39.709999,40.209999,10679100,32.941578
"2013-10-30",40,41.459999,39.830002,41.41,11220100,33.924664
"2013-10-31",41.299999,42.150002,41.150002,41.169998,9745700,33.728043
"2013-11-01",41.34,41.400002,40.689999,41,7286800,33.588776
"2013-11-04",41.150002,41.68,40.790001,41.549999,4885400,34.039345
"2013-11-05",41.369999,41.549999,41.119999,41.439999,4552200,33.949234
"2013-11-06",41.490002,41.529999,40.119999,40.240002,8901800,32.966156
"2013-11-07",39.880001,40.459999,39.279999,39.279999,11937100,32.17968
"2013-11-08",39.34,40.32,39.009998,40.32,9555600,33.0317
"2013-11-11",40.240002,40.41,39.869999,40.310001,5096100,33.023502
"2013-11-12",40.32,41.740002,40.32,41.02,7213700,33.605156
"2013-11-13",40.990002,41.279999,40.580002,41.240002,6767300,33.785397
"2013-11-14",41.580002,43.349998,41.419998,42.84,10172500,35.096172
"2013-11-15",42.700001,43.779999,42.400002,43,13692800,35.227242
"2013-11-18",43.330002,43.470001,42.759998,42.919998,7538000,35.161705
"2013-11-19",42.82,43.59,42.279999,42.34,9577500,34.686554
"2013-11-20",42.349998,42.82,41.91,42.110001,5853900,34.498131
"2013-11-21",42.07,42.740002,42.07,42.540001,5555500,34.850403
"2013-11-22",42.939999,44.48,42.639999,44.110001,10980900,36.1366
"2013-11-25",43.880001,44.73,43.439999,44.580002,7437400,36.708889
"2013-11-26",44.57,44.68,44,44.349998,7845500,36.519497
"2013-11-27",44.279999,46.369999,44.279999,45.970001,8510400,37.85347
"2013-11-29",45.869999,46.290001,45.52,45.720001,4340800,37.647617
"2013-12-02",45.919998,47.240002,45.66,46.830002,11722500,38.561634
"2013-12-03",46.619999,47.259998,45.52,46.77,13772300,38.512226
"2013-12-04",45.389999,46.279999,44.529999,45.02,18724600,37.071205
"2013-12-05",46.150002,46.32,45.299999,45.349998,15090000,37.342937
"2013-12-06",45.77,47.200001,45.700001,46.580002,12278800,38.35577
"2013-12-09",47.07,47.98,46.07,46.139999,13661700,37.993454
"2013-12-10",45.759998,46.759998,45.09,46.48,12324500,38.273422
"2013-12-11",46.619999,46.619999,45.48,46.040001,9264100,37.911114
"2013-12-12",45.84,46.490002,45.82,45.880001,6696900,37.779369
"2013-12-13",45.900002,46.259998,45.16,46.130001,6351000,37.985218
"2013-12-16",46.549999,47.360001,46.549999,46.75,7283100,38.49575
"2013-12-17",46.639999,47.279999,46.439999,46.990002,7031700,38.693382
"2013-12-18",47.220001,48.150002,46.459999,48.099998,8354200,39.607407
"2013-12-19",47.939999,48.200001,46.560001,46.66,9668700,38.421646
"2013-12-20",46.959999,47.599998,46.57,47.490002,9192200,39.105103
"2013-12-23",47.860001,48.380001,47.57,48.360001,5452200,39.821491
"2013-12-24",48.349998,48.689999,48.049999,48.630001,2588600,40.043823
"2013-12-26",48.560001,48.959999,48.509998,48.759998,3839400,40.150856
"2013-12-27",48.869999,48.869999,47.880001,48.669998,3703000,40.076756
"2013-12-30",48.75,48.849998,48.189999,48.639999,4040000,40.052044
"2013-12-31",48.860001,50.540001,48.849998,50.400002,6408000,41.501308
"2014-01-02",50.139999,50.5,49.57,49.869999,4571100,41.06488
"2014-01-03",49.950001,49.98,48.98,49.349998,4340900,40.636688
"2014-01-06",49.560001,50.450001,49.48,49.830002,6308600,41.031952
"2014-01-07",50.119999,52.029999,49.029999,51.419998,13196200,42.341209
"2014-01-08",51.169998,51.91,50.689999,51.860001,11679200,42.703518
"2014-01-09",52.049999,53.029999,51.950001,52.900002,10718100,43.559906
"2014-01-10",52.849998,53.450001,52.259998,53.240002,10079200,43.83987
"2014-01-13",53.130001,53.639999,51.16,51.490002,8201400,42.398857
"2014-01-14",51.990002,52.580002,51.799999,52.380001,7616000,43.131718
"2014-01-15",52.18,52.279999,50.759998,51.639999,12472000,42.522373
"2014-01-16",51.310001,51.48,50.009998,50.880001,10525800,41.896553
"2014-01-17",50.82,52.009998,50.310001,51.419998,6719300,42.341209
"2014-01-21",52.240002,52.84,51.619999,51.889999,5769800,42.72823
"2014-01-22",51.509998,51.970001,50.52,50.950001,6802200,41.954197
"2014-01-23",51.189999,52,50.34,51.25,10802000,42.201225
"2014-01-24",50.810001,50.810001,48.650002,49.040001,10778900,40.381435
"2014-01-27",49.360001,50.110001,48.66,49.57,7473000,40.817856
"2014-01-28",49.630001,50.310001,48.709999,50.200001,6949400,41.336617
"2014-01-29",48.82,52.439999,48.599998,51.400002,11733900,42.324749
"2014-01-30",52.09,52.799999,51.310001,51.41,6472300,42.332981
"2014-01-31",51.009998,52.23,51.009998,51.099998,6419000,42.077713
"2014-02-03",51.09,51.490002,48.709999,48.849998,9502900,40.224972
"2014-02-04",49.23,49.279999,46.639999,48.240002,15607400,39.722675
"2014-02-05",47.740002,47.740002,46.27,46.369999,16094600,38.182846
"2014-02-06",46.360001,47.400002,45.900002,47.18,8936500,38.849834
"2014-02-07",47.639999,48.919998,47.41,48.82,10149300,40.200268
"2014-02-10",48.619999,48.619999,47.009998,47.360001,7963500,39.198788
"2014-02-11",47.599998,48.439999,47.529999,47.82,6560500,39.579521
"2014-02-12",47.970001,48.349998,47.299999,47.639999,5882200,39.430542
"2014-02-13",47.369999,49.040001,47.34,49.009998,6790000,40.564461
"2014-02-14",48.740002,50.16,48.369999,49.860001,7041800,41.267979
"2014-02-18",50.150002,50.82,49.93,50.740002,7265300,41.996334
"2014-02-19",50.57,51.099998,50.389999,50.5,8071400,41.797691
"2014-02-20",50.5,50.560001,48.990002,49.59,11254300,41.04451
"2014-02-21",49.880001,50.650002,49.700001,50.23,6853400,41.574219
"2014-02-24",50.310001,51.869999,50.200001,50.919998,6666800,42.145313
"2014-02-25",50.98,52.16,50.77,52.09,6448500,43.113697
"2014-02-26",52.240002,52.639999,50.540001,50.720001,7266700,41.979778
"2014-02-27",50.59,50.73,48.119999,48.509998,15322000,40.150612
"2014-02-28",48.599998,48.790001,47.68,47.98,9533400,39.711945
"2014-03-03",48.029999,49.080002,47.84,48.349998,7244000,40.018185
"2014-03-04",48.799999,49.299999,48,49.220001,10617300,40.738266
"2014-03-05",49.169998,50.360001,48.880001,50.279999,7892100,41.615601
"2014-03-06",50.459999,52.889999,50.450001,52.880001,13403300,43.767567
"2014-03-07",53.07,53.419998,52.25,52.990002,7758300,43.858604
"2014-03-10",52.990002,53.919998,52.740002,53.470001,8090400,44.25589
"2014-03-11",53.470001,53.849998,52.669998,53.669998,7848500,44.421425
"2014-03-12",53.450001,55.32,53.400002,55.290001,13018900,45.762257
"2014-03-13",55.290001,55.360001,53.419998,54.040001,8917500,44.727665
"2014-03-14",54.09,54.799999,53.799999,54.23,8596900,44.88493
"2014-03-17",54.48,55.169998,54.060001,54.32,6887300,44.959419
"2014-03-18",54.189999,55.380001,54.07,55.080002,5723900,45.588463
"2014-03-19",54.790001,55.369999,54,54.34,5009400,44.975971
"2014-03-20",54.259998,55.599998,53.66,55.189999,6930000,45.679493
"2014-03-21",55.400002,55.959999,53.790001,53.790001,9178000,44.520744
"2014-03-24",54.279999,54.91,53.610001,54.130001,6723400,44.802162
"2014-03-25",54.220001,54.740002,53.91,54.369999,5810200,45.000801
"2014-03-26",54.57,55.02,53.759998,53.939999,6181100,44.644901
"2014-03-27",53.639999,53.799999,51.98,52.169998,7698800,43.179913
"2014-03-28",52.689999,53.439999,52.299999,52.860001,5656100,43.751011
"2014-03-31",53.689999,53.84,52.639999,53.099998,5721100,43.949654
"2014-04-01",53.59,55.759998,53.48,55.509998,8715200,45.944347
"2014-04-02",54.849998,55.220001,54.139999,54.849998,6669000,45.39809
"2014-04-03",54.98,55.98,54.970001,55.790001,5746800,46.176105
"2014-04-04",55.939999,56.32,54.32,54.380001,6973900,45.009075
"2014-04-07",54.369999,54.509998,51.880001,51.91,10304100,42.964725
"2014-04-08",52.130001,52.630001,50.919998,51.650002,8747000,42.749523
"2014-04-09",52,53.150002,51.540001,52.950001,5823700,43.825504
"2014-04-10",52.889999,53.759998,51.849998,51.93,5180600,42.98127
"2014-04-11",51.439999,52.32,50.610001,50.959999,5937900,42.178425
"2014-04-14",51.549999,52.279999,51.310001,52.049999,6014200,43.080593
"2014-04-15",52.080002,53.689999,52.009998,53.57,7006600,44.338661
"2014-04-16",54.200001,55.939999,53.41,55.939999,9455700,46.300255
"2014-04-17",55.549999,56.02,54.91,56,8013200,46.349915
"2014-04-21",55.779999,56.549999,55.5,56.220001,4841500,46.532005
"2014-04-22",55.400002,56.700001,54.720001,56.549999,8450700,46.805141
"2014-04-23",56.099998,56.790001,55.93,56.459999,4387800,46.730648
"2014-04-24",56.889999,56.919998,55.82,56.549999,4026500,46.805141
"2014-04-25",56.779999,57.389999,56.310001,56.669998,5527500,46.904453
"2014-04-28",57.029999,58.330002,56.380001,57.970001,9807000,47.980442
"2014-04-29",58.509998,58.970001,56.580002,56.84,8043700,47.045162
"2014-04-30",56.810001,57.700001,56.669998,57.169998,7455800,47.318291
"2014-05-01",57.139999,58.380001,56.77,57.709999,5992700,47.765247
"2014-05-02",57.720001,59.09,57.41,57.91,6601000,47.930775
"2014-05-05",57.599998,58.380001,57,58.259998,6595600,48.22047
"2014-05-06",58.75,59.689999,58.389999,58.509998,7560000,48.427391
"2014-05-07",58.68,58.700001,57.060001,57.82,7327100,47.856285
"2014-05-08",57.68,58.5,56.580002,56.810001,4827000,47.020332
"2014-05-09",56.919998,56.919998,55.189999,55.93,6610000,46.291973
"2014-05-12",56.200001,57.209999,56.080002,56.279999,5775100,46.581665
"2014-05-13",56.669998,56.950001,55.669998,56.369999,6531000,46.656158
"2014-05-14",56.560001,57.59,55.709999,56.52,5933400,46.780315
"2014-05-15",56.27,56.330002,55.25,55.830002,5251100,46.209217
"2014-05-16",55.560001,55.650002,54.91,55.099998,6769700,45.605
"2014-05-19",54.84,55.790001,54.709999,55.27,4374200,45.954212
"2014-05-20",55.23,56.139999,54.759998,54.919998,5622400,45.663208
"2014-05-21",55.209999,55.380001,53.810001,54.23,8100600,45.089516
"2014-05-22",54.279999,54.98,54.220001,54.669998,3498300,45.455349
"2014-05-23",54.540001,55.23,54.330002,54.540001,4190300,45.347256
"2014-05-27",54.700001,54.720001,53.68,53.740002,6710500,44.682095
"2014-05-28",53.91,56.130001,53.810001,55.689999,9424000,46.303421
"2014-05-29",55.720001,56.689999,55.470001,56.639999,4925900,47.093292
"2014-05-30",56.52,57.049999,55.68,56.049999,5156100,46.602745
"2014-06-02",56.369999,56.619999,55.57,56.509998,3083200,46.985214
"2014-06-03",56.25,56.330002,55.189999,55.400002,5640500,46.062309
"2014-06-04",55.150002,55.349998,54.290001,54.549999,6608600,45.355572
"2014-06-05",54.889999,55.790001,54.349998,55.639999,5216700,46.261852
"2014-06-06",55.75,55.790001,55.139999,55.220001,3065000,45.91264
"2014-06-09",55.290001,55.66,54.540001,54.84,3906000,45.596691
"2014-06-10",54.549999,54.669998,53.240002,53.299999,8205000,44.316257
"2014-06-11",53.130001,53.650002,52.75,53.189999,7261000,44.224792
"2014-06-12",53.400002,53.950001,52.919998,53.810001,9069000,44.740292
"2014-06-13",53.98,54.029999,53.43,53.740002,3923700,44.682095
"2014-06-16",53.709999,53.790001,53.150002,53.349998,4963400,44.357826
"2014-06-17",53.349998,54.150002,53,54.110001,4571900,44.989731
"2014-06-18",54.18,55.68,53.779999,55.639999,6858600,46.261852
"2014-06-19",55.869999,57.139999,55.830002,57.09,8741700,47.467449
"2014-06-20",57.209999,57.43,56.709999,57.360001,6674900,47.691936
"2014-06-23",57.5,57.889999,57.07,57.310001,4432200,47.650372
"2014-06-24",57.32,58.130001,55.860001,55.990002,6602800,46.552864
"2014-06-25",51.799999,52.23,50.029999,51.349998,44023700,42.694935
"2014-06-26",51.849998,52.939999,51.380001,52.27,15469900,43.459862
"2014-06-27",52.189999,52.490002,51.23,51.669998,10680800,42.960995
"2014-06-30",51.830002,51.830002,50.040001,50.099998,13570200,41.655621
"2014-07-01",50.299999,51.099998,50.009998,50.32,14612500,41.838535
"2014-07-02",50.560001,51.110001,50.209999,50.830002,8326600,42.262585
"2014-07-03",50.970001,51.150002,50.470001,51,4336800,42.403919
"2014-07-07",50.790001,51.040001,50.220001,50.27,6025100,41.796974
"2014-07-08",50.189999,50.349998,49.060001,49.169998,10177500,40.882374
"2014-07-09",49.41,49.59,48.310001,49.279999,9118400,40.973824
"2014-07-10",48.82,49.290001,48.419998,49.209999,7465700,40.915623
"2014-07-11",49.299999,50.189999,49.060001,50.110001,7377200,41.66394
"2014-07-14",50.400002,50.450001,49.689999,49.93,6380500,41.514275
"2014-07-15",49.240002,50.810001,49.240002,50.279999,13451200,41.805279
"2014-07-16",50.439999,50.669998,49.650002,50.060001,7478900,41.62236
"2014-07-17",49.73,50.139999,48.77,48.84,7430700,40.607994
"2014-07-18",49.040001,49.130001,48.75,48.810001,6728200,40.58305
"2014-07-21",48.77,48.779999,47.77,47.82,7915900,39.759922
"2014-07-22",48.220001,48.5,47.84,47.860001,6755200,39.793171
"2014-07-23",48.009998,48.700001,47.799999,48.349998,6123700,40.200588
"2014-07-24",48.400002,49.099998,48.209999,48.68,5637200,40.474957
"2014-07-25",48.779999,49.240002,48.450001,49.200001,5077400,40.907314
"2014-07-28",49.200001,49.439999,48.380001,49.040001,6627900,40.774292
"2014-07-29",49.810001,50.400002,49.419998,49.849998,9926400,41.447754
"2014-07-30",50.009998,50.950001,49.599998,50.060001,10023400,41.62236
"2014-07-31",49.98,51.5,49.380001,50.799999,11041800,42.23764
"2014-08-01",50.720001,51.040001,49.369999,50.439999,7027700,41.938309
"2014-08-04",50.32,50.580002,49.509998,50.419998,5645100,41.921684
"2014-08-05",49.849998,50.459999,49.43,49.73,5956900,41.347988
"2014-08-06",49.419998,51.470001,49.400002,51.259998,7191300,42.620102
"2014-08-07",51.490002,51.77,50.599998,50.849998,5074900,42.279205
"2014-08-08",51.110001,51.459999,50.529999,51.360001,4448800,42.703255
"2014-08-11",51.700001,52.040001,50.939999,51.040001,3960300,42.43718
"2014-08-12",51.189999,51.549999,50.75,51.02,3648700,42.420559
"2014-08-13",51.200001,51.75,50.619999,51.330002,6514600,42.678307
"2014-08-14",51.490002,53.099998,51.360001,52.779999,6819800,43.8839
"2014-08-15",52.849998,53.02,52.110001,52.490002,6434600,43.642776
"2014-08-18",52.700001,54.049999,52.66,53.32,6392400,44.56638
"2014-08-19",53.470001,54.200001,53.169998,54.150002,5072800,45.260109
"2014-08-20",54,54.220001,53.639999,53.939999,4570500,45.084587
"2014-08-21",54.049999,54.279999,53.48,53.509998,5242200,44.725182
"2014-08-22",53.599998,54.110001,53.43,53.810001,3437700,44.975929
"2014-08-25",53.93,54.5,53.73,54.18,3706900,45.285179
"2014-08-26",54.09,54.360001,53.549999,53.77,4514100,44.942497
"2014-08-27",54.009998,54.610001,53.950001,54.25,4323200,45.3437
"2014-08-28",53.889999,54.439999,53.860001,54.16,3367700,45.268471
"2014-08-29",54.32,54.330002,53.889999,54.139999,3793400,45.251747
"2014-09-02",54.139999,54.439999,52.91,53.419998,4868100,44.649952
"2014-09-03",53.869999,53.889999,52.91,53.139999,5551400,44.415928
"2014-09-04",53.25,53.66,52.32,52.599998,4973300,43.964581
"2014-09-05",52.689999,53.43,52.279999,53.009998,4864200,44.307262
"2014-09-08",52.950001,53.799999,52.84,53.52,4276200,44.733543
"2014-09-09",53.279999,53.450001,52.360001,52.689999,5352300,44.039806
"2014-09-10",52.580002,52.689999,50.349998,50.959999,10207700,42.593819
"2014-09-11",50.529999,50.950001,49.610001,49.869999,10821600,41.68277
"2014-09-12",49.849998,49.939999,48.060001,48.419998,11480500,40.470818
"2014-09-15",48.43,49.029999,48.02,48.98,7785200,40.938877
"2014-09-16",48.799999,49.880001,48.599998,48.700001,7520200,40.704845
"2014-09-17",48.919998,48.98,47.84,48.209999,10346400,40.2953
"2014-09-18",48.389999,48.650002,47.299999,47.619999,10824800,39.802151
"2014-09-19",47.619999,48.66,47.619999,48.369999,11421300,40.429024
"2014-09-22",48.189999,48.34,47.220001,47.259998,8561000,39.501251
"2014-09-23",47.09,48.049999,47.02,47.139999,7466000,39.400951
"2014-09-24",47.23,47.27,45.73,46.849998,14915100,39.158554
"2014-09-25",46.720001,46.810001,45.98,46.330002,8881100,38.723934
"2014-09-26",46.34,47.360001,46.209999,47.02,8263900,39.300655
"2014-09-29",46.5,47.25,46.240002,46.77,7303500,39.091705
"2014-09-30",46.669998,47.099998,46.240002,46.27,9357500,38.673782
"2014-10-01",46.389999,47.09,45.310001,45.599998,8618800,38.113773
"2014-10-02",45.560001,46.27,44.400002,45.169998,9605600,37.754372
"2014-10-03",45.259998,45.34,44.509998,44.740002,9542100,37.39497
"2014-10-06",44.790001,45.240002,44.110001,44.720001,5830900,37.37825
"2014-10-07",44.779999,46.27,44.759998,45.130001,7982100,37.720943
"2014-10-08",45.41,46.970001,44.560001,46.84,9446000,39.150215
"2014-10-09",46.919998,47.330002,45.150002,45.43,8678900,37.971687
"2014-10-10",45.43,46.52,44.279999,45.150002,7566000,37.737659
"2014-10-13",45.009998,46.18,44.509998,44.549999,8439600,37.236164
"2014-10-14",44.790001,45.709999,43.700001,44.919998,11378300,37.545414
"2014-10-15",44.23,45.049999,42.529999,43.759998,10982000,36.575851
"2014-10-16",43.09,45.759998,42.810001,44.75,12250000,37.403324
"2014-10-17",45.34,45.790001,44.5,45.150002,8897500,37.737659
"2014-10-20",45.080002,46.459999,45,46.310001,6282000,38.707222
"2014-10-21",46.580002,48.369999,46.549999,48.299999,8942300,40.370518
"2014-10-22",48.380001,49.509998,47.919998,48,10248800,40.119774
"2014-10-23",49.029999,49.23,47.900002,48.009998,5625900,40.128117
"2014-10-24",48.139999,48.689999,47.290001,48.619999,5047700,40.637981
"2014-10-27",48.200001,48.52,47.310001,48.360001,4453600,40.42067
"2014-10-28",48.43,49.599998,47.970001,49.490002,4844100,41.36515
"2014-10-29",49.900002,50.169998,48.02,48.529999,6248400,40.562756
"2014-10-30",48.610001,49.48,48.189999,48.849998,4327000,40.830215
"2014-10-31",49.41,50.150002,48.830002,50.09,7606400,41.866653
"2014-11-03",50.169998,51.25,50.029999,50.34,7701600,42.075603
"2014-11-04",50.259998,51.09,49.509998,50.630001,8782400,42.317993
"2014-11-05",50.77,50.849998,48.93,49.639999,10009900,41.490524
"2014-11-06",49.880001,50.669998,49.73,50.240002,6769100,41.992023
"2014-11-07",50.259998,50.790001,50.139999,50.720001,6614200,42.393223
"2014-11-10",51.330002,51.48,50.25,50.59,6202100,42.284569
"2014-11-11",50.630001,51.299999,50.220001,51.16,5509700,42.760983
"2014-11-12",51.009998,51.75,50.939999,51.330002,5573800,42.90308
"2014-11-13",51.209999,51.240002,49.200001,49.68,9948500,41.52396
"2014-11-14",49.810001,50.200001,49.259998,49.509998,7214400,41.381863
"2014-11-17",49.450001,49.919998,49.080002,49.720001,5743100,41.789509
"2014-11-18",49.700001,50.400002,49.630001,50.060001,5928800,42.075272
"2014-11-19",50.139999,50.279999,49.369999,50.119999,5942200,42.125706
"2014-11-20",50.060001,50.540001,49.950001,50.259998,8482000,42.243378
"2014-11-21",50.889999,52.07,50.18,50.290001,11518900,42.268593
