"","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2014-05-23",178.929993,180.229996,178.779999,179.619995,172300,153.982834
"2014-05-27",179.350006,180.350006,178.669998,179.570007,333100,153.939957
"2014-05-28",179.75,180.029999,177.779999,178.929993,354800,153.391312
"2014-05-29",179.309998,179.789993,178.880005,179.529999,189500,153.90567
"2014-05-30",179.669998,181.330002,179.289993,180.960007,715200,155.131592
"2014-06-02",180.770004,181.479996,180.039993,181.410004,443600,155.517395
"2014-06-03",180.919998,181.539993,180.270004,180.990005,324100,155.157257
"2014-06-04",180.809998,182.380005,179.929993,182,390800,156.023117
"2014-06-05",181.449997,185.399994,181.229996,185.25,433000,158.809219
"2014-06-06",185.990005,185.990005,183.899994,184.529999,309700,158.192001
"2014-06-09",184.320007,185.389999,180.75,181.809998,360400,155.860275
"2014-06-10",181.080002,182.110001,179.169998,179.479996,376600,153.862808
"2014-06-11",179.360001,180.270004,178.199997,179.160004,329300,153.588486
"2014-06-12",184.259995,184.259995,178.399994,179.300003,509100,153.708527
"2014-06-13",180.279999,180.279999,177.850006,179.380005,417300,153.7771
"2014-06-16",179.529999,180.139999,177.619995,178.089996,371900,152.671219
"2014-06-17",177.539993,179.710007,176.830002,179.210007,445700,153.631317
"2014-06-18",179.130005,181.789993,178.380005,181.309998,496200,155.43161
"2014-06-19",181.779999,183.449997,180.839996,183.080002,570800,156.949036
"2014-06-20",183.119995,184.020004,181.570007,183.779999,696000,157.549103
"2014-06-23",183.779999,184.970001,183.080002,183.929993,379300,157.677628
"2014-06-24",183.699997,184.75,183.339996,184.610001,317300,158.260605
"2014-06-25",184.309998,185.130005,184.309998,184.850006,428500,158.466385
"2014-06-26",183.630005,183.850006,182.479996,183.699997,392800,158.59584
"2014-06-27",183.75,184.869995,183.089996,184.520004,538200,159.303833
"2014-06-30",184.550003,185.660004,183.360001,184.910004,819600,159.640533
"2014-07-01",185.029999,186.5,184.270004,185.699997,424600,160.322556
"2014-07-02",185.330002,185.440002,183.779999,185.440002,482400,160.098083
"2014-07-03",185.190002,185.190002,183.619995,184.779999,353600,159.528305
"2014-07-07",184.910004,185.860001,184.649994,185.800003,378800,160.40889
"2014-07-08",185.869995,186.800003,185.779999,186.5,321100,161.013199
"2014-07-09",186.910004,186.910004,185.229996,186.589996,346400,161.090897
"2014-07-10",186.130005,187.919998,185.899994,187.460007,308900,161.842041
"2014-07-11",187.539993,187.940002,186.690002,187.600006,247100,161.962891
"2014-07-14",187.770004,189.179993,186.899994,189.110001,350700,163.266541
"2014-07-15",189.110001,189.839996,188.589996,189.5,215200,163.603271
"2014-07-16",190,190.050003,188.960007,189.529999,236200,163.629135
"2014-07-17",188.690002,189.929993,188.690002,189.070007,280500,163.232025
"2014-07-18",189.449997,191.220001,189.270004,191.100006,289500,164.984589
"2014-07-21",191.020004,191.020004,190.029999,190.190002,146300,164.198975
"2014-07-22",190.960007,191.690002,190.589996,191.330002,224600,165.183182
"2014-07-23",191.789993,191.949997,190.729996,191.520004,214200,165.347198
"2014-07-24",191.990005,192.580002,190.639999,192.270004,308100,165.99469
"2014-07-25",191.979996,192.550003,190.610001,190.779999,239900,164.708328
"2014-07-28",190.779999,193.5,189.789993,193.020004,194000,166.642242
"2014-07-29",192.770004,193.490005,191.770004,192.119995,197400,165.865173
"2014-07-30",191.949997,193.919998,191.949997,193.300003,276800,166.883926
"2014-07-31",191.009995,192.679993,189.550003,189.570007,324600,163.663681
"2014-08-01",189.619995,191.860001,189.009995,189.75,277500,163.819061
"2014-08-04",189.910004,191.669998,188.440002,191.179993,247000,165.05365
"2014-08-05",190.300003,191.479996,188.630005,188.860001,300200,163.05069
"2014-08-06",188.75,189.380005,187.910004,188.339996,295200,162.601776
"2014-08-07",189.360001,189.970001,186.960007,187.770004,363100,162.109665
"2014-08-08",188.399994,188.839996,186.199997,187.550003,4e+05,161.919739
"2014-08-11",187.690002,189.080002,187.529999,188.279999,270100,162.549988
"2014-08-12",188.039993,188.860001,187.639999,187.929993,307800,162.247772
"2014-08-13",188.550003,191.649994,187.919998,190.899994,389600,164.811951
"2014-08-14",191,191.179993,189.139999,189.740005,267200,163.810471
"2014-08-15",190,190.169998,189.080002,189.910004,425600,163.95723
"2014-08-18",190.639999,191.800003,190.080002,191.649994,302800,165.459427
"2014-08-19",191.759995,192.75,190.910004,192.240005,239700,165.968811
"2014-08-20",192.229996,193.800003,190.770004,193.330002,274300,166.909866
"2014-08-21",193.25,194.940002,193.130005,193.470001,267300,167.030746
"2014-08-22",193.009995,193.449997,191.190002,191.809998,191600,165.597565
"2014-08-25",192.5,192.970001,190.789993,191.690002,156800,165.493988
"2014-08-26",191.789993,192.929993,190.929993,191.940002,164100,165.709808
"2014-08-27",191.830002,192.960007,191.830002,192.960007,382400,166.590408
"2014-08-28",192.619995,193.679993,192.039993,192.270004,234900,165.99469
"2014-08-29",193.029999,193.779999,192.380005,193.449997,346600,167.013428
"2014-09-02",193.339996,194.190002,192.580002,193.070007,347200,166.685379
"2014-09-03",193.869995,194.460007,193.119995,193.990005,246300,167.47966
"2014-09-04",193.429993,194.869995,192.220001,193.910004,437700,167.410614
"2014-09-05",194.039993,195.639999,193.800003,195.509995,433900,168.791901
"2014-09-08",195.830002,196.080002,195.029999,195.289993,284600,168.601959
"2014-09-09",194.800003,195.710007,193.75,194.410004,219100,167.842255
"2014-09-10",194.419998,194.419998,189.759995,189.949997,465800,163.991745
"2014-09-11",190.110001,191.029999,188.630005,189.360001,291800,163.482376
"2014-09-12",188.740005,188.740005,181.619995,183.160004,549800,158.129654
