"","TWX.Open","TWX.High","TWX.Low","TWX.Close","TWX.Volume","TWX.Adjusted"
"2009-02-10",17.851,18.504101,17,17.138599,21686054,17.138599
"2009-02-11",17.257299,17.494801,17,17.2771,13573622,17.2771
"2009-02-12",16.9604,17.534401,16.5448,17.4354,18779982,17.4354
"2009-02-13",17.3365,17.633301,16.8417,17.1584,9247952,17.1584
"2009-02-17",15.9313,16.347,15.7334,15.773,18591705,15.773
"2009-02-18",15.7532,15.9907,15.5553,15.7136,9550224,15.7136
"2009-02-19",15.8522,15.9116,14.922,15.0012,24925473,15.0012
"2009-02-20",14.7439,14.9814,14.3283,14.546,17162515,14.546
"2009-02-23",14.8033,15.1199,14.7637,14.922,15637853,14.922
"2009-02-24",14.7241,15.8324,14.5064,15.5949,15362211,15.5949
"2009-02-25",15.2783,16.0105,15.1002,15.6543,16061945,15.6543
"2009-02-26",15.8126,15.9313,14.8627,14.922,15203163,14.922
"2009-02-27",14.6252,15.4564,14.5856,15.1002,19749477,15.1002
"2009-03-02",14.3283,15.0012,14.3283,14.5658,16822536,14.5658
"2009-03-03",14.6252,14.8825,14.2096,14.3283,17608930,14.3283
"2009-03-04",14.3877,15.1991,14.3085,14.8231,14215125,14.8231
"2009-03-05",14.4866,14.8429,13.7544,13.9721,15917123,13.9721
"2009-03-06",14.0908,14.8627,14.0908,14.7835,23738849,14.7835
"2009-03-09",14.5658,14.9715,13.9523,14.0513,16903988,14.0513
"2009-03-10",14.8033,15.872,14.1898,15.8522,26806341,15.8522
"2009-03-11",15.8522,16.347,15.4762,15.6543,15985480,15.6543
"2009-03-12",15.9313,16.505301,15.2387,16.4657,14831747,16.4657
"2009-03-13",16.683399,16.7428,16.0303,16.267799,13468649,16.267799
"2009-03-16",16.386499,16.8417,16.0501,16.1292,11125470,16.1292
"2009-03-17",16.109501,16.624001,15.9907,16.5844,9658182,16.5844
"2009-03-18",16.4459,17.260099,15.8918,16.940701,13021747,16.940701
"2009-03-19",16.624001,16.9011,15.397,15.5751,25196087,15.5751
"2009-03-20",15.5949,15.872,15.4168,15.5553,16130322,15.5553
"2009-03-23",15.6543,17.059401,15.6345,17.059401,14305202,17.059401
"2009-03-24",16.782301,17.237499,16.624001,16.8615,12344860,16.8615
"2009-03-25",17.0198,17.197901,16.347,16.940701,15292729,16.940701
"2009-03-26",17.0198,17.554199,16.821899,17.514601,18839657,17.514601
"2009-03-27",17.1782,17.376101,16.6042,16.683399,14106958,16.683399
"2009-03-30",16.064199,17.082199,15.9035,16.2785,21549371,16.2785
"2009-03-31",16.4125,17.8144,16.2607,17.233999,27539951,17.233999
"2009-04-01",16.9482,18.6359,16.9482,18.4841,19531834,18.4841
"2009-04-02",18.7698,19.7342,18.7698,19.3771,17058922,19.3771
"2009-04-03",18.7966,19.8771,18.7966,19.8414,18514646,19.8414
"2009-04-06",19.636,19.7967,18.7698,19.252001,19578385,19.252001
"2009-04-07",18.9216,19.207399,18.493,18.975201,18265720,18.975201
"2009-04-08",18.975201,19.7789,18.975201,19.5735,16675566,19.5735
"2009-04-09",19.9753,20.323601,19.5021,19.8592,16100307,19.8592
"2009-04-13",19.7789,19.8414,19.1985,19.6807,14365440,19.6807
"2009-04-14",19.457399,19.707399,19.1985,19.5646,15392019,19.5646
"2009-04-15",19.4128,19.895,19.3503,19.8503,13580754,19.8503
"2009-04-16",19.9753,21.2701,19.7164,21.189699,17332764,21.189699
"2009-04-17",21.2255,21.243299,20.412901,20.734301,17484197,20.734301
"2009-04-20",20.421801,20.4307,19.4128,19.6539,16380182,19.6539
"2009-04-21",19.6628,20.0289,19.430599,19.8414,16390717,19.8414
"2009-04-22",19.5914,20.3414,19.430599,19.9396,18266409,19.9396
"2009-04-23",19.8503,20.1003,19.2341,19.4217,19951127,19.4217
"2009-04-24",19.5467,20.1003,19.269899,19.9396,21742317,19.9396
"2009-04-27",19.6896,19.8325,18.939501,19.162701,17626127,19.162701
"2009-04-28",18.939501,19.8235,18.716299,19.4396,14161566,19.4396
"2009-04-29",20.1003,20.930799,19.4753,19.6271,31616170,19.6271
"2009-04-30",19.7253,19.9128,19.243099,19.493099,19736634,19.493099
"2009-05-01",19.466299,20.511101,19.466299,20.395,16970367,20.395
"2009-05-04",20.484301,21.9487,20.448601,21.8237,19280118,21.8237
"2009-05-05",21.7612,21.9398,21.0201,21.7344,12521557,21.7344
"2009-05-06",21.5201,22.314899,21.2523,22.288099,11790624,22.288099
"2009-05-07",22.386299,22.9578,21.913,22.0916,15630228,22.0916
"2009-05-08",22.350599,22.6542,21.770201,22.502399,13207853,22.502399
"2009-05-11",22.136299,22.4042,21.663,21.7612,9654957,21.7612
"2009-05-12",21.9041,22.038,20.9844,21.091499,13213346,21.091499
"2009-05-13",21.028999,22.020201,20.7075,21.805901,18692135,21.805901
"2009-05-14",21.7791,22.0961,21.368299,21.5112,12087651,21.5112
"2009-05-15",21.413,21.8237,20.877199,21.002199,13172787,21.002199
"2009-05-18",21.2076,22.270201,21.0737,22.2166,9404000,22.2166
"2009-05-19",22.038,22.538099,21.4487,21.4844,12497864,21.4844
"2009-05-20",21.6451,21.743299,20.8951,20.993299,12530820,20.993299
"2009-05-21",20.662901,20.850401,20.27,20.537901,11594612,20.537901
"2009-05-22",20.636101,20.787901,20.3682,20.412901,9663525,20.412901
"2009-05-26",20.2164,21.055799,20.2164,20.993299,12200242,20.993299
"2009-05-27",20.939699,21.4219,20.448601,20.537901,14984161,20.537901
"2009-05-28",20.841499,21.2299,20.261101,21.028999,13157447,21.028999
"2009-05-29",20.948601,21.278999,20.475401,20.912901,11030703,20.912901
"2009-06-01",21.216499,21.6987,21.1719,21.4398,12513451,21.4398
"2009-06-02",21.3594,22.118401,21.1094,21.9666,11493629,21.9666
"2009-06-03",21.957701,21.957701,21.243299,21.430799,14759294,21.430799
"2009-06-04",21.4487,21.895201,21.3951,21.8594,11730148,21.8594
"2009-06-05",22.0648,22.7167,21.743401,22.5917,19583222,22.5917
"2009-06-08",22.556,23.440001,22.225599,23.1364,14632970,23.1364
"2009-06-09",23.2792,23.815001,22.939899,23.654301,13953583,23.654301
"2009-06-10",23.806101,23.957899,23.1632,23.502501,10783177,23.502501
"2009-06-11",23.502501,23.895399,23.181,23.3685,10835223,23.3685
"2009-06-12",23.2614,23.3328,22.7971,23.2167,7175309,23.2167
"2009-06-15",23.0382,23.1542,22.511299,22.681,8006971,22.681
"2009-06-16",22.734501,22.913099,22.1005,22.270201,8852101,22.270201
"2009-06-17",22.2791,23.0292,22.2523,22.7435,11800071,22.7435
"2009-06-18",22.752399,23.0382,22.564899,22.6185,9424519,22.6185
"2009-06-19",22.7971,22.9221,22.2523,22.457701,13418515,22.457701
"2009-06-22",22.270201,22.270201,21.6005,21.6273,11348899,21.6273
"2009-06-23",21.2701,22.109501,21.2701,21.922001,11956195,21.922001
"2009-06-24",21.957701,22.484501,21.868401,22.136299,10839460,22.136299
"2009-06-25",22.0023,22.8417,22.0023,22.7078,9955355,22.7078
"2009-06-26",22.8864,22.8864,22.198799,22.2791,8706555,22.2791
"2009-06-29",22.350599,22.752399,22.270201,22.6185,7191618,22.6185
"2009-06-30",22.663099,22.7703,21.988899,22.4935,11073472,22.4935
"2009-07-01",22.582701,23.2792,22.582701,22.627399,11376363,22.627399
"2009-07-02",22.288099,22.350599,21.618401,21.618401,11358155,21.618401
"2009-07-06",21.5469,21.9487,21.3862,21.6451,8868651,21.6451
"2009-07-07",21.6451,21.6451,20.868299,20.912901,9339587,20.912901
"2009-07-08",20.975401,21.1987,20.841499,20.9844,12441895,20.9844
"2009-07-09",21.037901,21.5826,20.966499,21.430799,8633246,21.430799
"2009-07-10",21.3237,21.5916,21.180799,21.3862,8464415,21.3862
"2009-07-13",21.3773,21.8505,21.153999,21.8148,7962040,21.8148
"2009-07-14",21.788,22.305901,21.743401,22.207701,7272960,22.207701
"2009-07-15",22.2791,23.0382,22.2791,22.9578,11507309,22.9578
"2009-07-16",22.9667,23.841801,22.8328,23.752501,12437973,23.752501
"2009-07-17",23.681101,23.752501,23.2078,23.3507,8954411,23.3507
"2009-07-20",23.440001,24.609699,23.440001,24.511499,13054701,24.511499
"2009-07-21",24.511499,24.6723,23.797199,24.1008,9422132,24.1008
"2009-07-22",24.011499,24.332899,23.779301,23.922199,9019433,23.922199
"2009-07-23",24.002501,25.060699,23.895399,24.8955,10000092,24.8955
"2009-07-24",24.7883,25.0473,24.323999,24.6276,8419345,24.6276
"2009-07-27",24.6455,24.8151,24.359699,24.6455,9244624,24.6455
"2009-07-28",24.5383,24.6633,24.002501,24.118601,13963342,24.118601
"2009-07-29",24.332899,24.542801,23.5828,23.681101,14039563,23.681101
"2009-07-30",23.931101,24.216801,23.7346,23.940001,12220496,23.940001
"2009-07-31",23.868601,23.966801,23.2257,23.806101,9237428,23.806101
"2009-08-03",23.779301,24.448999,23.6989,24.3419,8027378,24.3419
"2009-08-04",24.3776,25.083,24.2258,25.0651,12441417,25.0651
"2009-08-05",25.0205,25.0741,24.245399,24.484699,7890161,24.484699
"2009-08-06",24.6276,24.8241,24.198999,24.4044,8075281,24.4044
"2009-08-07",24.8062,25.4491,24.5205,25.3062,8557670,25.3062
"2009-08-10",25.0473,25.2437,24.8419,25.225901,6411361,25.225901
"2009-08-11",25.0026,25.1812,24.4758,24.7705,5745905,24.7705
"2009-08-12",24.761499,25.3598,24.698999,25.1366,6775657,25.1366
"2009-08-13",25.1366,25.1366,24.5383,24.9312,6888496,24.9312
"2009-08-14",24.958,25.0026,24.332899,24.6008,6275759,24.6008
"2009-08-17",24.261499,24.3419,23.7346,23.859699,7331361,23.859699
"2009-08-18",23.9132,24.109699,23.690001,23.966801,5532499,23.966801
"2009-08-19",23.743601,24.448999,23.743601,24.395399,6746032,24.395399
"2009-08-20",24.422199,24.5919,24.207899,24.511499,6685091,24.511499
"2009-08-21",24.761499,25.288401,24.6723,25.252701,9032557,25.252701
"2009-08-24",25.279499,25.833099,25.0741,25.654499,10154322,25.654499
"2009-08-25",25.8242,25.9492,25.458,25.4848,7456403,25.4848
"2009-08-26",25.413401,25.725901,25.1544,25.6724,9531707,25.6724
"2009-08-27",25.466999,25.6098,25.0741,25.3866,7866925,25.3866
"2009-08-28",25.529499,25.565201,25.0473,25.2973,7511900,25.2973
"2009-08-31",25.1187,25.333,24.6723,24.9223,7859042,24.9223
"2009-09-01",24.7437,25.475901,24.2794,24.3508,10676783,24.3508
"2009-09-02",24.216801,24.6455,24.091801,24.4758,8102193,24.4758
"2009-09-03",24.6276,24.9133,24.4312,24.6544,8422545,24.6544
"2009-09-04",24.6455,25.0651,24.609699,25.0473,9648795,25.0473
"2009-09-08",25.0651,25.288401,24.7794,24.8866,7406535,24.8866
"2009-09-09",24.958,25.466999,24.8151,25.4223,9301999,25.4223
"2009-09-10",25.9849,26.4671,25.600901,26.351,13437795,26.351
"2009-09-11",26.2349,26.4492,26.0653,26.1635,8691238,26.1635
"2009-09-14",25.9135,26.2171,25.833099,26.029499,6546523,26.029499
"2009-09-15",25.9849,26.2617,25.9224,26.118799,6786228,26.118799
"2009-09-16",26.101,26.476,25.958099,26.4403,7606026,26.4403
"2009-09-17",26.4224,26.5742,26.083099,26.1992,10254123,26.1992
"2009-09-18",26.2974,26.4849,26.091999,26.4135,10953714,26.4135
"2009-09-21",26.1992,26.824301,26.1724,26.7528,7778190,26.7528
"2009-09-22",26.985001,27.2216,26.735001,26.913601,7351021,26.913601
"2009-09-23",26.922501,27.011801,26.2349,26.2349,7140223,26.2349
"2009-09-24",26.208099,26.208099,25.350901,25.7617,8712075,25.7617
"2009-09-25",25.6991,25.779499,25.225901,25.556299,7957831,25.556299
"2009-09-28",25.5741,26.3242,25.5741,26.226,4696573,26.226
"2009-09-29",26.2528,26.6099,25.9492,26.101,7036103,26.101
"2009-09-30",26.208099,26.208099,25.4223,25.6991,9702020,25.6991
"2009-10-01",25.6366,27.172501,25.377701,26.8153,23960068,26.8153
"2009-10-02",26.5117,26.7528,26.1287,26.4582,12995988,26.4582
"2009-10-05",26.4492,27.011801,26.270599,26.851,6994866,26.851
"2009-10-06",26.9046,27.476101,26.7439,27.136801,6778731,27.136801
"2009-10-07",27.038601,27.199301,26.5564,26.8332,7189148,26.8332
"2009-10-08",27.0296,27.529699,26.9671,27.2707,6837565,27.2707
"2009-10-09",27.199301,27.413601,26.922501,27.011801,4868222,27.011801
"2009-10-12",27.074301,27.342199,26.8153,27.038601,4626180,27.038601
"2009-10-13",27.047501,27.3825,26.8778,27.324301,5672902,27.324301
"2009-10-14",27.476101,27.6369,26.9939,27.377899,6457699,27.377899
"2009-10-15",27.1814,27.413601,27.0207,27.3958,7007623,27.3958
"2009-10-16",27.1546,27.3332,26.726,27.1546,6456186,27.1546
"2009-10-19",27.136801,28.3601,27.1189,28.0744,9529070,28.0744
"2009-10-20",28.1369,28.1369,27.6458,28.003,7295459,28.003
"2009-10-21",27.9762,28.5655,27.8512,27.904699,8436136,27.904699
"2009-10-22",27.9226,28.6905,27.627899,28.5744,9212188,28.5744
"2009-10-23",28.458401,28.503,27.413601,27.4851,7335026,27.4851
"2009-10-26",27.5476,28.253,27.1189,27.440399,7943869,27.440399
"2009-10-27",27.4851,27.6726,27.074301,27.136801,6382576,27.136801
"2009-10-28",27.1546,27.163601,26.3867,26.4135,7436118,26.4135
"2009-10-29",26.6457,27.4583,26.476,27.386801,8475904,27.386801
"2009-10-30",27.6726,28.458401,26.851,26.8957,13814568,26.8957
"2009-11-02",26.9582,27.1546,26.4135,26.922501,8982429,26.922501
"2009-11-03",26.860001,27.226101,26.2171,26.9314,10184565,26.9314
"2009-11-04",27.556499,27.7931,26.5207,26.8778,16835161,26.8778
"2009-11-05",26.9403,27.8958,26.9403,27.7976,7518610,27.7976
"2009-11-06",27.493999,27.7976,27.190399,27.690399,7529734,27.690399
"2009-11-09",27.726101,28.2708,27.654699,28.253,7666689,28.253
"2009-11-10",28.1637,28.583401,27.7976,28.306601,6672172,28.306601
"2009-11-11",28.369101,28.6325,28.1637,28.494101,7508505,28.494101
"2009-11-12",28.3155,28.4762,28.0119,28.1637,7053257,28.1637
"2009-11-13",28.1905,28.610201,28.1726,28.5298,6055225,28.5298
"2009-11-16",28.708401,29.020901,28.395901,28.886999,6443771,28.886999
"2009-11-17",28.9048,29.136999,28.494101,29.065599,8069321,29.065599
"2009-11-18",29.003099,29.3335,28.9004,29.3067,8440013,29.3067
"2009-11-19",29.056601,29.145901,28.2798,28.8423,6873217,28.8423
"2009-11-20",28.744101,28.744101,28.1637,28.253,6272620,28.253
"2009-11-23",28.4762,28.878,28.3869,28.6637,5998701,28.6637
"2009-11-24",28.5119,28.6637,27.9494,28.0833,7487102,28.0833
"2009-11-25",28.003,28.1101,27.4851,27.967199,7656871,27.967199
"2009-11-27",27.288601,27.6994,27.065399,27.5476,3407966,27.5476
"2009-11-30",27.431499,27.529699,26.985001,27.431499,8393977,27.431499
"2009-12-01",27.663601,28.003,27.431499,27.868999,6274371,27.868999
"2009-12-02",27.7708,28.0655,27.3958,27.592199,5180270,27.592199
"2009-12-03",27.690399,28.0119,27.5833,27.779699,6807756,27.779699
"2009-12-04",28.0923,28.128,27.601101,28.056499,6693085,28.056499
"2009-12-07",28.0208,28.3155,27.842199,27.9762,6098876,27.9762
"2009-12-08",27.9405,27.9405,27.217199,27.368999,10414575,27.368999
"2009-12-09",27.493999,28.1012,27.342199,28.0119,10320977,28.0119
"2009-12-10",28.6366,29.470699,28.4161,29.192699,10987929,29.192699
"2009-12-11",29.1064,29.662399,29.048901,29.317301,9764362,29.317301
"2009-12-14",29.4132,29.489901,28.962601,29.1639,9171389,29.1639
"2009-12-15",29.144699,29.2981,28.8571,28.8955,7643088,28.8955
"2009-12-16",29.048901,29.048901,28.790001,28.799601,8156771,28.799601
"2009-12-17",28.713301,28.713301,27.8505,28.2819,11579587,28.2819
"2009-12-18",28.425699,28.425699,27.792999,28.233999,13944814,28.233999
"2009-12-21",28.195601,29.144699,28.109301,29.115999,6160185,29.115999
"2009-12-22",29.192699,29.192699,28.1668,28.310699,8140992,28.310699
"2009-12-23",28.4641,28.502399,27.984699,28.1381,4113047,28.1381
"2009-12-24",28.0231,28.2435,27.9464,28.070999,2179458,28.070999
"2009-12-28",28.0326,28.2033,27.8888,28.0231,4357921,28.0231
"2009-12-29",28.2819,28.382601,28.070999,28.233999,5072250,28.233999
"2009-12-30",28.0326,28.2148,27.8601,28.0422,5716944,28.0422
"2009-12-31",28.0135,28.2435,27.831301,27.9368,5319502,27.9368
"2010-01-04",28.0135,28.3011,28.0135,28.2052,7026480,28.2052
"2010-01-05",28.080601,28.2052,27.745001,27.8888,9765515,27.8888
"2010-01-06",27.821699,27.9464,27.390301,27.821699,8512499,27.821699
"2010-01-07",27.7258,27.735399,27.4478,27.5341,8182316,27.5341
"2010-01-08",27.371099,27.6492,27.188999,27.5725,7698688,27.5725
"2010-01-11",27.658701,28.037399,27.5341,27.9655,6116094,27.9655
"2010-01-12",27.812099,27.9655,27.265699,27.3232,6784737,27.3232
"2010-01-13",27.6779,27.9655,27.4191,27.821699,5312868,27.821699
"2010-01-14",27.6971,27.821699,27.4382,27.6012,6529042,27.6012
"2010-01-15",27.4958,27.6012,26.853399,26.9972,8472527,26.9972
"2010-01-19",26.9205,27.553301,26.9205,27.543699,5765236,27.543699
"2010-01-20",27.313601,27.543699,26.872601,27.4382,6391331,27.4382
"2010-01-21",27.4958,27.8025,26.767099,26.9014,10382645,26.9014
"2010-01-22",26.7384,26.9685,26.057699,26.0769,9792540,26.0769
"2010-01-25",26.4028,26.4028,25.549601,26.2782,10903964,26.2782
"2010-01-26",26.1919,26.306999,25.8755,26.057699,8743061,26.057699
"2010-01-27",26.0481,26.057699,25.463301,25.8372,10676844,25.8372
"2010-01-28",25.971399,26.0098,25.338699,25.702999,18182834,25.702999
"2010-01-29",25.8276,26.7288,25.712601,26.3165,12464273,26.3165
"2010-02-01",26.7096,26.939699,26.4508,26.8918,8725716,26.8918
"2010-02-02",26.9109,27.3615,26.680901,27.3328,9384349,27.3328
"2010-02-03",27.016399,27.1506,26.7288,26.747999,14757667,26.747999
"2010-02-04",26.6329,26.6329,25.894699,26.422001,14089055,26.422001
"2010-02-05",26.3741,26.4508,25.6359,25.9139,22882839,25.9139
"2010-02-08",25.9522,26.2878,25.741301,25.808399,9182840,25.808399
"2010-02-09",26.067301,26.6138,25.9522,26.2782,10366717,26.2782
"2010-02-10",26.0769,26.4412,25.8755,26.249399,8775456,26.249399
"2010-02-11",26.153601,26.6425,25.808399,26.6329,14529478,26.6329
"2010-02-12",26.3645,26.786301,26.230301,26.7288,11740832,26.7288
"2010-02-16",27.016399,27.6012,26.853399,27.5149,10982726,27.5149
"2010-02-17",27.6108,27.831301,27.304001,27.754601,9862306,27.754601
"2010-02-18",27.6492,28.0326,27.4478,27.8792,7271754,27.8792
"2010-02-19",27.821699,28.2435,27.6108,28.2244,8755458,28.2244
"2010-02-22",28.262699,28.3298,27.7642,27.812099,8048333,27.812099
"2010-02-23",27.792999,27.9751,27.2848,27.304001,10279918,27.304001
"2010-02-24",27.4382,27.792999,27.3424,27.4958,8551501,27.4958
"2010-02-25",27.112301,27.7642,27.0739,27.668301,7885138,27.668301
"2010-02-26",27.706699,27.898399,27.5725,27.8409,5850960,27.8409
"2010-03-01",27.898399,28.4736,27.8792,28.3778,6901451,28.3778
"2010-03-02",28.3778,28.5408,28.186001,28.444901,5688320,28.444901
"2010-03-03",28.425699,28.703699,28.176399,28.3874,7442482,28.3874
"2010-03-04",28.3778,28.703699,28.176399,28.6654,7651810,28.6654
"2010-03-05",28.7612,29.3365,28.6654,29.278999,10930797,29.278999
"2010-03-08",29.202299,29.5091,28.952999,29.3748,7755124,29.3748
"2010-03-09",29.1735,29.470699,29.0968,29.3365,6406551,29.3365
"2010-03-10",29.2694,29.489901,29.135201,29.2694,9836711,29.2694
"2010-03-11",29.144699,29.4755,29.0968,29.393999,8039008,29.393999
"2010-03-12",29.4611,29.5186,29.192699,29.278999,4635843,29.278999
"2010-03-15",29.1831,29.2598,28.799601,29.202299,6951474,29.202299
"2010-03-16",29.2598,29.9596,29.1831,29.7775,9283751,29.7775
"2010-03-17",29.7967,30.084299,29.7008,29.911699,6086416,29.911699
"2010-03-18",29.844601,30.160999,29.7967,29.8734,5649326,29.8734
"2010-03-19",29.9884,30.3335,29.6528,29.9501,13601623,29.9501
"2010-03-22",29.748699,30.103399,29.5282,29.9884,9019499,29.9884
"2010-03-23",30.0459,30.1418,29.7679,29.997999,6104994,29.997999
"2010-03-24",29.911699,30.0651,29.7679,29.9596,6792848,29.9596
"2010-03-25",30.0651,30.3239,29.9021,29.9405,8854319,29.9405
"2010-03-26",29.9021,30.4198,29.7775,30.199301,7234970,30.199301
"2010-03-29",30.3239,30.429399,30.122601,30.2568,6522636,30.2568
"2010-03-30",30.3431,30.438999,29.911699,30.093901,11299128,30.093901
"2010-03-31",29.8925,30.1322,29.6528,29.9788,7524319,29.9788
"2010-04-01",30.122601,30.2377,29.748699,30.113001,9532209,30.113001
"2010-04-05",30.093901,30.601999,29.9405,30.5828,7300457,30.5828
"2010-04-06",30.352699,30.7218,30.275999,30.6691,6275954,30.6691
"2010-04-07",30.4965,30.956699,30.4102,30.7649,12847760,30.7649
"2010-04-08",30.477301,30.9855,30.285601,30.870399,10183473,30.870399
"2010-04-09",30.9184,31.5707,30.7985,31.2827,7753363,31.2827
"2010-04-12",31.4265,31.4265,31.0909,31.3498,5912174,31.3498
"2010-04-13",31.330601,31.579901,31.253901,31.416901,7244628,31.416901
"2010-04-14",30.812901,31.5128,30.688299,31.5128,9165251,31.5128
"2010-04-15",31.330601,31.6661,31.253901,31.5319,7245138,31.5319
"2010-04-16",31.4648,31.7332,31.320999,31.6374,16003771,31.6374
"2010-04-19",31.675699,31.7908,31.071699,31.3594,11795460,31.3594
"2010-04-20",31.608601,32.097599,31.493601,31.8004,11548337,31.8004
"2010-04-21",31.7428,31.8195,31.4361,31.7141,9794101,31.7141
"2010-04-22",31.311399,31.944201,30.975901,31.8771,13557032,31.8771
"2010-04-23",31.7428,31.9825,31.483999,31.771601,8303640,31.771601
"2010-04-26",31.675699,32.3564,31.579901,32.126301,9813018,32.126301
"2010-04-27",31.8291,32.040001,31.205999,31.320999,10787789,31.320999
"2010-04-28",31.579901,31.8195,31.1388,31.694901,8745863,31.694901
"2010-04-29",32.030399,32.3372,31.8195,32.0784,8200274,32.0784
"2010-04-30",32.241402,32.6632,31.5319,31.7141,9978993,31.7141
"2010-05-03",31.8195,32.615299,31.771601,32.480999,6678741,32.480999
"2010-05-04",32.011299,32.2701,31.3018,31.320999,13180690,31.320999
"2010-05-05",31.0334,31.244301,30.4102,30.563601,17249285,30.563601
"2010-05-06",30.2472,30.563601,27.2561,29.6241,16528929,29.6241
"2010-05-07",29.4419,29.9788,28.588699,29.0009,15061675,29.0009
"2010-05-10",30.036301,30.975901,29.868601,30.189699,13583425,30.189699
"2010-05-11",29.9021,30.6691,29.758301,30.180099,7601770,30.180099
"2010-05-12",30.1418,30.4678,29.8062,30.2377,8797748,30.2377
"2010-05-13",30.2568,30.362301,29.834999,29.8734,8744314,29.8734
"2010-05-14",29.758301,29.8734,29.115999,29.2981,12765888,29.2981
"2010-05-17",29.4324,29.5618,28.713301,29.3652,7497518,29.3652
"2010-05-18",29.3269,29.7439,29.192699,29.3533,13435993,29.3533
"2010-05-19",29.144699,29.6912,28.8571,29.489901,15749974,29.489901
"2010-05-20",28.866699,29.384399,28.511999,28.511999,16293048,28.511999
"2010-05-21",27.8888,28.9338,27.8792,28.8379,12444390,28.8379
"2010-05-24",28.627001,29.115999,28.4832,28.5408,6884150,28.5408
"2010-05-25",27.908001,28.588699,27.2848,28.5599,12749119,28.5599
"2010-05-26",28.444901,28.9818,28.1285,28.310699,13059623,28.310699
"2010-05-27",28.7229,29.7008,28.7181,29.662399,9435463,29.662399
"2010-05-28",29.643299,30.3815,29.3461,29.7104,13354728,29.7104
"2010-06-01",29.317301,29.9021,28.9051,28.9338,9998879,28.9338
"2010-06-02",29.144699,29.7871,29.0009,29.7871,9748803,29.7871
"2010-06-03",29.9501,30.0555,29.719999,30.007601,7488324,30.007601
"2010-06-04",29.5186,29.7008,28.991301,29.202299,13742860,29.202299
"2010-06-07",29.307699,29.556999,29.0585,29.144699,13161602,29.144699
"2010-06-08",29.0776,29.2502,28.4832,28.952999,11474236,28.952999
"2010-06-09",29.202299,29.719999,28.8571,29.0009,10572125,29.0009
"2010-06-10",29.6241,30.2472,29.4515,30.2377,7996419,30.2377
"2010-06-11",29.9021,30.266399,29.695999,30.2281,5363775,30.2281
"2010-06-14",30.611601,30.7554,30.2089,30.275999,5188239,30.275999
"2010-06-15",30.5828,31.6565,30.4678,31.6374,10066853,31.6374
"2010-06-16",31.4744,31.5415,31.1772,31.445601,7408514,31.445601
"2010-06-17",31.646999,31.694901,31.234699,31.675699,6435244,31.675699
"2010-06-18",31.7908,31.944201,31.503201,31.599001,7876910,31.599001
"2010-06-21",32.011299,32.099899,31.0909,31.1964,9828994,31.1964
"2010-06-22",31.2922,31.503201,30.2089,30.2472,11958549,30.2472
"2010-06-23",30.160999,30.726601,30.093901,30.515699,7300973,30.515699
"2010-06-24",30.266399,30.352699,29.4995,29.566601,8091796,29.566601
"2010-06-25",29.643299,29.7391,29.192699,29.489901,14814528,29.489901
"2010-06-28",29.719999,29.8542,29.2118,29.2502,7457756,29.2502
"2010-06-29",28.598301,28.9722,28.147699,28.4065,10888292,28.4065
"2010-06-30",28.2915,28.521601,27.620399,27.716299,9148950,27.716299
"2010-07-01",27.6779,27.9272,27.064301,27.3328,10897237,27.3328
"2010-07-02",27.4286,27.5868,26.9541,27.035601,8267108,27.035601
"2010-07-06",27.2561,27.582001,26.8342,27.0548,7231734,27.0548
"2010-07-07",27.025999,27.984699,26.872601,27.917601,13586269,27.917601
"2010-07-08",28.157301,28.435301,27.9464,28.3778,6057017,28.3778
"2010-07-09",28.4736,28.9818,28.425699,28.943399,6109924,28.943399
"2010-07-12",28.799601,28.9722,28.5312,28.8571,4716945,28.8571
"2010-07-13",29.115999,29.758301,29.068001,29.643299,6720453,29.643299
"2010-07-14",29.470699,29.6049,28.943399,29.1831,7723485,29.1831
"2010-07-15",29.2118,29.384399,28.9242,29.3365,9580355,29.3365
"2010-07-16",29.0872,29.3461,28.2819,28.310699,9413557,28.310699
"2010-07-19",28.3298,28.8955,28.3298,28.8379,7862725,28.8379
"2010-07-20",28.425699,29.039301,28.4065,29.029699,7482567,29.029699
"2010-07-21",29.1064,29.135201,28.272301,28.3969,6188879,28.3969
"2010-07-22",28.7229,29.633699,28.7229,29.5378,6558587,29.5378
"2010-07-23",29.4419,30.189699,29.4419,30.074699,5675579,30.074699
"2010-07-26",30.0172,30.5732,30.0172,30.448601,5353664,30.448601
"2010-07-27",30.5924,30.664301,30.0459,30.4102,4569519,30.4102
"2010-07-28",30.4006,30.630699,29.921301,29.9788,8372387,29.9788
"2010-07-29",30.113001,30.8608,29.6241,29.9692,6019153,29.9692
"2010-07-30",29.7104,30.352699,29.470699,30.160999,4902818,30.160999
"2010-08-02",30.5445,31.3018,30.525299,31.1868,6348196,31.1868
"2010-08-03",31.0334,31.1388,30.554001,31.0238,5921131,31.0238
"2010-08-04",31.589399,31.857901,30.9184,31.129299,9603078,31.129299
"2010-08-05",30.870399,31.579901,30.8417,31.5319,7115711,31.5319
"2010-08-06",31.129299,31.483999,30.640301,31.0238,5442696,31.0238
"2010-08-09",31.167601,31.311399,30.956699,31.253901,3677359,31.253901
"2010-08-10",30.9855,31.1388,30.563601,30.688299,9672122,30.688299
