"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2010-09-13",37.974285,38.325714,37.965714,38.148571,97195000,33.29277
"2010-09-14",38.029999,38.452858,37.931427,38.294285,102037600,33.419926
"2010-09-15",38.310001,38.625713,38.262856,38.602856,107342200,33.689224
"2010-09-16",38.605713,39.524284,38.5,39.509998,163025800,34.480896
"2010-09-17",39.669998,39.708572,39.097141,39.33857,158619300,34.331295
"2010-09-20",39.439999,40.540001,39.407143,40.46143,164669400,35.311234
"2010-09-21",40.55143,41.049999,40.398571,40.53857,167018600,35.378551
"2010-09-22",40.387142,41.139999,40.344284,41.107143,146322400,35.874737
"2010-09-23",40.904285,41.822857,40.857143,41.274284,196529200,36.020611
"2010-09-24",41.728573,41.932858,41.507141,41.759998,162372000,36.444504
"2010-09-27",41.997143,42.104286,41.572857,41.594284,120708700,36.299877
"2010-09-28",41.681427,41.681427,39.285713,40.98,258760600,35.763786
"2010-09-29",41.032856,41.401428,40.857143,41.052856,117411000,35.82737
"2010-09-30",41.285713,41.42857,40.17857,40.535713,168347900,35.376045
"2010-10-01",40.878571,40.939999,40.192856,40.360001,112035700,35.222706
"2010-10-04",40.228573,40.414288,39.681427,39.805714,108825500,34.738964
"2010-10-05",40.285713,41.349998,40.259998,41.277142,125491800,36.023102
"2010-10-06",41.369999,41.712856,40.751427,41.312859,167717200,36.054283
"2010-10-07",41.477142,41.497143,40.987144,41.317142,102099900,36.058006
"2010-10-08",41.672855,42.07143,41.42857,42.009998,164600800,36.662678
"2010-10-11",42.105713,42.462856,42.085712,42.194286,106938300,36.823505
"2010-10-12",42.201427,42.785713,41.784286,42.648571,139636000,37.219971
"2010-10-13",42.885715,43.137142,42.828571,42.877144,157523100,37.419449
"2010-10-14",43.098572,43.209999,42.914288,43.187141,108824100,37.689987
"2010-10-15",43.919998,45,43.558571,44.962856,230548500,39.239674
"2010-10-18",45.495716,45.57143,44.898571,45.42857,273252700,39.646122
"2010-10-19",43.342857,44.824287,42.860001,44.212856,308196000,38.585148
"2010-10-20",44.142857,44.892857,43.83857,44.361427,180406100,38.714806
"2010-10-21",44.622856,44.962856,43.828571,44.217144,137865000,38.588886
"2010-10-22",44.152859,44.291428,43.757141,43.924286,93194500,38.333309
"2010-10-25",44.155716,44.514286,44.062859,44.119999,98115500,38.504105
"2010-10-26",43.83857,44.248573,43.664288,44.007141,98232400,38.405609
"2010-10-27",43.950001,44.271427,43.657143,43.975716,99750700,38.378185
"2010-10-28",43.992859,44,42.985714,43.605713,137762800,38.055279
"2010-10-29",43.46143,43.697144,42.98143,42.997143,107627800,37.524178
"2010-11-01",43.174286,43.657143,43.171429,43.454285,105972300,37.923126
"2010-11-02",43.857143,44.312859,43.857143,44.194286,108482500,38.568939
"2010-11-03",44.48143,44.697144,44.075714,44.685715,127087100,38.997818
"2010-11-04",45.064285,45.740002,45.004284,45.467144,160622000,39.679779
"2010-11-05",45.427143,45.652859,45.25,45.304287,90313300,39.537655
"2010-11-08",45.314285,45.681427,45.251427,45.517143,70439600,39.723412
"2010-11-09",45.864285,45.900002,44.92857,45.154285,95886000,39.406746
"2010-11-10",45.234287,45.53857,44.792858,45.432858,96056800,39.649841
"2010-11-11",45,45.485714,44.892857,45.235714,90321000,39.477818
"2010-11-12",45.142857,45.214287,43.375713,44.004284,198961700,38.403114
"2010-11-15",44.065716,44.362858,43.752857,43.862858,100901500,38.279694
"2010-11-16",43.674286,43.942856,42.759998,43.084286,164412500,37.600227
"2010-11-17",43.028572,43.427143,42.537144,42.92857,119862400,37.464325
"2010-11-18",43.599998,44.238571,43.527142,44.061428,123622800,38.452991
"2010-11-19",43.995716,44.057144,43.605713,43.818573,96210800,38.241047
"2010-11-22",43.811428,44.765713,43.695713,44.765713,98268800,39.067635
"2010-11-23",44.349998,44.535713,43.794285,44.104286,129861900,38.490391
"2010-11-24",44.57143,45.057144,44.535713,44.971428,103431300,39.247162
"2010-11-26",44.82,45.385715,44.705715,45,59396400,39.272099
"2010-11-29",45.07143,45.354286,44.482857,45.267143,111446300,39.505241
"2010-11-30",44.791428,44.908573,44.41,44.450001,125464500,38.79211
"2010-12-01",45.03857,45.392857,45,45.200001,115437700,39.44664
"2010-12-02",45.361427,45.57143,44.984287,45.450001,115709300,39.664806
"2010-12-03",45.287144,45.521427,45.191429,45.348572,85523200,39.576302
"2010-12-06",45.52,46.047142,45.488571,45.735714,112120400,39.914165
"2010-12-07",46.257141,46.284286,45.445713,45.458572,97863500,39.672298
"2010-12-08",45.66143,45.860001,45.30143,45.85857,80483900,40.021374
"2010-12-09",46.01857,46.07143,45.574287,45.68,73537800,39.865536
"2010-12-10",45.664288,45.864285,45.514286,45.794285,65627800,39.965282
"2010-12-13",46.33857,46.437141,45.857143,45.952858,109953900,40.103664
"2010-12-14",45.96143,46.077145,45.57143,45.755714,87752000,39.931622
"2010-12-15",45.714287,46.142857,45.598572,45.765713,104328000,39.940342
"2010-12-16",45.869999,46.087143,45.728573,45.892857,80507700,40.051304
"2010-12-17",45.947144,45.970001,45.747143,45.80143,96732300,39.971519
"2010-12-20",45.942856,46.17857,45.46143,46.029999,96402600,40.17099
"2010-12-21",46.142857,46.341427,46.007141,46.314285,64088500,40.41909
"2010-12-22",46.337143,46.531429,46.221428,46.451427,66480400,40.538776
"2010-12-23",46.42857,46.450001,46.167141,46.228573,55789300,40.344284
"2010-12-27",46.121429,46.491428,45.931427,46.382858,62454000,40.478931
"2010-12-28",46.558571,46.665714,46.437141,46.495716,43981000,40.577423
"2010-12-29",46.602856,46.635715,46.442856,46.470001,40784800,40.554985
"2010-12-30",46.497143,46.501427,46.150002,46.237144,39373600,40.351772
"2010-12-31",46.135715,46.21143,45.901428,46.080002,48377000,40.21463
"2011-01-03",46.52,47.18,46.405716,47.081429,111284600,41.088589
"2011-01-04",47.491428,47.5,46.878571,47.327145,77270200,41.303032
"2011-01-05",47.078571,47.762856,47.07143,47.714287,63879900,41.640896
"2011-01-06",47.817142,47.892857,47.557144,47.675713,75107200,41.607231
"2011-01-07",47.712856,48.049999,47.414288,48.017143,77982800,41.905193
"2011-01-10",48.404285,49.032856,48.167141,48.921429,112140000,42.694374
"2011-01-11",49.26857,49.279999,48.495716,48.805714,111027000,42.59338
"2011-01-12",49.035713,49.204285,48.857143,49.202858,75647600,42.93998
"2011-01-13",49.308571,49.52,49.121429,49.382858,74195100,43.09708
"2011-01-14",49.412857,49.782856,49.205715,49.782856,77210000,43.446156
"2011-01-18",47.074287,49.251427,46.57143,48.664288,470249500,42.469959
"2011-01-19",49.764286,49.799999,48.125713,48.405716,283903200,42.244305
"2011-01-20",48.061428,48.328571,47.16,47.525715,191197300,41.476322
"2011-01-21",47.681427,47.84,46.66143,46.674286,188600300,40.73325
"2011-01-24",46.695713,48.207142,46.674286,48.207142,143670800,42.071011
"2011-01-25",48.047142,48.777142,47.795715,48.771427,136717000,42.563461
"2011-01-26",48.994286,49.371429,48.785713,49.121429,126718900,42.868916
"2011-01-27",49.111427,49.241428,48.975716,49.029999,71256500,42.78912
"2011-01-28",49.167141,49.200001,47.647144,48.014286,148014300,41.902706
"2011-01-31",47.971428,48.577145,47.757141,48.474285,94311700,42.304157
"2011-02-01",48.757141,49.378571,48.71143,49.290001,106658300,43.016052
"2011-02-02",49.207142,49.32143,49.078571,49.188572,64738800,42.927513
"2011-02-03",49.114285,49.177143,48.364285,49.062859,98449400,42.81781
"2011-02-04",49.091427,49.528572,49.072857,49.5,80460100,43.19931
"2011-02-07",49.69857,50.464287,49.662857,50.26857,121255400,43.870049
"2011-02-08",50.525715,50.78857,50.307144,50.742859,95260200,44.28397
"2011-02-09",50.741428,51.285713,50.695713,51.165714,120686300,44.652996
"2011-02-10",51.055714,51.42857,49.714287,50.648571,232137500,44.201687
"2011-02-11",50.67857,51.114285,50.505714,50.978573,91893200,44.489674
"2011-02-14",50.970001,51.354286,50.958572,51.311428,77604100,44.780159
"2011-02-15",51.312859,51.424286,51.078571,51.414288,71043700,44.869934
"2011-02-16",51.542858,52.128571,51.5,51.875713,120289400,45.272617
"2011-02-17",51.035713,51.467144,50.931427,51.185715,132645800,44.670448
"2011-02-18",51.244286,51.357143,49.931427,50.080002,204014300,43.705486
"2011-02-22",48.878571,49.342857,48.245716,48.372856,218138900,42.215637
"2011-02-23",48.395714,49.234287,48.372856,48.945713,167963600,42.715576
"2011-02-24",49.145714,49.307144,48.33857,48.982857,124975200,42.747986
"2011-02-25",49.322857,49.775715,49.257141,49.737144,95004700,43.406265
"2011-02-28",50.177143,50.721428,50.16,50.458572,100768500,44.035866
"2011-03-01",50.781429,50.817142,49.668571,49.901428,114034200,43.549633
"2011-03-02",49.994286,50.621429,49.771427,50.302856,150647700,43.899967
"2011-03-03",51.027142,51.398571,50.845715,51.365715,125197100,44.827538
"2011-03-04",51.438572,51.470001,51.107143,51.42857,113316700,44.882393
"2011-03-07",51.628571,51.667141,50.187141,50.765713,136530800,44.303917
"2011-03-08",50.701427,51.057144,50.32143,50.822857,89079200,44.353771
"2011-03-09",50.669998,50.68,50.085712,50.352856,113326500,43.943607
"2011-03-10",49.874287,49.967144,49.271427,49.524284,126884800,43.22049
"2011-03-11",49.332859,50.331429,49.285713,50.284286,117770100,43.883755
"2011-03-14",50.454285,50.925713,50.187141,50.508572,108989300,44.079494
"2011-03-15",48.871429,49.691429,48.585712,49.347141,180270300,43.065899
"2011-03-16",48.857143,49,46.60857,47.144287,290502800,41.143436
"2011-03-17",48.118572,48.515713,47.237144,47.805714,164855600,41.720676
"2011-03-18",48.16143,48.314285,47.142857,47.238571,188303500,41.225719
"2011-03-21",47.998573,48.534286,47.894287,48.471428,102350500,42.301651
"2011-03-22",48.937141,48.945713,48.44857,48.742859,81480700,42.538532
"2011-03-23",48.468571,48.602856,47.992859,48.455715,93249100,42.287937
"2011-03-24",48.835712,49.42857,48.408573,49.281429,101178000,43.008549
"2011-03-25",49.724285,50.294285,49.574287,50.220001,112227500,43.82766
"2011-03-28",50.450001,50.617142,50.062859,50.062859,77338800,43.690514
"2011-03-29",49.665714,50.137142,49.437141,50.137142,88225200,43.755348
"2011-03-30",50.091427,50.125713,49.634285,49.804287,82351500,43.464855
"2011-03-31",49.48,49.971428,49.437141,49.787144,68504800,43.449902
"2011-04-01",50.158573,50.227142,49.042858,49.222858,104665400,42.957443
"2011-04-04",49.187141,49.228573,48.342857,48.741428,115021200,42.537289
"2011-04-05",48.14143,48.892857,48,48.412857,120682800,42.250538
"2011-04-06",48.745716,49.128571,48.162857,48.291428,100634800,42.144566
"2011-04-07",48.299999,48.632858,48.004284,48.297142,93361800,42.149555
"2011-04-08",48.560001,48.592857,47.707142,47.865715,94383800,41.773041
"2011-04-11",47.722858,47.952858,47.145714,47.257141,99736700,41.241943
"2011-04-12",47.212856,47.675713,47.171429,47.485714,106409800,41.44141
"2011-04-13",47.860001,48.02,47.502857,48.01857,86555000,41.906445
"2011-04-14",47.828571,48,47.437141,47.488571,75450200,41.443893
"2011-04-15",47.614285,47.662857,46.685715,46.779999,113401400,40.82552
"2011-04-18",46.585712,47.46143,45.737144,47.407143,152474700,41.372845
"2011-04-19",47.585712,48.282856,47.387142,48.265713,104844600,42.122116
"2011-04-20",49.072857,49.392857,48.785713,48.915714,175166600,42.6894
"2011-04-21",50.714287,50.732857,49.78857,50.099998,188452600,43.722942
"2011-04-25",50.048573,50.535713,50.042858,50.43,66636500,44.010933
"2011-04-26",50.517143,50.712856,49.907143,50.060001,84700000,43.688015
"2011-04-27",50.32,50.335712,49.585712,50.021427,89053300,43.654369
"2011-04-28",49.455715,49.964287,49.360001,49.535713,90239800,43.230473
"2011-04-29",49.540001,50.564285,49.524284,50.01857,251586300,43.651855
"2011-05-02",49.962856,50.067142,49.357143,49.468571,110678400,43.171875
"2011-05-03",49.712856,49.984287,49.374287,49.742859,78337000,43.41124
"2011-05-04",49.751427,50.261429,49.554287,49.938572,97312600,43.582054
"2011-05-05",49.771427,50.135715,49.435715,49.535713,83992300,43.230473
"2011-05-06",49.955715,50,49.458572,49.522858,70033600,43.219261
"2011-05-09",49.694286,49.885715,49.504284,49.657143,51186800,43.336445
"2011-05-10",49.841427,49.955715,49.522858,49.921429,70522900,43.567093
"2011-05-11",49.860001,50,49.32,49.604286,8.4e+07,43.290321
"2011-05-12",49.445713,49.58857,48.895714,49.509998,80500000,43.208035
"2011-05-13",49.380001,49.464287,48.621429,48.642857,81529000,42.451263
"2011-05-16",48.457142,48.745716,47.514286,47.614285,112443800,41.553616
"2011-05-17",47.42857,48.02,47.247143,48.02,113083600,41.907684
"2011-05-18",48.067142,48.721428,48,48.552856,83694100,42.372723
"2011-05-19",48.868572,48.915714,48.381428,48.647144,65292500,42.455002
"2011-05-20",48.508572,48.707142,47.860001,47.888573,84492100,41.792984
"2011-05-23",47.138573,47.997143,47.060001,47.771427,95900000,41.690754
"2011-05-24",47.92857,47.985714,47.334286,47.455715,80481800,41.415226
"2011-05-25",47.632858,48.365715,47.549999,48.111427,73556000,41.987469
"2011-05-26",47.995716,48.127144,47.775715,47.857143,55640200,41.765553
"2011-05-27",47.828571,48.232857,47.758572,48.201427,50899800,42.066017
"2011-05-31",48.728573,49.689999,48.714287,49.689999,104438600,43.365128
"2011-06-01",49.83857,50.304287,49.235714,49.35857,138670700,43.075878
"2011-06-02",49.5,49.71143,49.185715,49.442856,84695800,43.149426
"2011-06-03",49.025715,49.332859,48.85857,49.062859,78312500,42.81781
"2011-06-06",49.385715,49.578571,48.258572,48.291428,115485300,42.144566
"2011-06-07",48.310001,48.317142,47.414288,47.434284,132446300,41.396526
"2011-06-08",47.397144,47.828571,47.235714,47.462856,83430900,41.421474
"2011-06-09",47.607143,47.667141,47.25,47.355713,68772200,41.327965
"2011-06-10",47.221428,47.380001,46.501427,46.557144,108488800,40.631039
"2011-06-13",46.742859,46.901428,46.438572,46.657143,82368300,40.718304
"2011-06-14",47.142857,47.607143,47.044285,47.491428,83642300,41.446396
"2011-06-15",47.107143,47.185715,46.41143,46.67857,99799000,40.737003
"2011-06-16",46.700001,46.954285,45.475716,46.451427,127647800,40.538776
"2011-06-17",46.998573,47.035713,45.622856,45.751427,153755000,39.927876
"2011-06-20",45.337143,45.385715,44.357143,45.045715,160161400,39.311993
"2011-06-21",45.240002,46.542858,45.028572,46.471428,123345600,40.556232
"2011-06-22",46.451427,46.985714,46.054287,46.087143,97645800,40.220863
"2011-06-23",45.562859,47.384285,45.445713,47.318573,139939800,41.29554
"2011-06-24",47.33857,47.592857,46.441429,46.621429,109951800,40.687145
"2011-06-27",46.798573,47.700001,46.75,47.434284,84953400,41.396526
"2011-06-28",47.664288,48.099998,47.634285,47.894287,73574900,41.797989
"2011-06-29",48.005714,48.052856,47.41143,47.720001,88136300,41.645863
"2011-06-30",47.814285,48.01857,47.548573,47.952858,80738700,41.849091
"2011-07-01",47.992859,49.07143,47.742859,49.037144,108828300,42.795357
"2011-07-05",49,49.975716,48.92857,49.918571,88763500,43.564598
"2011-07-06",49.849998,50.585712,49.529999,50.251427,111156500,43.855083
"2011-07-07",50.667141,51.142857,50.57143,51.028572,99915900,44.533302
"2011-07-08",50.477142,51.42857,50.314285,51.387142,122408300,44.846237
"2011-07-11",50.905716,51.395714,50.402859,50.57143,110668600,44.13435
"2011-07-12",50.504284,51.097141,49.802856,50.535713,112902300,44.10318
"2011-07-13",51.189999,51.42857,50.91143,51.145714,97909700,44.635536
"2011-07-14",51.572857,51.658573,50.905716,51.110001,107633400,44.60437
"2011-07-15",51.595715,52.142857,51.310001,52.131428,121116800,45.495785
"2011-07-18",52.204285,53.521427,52.182858,53.400002,143163300,46.602882
"2011-07-19",54,54.092857,53.331429,53.835712,204786400,46.983139
"2011-07-20",56.58857,56.610001,55.142857,55.271427,235335100,48.236103
"2011-07-21",55.278572,55.722858,54.842857,55.327145,131633600,48.284733
"2011-07-22",55.474285,56.435715,55.392857,56.185715,129182200,49.034019
"2011-07-25",55.764286,57.142857,55.66,56.92857,147451500,49.682312
"2011-07-26",57.142857,57.785713,57.097141,57.630001,119145600,50.294468
"2011-07-27",57.227142,57.52,56.021427,56.084286,164831100,48.945492
"2011-07-28",55.945713,56.712856,55.447144,55.974285,148508500,48.849499
"2011-07-29",55.377144,56.450001,54.857143,55.782856,158146100,48.682426
"2011-08-01",56.825714,57.07143,56.052856,56.67857,153209000,49.464134
"2011-08-02",56.807144,56.842857,55.478573,55.558571,159884900,48.48671
"2011-08-03",55.854286,56.221428,54.605713,56.081429,183127000,48.943005
"2011-08-04",55.630001,55.902859,53.907143,53.91,217851900,47.04797
"2011-08-05",54.348572,54.785713,51.795715,53.374287,301147700,46.580448
"2011-08-08",51.669998,52.53857,50.431427,50.458572,285958400,44.035866
"2011-08-09",51.614285,53.515713,50.714287,53.43,270645900,46.62907
"2011-08-10",53.021427,53.521427,51.785713,51.955715,219664200,45.342434
"2011-08-11",52.931427,53.635715,52.102856,53.385715,185492300,46.590416
"2011-08-12",54.009998,54.234287,53.46143,53.855713,132244000,47.000599
"2011-08-15",54.232857,54.995716,54.012856,54.772858,115136000,47.800991
"2011-08-16",54.502857,54.767143,53.722858,54.354286,124687500,47.435707
"2011-08-17",54.615715,54.931427,54,54.348572,110515300,47.430714
"2011-08-18",52.977142,53.235714,51.624287,52.292858,212858800,45.636665
"2011-08-19",51.738571,52.42857,50.857143,50.861427,193972100,44.38744
"2011-08-22",52.072857,52.125713,50.727142,50.919998,133828800,44.438545
"2011-08-23",51.471428,53.377144,51,53.371429,164208800,46.57795
"2011-08-24",53.352856,54.137142,52.942856,53.740002,156566900,46.899609
"2011-08-25",52.154285,53.635715,52.142857,53.388573,217836500,46.592922
"2011-08-26",53.024284,54.828571,52.971428,54.797142,160369300,47.822189
"2011-08-29",55.454285,55.92857,55.42857,55.709999,101317300,48.618855
"2011-08-30",55.464287,55.977142,55.172855,55.712856,104480600,48.621349
"2011-08-31",55.795715,56.011429,54.55143,54.975716,130646600,47.978035
"2011-09-01",55.117142,55.334286,54.388573,54.432858,85931300,47.504276
"2011-09-02",53.534286,54,53.118572,53.435715,109734800,46.63406
"2011-09-06",52.48143,54.332859,52.354286,54.248573,127424500,47.343441
"2011-09-07",55.080002,55.085712,54.57143,54.847141,87644200,47.865822
"2011-09-08",54.628571,55.515713,54.615715,54.877144,104039600,47.891994
"2011-09-09",54.847141,55.142857,53.574287,53.925713,141203300,47.061695
"2011-09-12",53.285713,54.41143,53.128571,54.277142,116958100,47.368378
"2011-09-13",54.591427,55.172855,54.32143,54.945713,110140100,47.951855
"2011-09-14",55.28857,56.029999,55.10857,55.614285,133681100,48.53532
"2011-09-15",55.918571,56.237144,55.700001,56.137142,104454700,48.991619
"2011-09-16",56.505714,57.214287,56.432858,57.214287,174628300,49.931667
"2011-09-19",56.714287,59.032856,56.457142,58.804287,205965200,51.319279
"2011-09-20",59.32143,60.408573,58.741428,59.064285,193938500,51.546181
"2011-09-21",59.94857,60.227142,58.857143,58.877144,151494000,51.382862
"2011-09-22",57.290001,58.545715,56.671429,57.402859,242120200,50.09623
"2011-09-23",57.182858,58.105713,57.121429,57.757141,136569300,50.405426
"2011-09-26",57.122856,57.71143,55.900002,57.595715,203219100,50.264545
"2011-09-27",58.389999,58.464287,56.865715,57.037144,158124400,49.777065
"2011-09-28",57.169998,57.677143,56.644287,56.715714,107409400,49.496552
"2011-09-29",57.417141,57.458572,55.172855,55.795715,162771700,48.693657
"2011-09-30",55.302856,55.555714,54.454285,54.474285,136910200,47.540436
"2011-10-03",54.33857,54.662857,53.310001,53.514286,167274800,46.702629
"2011-10-04",53.509998,54.542858,50.605713,53.214287,308419300,46.440807
"2011-10-05",52.55143,54.259998,51.471428,54.035713,196617400,47.157684
"2011-10-06",53.332859,54.968571,53.114285,53.91,203145600,47.04797
"2011-10-07",53.682858,53.962856,52.64143,52.828571,133864500,46.104191
"2011-10-10",54.155716,55.544285,54.029999,55.544285,110628700,48.474228
"2011-10-11",56.081429,57.597141,55.92857,57.184284,151421900,49.905479
"2011-10-12",58.191429,58.464287,57.162857,57.455715,155571500,50.142365
"2011-10-13",57.854286,58.347141,57.549999,58.347141,106546300,50.920311
"2011-10-14",59.547142,60.285713,59.324287,60.285713,143341800,52.612141
"2011-10-17",60.248573,60.957142,59.419998,59.998573,171511200,52.361549
"2011-10-18",60.251427,60.687141,59.427143,60.32,220400600,52.642063
"2011-10-19",57.335712,58.345715,56.828571,56.945713,276014900,49.697277
"2011-10-20",57.142857,57.192856,56.315716,56.472858,137317600,49.284611
"2011-10-21",56.871429,57.02,55.82143,56.124287,155311100,48.980404
"2011-10-24",56.597141,58.07143,56.485714,57.967144,125534500,50.588688
"2011-10-25",57.861427,58.078571,56.76857,56.824287,107606800,49.591316
"2011-10-26",57.394287,57.507141,56.164288,57.228573,114076200,49.944126
"2011-10-27",58.222858,58.42857,57.412857,57.812859,123666200,50.454041
"2011-10-28",57.57143,58.049999,57.501427,57.849998,80710700,50.486454
"2011-10-31",57.488571,58.475716,57.292858,57.825714,96375300,50.46526
"2011-11-01",56.772858,57.07143,56.174286,56.644287,132947500,49.434212
"2011-11-02",57.155716,57.205715,56.444286,56.772858,81837700,49.546417
"2011-11-03",57.009998,57.628571,56.48,57.581429,110346600,50.252079
"2011-11-04",57.432858,57.634285,57.022858,57.177143,75557300,49.89925
"2011-11-07",57.130001,57.142857,56.59,57.104286,67568900,49.835667
"2011-11-08",57.458572,58.285713,57.365715,58.032856,100110500,50.646034
"2011-11-09",56.709999,57.27,56.318573,56.468571,139671000,49.280857
"2011-11-10",56.718571,56.744286,54.592857,55.031429,186188100,48.026649
"2011-11-11",55.23,55.528572,54.322857,54.945713,163446500,47.951855
"2011-11-14",54.78857,55.035713,54.028572,54.18,108226300,47.283596
"2011-11-15",54.400002,55.642857,54.207142,55.547142,107702700,48.476723
"2011-11-16",55.607143,55.877144,54.902859,54.967144,87302600,47.970539
"2011-11-17",54.854286,54.939999,53.642857,53.915714,119975100,47.052963
"2011-11-18",54.131428,54.284286,53.554287,53.562859,92984500,46.745018
"2011-11-21",52.914288,53.097141,52.272858,52.715714,111995100,46.005707
"2011-11-22",53.002857,53.990002,52.991428,53.787144,102255300,46.94075
"2011-11-23",53.501427,53.691429,52.41143,52.427143,107067800,45.753868
"2011-11-25",52.631428,53.021427,51.902859,51.938572,63690200,45.327473
"2011-11-28",53.192856,53.817142,52.904285,53.73143,86603300,46.892124
"2011-11-29",53.691429,54.118572,52.885715,53.314285,93963800,46.528076
"2011-11-30",54.470001,54.611427,54.042858,54.599998,101484600,47.650143
"2011-12-01",54.648571,55.57143,54.392857,55.418571,96795300,48.36451
"2011-12-02",55.689999,56.232857,55.511429,55.671429,94763900,48.585194
"2011-12-05",56.212856,56.630001,55.77,56.144287,89302500,48.99786
"2011-12-06",56.072857,56.375713,55.625713,55.849998,70899500,48.741039
"2011-12-07",55.704285,55.848572,55.251427,55.584286,76186600,48.509136
"2011-12-08",55.921429,56.5,55.747143,55.808571,94089100,48.70488
"2011-12-09",56.121429,56.291428,55.861427,56.23143,74248300,49.073914
"2011-12-12",55.954285,56.271427,55.635715,55.977142,75266800,48.851982
"2011-12-13",56.142857,56.485714,55.299999,55.544285,84732200,48.474228
"2011-12-14",55.242859,55.34,53.954285,54.312859,101721900,47.399548
"2011-12-15",54.761429,54.82,54.044285,54.134285,64050000,47.243706
"2011-12-16",54.337143,54.878571,54.224285,54.431427,105369600,47.503029
"2011-12-19",54.638573,54.978573,54.354286,54.601429,58882600,47.651386
"2011-12-20",55.394287,56.585712,55.322857,56.564285,84303800,49.364403
"2011-12-21",56.669998,56.757141,56.001427,56.635715,65737000,49.426735
"2011-12-22",56.714287,57.01857,56.585712,56.935715,50589700,49.688553
"2011-12-23",57.098572,57.655716,57.07,57.618572,67349800,50.284481
"2011-12-27",57.585712,58.441429,57.574287,58.075714,66269000,50.683445
"2011-12-28",58.127144,58.32143,57.334286,57.52,57165500,50.198467
"2011-12-29",57.628571,57.950001,57.215714,57.874287,53994500,50.50766
"2011-12-30",57.644287,58.040001,57.64143,57.857143,44915500,50.492691
"2012-01-03",58.485714,58.92857,58.42857,58.747143,75555200,51.269413
"2012-01-04",58.57143,59.240002,58.468571,59.062859,65005500,51.544937
"2012-01-05",59.278572,59.792858,58.952858,59.718571,67817400,52.117188
"2012-01-06",59.967144,60.392857,59.888573,60.342857,79573200,52.662014
"2012-01-09",60.785713,61.107143,60.192856,60.247143,98506100,52.578468
"2012-01-10",60.844284,60.857143,60.214287,60.462856,64549100,52.766739
"2012-01-11",60.382858,60.407143,59.901428,60.364285,53771200,52.68071
"2012-01-12",60.325714,60.414288,59.82143,60.19857,53146800,52.536091
"2012-01-13",59.957142,60.064285,59.808571,59.972858,56505400,52.339104
"2012-01-17",60.599998,60.855713,60.422855,60.671429,60724300,52.94875
"2012-01-18",60.994286,61.352856,60.900002,61.30143,69197800,53.498566
"2012-01-19",61.450001,61.624287,60.93,61.107143,65434600,53.329014
"2012-01-20",61.07,61.07143,59.964287,60.042858,103493600,52.400188
"2012-01-23",60.381428,61.207142,60.328571,61.058571,76515600,53.286617
"2012-01-24",60.728573,60.728573,59.935715,60.058571,136909500,52.41391
"2012-01-25",64.919998,64.921425,63.389999,63.808571,239578500,55.686584
"2012-01-26",64.05143,64.112854,63.305714,63.51857,80996300,55.433498
"2012-01-27",63.477142,64.068573,63.395714,63.897144,74927300,55.763882
"2012-01-30",63.672855,64.842857,63.627144,64.715714,94835300,56.478256
"2012-01-31",65.084282,65.46286,64.724289,65.211426,97920900,56.910862
"2012-02-01",65.487144,65.57,65.078575,65.169998,67511500,56.874741
"2012-02-02",65.128571,65.309998,64.854286,65.017143,46699100,56.741318
"2012-02-03",65.328575,65.714287,65.080002,65.668571,71649900,57.309841
"2012-02-06",65.482857,66.425713,65.457146,66.281425,62353200,57.844673
"2012-02-07",66.464287,67.10714,66.368568,66.975716,79055900,58.450588
"2012-02-08",67.214287,68.112854,67.099998,68.097145,101972500,59.429268
"2012-02-09",68.68,70.964287,68.651428,70.452858,221053700,61.485157
"2012-02-10",70.137146,71.08857,69.792854,70.488571,157825500,61.5163
"2012-02-13",71.361427,71.975716,71.012856,71.800003,129304000,62.660805
"2012-02-14",72.094284,72.794289,71.714287,72.779999,115099600,63.516068
"2012-02-15",73.465714,75.184288,70.984283,71.095711,376530000,62.046181
"2012-02-16",70.214287,72.127144,69.51857,71.744286,236138000,62.612183
"2012-02-17",71.872856,72.538574,71.471428,71.73143,133951300,62.600983
"2012-02-21",72.41143,73.550003,72.017143,73.550003,151398800,64.188057
"2012-02-22",73.297142,73.641426,72.724289,73.291428,120825600,63.962383
"2012-02-23",73.582855,73.975716,72.785713,73.769997,142006900,64.380043
"2012-02-24",74.238571,74.699997,74.091431,74.629997,103768000,65.130592
"2012-02-27",74.472855,75.5,73.754288,75.108574,136895500,65.548248
"2012-02-28",75.422859,76.487144,75.121429,76.487144,150096800,66.751328
"2012-02-29",77.365715,78.230003,76.528572,77.491432,238002800,67.627808
"2012-03-01",78.309998,78.315712,76.96714,77.781425,170817500,67.880882
"2012-03-02",77.748573,78.114288,77.502853,77.882858,107928100,67.969383
"2012-03-05",77.917145,78.211426,75.14286,76.165718,202281100,66.470848
"2012-03-06",74.808571,76.241432,73.745712,75.751427,202559700,66.109253
"2012-03-07",76.685715,76.825714,74.757141,75.812859,199630200,66.162865
"2012-03-08",76.384285,77.57,76.017143,77.427139,129114300,67.571671
"2012-03-09",77.744286,78.248573,77.587143,77.881432,104729800,67.968147
"2012-03-12",78.425713,78.85714,78.14286,78.85714,101820600,68.819656
"2012-03-13",79.648575,81.168571,79.39286,81.157143,172713800,70.82692
