"","EQT.Open","EQT.High","EQT.Low","EQT.Close","EQT.Volume","EQT.Adjusted"
"2014-01-07",47.915077,49.090908,47.75177,47.822536,2450500,46.640388
"2014-01-08",47.593903,48.170933,47.474144,48.132824,2754000,46.943001
"2014-01-09",48.18182,48.443115,46.652149,46.81546,2573000,45.658203
"2014-01-10",46.956997,47.033207,46.434402,46.826347,1708400,45.668819
"2014-01-13",46.837234,47.223736,45.86282,45.917255,2245500,44.782207
"2014-01-14",46.173107,47.065868,46.173107,47.060425,2093400,45.89711
"2014-01-15",47.234623,47.54491,46.897114,47.403374,1928800,46.231583
"2014-01-16",47.534023,48.579205,47.32172,48.486664,3538400,47.288097
"2014-01-17",49.19434,49.19434,47.572128,47.697334,2285900,46.518272
"2014-01-21",47.811649,49.335873,47.811649,49.303211,1860600,48.084465
"2014-01-22",50.092541,50.958084,49.760479,50.212303,2731000,48.971077
"2014-01-23",50.157867,50.685902,49.586281,50.010887,2328900,48.774643
"2014-01-24",49.907459,49.967339,49.080021,49.373978,1856600,48.153492
"2014-01-27",49.183453,49.314098,47.996735,48.649971,1656200,47.447369
"2014-01-28",48.742516,49.755035,48.737072,49.586281,1670700,48.360523
"2014-01-29",49.401199,49.86935,48.655415,49.134457,2776600,47.919884
"2014-01-30",49.090908,49.41753,48.622753,48.992924,1918000,47.781837
"2014-01-31",48.829613,50.598801,48.671749,50.522591,4436900,49.273693
"2014-02-03",50.517147,50.903648,49.874794,50.152424,3306200,48.912674
"2014-02-04",50.517147,52.525856,50.43005,52.057701,4614100,50.770863
"2014-02-05",52.068588,52.188351,50.402832,51.230267,6002200,49.963886
"2014-02-06",51.486118,51.725639,50.816547,51.284702,3186600,50.016964
"2014-02-07",51.306477,51.796406,50.255852,51.306477,3066500,50.038212
"2014-02-10",51.056068,51.502449,50.28307,51.404465,4541200,50.133762
"2014-02-11",51.654873,52.17202,51.44257,52.112141,2598900,50.823956
"2014-02-12",52.297222,53.081112,51.758301,51.861732,3799000,50.608864
"2014-02-13",51.01252,52.97768,50.626022,52.063145,6095100,50.805428
"2014-02-14",52.367992,53.206314,52.112141,53.168209,3143200,51.883785
"2014-02-18",53.211758,54.578117,53.211758,54.561787,3795900,53.243702
"2014-02-19",54.34404,55.498096,54.251495,54.442024,3298100,53.126827
"2014-02-20",54.436581,54.676102,53.821449,54.452911,4770500,53.137447
"2014-02-21",54.491016,55.095264,54.207947,54.877518,2623700,53.5518
"2014-02-24",55.133369,55.688622,54.833969,55.410995,3166800,54.072395
"2014-02-25",55.307568,55.617855,54.735981,55.117039,2841100,53.785519
"2014-02-26",54.779533,55.182362,53.739792,54.480129,2810700,53.164009
"2014-02-27",54.349483,55.127926,54.311378,55.068047,2326900,53.737728
"2014-02-28",55.166031,55.890038,55.127926,55.683178,2256200,54.338001
"2014-03-03",55.231354,55.966248,54.578117,54.828526,2199200,53.503998
"2014-03-04",55.367447,55.677734,54.697876,55.508984,1696100,54.168003
"2014-03-05",55.568863,55.596081,54.463799,54.654327,3044000,53.334
"2014-03-06",54.746868,54.866631,53.881329,54.534569,2437600,53.217133
"2014-03-07",54.670658,54.801308,54.452911,54.790421,3041100,53.466801
"2014-03-10",54.812195,55.43277,54.42025,55.416439,1645900,54.077709
"2014-03-11",55.313011,55.710396,54.561787,54.795864,1561800,53.472111
"2014-03-12",54.207947,54.964615,54.017418,54.8503,1562900,53.525238
"2014-03-13",54.8503,55.35656,54.545456,54.959171,1751900,53.631485
"2014-03-14",55.002724,55.748505,54.801308,55.715839,1654200,54.369873
"2014-03-17",55.988026,56.271095,55.547089,56.075123,2181800,54.720467
"2014-03-18",56.091454,57.005989,55.873707,56.777355,1648700,55.405743
"2014-03-19",56.701141,56.908001,55.699509,56.145889,1803000,54.789532
"2014-03-20",55.911812,56.450733,55.623299,56.287426,1769300,54.92765
"2014-03-21",56.690254,56.690254,55.781166,56.227547,3363700,54.869209
"2014-03-24",56.439846,56.782799,55.715839,55.78661,1541900,54.438931
"2014-03-25",56.053349,56.249321,53.859554,53.935764,4852000,52.63279
"2014-03-26",54.251495,54.311378,51.829067,51.87262,7164600,50.619492
"2014-03-27",51.87262,53.015785,51.360916,52.716385,4420000,51.442871
"2014-03-28",53.189983,53.647251,52.476864,53.636364,2794200,52.34063
"2014-03-31",53.783344,53.870441,52.661949,52.787151,2250500,51.511944
"2014-04-01",52.640175,53.712574,52.139359,53.701687,2241600,52.404377
"2014-04-02",53.864998,55.182362,53.63092,55.138813,3587200,53.806786
"2014-04-03",55.410995,56.298313,55.008167,56.151333,4306800,54.794834
"2014-04-04",56.59227,56.614044,55.694065,56.178551,3490100,54.8214
"2014-04-07",55.824715,56.630375,54.354927,55.204136,4726400,53.870537
"2014-04-08",55.084377,56.026131,54.49646,55.982582,4306400,54.630165
"2014-04-09",55.988026,57.131191,55.80294,57.071312,3967900,55.692596
"2014-04-10",56.918888,57.103973,55.634186,55.80294,3316700,54.454872
"2014-04-11",55.704952,56.265652,55.155144,55.541645,2237200,54.199879
"2014-04-14",55.606968,56.151333,55.204136,55.57975,1594100,54.237072
"2014-04-15",55.748505,56.124115,55.117039,55.998913,1944200,54.646103
"2014-04-16",56.554165,56.559608,55.634186,56.379967,2317300,55.01796
"2014-04-17",56.243877,57.223736,56.243877,57.005989,3335000,55.628853
"2014-04-21",56.924332,57.561241,56.390854,57.479588,3151000,56.091011
"2014-04-22",57.702778,57.849754,57.120304,57.169296,2400000,55.788219
"2014-04-23",57.169296,57.871529,57.163853,57.474144,2557200,56.085693
"2014-04-24",59.678825,60.680458,58.693523,58.884048,4303300,57.46154
"2014-04-25",58.791508,58.791508,57.163853,57.294502,2324700,55.910397
"2014-04-28",58.11105,58.165485,57.027763,58.083832,2481900,56.680656
"2014-04-29",58.492107,59.221558,58.421341,59.020142,2174600,57.594341
"2014-04-30",58.61731,59.428417,58.121937,59.330429,2775800,57.897137
"2014-05-01",59.379421,59.836689,58.350571,59.471966,4299100,58.035252
"2014-05-02",59.471966,60.511703,58.889492,59.79314,2965600,58.348667
"2014-05-05",59.422974,59.983669,59.036472,59.379421,1841200,57.944939
"2014-05-06",59.118126,60.141537,58.829613,58.922157,1706500,57.49873
"2014-05-07",59.428417,59.689713,58.448559,59.188896,2045400,57.759022
"2014-05-08",58.938488,59.379421,57.778988,57.855198,2422800,56.457542
"2014-05-09",57.991291,58.18182,56.826347,57.180183,7472900,55.798843
"2014-05-12",57.294502,57.833424,56.908001,57.229179,1669200,55.846645
"2014-05-13",57.305389,57.713665,56.695698,56.880783,1697900,55.506664
"2014-05-14",57.131191,57.555798,56.793686,56.929775,1426400,55.583801
"2014-05-15",56.799129,56.799129,55.568863,56.129559,2656300,54.802483
"2014-05-16",56.080566,56.124115,55.50354,55.830158,1804100,54.510181
"2014-05-19",55.819271,56.320087,55.514427,56.107784,1607100,54.781235
"2014-05-20",56.08601,56.477955,55.933586,56.135002,1555900,54.807808
"2014-05-21",56.281982,56.897114,56.16222,56.717476,1431000,55.376518
"2014-05-22",56.565052,56.766468,56.047905,56.064236,1541000,54.738724
"2014-05-23",56.276539,56.374523,55.547089,55.628742,2675500,54.313519
"2014-05-27",55.857376,56.771912,55.596081,56.630375,1895200,55.291477
"2014-05-28",56.761024,57.163853,56.320087,56.793686,1733500,55.450928
"2014-05-29",56.837234,57.32172,56.271095,57.147522,1555500,55.796398
"2014-05-30",56.897114,58.263474,56.494286,58.18182,3287600,56.806236
"2014-06-02",58.105606,58.219925,57.000546,57.289059,3119400,55.934586
"2014-06-03",57.256397,58.013065,57.114861,57.811649,1591000,56.444817
"2014-06-04",57.925964,58.187263,57.158409,57.964073,3004400,56.593636
"2014-06-05",57.97496,58.116493,57.599346,58.007622,2488000,56.636166
"2014-06-06",58.247143,58.356014,57.762657,57.915077,1318400,56.545803
"2014-06-09",57.806206,58.078388,56.87534,57.011433,1758300,55.663525
"2014-06-10",56.744694,57.436035,55.606968,55.873707,3727600,54.552692
"2014-06-11",55.857376,56.401741,55.683178,55.988026,1919100,54.66431
"2014-06-12",56.145889,57.163853,55.86282,56.956997,3360400,55.610374
"2014-06-13",56.956997,57.659225,56.826347,57.62112,3555800,56.258801
"2014-06-16",57.52858,57.947742,57.39793,57.936855,2234800,56.56707
"2014-06-17",57.838867,58.470333,57.757214,58.437672,2847500,57.05603
"2014-06-18",58.437672,58.938488,58.247143,58.851387,3011200,57.459976
"2014-06-19",58.954819,59.232445,58.590092,59.041916,2601500,57.646
"2014-06-20",59.335873,59.624386,58.55743,59.624386,4679900,58.214695
"2014-06-23",59.488297,59.863907,59.118126,59.357647,3093600,57.954269
"2014-06-24",59.450191,59.689713,58.432228,58.600979,2684700,57.215477
"2014-06-25",58.470333,59.216114,58.116493,58.187263,1885300,56.811558
"2014-06-26",58.345127,58.796951,58.023952,58.796951,2252300,57.406826
"2014-06-27",58.606422,58.878605,57.822536,58.25803,3066800,56.880646
"2014-06-30",58.247143,58.274361,57.876972,58.192707,1973600,56.816868
"2014-07-01",58.089275,58.63364,57.599346,58.116493,2060000,56.742462
"2014-07-02",58.040283,58.366901,57.811649,58.03484,1376600,56.662735
"2014-07-03",58.002178,58.187263,57.54491,57.768101,1142600,56.402302
"2014-07-07",57.408817,57.62112,56.581383,57.065868,2666500,55.716667
"2014-07-08",56.967884,57.343494,56.510616,57.332607,2018300,55.977104
"2014-07-09",57.278172,57.691891,56.924332,57.566685,1769900,56.205647
"2014-07-10",56.81546,56.967884,55.868263,55.911812,3098800,54.589905
"2014-07-11",55.86282,56.015244,55.051716,55.470875,2931100,54.159382
"2014-07-14",55.715839,56.396297,55.590637,56.064236,2269600,54.738724
"2014-07-15",56.29287,56.396297,55.792053,55.884594,2792000,54.563328
"2014-07-16",55.949917,56.423515,55.933586,56.320087,2541100,54.988522
"2014-07-17",56.320087,56.320087,53.946651,54.022861,4772500,52.745609
"2014-07-18",54.088188,54.806751,54.088188,54.746868,2622800,53.452507
"2014-07-21",54.708763,54.708763,54.077301,54.104519,2444800,52.825336
"2014-07-22",54.169842,54.365814,53.309746,53.854111,8130700,52.580849
"2014-07-23",54.164398,54.507347,53.794231,54.393032,2902800,53.107033
"2014-07-24",53.347851,57.408817,52.890583,56.712032,6964200,55.371201
"2014-07-25",55.596081,55.87915,54.028309,54.518238,5263700,53.229275
"2014-07-28",54.540012,54.741425,53.892216,53.968426,2679400,52.692455
"2014-07-29",53.750679,54.12085,53.369625,53.527489,2237600,52.261955
"2014-07-30",53.61459,53.881329,52.389767,52.460533,2549200,51.220215
"2014-07-31",52.193794,52.193794,51.039738,51.072399,3027700,49.864899
"2014-08-01",50.854656,52.04137,50.636909,51.605881,3115700,50.385777
"2014-08-04",51.850845,52.60207,51.578659,52.313553,2716300,51.07671
"2014-08-05",52.237343,52.623844,51.257484,51.74197,2432300,50.518639
"2014-08-06",51.725639,52.221012,51.355473,51.649429,1493200,50.428299
"2014-08-07",51.790962,52.117584,50.620579,50.914536,1756500,49.710777
"2014-08-08",51.290146,51.970604,50.974415,51.801849,1913200,50.57711
"2014-08-11",52.215569,52.460533,50.881874,51.181274,3412200,49.971214
"2014-08-12",51.099621,51.273815,50.446381,50.647797,2838800,49.450344
"2014-08-13",50.702232,51.388134,50.495373,51.197605,2224400,50.016781
"2014-08-14",51.355473,51.687534,50.958084,51.110508,1424500,49.93169
"2014-08-15",51.36636,51.74197,50.925423,51.507893,1736100,50.319904
"2014-08-18",51.513336,51.823624,51.126839,51.676647,1624800,50.48476
"2014-08-19",51.785519,52.046814,51.469788,51.633099,1505400,50.442234
"2014-08-20",51.437126,51.780075,51.08873,51.660316,994000,50.468819
"2014-08-21",51.562328,51.81818,51.001633,51.692978,1690900,50.500729
"2014-08-22",51.627655,51.96516,51.132282,51.736526,1639100,50.543266
"2014-08-25",52.351662,52.830704,51.894394,52.67828,1459300,51.463306
"2014-08-26",52.847034,53.91399,52.585739,53.418617,3036100,52.186562
"2014-08-27",53.418617,53.777897,53.010342,53.168209,1573900,51.941921
"2014-08-28",53.130104,53.625477,52.814373,53.342407,1431300,52.11211
"2014-08-29",53.211758,53.957539,53.10833,53.924877,1365900,52.681149
"2014-09-02",53.924877,54.001087,52.738159,53.113773,1687200,51.888744
"2014-09-03",53.249863,53.369625,52.487751,52.520412,1350700,51.309082
"2014-09-04",52.607513,52.874252,52.008709,52.204681,1782200,51.000629
"2014-09-05",52.204681,52.67828,51.780075,52.498638,1410900,51.2878
"2014-09-08",52.520412,52.520412,51.513336,51.790962,1219900,50.596443
"2014-09-09",51.976048,53.173653,51.867176,52.204681,2143400,51.000629
"2014-09-10",52.259117,52.39521,51.600437,52.030483,1389800,50.830452
"2014-09-11",51.491562,52.280891,51.08873,52.182907,2900600,50.979351
"2014-09-12",51.878063,52.035927,51.295589,51.393578,1650100,50.208233
"2014-09-15",51.404465,52.476864,51.170387,51.894394,1679700,50.697487
"2014-09-16",51.627655,52.406097,51.627655,52.074036,2379600,50.872986
"2014-09-17",52.504082,53.26075,52.291779,52.667393,3710900,51.452667
"2014-09-18",52.612957,52.994011,51.562328,51.605881,1940200,50.415642
"2014-09-19",51.74197,51.954273,50.843765,50.881874,2832200,49.708332
"2014-09-22",50.881874,50.952641,49.749592,49.989113,2316600,48.836155
"2014-09-23",49.972782,50.440937,49.820358,49.847576,2656300,48.697895
"2014-09-24",49.722374,50.185085,48.867718,49.749592,1753900,48.602165
"2014-09-25",49.77681,49.782253,49.058247,49.531845,2625000,48.389435
"2014-09-26",49.373978,50.745781,49.265106,50.141537,2718900,48.985073
"2014-09-29",49.667938,50.609688,49.488297,50.538921,2056300,49.373291
"2014-09-30",50.615135,50.919979,49.591724,49.831245,2645600,48.681934
"2014-10-01",49.983669,50.277626,48.856831,48.933044,2564400,47.804443
"2014-10-02",48.46489,49.395756,47.925964,49.052803,2519800,47.921448
"2014-10-03",49.129013,49.34676,48.508438,49.188896,1487200,48.054398
"2014-10-06",49.172565,49.406643,48.41045,48.61731,1731300,47.495998
"2014-10-07",48.165485,48.938488,47.675556,47.675556,2411700,46.575958
"2014-10-08",47.637451,48.225368,46.646706,48.170933,3321100,47.059917
"2014-10-09",47.936855,47.936855,45.884594,45.895481,3974900,44.836945
"2014-10-10",45.764835,46.173107,44.469242,44.659771,4727700,43.629742
"2014-10-13",44.659771,45.07349,42.297222,42.357105,4776000,41.380173
"2014-10-14",42.612957,43.658138,42.204681,42.656506,4416500,41.67268
"2014-10-15",41.878063,44.768646,41.480675,44.741425,5346400,43.709507
"2014-10-16",43.571041,47.071312,43.571041,46.418072,5115100,45.347485
"2014-10-17",46.973328,47.539467,44.790421,45.410995,3843900,44.363632
"2014-10-20",45.329342,45.949917,44.463799,45.236797,2540700,44.193455
"2014-10-21",45.86282,46.581383,45.694065,46.412628,3047200,45.342163
"2014-10-22",46.407185,47.005989,45.051716,45.122482,2847900,44.081772
"2014-10-23",45.454544,48.470333,45.013611,47.713665,4394600,46.613197
"2014-10-24",48.796951,49.009254,47.24551,48.394119,3933300,47.277946
"2014-10-27",47.681,47.789875,46.254765,47.169296,3608000,46.081371
"2014-10-28",47.4687,49.537289,47.044094,49.352203,3778800,48.213932
"2014-10-29",49.92379,50.484486,48.693523,49.031029,4052200,47.900169
"2014-10-30",48.829613,49.188896,48.023952,48.497551,1736100,47.379005
"2014-10-31",48.562874,51.284702,48.094719,51.192162,4429700,50.011463
"2014-11-03",51.252041,51.932499,49.836689,50.016331,2611800,48.862751
"2014-11-04",49.34676,50.636909,48.786064,50.604244,3814700,49.437107
"2014-11-05",50.930866,53.070225,50.560696,52.82526,5334200,51.606899
