"","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"2002-07-15",2.1,2.120833,1.94875,2.045833,12636000,1.987282
"2002-07-16",2.114583,2.395417,2.094167,2.282917,36600000,2.217581
"2002-07-17",2.295833,2.35375,2.275,2.292083,10161600,2.226485
"2002-07-18",2.287083,2.322917,2.273333,2.305,7392000,2.239032
"2002-07-19",2.258333,2.312083,2.249583,2.277917,17208000,2.212723
"2002-07-22",2.276667,2.311667,2.177917,2.241667,10735200,2.177511
"2002-07-23",2.270417,2.300833,2.25,2.270833,10053600,2.205843
"2002-07-24",2.25,2.339583,2.177083,2.329167,13101600,2.262507
"2002-07-25",2.347083,2.364583,2.2875,2.3125,10334400,2.246318
"2002-07-26",2.308333,2.440833,2.307917,2.373333,10696800,2.305409
"2002-07-29",2.44625,2.510417,2.41625,2.505417,15403200,2.433712
"2002-07-30",2.519167,2.520833,2.458333,2.485,14172000,2.41388
"2002-07-31",2.479167,2.51875,2.395833,2.438333,8428800,2.368549
"2002-08-01",2.472917,2.50625,2.389583,2.433333,6703200,2.363692
"2002-08-02",2.429167,2.463333,2.391667,2.395833,4860000,2.327265
"2002-08-05",2.343333,2.34375,2.012917,2.05,48148800,1.99133
"2002-08-06",2.01,2.190417,1.94625,2.1325,35760000,2.071469
"2002-08-07",2.19375,2.270833,2.0675,2.16375,16656000,2.101825
"2002-08-08",2.18875,2.225833,2.145833,2.2125,9434400,2.149179
"2002-08-09",2.20875,2.2125,2.141667,2.202083,5877600,2.13906
"2002-08-12",2.1625,2.242917,2.123333,2.1875,5160000,2.124895
"2002-08-13",2.194583,2.270833,2.17625,2.235,8791200,2.171035
"2002-08-14",2.232083,2.311667,2.183333,2.301667,5649600,2.235794
"2002-08-15",2.306667,2.455417,2.30625,2.435417,14040000,2.365716
"2002-08-16",2.430417,2.49875,2.4,2.439583,4305600,2.369764
"2002-08-19",2.466667,2.49375,2.39625,2.407917,6340800,2.339003
"2002-08-20",2.413333,2.422917,2.354583,2.360833,5731200,2.293267
"2002-08-21",2.375,2.43625,2.364583,2.42,4504800,2.350741
"2002-08-22",2.43,2.497917,2.410833,2.48625,7092000,2.415095
"2002-08-23",2.473333,2.47625,2.395833,2.441667,6506400,2.371788
"2002-08-26",2.441667,2.489583,2.402083,2.489583,6628800,2.418332
"2002-08-27",2.489167,2.555833,2.419583,2.422917,17313600,2.353574
"2002-08-28",2.41875,2.419167,2.29625,2.375,11834400,2.307029
"2002-08-29",2.35,2.412083,2.3125,2.389167,8546400,2.32079
"2002-08-30",2.379167,2.409583,2.315417,2.392083,7588800,2.323623
"2002-09-03",2.370833,2.400417,2.31625,2.399583,12324000,2.330908
"2002-09-04",2.395833,2.492083,2.357917,2.492083,10245600,2.420761
"2002-09-05",2.475,2.475417,2.366667,2.432083,11774400,2.362478
"2002-09-06",2.44375,2.5225,2.44,2.5225,10929600,2.450307
"2002-09-09",2.50625,2.67375,2.48625,2.619583,17508000,2.544612
"2002-09-10",2.6375,2.647917,2.535417,2.617083,11018400,2.542183
"2002-09-11",2.579167,2.67125,2.57875,2.653333,7653600,2.577396
"2002-09-12",2.625,2.637917,2.585417,2.629583,9357600,2.554326
"2002-09-13",2.61,2.635417,2.563333,2.605417,8181600,2.530851
"2002-09-16",2.59,2.65625,2.579167,2.64375,6324000,2.568087
"2002-09-17",2.65125,2.700833,2.615,2.625833,10274400,2.550683
"2002-09-18",2.577917,2.647917,2.527917,2.616667,11071200,2.541779
"2002-09-19",2.485417,2.520417,2.395833,2.45125,21552000,2.381096
"2002-09-20",2.454167,2.508333,2.42875,2.4875,10951200,2.416309
"2002-09-23",2.500833,2.500833,2.339583,2.357917,9410400,2.290434
"2002-09-24",2.249583,2.325,2.23375,2.2375,21302400,2.173464
"2002-09-25",2.250833,2.3125,2.219167,2.2875,18033600,2.222033
"2002-09-26",2.31625,2.384583,2.2875,2.37625,14601600,2.308243
"2002-09-27",2.367083,2.479167,2.351667,2.424583,13814400,2.355193
"2002-09-30",2.395833,2.41625,2.325417,2.394583,14971200,2.326051
"2002-10-01",2.402083,2.411667,2.259583,2.301667,21242400,2.235794
"2002-10-02",2.316667,2.359583,2.247083,2.303333,16804800,2.237413
"2002-10-03",2.295833,2.31875,2.254583,2.29375,11834400,2.228104
"2002-10-04",2.312917,2.337917,2.140417,2.156667,32292000,2.094944
"2002-10-07",2.08375,2.137083,1.970417,2,48672000,1.942761
"2002-10-08",2.060417,2.080417,2.01375,2.07375,31768800,2.0144
"2002-10-09",2.04875,2.2175,2.047083,2.20625,45225600,2.143108
"2002-10-10",2.208333,2.415,2.205833,2.3875,32647200,2.31917
"2002-10-11",2.435417,2.463333,2.372917,2.435417,26409600,2.365716
"2002-10-14",2.43375,2.466667,2.399583,2.458333,11169600,2.387977
"2002-10-15",2.485417,2.625,2.48125,2.610417,17673600,2.535708
"2002-10-16",2.566667,2.675,2.48625,2.63,29313600,2.55473
"2002-10-17",2.781667,2.781667,2.614583,2.698333,23229600,2.621108
"2002-10-18",2.681667,2.744167,2.6275,2.6825,18607200,2.605728
"2002-10-21",2.68875,2.770833,2.64,2.75,19255200,2.671296
"2002-10-22",2.741667,2.833333,2.689583,2.788333,17582400,2.708532
"2002-10-23",2.765,2.85375,2.744167,2.841667,11392800,2.760339
"2002-10-24",2.859583,2.91625,2.810417,2.865417,23532000,2.78341
"2002-10-25",2.845,2.934583,2.81375,2.899583,16512000,2.816599
"2002-10-28",2.90625,2.916667,2.783333,2.795417,15350400,2.715413
"2002-10-29",2.79625,2.818333,2.745833,2.79375,8671200,2.713794
"2002-10-30",2.7875,2.8775,2.764583,2.77625,15124800,2.696795
"2002-10-31",2.830417,2.839583,2.757083,2.757083,17484000,2.678177
"2002-11-01",2.76,2.831667,2.666667,2.825,14100000,2.744149
"2002-11-04",2.877083,2.989583,2.845,2.920833,17822400,2.83724
"2002-11-05",2.931667,2.943333,2.869583,2.929167,8263200,2.845335
"2002-11-06",2.937917,3.082917,2.9025,3.08125,15108000,2.993066
"2002-11-07",3.035417,3.072917,2.98,3.03125,10591200,2.944497
"2002-11-08",2.949583,2.986667,2.875,2.916667,16903200,2.833193
"2002-11-11",2.916667,2.916667,2.781667,2.7925,10886400,2.712579
"2002-11-12",2.825,2.915417,2.787917,2.881667,12304800,2.799194
"2002-11-13",2.879167,2.935417,2.84375,2.89125,7881600,2.808504
"2002-11-14",2.929583,3.005,2.925417,3.000833,10077600,2.914951
"2002-11-15",2.866667,2.91625,2.764583,2.847083,41056800,2.765601
"2002-11-18",2.849167,2.87875,2.744167,2.767083,23884800,2.68789
"2002-11-19",2.764583,2.8025,2.725417,2.735417,8426400,2.65713
"2002-11-20",2.735833,2.790417,2.727083,2.779167,7677600,2.699628
"2002-11-21",2.795417,2.9775,2.782083,2.947917,27081600,2.863549
"2002-11-22",2.97125,3.04,2.919167,3.03375,9837600,2.946925
"2002-11-25",3.02375,3.115833,3.011667,3.040417,10917600,2.953401
"2002-11-26",3.045833,3.057083,2.89625,2.908333,8728800,2.825098
"2002-11-27",2.954583,3.037917,2.952917,3.00625,10248000,2.920212
"2002-11-29",3.010417,3.068333,2.960833,2.974583,3674400,2.889452
"2002-12-02",3.025417,3.061667,2.9925,3.04375,6405600,2.956639
"2002-12-03",3.04125,3.04125,2.964583,3.002083,9069600,2.916165
"2002-12-04",2.9725,3.020833,2.958333,3.000417,9789600,2.914546
"2002-12-05",3.0375,3.041667,2.934167,2.94125,7816800,2.857073
"2002-12-06",2.927083,3.002083,2.898333,2.987917,7824000,2.902404
"2002-12-09",2.99,2.990417,2.845833,2.845833,11064000,2.764387
"2002-12-10",2.852917,2.940417,2.852917,2.927917,8520000,2.844121
"2002-12-11",2.90625,2.932917,2.889167,2.916667,7372800,2.833193
"2002-12-12",2.92875,2.979167,2.920833,2.9525,4375200,2.868001
"2002-12-13",2.940833,2.9625,2.909583,2.94875,6343200,2.864358
"2002-12-16",2.948333,3,2.94375,3,6770400,2.914141
"2002-12-17",2.999583,3.0225,2.985833,2.997083,6405600,2.911308
"2002-12-18",3.001667,3.016667,2.979583,2.999583,8162400,2.913736
"2002-12-19",2.995833,3.01875,2.992917,3.01875,7317600,2.932355
"2002-12-20",3,3.08625,3,3.070833,9561600,2.982947
"2002-12-23",3.0725,3.1525,3.038333,3.1525,11445600,3.062277
"2002-12-24",3.155417,3.187917,3.0625,3.089583,5020800,3.001161
"2002-12-26",3.092083,3.14875,3.083333,3.137083,5918400,3.047301
"2002-12-27",3.13125,3.132083,3.103333,3.112083,5428800,3.023017
"2002-12-30",3.116667,3.129583,3.022083,3.098333,6444000,3.00966
"2002-12-31",3.104167,3.112083,3.00125,3.009583,9979200,2.92345
"2003-01-02",3.029167,3.033333,2.925833,3.010417,13646400,2.92426
"2003-01-03",3.009583,3.057083,2.990833,2.990833,8426400,2.905237
"2003-01-06",2.9975,3.019167,2.970833,2.99375,21456000,2.908071
"2003-01-07",3.002083,3.002083,2.783333,2.79375,30477600,2.713794
"2003-01-08",2.775,2.775417,2.666667,2.689583,40257600,2.612609
"2003-01-09",2.634167,2.683333,2.575,2.680417,47724000,2.603704
"2003-01-10",2.652083,2.671667,2.588333,2.6025,26896800,2.528018
"2003-01-13",2.6025,2.66625,2.580833,2.58125,22118400,2.507376
"2003-01-14",2.578333,2.616667,2.54375,2.56,17232000,2.486734
"2003-01-15",2.560417,2.578333,2.5275,2.560833,17930400,2.487543
"2003-01-16",2.563333,2.599583,2.551667,2.56125,27710400,2.487948
"2003-01-17",2.55125,2.572083,2.5,2.505833,22096800,2.434118
"2003-01-21",2.504583,2.519583,2.441667,2.465417,16689600,2.394857
"2003-01-22",2.460417,2.468333,2.404167,2.425833,20978400,2.356407
"2003-01-23",2.43125,2.46875,2.42125,2.445833,27643200,2.375835
"2003-01-24",2.4625,2.4625,2.40125,2.41,31646400,2.341027
"2003-01-27",2.346667,2.39375,2.32,2.345833,16982400,2.278697
"2003-01-28",2.35375,2.370833,2.325833,2.354167,27256800,2.286792
"2003-01-29",2.335,2.377083,2.323333,2.375,32460000,2.307029
"2003-01-30",2.384167,2.468333,2.352083,2.447917,46365600,2.377858
"2003-01-31",2.45125,2.514583,2.433333,2.51125,49324800,2.439379
"2003-02-03",2.582083,2.621667,2.545833,2.605417,55790400,2.530851
"2003-02-04",2.589583,2.605833,2.497917,2.52875,63062400,2.456378
"2003-02-05",2.527917,2.575,2.497083,2.52875,74368800,2.456378
"2003-02-06",2.524583,2.633333,2.520833,2.603333,88785600,2.528827
"2003-02-07",2.775,2.775,2.689167,2.711667,121130400,2.634059
"2003-02-10",2.71875,2.729167,2.694583,2.7125,18931200,2.63487
"2003-02-11",2.720417,2.753333,2.7,2.75,19070400,2.671296
"2003-02-12",2.739167,2.784167,2.68125,2.703333,21799200,2.625965
"2003-02-13",2.7125,2.75,2.693333,2.739167,41198400,2.660773
"2003-02-14",2.739583,2.835,2.736667,2.802917,32740800,2.722698
"2003-02-18",2.81875,2.85875,2.816667,2.833333,33967200,2.752244
"2003-02-19",2.8375,2.8375,2.820833,2.828333,25903200,2.747388
"2003-02-20",2.819167,2.828333,2.792083,2.802917,21213600,2.722698
"2003-02-21",2.807917,2.84,2.804167,2.839583,35162400,2.758316
"2003-02-24",2.83125,2.899167,2.822917,2.8475,16646400,2.766006
"2003-02-25",2.856667,2.916667,2.842083,2.912917,21398400,2.82955
"2003-02-26",2.904583,2.932917,2.88875,2.900833,14121600,2.817813
"2003-02-27",2.902917,2.9175,2.855417,2.887917,13584000,2.805266
"2003-02-28",2.895833,2.925,2.849583,2.925,18451200,2.841288
"2003-03-03",2.92125,2.966667,2.916667,2.929167,7320000,2.845335
"2003-03-04",2.93125,2.9375,2.90875,2.917083,11971200,2.833597
"2003-03-05",2.90875,2.927083,2.882917,2.907083,11073600,2.823884
"2003-03-06",2.91,2.940833,2.897917,2.927083,13315200,2.843311
"2003-03-07",2.915833,2.940833,2.898333,2.898333,12259200,2.815384
"2003-03-10",2.89375,2.9025,2.794167,2.82875,18386400,2.747792
"2003-03-11",2.829167,2.829583,2.779583,2.811667,9129600,2.731198
"2003-03-12",2.799583,2.804167,2.732083,2.739167,24972000,2.660773
"2003-03-13",2.764583,2.780833,2.56875,2.6025,69700800,2.528018
"2003-03-14",2.629583,2.680417,2.607917,2.6575,23829600,2.581444
"2003-03-17",2.65,2.6875,2.634583,2.683333,16360800,2.606537
"2003-03-18",2.691667,2.727083,2.675417,2.714167,9290400,2.636488
"2003-03-19",2.722083,2.724167,2.610833,2.664167,14812800,2.58792
"2003-03-20",2.656667,2.705417,2.625833,2.675,10593600,2.598443
"2003-03-21",2.686667,2.7225,2.667083,2.69875,11796000,2.621513
"2003-03-24",2.69125,2.7875,2.6675,2.76625,17131200,2.687081
"2003-03-25",2.78125,2.847083,2.709167,2.833333,19032000,2.752244
"2003-03-26",2.80875,2.885417,2.804583,2.859583,16120800,2.777744
"2003-03-27",2.847917,2.863333,2.806667,2.8375,14532000,2.756292
"2003-03-28",2.819167,2.827083,2.762917,2.785417,11488800,2.705699
"2003-03-31",2.735,2.84125,2.69375,2.804583,22963200,2.724317
"2003-04-01",2.8125,2.822917,2.739583,2.747083,22392000,2.668463
"2003-04-02",2.83375,2.875,2.71875,2.74875,32181600,2.670082
"2003-04-03",2.81125,2.90875,2.7,2.85,19139200,2.768434
"2003-04-04",2.8575,2.91375,2.79375,2.835,10957600,2.753863
"2003-04-07",2.91625,2.92625,2.7875,2.80625,14249600,2.725936
"2003-04-08",2.80625,2.83125,2.7575,2.825,13448800,2.744149
"2003-04-09",2.8275,2.8625,2.75375,2.7625,16811200,2.683438
"2003-04-10",2.45,2.4625,2.27875,2.44,98054400,2.370168
"2003-04-11",2.44625,2.465,2.31875,2.3675,20157600,2.299743
"2003-04-14",2.385,2.41125,2.325,2.375,24292000,2.307029
"2003-04-15",2.46875,2.5,2.38125,2.47375,13684800,2.402952
"2003-04-16",2.5125,2.6,2.5,2.52,19200800,2.447879
"2003-04-17",2.51875,2.58,2.4725,2.575,16328000,2.501304
"2003-04-21",2.58375,2.6075,2.525,2.57375,17416000,2.50009
"2003-04-22",2.49875,2.52,2.325,2.48625,61018400,2.415095
"2003-04-23",2.49875,2.5125,2.4625,2.47,19748800,2.39931
"2003-04-24",2.4375,2.4625,2.35,2.42875,28159200,2.359241
"2003-04-25",2.4425,2.445,2.3525,2.375,14775200,2.307029
"2003-04-28",2.36375,2.375,2.2275,2.335,33412800,2.268174
"2003-04-29",2.35125,2.3725,2.31875,2.33,25601600,2.263317
"2003-04-30",2.31375,2.3225,2.225,2.245,22547200,2.180749
"2003-05-01",2.225,2.22625,2.14,2.18625,23744000,2.123681
"2003-05-02",2.20625,2.29,2.1875,2.2875,18027200,2.222033
"2003-05-05",2.32125,2.3625,2.2625,2.33375,12353600,2.266959
"2003-05-06",2.3375,2.35375,2.2875,2.32625,13513600,2.259674
"2003-05-07",2.3075,2.35,2.275,2.33125,10672800,2.264531
"2003-05-08",2.32375,2.33125,2.25,2.2675,9919200,2.202605
"2003-05-09",2.28125,2.3325,2.25625,2.30375,5665600,2.237818
"2003-05-12",2.29875,2.3,2.25875,2.27,6356000,2.205034
"2003-05-13",2.3125,2.34875,2.27375,2.30375,13676800,2.237818
"2003-05-14",2.35,2.365,2.3,2.35375,7059200,2.286386
"2003-05-15",2.3575,2.60125,2.355,2.60125,25273600,2.526803
"2003-05-16",2.565,2.66875,2.54,2.62625,17526400,2.551088
"2003-05-19",2.5925,2.60375,2.48375,2.50625,10640000,2.434522
"2003-05-20",2.49125,2.535,2.47,2.51125,10400000,2.439379
"2003-05-21",2.525,2.5425,2.41625,2.53375,7820000,2.461235
"2003-05-22",2.5225,2.56375,2.5,2.56125,6515200,2.487948
"2003-05-23",2.5175,2.57,2.5175,2.56125,8768800,2.487948
"2003-05-27",2.52875,2.6125,2.51625,2.61125,4819200,2.536517
"2003-05-28",2.6125,2.635,2.55125,2.58375,6107200,2.509804
"2003-05-29",2.51,2.61,2.505,2.60625,6312800,2.531661
"2003-05-30",2.61125,2.62125,2.585,2.59375,7192800,2.519518
"2003-06-02",2.6075,2.61875,2.45125,2.47375,17512000,2.402952
"2003-06-03",2.45125,2.48375,2.35625,2.4575,16539200,2.387167
"2003-06-04",2.48125,2.75,2.47375,2.74625,28266400,2.667654
"2003-06-05",2.7125,2.785,2.6925,2.74375,10921600,2.665225
"2003-06-06",2.8125,2.90125,2.78625,2.87375,16360000,2.791505
"2003-06-09",2.8475,2.93375,2.84375,2.87375,9841600,2.791505
"2003-06-10",2.87625,3.05375,2.87625,2.98875,22455200,2.903213
"2003-06-11",3.02875,3.0375,2.95125,3.01625,19852800,2.929926
"2003-06-12",3.01375,3.07625,2.99375,3.06,13846400,2.972424
"2003-06-13",3.05,3.09875,2.9625,3.03125,11808800,2.944497
"2003-06-16",3.04,3.10625,2.9925,3.09375,10495200,3.005208
"2003-06-17",3.0975,3.10625,3.0625,3.09875,6804000,3.010065
"2003-06-18",3.0725,3.125,3.04375,3.08375,7770400,2.995494
"2003-06-19",3.08125,3.10875,2.9575,2.97875,7154400,2.893499
"2003-06-20",2.97625,3.01625,2.90625,2.9675,4875200,2.882571
"2003-06-23",2.96875,2.97,2.85375,2.86875,5821600,2.786648
"2003-06-24",2.8625,2.88625,2.8125,2.8625,7979200,2.780576
"2003-06-25",2.86875,2.95875,2.86625,2.91375,11092800,2.83036
"2003-06-26",2.94625,3.15625,2.93625,3.15,16108800,3.059849
"2003-06-27",3.2,3.3,3.0875,3.12375,12502400,3.03435
"2003-06-30",3.11625,3.15625,3.00875,3.04875,17900000,2.961496
"2003-07-01",3.01875,3.15375,3,3.13375,8187200,3.044064
"2003-07-02",3.1625,3.27625,3.11875,3.24375,13122400,3.150915
"2003-07-03",3.22375,3.355,3.1875,3.3,7217600,3.205555
"2003-07-07",3.32875,3.42625,3.32875,3.4125,10780800,3.314835
"2003-07-08",3.3875,3.50625,3.3425,3.49875,8376800,3.398617
"2003-07-09",3.4875,3.4875,3.355,3.45,12230400,3.351262
"2003-07-10",3.45,3.6675,3.45,3.54125,14178400,3.439901
"2003-07-11",3.53125,3.57875,3.5,3.555,6896000,3.453258
"2003-07-14",3.625,3.69875,3.55875,3.69875,8372000,3.592893
"2003-07-15",3.7175,3.82375,3.54125,3.5825,14611200,3.479971
"2003-07-16",3.58375,3.685,3.52625,3.57625,5361600,3.473899
"2003-07-17",3.5,3.575,3.41875,3.4625,6642400,3.363405
"2003-07-18",3.45125,3.465,3.40375,3.44125,2818400,3.342763
"2003-07-21",3.41625,3.4375,3.3625,3.37875,5926400,3.282051
"2003-07-22",3.54,3.8425,3.52375,3.84125,32021600,3.731315
"2003-07-23",3.84375,3.985,3.75125,3.9275,14118400,3.815097
"2003-07-24",3.99875,4.09875,3.9225,3.9275,18249600,3.815097
"2003-07-25",3.8875,3.94875,3.8125,3.9075,12896000,3.795669
"2003-07-28",3.925,3.98625,3.9,3.9175,10300000,3.805383
"2003-07-29",3.925,4.09875,3.8975,3.93125,17608000,3.818739
"2003-07-30",3.92625,4.0125,3.81875,3.81875,11794400,3.709459
"2003-07-31",3.875,3.95625,3.81875,3.85125,6930400,3.741029
"2003-08-01",3.85125,3.9025,3.78875,3.795,4097600,3.686388
"2003-08-04",3.81625,3.85375,3.7925,3.80875,5080800,3.699745
"2003-08-05",3.8125,3.96875,3.76375,3.77125,7440000,3.663318
"2003-08-06",3.775,3.78,3.6525,3.66875,4783200,3.563752
"2003-08-07",3.66125,3.7225,3.54,3.64125,3952000,3.537039
"2003-08-08",3.625,3.71875,3.625,3.6775,3441600,3.572252
"2003-08-11",3.68375,3.69375,3.6225,3.625,3432000,3.521254
"2003-08-12",3.6275,3.7375,3.625,3.675,6560800,3.569824
"2003-08-13",3.68125,3.7225,3.645,3.67625,2449600,3.571037
"2003-08-14",3.68625,3.69,3.6125,3.625,3539200,3.521254
"2003-08-15",3.64375,3.74875,3.6,3.6675,2481600,3.562538
"2003-08-18",3.67,3.86125,3.6375,3.775,10619200,3.666961
"2003-08-19",3.805,3.97125,3.755,3.9575,8800800,3.844238
"2003-08-20",3.9775,3.99375,3.84625,3.8675,6750400,3.756814
"2003-08-21",3.89875,3.9525,3.82625,3.88125,7543200,3.77017
"2003-08-22",3.96125,4.125,3.95,3.9875,13135200,3.873379
"2003-08-25",3.9875,4.00375,3.86,3.98875,8248800,3.874594
"2003-08-26",3.975,4.045,3.90875,4.04375,5399200,3.928019
"2003-08-27",4.04625,4.17375,4.0325,4.17375,8261600,4.054299
"2003-08-28",4.2275,4.375,4.2225,4.3625,12126400,4.237647
"2003-08-29",4.40375,4.4175,4.33625,4.35375,6131200,4.229148
"2003-09-02",4.405,4.6325,4.39625,4.61,13902400,4.478065
"2003-09-03",4.63375,4.91,4.63375,4.70625,21516800,4.571559
"2003-09-04",4.745,4.79,4.56875,4.79,11864800,4.652913
"2003-09-05",4.7575,4.88125,4.725,4.84625,8201600,4.707552
"2003-09-08",4.79875,4.84625,4.70125,4.71625,9045600,4.581273
"2003-09-09",4.73125,4.74375,4.57,4.6725,10645600,4.538774
"2003-09-10",4.62,4.675,4.44,4.48125,8156800,4.352998
"2003-09-11",4.46875,4.67125,4.46875,4.605,6374400,4.473207
"2003-09-12",4.57625,4.65625,4.555,4.6325,3956800,4.49992
"2003-09-15",4.6575,4.70125,4.5525,4.5625,3648000,4.431923
"2003-09-16",4.615,4.84375,4.615,4.8225,10056000,4.684482
"2003-09-17",4.82,5.10375,4.81125,5.1,17286400,4.95404
"2003-09-18",5.0975,5.0975,4.925,4.97875,10352800,4.83626
"2003-09-19",4.95625,5.065,4.9375,5.05125,5589600,4.906685
"2003-09-22",4.985,4.99125,4.8175,4.89625,6460800,4.756122
"2003-09-23",4.90375,4.955,4.8475,4.92375,4633600,4.782835
"2003-09-24",4.94375,4.94375,4.6275,4.68375,10031200,4.549704
"2003-09-25",4.63125,4.71875,4.54375,4.5625,6505600,4.431923
"2003-09-26",4.53,4.66875,4.44625,4.52375,6272800,4.394282
"2003-09-29",4.52375,4.80375,4.52375,4.6675,6816000,4.533918
"2003-09-30",4.61125,4.7375,4.455,4.5575,9141600,4.427066
"2003-10-01",4.57375,4.6675,4.5675,4.6475,5116000,4.514491
"2003-10-02",4.6775,4.74875,4.65,4.74875,4747200,4.612843
"2003-10-03",4.8225,4.9975,4.8175,4.9625,5898400,4.820476
"2003-10-06",4.96875,5.0825,4.95,5.04875,7381600,4.904257
"2003-10-07",5.02375,5.03625,4.8925,5,6651200,4.856903
"2003-10-08",4.96875,5.18875,4.92625,4.94625,8916000,4.804691
"2003-10-09",5,5.2375,4.99,5.01125,7056000,4.86783
"2003-10-10",5.17375,5.49875,5.11875,5.49875,17011200,5.341378
"2003-10-13",5.525,5.62375,5.375,5.5,10391200,5.342593
"2003-10-14",5.515,5.525,5.44625,5.4975,5378400,5.340165
"2003-10-15",5.575,5.61875,5.46,5.50375,9036800,5.346235
"2003-10-16",5.5025,5.51875,5.33375,5.35625,6764000,5.202956
"2003-10-17",5.33125,5.47875,5.26375,5.27875,6271200,5.127674
"2003-10-20",5.34375,5.5975,5.3025,5.485,12127200,5.328022
"2003-10-21",5.53125,5.575,5.175,5.26875,22136800,5.117961
"2003-10-22",5.2425,5.32625,5.1875,5.24375,8155200,5.093676
"2003-10-23",5.08125,5.3125,5.01375,5.25125,6958400,5.100961
"2003-10-24",5.24375,5.2925,5.125,5.175,5091200,5.026894
"2003-10-27",5.16875,5.305,5.1675,5.21625,6280800,5.066962
"2003-10-28",5.2575,5.37,5.2425,5.35375,8028800,5.200528
"2003-10-29",5.31875,5.56125,5.29375,5.45,8805600,5.294023
"2003-10-30",5.5575,5.62,5.3975,5.59125,10461600,5.43123
"2003-10-31",5.5775,5.74875,5.55625,5.67375,9659200,5.51137
"2003-11-03",5.7175,5.9625,5.65625,5.755,13937600,5.590294
"2003-11-04",5.7625,5.76875,5.65625,5.7175,5640800,5.553868
"2003-11-05",5.735,5.76,5.49125,5.63,5651200,5.468872
"2003-11-06",5.65625,5.80125,5.61125,5.74125,7568800,5.576937
"2003-11-07",5.80125,5.9275,5.7925,5.89375,8588800,5.725074
"2003-11-10",5.895,5.93375,5.65,5.7225,7661600,5.558724
"2003-11-11",5.69375,5.76125,5.52125,5.56125,6088800,5.40209
"2003-11-12",5.56375,5.8975,5.5625,5.8575,7176000,5.68986
"2003-11-13",5.835,5.89375,5.76375,5.8225,2316000,5.655862
"2003-11-14",5.79375,5.86125,5.66375,5.72375,5308800,5.55994
