"","MAC.Open","MAC.High","MAC.Low","MAC.Close","MAC.Volume","MAC.Adjusted"
"2014-06-12",65.370003,65.449997,64.610001,65.089996,871600,49.862354
"2014-06-13",65.239998,65.370003,64.370003,65.360001,367600,50.069199
"2014-06-16",65.300003,65.730003,64.970001,65.32,522600,50.038544
"2014-06-17",65.129997,65.580002,64.800003,65.5,411100,50.176441
"2014-06-18",65.5,66.57,65.330002,66.360001,652800,50.835247
"2014-06-19",66.239998,66.82,66.059998,66.800003,568500,51.17231
"2014-06-20",66.589996,67.220001,66.25,67.18,963600,51.463417
"2014-06-23",67.019997,67.57,66.639999,66.690002,388400,51.088039
"2014-06-24",66.550003,66.93,66.489998,66.599998,431900,51.019096
"2014-06-25",66.489998,66.870003,66.370003,66.440002,429900,50.896526
"2014-06-26",66.5,66.610001,65.760002,66.010002,342900,50.56712
"2014-06-27",65.889999,66.879997,65.879997,66.800003,568200,51.17231
"2014-06-30",66.849998,67.07,66.050003,66.75,735700,51.134007
"2014-07-01",66.959999,67.449997,66.410004,67.220001,456600,51.494049
"2014-07-02",67.07,67.199997,66.480003,66.769997,501700,51.149323
"2014-07-03",66.68,66.68,65.870003,66.25,553300,50.75098
"2014-07-07",66.139999,66.82,66.139999,66.769997,805300,51.149323
"2014-07-08",66.730003,67.129997,66.449997,66.900002,494900,51.248924
"2014-07-09",67.010002,67.050003,66.220001,66.940002,377000,51.27956
"2014-07-10",66.68,67.360001,66.68,67.050003,435300,51.363819
"2014-07-11",67.120003,67.400002,66.739998,67.32,379300,51.570652
"2014-07-14",67.5,67.93,67.220001,67.900002,564900,52.014961
"2014-07-15",67.800003,68.199997,67.349998,67.730003,735300,51.884735
"2014-07-16",67.800003,68.059998,67.620003,68.019997,480200,52.106884
"2014-07-17",67.629997,68.160004,67.389999,67.830002,1041600,51.961346
"2014-07-18",68.050003,68.660004,67.800003,68.410004,666500,52.405651
"2014-07-21",68.360001,68.43,67.93,68.260002,423800,52.290749
"2014-07-22",68.400002,68.790001,68.309998,68.580002,501700,52.535881
"2014-07-23",68.459999,68.809998,68.309998,68.769997,533600,52.681431
"2014-07-24",68.389999,68.669998,66.809998,67.279999,1046400,51.540012
"2014-07-25",67.309998,67.779999,66.769997,66.919998,1354200,51.264229
"2014-07-28",67.120003,67.779999,66.949997,67.510002,674900,51.716202
"2014-07-29",67.529999,67.779999,66.580002,66.610001,855100,51.02676
"2014-07-30",66.639999,66.940002,65.650002,66.110001,813200,50.643715
"2014-07-31",65.860001,66.07,64.970001,65.010002,1103000,49.801083
"2014-08-01",65.010002,65.529999,64.290001,64.809998,827700,49.647865
"2014-08-04",64.809998,65.029999,64.18,64.910004,796300,49.724483
"2014-08-05",64.629997,64.949997,64.25,64.349998,954800,49.295475
"2014-08-06",64.290001,64.339996,63.68,63.759998,1115600,48.843506
"2014-08-07",63.849998,64.639999,63.77,64.239998,782800,49.211212
"2014-08-08",64.519997,64.879997,64,64.860001,786200,49.686176
"2014-08-11",64.839996,65.589996,64.809998,65.339996,628600,50.053871
"2014-08-12",65.18,65.519997,64.989998,65.139999,392900,49.900654
"2014-08-13",65.300003,66.269997,65.220001,66.269997,603300,50.766289
"2014-08-14",66.300003,66.389999,65.709999,65.739998,539300,50.360283
"2014-08-15",66.059998,66.18,65.290001,65.459999,805900,50.14579
"2014-08-18",65.190002,65.480003,64.980003,65.269997,862200,50.478344
"2014-08-19",65.389999,65.559998,65.139999,65.32,1041500,50.517014
"2014-08-20",65.25,65.650002,64.949997,65.480003,887600,50.640762
"2014-08-21",65.650002,66.029999,65.449997,65.470001,510500,50.633026
"2014-08-22",65.32,65.470001,64.699997,64.889999,375500,50.184464
"2014-08-25",65.209999,65.220001,64.550003,64.790001,429500,50.107128
"2014-08-26",65.050003,65.5,65.019997,65.389999,714000,50.571159
"2014-08-27",65.379997,65.599998,65.050003,65.199997,469500,50.424198
"2014-08-28",65.18,65.32,64.830002,64.959999,587600,50.238613
"2014-08-29",65.160004,65.389999,64.919998,65.290001,969500,50.49382
"2014-09-02",65.419998,65.57,65.050003,65.519997,972500,50.671692
"2014-09-03",65.559998,65.879997,65.43,65.839996,773100,50.919174
"2014-09-04",65.769997,66.360001,65.580002,66,927000,51.042919
"2014-09-05",65.989998,66.540001,65.790001,66.519997,756900,51.445072
"2014-09-08",66.32,66.529999,66.110001,66.239998,943400,51.228527
"2014-09-09",66.059998,66.290001,65.860001,66.120003,889900,51.135719
"2014-09-10",65.940002,66.080002,65.690002,65.82,1668300,50.903706
"2014-09-11",65.419998,66.360001,65.419998,65.940002,1098000,50.99651
"2014-09-12",65.690002,65.839996,63.790001,64.110001,1635000,49.581234
"2014-09-15",64.089996,64.690002,63.919998,64.25,899500,49.68951
"2014-09-16",64.370003,65.599998,64.260002,65.400002,1381800,50.578884
"2014-09-17",65.580002,65.959999,65,65.199997,939800,50.424198
"2014-09-18",65.190002,65.269997,64.690002,64.870003,1615700,50.169003
"2014-09-19",65.199997,65.330002,64.889999,65.07,1502400,50.323677
"2014-09-22",64.879997,64.940002,64.290001,64.43,1077400,49.82872
"2014-09-23",64.440002,64.669998,63.810001,63.810001,938100,49.34922
"2014-09-24",63.799999,64.489998,63.299999,63.34,1284700,48.985737
"2014-09-25",63.32,63.450001,62.799999,62.830002,579400,48.591312
"2014-09-26",62.740002,63.959999,62.619999,63.830002,746900,49.364693
"2014-09-29",63.48,63.740002,63,63.700001,830800,49.264153
"2014-09-30",63.849998,63.990002,63.259998,63.830002,1075200,49.364693
"2014-10-01",63.709999,64.330002,63.5,63.82,988500,49.35696
"2014-10-02",63.669998,64.019997,63.25,63.82,750500,49.35696
"2014-10-03",64.029999,64.480003,63.709999,64.32,642800,49.743641
"2014-10-06",64.440002,64.839996,64.220001,64.540001,649700,49.913788
"2014-10-07",64.349998,64.779999,64.089996,64.089996,751400,49.565758
"2014-10-08",64.150002,65.629997,64.07,65.610001,985700,50.741291
"2014-10-09",65.580002,66.599998,65.360001,65.5,895100,50.656231
"2014-10-10",65.730003,66.800003,65.610001,66.040001,846900,51.073849
"2014-10-13",66.190002,66.620003,65.57,65.610001,1113800,50.741291
"2014-10-14",65.910004,66.839996,65.879997,66.370003,1323200,51.32906
"2014-10-15",65.919998,66.559998,65.339996,65.949997,1138600,51.004242
"2014-10-16",65.370003,65.709999,64.68,65.18,1100600,50.408745
"2014-10-17",65.629997,66.040001,64.760002,65.959999,843500,51.011974
"2014-10-20",66.019997,66.889999,65.830002,66.879997,416000,51.723484
"2014-10-21",67.050003,67.779999,66.639999,67.639999,820600,52.31126
"2014-10-22",67.720001,68.220001,67.519997,67.639999,553600,52.31126
"2014-10-23",68.010002,68.449997,67.660004,68.279999,539300,52.806217
"2014-10-24",68.470001,68.720001,67.699997,68.300003,652500,52.821682
"2014-10-27",68.32,68.830002,68.199997,68.709999,640100,53.138767
"2014-10-28",68.760002,69.139999,68.379997,69.139999,686900,53.471325
"2014-10-29",69.129997,69.480003,67.879997,68.519997,882700,52.991814
"2014-10-30",68.269997,69.25,68.080002,69.25,618400,53.556393
"2014-10-31",69.75,70.529999,69.25,70.5,942700,54.523113
"2014-11-03",70.559998,71.360001,70.360001,71.279999,735200,55.126347
"2014-11-04",71.239998,71.440002,70.489998,71.330002,740000,55.165016
"2014-11-05",71.610001,71.610001,70.330002,70.739998,896800,54.708717
"2014-11-06",70.900002,71.07,69.360001,69.470001,994100,53.726547
"2014-11-07",69.019997,69.120003,68.389999,68.480003,2058600,53.461105
"2014-11-10",68.339996,69.57,68.169998,69.550003,845400,54.296432
"2014-11-11",69.620003,69.68,68.879997,69.370003,477600,54.155914
"2014-11-12",69.379997,69.599998,68.480003,68.599998,750000,53.554783
"2014-11-13",68.809998,69.269997,68.290001,68.349998,900200,53.359615
"2014-11-14",68.260002,68.510002,67.870003,68.07,855300,53.141014
"2014-11-17",67.980003,68.690002,67.589996,68.550003,609800,53.515751
"2014-11-18",68.889999,69.919998,68.480003,69.879997,1200400,54.554062
"2014-11-19",73.650002,79.43,72.529999,76.580002,5644100,59.784634
"2014-11-20",76.260002,76.900002,75.809998,76.489998,2735900,59.714371
"2014-11-21",77.150002,77.769997,76.790001,77.739998,3911400,60.690228
"2014-11-24",77.989998,78.529999,77.800003,78.059998,1428300,60.940033
"2014-11-25",78.300003,78.650002,77.769997,78.309998,1560900,61.135201
"2014-11-26",78.279999,79.120003,78.099998,79.059998,949600,61.720707
"2014-11-28",79.059998,80.029999,78.860001,79.080002,386000,61.736343
"2014-12-01",79,80.089996,78.669998,79,1285600,61.673874
"2014-12-02",78.849998,80.169998,78.709999,80.160004,1397200,62.579479
"2014-12-03",80.099998,80.309998,79.440002,79.910004,976000,62.384289
"2014-12-04",79.830002,80.220001,79.389999,80.080002,686200,62.517017
"2014-12-05",79.870003,80.43,79.459999,80.199997,946800,62.610683
"2014-12-08",80.470001,81.199997,80.07,80.480003,899100,62.829292
"2014-12-09",80.220001,81.540001,80.019997,81.279999,636200,63.453812
"2014-12-10",81.160004,82.339996,80.720001,82.110001,1411900,64.101791
"2014-12-11",81.68,82.349998,80.769997,81.139999,1717900,63.344543
"2014-12-12",80.769997,81.440002,80.260002,80.290001,1156200,62.680973
"2014-12-15",80.620003,81.050003,79.730003,79.989998,1775500,62.446754
"2014-12-16",80.040001,80.709999,79.519997,80.220001,1406900,62.626312
"2014-12-17",80.269997,82.400002,80.269997,82.370003,1251600,64.304771
"2014-12-18",82.209999,82.879997,81.769997,82.839996,1049700,64.671707
"2014-12-19",83.169998,83.279999,82.120003,82.309998,1872900,64.257942
"2014-12-22",82.360001,83.529999,82.360001,83.510002,732600,65.194763
"2014-12-23",83.540001,83.970001,83.110001,83.540001,586300,65.21817
"2014-12-24",83.709999,83.959999,82.949997,83.330002,292400,65.054222
"2014-12-26",83.239998,83.989998,83.239998,83.760002,371500,65.389931
"2014-12-29",83.699997,84.769997,83.370003,84,641800,65.577301
"2014-12-30",84,85.07,83.849998,84.870003,1395500,66.256485
"2014-12-31",84.870003,85.550003,83.160004,83.410004,1196300,65.116692
"2015-01-02",83.75,84.43,83.330002,84.139999,765000,65.686584
"2015-01-05",83.980003,85.230003,83.839996,84.559998,881300,66.014465
"2015-01-06",84.989998,85.940002,84.779999,85.489998,914800,66.740509
"2015-01-07",85.949997,87.489998,85.330002,87.43,1886600,68.255043
"2015-01-08",87.040001,87.220001,86.190002,87,960000,67.919334
"2015-01-09",87.019997,87.510002,86.419998,86.959999,1427800,67.8881
"2015-01-12",87.199997,88.370003,87.089996,88.190002,957900,68.848351
"2015-01-13",88.269997,88.589996,87.459999,88.260002,785600,68.902992
"2015-01-14",87.910004,89.360001,87.230003,89.349998,878700,69.753929
"2015-01-15",89.43,89.550003,87.690002,88.110001,1377300,68.785889
"2015-01-16",87.870003,88.849998,87.470001,88.720001,887500,69.2621
"2015-01-20",89.190002,89.559998,87.199997,87.610001,911600,68.395546
"2015-01-21",86.68,87.839996,86.139999,87.669998,542800,68.44239
"2015-01-22",88.269997,90.059998,87.779999,89.940002,802500,70.214546
"2015-01-23",90.610001,90.629997,88.660004,88.940002,691500,69.433868
"2015-01-26",88.919998,88.919998,86.82,88.110001,1437900,68.785889
"2015-01-27",87.900002,88.18,87.339996,87.660004,1271300,68.434578
"2015-01-28",88.050003,88.580002,86.57,86.589996,1048700,67.599251
"2015-01-29",86.720001,87.330002,85.910004,86.93,914100,67.864693
"2015-01-30",86.449997,87.540001,85.919998,86.010002,1723400,67.146461
"2015-02-02",86.190002,87.129997,84.550003,87.040001,1085600,67.950562
"2015-02-03",87.419998,88.440002,87.040001,88.389999,850600,69.004486
"2015-02-04",87.910004,88.589996,87.120003,88.080002,932200,68.762482
"2015-02-05",88.599998,89.440002,88.110001,89.260002,908300,69.68367
"2015-02-06",89.089996,89.089996,86.940002,87.559998,941800,68.356529
"2015-02-09",87.559998,88.25,87.269997,87.339996,705900,68.184753
"2015-02-10",87.480003,87.889999,86.629997,87.730003,1162700,68.489243
"2015-02-11",87.839996,88.019997,86.940002,87.669998,901600,68.44239
"2015-02-12",87.639999,87.75,86.800003,87.209999,1052700,68.083282
"2015-02-13",87.050003,87.209999,85.480003,85.879997,674500,67.044952
"2015-02-17",85.940002,86.470001,84.82,85.129997,1097300,66.459465
"2015-02-18",84.739998,85.599998,83.900002,85.5,647000,67.261879
"2015-02-19",85.220001,85.699997,82.540001,82.75,1055400,65.098503
"2015-02-20",82.68,84.150002,82.050003,83.739998,2353100,65.877327
"2015-02-23",83.949997,84.93,83.529999,84.839996,1022700,66.742661
"2015-02-24",84.349998,84.349998,82.839996,83.190002,1033200,65.444633
"2015-02-25",82.980003,83.800003,82.730003,82.970001,738700,65.271561
"2015-02-26",82.790001,82.790001,81.610001,82.190002,779400,64.657951
"2015-02-27",82.459999,83.800003,81.809998,83.650002,1141600,65.806511
"2015-03-02",83.510002,85.220001,83.419998,84.629997,863500,66.577461
"2015-03-03",84.139999,84.669998,83.449997,84.410004,596900,66.404396
"2015-03-04",84.089996,84.580002,83.43,83.800003,590200,65.924507
"2015-03-05",87.339996,89.5,86.25,88.07,2045700,69.283669
"2015-03-06",87.400002,88.370003,86.150002,86.720001,2175600,68.221642
"2015-03-09",91.139999,93.169998,90.910004,92.760002,5240700,72.973221
"2015-03-10",92.459999,92.779999,91.699997,92.389999,1468700,72.682175
"2015-03-11",92.639999,92.720001,91.639999,91.739998,1848000,72.170837
"2015-03-12",92.019997,92.610001,91.230003,92.309998,1561100,72.619232
"2015-03-13",92.800003,94.43,92.610001,94.389999,2443200,74.255539
"2015-03-16",94.720001,95.93,94.720001,94.889999,1763400,74.64888
"2015-03-17",90.879997,92.690002,90.199997,91.599998,5207200,72.060677
"2015-03-18",91.599998,92.5,91,92.220001,2400400,72.548424
"2015-03-19",92.199997,94.18,92.059998,93.5,2488400,73.555374
"2015-03-20",93.5,93.5,85.650002,89.209999,11532600,70.180481
"2015-03-23",89.400002,89.580002,87.419998,87.489998,2021900,68.827385
"2015-03-24",87.010002,87.580002,86.82,87.419998,2836600,68.772324
"2015-03-25",87.779999,87.919998,86.849998,87.019997,1944700,68.457634
"2015-03-26",86.989998,87.349998,86.43,86.959999,1103500,68.410446
"2015-03-27",86.860001,87.089996,85.309998,86.150002,2371500,67.773216
"2015-03-30",86.809998,87.050003,85.75,86.339996,1013400,67.922707
"2015-03-31",86,86.400002,84.110001,84.330002,1612900,66.341446
"2015-04-01",80,80.629997,78.389999,78.730003,8036700,61.936001
"2015-04-02",79.5,82.800003,79.18,80.660004,4955300,63.454304
"2015-04-06",80.330002,80.639999,79.209999,79.650002,1748700,62.65974
"2015-04-07",79.559998,79.790001,77.269997,77.400002,1749000,60.889702
"2015-04-08",77.660004,79.029999,77.449997,78.949997,2092000,62.109077
"2015-04-09",78.739998,80.68,78.639999,80.300003,2817600,63.171097
"2015-04-10",80.529999,82.790001,80.389999,81.349998,3558200,63.997128
"2015-04-13",81.129997,83.089996,80.949997,81.910004,2342800,64.437668
"2015-04-14",81.900002,82.589996,81.089996,81.120003,1621000,63.816189
"2015-04-15",81.279999,85.349998,80.25,82.300003,2998300,64.744484
"2015-04-16",82.169998,83.540001,81.68,82.989998,1549900,65.287292
"2015-04-17",82.709999,83.089996,81.68,82.519997,1672900,64.917549
"2015-04-20",82.57,83.709999,82.489998,82.629997,1346800,65.004097
"2015-04-21",82.849998,83.389999,82.480003,82.599998,971900,64.980484
"2015-04-22",82.470001,83.809998,82.470001,83.25,987800,65.491821
"2015-04-23",83.029999,83.489998,82.300003,82.339996,911500,64.775948
"2015-04-24",82.68,83.25,82.160004,83.230003,764600,65.476097
"2015-04-27",83.220001,83.860001,82.75,83.279999,802900,65.515434
"2015-04-28",82.879997,83.25,81.839996,83.059998,1000100,65.342346
"2015-04-29",82.279999,83.400002,81.089996,81.720001,1312300,64.2882
"2015-04-30",81.199997,82.010002,80.470001,81.760002,1852800,64.319672
"2015-05-01",82.099998,82.970001,81.809998,82.5,1730200,64.901817
"2015-05-04",82.610001,86.309998,82.019997,82.459999,4263900,64.870354
"2015-05-05",82.110001,82.629997,81.010002,81.419998,2477900,64.0522
"2015-05-06",81.089996,81.440002,80.199997,80.940002,2793700,64.187012
"2015-05-07",81.25,82.900002,81.220001,82.75,2173100,65.622353
"2015-05-08",83.900002,84.349998,81.75,82.07,2074700,65.083115
"2015-05-11",81.940002,83.360001,81.68,81.809998,1557200,64.876923
"2015-05-12",81.370003,81.860001,80.839996,81.800003,1388400,64.86898
"2015-05-13",82.379997,82.889999,81.739998,82.150002,2161100,65.146538
"2015-05-14",82.400002,83.519997,82.32,83.5,1806400,66.217117
"2015-05-15",83.760002,84.110001,82.550003,83.589996,1173400,66.28849
"2015-05-18",83.339996,83.989998,82.970001,83.5,1515100,66.217117
"2015-05-19",83.269997,83.769997,82.639999,83.07,1692800,65.876137
"2015-05-20",83.260002,83.629997,82.139999,82.139999,839300,65.138626
"2015-05-21",82.349998,84.239998,81.970001,82.889999,1920700,65.733398
"2015-05-22",82.629997,83.550003,82.519997,82.559998,609500,65.471687
"2015-05-26",81.839996,82.139999,81.019997,81.650002,738000,64.750046
"2015-05-27",81.669998,82.580002,81.480003,82.330002,511600,65.289299
"2015-05-28",82.410004,82.620003,81.559998,81.910004,570200,64.95623
"2015-05-29",82.099998,83.43,81.940002,82.110001,3537600,65.114815
"2015-06-01",82.129997,83.900002,81.949997,83.449997,1219000,66.177475
"2015-06-02",83.690002,83.690002,82.360001,82.589996,622700,65.495468
"2015-06-03",82.589996,82.589996,81.730003,81.760002,819700,64.837288
"2015-06-04",81.43,82.230003,80.730003,80.830002,1009800,64.099762
"2015-06-05",80.160004,81.209999,79.650002,80.760002,903800,64.044266
"2015-06-08",80.870003,80.989998,79.989998,80,906700,63.441559
"2015-06-09",80.139999,80.309998,79.690002,79.690002,773400,63.195732
"2015-06-10",79.639999,80.660004,79.5,80.029999,692000,63.465347
"2015-06-11",80.449997,80.989998,80.089996,80.650002,1390900,63.957024
"2015-06-12",80.550003,81.339996,80.360001,81.110001,665400,64.321823
"2015-06-15",80.93,81.730003,80.470001,81.099998,1339100,64.313881
"2015-06-16",81.029999,81.739998,80.809998,81.620003,927100,64.726234
"2015-06-17",81.57,82.699997,81.010002,82.610001,1507900,65.511337
"2015-06-18",82.769997,83.480003,82.25,82.449997,1126400,65.384453
"2015-06-19",76.559998,78.389999,76.349998,76.870003,11656600,60.959423
"2015-06-22",77.360001,77.989998,76.279999,76.349998,1863200,60.547035
"2015-06-23",76.349998,77.199997,76.019997,76.57,1564400,60.721516
"2015-06-24",76.620003,77.480003,76.239998,77.089996,2881800,61.133869
"2015-06-25",77.080002,77.279999,75.32,76.040001,1885400,60.301216
"2015-06-26",76.360001,77.269997,75.940002,77.169998,1216700,61.19733
"2015-06-29",76.349998,77.110001,74.93,75,1386800,59.476463
"2015-06-30",75.559998,75.760002,74.510002,74.599998,2049500,59.159248
"2015-07-01",74.93,76.769997,74.720001,76.769997,1200400,60.880108
"2015-07-02",76.809998,78.019997,76.709999,77.290001,891100,61.292484
"2015-07-06",77.120003,77.489998,76.559998,77.160004,960200,61.189392
"2015-07-07",77.589996,78.099998,76.550003,77.839996,1152900,61.728638
"2015-07-08",77.5,78.010002,77.330002,77.449997,674400,61.419357
"2015-07-09",77.839996,78.129997,76.790001,77.089996,754700,61.133869
"2015-07-10",77.57,77.989998,76.970001,77.68,558500,61.601757
"2015-07-13",78.260002,79.050003,77.730003,78.209999,561800,62.022041
"2015-07-14",78.169998,78.699997,77.739998,78.300003,423200,62.093437
"2015-07-15",78.019997,78.870003,77.639999,78.449997,664900,62.212376
"2015-07-16",78.870003,79,78.339996,78.489998,632700,62.244099
"2015-07-17",78.480003,78.849998,78.07,78.25,549900,62.053772
"2015-07-20",78.080002,78.150002,77.300003,77.989998,1255300,61.847607
"2015-07-21",78.129997,78.379997,76.669998,76.699997,1180400,60.824596
"2015-07-22",76.779999,77.440002,76.720001,77.25,1016300,61.260757
"2015-07-23",76.730003,77.639999,75.120003,76.010002,1501700,60.277416
"2015-07-24",76.110001,77.919998,75.739998,77.440002,2102600,61.411442
"2015-07-27",77.419998,77.970001,77.150002,77.910004,1312800,61.784153
"2015-07-28",78.019997,78.75,77.669998,78.489998,873800,62.244099
"2015-07-29",78.629997,78.830002,78.010002,78.779999,750500,62.474075
"2015-07-30",78.699997,78.800003,77.839996,78.080002,577900,61.918968
"2015-07-31",78.720001,79.779999,78.400002,79.160004,908700,62.775421
"2015-08-03",79.220001,79.75,78.540001,79.029999,686700,62.672344
"2015-08-04",79.059998,79.900002,78.440002,78.800003,574700,62.489948
"2015-08-05",79.739998,80.099998,78.540001,79.809998,1272500,63.290886
"2015-08-06",79.620003,80.290001,79.139999,80.07,982300,63.497066
"2015-08-07",80.089996,80.739998,79.389999,80.360001,780900,63.727051
"2015-08-10",80.449997,80.599998,79.57,79.889999,528700,63.354332
"2015-08-11",79.709999,80.370003,79.379997,79.870003,587200,63.338474
"2015-08-12",79.709999,80.050003,78.620003,79.989998,1251600,63.433632
"2015-08-13",79.949997,80.809998,78.949997,80.360001,747500,63.727051
"2015-08-14",80.120003,80.389999,79.440002,80.389999,620200,63.750839
"2015-08-17",80.300003,81.199997,79.730003,81.169998,672600,64.3694
"2015-08-18",80.230003,81.25,80.110001,81,1483500,64.75312
"2015-08-19",80.900002,81.519997,80.139999,81.040001,1007900,64.785088
"2015-08-20",80.589996,80.959999,80,80.43,962100,64.297447
"2015-08-21",80.379997,80.889999,78.589996,78.589996,1552500,62.826511
"2015-08-24",76.300003,77.040001,72.599998,73.989998,1322000,59.149178
"2015-08-25",76.25,76.550003,72.690002,72.75,1410200,58.15789
"2015-08-26",74.290001,75.690002,73.519997,75.43,1089100,60.300339
"2015-08-27",76.300003,77.860001,75.769997,77.519997,853700,61.971138
"2015-08-28",77.370003,77.839996,76.709999,77.540001,825500,61.987125
"2015-08-31",77.260002,77.650002,76.120003,76.18,1712300,60.899902
"2015-09-01",75.040001,75.610001,73.779999,74.360001,1284700,59.444973
"2015-09-02",75.209999,75.739998,74.540001,75.739998,736500,60.548161
"2015-09-03",76.059998,76.07,74.980003,75.300003,599300,60.196415
"2015-09-04",74.43,74.629997,73.339996,73.620003,646100,58.853386
"2015-09-08",74.260002,75.190002,72.910004,74.040001,1124100,59.189171
"2015-09-09",74.769997,74.769997,72.370003,72.529999,795800,57.982014
"2015-09-10",72.150002,73.360001,72.010002,72.629997,838600,58.061951
"2015-09-11",72.440002,74.25,71.980003,74.199997,757600,59.317051
"2015-09-14",74.440002,74.660004,73.93,74.519997,909500,59.572876
"2015-09-15",74.660004,75.449997,74.089996,75.230003,503600,60.140461
"2015-09-16",75.400002,76.360001,75,76.260002,590000,60.963867
"2015-09-17",76.309998,77.889999,75.669998,76.419998,759600,61.09177
"2015-09-18",75.720001,78.010002,75.57,77.5,2971300,61.955158
"2015-09-21",77.639999,78.839996,77.599998,78.610001,1116100,62.842503
"2015-09-22",77.959999,78.290001,76.910004,77.419998,644700,61.89119
"2015-09-23",77.379997,78.589996,77.160004,77.889999,772300,62.266933
"2015-09-24",77.639999,77.970001,76.220001,76.980003,768000,61.539448
"2015-09-25",77.139999,77.910004,76.790001,77.019997,650900,61.571419
"2015-09-28",76.720001,77.129997,74.949997,75.559998,869300,60.404255
"2015-09-29",75.529999,76.769997,75.400002,76.669998,732000,61.29163
"2015-09-30",77.239998,77.449997,75.879997,76.82,769900,61.411545
"2015-10-01",77.449997,78.449997,76.580002,77.019997,1624700,61.571419
"2015-10-02",76.519997,77.25,75.010002,77.209999,2140300,61.723301
"2015-10-05",77.889999,79.330002,77.690002,79.190002,1198600,63.306171
"2015-10-06",79.089996,79.75,78.370003,78.580002,796300,62.818531
"2015-10-07",78.730003,79.57,78.449997,79.540001,806700,63.585945
"2015-10-08",79.510002,80.029999,78.809998,79.949997,632000,63.913723
"2015-10-09",80,80.300003,79.559998,80.139999,1461200,64.065613
"2015-10-12",80.209999,81.120003,79.889999,80.709999,582700,64.521278
"2015-10-13",80.389999,81.120003,80.209999,80.470001,676000,64.329414
"2015-10-14",80.690002,81.360001,80.18,80.440002,963200,64.305458
"2015-10-15",80.910004,82.059998,80.489998,81.82,1307800,65.408623
"2015-10-16",82.199997,83.410004,81.879997,83.199997,972700,66.511848
"2015-10-19",83.120003,84.080002,82.669998,83.989998,1103100,67.143394
"2015-10-20",84.019997,84.120003,82.949997,83.339996,1141800,66.623764
"2015-10-21",83.489998,84.07,83.269997,83.489998,541900,66.743683
"2015-10-22",83.669998,84.440002,83.43,84.040001,994200,67.18338
"2015-10-23",84.339996,84.870003,83.68,84.110001,616100,67.239319
"2015-10-26",84.230003,84.690002,83.5,84.440002,748400,67.50312
"2015-10-27",84.209999,85.220001,84.209999,85.150002,662100,68.070724
"2015-10-28",85.019997,85.989998,84.260002,85.599998,1102200,68.430466
"2015-10-29",85.010002,85.870003,84.860001,85.809998,770900,68.598335
"2015-10-30",86.010002,86.18,84.480003,84.739998,963500,67.74295
"2015-11-02",84.790001,86.290001,84.370003,85.910004,907600,68.678276
"2015-11-03",85.769997,86.029999,84.919998,85.400002,669900,68.270584
"2015-11-04",85.160004,85.739998,84.650002,84.889999,1040600,67.862862
"2015-11-05",84.709999,86.050003,84.650002,85.940002,957100,68.702255
"2015-11-06",84.830002,85.889999,83.730003,84.089996,1110200,67.223305
"2015-11-09",79.400002,79.769997,77.040001,77.68,1133600,62.605297
"2015-11-10",77.690002,78.410004,77.18,77.970001,912100,63.393955
"2015-11-11",77.910004,78.339996,77.540001,77.629997,649500,63.117523
"2015-11-12",77.400002,77.839996,76.93,77.330002,872500,62.873608
"2015-11-13",77.370003,77.970001,75,75.129997,1769100,61.084896
"2015-11-16",74.839996,75.489998,74.550003,75.470001,1315500,61.361336
"2015-11-17",75.669998,76.330002,75.290001,76.18,1009000,61.938591
"2015-11-18",76.449997,79.25,75.910004,79.169998,1428000,64.369621
"2015-11-19",79.169998,80.279999,78.879997,79.790001,989500,64.873741
"2015-11-20",80.150002,80.360001,79.889999,80.139999,1240800,65.158295
"2015-11-23",80.25,80.639999,79.720001,79.82,672300,64.898117
"2015-11-24",79.370003,79.669998,78.18,79,1157100,64.2314
"2015-11-25",79.239998,79.690002,78.790001,79.080002,714300,64.296455
"2015-11-27",78.959999,79.519997,78.690002,79.370003,277200,64.532227
"2015-11-30",79.650002,80.18,78.110001,78.150002,1690100,63.540295
"2015-12-01",78.68,79.339996,77.980003,79.129997,1704500,64.337105
"2015-12-02",78.889999,79.080002,76.739998,76.82,1242200,62.458958
"2015-12-03",76.599998,76.900002,75.949997,76.370003,1523500,62.093067
"2015-12-04",77.139999,79.07,77,78.989998,1524500,64.223282
"2015-12-07",78.660004,79.349998,78.150002,78.970001,1182100,64.207024
"2015-12-08",78.620003,78.959999,78,78.410004,1126100,63.751705
"2015-12-09",78.080002,78.709999,77.230003,78.239998,1149300,63.613495
"2015-12-10",78.389999,79.190002,77.779999,77.830002,850000,63.280151
"2015-12-11",76.989998,78.519997,76.800003,77.099998,1355800,62.686592
"2015-12-14",77.150002,77.300003,76.220001,76.650002,1483400,62.320728
"2015-12-15",77.379997,79.389999,77.370003,78.940002,1160000,64.182632
"2015-12-16",79.269997,80.650002,79.269997,80.43,886800,65.394073
"2015-12-17",80.25,80.639999,79.760002,79.849998,966800,64.922508
"2015-12-18",79.440002,80.139999,77.459999,77.510002,1847300,63.019955
"2015-12-21",78.139999,79.419998,77.980003,79.370003,1355000,64.532227
"2015-12-22",79.699997,79.93,79.190002,79.290001,981700,64.467194
"2015-12-23",79.489998,80.720001,79.260002,80.68,558400,65.597343
"2015-12-24",80.32,80.510002,79.709999,80.169998,286700,65.182678
