"","AA.Open","AA.High","AA.Low","AA.Close","AA.Volume","AA.Adjusted"
"2009-11-04",31.21497,31.527361,30.01347,30.061529,13050000,27.814228
"2009-11-05",30.42198,30.998699,30.30183,30.97467,7753100,28.659113
"2009-11-06",30.54213,31.4793,30.34989,30.97467,8224800,28.659113
"2009-11-09",31.55139,32.128109,31.50333,32.056019,8659800,29.659622
"2009-11-10",31.88781,32.63274,31.62348,32.368408,10543300,29.948654
"2009-11-11",32.873039,33.08931,32.080051,32.272289,8849900,29.859726
"2009-11-12",32.03199,32.800949,31.599449,31.719601,9306100,29.348352
"2009-11-13",31.76766,31.935869,31.263029,31.671539,7258300,29.303886
"2009-11-16",32.10408,32.993191,32.10408,32.70483,9648900,30.259928
"2009-11-17",32.344379,33.08931,32.007961,33.065281,9745100,30.593428
"2009-11-18",33.065281,33.1614,32.584679,33.065281,8582200,30.593428
"2009-11-19",32.48856,32.536621,31.43124,31.76766,13228900,29.39282
"2009-11-20",31.335119,31.599449,31.046761,31.55139,9289300,29.192715
"2009-11-23",32.128109,32.296322,31.28706,31.383181,9215200,29.037085
"2009-11-24",31.31109,31.383181,30.63825,31.046761,13193300,28.725811
"2009-11-25",31.21497,31.527361,31.046761,31.239,7580800,28.903677
"2009-11-27",30.08556,30.7584,29.94138,30.42198,6478400,28.147738
"2009-11-30",30.590191,30.806459,29.989441,30.08556,10159600,27.83647
"2009-12-01",30.63825,31.142879,30.37392,30.7584,10988500,28.459005
"2009-12-02",30.998699,32.77692,30.97467,32.77692,20564900,30.326632
"2009-12-03",32.800949,32.800949,31.743629,31.88781,13907200,29.503988
"2009-12-04",32.70483,33.01722,30.54213,31.21497,19466100,28.881445
"2009-12-07",31.02273,31.91184,30.998699,31.35915,9247400,29.014847
"2009-12-08",31.070789,31.16691,30.734369,30.926611,8611700,28.614645
"2009-12-09",30.926611,31.4793,30.68631,31.43124,10517800,29.081547
"2009-12-10",31.743629,32.656769,31.69557,32.440498,13364900,30.015354
"2009-12-11",33.1614,35.300072,33.065281,35.10783,31291500,32.483288
"2009-12-14",35.131859,36.044998,34.939621,35.612461,15293200,32.950199
"2009-12-15",35.011711,35.756641,34.723351,35.276039,8281500,32.638912
"2009-12-16",35.444248,36.405449,35.444248,35.804699,12799000,33.128059
"2009-12-17",35.3241,35.5644,34.819469,34.843498,8484100,32.23872
"2009-12-18",34.987679,35.396191,34.266781,35.03574,12425500,32.416592
"2009-12-21",36.38142,38.39994,36.357391,37.799191,25354400,34.973461
"2009-12-22",37.462769,37.991428,37.270531,37.943371,13183100,35.106846
"2009-12-23",38.11158,38.448002,37.65501,38.448002,10891300,35.573761
"2009-12-24",38.496059,39.337109,38.472031,39.265018,5962100,36.329693
"2009-12-28",39.625469,39.673531,38.423969,38.688301,7911600,35.796101
"2009-12-29",38.832481,39.120838,38.351879,38.520088,5940500,35.640461
"2009-12-30",38.279789,39.289051,37.895309,39.1689,7635000,36.240765
"2009-12-31",39.24099,39.38517,38.688301,38.736359,6863900,35.840569
"2010-01-04",39.577412,40.58667,39.409199,40.009949,10773700,37.018944
"2010-01-05",40.44249,40.490551,38.520088,38.760391,20777100,35.862801
"2010-01-06",39.192928,40.995178,39.072781,40.778912,19451600,37.730419
"2010-01-07",39.697559,40.033981,39.1689,39.91383,16080500,36.930008
"2010-01-08",39.553379,40.899059,39.52935,40.899059,13835200,37.841591
"2010-01-11",42.028469,42.292801,41.163391,41.93235,31810900,38.797623
"2010-01-12",38.736359,39.048752,37.05426,37.294559,64876600,34.50655
"2010-01-13",37.895309,38.423969,37.030231,38.39994,24425400,35.529297
"2010-01-14",38.423969,38.688301,37.943371,37.991428,13467000,35.151321
"2010-01-15",37.871281,38.087551,37.150379,37.558891,13905100,34.751122
"2010-01-19",37.43874,38.015461,37.150379,37.534859,14324800,34.728882
"2010-01-20",37.05426,37.174412,36.405449,36.597691,14844500,33.861782
"2010-01-21",36.501572,36.7659,34.170658,34.242748,29101300,31.682886
"2010-01-22",34.074539,34.074539,32.03199,32.200199,35155400,29.793018
"2010-01-25",33.065281,33.281551,31.983931,32.17617,18389600,29.770792
"2010-01-26",32.320351,33.521851,31.9599,32.536621,18266700,30.10429
"2010-01-27",32.921101,32.921101,31.142879,31.9599,23043500,29.570688
"2010-01-28",32.24826,32.368408,29.460779,31.046761,22358000,28.725811
"2010-01-29",31.55139,31.9599,30.30183,30.590191,17872900,28.303379
"2010-02-01",31.21497,32.17617,31.02273,32.10408,16677500,29.704086
"2010-02-02",33.065281,33.401699,32.48856,32.84901,21034000,30.393332
"2010-02-03",32.680801,33.37767,32.272289,32.41647,14996100,30.059099
"2010-02-04",31.935869,31.935869,30.998699,31.02273,18554800,28.766712
"2010-02-05",31.02273,31.69557,30.30183,31.671539,18303700,29.368334
"2010-02-08",31.671539,32.512589,31.070789,31.383181,16398500,29.100948
"2010-02-09",32.10408,32.440498,31.4793,31.91184,18319900,29.59116
"2010-02-10",31.983931,32.056019,31.239,31.62348,13753100,29.323767
"2010-02-11",31.69557,32.800949,31.527361,32.63274,14242300,30.25964
"2010-02-12",32.03199,32.24826,31.69557,31.91184,19208600,29.59116
"2010-02-16",32.512589,33.041248,32.080051,33.01722,15476100,30.616158
"2010-02-17",33.37767,33.401699,32.464531,32.680801,10841600,30.304197
"2010-02-18",32.320351,32.824982,32.24826,32.70483,11460700,30.326481
"2010-02-19",32.56065,32.897072,32.320351,32.512589,11889200,30.148228
"2010-02-22",32.873039,32.921101,32.296322,32.536621,9648900,30.170506
"2010-02-23",32.296322,32.48856,31.35915,31.671539,14578400,29.368334
"2010-02-24",31.671539,31.935869,31.118851,31.383181,15083000,29.100948
"2010-02-25",30.998699,32.03199,30.7584,31.983931,16459400,29.65801
"2010-02-26",32.10408,32.128109,31.527361,31.9599,10302100,29.635725
"2010-03-01",31.83975,32.224232,31.69557,31.983931,13145900,29.65801
"2010-03-02",32.224232,32.48856,31.76766,31.81572,13534200,29.502033
"2010-03-03",31.9599,32.440498,31.791691,32.056019,13860500,29.724857
"2010-03-04",32.10408,32.536621,32.007961,32.272289,12257300,29.9254
"2010-03-05",32.536621,33.545879,32.41647,33.257519,16957400,30.838976
"2010-03-08",33.641998,33.69006,32.945129,33.113338,13512400,30.705288
"2010-03-09",32.897072,33.113338,32.680801,32.84901,13932200,30.460175
"2010-03-10",33.041248,33.08931,32.512589,32.608711,13354500,30.237354
"2010-03-11",32.56065,32.77692,32.296322,32.77692,11075700,30.393333
"2010-03-12",33.041248,33.281551,32.608711,32.680801,12004100,30.304197
"2010-03-15",32.608711,32.680801,32.080051,32.464531,9779900,30.103659
"2010-03-16",32.608711,33.1614,32.48856,33.1614,12833800,30.749855
"2010-03-17",33.69006,35.5644,33.641998,34.747379,35228200,32.220497
"2010-03-18",34.795441,35.612461,34.218719,34.3629,20181800,31.863974
"2010-03-19",34.266781,34.939621,33.810211,34.266781,18574900,31.774843
"2010-03-22",33.786179,34.723351,33.401699,34.459019,12933300,31.953108
"2010-03-23",34.699322,35.03574,34.218719,34.843498,11878500,32.30962
"2010-03-24",34.603199,34.843498,34.410961,34.410961,14644100,31.908543
"2010-03-25",34.843498,35.25201,33.83424,33.90633,17636400,31.440617
"2010-03-26",34.338871,34.699322,33.90633,34.29081,13387800,31.797129
"2010-03-29",34.723351,34.89156,34.43499,34.699322,9919100,32.175934
"2010-03-30",34.747379,34.867531,34.386929,34.603199,9992200,32.086788
"2010-03-31",34.3629,34.699322,34.170658,34.218719,9708200,31.730289
"2010-04-01",34.603199,35.588428,34.555141,35.3241,13107800,32.75528
"2010-04-05",35.011711,35.5644,34.819469,35.396191,13025000,32.822121
"2010-04-06",35.083801,36.38142,34.987679,36.117088,17506300,33.490604
"2010-04-07",36.069031,36.405449,35.203949,35.420219,13194300,32.844414
"2010-04-08",35.10783,35.804699,34.843498,35.732609,10163000,33.134087
"2010-04-09",35.3241,35.420219,34.098572,34.57917,23392200,32.06451
"2010-04-12",34.867531,35.49231,34.723351,35.011711,23807100,32.465599
"2010-04-13",34.3629,34.57917,33.786179,34.459019,41902400,31.953108
"2010-04-14",34.57917,34.771412,34.098572,34.675289,14616600,32.153645
"2010-04-15",34.43499,34.843498,34.266781,34.386929,12606100,31.886257
"2010-04-16",34.170658,34.266781,33.1614,33.425732,21650000,30.994959
"2010-04-19",33.08931,33.113338,32.41647,32.969158,15692300,30.571594
"2010-04-20",33.37767,33.593941,32.945129,33.041248,9879600,30.638435
"2010-04-21",33.1614,33.353642,32.584679,32.945129,13363100,30.549307
"2010-04-22",32.728859,33.37767,32.440498,33.281551,10585600,30.861265
"2010-04-23",33.30558,34.074539,33.065281,33.90633,10201800,31.440617
"2010-04-26",34.026482,34.338871,33.69006,33.76215,9058500,31.306915
"2010-04-27",33.545879,33.593941,32.224232,32.296322,20217400,29.94768
"2010-04-28",32.368408,32.77692,32.080051,32.608711,13554000,30.237354
"2010-04-29",32.873039,33.209461,32.680801,32.969158,10913600,30.571594
"2010-04-30",32.993191,33.113338,32.128109,32.272289,12193800,29.9254
"2010-05-03",32.440498,32.536621,31.16691,31.599449,18977100,29.301487
"2010-05-04",31.09482,31.09482,29.989441,30.22974,22994500,28.031384
"2010-05-05",29.580931,30.7584,29.052271,29.94138,17413900,27.830362
"2010-05-06",29.653021,30.37392,27.033751,28.69182,24590800,26.668905
"2010-05-07",29.14839,29.74914,28.16316,28.836,30292500,26.802921
"2010-05-10",30.15765,30.42198,29.74914,30.253771,16191200,28.120735
"2010-05-11",29.36466,29.82123,29.00421,29.14839,15479200,27.093287
"2010-05-12",29.316601,30.133619,29.22048,29.94138,12992100,27.830362
"2010-05-13",30.30183,31.81572,30.253771,30.7584,19011200,28.589779
"2010-05-14",30.42198,30.42198,29.36466,29.70108,16724800,27.607008
"2010-05-17",29.532869,29.62899,28.3554,29.0763,16150900,27.026274
"2010-05-18",29.43675,29.82123,28.3554,28.40346,16634900,26.400879
"2010-05-19",28.23525,28.787939,27.706591,28.307341,18762600,26.311535
"2010-05-20",27.56241,27.94689,26.457029,26.60121,24905400,24.725689
"2010-05-21",26.168671,27.514351,25.9524,27.27405,18176600,25.351093
"2010-05-24",27.177931,27.442261,26.60121,26.649269,9277600,24.770363
"2010-05-25",25.4718,27.27405,25.375681,27.1539,20218700,25.239414
"2010-05-26",27.970921,28.067039,26.913601,27.033751,14467100,25.127735
"2010-05-27",27.922859,28.451521,27.08181,28.40346,10683100,26.400879
"2010-05-28",28.331369,28.331369,27.730619,27.970921,8737200,25.998835
"2010-06-01",27.46629,28.067039,26.86554,26.88957,9732500,24.993721
"2010-06-02",27.129869,27.61047,26.721359,27.586439,10901200,25.641459
"2010-06-03",27.8748,27.8748,26.721359,27.322109,10660500,25.395763
"2010-06-04",26.529119,27.057779,25.976431,26.048519,12658600,24.211971
"2010-06-07",26.120609,26.28882,25.231501,25.255529,11803100,23.474888
"2010-06-08",25.35165,26.07255,25.20747,25.856279,11633000,24.033281
"2010-06-09",26.26479,26.69733,25.856279,25.9524,10871700,24.122623
"2010-06-10",26.48106,27.057779,26.457029,27.033751,9346400,25.127735
"2010-06-11",26.793449,27.370171,26.6733,27.29808,7630900,25.373428
"2010-06-14",27.75465,28.067039,27.177931,27.250019,7419100,25.328758
"2010-06-15",27.56241,27.922859,27.442261,27.850771,9169000,25.887156
"2010-06-16",27.53838,27.68256,27.27405,27.41823,6845600,25.485111
"2010-06-17",27.514351,27.514351,26.649269,26.86554,9897300,24.971382
"2010-06-18",26.88957,27.105841,26.48106,26.69733,8917900,24.815037
"2010-06-21",27.46629,29.124359,27.442261,28.16316,26325900,26.177521
"2010-06-22",28.259279,28.3554,27.033751,27.129869,13244500,25.217081
"2010-06-23",27.394199,27.658529,26.86554,27.46629,13296600,25.529778
"2010-06-24",27.177931,27.322109,26.60121,26.69733,10490500,24.815037
"2010-06-25",26.841511,27.105841,26.40897,26.985689,11928900,25.083063
"2010-06-28",26.913601,27.08181,26.433001,26.505091,7943400,24.636356
"2010-06-29",25.856279,25.856279,24.702841,24.847019,13475400,23.095179
"2010-06-30",24.94314,25.35165,24.054029,24.174179,14340500,22.46978
"2010-07-01",24.2703,24.654779,23.573429,24.15015,13402900,22.447449
"2010-07-02",24.46254,24.46254,23.74164,24.030001,6447900,22.335768
"2010-07-06",24.895081,24.967171,24.2703,24.53463,12253000,22.804815
"2010-07-07",24.60672,25.35165,24.510599,25.35165,9055500,23.564238
"2010-07-08",25.76016,25.832251,25.15941,25.76016,8745500,23.943947
"2010-07-09",25.80822,26.36091,25.640011,26.28882,8759600,24.435335
"2010-07-12",26.433001,26.433001,25.66404,26.120609,16272700,24.278978
"2010-07-13",27.20196,27.250019,26.120609,26.433001,24370700,24.569347
"2010-07-14",26.457029,26.69733,26.00046,26.21673,10752000,24.368313
"2010-07-15",26.312851,26.312851,25.495831,26.048519,9732200,24.211971
"2010-07-16",25.76016,25.832251,25.01523,25.01523,11756400,23.251534
"2010-07-19",25.231501,25.66404,24.774929,25.42374,11118200,23.631241
"2010-07-20",24.991199,26.120609,24.79896,26.07255,12054000,24.234304
"2010-07-21",26.312851,26.457029,25.303591,25.447769,10440800,23.653576
"2010-07-22",25.9524,26.40897,25.784189,26.00046,10753000,24.167299
"2010-07-23",26.120609,26.721359,25.640011,26.55315,10444800,24.681023
"2010-07-26",26.769421,27.322109,26.457029,26.985689,11002200,25.083063
"2010-07-27",27.27405,27.442261,26.69733,26.93763,10174500,25.038389
"2010-07-28",26.769421,27.105841,26.33688,26.529119,7782300,24.658686
"2010-07-29",26.6733,26.913601,26.120609,26.48106,5997800,24.614012
"2010-07-30",26.312851,27.105841,26.096581,26.841511,9422300,24.949051
"2010-08-02",27.27405,28.187189,27.22599,28.13913,10792000,26.155176
"2010-08-03",28.067039,28.307341,27.706591,27.778681,11802800,25.820147
"2010-08-04",27.8748,27.8748,27.34614,27.68256,9110700,25.79775
"2010-08-05",27.514351,27.94689,27.370171,27.82674,6474500,25.932119
"2010-08-06",27.514351,28.187189,27.514351,27.850771,7307400,25.95451
"2010-08-09",27.922859,28.23525,27.82674,28.01898,6054800,26.111265
"2010-08-10",27.46629,27.61047,26.86554,27.27405,11007800,25.417049
"2010-08-11",26.69733,26.74539,25.519859,25.61598,13922500,23.871876
"2010-08-12",25.447769,26.192699,25.15941,25.784189,8101700,24.028631
"2010-08-13",25.640011,25.92837,25.42374,25.567921,6422700,23.827089
"2010-08-16",25.375681,25.68807,25.231501,25.4718,6065900,23.737516
"2010-08-17",25.73613,26.55315,25.68807,26.312851,9492300,24.521301
"2010-08-18",26.384939,26.60121,25.904341,26.26479,8115100,24.476513
"2010-08-19",26.096581,26.26479,25.231501,25.61598,10990300,23.871876
"2010-08-20",25.32762,25.447769,25.111349,25.39971,7006400,23.670336
"2010-08-23",25.640011,25.68807,24.87105,24.919109,7162900,23.222456
"2010-08-24",24.46254,24.7509,24.174179,24.174179,9454500,22.528244
"2010-08-25",24.00597,24.41448,23.837761,24.294331,7880800,22.640215
"2010-08-26",24.46254,24.774929,24.054029,24.054029,8989600,22.416273
"2010-08-27",24.39045,24.895081,23.957911,24.79896,10162400,23.110487
"2010-08-30",24.7509,25.13538,24.60672,24.630751,9118300,22.953728
"2010-08-31",24.510599,24.895081,24.2703,24.558661,8785300,22.886545
"2010-09-01",25.01523,25.32762,24.79896,25.27956,10088100,23.558365
"2010-09-02",25.35165,26.048519,25.13538,26.02449,13073000,24.252573
"2010-09-03",26.457029,26.60121,26.00046,26.14464,6922300,24.364546
"2010-09-07",25.92837,26.33688,25.712099,26.096581,7810700,24.319754
"2010-09-08",26.26479,26.985689,26.192699,26.60121,10644500,24.790024
"2010-09-09",27.057779,27.250019,26.841511,26.985689,10583800,25.148327
"2010-09-10",26.96166,27.322109,26.74539,26.841511,6512400,25.013968
"2010-09-13",27.34614,27.850771,27.22599,27.68256,10247900,25.79775
"2010-09-14",27.53838,27.850771,27.22599,27.61047,8721700,25.730576
"2010-09-15",27.394199,27.586439,27.22599,27.46629,7895700,25.596201
"2010-09-16",27.250019,27.370171,26.793449,27.057779,11895000,25.215506
"2010-09-17",27.20196,27.250019,26.6733,26.841511,9452600,25.013968
"2010-09-20",27.033751,27.49032,26.769421,27.34614,7771100,25.484232
"2010-09-21",27.34614,27.442261,26.40897,26.841511,14035800,25.013968
"2010-09-22",26.81748,28.23525,26.81748,28.115101,18394200,26.20084
"2010-09-23",27.89883,29.22048,27.586439,28.21122,16579200,26.290413
"2010-09-24",28.836,29.43675,28.76391,29.316601,12843300,27.320532
"2010-09-27",29.22048,29.22048,28.73988,29.00421,11123400,27.029413
"2010-09-28",29.0763,29.43675,28.379431,29.36466,12535500,27.36532
"2010-09-29",29.244511,29.316601,28.908091,29.02824,7683500,27.051809
"2010-09-30",29.29257,29.43675,28.69182,29.10033,8942100,27.118992
"2010-10-01",29.41272,29.797199,29.316601,29.388691,9570200,27.387722
"2010-10-04",29.172421,29.316601,28.379431,28.643761,12942400,26.693501
"2010-10-05",29.00421,29.388691,28.88406,29.172421,12492700,27.186171
"2010-10-06",29.22048,29.96541,29.0763,29.725109,11697600,27.701227
"2010-10-07",30.08556,30.205709,29.196449,29.316601,17258600,27.320532
"2010-10-08",30.2778,31.55139,30.2778,30.97467,30284300,28.865715
"2010-10-11",31.335119,31.455271,30.83049,31.070789,9715900,28.955284
"2010-10-12",31.02273,31.791691,30.734369,31.719601,14741000,29.559921
"2010-10-13",32.224232,32.320351,31.9599,32.128109,14286300,29.940611
"2010-10-14",32.41647,32.41647,31.35915,31.55139,11151900,29.403162
"2010-10-15",31.791691,31.935869,30.68631,31.55139,17044300,29.403162
"2010-10-18",31.527361,31.69557,30.90258,31.57542,7723000,29.425564
"2010-10-19",30.998699,31.118851,30.22974,30.446011,12069000,28.373045
"2010-10-20",30.56616,31.263029,30.446011,31.118851,12885800,29.000074
"2010-10-21",31.263029,31.383181,30.34989,30.71034,10358600,28.619379
"2010-10-22",30.782431,30.87855,30.34989,30.56616,7794200,28.485016
"2010-10-25",31.09482,31.35915,30.83049,30.95064,8543800,28.843321
"2010-10-26",30.68631,31.046761,30.42198,30.926611,8998500,28.820923
"2010-10-27",30.56616,30.83049,30.061529,30.518101,10002900,28.440231
"2010-10-28",30.806459,30.806459,30.30183,30.397949,6682100,28.328257
"2010-10-29",30.397949,31.791691,30.22974,31.57542,16339900,29.425564
"2010-11-01",31.69557,31.935869,31.118851,31.35915,7852500,29.224016
"2010-11-02",31.599449,31.83975,31.455271,31.81572,7370600,29.649498
"2010-11-03",31.69557,31.83975,31.142879,31.57542,8949600,29.492386
"2010-11-04",32.10408,32.728859,32.080051,32.680801,11662600,30.524843
"2010-11-05",32.84901,33.83424,32.48856,33.641998,13374600,31.422634
"2010-11-08",33.401699,33.61797,33.01722,33.545879,9425300,31.332859
"2010-11-09",33.76215,34.05051,32.752892,33.041248,12441500,30.861511
"2010-11-10",33.497822,33.545879,32.63274,33.353642,10296700,31.153288
"2010-11-11",32.84901,33.521851,32.680801,33.185429,9105600,30.996183
"2010-11-12",32.84901,32.969158,32.007961,32.41647,11548500,30.277954
"2010-11-15",32.800949,32.897072,32.17617,32.200199,7672700,30.075943
"2010-11-16",31.671539,31.719601,30.90258,31.31109,13708800,29.245489
"2010-11-17",31.190941,31.4793,30.998699,31.09482,6672400,29.043489
"2010-11-18",31.743629,32.584679,31.719601,32.152142,11836300,30.031059
"2010-11-19",31.91184,32.344379,31.455271,32.152142,7472400,30.031059
"2010-11-22",32.007961,32.152142,31.50333,31.935869,7264400,29.82906
"2010-11-23",31.4793,31.671539,31.142879,31.55139,9648000,29.469936
"2010-11-24",31.599449,31.983931,31.599449,31.983931,6144300,29.873947
"2010-11-26",31.55139,31.719601,31.383181,31.647511,2318700,29.559719
"2010-11-29",31.407209,32.080051,31.239,31.935869,9096100,29.82906
"2010-11-30",31.50333,31.935869,31.35915,31.55139,6888000,29.469936
"2010-12-01",32.080051,32.63274,31.983931,32.608711,8982600,30.45751
"2010-12-02",33.209461,33.882301,32.873039,33.858269,18060100,31.62463
"2010-12-03",33.497822,34.242748,33.37767,34.194691,10436200,31.93886
"2010-12-06",34.05051,34.386929,33.954391,34.218719,7631300,31.961319
"2010-12-07",34.603199,34.843498,33.882301,34.002449,13392600,31.759302
"2010-12-08",33.954391,34.483051,33.69006,33.97842,11289000,31.736855
"2010-12-09",34.074539,34.242748,33.714088,34.002449,5772100,31.759302
"2010-12-10",33.954391,34.314838,33.738121,34.242748,5465400,31.983749
"2010-12-13",34.531109,34.843498,34.314838,34.50708,6981300,32.230644
"2010-12-14",34.483051,34.50708,33.882301,34.122601,6705300,31.871531
"2010-12-15",33.858269,34.122601,33.497822,33.545879,6959100,31.332859
"2010-12-16",33.90633,34.747379,33.786179,34.747379,11019200,32.45509
"2010-12-17",34.819469,35.083801,34.65126,34.987679,8935800,32.679543
"2010-12-20",35.059769,35.516338,34.627232,35.49231,8993600,33.150883
"2010-12-21",35.612461,36.020969,35.516338,35.78067,9069100,33.420212
"2010-12-22",35.996941,36.645748,35.876789,36.38142,9284500,33.981335
"2010-12-23",36.573662,37.558891,36.549629,36.862019,12324900,34.430218
"2010-12-27",36.645748,36.7659,36.117088,36.597691,5590800,34.183334
"2010-12-28",36.789928,36.934109,36.573662,36.645748,5449600,34.228218
"2010-12-29",36.91008,36.98217,36.357391,36.357391,7083300,33.958893
"2010-12-30",36.45351,36.69381,36.23724,36.549629,5902100,34.138439
"2010-12-31",36.5256,37.246498,36.405449,36.98217,5971200,34.54245
"2011-01-03",38.015461,38.9286,37.919338,37.9674,17378200,35.462681
"2011-01-04",39.52935,39.865768,38.952629,39.697559,31450800,37.078697
"2011-01-05",39.265018,39.865768,38.71233,39.793678,20091000,37.168488
"2011-01-06",40.178162,40.178162,39.00069,39.31308,15689000,36.719585
"2011-01-07",39.52935,39.577412,38.688301,39.45726,15107100,36.854256
"2011-01-10",40.154129,40.154129,39.409199,39.625469,24682600,37.011383
