"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"2008-08-04",48.47884,48.698116,47.554073,48.202362,3803500,36.346134
"2008-08-05",48.49791,49.317806,48.431171,49.165268,4858400,37.072201
"2008-08-06",49.079464,49.184334,48.192829,48.860188,4381300,36.842144
"2008-08-07",48.383503,48.393036,47.506405,47.601742,4274300,35.893234
"2008-08-08",47.668476,49.012726,47.220394,48.926926,4276700,36.892467
"2008-08-11",48.926926,49.880295,48.488373,49.155731,4308000,37.064999
"2008-08-12",49.09853,49.479877,48.755318,48.965057,3625300,36.921238
"2008-08-13",48.822052,48.860188,47.678009,48.507442,3420300,36.576168
"2008-08-14",48.078426,48.955524,47.639874,48.421638,3391900,36.511475
"2008-08-15",48.49791,49.022263,48.145161,48.555111,3488800,36.612106
"2008-08-18",48.602779,48.745785,47.401531,47.725677,3505900,36.191669
"2008-08-19",47.658943,47.658943,46.410027,46.772308,4618300,35.468708
"2008-08-20",46.781841,46.819977,45.580597,46.228889,3478700,35.056625
"2008-08-21",45.799873,46.676971,45.447124,46.476765,3575400,35.244587
"2008-08-22",46.562569,47.630341,46.524433,47.477802,2983000,36.003693
"2008-08-25",47.001118,47.391998,45.990547,46.286091,2934000,35.100006
"2008-08-26",46.600704,46.734173,45.904743,46.657906,2773200,35.381962
"2008-08-27",46.638836,47.067852,46.238422,46.848579,2817200,35.526535
"2008-08-28",47.13459,48.621845,46.943916,47.973553,3994900,36.379642
"2008-08-29",47.85915,48.164227,47.515938,47.830547,3549000,36.27121
"2008-09-02",48.307232,49.565681,47.573139,47.85915,4569200,36.292896
"2008-09-03",48.173763,48.173763,46.476765,46.858112,4424500,35.533787
"2008-09-04",46.486298,46.486298,45.666401,45.752205,7707900,34.695141
"2008-09-05",45.475727,45.828472,44.741631,45.494793,5879800,34.499928
"2008-09-08",46.505367,47.268063,45.752205,46.333759,7168300,35.136147
"2008-09-09",46.295624,47.411068,44.827435,44.960907,7476200,34.09507
"2008-09-10",45.351788,45.714069,44.741631,45.342255,6575400,34.384254
"2008-09-11",44.960907,45.408989,44.512821,45.408989,6617400,34.434875
"2008-09-12",45.056244,45.447124,44.817902,45.332722,4556300,34.377045
"2008-09-15",44.160076,44.798836,43.635723,43.778728,8558300,33.198605
"2008-09-16",43.082767,44.036137,42.749088,43.807331,7668600,33.22028
"2008-09-17",42.977898,42.977898,41.099762,41.738518,9660800,31.651461
"2008-09-18",42.329605,42.358208,39.555302,41.986393,12546600,31.839426
"2008-09-19",43.864532,44.713032,42.47261,43.206707,8567600,32.764824
"2008-09-22",42.787224,42.787224,41.299969,41.56691,6550900,31.521315
"2008-09-23",41.595512,42.653751,40.851883,41.166496,6531400,31.21767
"2008-09-24",41.195099,41.728985,39.955715,40.203594,5981100,30.48748
"2008-09-25",40.489605,41.662247,40.289394,41.328568,7827200,31.340565
"2008-09-26",40.441936,42.320072,40.136856,42.110332,6510400,31.933401
"2008-09-29",41.385773,41.624115,37.43882,38.487526,10589400,29.186136
"2008-09-30",39.612503,39.679241,37.944107,39.612503,7708900,30.039244
"2008-10-01",39.259758,39.259758,37.276749,37.829704,10857600,28.687296
"2008-10-02",37.562759,37.801102,36.228043,36.332912,8892000,27.552229
"2008-10-03",37.295815,38.05851,35.875294,36.075504,7119800,27.357035
"2008-10-06",34.740784,35.246071,33.043789,34.245033,12186900,25.968935
"2008-10-07",34.321304,35.465347,32.977051,33.320267,9669700,25.267662
"2008-10-08",32.500366,34.302235,31.852076,32.490833,12427300,24.638685
"2008-10-09",33.558609,34.225967,29.201708,29.92627,13120400,22.693892
"2008-10-10",27.91466,30.746166,24.797142,29.173107,17690900,22.122763
"2008-10-13",30.927307,32.109486,30.040674,31.871143,9673400,24.168751
"2008-10-14",33.749283,33.93042,30.221813,30.603161,10293600,23.207209
"2008-10-15",29.85,30.851038,27.333105,27.723986,12889300,21.023849
"2008-10-16",27.542845,29.821398,26.742016,29.487719,11620200,22.361332
"2008-10-17",28.42948,29.392382,26.503674,28.000463,17267600,21.233513
"2008-10-20",28.334143,28.934765,27.161497,28.334143,9324300,21.486546
"2008-10-21",27.800255,28.667822,27.237768,27.504711,8236900,20.857565
"2008-10-22",26.885021,27.447508,25.788645,26.551342,8882500,20.134607
"2008-10-23",26.646679,28.248339,25.960253,27.533312,12040700,20.879253
"2008-10-24",25.388231,27.094763,25.064085,25.893517,8292000,19.635757
"2008-10-27",25.493101,26.59901,24.94968,24.997349,8422400,18.956171
"2008-10-28",25.807713,28.038597,24.797142,27.933727,9634300,21.182901
"2008-10-29",27.571447,29.23031,27.32357,27.628649,7909700,20.951551
"2008-10-30",29.087305,29.621191,27.971863,28.725023,7849400,21.782963
"2008-10-31",28.543884,29.249376,28.162537,29.030102,8534600,22.014313
"2008-11-03",28.991968,29.640259,28.601086,29.468653,4450000,22.34688
"2008-11-04",30.078808,31.461195,29.764196,31.270521,8308500,23.713289
"2008-11-05",30.870106,31.556532,29.316113,29.544922,6355700,22.404718
"2008-11-06",29.182642,29.745129,26.665745,26.923155,8422700,20.416552
"2008-11-07",27.180565,28.076733,26.875486,27.990929,5561200,21.22628
"2008-11-10",28.515282,28.868029,27.171032,27.590513,3961600,20.922632
"2008-11-11",27.228233,27.266369,25.636106,26.103258,6588400,19.794802
"2008-11-12",25.626574,26.131859,25.273827,25.474033,7181800,19.317652
"2008-11-13",25.588438,27.600048,24.272789,27.447508,9918800,20.81419
"2008-11-14",26.93269,27.466576,25.807713,26.074657,7213900,19.773123
"2008-11-17",25.779112,26.065123,24.873411,25.083153,5304500,19.02124
"2008-11-18",24.978281,25.79818,24.377659,25.149889,8276600,19.283257
"2008-11-19",25.102219,25.702843,23.128744,23.243149,7736200,17.821295
"2008-11-20",22.947605,24.596933,22.270712,22.566257,10705600,17.302301
"2008-11-21",23.119211,24.30139,22.156307,24.196518,9145300,18.552267
"2008-11-24",24.701805,25.531237,23.853306,24.968748,10005200,19.144367
"2008-11-25",25.493101,25.702843,23.891439,24.673203,7778300,18.917761
"2008-11-26",24.339523,25.93165,23.605429,25.807713,6244200,19.787632
"2008-11-28",25.693308,26.560875,25.693308,26.560875,2220700,20.365105
"2008-12-01",26.217663,26.436937,24.654137,24.778074,6340700,18.998177
"2008-12-02",25.216623,25.426365,24.511131,25.350096,6136000,19.436762
"2008-12-03",25.016417,25.512169,23.996311,25.264292,7017900,19.370975
"2008-12-04",24.749474,25.321495,23.834238,24.291855,5442200,18.625374
"2008-12-05",23.900974,25.407297,23.309885,25.302427,6807000,19.400213
"2008-12-08",25.960253,26.522739,25.226158,25.941185,9359600,19.889967
"2008-12-09",25.740976,26.93269,25.454966,26.389269,10700400,20.233524
"2008-12-10",26.742016,28.391344,26.713413,27.561913,10072300,21.132635
"2008-12-11",27.561913,28.296007,27.047094,27.180565,9222800,20.840242
"2008-12-12",26.637144,27.895592,25.788645,27.600048,12773600,21.161871
"2008-12-15",28.705956,30.374353,28.667822,29.344713,15976700,22.499567
"2008-12-16",29.573523,31.623266,29.392382,31.270521,11750700,23.976145
"2008-12-17",30.98451,31.718603,30.507824,31.289587,7684900,23.990763
"2008-12-18",31.403992,31.785339,30.698498,31.19425,10412400,23.917671
"2008-12-19",31.899744,32.414562,30.974976,31.165649,10555900,23.895741
"2008-12-22",31.251453,31.251453,29.754663,30.412487,6625100,23.318262
"2008-12-23",30.145544,30.545959,29.544922,30.231348,6374400,23.179377
"2008-12-24",30.326685,30.517359,30.031139,30.355286,1555100,23.274405
"2008-12-26",30.517359,30.746166,29.907202,30.479223,2141800,23.369431
"2008-12-29",29.792797,29.792797,29.220776,29.754663,4389000,22.81389
"2008-12-30",29.907202,31.108448,29.897669,31.070313,4189500,23.822641
"2008-12-31",31.08938,31.747206,31.070313,31.299122,5113200,23.998081
"2009-01-02",31.394459,33.22493,31.003576,33.043789,5360700,25.335768
"2009-01-05",32.862648,33.062855,32.414562,32.872181,7326400,25.204195
"2009-01-06",33.196327,34.702652,33.196327,34.359436,7553800,26.344521
"2009-01-07",33.959023,33.959023,32.58617,32.843578,5969900,25.182259
"2009-01-08",32.624306,32.986584,32.223888,32.986584,4573200,25.291912
"2009-01-09",33.3298,33.3298,32.042751,32.548035,5815500,24.955662
"2009-01-12",32.405029,32.548035,31.842543,32.19529,4529800,24.6852
"2009-01-13",32.128551,32.395496,31.31819,31.823475,5365000,24.400116
"2009-01-14",31.461195,31.594666,30.21228,30.507824,6359100,23.391363
"2009-01-15",30.584095,31.289587,29.792797,31.108448,7048000,23.851881
"2009-01-16",31.527929,31.651869,30.7271,31.403992,7480400,24.078485
"2009-01-20",31.280054,31.899744,30.021606,30.059742,7177400,23.047802
"2009-01-21",30.536427,31.032179,29.726061,30.879639,5696100,23.676445
"2009-01-22",30.517359,30.841505,29.821398,30.479223,6970600,23.369431
"2009-01-23",29.621191,31.032179,29.535387,30.708033,5886600,23.54487
"2009-01-26",30.717566,31.785339,30.450623,31.632801,9147300,24.253923
"2009-01-27",31.804407,32.538502,31.585133,32.328762,6855100,24.787535
"2009-01-28",32.872181,33.596741,32.719643,33.091457,7124500,25.372318
"2009-01-29",32.719643,32.99612,31.003576,31.146582,9499100,23.881123
"2009-01-30",31.19425,32.643372,30.812902,31.280054,8553500,23.983454
"2009-02-02",30.812902,30.955908,29.888134,30.345753,7607000,23.267094
"2009-02-03",30.57456,30.584095,29.573523,30.21228,8800800,23.164757
"2009-02-04",30.250416,31.756739,30.250416,30.841505,7933000,23.647211
"2009-02-05",29.869068,31.365858,29.764196,31.003576,7574300,23.771479
"2009-02-06",31.384924,32.080883,31.108448,31.880676,7895000,24.443975
"2009-02-09",31.918812,32.109486,31.375391,31.985548,4863800,24.524387
"2009-02-10",31.623266,32.128551,30.259949,30.479223,7442700,23.369431
"2009-02-11",31.775806,31.976013,30.221813,30.688965,5490000,23.530249
"2009-02-12",30.21228,30.431555,29.363781,30.383886,7264000,23.296337
"2009-02-13",30.498291,31.985548,30.326685,31.518396,8672900,24.166204
"2009-02-17",30.7271,30.898706,29.687927,29.783264,7686000,22.835817
"2009-02-18",29.935802,29.935802,28.639221,28.877563,7666900,22.368582
"2009-02-19",29.125439,29.478186,28.734558,28.82036,8336900,22.324268
"2009-02-20",28.391344,28.391344,27.056627,27.495176,10526400,21.297785
"2009-02-23",27.857458,27.971863,26.370201,26.44647,12450800,20.485453
"2009-02-24",26.494139,27.800255,26.246264,27.409374,11726800,21.231319
"2009-02-25",27.628649,27.628649,26.770617,26.942223,8651600,20.869461
"2009-02-26",27.47611,27.47611,26.169994,26.274864,6964500,20.352526
"2009-02-27",25.817247,26.484606,25.531237,25.578905,9855100,19.813438
"2009-03-02",25.111753,25.226158,23.624496,23.796103,9507500,18.432472
"2009-03-03",24.082113,24.339523,23.462423,23.548227,8409800,18.240469
"2009-03-04",24.167917,24.606468,23.748434,24.177452,8012600,18.727863
"2009-03-05",23.653097,23.7103,22.585323,22.795065,7701900,17.657068
"2009-03-06",22.890402,23.500559,21.984701,22.499521,11286900,17.428146
"2009-03-09",22.28978,22.995274,22.022837,22.146774,6824300,17.154905
"2009-03-10",22.623459,24.263254,22.623459,24.244186,11947200,18.77956
"2009-03-11",24.053513,25.750511,24.053513,25.416832,11015000,19.687891
"2009-03-12",25.397764,26.093723,24.825743,26.05559,8129200,20.182676
"2009-03-13",26.293932,26.293932,24.882944,25.674242,6706700,19.887281
"2009-03-16",25.874449,26.618076,25.750511,25.79818,5592200,19.983284
"2009-03-17",25.779112,26.274864,25.4359,26.274864,4276800,20.352526
"2009-03-18",26.236729,27.06616,25.550303,27.028027,8865100,20.935925
"2009-03-19",27.333105,27.342638,26.59901,26.722948,5798600,20.699619
"2009-03-20",26.789684,26.913622,25.474033,25.693308,9277100,19.902054
"2009-03-23",26.293932,27.590513,26.141392,27.590513,5486300,21.371622
"2009-03-24",27.342638,28.038597,27.171032,27.590513,6068100,21.371622
"2009-03-25",27.981396,28.753624,26.980358,27.600048,8955100,21.379009
"2009-03-26",27.962328,29.001501,27.743053,29.001501,6968100,22.464581
"2009-03-27",28.648754,28.829895,27.771654,27.886059,6296300,21.600561
"2009-03-30",27.371239,27.371239,26.217663,26.513206,7763300,20.537151
"2009-03-31",26.684813,27.142431,26.217663,26.560875,7159700,20.574068
"2009-04-01",26.44647,27.1901,26.16046,26.989891,7936800,20.906389
"2009-04-02",27.847923,29.773729,27.666784,29.144506,10714100,22.575356
"2009-04-03",29.106371,29.535387,28.419945,28.791759,6619200,22.302114
"2009-04-06",28.648754,28.791759,27.466576,28.400879,8457500,21.99934
"2009-04-07",28.124401,28.601086,27.542845,27.924192,7575100,21.630095
"2009-04-08",28.0958,28.400879,27.781187,28.238806,4900500,21.8738
"2009-04-09",28.868029,29.659327,28.648754,29.59259,6723000,22.922434
"2009-04-13",29.392382,29.392382,28.114868,28.858496,6964600,22.353807
"2009-04-14",28.515282,29.23031,28.343676,28.801292,4744600,22.309504
"2009-04-15",28.82036,29.668859,28.696423,29.239843,8441800,22.649202
"2009-04-16",29.487719,30.250416,29.125439,30.021606,5244100,23.254759
"2009-04-17",30.059742,30.507824,29.726061,30.021606,8030900,23.254759
"2009-04-20",29.554455,29.859533,28.362743,28.400879,6556600,21.99934
"2009-04-21",28.400879,29.23031,27.933727,29.134974,6445600,22.56797
"2009-04-22",29.163574,30.965443,28.782227,30.21228,9581100,23.402447
"2009-04-23",30.393421,31.041712,29.821398,30.870106,8328100,23.912004
"2009-04-24",30.050207,30.507824,28.982433,29.983471,17849400,23.225214
"2009-04-27",29.106371,29.764196,28.772692,28.887096,12959700,22.375963
"2009-04-28",28.601086,28.601086,27.971863,28.057665,8402100,21.733482
"2009-04-29",28.648754,29.878601,28.601086,29.459118,7256900,22.819046
"2009-04-30",30.10741,30.526892,29.478186,29.754663,8332400,23.047983
"2009-05-01",29.716528,30.402954,29.430517,30.155079,5587900,23.358145
"2009-05-04",30.57456,30.765234,29.773729,30.050207,11734300,23.276909
"2009-05-05",30.10741,30.603161,30.021606,30.202747,7092000,23.395069
"2009-05-06",31.270521,32.004616,30.746166,31.918812,12515900,24.724331
"2009-05-07",32.119019,32.347828,31.232386,31.566065,10898700,24.451096
"2009-05-08",32.033215,33.282131,31.728138,33.10099,9318700,25.640045
"2009-05-11",32.69104,32.872181,31.813942,32.07135,7125700,24.842491
"2009-05-12",32.17622,32.309692,31.079847,31.566065,6897000,24.451096
"2009-05-13",31.08938,31.165649,29.525854,29.907202,8854500,23.166136
"2009-05-14",29.907202,30.717566,29.859533,30.431555,4831300,23.5723
"2009-05-15",30.488758,30.98451,30.21228,30.460155,5713000,23.59446
"2009-05-18",30.708033,31.489796,30.593628,31.461195,6649300,24.614309
"2009-05-19",31.527929,31.86161,31.041712,31.546997,6076800,24.681433
"2009-05-20",31.833008,32.185757,31.423059,31.508863,5572900,24.651602
"2009-05-21",31.06078,31.06078,29.964405,30.336218,6145500,23.734158
"2009-05-22",30.345753,31.08938,30.259949,30.603161,4474100,23.943008
"2009-05-26",30.336218,31.508863,30.269482,31.108448,5596800,24.338333
"2009-05-27",31.032179,31.470728,30.488758,30.565027,5009000,23.913172
"2009-05-28",30.565027,30.908239,29.85,30.698498,4310900,24.017597
"2009-05-29",30.965443,31.670935,30.784302,31.613733,5627200,24.733656
"2009-06-01",32.080883,33.911354,31.995081,33.701614,8038100,26.36714
"2009-06-02",33.663479,33.920887,32.986584,33.549072,6768300,26.247799
"2009-06-03",33.31073,33.444202,32.509899,33.053322,5179900,25.85994
"2009-06-04",33.053322,33.901821,32.910316,33.82555,4542900,26.464106
"2009-06-05",34.75032,34.950527,33.920887,34.054359,6609700,26.643124
"2009-06-08",34.054359,34.321304,33.453735,34.006691,4939900,26.605827
"2009-06-09",34.102028,34.292702,33.61581,34.054359,5125700,26.643124
"2009-06-10",34.283169,34.492908,33.444202,33.939957,4842100,26.553614
"2009-06-11",34.082962,34.635914,34.063892,34.121094,5747400,26.695332
"2009-06-12",33.939957,34.006691,33.415604,33.758816,4638700,26.411896
"2009-06-15",33.453735,33.472805,32.033215,32.338295,7701300,25.300526
"2009-06-16",32.471767,32.567104,31.356323,31.613733,8557500,24.733656
"2009-06-17",31.527929,31.690002,30.898706,31.251453,6833400,24.450211
"2009-06-18",31.327723,31.642334,30.746166,31.442127,6228600,24.599386
"2009-06-19",31.594666,31.813942,31.232386,31.280054,7138100,24.472589
"2009-06-22",31.051245,31.051245,30.059742,30.10741,5668900,23.555143
"2009-06-23",30.155079,30.174145,29.497253,29.964405,7538700,23.443262
"2009-06-24",30.21228,30.612696,29.373316,29.59259,8636400,23.152367
"2009-06-25",29.449585,30.698498,29.449585,30.364819,7338400,23.756533
"2009-06-26",30.374353,30.83197,30.193213,30.288549,4899000,23.696867
"2009-06-29",30.422022,30.812902,30.088343,30.679432,5003500,24.002676
"2009-06-30",30.793835,30.793835,29.754663,29.935802,4854700,23.420883
"2009-07-01",30.116943,30.641296,29.916737,30.374353,5411700,23.763996
"2009-07-02",29.935802,30.136011,29.144506,29.363781,4927600,22.973356
"2009-07-06",29.07777,29.173107,28.515282,28.906164,4730600,22.61532
"2009-07-07",28.915697,28.9729,27.847923,27.94326,7402400,21.861979
"2009-07-08",28.009996,28.400879,27.80979,28.105333,9839900,21.988775
"2009-07-09",28.296007,28.439013,27.962328,28.286474,7207000,22.130493
"2009-07-10",28.153002,28.677355,27.933727,28.629686,6408400,22.399019
"2009-07-13",28.772692,29.392382,28.543884,29.373316,6257800,22.980812
"2009-07-14",29.430517,29.773729,29.277979,29.726061,5864300,23.256794
"2009-07-15",30.059742,30.98451,29.945337,30.898706,6799700,24.174234
"2009-07-16",30.851038,31.461195,30.774769,31.299122,3522700,24.487503
"2009-07-17",31.184717,31.403992,30.650829,30.917774,5856800,24.189148
"2009-07-20",31.013111,31.871143,31.013111,31.813942,4749300,24.890287
"2009-07-21",32.204823,32.366894,31.299122,31.852076,7420600,24.92012
"2009-07-22",31.766273,32.157154,31.690002,31.823475,3539600,24.897747
"2009-07-23",31.880676,32.748241,31.527929,32.624306,6134800,25.524288
"2009-07-24",32.366894,32.4813,31.613733,32.405029,6360500,25.352732
"2009-07-27",31.651869,32.729176,31.651869,32.643372,8543700,25.539202
"2009-07-28",32.319225,32.757778,32.042751,32.557568,5028200,25.472073
"2009-07-29",32.290627,32.595703,32.080883,32.452698,5190500,25.390022
"2009-07-30",32.786377,33.234463,32.662441,32.900784,4837000,25.740597
"2009-07-31",32.872181,33.243996,32.662441,33.081921,5152500,25.882313
"2009-08-03",33.377468,33.692078,32.977051,33.634876,6356800,26.314926
"2009-08-04",33.434669,34.006691,33.367935,33.987625,4782200,26.590918
"2009-08-05",33.939957,34.044827,33.387001,33.644409,5788300,26.322392
"2009-08-06",33.84462,33.93042,33.520473,33.711147,5657700,26.374603
"2009-08-07",34.197365,35.017262,34.035294,34.683582,6281800,27.13541
"2009-08-10",34.597778,34.645447,33.987625,34.283169,3517300,26.822138
"2009-08-11",34.121094,34.245033,33.491871,33.768349,3797300,26.419353
"2009-08-12",33.663479,35.150734,33.663479,34.788452,5700500,27.217449
"2009-08-13",34.998196,35.007729,34.187832,34.502441,4228000,26.993694
"2009-08-14",34.56918,34.740784,33.911354,34.197365,4830100,26.755007
"2009-08-17",33.61581,33.882751,33.053322,33.291664,5393100,26.04641
"2009-08-18",33.129589,33.444202,32.938915,33.387001,4364800,26.360523
"2009-08-19",33.110523,33.530006,32.891247,33.396534,4043100,26.368048
"2009-08-20",33.539539,33.816017,33.301197,33.692078,3718100,26.601391
"2009-08-21",34.245033,34.778919,33.84462,34.626381,6073500,27.339067
"2009-08-24",34.693115,35.665554,34.626381,35.532082,8285900,28.054159
"2009-08-25",35.808559,36.208973,35.398609,35.770424,5292500,28.242342
"2009-08-26",35.636951,35.770424,35.160267,35.389076,4759600,27.941248
"2009-08-27",35.484413,36.008766,35.341408,35.646488,7363900,28.144489
"2009-08-28",35.961098,36.075504,35.179337,35.493946,3974600,28.024046
"2009-08-31",35.303272,35.303272,34.712185,35.045864,4713000,27.670273
"2009-09-01",34.950527,35.560684,34.13063,34.245033,6992000,27.037966
"2009-09-02",34.245033,34.416641,33.93042,34.102028,5252700,26.925068
"2009-09-03",34.311768,34.635914,33.901821,34.56918,7569400,27.293909
"2009-09-04",34.607315,35.503483,34.483376,35.417679,6317000,27.963831
"2009-09-08",35.751358,36.19944,35.570217,36.056435,6441400,28.468157
"2009-09-09",36.170841,36.828663,35.932499,36.666592,6865400,28.949896
"2009-09-10",36.895401,37.581825,36.351978,37.581825,5825500,29.67252
"2009-09-11",37.667629,37.667629,36.742863,37.114677,7758500,29.303692
"2009-09-14",37.019341,38.134781,36.704727,38.106178,8020200,30.086519
"2009-09-15",38.268253,38.325455,37.810635,37.934574,5593500,29.95104
"2009-09-16",38.201515,38.325455,37.534157,38.201515,6903800,30.161781
"2009-09-17",38.153847,38.659134,37.801102,38.230118,8238800,30.18437
"2009-09-18",38.163383,38.563797,38.05851,38.296852,6706900,30.23707
"2009-09-21",38.001308,38.068047,37.314884,37.486488,5960800,29.597252
"2009-09-22",37.610428,38.020378,37.486488,37.867836,4361400,29.898344
"2009-09-23",37.886906,38.077579,37.343483,37.419754,4065300,29.544554
"2009-09-24",37.419754,37.705765,36.666592,36.876331,5427300,29.115505
"2009-09-25",36.685658,36.723793,35.789494,36.046902,7144600,28.460627
"2009-09-28",36.123173,36.180374,35.465347,35.59882,8968600,28.106853
"2009-09-29",35.70369,35.9897,35.455814,35.513016,7946900,28.039101
"2009-09-30",35.551151,35.646488,34.502441,35.417679,11686800,27.963831
"2009-10-01",35.379543,35.484413,34.664516,34.702652,6096500,27.399286
"2009-10-02",34.273636,34.559647,33.768349,33.939957,7861600,26.797104
"2009-10-05",34.092495,34.826588,33.920887,34.531044,8887100,27.263798
"2009-10-06",34.817055,35.484413,34.731251,34.893326,6587600,27.54982
"2009-10-07",34.931458,35.103065,34.531044,34.616848,4719900,27.331535
"2009-10-08",34.969593,35.312809,34.712185,35.122135,4686700,27.730482
"2009-10-09",35.112598,35.503483,34.921925,35.436745,3763800,27.978882
"2009-10-12",35.617886,35.751358,35.417679,35.513016,4439100,28.039101
"2009-10-13",35.503483,35.503483,35.055397,35.103065,5000800,27.715424
"2009-10-14",35.37001,35.68462,35.255604,35.675087,7476000,28.167068
"2009-10-15",35.608353,36.037369,35.47488,35.999233,6647800,28.422997
"2009-10-16",35.646488,36.228043,35.465347,36.027836,5810000,28.44558
"2009-10-19",36.142239,36.933537,35.980167,36.628456,5973000,28.9198
"2009-10-20",36.742863,36.752396,35.865761,36.037369,6757300,28.453104
"2009-10-21",36.027836,36.113636,35.122135,35.236538,6861500,27.82081
"2009-10-22",35.160267,37.181412,35.141201,36.733326,10516800,29.002592
"2009-10-23",37.267216,37.35302,36.32338,36.475918,7169600,28.799353
"2009-10-26",36.399647,37.114677,35.799026,35.961098,5597100,28.392883
"2009-10-27",36.113636,36.256641,35.675087,35.751358,7207600,28.22728
"2009-10-28",35.722755,35.846695,34.797989,34.893326,6199500,27.54982
"2009-10-29",34.969593,35.560684,34.836121,35.465347,5892100,28.001482
"2009-10-30",35.284206,35.455814,34.092495,34.216431,7175500,27.015396
"2009-11-02",34.321304,34.740784,33.939957,34.502441,5045000,27.241217
"2009-11-03",34.359436,34.44524,33.939957,34.368973,4802200,27.135841
"2009-11-04",34.56918,35.274673,34.511978,34.702652,5834200,27.399286
"2009-11-05",34.864723,35.846695,34.864723,35.837162,5725700,28.295036
"2009-11-06",35.751358,36.104103,35.560684,35.942032,3910100,28.377832
"2009-11-09",36.189907,36.723793,35.980167,36.647526,3876500,28.934851
"2009-11-10",36.590321,37.000271,36.380581,36.800064,3973600,29.055285
"2009-11-11",37.067009,37.257683,36.676125,36.924,3991700,29.153139
"2009-11-12",36.847733,37.286282,36.628456,36.771461,4044400,29.032707
"2009-11-13",36.761929,37.467422,36.637989,37.419754,5180500,29.544554
"2009-11-16",37.467422,38.36359,37.467422,38.001308,6789200,30.003723
"2009-11-17",37.7439,37.991776,37.562759,37.762966,4455900,29.815542
"2009-11-18",37.63903,37.724831,37.238613,37.391151,4365200,29.760376
"2009-11-19",37.038406,37.067009,36.180374,36.466385,7048100,29.024338
"2009-11-20",36.237576,36.552189,35.961098,36.266178,6055600,28.864988
"2009-11-23",36.580788,36.914467,36.514053,36.876331,4184800,29.350616
"2009-11-24",36.904934,37.028873,36.380581,36.962135,3705600,29.418909
"2009-11-25",36.962135,37.295815,36.704727,37.286282,3224700,29.67691
"2009-11-27",36.371048,37.047939,36.018299,36.685658,2605600,29.198851
"2009-11-30",36.571255,36.828663,36.30431,36.676125,4457300,29.191273
"2009-12-01",36.943069,37.667629,36.943069,37.534157,4636300,29.874193
"2009-12-02",37.553226,38.068047,37.524624,37.915504,6736700,30.177713
"2009-12-03",37.944107,38.230118,37.696232,37.753433,5616700,30.048723
"2009-12-04",38.230118,38.735405,37.810635,38.268253,6049500,30.458481
"2009-12-07",38.344521,39.050014,38.287319,38.907009,6432200,30.966873
"2009-12-08",38.821205,38.821205,38.134781,38.36359,4513900,30.534363
"2009-12-09",38.458927,38.630531,37.991776,38.382656,5762300,30.54954
"2009-12-10",38.725868,39.011883,38.392189,38.430325,4788800,30.587475
"2009-12-11",38.697269,39.145351,38.620998,38.964214,4778900,31.012409
"2009-12-14",39.145351,39.612503,39.10722,39.383694,5551000,31.346285
"2009-12-15",38.973747,39.450432,38.611465,39.326492,6417900,31.300747
"2009-12-16",39.097683,39.564835,38.477993,38.487526,9723700,30.632999
"2009-12-17",37.982243,38.296852,37.677162,37.696232,7910500,30.003199
"2009-12-18",37.7439,37.95364,37.181412,37.324417,10461200,29.70726
"2009-12-21",37.629494,38.001308,37.515091,37.724831,4992600,30.025959
"2009-12-22",37.867836,38.029911,37.667629,37.753433,4125300,30.048723
"2009-12-23",38.001308,38.115715,37.553226,38.068047,3458400,30.299116
"2009-12-24",38.172916,38.172916,37.95364,38.020378,993600,30.261183
"2009-12-28",38.077579,38.115715,37.829704,37.95364,2361600,30.208073
"2009-12-29",38.020378,38.163383,37.95364,38.020378,2659200,30.261183
"2009-12-30",37.791569,37.97271,37.667629,37.95364,2569200,30.208073
"2009-12-31",37.858303,38.039444,37.324417,37.372086,2923500,29.745199
"2010-01-04",37.762966,38.497063,37.63903,38.46846,7750500,30.617823
"2010-01-05",38.287319,38.57333,38.220585,38.544731,6796000,30.67853
"2010-01-06",38.554264,38.649601,38.354057,38.544731,6209200,30.67853
"2010-01-07",38.554264,39.431362,38.211052,39.288357,10266400,31.270393
"2010-01-08",39.011883,40.232193,38.887943,40.155926,7158300,31.960909
"2010-01-11",40.337063,41.118828,40.32753,40.661209,5366500,32.363075
"2010-01-12",40.413334,40.527737,39.908047,40.203594,4729900,31.998854
"2010-01-13",40.194057,40.518204,39.888981,40.3466,4298200,32.112682
"2010-01-14",40.270329,40.73748,40.155926,40.584942,3598200,32.30238
"2010-01-15",40.556339,40.813751,40.241726,40.642143,6009400,32.347897
"2010-01-19",40.727947,41.195099,40.499138,40.851883,5475600,32.514839
"2010-01-20",40.584942,40.680279,39.946182,40.384731,4842500,32.143021
"2010-01-21",40.384731,40.527737,38.783073,38.830742,7782500,30.906166
"2010-01-22",38.6782,39.164421,37.991776,38.020378,7262100,30.261183
"2010-01-25",38.411259,38.773537,38.211052,38.344521,3229900,30.519173
"2010-01-26",38.182449,38.57333,37.858303,38.106178,2911200,30.329472
"2010-01-27",38.277786,38.497063,37.600895,38.382656,6189000,30.54954
"2010-01-28",38.640068,38.697269,37.429287,37.963173,6192200,30.215647
"2010-01-29",36.704727,37.343483,35.827625,36.8382,15968700,29.320267
"2010-02-01",37.105141,37.581825,37.047939,37.534157,5390800,29.874193
