"","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2014-05-13",65.720001,65.949997,64.470001,64.720001,1075800,60.558544
"2014-05-14",64.519997,64.589996,63.950001,64.150002,1309700,60.025188
"2014-05-15",64.089996,64.089996,62.650002,63.16,1506400,59.246613
"2014-05-16",63.150002,63.849998,62.830002,63.82,1165000,59.86573
"2014-05-19",63.16,64.040001,62.900002,63.669998,750200,59.725014
"2014-05-20",63.23,63.77,62.549999,63.59,1307800,59.649979
"2014-05-21",63.630001,64.410004,63.400002,63.970001,941000,60.006439
"2014-05-22",64.019997,64.459999,63.52,63.59,739900,59.649979
"2014-05-23",63.700001,63.810001,63.290001,63.740002,574200,59.790684
"2014-05-27",64,64.870003,63.529999,64.800003,1161000,60.785023
"2014-05-28",64.650002,64.660004,63.68,63.740002,707000,59.790684
"2014-05-29",63.740002,63.939999,63.189999,63.619999,929300,59.678116
"2014-05-30",63.869999,65.18,63.73,65.019997,1052600,60.991383
"2014-06-02",65,65.599998,64.669998,65.050003,1184700,61.01952
"2014-06-03",65.290001,65.400002,64.620003,65.330002,863300,61.282166
"2014-06-04",65.050003,65.410004,64.769997,65.18,474700,61.141457
"2014-06-05",65.18,65.709999,64.68,65.540001,595300,61.479172
"2014-06-06",65.900002,66.470001,65.790001,65.989998,488200,61.901264
"2014-06-09",65.849998,66.669998,65.839996,66.190002,568500,62.088879
"2014-06-10",65.989998,66.400002,65.5,65.650002,483900,61.58234
"2014-06-11",65.449997,65.959999,65.32,65.900002,679600,61.816845
"2014-06-12",65.57,65.720001,64.849998,65.050003,477600,61.01952
"2014-06-13",64.959999,65.18,64.410004,65,410400,60.972626
"2014-06-16",64.739998,64.800003,63.860001,64.360001,913900,60.372269
"2014-06-17",64.199997,64.709999,63.98,64.449997,804200,60.456692
"2014-06-18",64.269997,64.739998,64,64.559998,457200,60.559875
"2014-06-19",64.620003,64.889999,64.150002,64.190002,593500,60.212803
"2014-06-20",64.330002,64.330002,62.919998,63.049999,3306900,59.143429
"2014-06-23",62.959999,63.57,62.490002,63,1273300,59.096527
"2014-06-24",62.669998,63.139999,62.52,62.560001,883700,58.683796
"2014-06-25",62.549999,62.82,62.240002,62.259998,2925600,58.402374
"2014-06-26",62.439999,62.630001,60.639999,60.84,2428300,57.070366
"2014-06-27",60.549999,60.68,59.75,60.209999,2848700,56.479401
"2014-06-30",59.889999,60.84,59.779999,60.400002,2221600,56.657623
"2014-07-01",60.549999,61.200001,60.349998,61.080002,1285800,57.295494
"2014-07-02",61.029999,61.330002,60.849998,60.889999,926800,57.117268
"2014-07-03",61.099998,62.119999,60.560001,61.650002,699800,57.830185
"2014-07-07",61.66,61.790001,61.43,61.540001,786200,57.726994
"2014-07-08",61.41,61.540001,60.68,60.790001,1026600,57.023468
"2014-07-09",60.91,61.509998,60.799999,61.380001,1080900,57.576912
"2014-07-10",58.200001,60.330002,57.200001,59.919998,9293200,56.207363
"2014-07-11",60,60.369999,59.099998,60.349998,2332500,56.610725
"2014-07-14",60.779999,61,60.119999,60.650002,1913000,56.892136
"2014-07-15",60.41,61.189999,60.200001,60.98,1835600,57.201691
"2014-07-16",60.740002,61.07,60.470001,60.950001,3404900,57.17355
"2014-07-17",60.689999,62.080002,60.509998,61.099998,2522800,57.314259
"2014-07-18",61.400002,62.419998,61.09,62.220001,1413400,58.364872
"2014-07-21",61.98,62.099998,61.139999,61.619999,1427200,57.80204
"2014-07-22",61.939999,62,61.459999,61.59,1164300,57.773895
"2014-07-23",61.549999,61.970001,60.720001,61.07,1763800,57.286114
"2014-07-24",63.900002,65.800003,63.349998,65.110001,4267100,61.075806
"2014-07-25",64.830002,65,63.189999,63.470001,1630400,59.537415
"2014-07-28",63.5,63.889999,63.119999,63.43,1013100,59.499886
"2014-07-29",63.369999,64.110001,63.369999,63.540001,1094300,59.603073
"2014-07-30",63.84,63.990002,63.32,63.810001,984700,59.856346
"2014-07-31",63.560001,63.93,62.130001,62.169998,1314000,58.317955
"2014-08-01",62.080002,62.439999,61.080002,61.32,1602900,57.520622
"2014-08-04",61.349998,62.07,61.220001,61.810001,770000,57.980263
"2014-08-05",61.470001,62.490002,61.380001,61.82,904200,57.989643
"2014-08-06",61.349998,62.029999,60.91,61.34,1047500,57.539383
"2014-08-07",61.48,61.810001,60.810001,60.91,639100,57.136021
"2014-08-08",61.099998,61.779999,61.099998,61.75,769400,57.923977
"2014-08-11",61.939999,62.25,61.610001,62.119999,578000,58.271057
"2014-08-12",61.880001,62.490002,61.02,62.130001,569100,58.280437
"2014-08-13",62.099998,62.279999,61.23,61.709999,770100,57.886452
"2014-08-14",61.73,62.119999,61.360001,62.029999,594200,58.337894
"2014-08-15",62.41,62.459999,60.650002,61.299999,1041500,57.651344
"2014-08-18",61.779999,62.009998,61.299999,61.860001,878900,58.178013
"2014-08-19",61.91,62.869999,61.91,62.32,907900,58.61063
"2014-08-20",62.18,63.419998,61.990002,63.25,868900,59.485279
"2014-08-21",63.049999,63.700001,62.619999,63.529999,1434000,59.748615
"2014-08-22",63.639999,64.779999,63.529999,64.559998,1270700,60.717308
"2014-08-25",64.889999,65.309998,64.620003,65.269997,1339200,61.38504
"2014-08-26",66,67.110001,65.75,66.779999,1895500,62.805172
"2014-08-27",66.709999,66.989998,66.129997,66.510002,1223600,62.551235
"2014-08-28",66.269997,67.400002,65.760002,67.150002,1134900,63.153141
"2014-08-29",67.519997,67.550003,66.650002,66.949997,886800,62.965042
"2014-09-02",67.110001,67.75,66.769997,67.160004,1036700,63.162548
"2014-09-03",67.349998,67.839996,66.650002,66.730003,959400,62.758144
"2014-09-04",66.910004,67.169998,65.760002,65.830002,1462100,61.911705
"2014-09-05",65.75,66.080002,65.209999,65.82,1250900,61.902313
"2014-09-08",65.620003,65.989998,64.449997,64.550003,1424700,60.707909
"2014-09-09",64.480003,64.540001,63.220001,63.529999,1522900,59.748615
"2014-09-10",62.5,62.630001,61.209999,61.619999,2836100,57.952297
"2014-09-11",61.450001,61.849998,60.830002,61.82,1966400,58.140396
"2014-09-12",61.52,61.93,60.860001,61.049999,1073300,57.416222
"2014-09-15",60.91,61.189999,59.939999,60.189999,1642900,56.607414
"2014-09-16",59.84,60.860001,59.27,60.73,1372600,57.115261
"2014-09-17",60.73,61.110001,60.299999,60.869999,1469200,57.246933
"2014-09-18",60.93,61.610001,60.82,61.450001,1345500,57.792416
"2014-09-19",61.740002,61.740002,60.709999,61.02,1909900,57.388004
"2014-09-22",60.91,60.939999,60.009998,60.299999,1337600,56.710873
"2014-09-23",59.939999,60.509998,59.790001,60.009998,1535900,56.438118
"2014-09-24",60.189999,61.689999,60.189999,61.619999,1454600,57.952297
"2014-09-25",61.619999,61.830002,60.580002,60.650002,1196400,57.040028
"2014-09-26",60.779999,61.93,60.650002,61.860001,974900,58.178013
"2014-09-29",61.07,61.549999,60.759998,61.43,967500,57.773594
"2014-09-30",61.34,61.709999,61.150002,61.509998,932400,57.848843
"2014-10-01",61.400002,61.48,60.200001,60.349998,1706700,56.757881
"2014-10-02",60.43,61.169998,59.959999,60.959999,818700,57.331581
"2014-10-03",61.369999,62.459999,61.240002,61.98,823300,58.290874
"2014-10-06",62.060001,62.43,61.360001,61.41,586700,57.754799
"2014-10-07",60.869999,61.09,59.299999,59.349998,1724600,55.817413
"2014-10-08",59.25,59.490002,58.599998,59.23,2026400,55.704548
"2014-10-09",59.200001,59.5,57.990002,58.310001,1548600,54.839317
"2014-10-10",58.18,58.759998,57.139999,57.150002,1628400,53.748348
"2014-10-13",57.240002,58.240002,56.5,57.169998,1469300,53.767159
"2014-10-14",57.669998,58.610001,57.18,57.700001,1036600,54.265621
"2014-10-15",57.02,58.009998,55.950001,57.57,1336300,54.143356
"2014-10-16",56.610001,58.799999,56.5,58.529999,984400,55.046204
"2014-10-17",58.950001,59.470001,58.099998,58.830002,819400,55.328369
"2014-10-20",59.52,60.790001,59.5,60.419998,1302100,56.823719
"2014-10-21",60.25,61.560001,59.57,61.459999,1108900,57.801815
"2014-10-22",61.57,62.369999,61.009998,61.299999,1724400,57.651344
"2014-10-23",68,71.93,67.849998,71,6512300,66.773987
"2014-10-24",70.959999,72.559998,69.989998,71.669998,2626100,67.404091
"2014-10-27",71.57,72.470001,71.230003,71.860001,1433000,67.582802
"2014-10-28",72.050003,73.629997,71.849998,73.610001,1345900,69.228622
"2014-10-29",73.440002,74.099998,72.019997,72.440002,1320900,68.128265
"2014-10-30",72.099998,72.919998,71.919998,72.300003,892900,67.996605
"2014-10-31",73.230003,73.599998,72.68,73.220001,1011200,68.861855
"2014-11-03",73.220001,73.839996,72.989998,73.419998,1058700,69.049942
"2014-11-04",73.089996,73.349998,72.199997,72.480003,7e+05,68.165894
"2014-11-05",73.059998,73.550003,72.610001,73.360001,469700,68.993507
"2014-11-06",73.5,74.43,73.139999,74.400002,720800,69.971611
"2014-11-07",74.330002,74.900002,73.849998,74.559998,838300,70.122093
"2014-11-10",74.309998,74.860001,73.279999,73.639999,784100,69.256844
"2014-11-11",73.599998,73.639999,72.93,73.349998,544400,68.984116
"2014-11-12",73.010002,74.470001,72.879997,73.889999,671300,69.491959
"2014-11-13",73.900002,74.139999,73.540001,73.949997,610100,69.699303
"2014-11-14",74.050003,74.900002,73.690002,74.860001,788000,70.557007
"2014-11-17",74.610001,74.980003,73.889999,74.57,813300,70.283669
"2014-11-18",74.449997,75.239998,74.309998,74.370003,965100,70.095184
"2014-11-19",74.660004,75.57,73.739998,75.32,939200,70.990562
"2014-11-20",75.239998,76.199997,74.870003,75.309998,855700,70.981148
"2014-11-21",76.25,76.470001,75.339996,75.68,645100,71.32988
"2014-11-24",75.949997,76.830002,75.720001,76.779999,606400,72.366661
"2014-11-25",76.779999,76.790001,75.639999,76.099998,800100,71.725739
"2014-11-26",76.459999,76.459999,75.389999,75.690002,483300,71.339317
"2014-11-28",75.900002,77.660004,75.809998,76.93,473500,72.508018
"2014-12-01",76.690002,76.980003,75.400002,76.419998,585200,72.027344
"2014-12-02",76.610001,77.32,76.059998,76.550003,584900,72.149887
"2014-12-03",76.660004,79.080002,76.370003,78.639999,1783300,74.119736
"2014-12-04",78.199997,78.989998,77.5,78.18,1034000,73.68618
"2014-12-05",78.199997,78.800003,77.709999,78.57,805500,74.053764
"2014-12-08",78.610001,78.93,77.989998,78.529999,800200,74.016068
"2014-12-09",78.059998,78.470001,77.620003,78.269997,672600,73.770996
"2014-12-10",77.959999,78.470001,76.669998,77.129997,1092100,72.696533
"2014-12-11",76.639999,79.139999,76.599998,77.610001,995200,73.148941
"2014-12-12",76.879997,78.82,76.879997,77.720001,958300,73.252609
"2014-12-15",78.139999,78.330002,76.349998,77.620003,853200,73.158363
"2014-12-16",78.010002,78.129997,76.290001,76.32,769100,71.933098
"2014-12-17",76.470001,77.029999,75.620003,76.900002,1150300,72.479752
"2014-12-18",77.769997,78.199997,76.900002,77.5,1477400,73.045258
"2014-12-19",77.5,77.970001,76.290001,76.379997,2422900,71.989647
"2014-12-22",76.360001,77.360001,76.330002,77.260002,950700,72.819061
"2014-12-23",77.720001,79.129997,77.720001,78.459999,739000,73.950081
"2014-12-24",78.660004,78.75,77.169998,77.800003,419200,73.328018
"2014-12-26",77.82,78.760002,77.379997,77.919998,497900,73.441109
"2014-12-29",77.849998,78.910004,77.660004,78.690002,715800,74.16687
"2014-12-30",78.599998,78.830002,77.43,77.5,828300,73.045258
"2014-12-31",78.07,79.690002,78.07,78.82,1463300,74.289391
"2015-01-02",78.800003,79.389999,77.080002,78.07,557100,73.582504
"2015-01-05",77.940002,78.230003,75.809998,76.470001,998000,72.074478
"2015-01-06",76.290001,76.919998,74.540001,75.300003,1347500,70.971733
"2015-01-07",75.5,77.760002,75.300003,77.739998,1431900,73.271461
"2015-01-08",79.419998,81.699997,79.330002,80.919998,1942600,76.268684
"2015-01-09",80.660004,80.68,79.190002,79.919998,882200,75.32618
"2015-01-12",80.160004,80.599998,79.089996,79.260002,859500,74.704109
"2015-01-13",80.129997,81.029999,77.82,78.57,749200,74.053764
"2015-01-14",77.669998,77.989998,76.639999,77.360001,782700,72.913307
"2015-01-15",77.949997,78.230003,75.099998,75.199997,814600,70.877457
"2015-01-16",75.099998,76.620003,74.519997,76.519997,784000,72.121613
"2015-01-20",76.639999,76.919998,74.57,75.690002,803400,71.339317
"2015-01-21",75.68,77.25,75.68,77.089996,737900,72.658829
"2015-01-22",77.269997,80.029999,76.949997,79.730003,957000,75.147087
"2015-01-23",79.800003,80.419998,79.519997,79.720001,774000,75.13765
"2015-01-26",79.860001,82.160004,79.120003,81.779999,1146200,77.079247
"2015-01-27",80.959999,81.489998,80.019997,80.559998,920200,75.929382
"2015-01-28",80.419998,82.279999,79.580002,79.860001,1413100,75.26963
"2015-01-29",80.949997,85.669998,80.25,83.290001,3755600,78.502441
"2015-01-30",82.82,83.620003,80.860001,81.169998,1209300,76.504318
"2015-02-02",81.120003,81.849998,78.949997,81.360001,1047700,76.683403
"2015-02-03",81.599998,83.239998,80.870003,83.110001,1572800,78.332802
"2015-02-04",82.970001,83.720001,82.57,83.360001,862700,78.568428
"2015-02-05",83.010002,84.220001,82.349998,83.5,853200,78.700363
"2015-02-06",83.529999,84.080002,82.5,82.93,666000,78.163162
"2015-02-09",82.699997,83.330002,82.18,82.43,746500,77.691887
"2015-02-10",82.389999,83.699997,82.309998,83.25,650600,78.464745
"2015-02-11",82.839996,83.57,82.190002,82.440002,629800,77.701309
"2015-02-12",82.720001,83.330002,82.32,83.269997,580500,78.483604
"2015-02-13",84,84.5,83.480003,84.260002,887500,79.416702
"2015-02-17",84.260002,84.75,83.449997,84.57,998100,79.708878
"2015-02-18",84.57,84.989998,83.93,84.879997,582300,80.001068
"2015-02-19",85,86.349998,84.879997,85.57,646800,80.803711
"2015-02-20",85.940002,88.459999,85.809998,88.120003,1341000,83.211685
"2015-02-23",88,88.949997,87.82,88.379997,1122800,83.457184
"2015-02-24",88.709999,90.489998,88.43,89.059998,1346100,84.099312
"2015-02-25",89.510002,90.279999,89.050003,89.980003,1348500,84.968086
"2015-02-26",89.68,90.199997,88.730003,88.879997,889100,83.929337
"2015-02-27",89.25,89.449997,87.959999,88.120003,687200,83.211685
"2015-03-02",88.419998,89.349998,88.300003,89.309998,755800,84.335381
"2015-03-03",88.919998,89.029999,86.07,86.580002,1570700,81.757462
"2015-03-04",84.949997,86.470001,84.349998,85.129997,1114400,80.388222
"2015-03-05",85.330002,85.75,85.150002,85.349998,714300,80.595985
"2015-03-06",84.809998,85.489998,84.410004,84.68,691400,79.963287
"2015-03-09",84.870003,85.629997,84.580002,85.379997,565200,80.624298
"2015-03-10",84.480003,84.900002,84.040001,84.059998,525400,79.377815
"2015-03-11",84.209999,85.239998,84.059998,84.730003,584600,80.010513
"2015-03-12",85.279999,87.389999,85.029999,87.25,806800,82.390144
"2015-03-13",88.330002,88.519997,85.660004,86.260002,651500,81.455299
"2015-03-16",86.690002,88.389999,86.550003,88.32,546900,83.400536
"2015-03-17",88.040001,88.230003,87.25,87.720001,466500,82.833961
"2015-03-18",87.480003,88.339996,86.32,88.199997,480200,83.287224
"2015-03-19",88.099998,88.419998,87.68,88.010002,481400,83.107796
"2015-03-20",88.699997,89.459999,88.199997,88.949997,924000,83.995438
"2015-03-23",89.129997,89.57,88.089996,88.190002,682400,83.277786
"2015-03-24",87.949997,88.660004,87.57,87.589996,561300,82.711197
"2015-03-25",87.519997,87.739998,85.889999,85.910004,575300,81.124786
"2015-03-26",85.43,85.470001,84.269997,85.230003,1014500,80.482658
"2015-03-27",85.139999,86.610001,84.830002,86.169998,474000,81.3703
"2015-03-30",86.93,87.449997,86.410004,86.580002,681800,81.757462
"2015-03-31",86.080002,86.849998,85.040001,85.059998,1060300,80.322128
"2015-04-01",84.879997,84.970001,83.699997,84.709999,602900,79.991608
"2015-04-02",84.720001,85.949997,84.620003,85.620003,454600,80.850929
"2015-04-06",84.849998,86.720001,84.449997,86.239998,454900,81.436401
"2015-04-07",85.980003,86.730003,85.370003,85.379997,708500,80.624298
"2015-04-08",85.5,86.269997,84.959999,85.57,479300,80.803711
"2015-04-09",85.5,86.059998,84.190002,86,910200,81.20977
"2015-04-10",86.120003,87.860001,85.910004,87.279999,689600,82.41848
"2015-04-13",87.169998,88.139999,87.059998,87.5,558900,82.626198
"2015-04-14",87.18,88.160004,86.760002,87.330002,661400,82.465691
"2015-04-15",87.559998,87.959999,86.339996,86.449997,403700,81.634697
"2015-04-16",86.239998,86.660004,85.790001,86.470001,379800,81.653595
"2015-04-17",85.370003,87.220001,85.099998,87,945800,82.154068
"2015-04-20",87.809998,89.099998,87.720001,88.529999,981400,83.598839
"2015-04-21",89.199997,90.910004,88.5,90.82,1327000,85.761284
"2015-04-22",90.980003,91.040001,88.690002,90.830002,1272600,85.770744
"2015-04-23",91.589996,91.900002,89.82,91.260002,1180500,86.176781
"2015-04-24",91.620003,91.650002,90.660004,90.980003,938300,85.912384
"2015-04-27",91.230003,91.589996,90.209999,90.650002,902500,85.600769
"2015-04-28",90.43,90.43,89.010002,89.599998,1061100,84.609253
"2015-04-29",89.599998,90.139999,88.050003,88.449997,805000,83.523293
"2015-04-30",88.230003,88.599998,85.339996,86.059998,1194500,81.266418
"2015-05-01",86.25,87.550003,86.25,87.160004,921500,82.305153
"2015-05-04",87.400002,88.110001,86.669998,87.330002,653600,82.465691
"2015-05-05",86.849998,87.510002,85.669998,85.889999,769100,81.105896
"2015-05-06",85.610001,86.059998,84.080002,84.650002,1282000,79.934944
"2015-05-07",84.379997,85.949997,84.169998,85.690002,691600,80.91703
"2015-05-08",86.459999,88.290001,86.459999,86.919998,668100,82.078529
"2015-05-11",86.870003,87.629997,86.660004,87.120003,669100,82.267365
"2015-05-12",86.690002,87.529999,86.379997,86.82,680400,81.984093
"2015-05-13",86.93,87.190002,85.93,86.43,631000,81.615822
"2015-05-14",86.760002,87.730003,85.690002,87.660004,623600,82.969292
"2015-05-15",88.099998,88.510002,87.239998,88.480003,501700,83.74543
"2015-05-18",88.389999,90.349998,88.389999,90.129997,693900,85.307129
"2015-05-19",90.349998,90.690002,89.419998,90.07,638100,85.250336
"2015-05-20",90.160004,90.519997,89.360001,89.910004,628100,85.098907
"2015-05-21",89.860001,90.739998,89.629997,90.589996,438400,85.7425
"2015-05-22",90.410004,90.860001,90,90.519997,570900,85.676239
"2015-05-26",90.300003,90.559998,88.190002,88.330002,556600,83.603439
"2015-05-27",88.519997,89.57,88.400002,89,560000,84.237602
"2015-05-28",88.709999,89.360001,88.169998,88.370003,444900,83.641319
"2015-05-29",88.269997,88.470001,86.910004,87.139999,754500,82.477127
"2015-06-01",87.540001,88.360001,86.580002,87.75,802000,83.054489
"2015-06-02",87.459999,88.949997,87.169998,88.580002,453800,83.840057
"2015-06-03",88.709999,90.279999,88.470001,90.25,569300,85.420692
"2015-06-04",89.68,89.800003,87.980003,88.190002,784800,83.47094
"2015-06-05",87.93,88.470001,87.059998,87.980003,733600,83.272186
"2015-06-08",87.75,88.43,87.529999,87.589996,561700,82.903046
"2015-06-09",87.389999,88.059998,86.889999,87.300003,677300,82.628555
"2015-06-10",87.68,89.339996,87.629997,88.940002,612800,84.180801
"2015-06-11",89.43,90.470001,89.43,90.110001,633500,85.288193
"2015-06-12",89.330002,90.489998,89.330002,90.190002,780100,85.363899
"2015-06-15",89.57,90.589996,89.309998,90.309998,833800,85.477493
"2015-06-16",90.190002,91.580002,90.190002,91.129997,615600,86.253601
"2015-06-17",91.550003,92.269997,91.220001,91.730003,728500,86.821495
"2015-06-18",92.07,93.940002,92.07,92.949997,668200,87.976234
"2015-06-19",93.059998,93.470001,92.260002,92.440002,876300,87.493523
"2015-06-22",93.040001,93.529999,92.639999,93.050003,553800,88.070869
"2015-06-23",93.279999,93.989998,92.830002,92.889999,493000,87.919441
"2015-06-24",92.599998,93.18,91.629997,91.879997,411600,86.96347
"2015-06-25",92.120003,92.860001,91.400002,92.699997,584500,87.739601
"2015-06-26",92.940002,93.620003,92.360001,92.75,708900,87.786911
"2015-06-29",92.099998,92.510002,90.010002,90.099998,532800,85.27874
"2015-06-30",91.300003,91.300003,89.610001,89.940002,1145700,85.127296
"2015-07-01",91.239998,91.830002,89.760002,90.779999,717900,85.92234
"2015-07-02",91.089996,91.389999,89.400002,90.32,593100,85.486954
"2015-07-06",89.529999,91.25,89.529999,91.040001,435900,86.168427
"2015-07-07",91.470001,91.610001,89.269997,90.730003,1400100,85.875023
"2015-07-08",89.900002,91.089996,87.480003,87.610001,1690600,82.921982
"2015-07-09",88.720001,89.470001,88.459999,88.720001,1248700,83.972572
"2015-07-10",90.199997,91.349998,89.639999,91.150002,522000,86.272537
"2015-07-13",91.739998,92.709999,91.68,92.519997,648400,87.569237
"2015-07-14",92.589996,93.669998,92.269997,93.300003,676700,88.307503
"2015-07-15",92.900002,93.860001,92.589996,93.419998,692000,88.421051
"2015-07-16",94,94.669998,93.300003,93.919998,625400,88.89431
"2015-07-17",94.629997,95.040001,94,94.5,977500,89.443275
"2015-07-20",93.699997,94,92.800003,93.129997,1389900,88.146576
"2015-07-21",93.599998,94.400002,93.150002,93.529999,1054800,88.525192
"2015-07-22",93.610001,94.940002,93.370003,94.779999,1156900,89.708305
"2015-07-23",94.599998,96.279999,93.5,95.459999,2742200,90.351913
"2015-07-24",95.900002,96.089996,92.690002,93.57,1293800,88.563042
"2015-07-27",93.690002,93.839996,91.480003,92.080002,787700,87.152771
"2015-07-28",92.540001,92.760002,91.199997,91.720001,828500,86.81205
"2015-07-29",91.870003,92.599998,91.690002,92.279999,711300,87.342072
"2015-07-30",92.050003,92.489998,91.43,91.989998,506200,87.067589
"2015-07-31",92.040001,93.440002,91.709999,92.519997,689100,87.569237
"2015-08-03",92.75,93.07,90.470001,91.339996,512400,86.452377
"2015-08-04",91.089996,92.480003,91.089996,92.269997,493700,87.332588
"2015-08-05",93.540001,93.870003,92.760002,93.349998,985100,88.354828
"2015-08-06",93.5,93.989998,91.07,91.169998,813900,86.291466
"2015-08-07",90.959999,91.82,90.419998,91.699997,538000,86.793106
"2015-08-10",92.68,93.720001,92.470001,93.110001,572500,88.12767
"2015-08-11",92.540001,93.620003,92.190002,93.470001,649400,88.468414
"2015-08-12",92.769997,93.080002,91.25,92.760002,620000,87.796394
"2015-08-13",92.470001,94.730003,92.419998,93.199997,666300,88.403465
"2015-08-14",92.93,94.739998,92.389999,93.099998,533300,88.308586
"2015-08-17",93.019997,94.089996,92.370003,93.940002,639400,89.105362
"2015-08-18",93.849998,94.519997,93.18,94.089996,672900,89.24765
"2015-08-19",93.699997,94.309998,92.5,93.349998,583500,88.545738
"2015-08-20",92.650002,93.089996,89.650002,89.650002,1005300,85.036163
"2015-08-21",88.830002,88.989998,85.519997,85.589996,1595700,81.185097
"2015-08-24",79.699997,86.389999,75,83.580002,2718600,79.278557
"2015-08-25",85.25,86.389999,83.040001,83.040001,1454400,78.766342
"2015-08-26",85.279999,85.940002,82.589996,85.040001,1199800,80.663414
"2015-08-27",85.790001,88.949997,85.120003,87.120003,1486700,82.636337
"2015-08-28",86.940002,87.269997,84.669998,85.389999,1646900,80.995415
"2015-08-31",85.129997,86.540001,84.790001,85.309998,1180100,80.91951
"2015-09-01",83.269997,84.32,81.68,82.230003,1230400,77.998039
"2015-09-02",83.580002,84.150002,82.410004,83.690002,1432100,79.382881
"2015-09-03",84,85.669998,83.220001,83.949997,1561200,79.629517
"2015-09-04",83.019997,84.389999,82.650002,83.190002,761000,78.908615
"2015-09-08",85.059998,86.489998,84.269997,86.360001,710000,81.915459
"2015-09-09",86.620003,87.610001,85.610001,85.800003,1031200,81.384293
"2015-09-10",85.360001,87.379997,85.050003,86.690002,911900,82.228485
"2015-09-11",86.410004,88.07,85.910004,87.959999,837000,83.433136
"2015-09-14",87.589996,87.589996,85.800003,86.110001,976200,81.678314
"2015-09-15",86.370003,87.190002,85.309998,86.5,699600,82.048279
"2015-09-16",86.480003,88.330002,86.239998,87.959999,1074800,83.433136
"2015-09-17",88.139999,88.339996,86.099998,86.989998,1410800,82.513046
"2015-09-18",86.07,87.860001,85.919998,86.269997,1557200,81.830093
"2015-09-21",86.410004,87.68,84.269997,84.889999,1720400,80.521118
"2015-09-22",83.910004,83.989998,81.370003,82.809998,2306800,78.54818
"2015-09-23",83.099998,83.589996,82.230003,83.040001,1795100,78.766342
"2015-09-24",82.459999,83.220001,81.010002,82.349998,1409100,78.111839
"2015-09-25",83,84.949997,82.519997,83.970001,2728400,79.648483
"2015-09-28",83.139999,84,81.620003,81.68,1546500,77.476334
"2015-09-29",81.889999,82.5,80.059998,82.309998,2333500,78.073891
"2015-09-30",83.540001,84.919998,82.949997,84.32,1692200,79.980469
"2015-10-01",84.400002,85.989998,83.370003,85.949997,1514000,81.526573
"2015-10-02",84.800003,86.839996,83.809998,86.82,1344100,82.351791
"2015-10-05",87.690002,88.690002,87.330002,88.410004,1400000,83.85997
"2015-10-06",88.540001,88.620003,86.25,86.57,826700,82.11467
"2015-10-07",86.870003,88.660004,86.650002,88.610001,1560200,84.049667
"2015-10-08",87.879997,89.75,87.839996,89.199997,981000,84.609299
"2015-10-09",89.07,89.720001,88.68,89.639999,840600,85.026665
"2015-10-12",88.959999,88.959999,85.43,85.739998,1991000,81.32737
"2015-10-13",85.760002,86.629997,84.220001,84.459999,1435300,80.113251
"2015-10-14",84.589996,84.989998,83.519997,84.150002,1054900,79.819199
"2015-10-15",84.739998,85.139999,83.550003,84.690002,1341900,80.331413
"2015-10-16",84.699997,85.279999,84.410004,85.209999,834300,80.824646
"2015-10-19",84.980003,87.010002,84.82,86.970001,1485900,82.49408
"2015-10-20",86.830002,87.25,85.910004,86.449997,888300,82.000832
"2015-10-21",87,87.400002,85.800003,86.25,1603300,81.811134
"2015-10-22",90.150002,91.099998,86.93,91.019997,3101800,86.335648
"2015-10-23",92,92.269997,88.760002,90.43,1281100,85.776009
"2015-10-26",90.889999,91.82,90.25,91.720001,1311500,86.999626
"2015-10-27",91.18,91.370003,89.540001,90.669998,770100,86.003647
"2015-10-28",90.769997,91.650002,89.980003,91.580002,708000,86.866837
"2015-10-29",91.370003,92.25,90.309998,91.139999,687500,86.449463
"2015-10-30",91.559998,93.010002,91.139999,92.389999,883900,87.635139
"2015-11-02",92.400002,92.739998,91.190002,92.080002,783200,87.341087
"2015-11-03",92.190002,92.870003,91.260002,92.5,915700,87.739487
"2015-11-04",92.080002,92.889999,91.32,92.730003,1140400,87.957642
"2015-11-05",93,94,92.739998,93.650002,776000,88.830299
"2015-11-06",93.32,93.75,92.720001,93.379997,672400,88.574173
"2015-11-09",93.239998,93.360001,91.309998,92.029999,562100,87.293663
"2015-11-10",91.730003,92.290001,90.760002,91.970001,751000,87.236755
"2015-11-11",92.470001,92.470001,91.040001,91.379997,429900,86.677109
"2015-11-12",90.879997,91.660004,89.739998,89.769997,730300,85.336754
"2015-11-13",89.489998,89.489998,85.059998,85.199997,1699400,80.992432
"2015-11-16",85.25,87.019997,84.839996,86.949997,812900,82.656013
"2015-11-17",87.209999,87.370003,85.809998,86.150002,954700,81.895538
"2015-11-18",86.790001,88.360001,86.089996,88.150002,985200,83.796768
"2015-11-19",87.730003,90.25,87.730003,89.239998,974800,84.832916
"2015-11-20",89.769997,90.959999,89.379997,90.809998,944400,86.325386
"2015-11-23",91.010002,92.519997,90.690002,91.459999,799400,86.943291
"2015-11-24",90.970001,91.459999,90.389999,91,747800,86.506004
"2015-11-25",91.529999,91.919998,90.730003,91.139999,472600,86.639091
"2015-11-27",91.410004,91.660004,90.410004,91.410004,277600,86.895767
"2015-11-30",91.279999,91.360001,88.959999,89.349998,770200,84.937492
