"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"2010-04-29",62.323429,63.019127,61.7994,62.68483,1983500,50.417812
"2010-04-30",62.621586,62.99202,61.230194,61.284405,2240700,49.291435
"2010-05-03",61.636768,62.68483,61.537384,62.558338,1511300,50.316078
"2010-05-04",61.871681,61.871681,59.829769,60.22731,2378300,48.441219
"2010-05-05",59.811699,60.633884,59.811699,60.426079,1734600,48.601089
"2010-05-06",60.1731,60.281521,54.517189,58.338997,2825200,46.922428
"2010-05-07",58.131191,58.438381,56.324188,56.77594,3095700,45.66526
"2010-05-10",58.844955,59.116005,57.580055,58.61908,3146400,47.147705
"2010-05-11",57.571018,59.359951,57.299969,58.628117,2089700,47.154968
"2010-05-12",58.628117,59.522579,58.573906,59.405125,1205600,47.779926
"2010-05-13",59.170216,59.57679,58.537766,58.709431,1004200,47.220371
"2010-05-14",58.203468,58.537766,56.730766,57.182514,1608500,45.992264
"2010-05-17",57.110233,57.905315,56.360329,57.525845,1649200,46.268402
"2010-05-18",57.977596,58.34803,56.77594,56.784973,1952800,45.672523
"2010-05-19",56.459717,56.893394,55.456829,56.260944,2178700,45.251041
"2010-05-20",55.22192,55.538143,53.911846,54.228069,2808900,43.615993
"2010-05-21",53.333607,55.276131,52.908958,55.230953,3357700,44.422611
"2010-05-24",54.941833,55.54718,54.372631,54.435875,2347000,43.783115
"2010-05-25",53.207115,55.104465,53.03545,54.9328,4478800,44.182808
"2010-05-26",55.393585,55.727879,54.291313,54.372631,3793800,43.732258
"2010-05-27",55.167709,55.167709,54.399734,55.140606,2480500,44.736645
"2010-05-28",55.25806,55.447796,54.453945,54.652714,2328000,44.340813
"2010-06-01",54.363594,55.212887,53.758251,53.794392,2247900,43.644428
"2010-06-02",54.119652,54.996044,53.902809,54.950871,2937500,44.582718
"2010-06-03",55.158676,55.989895,54.815346,55.050255,2052300,44.663349
"2010-06-04",53.875706,54.128685,52.43914,52.619839,2087900,42.691486
"2010-06-07",52.72826,52.737293,51.553711,51.580814,2549600,41.848518
"2010-06-08",51.255554,51.915112,50.894154,51.842831,2293700,42.061104
"2010-06-09",52.068707,53.026417,51.78862,52.005459,2078900,42.193039
"2010-06-10",52.773434,53.460094,52.619839,53.351673,1706000,43.285267
"2010-06-11",52.791504,53.97509,52.511421,53.929916,1794200,43.754383
"2010-06-14",54.363594,54.851486,53.866669,53.97509,2087900,43.79105
"2010-06-15",54.137718,54.770168,53.97509,54.661751,2984300,44.348148
"2010-06-16",54.580437,55.357445,54.508156,55.18578,2452900,44.773296
"2010-06-17",55.583321,55.908581,54.941833,55.56525,1945900,45.081161
"2010-06-18",55.619461,56.16156,55.51104,56.089279,2234900,45.506325
"2010-06-21",56.875324,56.974709,55.113499,55.330341,2195400,44.890591
"2010-06-22",55.18578,55.718845,54.31842,54.435875,2060900,44.164875
"2010-06-23",54.309383,54.679821,53.713074,54.146755,1773700,43.930313
"2010-06-24",53.966057,54.26421,53.03545,53.198078,2263000,43.160637
"2010-06-25",53.32457,53.36071,52.448174,52.945099,2784200,42.955387
"2010-06-28",53.134834,53.658867,52.637909,52.782471,2411500,42.823456
"2010-06-29",52.041599,52.267475,49.882236,50.162319,3953900,40.697666
"2010-06-30",50.071972,50.397228,49.123295,49.186539,4194400,39.905994
"2010-07-01",49.087154,49.240749,48.33725,48.924526,3832600,39.693417
"2010-07-02",48.798035,49.412415,48.590229,48.879349,2573600,39.65678
"2010-07-06",49.376274,49.457588,48.400494,48.897419,2654100,39.671432
"2010-07-07",49.168468,50.25267,49.032944,50.225567,3101000,40.748985
"2010-07-08",50.903191,50.921261,50.126179,50.749596,2209100,41.174141
"2010-07-09",50.514687,50.568893,49.520836,50.099075,1803400,40.646351
"2010-07-12",49.177505,49.511799,48.924526,49.285927,2451500,39.986629
"2010-07-13",49.764778,50.225567,49.511799,49.92741,2503300,40.507076
"2010-07-14",50.460476,51.951248,50.460476,51.490463,3920300,41.775223
"2010-07-15",52.150021,52.150021,50.731525,51.147137,2350700,41.49667
"2010-07-16",50.957401,51.092926,49.27689,49.457588,2268200,40.125908
"2010-07-19",49.773815,50.324951,49.692501,50.135216,2388300,40.675678
"2010-07-20",49.511799,50.921261,49.222679,50.88512,2036000,41.284092
"2010-07-21",51.535641,51.761517,50.207497,50.623104,1738300,41.071522
"2010-07-22",51.201344,52.38493,51.092926,52.312649,3335900,42.442272
"2010-07-23",52.267475,52.845715,52.186161,52.556595,3015700,42.640182
"2010-07-26",52.791504,53.351673,52.403,53.34264,2072900,43.277924
"2010-07-27",53.6679,53.6679,52.42107,52.529491,1712300,42.618195
"2010-07-28",52.538525,53.107731,52.222301,52.755363,1829100,42.801453
"2010-07-29",53.749214,54.209999,52.231335,52.800541,2725500,42.838108
"2010-07-30",52.393967,53.189045,51.680199,52.981239,2565400,42.984726
"2010-08-02",53.740181,53.740181,52.628876,53.496235,1829300,43.402542
"2010-08-03",53.252289,53.6679,52.936066,53.234219,1477100,43.18996
"2010-08-04",53.216148,53.794392,53.143871,53.776321,1754100,43.629784
"2010-08-05",53.478165,53.911846,53.32457,53.767284,2218900,43.622452
"2010-08-06",53.32457,54.345524,53.279396,54.219036,2632600,43.988964
"2010-08-09",54.417805,54.435875,53.821495,54.30035,2237200,44.054924
"2010-08-10",53.541409,53.911846,52.773434,53.442024,2411700,43.358551
"2010-08-11",52.023529,52.484314,51.165203,51.436256,2402200,41.731224
"2010-08-12",50.704418,51.490463,50.695385,51.074856,2226400,41.438038
"2010-08-13",50.903191,51.354939,50.839947,51.110996,2411100,41.467342
"2010-08-16",50.803806,51.065819,50.25267,50.803806,2136400,41.218124
"2010-08-17",51.282661,52.592735,50.939331,51.969318,2099200,42.163715
"2010-08-18",51.725376,52.71019,51.725376,52.610806,2851700,42.68417
"2010-08-19",52.357826,52.628876,51.336868,51.553711,2593400,41.826538
"2010-08-20",51.653095,51.933182,51.020645,51.833794,2205800,42.053764
"2010-08-23",52.122913,52.330719,50.921261,51.029678,2134600,41.401371
"2010-08-24",50.424335,50.54179,49.63829,49.999691,2214600,40.565727
"2010-08-25",49.719604,50.19846,48.942596,49.972584,2858900,40.543739
"2010-08-26",49.864166,50.279774,49.231716,49.349171,2750700,40.418079
"2010-08-27",49.728642,50.189426,48.888386,50.126179,1937000,41.05447
"2010-08-30",50.053902,50.225567,49.014874,49.014874,2311400,40.144272
"2010-08-31",48.816105,49.231716,48.346287,48.897419,3348900,40.048088
"2010-09-01",49.60215,51.246521,49.25882,51.110996,2832400,41.861053
"2010-09-02",51.309765,52.11388,51.183273,52.104843,2582400,42.675037
"2010-09-03",52.556595,52.836681,51.779587,52.240372,2256800,42.786045
"2010-09-07",51.716339,51.869934,51.065819,51.083889,2257600,41.838852
"2010-09-08",50.975471,51.526604,50.975471,51.363976,1987900,42.068241
"2010-09-09",52.09581,52.104843,51.282661,51.580814,1984000,42.245846
"2010-09-10",51.725376,53.207115,51.707306,53.062553,2756600,43.459427
"2010-09-13",53.857635,54.182896,53.026417,53.134834,2383800,43.51862
"2010-09-14",53.134834,53.134834,52.583698,52.71019,1662400,43.17083
"2010-09-15",52.574665,52.927029,52.222301,52.393967,2242300,42.911842
"2010-09-16",52.312649,52.529491,52.032566,52.195194,1639200,42.749039
"2010-09-17",52.619839,53.550446,52.403,53.225185,3020400,43.592625
"2010-09-20",53.36071,54.155788,53.062553,53.984123,2148600,44.214218
"2010-09-21",53.848598,54.273247,53.658867,53.830528,1901000,44.088413
"2010-09-22",53.848598,54.345524,53.36071,53.369743,1613600,43.711021
"2010-09-23",52.99931,54.038334,52.945099,53.351673,2044900,43.696236
"2010-09-24",54.020264,54.761135,53.848598,54.508156,2458300,44.643398
"2010-09-27",54.472015,54.761135,54.390701,54.453945,3070800,44.599007
"2010-09-28",54.517189,54.779205,53.821495,54.679821,2525500,44.784004
"2010-09-29",54.363594,54.806309,54.101582,54.390701,2848200,44.547215
"2010-09-30",54.923763,55.782089,54.26421,54.779205,2843900,44.865402
"2010-10-01",55.339375,55.56525,54.390701,54.508156,3124900,44.643398
"2010-10-04",54.336491,54.842449,54.065441,54.309383,2381500,44.480614
"2010-10-05",54.89666,56.297085,54.89666,56.062176,2824100,45.916191
"2010-10-06",56.14349,56.631378,55.899544,56.089279,2775000,45.938381
"2010-10-07",56.559101,56.622345,55.754986,56.14349,2696100,45.982777
"2010-10-08",56.233841,56.784973,56.053139,56.279015,1719300,46.093784
"2010-10-11",56.242874,56.378399,55.944721,56.026035,1273800,45.886581
"2010-10-12",55.998932,56.12542,55.086395,55.800159,1877500,45.701584
"2010-10-13",56.152527,56.50489,55.81823,56.188663,1886400,46.019779
"2010-10-14",56.197701,56.531994,55.54718,55.863403,1810000,45.753376
"2010-10-15",56.541031,56.77594,55.709808,55.899544,2041100,45.782978
"2010-10-18",56.062176,56.062176,55.050255,55.673672,2344100,45.598
"2010-10-19",54.923763,55.51104,54.309383,54.598503,2851500,44.717407
"2010-10-20",54.788239,55.465866,54.788239,55.249023,1984500,45.250191
"2010-10-21",55.456829,56.288052,55.384548,55.764019,1704300,45.671989
"2010-10-22",55.791126,56.080246,55.49297,55.926651,1282100,45.805183
"2010-10-25",56.14349,56.224804,54.977974,55.032185,2774600,45.07259
"2010-10-26",54.860519,55.619461,54.535259,55.429726,2655500,45.398201
"2010-10-27",55.483936,55.646564,54.87859,55.456829,2734500,45.420399
"2010-10-28",56.062176,56.559101,55.456829,56.233841,2440600,46.056782
"2010-10-29",56.333225,57.128304,56.206734,57.11927,1973500,46.781975
"2010-11-01",57.245762,58.257679,56.974709,57.381287,1736400,46.996567
"2010-11-02",57.833035,58.438381,57.833035,58.357063,1724000,47.795753
"2010-11-03",58.221539,58.501625,57.354179,58.076981,1598400,47.566357
"2010-11-04",58.483555,59.143108,58.140224,58.971443,2213600,48.298943
"2010-11-05",58.92627,59.260567,58.826885,59.034691,1043900,48.350742
"2010-11-08",58.546799,59.260567,57.688477,59.034691,1232700,48.350742
"2010-11-09",59.30574,59.341881,58.447414,58.98048,1387900,48.306347
"2010-11-10",58.790745,59.116005,58.420311,58.92627,1413300,48.261936
"2010-11-11",58.456451,58.492592,57.625229,57.887245,1624100,47.410946
"2010-11-12",57.363216,57.462601,56.604275,56.830151,1353200,46.545174
"2010-11-15",56.920502,57.435493,56.531994,56.929535,1186000,46.626575
"2010-11-16",56.658485,56.75787,55.583321,55.926651,1691900,45.805183
"2010-11-17",56.260944,56.306122,55.655602,56.062176,1273200,45.916191
"2010-11-18",56.559101,57.272865,56.559101,56.983746,1341200,46.670971
"2010-11-19",57.06506,57.254795,56.459717,57.155411,1147300,46.811569
"2010-11-22",56.79401,57.06506,55.628494,56.269981,1993600,46.086391
"2010-11-23",55.502007,55.745949,54.797276,55.375515,2256200,45.353794
"2010-11-24",55.502007,56.306122,55.321304,56.197701,1590000,46.421181
"2010-11-26",55.809196,56.297085,55.700775,55.800159,682300,46.092796
"2010-11-29",55.25806,55.574284,54.508156,55.312271,2018000,45.689789
"2010-11-30",54.89666,55.989895,54.815346,55.727879,3243800,46.033089
"2010-12-01",56.649448,57.363216,56.48682,57.236725,2432500,47.279457
"2010-12-02",57.345146,57.995667,57.227692,57.851105,1918300,47.786953
"2010-12-03",57.742683,57.869175,56.830151,57.110233,3168700,47.174969
"2010-12-06",57.11927,57.805931,56.929535,57.571018,1798200,47.555588
"2010-12-07",57.941456,58.203468,57.760754,58.167332,1951500,48.048161
"2010-12-08",58.176365,58.284786,57.914349,58.149261,1854700,48.033241
"2010-12-09",58.384171,58.384171,57.309006,57.471634,2443600,47.473488
"2010-12-10",57.769791,58.122154,57.634266,57.968559,1694600,47.883968
"2010-12-13",58.104084,58.158295,57.561985,57.824001,2080600,47.764561
"2010-12-14",58.02277,58.610046,57.896278,58.465485,1397200,48.294456
"2010-12-15",58.257679,58.338997,57.471634,57.598125,2192100,47.577984
"2010-12-16",57.688477,58.338997,57.489704,58.338997,1142600,48.189972
"2010-12-17",58.293819,58.393204,57.860142,57.932419,2309100,47.854115
"2010-12-20",58.158295,58.212505,57.661369,57.896278,1334500,47.824268
"2010-12-21",58.140224,58.582939,57.977596,58.275749,2098900,48.137722
"2010-12-22",58.384171,58.872059,58.194435,58.844955,1867400,48.607903
"2010-12-23",58.799782,59.106972,58.483555,58.61908,1621000,48.421326
"2010-12-27",58.465485,58.519695,58.257679,58.402241,1014300,48.242199
"2010-12-28",58.474522,58.817848,58.284786,58.555836,1100300,48.36908
"2010-12-29",58.727501,58.881096,58.420311,58.61908,1368400,48.421326
"2010-12-30",58.519695,58.69136,58.185398,58.221539,1249500,48.092941
"2010-12-31",58.203468,58.628117,57.986629,58.528728,1192900,48.346691
"2011-01-03",58.863026,59.125038,58.65522,58.863026,1819500,48.622829
"2011-01-04",58.853989,59.070831,58.456451,59.052761,2130600,48.779572
"2011-01-05",58.863026,59.405125,58.537766,59.359951,1900400,49.033306
"2011-01-06",59.468369,61.13081,59.423195,60.715199,2467000,50.152782
"2011-01-07",61.266335,62.115623,60.913971,61.49221,2821000,50.794617
"2011-01-10",61.085636,61.157913,60.317661,60.471256,1683500,49.951286
"2011-01-11",60.697128,60.923004,59.992401,60.010471,1508400,49.570644
"2011-01-12",60.164066,60.923004,60.164066,60.462219,1998000,49.943817
"2011-01-13",60.895901,60.959145,59.838806,60.100819,1734600,49.645294
"2011-01-14",60.055645,60.778446,59.893017,60.742306,1722600,50.175175
"2011-01-18",60.480289,63.100441,60.417046,62.630619,3841200,51.734989
"2011-01-19",62.630619,62.838425,61.962029,62.278255,1477000,51.443924
"2011-01-20",62.323429,63.244999,61.989136,63.226929,2301000,52.227566
"2011-01-21",63.561226,63.561226,62.594479,62.820354,1996900,51.891712
"2011-01-24",62.784214,62.99202,61.862644,62.260185,2010400,51.428997
"2011-01-25",62.196941,62.829391,61.934925,62.802284,2092800,51.876789
"2011-01-26",62.910706,62.919739,61.727119,62.169834,2078600,51.354355
"2011-01-27",62.37764,63.136581,62.034309,62.540272,1312100,51.660355
"2011-01-28",62.621586,63.037193,60.832657,61.058529,2125100,50.43639
"2011-01-31",61.447037,62.666759,61.311508,62.612549,2554900,51.72007
"2011-02-01",63.037193,63.534119,62.847462,63.488945,1640800,52.444004
"2011-02-02",63.33535,63.561226,62.946846,63.136581,1196400,52.152931
"2011-02-03",63.04623,63.244999,62.477024,63.055264,1001600,52.085762
"2011-02-04",62.973949,63.019127,62.504131,62.856495,1004900,51.92157
"2011-02-07",63.04623,63.832275,62.946846,63.561226,1445900,52.503712
"2011-02-08",63.552189,64.274986,63.190788,64.229813,1316600,53.055969
"2011-02-09",64.970688,65.503754,63.778065,64.934547,2190400,53.638119
"2011-02-10",64.446655,64.762878,63.64254,64.29306,1684400,53.108212
"2011-02-11",64.103325,64.29306,63.6064,63.705784,1804200,52.623104
"2011-02-14",63.615437,63.859379,61.943958,62.07045,3049800,51.272274
"2011-02-15",61.645805,62.630619,61.564491,62.467991,1864900,51.600658
"2011-02-16",62.621586,62.829391,60.80555,61.925892,2846800,51.152863
"2011-02-17",61.690979,62.865528,61.510281,62.251148,1432000,51.421535
"2011-02-18",62.251148,62.73904,62.133694,62.440884,1624400,51.578255
"2011-02-22",61.916855,62.025276,60.660992,61.040459,1741300,50.421478
"2011-02-23",61.004318,61.510281,59.929153,60.462219,2607100,49.943817
"2011-02-24",60.010471,61.121777,59.314774,60.5345,2689800,50.395275
"2011-02-25",60.724236,61.067566,59.92012,60.073715,2034700,50.011658
"2011-02-28",60.100819,61.058529,59.703281,60.24538,2418200,50.154579
"2011-03-01",60.543533,61.16695,59.323811,59.504509,1886900,49.537796
"2011-03-02",59.477406,60.254414,59.405125,60.028542,1686700,49.97406
"2011-03-03",60.417046,61.347649,60.380905,60.995285,1878400,50.778885
"2011-03-04",61.022388,61.16695,59.495476,60.254414,1400800,50.162102
"2011-03-07",60.335732,60.760376,59.088902,59.441265,1502000,49.485142
"2011-03-08",59.359951,60.697128,59.359951,60.435116,1881700,50.312531
"2011-03-09",60.326694,60.923004,59.90205,60.80555,1133500,50.620922
"2011-03-10",60.697128,60.977215,59.874947,59.911083,2007100,49.876266
"2011-03-11",60.019505,60.317661,59.378021,59.721352,1560000,49.71833
"2011-03-14",59.296703,59.956261,59.043724,59.92012,2156900,49.883808
"2011-03-15",58.411274,60.1731,57.977596,59.748455,2893100,49.740887
"2011-03-16",59.631001,59.631001,58.3661,58.67329,2815300,48.84581
"2011-03-17",59.793629,60.660992,59.57679,60.046612,4624900,49.989098
"2011-03-18",60.85976,60.986252,59.621964,60.489326,3354800,50.357662
"2011-03-21",61.284405,61.952995,61.14888,61.636768,2300300,51.312916
"2011-03-22",61.510281,61.880714,61.275372,61.41993,2379800,51.132389
"2011-03-23",61.076599,61.410896,60.688095,61.230194,3234700,50.974434
"2011-03-24",61.41993,61.663876,60.950111,61.483173,1402800,51.18504
"2011-03-25",61.528351,61.853611,60.850723,61.817471,1822000,51.463345
"2011-03-28",61.952995,62.097553,61.347649,61.356686,1872900,51.07975
"2011-03-29",61.392826,61.817471,60.904934,61.627735,1755500,51.305401
"2011-03-30",61.7994,62.034309,61.049496,61.971066,2970800,51.591213
"2011-03-31",62.580002,63.439999,62.23,62.709999,3848200,52.206383
"2011-04-01",62.810001,63.549999,62.669998,62.970001,2113100,52.422832
"2011-04-04",63.139999,63.209999,61.540001,62.580002,2196700,52.09816
"2011-04-05",62.560001,62.939999,62.060001,62.209999,1506800,51.790138
"2011-04-06",62.529999,62.529999,61.650002,62.360001,3526500,51.915005
"2011-04-07",62.119999,62.779999,61.970001,62.540001,2629900,52.064869
"2011-04-08",62.740002,62.799999,62.189999,62.380001,2125600,51.93166
"2011-04-11",62.580002,63.380001,62.5,62.950001,1728700,52.406189
"2011-04-12",62.580002,63.18,62.48,62.84,2020700,52.31461
"2011-04-13",62.970001,63,61.290001,61.529999,3002300,51.224026
"2011-04-14",61.09,61.330002,60.450001,61.290001,2672600,51.02422
"2011-04-15",61.459999,61.860001,60.959999,61.290001,1500700,51.02422
"2011-04-18",60.689999,60.77,59.869999,60.419998,2126700,50.299961
"2011-04-19",60.389999,60.810001,60.259998,60.619999,1530600,50.46645
"2011-04-20",61.48,62.16,60.970001,61.830002,1831500,51.473793
"2011-04-21",61.889999,61.919998,61.200001,61.740002,1060800,51.398849
"2011-04-25",61.75,61.75,61.130001,61.470001,684500,51.174084
"2011-04-26",61.810001,62.689999,61.720001,62.490002,1600000,52.023235
"2011-04-27",62.900002,64,62.27,62.900002,2271900,52.364559
"2011-04-28",62.549999,63.200001,62.5,63.09,2160600,52.522747
"2011-04-29",62.759998,63.830002,62.549999,63.610001,1665600,52.955631
"2011-05-02",63.919998,64.279999,63.380001,64.169998,2782500,53.421848
"2011-05-03",64.660004,65.290001,64.339996,65.050003,2791600,54.154442
"2011-05-04",65.18,65.550003,64.32,64.470001,2493600,53.6716
"2011-05-05",64.199997,64.75,63.919998,64.150002,2032300,53.40519
"2011-05-06",64.669998,65.150002,64.25,64.449997,2019400,53.654945
"2011-05-09",64.580002,65.260002,64.059998,64.809998,1264900,53.954632
"2011-05-10",65,65.360001,64.779999,65.019997,1393000,54.129471
"2011-05-11",65.019997,65.400002,64.620003,64.989998,1549900,54.104496
"2011-05-12",64.910004,65.720001,64.839996,65.360001,1634200,54.412521
"2011-05-13",65.349998,65.660004,64.660004,64.860001,1455200,53.996269
"2011-05-16",64.68,65.029999,64.339996,64.779999,1544900,53.929672
"2011-05-17",64.610001,65.169998,64.18,64.540001,1994500,53.729866
"2011-05-18",64.550003,64.970001,64.389999,64.690002,1791400,53.854744
"2011-05-19",64.839996,65.389999,64.669998,65.160004,2225100,54.246033
"2011-05-20",64.93,65.050003,64.389999,64.5,1896800,53.69656
"2011-05-23",64.040001,65.459999,63.869999,65.139999,3810400,54.229374
"2011-05-24",65.199997,65.790001,64.980003,65.599998,3284400,54.61232
"2011-05-25",65.199997,65.389999,64.650002,64.919998,3047900,54.046219
"2011-05-26",64.07,64.550003,63.669998,64.360001,2586000,53.995892
"2011-05-27",64.440002,64.949997,64.410004,64.889999,1373100,54.440536
"2011-05-31",65.190002,65.489998,64.720001,65.290001,2709100,54.776127
"2011-06-01",65,65.169998,63.689999,63.75,2232600,53.484123
"2011-06-02",63.689999,64.190002,63.470001,63.799999,1899900,53.526054
"2011-06-03",63.16,64.110001,62.889999,63.5,1619900,53.274372
"2011-06-06",63.27,63.860001,63.060001,63.169998,2625700,52.997517
"2011-06-07",63.439999,64.050003,63.290001,63.34,1618100,53.140144
"2011-06-08",63.27,63.509998,62.970001,63.130001,1484100,52.963951
"2011-06-09",63.169998,64.050003,62.970001,63.650002,1868100,53.400215
"2011-06-10",63.290001,63.470001,62.5,62.509998,2333300,52.443798
"2011-06-13",62.900002,63.740002,62.73,63.529999,1772100,53.299541
"2011-06-14",64.160004,64.650002,63.970001,64.470001,2122300,54.088177
"2011-06-15",63.849998,64.540001,63.439999,63.5,2206000,53.274372
"2011-06-16",63.650002,64.830002,63.400002,64.720001,2673800,54.297901
"2011-06-17",65.18,65.720001,64.57,64.690002,2707700,54.272739
"2011-06-20",64.529999,65.830002,64.529999,65.730003,1655800,55.145279
"2011-06-21",65.93,66.919998,65.839996,66.550003,3084800,55.833225
"2011-06-22",66.120003,67.309998,66.120003,66.510002,2590200,55.79966
"2011-06-23",65.760002,66.339996,65.110001,66.169998,2404700,55.514412
"2011-06-24",66.300003,66.669998,65.370003,66.349998,3060400,55.665432
"2011-06-27",66.419998,67.209999,66.209999,66.970001,2020600,56.185585
"2011-06-28",67.089996,68.169998,66.919998,68.110001,2110500,57.142006
"2011-06-29",68.209999,69.230003,68.040001,68.809998,2096200,57.729275
"2011-06-30",69,69.900002,68.809998,69.349998,2855000,58.182327
"2011-07-01",69.589996,70.5,69.400002,70.330002,2103200,59.004509
"2011-07-05",70.379997,70.559998,69.410004,69.989998,2092000,58.719273
"2011-07-06",69.949997,70.610001,69.68,70,1715500,58.727634
"2011-07-07",68.889999,69.739998,68.059998,68.5,5732300,57.469204
"2011-07-08",67.709999,68,67.029999,67.959999,3285200,57.016163
"2011-07-11",67.480003,67.839996,67,67.309998,2703500,56.47084
"2011-07-12",67.349998,67.360001,66.629997,66.82,2085500,56.059742
"2011-07-13",66.93,67.25,66.379997,66.5,2600800,55.791275
"2011-07-14",66.800003,66.830002,65.18,65.519997,3856400,54.969086
"2011-07-15",65.720001,65.720001,63.84,64.620003,4245200,54.214024
"2011-07-18",64.510002,64.629997,63.580002,64.370003,3165700,54.004276
"2011-07-19",64.540001,64.779999,64,64.410004,3135900,54.037842
"2011-07-20",65.690002,65.889999,64.760002,64.980003,2256900,54.516041
"2011-07-21",65.470001,65.889999,65.260002,65.550003,3040400,54.994263
"2011-07-22",65.449997,65.449997,64.550003,65.269997,1684100,54.759331
"2011-07-25",64.849998,65.419998,64.510002,65.120003,2090800,54.633503
"2011-07-26",65.410004,65.620003,64.940002,65.400002,3335500,54.86842
"2011-07-27",65.040001,65.25,62.200001,62.68,4691700,52.586422
"2011-07-28",62.32,62.380001,60.25,60.709999,4332400,50.933659
"2011-07-29",60.139999,61.18,59.580002,60.509998,3941500,50.765865
"2011-08-01",59.619999,60.169998,58.400002,59.599998,3960100,50.002403
"2011-08-02",58.970001,59.599998,57.529999,57.529999,3716000,48.265739
"2011-08-03",57.32,57.669998,55.849998,57.110001,4197400,47.913387
"2011-08-04",56.5,56.830002,55.189999,55.310001,5135500,46.403236
"2011-08-05",55.73,56.509998,54.950001,55.490002,6414500,46.554256
"2011-08-08",54.48,55.119999,51.75,51.75,5813100,43.416515
"2011-08-09",52.23,53.360001,50.360001,53.240002,6148600,44.66658
"2011-08-10",52.290001,52.599998,50,50.09,7614800,42.02383
"2011-08-11",50.09,52.450001,49.900002,51.779999,9151900,43.441685
"2011-08-12",51.799999,52.200001,50.779999,51.889999,5973100,43.533981
"2011-08-15",52.189999,53.369999,51.57,53.049999,5311500,44.507179
"2011-08-16",52.59,54.119999,52.349998,53.240002,3871500,44.66658
"2011-08-17",53.529999,53.860001,52.439999,52.759998,3160000,44.263878
"2011-08-18",51.580002,51.580002,49.709999,50.040001,4232200,41.981888
"2011-08-19",49.360001,50.23,49.200001,49.259998,3735100,41.327484
"2011-08-22",50.41,50.630001,49.849998,50.029999,3892400,41.973484
"2011-08-23",50.23,51.48,50,51.48,3587100,43.189995
"2011-08-24",51.290001,52.830002,51.040001,52.720001,2393900,44.230316
"2011-08-25",52.459999,52.75,50.950001,51.240002,2816400,43.400253
"2011-08-26",50.93,52.459999,50.099998,52.16,2048100,44.179497
"2011-08-29",52.82,53.970001,52.68,53.93,1353900,45.678677
"2011-08-30",53.720001,54.759998,53.139999,54.41,1939100,46.085243
"2011-08-31",54.759998,55.389999,54.290001,54.619999,1792600,46.263107
"2011-09-01",54.650002,55.200001,53.389999,53.459999,2191600,45.280594
"2011-09-02",52.43,52.709999,51.720001,51.799999,1829300,43.874569
"2011-09-06",50.349998,51.77,49.970001,51.66,3034200,43.755985
"2011-09-07",52.48,53.25,52.080002,53.110001,2366600,44.984135
"2011-09-08",52.880001,53.450001,52.57,52.779999,2636900,44.704636
"2011-09-09",51.98,52.400002,51.41,51.810001,3130200,43.883041
"2011-09-12",51.360001,52.419998,51.299999,52.419998,2842300,44.399708
"2011-09-13",52.23,52.939999,51.689999,52.389999,2315100,44.374294
"2011-09-14",52.75,53.66,51.599998,52.91,2458700,44.814743
"2011-09-15",53.48,54.279999,53.310001,54.169998,1618700,45.881954
"2011-09-16",54.32,55.34,54.27,54.82,2520600,46.432514
"2011-09-19",53.709999,54.200001,53.369999,53.880001,2942100,45.636333
"2011-09-20",54.220001,54.52,53.709999,53.849998,2594900,45.610916
"2011-09-21",53.549999,53.950001,51.880001,51.889999,2378100,43.950806
"2011-09-22",50.470001,51.689999,50.32,51.130001,3541200,43.307079
"2011-09-23",50.779999,52.099998,50.639999,51.049999,2872400,43.239323
"2011-09-26",51.619999,52.48,51.330002,52.41,3232800,44.391243
"2011-09-27",53.529999,54.439999,53.099998,53.490002,2287500,45.306011
"2011-09-28",53.549999,54.169998,52.060001,52.099998,2825700,44.128666
"2011-09-29",52.970001,53.939999,52.290001,53.27,2413900,45.119659
"2011-09-30",52.66,53.349998,52.16,52.169998,2677500,44.187958
"2011-10-03",51.740002,52.630001,50.860001,50.869999,2645000,43.086868
"2011-10-04",50.25,51.759998,50.130001,51.689999,2800000,43.781406
"2011-10-05",51.720001,52.119999,51.34,51.759998,4096400,43.840691
"2011-10-06",51.75,52.32,51.139999,52.290001,2548900,44.289612
"2011-10-07",52.779999,53.450001,52.150002,52.810001,2888700,44.730053
"2011-10-10",53.889999,54.720001,53.779999,54.709999,1493500,46.339336
"2011-10-11",54.130001,55.119999,54.130001,54.849998,2029200,46.45792
"2011-10-12",55.16,55.830002,55.060001,55.32,1901900,46.85601
"2011-10-13",54.889999,54.98,53.650002,54.330002,2406100,46.017483
"2011-10-14",55.290001,55.419998,54.110001,54.560001,2220700,46.212299
"2011-10-17",54.02,54.470001,53.720001,53.84,2306800,45.602451
"2011-10-18",53.689999,54.709999,53.490002,54.400002,3200300,46.076782
"2011-10-19",54.310001,54.740002,54,54.080002,2479700,45.805733
"2011-10-20",54.34,54.470001,53.529999,54.110001,1914300,45.831154
"2011-10-21",54.66,55.82,54.630001,55.810001,1920800,47.271038
"2011-10-24",56,56.779999,55.650002,56.330002,2100600,47.711483
"2011-10-25",56.169998,57.200001,55.880001,56.57,3393000,47.914757
"2011-10-26",56.290001,56.849998,53.880001,55.599998,2986200,47.09317
"2011-10-27",57.380001,57.970001,56.200001,57.639999,2397100,48.821045
"2011-10-28",57.73,58.040001,57.279999,57.919998,2393500,49.058212
