"","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2007-09-04",111.339996,113.599998,111.339996,112.959999,2686500,72.926224
"2007-09-05",112.910004,114.540001,112.575996,112.900002,2762500,72.887497
"2007-09-06",113.528,114,110.944,111.405998,3111500,72.032715
"2007-09-07",110.199997,110.232002,108.253998,108.93,3756500,70.431793
"2007-09-10",109.709999,110,106.912003,107.93,2576500,69.78521
"2007-09-11",108.599998,110.101997,108.400002,109.629997,2054000,70.884377
"2007-09-12",109.239998,110.124001,108.599998,108.641998,1810000,70.245583
"2007-09-13",109.800003,110.744003,109.18,110.150002,2048000,71.220627
"2007-09-14",109.779999,110.372002,108.762001,109.720001,1976000,70.942589
"2007-09-17",109.599998,109.599998,107.410004,108.019997,2644000,69.843399
"2007-09-18",108.82,110.503998,107.115997,110.503998,4223000,71.449509
"2007-09-19",110.848,111.005997,109.449997,110.382004,2615000,71.370636
"2007-09-20",110.328003,110.772003,108.176003,108.449997,2975000,70.121437
"2007-09-21",109.919998,109.959999,108.036003,108.849998,4341000,70.380058
"2007-09-24",108.849998,110.152,107.620003,108.019997,2698500,69.843399
"2007-09-25",107.980003,110.690002,107.001999,110.482002,2587000,71.435287
"2007-09-26",111.594002,116.800003,111.594002,116.220001,6163000,75.145348
"2007-09-27",117.003998,118.559998,115.625999,117.699997,3827500,76.102264
"2007-09-28",117.643997,118.374001,116.874001,117.470001,4138000,75.953552
"2007-10-01",118.206001,123.080002,118.206001,121.660004,5948000,78.662727
"2007-10-02",121.400002,121.982002,119.741997,120.589996,2946000,77.970901
"2007-10-03",120.599998,123.18,120.494003,122.112,3539000,78.954987
"2007-10-04",122.239998,123.162003,120.300003,120.970001,1899500,78.216621
"2007-10-05",121.858002,125.905998,121.858002,125.830002,4351500,81.358948
"2007-10-08",125.830002,126.300003,123.466003,125,2183500,80.822289
"2007-10-09",125.839996,126.160004,124.150002,126.160004,2149000,81.572334
"2007-10-10",126.199997,126.265999,124.648003,125.199997,1836500,80.951607
"2007-10-11",126.349998,126.800003,122.449997,124.5,2649000,80.499031
"2007-10-12",124.199997,126.732002,123.396004,125.900002,2220500,81.404228
"2007-10-15",125.800003,125.910004,123.849998,124.538002,1556500,80.523567
"2007-10-16",124,124.676003,123,124.052002,2103000,80.209358
"2007-10-17",125.18,125.849998,122.704002,124.269997,2706500,80.350311
"2007-10-18",123.400002,125.634003,122.702003,124.587997,2015000,80.555908
"2007-10-19",123.800003,124.431999,122.730003,122.730003,3494000,79.354591
"2007-10-22",122.400002,124.255997,121.800003,123.739998,1880000,80.007614
"2007-10-23",124.134003,127.447998,124.071999,126.919998,3078500,82.063744
"2007-10-24",127.400002,133.078003,127.199997,130,8990500,84.055183
"2007-10-25",130.309998,138.600006,130.186005,134.429993,8763500,86.919556
"2007-10-26",136.376007,136.613998,132.020004,132.600006,3949500,85.736305
"2007-10-29",133.584,134.389999,131.102005,132.399994,2992000,85.606979
"2007-10-30",132.138,132.839996,130.889999,131.222,2124500,84.845329
"2007-10-31",132.199997,133.546005,129.589996,133.25,3763000,86.156586
"2007-11-01",132.371994,134.472,129.300003,129.794006,4320500,83.92202
"2007-11-02",130.311996,131.414001,128.007996,129.949997,4198000,84.022858
"2007-11-05",128,132.893997,128,130.550003,2854500,84.410797
"2007-11-06",131.276001,134.113998,128.531998,133.820007,3954000,86.525124
"2007-11-07",133,134.5,131.580002,132,2928000,85.348358
"2007-11-08",131.009995,134.479996,128.960007,132.460007,3092000,85.645805
"2007-11-09",130.451996,132.901993,128.304001,129.339996,2360000,83.628464
"2007-11-12",128.401993,130.587997,124.998001,126.559998,3010000,81.830963
"2007-11-13",127.370003,129.5,126,129.5,2955500,83.731911
"2007-11-14",131,131.738007,129.731995,130.287994,2902500,84.241417
"2007-11-15",129.511993,131.197998,128.391998,129.602005,2347500,83.797844
"2007-11-16",130.214005,130.759995,128.311996,130.550003,2626500,84.410797
"2007-11-19",129.600006,132.932007,129.600006,130.199997,2494000,84.184525
"2007-11-20",130.147995,133.113998,126.802002,129.779999,3731000,83.912949
"2007-11-21",128.453995,129.598007,125.573997,126.559998,3414500,81.830963
"2007-11-23",127.199997,127.767998,126.199997,127.75,1009000,82.600433
"2007-11-26",127.501999,128.5,124.919998,124.933998,2157500,80.779625
"2007-11-27",125.778,126.589996,122.884003,124.599998,3119500,80.56369
"2007-11-28",125.400002,130.800003,125.400002,130.679993,4707000,84.494858
"2007-11-29",130.522003,132.945999,129.600006,131.800003,3063000,85.219032
"2007-11-30",134,134.498001,129.914001,131.720001,2707500,85.167305
"2007-12-03",131.600006,133.979996,130.940002,132.160004,2052500,85.45182
"2007-12-04",132.029999,137.399994,132.029999,134.050003,4708000,86.673866
"2007-12-05",135.201996,139.983994,135.201996,139.449997,4693500,90.165382
"2007-12-06",138.843994,139.960007,137.852005,139.960007,2797000,90.606873
"2007-12-07",139.960007,142.164001,139.005997,141.399994,2402500,91.539124
"2007-12-10",141.100006,142.895996,139.800003,140.5,2653000,90.956467
"2007-12-11",140.998001,142,134.800003,136.229996,3040000,88.192146
"2007-12-12",139.567993,139.567993,135.761993,137.634003,2399000,89.101082
"2007-12-13",136.684006,140.600006,134.699997,140.199997,3122000,90.76223
"2007-12-14",139.548004,142.164001,138.600006,139.809998,2281000,90.509773
"2007-12-17",139.481995,141.479996,137.889999,138.300003,2062500,89.532204
"2007-12-18",139.580002,140.218002,136.100006,138.399994,2499000,89.596924
"2007-12-19",138.699997,140.156006,137.110001,138.699997,2037500,89.791199
"2007-12-20",139.992004,140.904007,138.820007,140.199997,1852500,90.76223
"2007-12-21",140.973999,142.149994,139.350006,142.149994,3234000,92.024635
"2007-12-24",138.251999,140.337997,136.199997,138.800003,3002500,89.855919
"2007-12-26",138.5,138.5,136.311996,138,1775500,89.33802
"2007-12-27",138.399994,138.399994,135.600006,135.600006,1303000,87.784317
"2007-12-28",137.300003,137.300003,134.600006,136.5,1377000,88.366951
"2007-12-31",136,137.199997,134.639999,137.199997,1459000,88.820107
"2008-01-02",137.197998,137.285995,134.110001,134.798004,2453500,87.265137
"2008-01-03",134.813995,135.113998,127.669998,130.070007,6381000,84.204323
"2008-01-04",129.175995,129.175995,123.704002,124.300003,4844000,80.468956
"2008-01-07",125.204002,125.792,119.010002,122.814003,5763000,79.506958
"2008-01-08",123.400002,124.959999,118.75,119.599998,5029000,77.426308
"2008-01-09",119.402,120.75,114.856003,120.068001,6640000,77.72924
"2008-01-10",118.599998,123.592003,117.674004,122.339996,4844500,79.200081
"2008-01-11",121.456001,124.398003,119.900002,123.533997,4440500,79.973053
"2008-01-14",124.400002,124.800003,122.115997,124.671997,2343000,80.709785
"2008-01-15",123.349998,123.986,119.278,119.349998,4472500,77.264442
"2008-01-16",118.199997,119.136002,113.410004,115.351997,6415000,74.676247
"2008-01-17",115.608002,116.599998,108.339996,108.945999,5913500,70.529121
"2008-01-18",109.084,112.639999,109,111.68,6660500,72.29908
"2008-01-22",107.005997,116.737999,105.536003,116.199997,7037000,75.225143
"2008-01-23",113.802002,122.762001,113,121.998001,7050000,78.978729
"2008-01-24",121.599998,128.522003,121.503998,127.028,6591500,82.234993
"2008-01-25",127.112,129.399994,125.627998,125.800003,5282500,81.44001
"2008-01-28",128.820007,130.548004,121.737999,125,8643000,80.922089
"2008-01-29",124.222,125.295998,121.804001,123.400002,3349000,79.886292
"2008-01-30",122.300003,123.730003,118.795998,119.650002,4215500,77.458641
"2008-01-31",118.099998,124.975998,116,123.480003,5260000,79.938103
"2008-02-01",124,124.309998,120.400002,122.012001,3614000,78.98777
"2008-02-04",123.842003,124.599998,122.001999,123.800003,2448000,80.145302
"2008-02-05",124.349998,124.902,117.753998,117.760002,6778500,76.2351
"2008-02-06",116.697998,116.702003,95.033997,97.050003,43380500,62.827923
"2008-02-07",102.400002,109.486,102,105.601997,23129500,68.364311
"2008-02-08",105.952003,106.790001,102.641998,103.400002,7506000,66.938789
"2008-02-11",103.400002,106,101.536003,104.300003,4720500,67.5214
"2008-02-12",105.800003,108.734001,104.741997,106.050003,5232500,68.654327
"2008-02-13",106.699997,107.652,105.157997,107.001999,3367000,69.270653
"2008-02-14",107.001999,108.559998,105.498001,106.190002,3474000,68.744972
"2008-02-15",106.132004,106.132004,103.888,105.393997,3631000,68.22963
"2008-02-19",105.720001,106.620003,102.919998,104,2903500,67.327217
"2008-02-20",103,104.300003,100.258003,104.300003,4942500,67.5214
"2008-02-21",104.300003,105,102.139999,103.288002,3181000,66.866272
"2008-02-22",103.199997,105.528,102.202003,105.019997,3180500,67.987534
"2008-02-25",105.059998,106.891998,103.556,106.199997,3134000,68.751434
"2008-02-26",105.400002,106.994003,103.25,105.856003,3267500,68.528732
"2008-02-27",104.800003,106.863998,104.174004,105.344002,2625000,68.197281
"2008-02-28",104.199997,104.903999,103.056,103.459999,3021500,66.9776
"2008-02-29",102.589996,103.353996,101.075996,102.660004,2921000,66.459702
"2008-03-03",102.330002,103.792,100.989998,103.405998,2935000,66.94265
"2008-03-04",102.244003,102.599998,99.286003,100.599998,5229000,65.126137
"2008-03-05",100.599998,103.778,100.599998,103.688004,4876500,67.125214
"2008-03-06",102.975998,103.596001,100.919998,101.089996,3357000,65.588821
"2008-03-07",100.459999,101.795998,95.265999,98.281998,7628000,63.766956
"2008-03-10",97.512001,98.281998,92.25,92.25,6856500,59.853279
"2008-03-11",94.870003,100.949997,94.050003,100.900002,6917500,65.465538
"2008-03-12",100.040001,101.585999,98.653999,99.68,4724500,64.673981
"2008-03-13",97.741997,101.945999,95.545998,101.370003,5916500,65.77047
"2008-03-14",102.082001,102.917999,95.809998,97.209999,6864000,63.071404
"2008-03-17",93.678001,94.001999,79.802002,89.839996,19549000,58.289631
"2008-03-18",94.206001,95.050003,91.400002,94.599998,7977500,61.378006
"2008-03-19",93.706001,95.281998,89.029999,89.980003,7042000,58.380463
"2008-03-20",89.461998,94.400002,88.222,94.400002,6606500,61.248219
"2008-03-24",94.875999,99.783997,94.620003,97.599998,5005500,63.324471
"2008-03-25",97.599998,101.435997,96.538002,100.641998,3711500,65.298149
"2008-03-26",99.599998,100.255997,97.514,97.786003,3393000,63.445156
"2008-03-27",98.255997,100.779999,97.601997,97.882004,4237000,63.507427
"2008-03-28",97.375999,99.363998,95.800003,95.860001,3639000,62.195518
"2008-03-31",93.834,94.599998,91.599998,93.82,4734500,60.871922
"2008-04-01",94.973999,101,94.688004,99.998001,4737500,64.880295
"2008-04-02",100.157997,103.608002,99.657997,101.620003,5351000,65.932701
"2008-04-03",101.157997,103.178001,99.893997,102.779999,2605000,66.685341
"2008-04-04",102.393997,103.300003,100.599998,102.120003,3035500,66.257088
"2008-04-07",103.410004,105.396004,101.755997,101.800003,4634500,66.049492
"2008-04-08",101.199997,103.776001,101.199997,102.139999,3564000,66.270088
"2008-04-09",102.578003,103.440002,99.403999,99.821999,3201000,64.766136
"2008-04-10",99.949997,101.237999,98.328003,99.921997,2422000,64.830986
"2008-04-11",99.078003,100.438004,97.779999,97.779999,2502500,63.441273
"2008-04-14",99.015999,99.015999,95.393997,95.400002,2713000,61.897057
"2008-04-15",95.832001,97.199997,95.213997,96.898003,2578500,62.868996
"2008-04-16",97.515999,99.379997,97.120003,99.379997,2666000,64.479332
"2008-04-17",98.893997,99.762001,97.458,99.683998,2431500,64.676559
"2008-04-18",101,102.400002,99.776001,100.746002,3739500,65.365616
"2008-04-21",100.699997,104.975998,100.202003,104.699997,3514000,67.931023
"2008-04-22",100.309998,100.795998,92.052002,96.699997,13700000,62.740498
"2008-04-23",97,98.800003,96.099998,97.519997,5486000,63.272552
"2008-04-24",97.262001,98.162003,95.806,97,3114000,62.935162
"2008-04-25",97.991997,97.991997,95.5,96.18,3066500,62.403149
"2008-04-28",96.393997,96.655998,94,94.683998,3758000,61.432491
"2008-04-29",94.005997,95.837997,93.337997,95,2947000,61.637524
"2008-04-30",95.206001,96.344002,91.489998,91.489998,3882000,59.36018
"2008-05-01",92.858002,96.255997,91.015999,95.959999,4553000,62.260395
"2008-05-02",96.720001,97.627998,96.001999,97.477997,2837500,63.245308
"2008-05-05",97.080002,99.903999,97.008003,97.870003,2664000,63.499619
"2008-05-06",97.400002,97.75,95.253998,96.998001,3650000,62.933857
"2008-05-07",96.998001,97.657997,93.744003,93.744003,3112000,60.82262
"2008-05-08",94.797997,95.367996,92.830002,93.064003,3128000,60.381424
"2008-05-09",92.860001,94.858002,91.657997,92.330002,2735000,59.905197
"2008-05-12",92.456001,93.5,91.823997,93.019997,2044500,60.352875
"2008-05-13",93.125999,93.255997,90.875999,91.529999,3325000,59.386154
"2008-05-14",91.599998,95,91.402,95,5844500,61.637524
"2008-05-15",94.608002,96.540001,94.146004,94.849998,4319500,61.540215
"2008-05-16",95.099998,96.167999,94.786003,95.599998,3200000,62.026817
"2008-05-19",96.391998,99.5,95.610001,96.809998,4012000,62.811886
"2008-05-20",96.454002,97.456001,95.001999,96.900002,2816000,62.870262
"2008-05-21",96.800003,97.389999,92.713997,92.800003,3360500,60.210148
"2008-05-22",92.748001,94.136002,91.877998,92.839996,3046000,60.23608
"2008-05-23",92.765999,93.421997,90.300003,91.339996,2968500,59.262848
"2008-05-27",91.005997,91.764,89.136002,90.830002,2115500,58.931965
"2008-05-28",91.050003,91.099998,85.5,87.440002,5958000,56.732502
"2008-05-29",86.695999,88.599998,86.403999,87.459999,5091500,56.745453
"2008-05-30",88.005997,88.795998,85.751999,86.059998,3749000,55.837135
"2008-06-02",85.008003,86,79.921997,82.419998,9203000,53.47543
"2008-06-03",83,84.587997,78.475998,80.059998,11772000,51.944206
"2008-06-04",79.599998,79.795998,75.075996,75.599998,10581500,49.050499
"2008-06-05",76.863998,80.874001,76.202003,80.508003,10583000,52.234898
"2008-06-06",79.940002,80.363998,77.519997,77.519997,6256500,50.440323
"2008-06-09",77.963997,78.996002,76.353996,77.874001,4967000,50.670677
"2008-06-10",76.900002,79.554001,76.896004,78.050003,4601000,50.785202
"2008-06-11",78.405998,79.309998,77.195999,77.199997,4968000,50.232101
"2008-06-12",78.150002,81.454002,78,79.32,4777500,51.611549
"2008-06-13",79.625999,82.989998,79.625999,82.980003,4496500,53.993019
"2008-06-16",82.779999,84.084,82.017998,83.882004,3749500,54.579918
"2008-06-17",87.099998,90.192001,87,88.363998,10526000,57.49625
"2008-06-18",87.596001,89.699997,86.928001,88.330002,5479000,57.47411
"2008-06-19",88.800003,89.419998,87.362,88.209999,4274000,57.396042
"2008-06-20",87.253998,88.734001,85.662003,85.851997,4872000,55.861744
"2008-06-23",87.806,88.800003,85.699997,87.389999,5325500,56.862495
"2008-06-24",85.862,87.907997,85.624001,86.75,3753500,56.446053
"2008-06-25",87.417999,87.998001,85.040001,85.512001,5042000,55.640522
"2008-06-26",84.407997,84.795998,81.388,81.389999,4997000,52.958427
"2008-06-27",82.194,82.194,76.800003,77.900002,6099000,50.687595
"2008-06-30",78.774002,79.498001,76.638,76.638,3908500,49.866436
"2008-07-01",75.998001,76.181999,69.748001,71.877998,14705000,46.769211
"2008-07-02",72.778,74.580002,70.136002,70.216003,7181500,45.687798
"2008-07-03",71.061996,71.442001,67.085999,69.166,4524500,45.004601
"2008-07-07",69.445999,71.375999,65.958,66.858002,6331500,43.502819
"2008-07-08",67.199997,68.800003,63.5,68.5,9413000,44.571247
"2008-07-09",68.519997,69.066002,63.877998,64.153999,6371000,41.743404
"2008-07-10",64.197998,64.592003,61,61.939999,11353000,40.302814
"2008-07-11",60.105999,64,58.521999,61.299999,14120500,39.886379
"2008-07-14",62.849998,63.512001,59.167999,59.167999,5768000,38.499142
"2008-07-15",58.681999,63.574001,56.400002,61.709999,8261000,40.153156
"2008-07-16",60.335999,66.204002,60.172001,66.204002,10319000,43.077297
"2008-07-17",67,68.388,64.304001,66.959999,6768000,43.56918
"2008-07-18",67.054001,68.028,64.599998,66.533997,7479500,43.292011
"2008-07-21",65.800003,66.470001,62.900002,65.106003,4934000,42.36285
"2008-07-22",65.797997,73.489998,65.334,73.253998,8162500,47.664543
"2008-07-23",72.704002,78.598,72.003998,78.124001,9511500,50.833313
"2008-07-24",77.059998,77.959999,73.056,73.543999,6593500,47.853226
"2008-07-25",74.627998,75.417999,72.208,73.765999,3661000,47.997684
"2008-07-28",74.234001,74.246002,69.620003,70.209999,3909000,45.683887
"2008-07-29",71.157997,74.835999,70.080002,74.835999,4986000,48.69392
"2008-07-30",75.998001,76.853996,72.363998,74.657997,4273500,48.578079
"2008-07-31",73.793999,75,71.237999,72.026001,3352000,46.865513
"2008-08-01",72.5,72.514,65.288002,66.587997,7031500,43.327148
"2008-08-04",65.933998,66.440002,64.068001,64.449997,3786000,41.936008
"2008-08-05",65.984001,67.744003,65.225998,67.699997,5051500,44.050709
"2008-08-06",66.400002,69.598,65.505997,68.545998,4057000,44.601166
"2008-08-07",67.360001,68.788002,65.582001,65.697998,5053000,42.748035
"2008-08-08",65.751999,68.685997,65.421997,68.426003,4042000,44.523087
"2008-08-11",68.566002,71.568001,67.087997,70.038002,4695000,45.571991
"2008-08-12",69.410004,71.234001,67.195999,67.531998,6530500,43.941387
"2008-08-13",67.475998,69.580002,66,67.695999,6089500,44.0481
"2008-08-14",67.353996,69.800003,67.101997,68.783997,5220000,44.756027
"2008-08-15",69.454002,72.190002,69.454002,71.533997,6538000,46.545376
"2008-08-18",71.318001,71.856003,66.267998,67.328003,7515500,43.808643
"2008-08-19",67.339996,68.419998,66.351997,67.309998,6736500,43.796936
"2008-08-20",67.694,68.683998,67.281998,68.398003,6154000,44.504875
"2008-08-21",67.781998,68.972,67.599998,68.421997,3170500,44.520496
"2008-08-22",69.514,73,69.510002,71.435997,21319500,46.481609
"2008-08-25",70.505997,70.793999,67.856003,68.125999,4620500,44.327881
"2008-08-26",67.482002,68,63.945999,64.487999,7217000,41.960728
"2008-08-27",64.723999,66.856003,62.400002,66.099998,8916500,43.009621
"2008-08-28",66.351997,69.110001,66.292,68.898003,6183000,44.830196
"2008-08-29",68.391998,68.391998,66.807999,67.075996,4417000,43.644672
"2008-09-02",68.650002,68.926003,66.405998,67.617996,5030000,43.997345
"2008-09-03",67.636002,69.778,67,69.568001,6214000,45.266159
