"","AMG.Open","AMG.High","AMG.Low","AMG.Close","AMG.Volume","AMG.Adjusted"
"2015-01-26",205.600006,210.699997,205.380005,210.25,323500,205.434265
"2015-01-27",205,207.919998,200.970001,204.850006,826600,200.157928
"2015-01-28",207.440002,211.440002,205.380005,205.610001,659900,200.900513
"2015-01-29",206.220001,207.770004,204.449997,205.110001,474700,200.411987
"2015-01-30",202.410004,208.949997,202.410004,205.520004,551900,200.812576
"2015-02-02",205.020004,207.279999,203.5,207.220001,334300,202.473679
"2015-02-03",209.869995,211.509995,206.75,210.960007,634700,206.127975
"2015-02-04",210,211.589996,208.75,209.520004,387600,204.720947
"2015-02-05",210.729996,214.179993,209.75,212.940002,329300,208.062653
"2015-02-06",214.350006,215.820007,212.639999,214.449997,426200,209.53804
"2015-02-09",213.550003,215.039993,211.470001,214.75,347800,209.831161
"2015-02-10",217,217.880005,212.929993,213.25,691600,208.36554
"2015-02-11",213.5,214.25,211.75,212.979996,475000,208.1017
"2015-02-12",214.169998,214.839996,213.470001,214.559998,349700,209.645538
"2015-02-13",214.330002,216.380005,213.820007,215.770004,379000,210.827805
"2015-02-17",215.279999,217.729996,215.279999,217.330002,319300,212.352081
"2015-02-18",216.5,219.220001,216.160004,216.630005,451100,211.668121
"2015-02-19",215.910004,218.229996,215.539993,217.570007,312600,212.586609
"2015-02-20",216.699997,219.029999,215.619995,218.309998,414300,213.309647
"2015-02-23",218.470001,218.470001,214.889999,215.850006,402600,210.90596
"2015-02-24",216.539993,219.839996,216.539993,218.119995,417000,213.123962
"2015-02-25",217.279999,219.339996,217.279999,218.429993,282700,213.42688
"2015-02-26",217.929993,219.570007,217.929993,219.050003,275900,214.032669
"2015-02-27",219.300003,220.190002,216.309998,216.419998,221600,211.462921
"2015-03-02",216.809998,218.949997,216.380005,217.990005,494900,212.996948
"2015-03-03",216.970001,218.789993,215.600006,217.039993,228100,212.06871
"2015-03-04",215.529999,215.529999,212.660004,212.75,419300,207.876984
"2015-03-05",214.050003,216.070007,212.889999,215.809998,312500,210.866882
"2015-03-06",214.910004,220.059998,213.869995,214.389999,643500,209.479431
"2015-03-09",214.259995,215.479996,213.210007,214.559998,241300,209.645538
"2015-03-10",212.350006,213.660004,208.720001,208.910004,408100,204.124969
"2015-03-11",208.729996,210.550003,208.139999,209.259995,296800,204.466934
"2015-03-12",210.639999,213.979996,210.639999,213.820007,290400,208.922501
"2015-03-13",212.759995,213.990005,209.199997,210.860001,431400,206.030273
"2015-03-16",211.910004,214.119995,211.25,213.860001,480000,208.961563
"2015-03-17",212.380005,213.669998,211.679993,212.809998,516300,207.935608
"2015-03-18",212.389999,217.490005,211.539993,216.419998,436300,211.462921
"2015-03-19",216.059998,217.149994,212.869995,213.440002,330200,208.551178
"2015-03-20",214.529999,219.740005,213.360001,219.289993,545100,214.267181
"2015-03-23",219.75,221.460007,219.229996,219.229996,349900,214.208557
"2015-03-24",218.570007,219.899994,217.110001,217.110001,247300,212.1371
"2015-03-25",217.119995,217.259995,213.619995,213.889999,326400,208.990875
"2015-03-26",213.089996,216.979996,211.809998,215.139999,369200,210.21225
"2015-03-27",214.470001,216.020004,212.5,213.919998,286000,209.020187
"2015-03-30",215.309998,218.020004,214.440002,216.610001,270300,211.64856
"2015-03-31",214.770004,216.910004,214.699997,214.779999,390000,209.860474
"2015-04-01",215.179993,216.449997,213.660004,214.490005,406800,209.577118
"2015-04-02",213.550003,215.729996,213.020004,214.240005,273100,209.332855
"2015-04-06",212.309998,215.949997,211.979996,215.139999,376600,210.21225
"2015-04-07",214.910004,216.059998,214.169998,214.169998,272800,209.264481
"2015-04-08",215.220001,216.220001,214.309998,215.740005,208000,210.798508
"2015-04-09",215.5,218.860001,214.25,218.699997,289000,213.690689
"2015-04-10",218.619995,219.259995,215.649994,217.699997,373700,212.713608
"2015-04-13",216.970001,220.309998,216.610001,219.100006,405900,214.081528
"2015-04-14",218.020004,221.160004,217.649994,219.860001,424400,214.824158
"2015-04-15",220.130005,221.399994,219.270004,219.509995,291500,214.482147
"2015-04-16",219.080002,220.5,217.559998,219.929993,222900,214.892517
"2015-04-17",217.759995,218.919998,216.360001,218.020004,358400,213.026291
"2015-04-20",219.919998,220.580002,218.139999,220,218600,214.960907
"2015-04-21",220.470001,222.419998,219.160004,220.240005,246800,215.19545
"2015-04-22",220.25,221.389999,218.139999,221.039993,182700,215.977097
"2015-04-23",221.220001,222.729996,219.830002,222.179993,198100,217.090988
"2015-04-24",221.570007,223.149994,220.720001,222.350006,265900,217.257126
"2015-04-27",223.020004,226.020004,222.410004,222.690002,432500,217.58931
"2015-04-28",223.600006,228.910004,219.240005,228.020004,530400,222.797226
"2015-04-29",227.029999,230.630005,225.279999,225.399994,834700,220.237244
"2015-04-30",225.630005,227.889999,224.570007,226.130005,686400,220.950516
"2015-05-01",228.020004,228.679993,225.520004,226.449997,414700,221.263168
"2015-05-04",227.759995,228.009995,225.490005,226.789993,284400,221.595367
"2015-05-05",225.899994,227.479996,222.289993,223.710007,545500,218.585953
"2015-05-06",223.929993,224.029999,219.050003,220.919998,390600,215.859863
"2015-05-07",221.639999,222.630005,219.979996,221.539993,333800,216.465652
"2015-05-08",224.610001,227.759995,222.110001,223.470001,425000,218.351471
"2015-05-11",223.860001,224.940002,222.820007,223.039993,283200,217.93129
"2015-05-12",221.960007,222.110001,219.490005,221,258200,215.938019
"2015-05-13",220.830002,221.520004,219.630005,220.960007,437500,215.898926
"2015-05-14",222.589996,224.259995,221.279999,223.369995,241600,218.253708
"2015-05-15",223.770004,224.729996,221.100006,222.399994,250100,217.305954
"2015-05-18",222.199997,225.649994,222.199997,224.800003,225600,219.65097
"2015-05-19",225,225.419998,223.419998,224.339996,228300,219.201508
"2015-05-20",224.289993,226.899994,223.059998,225.710007,284200,220.540146
"2015-05-21",224.770004,226.350006,224.770004,225.460007,194800,220.295853
"2015-05-22",225.210007,226.309998,224.080002,224.880005,151000,219.729156
"2015-05-26",224.899994,224.949997,222.279999,222.630005,247700,217.530716
"2015-05-27",223.630005,225.059998,222.679993,224.850006,160500,219.699844
"2015-05-28",225.529999,225.529999,223.470001,225.039993,273100,219.885483
"2015-05-29",224.800003,225.869995,223.649994,223.660004,456300,218.537094
"2015-06-01",224.330002,224.820007,221.550003,223.089996,363500,217.980164
"2015-06-02",222.559998,225.669998,221.460007,224.740005,370100,219.592377
"2015-06-03",226,226.690002,224.869995,226.070007,452500,220.891891
"2015-06-04",224.830002,225.770004,222.809998,223.020004,514800,217.911789
"2015-06-05",224.399994,225.350006,221.660004,222.149994,368600,217.061661
"2015-06-08",223.369995,223.770004,219.820007,220.210007,331400,215.166107
"2015-06-09",220.039993,221.619995,217.550003,218.479996,505500,213.475723
"2015-06-10",219.679993,224.240005,219.380005,223.860001,346300,218.732529
"2015-06-11",224.850006,226.050003,223.339996,224.149994,249000,219.015869
"2015-06-12",223.399994,223.399994,221.210007,221.649994,132300,216.57312
"2015-06-15",219.339996,221.619995,218.809998,221.229996,250600,216.16275
"2015-06-16",220.580002,224.119995,220.160004,223.820007,217300,218.693436
"2015-06-17",224.639999,225.690002,222.699997,223.309998,274400,218.195114
"2015-06-18",224.080002,225.559998,223.320007,225.039993,339700,219.885483
"2015-06-19",225.350006,226.289993,223.869995,225.130005,453900,219.97345
"2015-06-22",226.339996,229.100006,224.100006,227.899994,322700,222.679977
"2015-06-23",228,229.119995,227.5,227.919998,464900,222.699509
"2015-06-24",226.770004,227.779999,225.5,226.419998,508500,221.233887
"2015-06-25",226.830002,227.619995,225.509995,225.889999,337600,220.716034
"2015-06-26",226.990005,227.889999,225.5,226.759995,552800,221.566086
"2015-06-29",224.050003,225.029999,218.979996,219.270004,310300,214.247635
"2015-06-30",221.270004,222.449997,216.899994,218.600006,602700,213.592987
"2015-07-01",220.669998,221.800003,218.630005,220.070007,304600,215.029312
"2015-07-02",219.479996,220.889999,217.850006,219.25,227000,214.228104
"2015-07-06",216.669998,217.320007,214.369995,215.75,316200,210.808289
"2015-07-07",216.100006,216.100006,209,215.649994,503400,210.710541
"2015-07-08",213.289993,213.779999,208.190002,208.800003,423700,204.017456
"2015-07-09",212.550003,214.580002,209.240005,210.630005,485800,205.805542
"2015-07-10",212.880005,214.740005,211.559998,213.820007,522300,208.922501
"2015-07-13",215.309998,216.960007,214.550003,216.520004,345200,211.560669
"2015-07-14",215.899994,217.720001,215.479996,216.660004,254100,211.697418
"2015-07-15",216.889999,218.110001,216.059998,216.729996,213600,211.765839
"2015-07-16",218.179993,220.580002,217.050003,219.990005,340500,214.951141
"2015-07-17",219.270004,220.160004,217.110001,218.800003,350100,213.788406
"2015-07-20",219.399994,219.399994,217.320007,218.240005,167600,213.241241
"2015-07-21",218.960007,220.350006,217.330002,217.899994,197000,212.909042
"2015-07-22",217.880005,219.270004,217.119995,218.690002,211500,213.680923
"2015-07-23",219.070007,220.720001,215.949997,216.25,235600,211.296829
"2015-07-24",215.860001,216.710007,212.740005,213.690002,237300,208.795456
"2015-07-27",211.360001,211.410004,207.75,210.160004,484000,205.346313
"2015-07-28",209,210.660004,206.169998,208.020004,605700,203.25531
"2015-07-29",207.880005,210.570007,205.130005,210.410004,802500,205.590576
"2015-07-30",209.240005,209.919998,207.240005,209.25,577500,204.457138
"2015-07-31",210.169998,210.169998,206.210007,207.899994,678400,203.138077
"2015-08-03",207.419998,208.850006,205.949997,208.75,552600,203.968582
"2015-08-04",209.649994,211.639999,209.169998,211.020004,422400,206.18663
"2015-08-05",212.509995,214.860001,211.440002,212.080002,349500,207.222305
"2015-08-06",212.039993,212.559998,208.839996,209.630005,173300,204.828461
"2015-08-07",209.130005,209.740005,207.460007,209.020004,232200,204.232407
"2015-08-10",211.110001,212.470001,211,211.830002,230000,206.978104
"2015-08-11",209.949997,210.190002,206.369995,207.5,258800,202.747238
"2015-08-12",205.149994,206.630005,200.080002,203.330002,667100,198.67276
"2015-08-13",202.990005,205,201.759995,203.529999,245600,198.868179
"2015-08-14",204.059998,205.729996,203.600006,205.550003,168700,200.841919
"2015-08-17",204.710007,205.899994,203.619995,205.720001,144500,201.008011
"2015-08-18",205.309998,205.940002,203.889999,204.910004,180900,200.216583
"2015-08-19",204.029999,205.139999,200.880005,201.770004,326600,197.148483
"2015-08-20",198.850006,201.339996,196.690002,196.850006,361700,192.341171
"2015-08-21",194.809998,196.320007,190.639999,190.720001,667200,186.351578
"2015-08-24",179.490005,188.660004,170.169998,182.729996,827400,178.544571
"2015-08-25",188.830002,189.270004,179.419998,179.589996,777400,175.476517
"2015-08-26",182.130005,184.990005,179.100006,184.710007,800900,180.479218
"2015-08-27",186.580002,190.330002,185.929993,189.070007,552100,184.73938
"2015-08-28",187.429993,188.850006,184.619995,187.479996,888100,183.185776
"2015-08-31",186.350006,189.110001,185.270004,186.440002,377800,182.169632
"2015-09-01",182.229996,183.570007,178.350006,179.210007,608700,175.10524
"2015-09-02",181.509995,181.970001,176.460007,178.830002,618700,174.733917
"2015-09-03",178.009995,180.639999,176.429993,177.570007,638100,173.502792
"2015-09-04",175.779999,178.600006,172.289993,173.25,702300,169.281723
"2015-09-08",175.919998,180.639999,174.679993,180.630005,582900,176.492676
"2015-09-09",182,183.020004,177.190002,177.610001,464900,173.541855
"2015-09-10",176.570007,178.949997,175.850006,176.940002,334200,172.887207
"2015-09-11",175.779999,178.190002,173.690002,176.009995,417300,171.9785
"2015-09-14",176.089996,176.089996,173.479996,174.639999,315500,170.639893
"2015-09-15",174.509995,178.199997,173.740005,177.759995,476900,173.688431
"2015-09-16",178.070007,181.139999,175.960007,180.850006,625100,176.707642
"2015-09-17",180.5,182.960007,179,179.520004,466800,175.408112
"2015-09-18",177.690002,179.009995,174.529999,175.210007,639100,171.196838
"2015-09-21",176.529999,178.339996,175.119995,176.020004,354600,171.988266
"2015-09-22",173.389999,174.419998,170.369995,171.850006,312200,167.913803
"2015-09-23",172.300003,173.020004,168.860001,169.880005,527400,165.988907
"2015-09-24",168.149994,170.410004,167.039993,170.009995,401100,166.115936
"2015-09-25",172.110001,172.720001,169.880005,170.589996,280600,166.682663
"2015-09-28",168.889999,169.050003,165.520004,165.649994,485000,161.855789
"2015-09-29",166.070007,167.089996,164.539993,166.610001,462000,162.793777
"2015-09-30",168.740005,171.949997,168.429993,170.990005,563800,167.073486
"2015-10-01",171.070007,172.229996,168.550003,170.360001,323300,166.457947
"2015-10-02",167.119995,170.509995,163.5,170.509995,748800,166.604507
"2015-10-05",172.240005,175.119995,171.720001,174.330002,489300,170.337006
"2015-10-06",173.770004,175.580002,173.080002,174.070007,303600,170.082932
"2015-10-07",175.020004,177.320007,174.610001,177.070007,566000,173.014221
"2015-10-08",175.720001,177.759995,173.139999,177.050003,366900,172.994705
"2015-10-09",177.279999,177.580002,173,177.070007,309900,173.014221
"2015-10-12",176.809998,177.009995,173.869995,175.130005,235700,171.118683
"2015-10-13",173.889999,175.009995,170.830002,171.009995,225900,167.093033
"2015-10-14",171.309998,172.929993,169.460007,170.600006,288500,166.692429
"2015-10-15",171.389999,175.660004,170.690002,175.610001,283700,171.587677
"2015-10-16",176.649994,177.089996,175.009995,176.699997,274600,172.652695
"2015-10-19",175.720001,175.889999,172.529999,172.929993,424000,168.969055
"2015-10-20",172.160004,174.229996,172.160004,173.130005,449500,169.164459
"2015-10-21",173.869995,174.009995,168.639999,168.75,508200,164.884827
"2015-10-22",169.839996,177.100006,167.720001,176.880005,440000,172.828613
"2015-10-23",178.710007,181.949997,177.080002,181.710007,444900,177.547943
"2015-10-26",181.350006,181.960007,179.669998,181.020004,273000,176.873734
"2015-10-27",179.330002,180.679993,176.610001,178.570007,244500,174.479874
"2015-10-28",178.330002,183.479996,178.309998,183.300003,219300,179.101517
"2015-10-29",182.949997,183.300003,178.070007,179.869995,452300,175.750076
"2015-10-30",179.889999,180.910004,178.649994,180.259995,326600,176.131165
"2015-11-02",180.720001,185.75,180.720001,185.059998,421100,180.821198
"2015-11-03",184.320007,187.089996,183.440002,186.75,273000,182.472488
"2015-11-04",186.929993,188.490005,186.020004,186.649994,278500,182.374802
"2015-11-05",186.289993,188.449997,186.229996,187.309998,190100,183.019669
"2015-11-06",188.399994,190.740005,186.080002,188.970001,398700,184.641647
"2015-11-09",187.080002,187.080002,176.990005,177.869995,599100,173.795883
"2015-11-10",177.910004,180.570007,176.009995,177.050003,733500,172.994705
"2015-11-11",177.940002,178.559998,176.570007,176.779999,670900,172.730881
"2015-11-12",175.410004,176.779999,171.130005,171.289993,915300,167.366592
"2015-11-13",170.660004,171.389999,166.600006,167.529999,878400,163.692734
"2015-11-16",167.470001,172.169998,166.589996,172.070007,667000,168.128769
"2015-11-17",172.710007,173.270004,170.169998,170.449997,516800,166.545837
"2015-11-18",171.419998,176.509995,170.449997,176.339996,749200,172.300964
"2015-11-19",176.479996,178.979996,175.690002,176.710007,775500,172.662476
"2015-11-20",177.460007,178.740005,174.970001,175.259995,325400,171.245682
"2015-11-23",175.380005,177.539993,174.589996,174.820007,260400,170.815781
"2015-11-24",173.399994,176.300003,172.880005,175.539993,260100,171.519257
"2015-11-25",175.820007,177.199997,175.300003,176.179993,214800,172.144577
"2015-11-27",176.5,177.369995,175.059998,176.690002,112000,172.64296
"2015-11-30",177.029999,178.380005,176.020004,177.229996,323900,173.170547
"2015-12-01",177.669998,180.009995,177.100006,179.869995,414300,175.750076
"2015-12-02",179.649994,179.850006,175.229996,175.729996,273200,171.704926
"2015-12-03",177.100006,177.729996,169.419998,170.649994,429200,166.741272
"2015-12-04",171.199997,175.690002,171.190002,175.520004,289200,171.499725
"2015-12-07",175.009995,175.25,171.470001,172.600006,231600,168.646606
"2015-12-08",170.899994,171.440002,168.139999,169.050003,323900,165.177933
"2015-12-09",168.520004,170.75,165.960007,166.600006,283800,162.784042
"2015-12-10",166.320007,168.320007,165.830002,165.860001,360000,162.06102
"2015-12-11",163,163.889999,152.399994,152.759995,1163900,149.261047
"2015-12-14",153.240005,153.979996,141.679993,144.009995,1988500,140.711472
"2015-12-15",145,153.059998,145,152.240005,2043800,148.75296
"2015-12-16",154,159.330002,152.75,159.080002,1093300,155.436295
"2015-12-17",159.240005,161.039993,155.240005,157.729996,1129300,154.117233
"2015-12-18",155.410004,156.160004,152.330002,153.75,1182000,150.228348
"2015-12-21",154.559998,156.199997,153.029999,154.229996,716300,150.697372
"2015-12-22",155.289993,158.389999,153.710007,157.919998,529600,154.302856
"2015-12-23",159.639999,162.910004,158.110001,162.649994,510900,158.924484
"2015-12-24",162.529999,164.300003,162.050003,163.100006,281500,159.364212
"2015-12-28",161.669998,163.380005,160.759995,163.25,374100,159.510757
"2015-12-29",164.800003,166.320007,161.75,162.660004,383700,158.934296
"2015-12-30",161.970001,163.259995,160.279999,160.740005,276600,157.058258
"2015-12-31",159.639999,162.169998,157.809998,159.759995,327400,156.100708
"2016-01-04",155.110001,156.240005,153.259995,155.990005,611000,152.417068
"2016-01-05",157.190002,158.210007,153.070007,154.729996,442800,151.185913
"2016-01-06",151.539993,151.539993,147,147.929993,712600,144.541672
"2016-01-07",143.929993,144.070007,138.240005,139,1135800,135.816238
"2016-01-08",140.529999,140.929993,134.039993,134.229996,1449800,131.155457
"2016-01-11",135.570007,136.929993,132.240005,135.839996,933700,132.728577
"2016-01-12",136.940002,137.410004,134.300003,136.369995,640600,133.246445
"2016-01-13",137.059998,138,130,131.160004,864300,128.155792
"2016-01-14",131.990005,133.660004,128.380005,131.820007,718000,128.800705
"2016-01-15",128.220001,129.729996,124.410004,128.199997,951700,125.263588
"2016-01-19",129.919998,131.869995,126.699997,128.610001,864400,125.664207
"2016-01-20",125.489998,128,120.68,126.57,991800,123.670929
"2016-01-21",127.18,131.330002,126,127.440002,460200,124.521011
"2016-01-22",131.070007,134.979996,130.350006,134.529999,788200,131.448593
"2016-01-25",134.169998,134.889999,127.559998,128.179993,728000,125.244041
"2016-01-26",126.879997,132.229996,126.860001,131.399994,701400,128.390305
"2016-01-27",131.169998,134.710007,130.110001,131.100006,715500,128.097168
"2016-01-28",132.639999,133.389999,128.259995,128.779999,472300,125.830315
"2016-01-29",130.259995,134.339996,129.979996,134.190002,616700,131.116394
"2016-02-01",132.830002,133.210007,129.539993,132.199997,602000,129.171951
"2016-02-02",125.989998,127.699997,121.720001,122.599998,960400,119.791855
"2016-02-03",123.510002,123.510002,117.290001,122.400002,792600,119.596451
"2016-02-04",123.330002,130.649994,122.150002,128.660004,640700,125.713043
"2016-02-05",128.550003,129.960007,124.160004,124.75,634800,121.892616
"2016-02-08",121.580002,121.980003,117.120003,120.360001,779900,117.60318
"2016-02-09",117.690002,120.760002,117.099998,119.940002,743000,117.192787
"2016-02-10",120.690002,123.650002,120.260002,120.989998,533900,118.218735
"2016-02-11",116.459999,120.07,115.970001,117.800003,763900,115.101807
"2016-02-12",120.470001,125.199997,119.120003,124.419998,530000,121.570168
"2016-02-16",126.830002,127.919998,125.360001,126.620003,628400,123.719772
"2016-02-17",128.839996,132.389999,128.839996,130.600006,454700,127.60862
"2016-02-18",130.759995,130.990005,127.589996,129.199997,658400,126.240692
"2016-02-19",128.039993,129.630005,125.870003,129.539993,666500,126.572868
"2016-02-22",132.080002,135.270004,132.080002,134.990005,571100,131.898087
"2016-02-23",134.429993,134.770004,129,129.169998,636000,126.211372
"2016-02-24",126.559998,129.490005,124.639999,128.929993,870200,125.976868
"2016-02-25",129.289993,130.360001,126.419998,130.300003,476000,127.315506
"2016-02-26",133.059998,137.300003,132.179993,136.929993,738500,133.793594
"2016-02-29",137.380005,139.960007,137.009995,138.690002,1337500,135.513336
"2016-03-01",140.479996,145.149994,139.759995,144.179993,956800,140.877579
"2016-03-02",144.050003,145.279999,142.289993,145.190002,753200,141.864471
"2016-03-03",144.860001,150.179993,144.139999,150.009995,641800,146.574036
"2016-03-04",151.130005,154.350006,149.279999,153.220001,816000,149.71051
"2016-03-07",151.160004,152.339996,149.880005,151.580002,383200,148.108078
"2016-03-08",149.899994,150.800003,147.169998,147.330002,411400,143.955429
"2016-03-09",149.160004,149.160004,145.729996,148.270004,340800,144.873901
"2016-03-10",149.869995,150.039993,143.240005,145.899994,591700,142.558167
"2016-03-11",149.970001,154.110001,147.75,153.660004,724300,150.140457
"2016-03-14",152.199997,152.559998,148.5,151.619995,499700,148.147141
"2016-03-15",149.729996,150.440002,146.300003,148.25,498400,144.854355
"2016-03-16",146.910004,153.419998,146.910004,152.919998,658600,149.417389
"2016-03-17",152.740005,161.559998,152.740005,159.940002,809900,156.276627
"2016-03-18",160.809998,163.929993,158.509995,160,1000700,156.335205
"2016-03-21",161,163.070007,158.279999,162.380005,693500,158.660706
"2016-03-22",160.199997,161.899994,158.759995,161.490005,422800,157.791092
"2016-03-23",161.369995,161.369995,158.839996,158.979996,496400,155.338577
"2016-03-24",156.660004,157.550003,154.600006,157.429993,396200,153.824081
"2016-03-28",158.029999,158.029999,155.470001,156.529999,297300,152.944672
"2016-03-29",155.360001,160.740005,154.440002,160.330002,590200,156.657684
"2016-03-30",161.490005,165.100006,160.970001,163.050003,694400,159.315338
"2016-03-31",162.309998,163.899994,161.789993,162.399994,390700,158.680252
"2016-04-01",160.949997,164.110001,160.100006,163.889999,395900,160.136108
"2016-04-04",164.160004,164.169998,160.089996,160.619995,426200,156.94101
"2016-04-05",158.880005,160.690002,157.160004,159.240005,682200,155.592636
"2016-04-06",159.600006,161.649994,158.720001,160.699997,471200,157.019165
"2016-04-07",158.669998,159.75,154.710007,156,412600,152.426819
"2016-04-08",158.190002,158.360001,156.160004,157.279999,487700,153.677505
"2016-04-11",159.110001,161.990005,158.259995,159.139999,423200,155.494919
"2016-04-12",159.889999,164.710007,158.520004,164.149994,445200,160.390152
"2016-04-13",166.199997,170.710007,165.330002,170.490005,506000,166.58493
"2016-04-14",170.559998,173.720001,169.910004,171.820007,540600,167.884476
"2016-04-15",171.600006,171.710007,169.210007,169.990005,439800,166.09639
"2016-04-18",168.449997,170.880005,168.410004,170.25,629800,166.350418
"2016-04-19",171.179993,172.960007,170.580002,172.679993,771500,168.724762
"2016-04-20",173.889999,175.669998,171.770004,175.179993,508400,171.167496
"2016-04-21",174.919998,176.160004,173.119995,174.910004,531200,170.903717
"2016-04-22",175.309998,178.449997,173.5,177.75,567900,173.678665
"2016-04-25",177.330002,178.669998,173.199997,174.929993,623800,170.923279
"2016-04-26",177.020004,178.339996,175.529999,177.460007,502700,173.395294
"2016-04-27",177,179.850006,176.169998,179.009995,475800,174.90979
"2016-04-28",175.449997,177.869995,173.100006,173.770004,425800,169.78981
"2016-04-29",173,173.570007,168.649994,170.320007,800200,166.418854
"2016-05-02",170.289993,172.830002,167.259995,171.850006,733500,167.913803
"2016-05-03",168.5,168.919998,163.059998,166.240005,785200,162.432297
"2016-05-04",163.660004,165.940002,160.25,162.449997,492400,158.729095
"2016-05-05",162.860001,163.289993,159.979996,162.619995,624700,158.895203
"2016-05-06",161.369995,164.800003,160.589996,163.610001,335500,159.862518
"2016-05-09",163.279999,164.679993,161.850006,161.940002,380600,158.230804
"2016-05-10",163.610001,167.720001,162.860001,167.580002,453700,163.741608
"2016-05-11",166.610001,168.520004,165.229996,165.419998,487700,161.631073
"2016-05-12",166.809998,169.240005,165.330002,168.339996,682300,164.484177
"2016-05-13",167.529999,169.339996,162.600006,162.919998,541000,159.188339
"2016-05-16",163.479996,165.169998,162.949997,163.869995,294300,160.116562
"2016-05-17",162.940002,166.039993,161.660004,162.509995,478000,158.787735
"2016-05-18",162.320007,165.860001,162.320007,165.220001,386900,161.435654
"2016-05-19",163.139999,165.270004,160.559998,161.75,371700,158.045135
"2016-05-20",163.339996,167.009995,162.360001,165.350006,357600,161.562714
"2016-05-23",164.759995,166.139999,164.330002,164.889999,260200,161.113235
"2016-05-24",166.160004,171.630005,166.160004,170.660004,514900,166.751053
"2016-05-25",171.970001,173.029999,171.119995,171.639999,373400,167.708603
"2016-05-26",171.809998,171.820007,169.789993,170.300003,264500,166.399292
"2016-05-27",170.080002,172.550003,170.080002,172.479996,210200,168.529358
"2016-05-31",173.619995,174.710007,172.220001,173.520004,364900,169.545563
"2016-06-01",172.369995,173.070007,168.809998,172.720001,369600,168.76387
"2016-06-02",171.610001,172.350006,170.240005,172.330002,304200,168.382797
"2016-06-03",170.320007,171.869995,167.270004,171.520004,557000,167.59137
"2016-06-06",173.919998,177.770004,173.199997,175.479996,491100,171.460617
"2016-06-07",172.929993,174.580002,171,171.729996,1958200,167.796539
"2016-06-08",172.570007,174,169.190002,170.940002,592200,167.024643
"2016-06-09",169.080002,169.179993,164.699997,166.509995,522100,162.696121
"2016-06-10",163.460007,163.839996,159.410004,159.679993,774600,156.022522
"2016-06-13",158.860001,159.639999,156.789993,156.990005,876100,153.394196
"2016-06-14",156.169998,157.279999,152.449997,154.169998,630600,150.638748
"2016-06-15",155.160004,157.089996,153.669998,153.839996,516500,150.316299
"2016-06-16",151.919998,152.270004,149.75,151.990005,474900,148.508713
"2016-06-17",152.240005,153.479996,150.789993,151.720001,559100,148.244858
"2016-06-20",154.149994,156.690002,153.179993,153.229996,513400,149.720276
"2016-06-21",154.179993,154.600006,152.75,153.210007,350300,149.700745
"2016-06-22",153.199997,156.149994,152.809998,154.369995,429600,150.834183
"2016-06-23",157.5,159.649994,156.839996,159.559998,482100,155.905334
"2016-06-24",148.220001,150.839996,140.910004,141.100006,1374700,137.868118
"2016-06-27",137.130005,137.279999,131.160004,132.729996,1301200,129.689835
"2016-06-28",135.699997,138.619995,134.449997,136.539993,773400,133.412567
"2016-06-29",139.910004,140.130005,137.699997,140.020004,572100,136.812866
"2016-06-30",140.080002,141.259995,138.380005,140.770004,1093400,137.54567
"2016-07-01",140.440002,140.889999,137.130005,138.470001,747000,135.29834
"2016-07-05",136.880005,136.880005,133.210007,134.190002,847600,131.116394
"2016-07-06",132.770004,133.360001,131.020004,132.449997,1333500,129.416245
"2016-07-07",132.710007,135.520004,131.729996,134.360001,1022700,131.282471
"2016-07-08",137.419998,139.130005,136.729996,138.850006,922500,135.669647
"2016-07-11",140.300003,142.740005,139.669998,139.970001,1004500,136.764008
"2016-07-12",141.889999,144.529999,141.740005,143.740005,589900,140.447662
"2016-07-13",143.570007,143.979996,141.789993,142.919998,562700,139.646423
"2016-07-14",146.800003,147.399994,144.229996,144.229996,553400,140.926437
"2016-07-15",145.229996,145.470001,142.679993,144.639999,399800,141.327042
"2016-07-18",145.580002,146.869995,144.630005,146.419998,444700,143.066254
"2016-07-19",145.139999,146.320007,144.600006,145.979996,385700,142.636368
"2016-07-20",146.910004,147.119995,144.910004,146.610001,290500,143.251938
"2016-07-21",146.089996,147.429993,145.820007,145.940002,486000,142.59726
"2016-07-22",146.229996,146.360001,145,145.729996,358100,142.392075
"2016-07-25",145.449997,145.729996,143.910004,144.399994,420400,141.092545
"2016-07-26",144.580002,145.509995,142.649994,144.940002,497600,141.620163
"2016-07-27",145.279999,146.619995,145.089996,145.839996,502000,142.499527
"2016-07-28",145.479996,146.779999,144.389999,146.320007,340100,142.968552
"2016-07-29",145.789993,148.149994,144.839996,146.779999,426100,143.418015
"2016-08-01",144.25,146.460007,139.449997,144.490005,952400,141.180481
"2016-08-02",143.809998,144.610001,140.410004,141.029999,478200,137.799728
"2016-08-03",141.199997,144.350006,140.449997,143.630005,269000,140.340179
"2016-08-04",143.220001,143.949997,141.330002,142.220001,337500,138.962463
"2016-08-05",143.880005,146.580002,143.880005,146.279999,448000,142.929459
"2016-08-08",147,148.369995,144.580002,144.820007,298100,141.502914
"2016-08-09",145.229996,145.229996,143.100006,144.029999,566800,140.731003
"2016-08-10",144.330002,144.990005,143.009995,143.470001,352300,140.183823
"2016-08-11",144.360001,144.649994,143.580002,143.809998,319200,140.516052
