"","PSX.Open","PSX.High","PSX.Low","PSX.Close","PSX.Volume","PSX.Adjusted"
"2015-05-14",80.410004,81.68,80.400002,81.629997,2658400,71.402588
"2015-05-15",81.540001,81.540001,80.860001,81.050003,2046500,70.895287
"2015-05-18",81.110001,81.559998,80.519997,81.330002,2015000,71.140205
"2015-05-19",80.900002,81.099998,80.230003,80.699997,2549200,70.589134
"2015-05-20",80.739998,81.220001,80.139999,80.519997,2551000,70.431686
"2015-05-21",80.690002,81.379997,80.269997,81,2289400,70.851524
"2015-05-22",80.620003,81.080002,80.510002,80.970001,1735000,70.82531
"2015-05-26",80.169998,80.379997,78.870003,79.360001,3202900,69.417007
"2015-05-27",79.82,80.379997,78.870003,79.190002,3368500,69.268318
"2015-05-28",78.940002,79.669998,77.980003,79.559998,3302200,69.591972
"2015-05-29",79.559998,80.540001,78.900002,79.120003,3734300,69.207085
"2015-06-01",79.550003,80.25,79.199997,79.349998,3007400,69.408257
"2015-06-02",79.379997,79.5,78.470001,79.099998,3281600,69.18959
"2015-06-03",78.790001,78.860001,77.720001,78.300003,3198400,68.489822
"2015-06-04",77.709999,78.07,77.18,77.379997,2623000,67.685081
"2015-06-05",77.239998,78.610001,77.169998,78.050003,1934400,68.271149
"2015-06-08",77.110001,77.760002,76.839996,77.18,3344500,67.510147
"2015-06-09",77.339996,77.809998,76.730003,76.790001,3383300,67.169006
"2015-06-10",77.410004,78.349998,77.18,77.800003,3600200,68.052475
"2015-06-11",77.980003,79.290001,77.480003,78.669998,3126400,68.813461
"2015-06-12",78.160004,78.339996,76.940002,77.650002,2574600,67.921272
"2015-06-15",77.699997,78.089996,77.160004,78.080002,2546600,68.297394
"2015-06-16",78,78.440002,77.269997,78.389999,2511000,68.56855
"2015-06-17",79.150002,79.660004,77.919998,78.839996,2799100,68.962173
"2015-06-18",78.910004,80.480003,78.800003,80.029999,2508100,70.003067
"2015-06-19",79.580002,80.620003,79.580002,79.669998,3030700,69.688179
"2015-06-22",80.019997,80.019997,78.940002,79.599998,3153000,69.626953
"2015-06-23",79.800003,80.599998,79.559998,80.309998,2453100,70.247986
"2015-06-24",79.699997,80.120003,78.959999,79.190002,3106400,69.268318
"2015-06-25",79.190002,79.519997,78.800003,78.889999,2347100,69.005905
"2015-06-26",78.800003,79.669998,78.559998,79.620003,8753600,69.644455
"2015-06-29",78.75,79.410004,78.459999,78.489998,4888300,68.656021
"2015-06-30",79.239998,81.360001,79.18,80.559998,4628100,70.466667
"2015-07-01",80.639999,81.860001,80.519997,81.300003,3779600,71.11396
"2015-07-02",81.470001,82.18,81,81.449997,3388900,71.245163
"2015-07-06",80.389999,81.790001,79.75,81.540001,3978700,71.323883
"2015-07-07",81.980003,82.629997,79.919998,82.349998,4170700,72.032387
"2015-07-08",81.849998,81.860001,78.059998,78.5,4513100,68.664764
"2015-07-09",79.599998,80,79.190002,79.449997,3839200,69.495728
"2015-07-10",79.860001,81.839996,79.660004,81.489998,3236100,71.280151
"2015-07-13",82.050003,84.239998,82.050003,83.419998,4148900,72.968346
"2015-07-14",82.889999,84.389999,82.889999,83.519997,4884500,73.055809
"2015-07-15",82.790001,83.349998,81.419998,81.769997,3737700,71.525085
"2015-07-16",82.419998,83.440002,82.019997,83.209999,3017300,72.784676
"2015-07-17",83.209999,83.300003,82.099998,83.239998,2502100,72.81089
"2015-07-20",83.129997,83.25,82.239998,82.330002,3095200,72.014923
"2015-07-21",82.300003,83,81.480003,81.980003,2215000,71.708778
"2015-07-22",81.839996,82.860001,81.199997,81.830002,3725600,71.577538
"2015-07-23",82.110001,82.480003,81.220001,81.389999,2110100,71.192696
"2015-07-24",81.339996,81.559998,78.300003,79.029999,5377100,69.128365
"2015-07-27",78,78.040001,75.440002,76.720001,7687900,67.10778
"2015-07-28",76.800003,79.07,76.419998,78.650002,4784200,68.795967
"2015-07-29",78.550003,80.18,78.440002,80.029999,4380000,70.003067
"2015-07-30",79.489998,79.980003,78.379997,79.120003,4040100,69.207085
"2015-07-31",78.470001,80.629997,77.910004,79.5,3615800,69.539482
"2015-08-03",78.669998,80.220001,78.25,78.68,4085500,68.822212
"2015-08-04",79.110001,79.440002,78.089996,78.260002,3601300,68.454842
"2015-08-05",79.57,80.449997,78.190002,78.279999,3102700,68.472328
"2015-08-06",78.449997,79.860001,77.940002,79.639999,4605300,69.661957
"2015-08-07",79.269997,80.610001,78.970001,79.620003,2969400,69.644455
"2015-08-10",80.07,82.529999,80,82.519997,3876700,72.181099
"2015-08-11",81.07,83.809998,80.900002,83.699997,3584100,73.213257
"2015-08-12",83.370003,84.849998,82.129997,84.32,5037900,73.755577
"2015-08-13",83.199997,84.400002,82.489998,83.080002,4177400,73.156807
"2015-08-14",82.699997,83.519997,81.82,82.300003,3277000,72.469971
"2015-08-17",81.919998,83.129997,81.660004,83.059998,2586100,73.139191
"2015-08-18",82.68,83.57,82.379997,83.25,2516800,73.306503
"2015-08-19",82.699997,82.93,80.370003,80.800003,4913600,71.149132
"2015-08-20",80.239998,81.779999,79.419998,79.529999,3737800,70.030815
"2015-08-21",78.690002,79.080002,75.669998,75.739998,7353200,66.693504
"2015-08-24",71.93,73.82,69.790001,71.660004,7050100,63.100826
"2015-08-25",73.620003,74.120003,70.400002,70.550003,4731500,62.123405
"2015-08-26",72.5,73.370003,70.559998,73.300003,4573100,64.544952
"2015-08-27",75.029999,76.540001,73.169998,75.019997,5814300,66.059517
"2015-08-28",75.139999,77.260002,75.099998,77.230003,4889900,68.005539
"2015-08-31",79.5,80.139999,77.279999,79.07,8614300,69.625748
"2015-09-01",78.129997,78.419998,76.809998,77.589996,5302200,68.322533
"2015-09-02",79.139999,79.18,76.849998,78.559998,3621900,69.176689
"2015-09-03",79.099998,80.059998,77.769997,78.459999,3358300,69.088623
"2015-09-04",77.5,78.010002,76.709999,77.199997,4266100,67.979118
"2015-09-08",78.209999,79.970001,77.010002,79.879997,6212500,70.33902
"2015-09-09",80.059998,82.75,79.959999,80.650002,6346100,71.017059
"2015-09-10",81.209999,82.07,80.110001,81.019997,4424900,71.342842
"2015-09-11",80.830002,80.980003,79.720001,80.599998,3950700,70.973022
"2015-09-14",80.529999,80.529999,78.050003,78.209999,4261200,68.868477
"2015-09-15",78.400002,79.639999,77.730003,79.209999,4053900,69.749039
"2015-09-16",79.400002,79.589996,78.25,79.190002,4018400,69.73143
"2015-09-17",79.480003,80.760002,78.379997,79.309998,4060300,69.83709
"2015-09-18",78.089996,79.559998,77.800003,78.589996,12950800,69.203102
"2015-09-21",78.809998,80.5,78.480003,79.260002,3399100,69.793076
"2015-09-22",78.120003,78.75,77.760002,78.169998,2957200,68.833267
"2015-09-23",78.550003,79.529999,77.82,77.849998,2485200,68.551483
"2015-09-24",77.610001,78.419998,76.510002,77.650002,3727500,68.375381
"2015-09-25",78.18,78.800003,77.260002,77.940002,3193100,68.630722
"2015-09-28",77.459999,78.07,73.93,74.110001,4161900,65.258202
"2015-09-29",74.809998,75.989998,74.25,74.510002,4335400,65.61042
"2015-09-30",76.209999,77.279999,75.449997,76.839996,3901000,67.662102
"2015-10-01",77.629997,78.480003,76.519997,77.93,3044000,68.621918
"2015-10-02",77.110001,79.480003,76.449997,79.480003,2467100,69.986809
"2015-10-05",79.940002,82.290001,79.879997,81.82,3449600,72.047287
"2015-10-06",81.709999,83.489998,81.620003,82.580002,5355200,72.716522
"2015-10-07",82.93,83.790001,81.260002,83.239998,4013700,73.297691
"2015-10-08",82.970001,84.870003,82.370003,84.580002,3179500,74.477646
"2015-10-09",84.610001,84.790001,82.510002,83.519997,3104300,73.54425
"2015-10-12",83.75,84,82.730003,83.870003,1791100,73.852463
"2015-10-13",83,83.959999,82.010002,82.160004,3322200,72.346695
"2015-10-14",82.160004,83.400002,81.669998,82.470001,2172100,72.619667
"2015-10-15",83.029999,83.889999,81.860001,83.489998,2289700,73.517822
"2015-10-16",84.029999,84.769997,83.440002,84.120003,2679000,74.072578
"2015-10-19",83.419998,83.699997,81.480003,81.620003,3054100,71.871201
"2015-10-20",81.32,81.830002,80.080002,81.599998,2896000,71.853569
"2015-10-21",81.879997,81.900002,80.230003,80.5,2347500,70.884979
"2015-10-22",81.330002,82.849998,80.730003,82.610001,3323800,72.742935
"2015-10-23",82.610001,84.449997,82.410004,83.349998,2522900,73.394554
"2015-10-26",83.309998,83.68,82.410004,83,3124300,73.086365
"2015-10-27",82.339996,83.559998,82.059998,83.559998,2595800,73.579468
"2015-10-28",83.690002,85.330002,83.339996,84.889999,2672500,74.75061
"2015-10-29",84.519997,86.919998,84.519997,86.43,3568900,76.106674
"2015-10-30",88.32,90.82,87.300003,89.050003,7125400,78.413742
"2015-11-02",88.389999,91.5,88.300003,90.599998,4939700,79.77861
"2015-11-03",90.720001,93.290001,90.18,92.669998,3636600,81.601372
"2015-11-04",93,94.120003,92.5,93.330002,3933900,82.182526
"2015-11-05",93.339996,93.949997,92.610001,93.68,3115200,82.490715
"2015-11-06",93.209999,93.720001,92.040001,92.75,2447100,81.671814
"2015-11-09",92.75,94,91.389999,92.010002,2730500,81.020187
"2015-11-10",91.389999,92.940002,90.910004,92.099998,2299200,81.596062
"2015-11-11",91.809998,92.720001,90.410004,90.589996,2590000,80.258278
"2015-11-12",89.959999,89.959999,88.410004,89.239998,2692300,79.062241
"2015-11-13",89.260002,89.959999,87.919998,89.080002,3080000,78.920479
"2015-11-16",88.980003,91.099998,88.330002,91.07,2743500,80.68354
"2015-11-17",90.769997,91.980003,90.489998,91.120003,2306700,80.727829
"2015-11-18",91.279999,92.720001,91.260002,92.540001,1857500,81.985863
"2015-11-19",92.360001,92.980003,91.629997,92.379997,2367400,81.844124
"2015-11-20",92.550003,92.989998,91.519997,91.669998,2758700,81.215096
"2015-11-23",90.489998,92.5,90.480003,92.169998,2725700,81.658066
"2015-11-24",92.099998,93.910004,91.540001,93.129997,2807400,82.508583
"2015-11-25",93.07,94.059998,92.760002,92.769997,1949500,82.189644
"2015-11-27",92.290001,93.309998,92.110001,92.760002,769900,82.180771
"2015-11-30",93.089996,93.459999,91.339996,91.529999,4113100,81.091072
"2015-12-01",92.330002,92.949997,91.209999,92.669998,2580500,82.101044
"2015-12-02",92.160004,93,90.080002,90.440002,3024700,80.125381
"2015-12-03",91,91.279999,88.199997,88.57,2834600,78.468643
"2015-12-04",90.349998,90.669998,88.699997,90.199997,3025900,79.912766
"2015-12-07",88.620003,89.459999,85.720001,86.690002,5261600,76.80307
"2015-12-08",85.57,87.43,85.110001,86.449997,3427300,76.590431
"2015-12-09",86.510002,87.849998,85.199997,86.089996,2916800,76.271507
"2015-12-10",86.480003,87.550003,85.68,86.75,2694500,76.856216
"2015-12-11",85.459999,85.910004,82.519997,82.779999,4232800,73.339005
"2015-12-14",82.32,82.830002,80.279999,81.400002,5113500,72.116394
"2015-12-15",82.419998,83.300003,81.419998,81.779999,5233100,72.453056
"2015-12-16",81.550003,83.400002,81.550003,83.059998,3981600,73.587059
"2015-12-17",83,83.339996,81.760002,81.779999,3147700,72.453056
"2015-12-18",81.5,81.779999,79.68,80.559998,6246600,71.372192
"2015-12-21",81.019997,81.269997,79.470001,80.620003,2809400,71.425346
"2015-12-22",80.919998,82.279999,80.669998,81.699997,2623100,72.382179
"2015-12-23",82.709999,84.849998,82.139999,84.800003,3113800,75.128609
"2015-12-24",84.529999,84.980003,83.809998,84.360001,1054200,74.738792
"2015-12-28",83.18,83.559998,81.910004,82.459999,1690500,73.055489
"2015-12-29",83.720001,83.870003,82.580002,82.769997,1906100,73.330139
"2015-12-30",82.309998,83.410004,81.870003,82.010002,1527700,72.656822
"2015-12-31",81.5,82.410004,81.209999,81.800003,2095800,72.470779
"2016-01-04",81.209999,81.889999,79.360001,80.080002,3251400,70.946938
"2016-01-05",80.370003,81.190002,80.050003,81,2849900,71.762016
"2016-01-06",79.120003,80,77.599998,78.029999,4273300,69.130737
"2016-01-07",76.669998,78.110001,75.949997,76.449997,6358000,67.730934
"2016-01-08",76.919998,77.18,75.150002,75.209999,6010000,66.63237
"2016-01-11",75.860001,77.510002,74.370003,76.18,4356000,67.491722
"2016-01-12",76.709999,78.379997,76,77.82,5370100,68.944687
"2016-01-13",78.910004,78.93,74.540001,75.25,6500200,66.667778
"2016-01-14",75.93,80.080002,74.32,79.279999,5363500,70.238159
"2016-01-15",76.919998,78.599998,76.610001,78.470001,5343200,69.520546
"2016-01-19",80.379997,80.639999,77.480003,78.669998,4574300,69.697731
"2016-01-20",76.900002,78.209999,75.370003,76.93,5169900,68.156189
"2016-01-21",76.709999,77.230003,75.290001,76.040001,4360700,67.367706
"2016-01-22",78.449997,80.900002,77.599998,80.029999,4035600,70.902649
"2016-01-25",79.07,79.739998,76.169998,76.230003,4273700,67.536041
"2016-01-26",76.910004,77.800003,76.190002,77.760002,3177200,68.891533
"2016-01-27",77.139999,79.769997,76.419998,77.730003,4782100,68.86496
"2016-01-28",79.239998,80,77,78.699997,5161000,69.724304
"2016-01-29",78.099998,80.230003,75.800003,80.150002,7448400,71.008957
"2016-02-01",79.68,80.660004,77.82,79.480003,4487700,70.415367
"2016-02-02",78.580002,79.440002,77.800003,78.5,4295400,69.547127
"2016-02-03",79.510002,79.940002,76.760002,79.099998,7337500,70.078697
"2016-02-04",79.089996,80.919998,78.599998,79.879997,5657700,70.769737
"2016-02-05",79.629997,80.480003,77.919998,78.330002,4650400,69.396515
"2016-02-08",78.330002,78.330002,73.300003,76.279999,7979800,67.580315
"2016-02-09",75.769997,76.620003,74.669998,75.440002,4348600,66.836121
"2016-02-10",76.019997,77.099998,74.669998,75.290001,5693400,66.703232
"2016-02-11",73.529999,75.040001,71.739998,72.900002,7720800,65.069801
"2016-02-12",74,75.32,73.839996,75.199997,4217700,67.122749
"2016-02-16",76.760002,78.279999,75.860001,78.25,5690300,69.845139
"2016-02-17",79.089996,80.889999,78.879997,80.589996,4464600,71.933792
"2016-02-18",81.339996,81.75,78.889999,79.440002,4609000,70.907326
"2016-02-19",78.75,80.18,78.389999,80.089996,3173500,71.487503
"2016-02-22",80.089996,81.419998,80.089996,80.870003,3278100,72.183731
"2016-02-23",80.400002,80.610001,78.529999,78.559998,3323400,70.121834
"2016-02-24",77.519997,79.150002,77.349998,79.089996,3667200,70.59491
"2016-02-25",79.25,79.330002,77.620003,78.760002,3297200,70.300369
"2016-02-26",79.519997,80.190002,78.919998,79.099998,2490100,70.603844
"2016-02-29",79.400002,80.379997,78.93,79.389999,3106400,70.862701
"2016-03-01",80.010002,83.790001,79.699997,83.410004,6029000,74.45092
"2016-03-02",83.150002,84.639999,82.839996,84.57,3585500,75.486298
"2016-03-03",84.940002,86.580002,84.550003,86.089996,3831300,76.843033
"2016-03-04",86.5,86.599998,84.839996,85.779999,2891100,76.566338
"2016-03-07",85.379997,87.830002,85.07,87.410004,3741800,78.021263
"2016-03-08",86.889999,87.75,84.75,84.800003,3514400,75.691589
"2016-03-09",85.519997,87.230003,85.199997,86.089996,3076700,76.843033
"2016-03-10",86.07,86.07,84.120003,85.43,2464600,76.253937
"2016-03-11",86.25,86.730003,85.110001,86.43,2914700,77.14653
"2016-03-14",85.669998,86.5,85.290001,86.18,2028600,76.923378
"2016-03-15",85,86.669998,84.900002,86.599998,2208900,77.298256
"2016-03-16",86.629997,87.900002,86.370003,87.57,2351800,78.164078
"2016-03-17",88.010002,88.660004,86.440002,88.379997,2463500,78.88707
"2016-03-18",88.800003,89.650002,88.129997,89.410004,5398200,79.806442
"2016-03-21",89.150002,89.959999,89.110001,89.690002,2170200,80.056366
"2016-03-22",89.620003,90.870003,89.029999,90.160004,2171400,80.475883
"2016-03-23",89.940002,89.940002,87.879997,88.120003,2012500,78.654999
"2016-03-24",86.970001,88.120003,86.57,88.059998,2547300,78.601448
"2016-03-28",87.870003,88.129997,87.07,87.489998,2083500,78.092682
"2016-03-29",86.800003,87.730003,86.019997,87.43,1974600,78.039124
"2016-03-30",88.190002,88.610001,86.980003,87.620003,1850900,78.208694
"2016-03-31",87.269997,87.809998,86.209999,86.589996,2810600,77.289337
"2016-04-01",85.599998,85.959999,84.879997,85.669998,2639100,76.468155
"2016-04-04",85.699997,86.660004,85.290001,85.730003,1817400,76.521729
"2016-04-05",85.080002,85.690002,84.209999,84.809998,2126100,75.700531
"2016-04-06",85.349998,85.620003,83.260002,85.019997,3172000,75.88797
"2016-04-07",84.599998,85.019997,83.830002,84.510002,1751800,75.432762
"2016-04-08",85.800003,86.809998,85.269997,86.059998,2741300,76.816254
"2016-04-11",86.5,86.849998,84.559998,84.580002,2158100,75.495247
"2016-04-12",84.669998,86.089996,84.059998,85.980003,2587500,76.744858
"2016-04-13",86.480003,87.099998,85.800003,87.010002,2089200,77.66423
"2016-04-14",87.110001,87.629997,86.57,86.919998,1735400,77.583893
"2016-04-15",86.660004,86.660004,84.849998,84.849998,2723400,75.736229
"2016-04-18",84.849998,85.730003,83.910004,85.650002,2454600,76.450294
"2016-04-19",85.720001,86.5,85.290001,86.419998,1935800,77.137596
"2016-04-20",85.910004,87.209999,84.809998,86.690002,2344300,77.378601
"2016-04-21",86.839996,87.650002,86.080002,87.400002,2270700,78.012329
"2016-04-22",87.639999,88.459999,87.379997,87.980003,2038900,78.530037
"2016-04-25",87.900002,88.239998,86.889999,87.93,1730700,78.485405
"2016-04-26",88.449997,88.849998,87.82,88.400002,1654800,78.90493
"2016-04-27",88.849998,89.309998,88.010002,88.949997,2451700,79.395851
"2016-04-28",88.360001,89.059998,87.339996,87.790001,3039000,78.360458
"2016-04-29",85.209999,86.029999,81.150002,82.110001,7296800,73.290543
"2016-05-02",82.440002,82.5,79.980003,82.199997,4486800,73.370872
"2016-05-03",80.699997,80.980003,79.449997,80.010002,4397100,71.4161
"2016-05-04",79.900002,80.389999,78.489998,79.32,2996800,70.800201
"2016-05-05",80.019997,80.82,78.440002,79.080002,2830500,70.585999
"2016-05-06",78.709999,80.18,78.269997,78.519997,3802800,70.086136
"2016-05-09",78.5,78.529999,76.879997,78.32,3064600,69.907623
"2016-05-10",78.760002,79.690002,78.660004,79.25,2236500,70.737732
"2016-05-11",79.160004,80.360001,78.620003,79.389999,2652200,70.862701
"2016-05-12",80,80.099998,77.839996,78.25,2603500,69.845139
"2016-05-13",78.25,79.139999,77.910004,78.339996,3029400,69.925476
"2016-05-16",78.220001,78.800003,77.199997,78.68,3107000,70.798309
"2016-05-17",78.559998,79.300003,78.040001,78.309998,2235800,70.465363
"2016-05-18",78.290001,79.480003,77.720001,78.129997,2508400,70.303406
"2016-05-19",77.550003,77.959999,76.68,77.650002,2240900,69.871498
"2016-05-20",78.150002,78.459999,77.489998,77.900002,2352300,70.096451
"2016-05-23",77.510002,78.629997,77.400002,77.82,2498900,70.024445
"2016-05-24",78.599998,80,78.489998,79.699997,3454500,71.716125
"2016-05-25",80.089996,80.470001,79.470001,80.129997,2917400,72.10305
"2016-05-26",80.419998,80.599998,79.120003,80.040001,3572100,72.022064
"2016-05-27",80.050003,80.800003,79.75,80.629997,2319000,72.552963
"2016-05-31",80.900002,81.080002,79.860001,80.360001,5908500,72.310005
"2016-06-01",79.900002,80.959999,79.389999,80.849998,3022500,72.750908
"2016-06-02",80.57,81.43,80.519997,80.830002,2303700,72.732925
"2016-06-03",80.610001,80.889999,79.389999,80.129997,2985100,72.10305
"2016-06-06",80.610001,80.769997,80.080002,80.760002,2185000,72.669945
"2016-06-07",80.870003,81.580002,80.540001,81.32,2708400,73.173843
"2016-06-08",81.580002,82.419998,81.010002,82.370003,3595800,74.118668
"2016-06-09",81.650002,81.889999,80.879997,81.129997,3298200,73.002884
"2016-06-10",80.25,80.660004,79.629997,80.07,2341400,72.049065
"2016-06-13",79.730003,79.940002,78.669998,78.800003,3347700,70.906281
"2016-06-14",78.629997,79.339996,77.629997,78.900002,2638700,70.996269
"2016-06-15",78.629997,79.970001,78.110001,79.139999,2321700,71.212227
"2016-06-16",78.470001,79.57,78.099998,79.43,1867400,71.473175
"2016-06-17",79.339996,79.459999,78.279999,78.5,4086500,70.636353
"2016-06-20",79.529999,80.239998,78.959999,79.059998,2748300,71.140244
"2016-06-21",79.300003,79.580002,78.230003,79.349998,2331100,71.401192
"2016-06-22",79.370003,80.300003,79.150002,79.540001,1842100,71.572159
"2016-06-23",80.019997,80.870003,79.599998,80.870003,2097300,72.768921
"2016-06-24",78.290001,79.739998,78.290001,78.620003,6031800,70.744331
"2016-06-27",78.190002,78.519997,76.400002,76.900002,3474000,69.196617
"2016-06-28",78,78.790001,77.07,78.75,2479000,70.861305
"2016-06-29",79.209999,80.010002,79.080002,79.699997,2348700,71.716125
"2016-06-30",79.400002,79.489998,77.709999,79.339996,3505600,71.392181
"2016-07-01",79.07,79.910004,78.959999,79.779999,2661000,71.788116
"2016-07-05",78.970001,79.32,77.400002,77.93,3063900,70.123428
"2016-07-06",77.260002,77.330002,74.839996,76.370003,5344900,68.719704
"2016-07-07",76.589996,77.099998,73.669998,74.269997,6056100,66.830078
"2016-07-08",74.540001,75.470001,74.059998,74.849998,4058200,67.351959
"2016-07-11",74.849998,75.580002,74.760002,75.209999,2704900,67.675903
"2016-07-12",75.989998,77.190002,75.720001,76.400002,3309200,68.746704
"2016-07-13",76.080002,76.510002,74.82,76.25,3586500,68.611732
"2016-07-14",76.360001,76.809998,76.059998,76.610001,2901000,68.935661
"2016-07-15",76.910004,76.910004,75.5,75.660004,2977600,68.080841
"2016-07-18",75.769997,76.07,75,75.650002,2418400,68.071831
"2016-07-19",75.730003,75.940002,75.32,75.739998,2018000,68.152809
"2016-07-20",75.739998,76.019997,75,75.339996,2144500,67.792877
"2016-07-21",75.550003,76.169998,74.949997,75.120003,2631000,67.594933
"2016-07-22",75.120003,75.400002,74.610001,75.389999,1688300,67.837875
"2016-07-25",75.029999,75.120003,73.970001,74.470001,3318200,67.010048
"2016-07-26",74.470001,76.300003,74.370003,76.230003,2901700,68.59375
"2016-07-27",76.43,76.870003,75.269997,75.400002,3108500,67.846878
"2016-07-28",75.690002,76.379997,75.089996,76.25,4051900,68.611732
"2016-07-29",75.379997,76.160004,73.82,76.059998,5548800,68.440758
"2016-08-01",75.300003,75.629997,74.019997,74.260002,3399600,66.821075
"2016-08-02",74.529999,76.330002,74.510002,76.150002,4528300,68.521751
"2016-08-03",76.599998,78.739998,76.300003,78.660004,4582400,70.780327
"2016-08-04",78.370003,78.830002,77.309998,77.540001,2692900,69.772499
"2016-08-05",77.709999,78.610001,77.5,78.279999,1619100,70.438377
"2016-08-08",78.889999,79.519997,78.480003,78.580002,2327900,70.708321
"2016-08-09",78.760002,78.790001,76.580002,76.720001,3052700,69.034637
"2016-08-10",76.889999,77.860001,76.5,76.949997,2228200,69.241592
"2016-08-11",77.419998,78.470001,77,78.160004,1962200,70.330391
"2016-08-12",78.389999,78.900002,78,78.809998,2454500,70.915276
"2016-08-15",79.150002,79.25,78.220001,78.589996,2808000,70.717316
"2016-08-16",78.120003,78.25,77.709999,77.980003,1624800,70.735474
"2016-08-17",78.059998,78.209999,77.260002,77.709999,2642600,70.490547
"2016-08-18",77.980003,78.18,77.18,77.949997,3632100,70.708237
"2016-08-19",77.629997,78.690002,77.510002,78.050003,2400300,70.798958
"2016-08-22",77.519997,77.660004,76.800003,76.970001,2252000,69.81929
"2016-08-23",77.169998,78.190002,76.959999,77.82,1724100,70.590332
"2016-08-24",77.800003,78.230003,77.199997,77.68,1655700,70.463326
"2016-08-25",77.889999,79.449997,77.830002,79.07,3666000,71.72419
"2016-08-26",79.099998,79.699997,78.169998,78.620003,2061300,71.316017
"2016-08-29",78.860001,79.300003,78.650002,78.879997,1782300,71.551834
"2016-08-30",78.879997,79.790001,78.879997,79.330002,1980800,71.960052
"2016-08-31",79.150002,79.370003,78.110001,78.449997,2648800,71.161797
"2016-09-01",78.93,78.93,77.660004,78.290001,2165400,71.016663
"2016-09-02",78.970001,79.029999,78.480003,78.870003,1561100,71.542793
"2016-09-06",79.279999,79.339996,78.760002,79.110001,2729900,71.760468
"2016-09-07",79.239998,79.989998,79.150002,79.589996,3312500,72.195885
"2016-09-08",79.800003,80.459999,79.470001,80.080002,2001800,72.640373
"2016-09-09",79.389999,79.410004,77.860001,77.860001,2834200,70.626602
"2016-09-12",77.489998,79.209999,77.169998,78.839996,2224700,71.515564
"2016-09-13",78,78.050003,77.120003,77.25,4007800,70.073273
"2016-09-14",77.139999,78.230003,76.760002,76.970001,3115100,69.81929
"2016-09-15",77.43,79.529999,77.099998,79.099998,2875300,71.751411
"2016-09-16",78.32,79.290001,78.230003,79.089996,7599600,71.742348
"2016-09-19",79.760002,80.879997,79.18,80.349998,3205500,72.885284
"2016-09-20",80.349998,80.470001,79.580002,79.580002,2218400,72.186813
"2016-09-21",79.82,80.190002,79.370003,80.07,2133400,72.631302
"2016-09-22",80.5,81.080002,80.010002,80.029999,1728500,72.595016
"2016-09-23",79.690002,79.949997,79.059998,79.580002,2065100,72.186813
"2016-09-26",79.779999,80.269997,79.389999,79.470001,2351000,72.087044
"2016-09-27",79.019997,79.82,78.919998,79.410004,2274600,72.032616
"2016-09-28",79.730003,81.309998,79.300003,81.190002,2954500,73.647255
"2016-09-29",81.050003,81.190002,78.860001,79.279999,4121800,71.914688
"2016-09-30",79.919998,80.959999,79.550003,80.550003,2819900,73.066711
"2016-10-03",80.419998,80.769997,79.809998,80.410004,1702800,72.939728
"2016-10-04",80.339996,81.269997,79.739998,79.82,1985400,72.404526
"2016-10-05",80.589996,81.410004,80.360001,81.089996,2358100,73.556534
"2016-10-06",81.18,81.5,80.040001,80.769997,1828800,73.266243
"2016-10-07",81,81.07,80,80.389999,1614700,72.921577
"2016-10-10",80.860001,81.440002,80.800003,81.300003,1338500,73.747025
"2016-10-11",81.239998,81.339996,80.18,80.559998,1581600,73.075783
"2016-10-12",80.559998,80.559998,79.510002,79.809998,1664600,72.395447
"2016-10-13",79.18,79.459999,78.059998,79.150002,2185300,71.796776
"2016-10-14",79.739998,80.120003,79.209999,79.309998,1420800,71.941887
"2016-10-17",79.309998,79.720001,78.75,79.139999,2397000,71.787697
"2016-10-18",79.730003,79.989998,79.300003,79.589996,1339300,72.195885
"2016-10-19",79.910004,80.110001,79.449997,79.669998,1737400,72.268456
"2016-10-20",79.400002,79.919998,78.910004,79.739998,1407300,72.331947
"2016-10-21",79.209999,80.43,78.800003,80.349998,2070800,72.885284
"2016-10-24",80.529999,81.029999,79.870003,80.589996,1490300,73.102982
"2016-10-25",80.290001,81.080002,79.940002,80.760002,2263300,73.257187
"2016-10-26",80.279999,81.510002,80.110001,81.059998,2064900,73.52932
"2016-10-27",81.120003,81.260002,79.860001,79.989998,2434400,72.558716
"2016-10-28",79.230003,81.760002,79,80.129997,2977400,72.685715
"2016-10-31",80.199997,81.989998,80.019997,81.150002,2819800,73.610962
"2016-11-01",82.349998,83.209999,79.470001,80.25,4350600,72.794571
"2016-11-02",79.5,79.809998,78.010002,78.339996,2958400,71.062012
"2016-11-03",78.589996,79.800003,77.660004,79.080002,2530700,71.733284
"2016-11-04",78.879997,79.550003,78.260002,78.599998,1568500,71.297867
"2016-11-07",79.620003,80.230003,79.519997,79.93,2051400,72.504311
"2016-11-08",79.720001,80.730003,79.610001,79.889999,1617300,72.468018
"2016-11-09",79.290001,83.160004,78.93,82.449997,4490400,74.790199
"2016-11-10",82.339996,83.760002,82.190002,83.089996,3188500,75.370728
"2016-11-11",82.900002,83.089996,81.870003,82.220001,2185500,74.581566
"2016-11-14",82.220001,83.5,82.029999,83.360001,2602400,75.615631
"2016-11-15",83.360001,83.779999,82.5,83.699997,2991100,76.502228
"2016-11-16",83.650002,83.82,82.779999,83,1601300,75.862442
"2016-11-17",83.720001,84.610001,83.300003,83.830002,2294800,76.621048
