"","OXY.Open","OXY.High","OXY.Low","OXY.Close","OXY.Volume","OXY.Adjusted"
"2010-06-04",77.392204,78.340683,74.335983,75.13118,8711100,54.366013
"2010-06-07",75.495239,77.076042,75.198242,75.437759,6097600,54.587849
"2010-06-08",75.246147,76.932335,74.815018,76.73114,5125800,55.804886
"2010-06-09",77.899971,78.522713,76.060493,76.616173,5995800,55.721272
"2010-06-10",77.938293,80.141838,77.746681,79.988548,5614100,58.173927
"2010-06-11",79.049644,81.540611,78.800552,81.444801,5943000,59.233021
"2010-06-14",82.144188,83.542953,81.061577,81.157379,6765600,59.023975
"2010-06-15",81.952576,83.408829,81.607674,83.102249,5179500,60.438454
"2010-06-16",82.450768,84.098633,81.866348,83.427986,4087300,60.675373
"2010-06-17",83.715408,83.93576,81.952576,82.987282,4324400,60.354843
"2010-06-18",83.035187,83.878281,82.565735,83.332184,5035200,60.605686
"2010-06-21",84.42437,85.114174,81.531029,82.201668,6672300,59.783474
"2010-06-22",82.431602,82.728607,79.892738,80.151421,5438900,58.29237
"2010-06-23",79.701126,81.090317,79.231682,80.295128,4360100,58.396885
"2010-06-24",80.065193,80.467575,77.679619,78.043686,5420400,56.759457
"2010-06-25",78.48439,79.222099,77.210167,78.302361,9883200,56.947567
"2010-06-28",78.714325,79.030487,77.258072,77.516747,3847200,56.376221
"2010-06-29",77.143105,77.143105,74.5755,75.226982,6227500,54.710941
"2010-06-30",75.428177,76.156303,73.837791,73.914436,6066800,53.756359
"2010-07-01",74.125214,74.786278,72.276154,73.531212,6779100,53.477638
"2010-07-02",73.674927,74.556343,72.534828,73.167152,3784200,53.212872
"2010-07-06",73.837791,75.121597,72.870155,73.770729,5170100,53.651829
"2010-07-07",74.163536,76.280853,74.019829,76.242531,5812800,55.449512
"2010-07-08",77.210167,77.852074,76.529945,77.516747,4626400,56.376221
"2010-07-09",77.401779,78.062843,77.076042,77.708359,4110200,56.515598
"2010-07-12",77.420944,78.35984,76.932335,77.516747,2748600,56.376221
"2010-07-13",78.474808,79.202934,78.206551,78.848457,3789700,57.344749
"2010-07-14",78.379005,79.222099,77.938293,78.628098,2814900,57.184498
"2010-07-15",79.145454,79.202934,76.903587,78.656845,3831700,57.205402
"2010-07-16",78.292778,78.292778,75.571884,76.050919,5704800,55.310181
"2010-07-19",76.347916,77.06646,75.610207,76.185043,3135900,55.407711
"2010-07-20",75.207825,77.765846,75.207825,77.555069,3634300,56.404106
"2010-07-21",77.938293,78.436485,76.146721,76.692818,4756600,55.77702
"2010-07-22",77.928719,79.164612,77.478424,78.676003,4374000,57.219337
"2010-07-23",78.3311,78.723907,77.305977,78.695168,4590600,57.233273
"2010-07-26",78.73349,79.691551,78.589775,79.442451,4203000,57.776745
"2010-07-27",79.528679,79.528679,76.050919,76.587433,6075800,55.700363
"2010-07-28",76.616173,77.123947,75.18866,75.571884,4519500,54.961769
"2010-07-29",76.156303,76.4533,73.962341,74.431793,6239400,54.132603
"2010-07-30",73.847374,75.102432,73.636604,74.661728,3875000,54.299835
"2010-08-02",76.261688,77.497589,75.935951,76.826942,4964600,55.874546
"2010-08-03",76.050919,76.54911,75.255722,75.370689,5761400,54.815456
"2010-08-04",75.255722,76.223366,75.083275,75.485657,5070800,54.899063
"2010-08-05",74.834175,75.073692,73.789894,74.345566,5790700,54.069901
"2010-08-06",73.588699,74.115631,72.189926,73.12883,6631500,53.185009
"2010-08-09",73.866539,74.173119,73.234215,73.722824,4754400,53.616989
"2010-08-10",72.688118,74.862923,72.668961,74.546761,6539300,54.216232
"2010-08-11",72.831833,73.770729,72.716866,73.138412,6442200,53.191982
"2010-08-12",72.343216,74.010246,72.333633,73.25338,4151800,53.275585
"2010-08-13",72.9468,73.579117,72.142021,72.228249,3651400,52.530022
"2010-08-16",71.988731,72.831833,70.800735,72.716866,4917800,52.885365
"2010-08-17",73.579117,73.914436,72.678543,73.607857,3913200,53.533375
"2010-08-18",73.205475,73.320442,71.969574,72.448608,4847700,52.690277
"2010-08-19",72.228249,72.525253,71.145638,72.228249,4881100,52.530022
"2010-08-20",71.624672,72.621056,71.346832,71.912086,5715600,52.300095
"2010-08-23",72.113281,73.18631,71.959991,72.400703,5146500,52.655457
"2010-08-24",71.509705,72.103699,70.666611,70.915703,5045400,51.575439
"2010-08-25",70.589966,70.589966,69.133713,69.842674,6634500,50.795059
"2010-08-26",70.446259,71.011513,69.104973,69.200775,4910100,50.328205
"2010-08-27",69.660645,72.391121,69.43071,72.256989,6032500,52.550926
"2010-08-30",71.873764,72.094124,70.666611,70.695351,4116900,51.415173
"2010-08-31",70.407936,71.136063,69.785194,70.015129,4573700,50.92046
"2010-09-01",71.298927,73.770729,71.298927,73.636604,5527100,53.554283
"2010-09-02",73.531212,74.5755,73.15757,74.5755,3442500,54.237118
"2010-09-03",75.054535,75.610207,74.230598,75.03537,3235900,54.57159
"2010-09-07",74.335983,74.345566,72.755188,73.243797,4007900,53.268612
"2010-09-08",72.831833,74.058151,72.831833,73.981506,3689600,54.085743
"2010-09-09",74.939568,75.485657,74.173119,74.316826,3319700,54.330879
"2010-09-10",74.508438,75.811401,74.508438,74.920403,3542900,54.772133
"2010-09-13",75.725174,75.935951,75.054535,75.31321,3367400,55.059288
"2010-09-14",75.322792,75.840141,74.776695,75.083275,2588600,54.891209
"2010-09-15",74.431793,75.140755,74.249763,74.862923,2766400,54.73011
"2010-09-16",74.70005,74.968307,72.889313,73.243797,5371700,53.546425
"2010-09-17",73.550377,73.789894,72.611473,73.00428,7425300,53.371323
"2010-09-20",73.167152,74.345566,73.03302,73.991081,3515900,54.092724
"2010-09-21",74.249763,74.259338,72.72644,73.694084,3664100,53.87561
"2010-09-22",73.780312,74.67131,72.534828,72.755188,4221000,53.189205
"2010-09-23",72.218666,72.218666,70.934868,71.442642,5663000,52.229652
"2010-09-24",72.027054,73.234215,71.634254,73.10009,6644000,53.441357
"2010-09-27",72.898895,73.147987,71.528862,71.672577,6947400,52.397751
"2010-09-28",71.979156,72.515671,70.762413,72.343216,5380900,52.888039
"2010-09-29",71.835442,73.722824,71.634254,73.416245,5992600,53.672493
"2010-09-30",74.019829,75.409012,73.895279,75.016212,7745600,54.842175
"2010-10-01",75.792236,78.551453,75.591049,77.382622,9188800,56.572189
"2010-10-04",76.75988,78.292778,76.75988,77.210167,4638800,56.44611
"2010-10-05",77.832909,79.260422,77.670036,79.001747,6215200,57.755905
"2010-10-06",78.848457,79.911903,78.771812,79.452034,4108400,58.085072
"2010-10-07",79.624481,79.816093,77.804169,78.934677,3917600,57.706863
"2010-10-08",79.202934,79.892738,78.551453,79.691551,2906800,58.260181
"2010-10-11",79.528679,80.371773,79.519096,80.2089,2688300,58.638409
"2010-10-12",79.950226,80.477158,78.656845,79.739449,4546200,58.295219
"2010-10-13",80.36219,81.377739,80.256805,80.754997,4334300,59.037636
"2010-10-14",80.812477,81.914253,80.61129,81.348991,4340600,59.471909
"2010-10-15",81.808868,81.895088,80.687935,81.377739,3797400,59.49292
"2010-10-18",81.224449,82.316635,80.898705,81.866348,3732300,59.850109
"2010-10-19",80.429253,80.879547,76.7024,77.794586,9892900,56.873367
"2010-10-20",77.756264,78.034103,76.252106,77.574234,7603000,56.712276
"2010-10-21",78.024521,78.034103,74.776695,75.495239,9119500,55.192371
"2010-10-22",75.993431,76.501205,75.351532,76.242531,4508800,55.738693
"2010-10-25",76.961075,77.602974,76.644913,76.7024,4556900,56.074905
"2010-10-26",76.194626,76.271271,75.418594,75.725174,6850200,55.36047
"2010-10-27",74.997047,76.146721,74.518021,76.079659,6950100,55.619621
"2010-10-28",76.721558,76.75988,75.476082,75.562302,3417300,55.241398
"2010-10-29",75.341949,75.820984,74.929985,75.332367,3558400,55.073311
"2010-11-01",76.414978,77.344299,76.204208,76.48204,4735000,55.913811
"2010-11-02",77.06646,78.781387,76.980232,78.091583,4781800,57.090492
"2010-11-03",78.541878,78.963425,76.721558,78.292778,5072100,57.237583
"2010-11-04",79.595741,81.262772,79.499939,80.946609,6638100,59.177715
"2010-11-05",80.69751,81.310669,79.998131,80.69751,3830000,58.995594
"2010-11-08",79.921486,80.946609,79.806519,80.735832,2891600,59.023628
"2010-11-09",80.735832,81.885513,80.055611,80.48674,3581500,58.841507
"2010-11-10",80.66877,81.186127,79.490356,81.051994,3850600,59.254761
"2010-11-11",80.51548,84.702209,80.314285,84.08905,9084600,61.475071
"2010-11-12",83.408829,84.529762,82.891472,83.792053,6132500,61.257938
"2010-11-15",83.552536,84.884239,83.207634,84.069893,4253900,61.461063
"2010-11-16",83.025604,83.150154,80.707092,81.598091,6114600,59.654003
"2010-11-17",81.511864,82.297478,81.080734,82.057961,3457000,59.990189
"2010-11-18",83.236374,84.711792,83.130989,83.657921,4056700,61.159885
"2010-11-19",83.600441,84.568085,83.111832,84.49144,4375000,61.769238
"2010-11-22",84.194435,85.171661,83.054344,84.759697,3942200,61.965366
"2010-11-23",83.456734,84.663887,83.217216,84.386047,4992500,61.692177
"2010-11-24",84.999207,85.382431,84.261505,85.209984,3613900,62.29454
"2010-11-26",84.750114,85.382431,83.782471,83.974083,1452200,61.391014
"2010-11-29",83.734566,85.554886,83.504631,85.248306,3638300,62.322571
"2010-11-30",84.453117,85.736916,83.811211,84.472275,4800600,61.755234
"2010-12-01",85.526146,86.924911,85.171661,86.465042,4616800,63.212082
"2010-12-02",86.541687,87.250656,86.254272,86.934494,6069400,63.555286
"2010-12-03",86.790787,88.084167,86.656654,87.892555,3393400,64.255692
"2010-12-06",87.480591,89.511681,87.327301,89.147614,3705400,65.173233
"2010-12-07",90.096092,90.958351,88.793129,88.831451,5263700,64.942085
"2010-12-08",88.496132,89.262581,86.570427,87.078201,5023900,63.933834
"2010-12-09",87.576393,87.78717,86.532104,87.250656,3406300,64.060463
"2010-12-10",88.726067,89.291321,87.921295,89.138031,4901900,65.446182
"2010-12-13",90.21106,91.743965,89.626648,89.942802,6333900,66.037071
"2010-12-14",90.21106,90.920029,89.588326,90.15358,2703500,66.191826
"2010-12-15",89.69371,90.939194,89.69371,90.824226,4106100,66.684227
"2010-12-16",90.747581,90.977516,89.502098,90.862549,3731300,66.712349
"2010-12-17",90.948769,91.657738,90.441002,91.207451,5065200,66.965591
"2010-12-20",91.427803,91.734383,90.488899,91.466125,2293200,67.155495
"2010-12-21",91.57151,93.056503,91.418221,92.577477,3093100,67.971458
"2010-12-22",92.548737,93.794212,92.270897,93.660088,3021000,68.766335
"2010-12-23",93.669662,93.90918,93.171471,93.353508,1987100,68.541252
"2010-12-27",92.826569,93.42057,92.558311,92.807411,2104900,68.140274
"2010-12-28",93.018181,94.014565,92.855316,93.6026,2489200,68.724152
"2010-12-29",94.03373,95.394173,93.63134,94.876823,2497200,69.659683
"2010-12-30",94.742691,95.125916,93.410988,93.516373,3364700,68.660828
"2010-12-31",93.516373,94.541504,93.267281,93.985825,2634800,69.005493
"2011-01-03",94.646889,94.991791,93.746307,93.890022,3737300,68.935165
"2011-01-04",94.254082,94.369049,90.335609,92.606216,6741600,67.992569
"2011-01-05",92.184669,93.497215,91.360741,92.951118,3754900,68.245804
"2011-01-06",93.200218,93.47805,91.830185,92.414604,3937900,67.851906
"2011-01-07",92.567894,93.085251,91.57151,92.15593,3974700,67.66198
"2011-01-10",91.609833,92.357124,91.063736,91.772705,4006100,67.380592
"2011-01-11",92.309219,93.152313,91.676895,92.855316,4221200,68.175461
"2011-01-12",93.890022,94.110374,92.960701,93.410988,4926700,68.583443
"2011-01-13",93.688828,93.746307,91.69606,92.376282,4724900,67.823753
"2011-01-14",92.203835,93.382248,91.858932,93.238541,3696200,68.456848
"2011-01-18",93.075668,94.618149,92.931961,94.416954,3304300,69.322029
"2011-01-19",94.627724,94.838501,93.717567,94.148697,3373700,69.125084
"2011-01-20",93.296021,93.78463,91.90683,92.366699,4757700,67.816711
"2011-01-21",93.535538,94.206177,92.596634,93.861275,4215800,68.914055
"2011-01-24",93.506798,93.890022,92.788246,93.104408,3871600,68.358353
"2011-01-25",93.037346,93.200218,91.782288,93.075668,4159500,68.337257
"2011-01-26",91.925995,93.171471,90.076935,92.874474,10221800,68.189529
"2011-01-27",93.257698,94.081635,91.628998,92.903214,5528400,68.210648
"2011-01-28",92.644539,93.104408,89.770355,89.87574,9878100,65.987854
"2011-01-31",90.115257,92.644539,89.339226,92.625381,6668400,68.006668
"2011-02-01",93.688828,95.566628,93.430153,94.781013,7012400,69.58934
"2011-02-02",94.589401,94.982208,94.062469,94.522339,3966900,69.399422
"2011-02-03",94.397789,94.397789,92.088867,94.062469,3976500,69.06176
"2011-02-04",94.340309,94.426537,92.912796,93.42057,3534600,68.590462
"2011-02-07",93.497215,93.957085,92.970284,93.44931,3327400,68.611595
"2011-02-08",93.72715,94.100792,92.797829,93.660088,3018100,68.766335
"2011-02-09",93.181053,94.321144,92.232574,93.171471,4609600,68.407593
"2011-02-10",93.142731,94.819336,92.510414,94.781013,4142800,69.58934
"2011-02-11",94.349892,96.764206,93.650505,95.557045,4392500,70.159103
"2011-02-14",95.672012,97.128265,95.32711,97.003716,3303100,71.221268
"2011-02-15",96.898331,100.586868,96.448044,98.747391,7664500,72.501488
"2011-02-16",99.26474,100.912613,98.661163,100.615608,4518600,73.873161
"2011-02-17",99.791679,101.794029,99.753357,101.410805,3426600,74.457008
"2011-02-18",102.608376,103.049088,100.855125,102.867058,5283800,75.526207
"2011-02-22",100.031197,102.292221,97.32946,97.856392,9251800,71.847321
"2011-02-23",98.249199,100.586868,98.249199,98.642006,7604800,72.42411
"2011-02-24",99.580902,100.021614,97.243233,97.492332,5443600,71.580017
"2011-02-25",98.095909,98.95816,97.396523,98.776131,3023300,72.522606
"2011-02-28",98.986908,99.60965,96.994141,97.69352,5525900,71.727745
"2011-03-01",99.753357,100.098259,95.863625,96.016914,4396700,70.49675
"2011-03-02",96.256432,97.08036,95.279205,96.563011,4039500,70.897697
"2011-03-03",97.444427,99.216843,96.965393,99.073128,4338800,72.740646
"2011-03-04",98.785713,99.427612,97.406105,98.824036,4407300,72.55777
"2011-03-07",99.571327,101.382057,99.02523,99.188095,4506400,72.825081
"2011-03-08",99.312645,99.312645,96.467201,96.687561,4925700,71.319901
"2011-03-09",96.974976,98.345001,96.476784,96.639656,3910200,71.284561
"2011-03-10",95.739075,95.748657,92.740349,93.343925,4434500,68.853531
"2011-03-11",92.567894,95.001373,92.270897,94.608566,3614900,69.786362
"2011-03-14",93.775055,95.288788,93.085251,94.867241,3782000,69.977196
"2011-03-15",92.088867,94.627724,91.054161,93.861275,4656800,69.235153
"2011-03-16",93.54512,94.560661,90.757156,91.90683,5561400,67.793495
"2011-03-17",93.554695,94.560661,92.807411,93.75589,4513300,69.157402
"2011-03-18",95.001373,96.965393,93.458893,94.206177,5791700,69.489563
"2011-03-21",95.403755,97.281555,95.20256,96.745041,4609600,71.362312
"2011-03-22",96.294754,97.377365,95.66243,95.959435,3631900,70.782814
"2011-03-23",95.978592,96.505524,95.231308,95.901947,2628800,70.740425
"2011-03-24",96.218109,96.582169,95.346275,95.60495,4228800,70.521332
"2011-03-25",95.710335,97.51149,95.279205,96.620491,4446400,71.270439
"2011-03-28",96.610916,98.182137,96.380981,96.639656,2782500,71.284561
"2011-03-29",96.515106,99.475517,96.285172,99.437195,3927400,73.348122
"2011-03-30",99.935387,100.596451,98.651581,99.408455,2646900,73.326904
"2011-03-31",99.715034,101.33416,99.590485,100.107841,3765800,73.842812
"2011-04-01",101.439545,101.54493,99.504257,99.925804,3374900,73.708557
"2011-04-04",100.002449,100.673096,99.08271,99.17852,2938400,73.157303
"2011-04-05",97.990524,99.801262,97.310295,98.421646,4637700,72.598991
"2011-04-06",99.121033,99.121033,96.524689,96.802528,3288000,71.404701
"2011-04-07",96.438461,97.425262,95.624107,96.888748,3348500,71.468292
"2011-04-08",97.722267,99.772514,97.6073,99.370132,4481900,73.298668
"2011-04-11",99.561745,99.63839,95.978592,96.208527,5332500,70.966553
"2011-04-12",95.499565,95.624107,92.452927,92.836151,5728000,68.478981
"2011-04-13",92.730766,93.78463,92.395447,92.826569,3877000,68.471924
"2011-04-14",93.267281,93.775055,92.213409,93.458893,4067600,68.938324
"2011-04-15",92.989441,94.675629,92.309219,94.618149,4401000,69.793442
"2011-04-18",93.171471,93.276863,91.657738,92.989441,3372400,68.592026
"2011-04-19",93.161896,95.010948,92.567894,94.570244,5018000,69.75811
"2011-04-20",95.873207,96.831268,94.857658,96.630074,3903700,71.277519
"2011-04-21",96.687561,96.898331,95.528305,96.313911,3230500,71.044296
"2011-04-25",96.093559,96.352234,94.685211,96.179787,2217800,70.945366
"2011-04-26",96.860008,98.766548,96.112724,98.594101,5740700,72.726234
"2011-04-27",98.728226,99.159355,96.764206,98.680328,4041600,72.789848
"2011-04-28",98.680328,101.017998,97.05162,100.721001,6608800,74.295105
"2011-04-29",101.583252,109.745934,101.477867,109.496841,15447800,80.768456
"2011-05-02",110.282448,112.945862,109.295647,110.886032,9954100,81.793159
"2011-05-03",110.014191,110.339935,105.817886,106.957977,6781400,78.895729
"2011-05-04",106.804688,106.804688,103.08741,104.323311,7441300,76.952286
"2011-05-05",103.336502,104.476601,100.433578,101.51619,7145700,74.881668
"2011-05-06",102.388023,104.907722,100.730576,101.956894,5244000,75.206741
"2011-05-09",102.023964,103.853859,100.328194,102.972443,5929600,75.955841
"2011-05-10",102.93412,103.221535,101.688637,102.493408,4303900,75.602486
"2011-05-11",101.908997,102.225151,98.536613,99.283905,5313400,73.235046
"2011-05-12",99.916229,99.916229,97.952202,98.766548,5625400,72.853439
"2011-05-13",99.168938,99.41803,96.697136,98.067169,4200900,72.337547
"2011-05-16",97.597717,99.159355,96.467201,96.764206,4089000,71.37645
"2011-05-17",96.380981,98.383324,95.50914,97.14743,4681200,71.659111
"2011-05-18",97.396523,99.494682,96.677979,97.913879,6286000,72.22448
"2011-05-19",97.923454,98.536613,95.921112,96.170204,5586100,70.938271
"2011-05-20",95.940269,96.879173,94.943886,96.189369,5694200,70.952415
"2011-05-23",94.905563,95.7295,94.129532,94.800179,3790300,69.927689
"2011-05-24",96.141464,98.699486,95.844467,98.201294,7870300,72.436493
"2011-05-25",97.003716,100.404839,96.955818,99.849159,7292600,73.652
"2011-05-26",99.849159,101.075478,98.756973,100.586868,4472400,74.196175
"2011-05-27",100.87429,103.614342,100.87429,102.100609,4906600,75.312737
"2011-05-31",103.671829,104.419113,102.512573,103.326927,6401200,76.217308
"2011-06-01",103.317345,103.585602,99.006065,99.33181,4718200,73.270393
"2011-06-02",99.533005,100.548546,97.980942,99.437195,3537900,73.348122
"2011-06-03",97.463585,100.826385,97.463585,99.830002,3632100,73.637871
"2011-06-06",99.868324,100.146164,97.243233,97.66478,3545600,72.040718
"2011-06-07",98.632423,98.919838,96.802528,97.20491,3736100,71.701538
"2011-06-08",97.089943,99.619225,97.089943,98.191711,4223400,72.773819
"2011-06-09",98.804871,100.519806,98.469551,99.600067,3867500,73.817581
"2011-06-10",99.015648,100.117416,98.230034,99.05397,5196000,73.412857
"2011-06-13",99.044388,100.280289,97.32946,97.856392,4890500,72.525284
"2011-06-14",99.820419,100.989258,99.41803,100.385674,4112300,74.399841
"2011-06-15",99.226418,99.782097,97.339043,97.865974,5344500,72.532387
"2011-06-16",97.281555,99.60965,96.946236,98.507874,4145900,73.008118
"2011-06-17",99.533005,99.676712,97.022881,97.904297,4942200,72.560783
"2011-06-20",97.23365,98.316261,96.380981,97.243233,3716300,72.070854
"2011-06-21",97.875557,99.140198,97.319878,98.105492,4349700,72.709892
"2011-06-22",97.568977,98.747391,96.448044,96.697136,5363000,71.666107
"2011-06-23",94.436111,95.260048,92.692444,95.221725,7288800,70.572617
"2011-06-24",95.413338,95.710335,94.043312,94.330727,5281000,69.91227
"2011-06-27",93.861275,95.375015,93.669662,94.781013,3664400,70.245987
"2011-06-28",95.307953,96.764206,95.010948,96.697136,5047100,71.666107
"2011-06-29",97.157005,99.092293,96.879173,98.565361,5642900,73.05072
"2011-06-30",99.063553,100.251549,98.900681,99.676712,4666300,73.874405
"2011-07-01",99.676712,101.33416,97.923454,101.094643,3355900,74.925301
"2011-07-05",101.171288,102.9916,101.065903,102.273056,3439900,75.79866
"2011-07-06",102.426346,102.502991,100.912613,101.353317,2629500,75.117012
"2011-07-07",102.608376,103.36525,102.119766,103.08741,2786900,76.402184
"2011-07-08",101.602417,102.637123,101.075478,101.813187,2604100,75.457817
"2011-07-11",100.136581,101.477867,97.118683,97.492332,5149700,72.255455
"2011-07-12",97.003716,99.580902,96.716301,97.751007,3642400,72.447159
"2011-07-13",98.392906,100.299454,98.268356,98.651581,2659400,73.114632
"2011-07-14",99.236,100.558128,98.871941,99.02523,4429200,73.391556
"2011-07-15",99.475517,101.123383,99.149773,100.922188,4962300,74.797455
"2011-07-18",100.241966,101.142548,100.117416,100.845543,3268400,74.740662
"2011-07-19",101.784447,103.08741,101.42038,102.483833,3259500,75.954865
"2011-07-20",102.560478,102.790413,101.410805,101.736542,2900900,75.401016
"2011-07-21",102.694603,104.505341,102.435928,103.547279,4913400,76.743019
"2011-07-22",103.470634,103.690987,102.215576,103.355667,2017200,76.601006
"2011-07-25",101.602417,103.566437,101.42038,102.867058,3115300,76.238892
"2011-07-26",101.324577,102.579636,100.146164,100.433578,5732800,74.435333
"2011-07-27",98.220459,98.220459,96.428879,97.14743,7962000,71.999847
"2011-07-28",97.14743,97.51149,95.45166,95.566628,5844600,70.828232
"2011-07-29",94.551079,95.365433,93.928345,94.062469,7304100,69.713448
"2011-08-01",95.547462,95.748657,92.874474,93.679245,6279700,69.429443
"2011-08-02",92.864891,93.47805,90.527222,90.632614,7159200,67.17144
"2011-08-03",90.824226,91.111641,88.141647,90.27813,7382200,66.908714
"2011-08-04",88.40033,88.659004,83.974083,84.079468,9720400,62.314655
"2011-08-05",85.90937,86.436302,81.281929,83.677086,9027500,62.01643
"2011-08-08",81.128639,82.163345,75.859306,76.290428,12929600,56.541889
"2011-08-09",78.618523,81.071159,75.466499,80.869965,14727900,59.935974
"2011-08-10",79.413712,80.984932,77.411362,77.842491,9091200,57.692188
"2011-08-11",78.321518,82.36454,78.216133,81.243607,10729700,60.212887
"2011-08-12",82.192093,83.044762,80.477158,81.550186,4788300,60.44009
"2011-08-15",82.077126,85.621948,82.038803,85.564468,6228100,63.415257
"2011-08-16",84.11779,84.836342,82.077126,83.705826,6768400,62.037727
"2011-08-17",85.784821,86.694977,83.638763,83.93576,5702400,62.208153
"2011-08-18",81.760963,81.760963,78.101166,79.279579,9718200,58.757252
"2011-08-19",78.196976,80.2089,77.267654,77.516747,7551300,57.450745
"2011-08-22",79.816093,80.2089,76.252106,77.085625,5538100,57.131226
"2011-08-23",77.19101,79.241257,76.434143,79.222099,7047600,58.714634
"2011-08-24",78.848457,79.806519,78.053261,79.595741,5337300,58.991573
"2011-08-25",79.988548,80.601707,77.373039,77.871231,4561500,57.713497
"2011-08-26",77.19101,79.116714,75.792236,78.647263,5063300,58.28862
"2011-08-29",79.978966,81.588509,78.905937,81.492706,4973200,60.397499
"2011-08-30",80.927444,82.910637,80.352608,82.48909,6124300,61.135952
"2011-08-31",83.332184,84.893822,82.163345,83.102249,6238100,61.590382
"2011-09-01",83.456734,84.980049,82.230415,82.297478,4035100,60.993946
"2011-09-02",80.007706,80.937027,79.356224,79.911903,4215100,59.225906
"2011-09-06",77.516747,79.365807,76.089241,79.250839,5254500,58.735954
"2011-09-07",80.39093,81.023254,79.921486,80.994514,4589300,60.378727
"2011-09-08",80.553802,81.684319,79.279579,79.720291,4579000,59.428844
"2011-09-09",78.676003,79.155037,76.405396,77.16227,5676200,57.521935
"2011-09-12",75.677269,77.047302,73.914436,76.204208,9460000,56.807701
"2011-09-13",76.568268,77.602974,75.514404,77.076042,6432500,57.457649
"2011-09-14",77.593391,80.275963,76.242531,79.356224,5508600,59.15744
"2011-09-15",80.429253,81.042412,79.480774,80.869965,3971800,60.285892
"2011-09-16",81.320251,81.483124,78.896355,79.825676,6917200,59.507412
"2011-09-19",78.436485,79.509514,77.449684,79.001747,4135800,58.893188
"2011-09-20",79.662804,80.410095,77.210167,77.392204,5613800,57.69334
"2011-09-21",77.277237,77.392204,73.013863,73.119247,6908900,54.507973
"2011-09-22",70.225899,70.810318,67.505005,68.884613,11506900,51.3512
"2011-09-23",67.667877,70.666611,66.968491,69.229515,8076500,51.608295
"2011-09-26",69.794777,73.943184,68.635521,73.761147,8882400,54.9865
"2011-09-27",75.964691,77.660461,74.709633,75.15992,8261000,56.029232
"2011-09-28",74.345566,75.533562,71.605507,71.845024,5121300,53.55809
"2011-09-29",74.000664,74.106049,70.743256,72.189926,5523300,53.815197
"2011-09-30",70.091774,70.676193,68.328941,68.501389,8275200,51.065517
"2011-10-03",68.396004,68.721748,65.46434,65.70385,8363900,48.980057
"2011-10-04",64.640404,70.446259,63.576958,70.187576,10960200,52.32251
"2011-10-05",71.605507,72.908478,70.896545,72.544411,8120400,54.079464
"2011-10-06",72.956375,76.204208,72.649796,75.265305,6972300,56.107784
"2011-10-07",75.648529,76.194626,73.397087,74.010246,6469800,55.172199
"2011-10-10",75.629372,78.273621,75.629372,78.235298,4133000,58.321835
"2011-10-11",77.19101,79.04007,76.836525,77.497589,4492500,57.771885
"2011-10-12",78.091583,79.940643,77.602974,77.612556,5652400,57.857594
"2011-10-13",76.846107,78.532295,75.734756,78.082008,4574300,58.207542
"2011-10-14",79.576584,81.885513,79.576584,81.837608,4938100,61.007217
"2011-10-17",81.205284,82.18251,79.011322,79.212517,4735300,59.050289
"2011-10-18",79.059227,82.077126,78.187393,81.416061,6723300,60.692986
"2011-10-19",81.157379,82.814827,79.863998,80.429253,4800500,59.95734
"2011-10-20",80.458,81.799286,79.327484,81.042412,5139100,60.414433
"2011-10-21",82.249573,83.590858,81.607674,83.102249,4803600,61.949963
"2011-10-24",83.121407,84.472275,82.79567,83.648346,3474800,62.357082
"2011-10-25",83.427986,83.878281,81.109482,81.569351,4465500,60.807255
"2011-10-26",82.728607,83.763313,81.071159,83.542953,4732200,62.278507
"2011-10-27",86.694977,93.133148,86.694977,91.648155,11229900,68.320671
"2011-10-28",91.44696,94.254082,91.427803,93.669662,5990800,69.827637
"2011-10-31",91.073318,91.87809,88.984741,89.042229,6803200,66.378044
"2011-11-01",85.104599,88.227875,83.657921,86.752464,8095800,64.671082
"2011-11-02",88.659004,89.626648,87.643456,89.281746,4435400,66.556587
"2011-11-03",90.498482,91.370316,89.051811,91.217026,4313200,67.999275
"2011-11-04",90.852966,93.822952,90.603867,93.54512,5782400,69.734802
"2011-11-07",93.88044,95.499565,92.242157,94.388214,4817800,70.363304
"2011-11-08",95.288788,97.38694,94.618149,97.042038,7285600,72.34166
"2011-11-09",93.334343,95.039696,91.87809,92.462509,6971100,68.927727
"2011-11-10",94.234924,95.183403,92.12719,94.024147,3616800,70.091881
"2011-11-11",95.489983,96.476784,95.231308,95.624107,3652900,71.284592
"2011-11-14",94.685211,95.375015,93.018181,93.707985,3716200,69.856201
"2011-11-15",93.248116,95.35585,92.692444,94.666046,5513800,70.570396
"2011-11-16",94.062469,96.649239,93.315186,93.506798,5531600,69.70623
"2011-11-17",93.305603,93.640923,89.482933,90.469742,5134000,67.4422
"2011-11-18",91.245773,91.657738,89.454193,90.364349,4394200,67.36364
"2011-11-21",89.166779,89.425453,87.806328,88.524872,4452400,65.992348
"2011-11-22",88.716484,89.023064,86.944077,87.78717,4262500,65.442429
"2011-11-23",86.570427,86.666237,84.069893,84.08905,5056400,62.685616
"2011-11-25",83.868698,85.305786,83.054344,83.054344,2205500,61.914276
"2011-11-28",85.363274,87.423103,85.257889,86.829109,4660900,64.728241
"2011-11-29",87.020721,89.291321,86.829109,88.323685,4647300,65.842407
