"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"2009-03-25",17.938181,18.534781,17.200813,17.750488,3185200,13.068951
"2009-03-26",17.891258,18.601814,17.71697,18.561594,3406700,13.666137
"2009-03-27",18.286757,18.380604,18.099062,18.139282,2867900,13.355205
"2009-03-30",17.522573,17.784004,17.039932,17.261143,2140000,12.708671
"2009-03-31",17.462244,18.085655,17.180702,17.683455,3464000,13.019594
"2009-04-01",17.442133,17.971699,17.31477,17.938181,2733900,13.207145
"2009-04-02",18.41412,19.63413,18.179502,19.379404,4149600,14.268252
"2009-04-03",19.218523,19.875452,19.218523,19.868748,4294900,14.628542
"2009-04-06",19.701164,19.761494,19.305666,19.721275,3990900,14.519959
"2009-04-07",19.352591,19.55369,19.31237,19.473249,4761100,14.33735
"2009-04-08",19.473249,19.754791,19.325777,19.681055,3490500,14.490351
"2009-04-09",20.170399,21.705467,20.123476,21.685358,5469100,15.966029
"2009-04-13",21.356894,21.410521,20.880955,21.182606,6163100,15.595875
"2009-04-14",20.994913,21.571402,20.847439,21.343487,3840500,15.714326
"2009-04-15",21.135683,21.135683,20.002815,20.431829,4907300,15.043109
"2009-04-16",20.465347,21.685358,20.324577,21.571402,3658600,15.882133
"2009-04-17",21.665247,21.772501,21.296564,21.557995,2987200,15.872261
"2009-04-20",21.162497,21.175903,20.217323,20.418423,2365400,15.033241
"2009-04-21",20.55249,21.323376,20.344687,21.309969,2372100,15.689655
"2009-04-22",20.686558,21.946789,20.110069,21.450741,4674800,15.793294
"2009-04-23",21.444036,21.484257,20.029629,20.766998,4885100,15.289885
"2009-04-24",20.807219,21.618324,20.686558,21.343487,5176900,15.714326
"2009-04-27",21.035131,21.22953,20.130178,20.337984,5795900,14.974018
"2009-04-28",20.405016,20.47205,19.922375,19.949188,3934300,14.687761
"2009-04-29",19.868748,21.048538,19.808418,20.834032,3202700,15.339238
"2009-04-30",21.015022,21.671951,20.599415,20.632931,3843100,15.191175
"2009-05-01",20.445236,20.760294,20.183805,20.740185,3032600,15.270147
"2009-05-04",20.659744,21.524477,20.445236,21.497663,4040500,15.827844
"2009-05-05",21.464148,21.611622,20.988209,21.216124,2738500,15.620558
"2009-05-06",21.477554,21.946789,21.303267,21.826128,2669300,16.069679
"2009-05-07",21.792612,22.040636,21.377003,21.765799,3858400,16.025255
"2009-05-08",22.000416,22.871853,21.826128,22.811522,3827100,16.795179
"2009-05-11",22.617125,22.617125,21.966898,22.201517,4016300,16.34606
"2009-05-12",22.221626,22.402617,21.236233,21.906569,3003000,16.128901
"2009-05-13",21.51107,21.51107,20.639635,20.753592,1814100,15.280014
"2009-05-14",20.787107,20.988209,20.59271,20.766998,2610000,15.289885
"2009-05-15",20.666449,21.383707,20.539083,20.880955,2506300,15.373776
"2009-05-18",21.135683,21.69206,21.028429,21.69206,1542100,15.970967
"2009-05-19",21.725578,21.953491,21.464148,21.638433,1729300,15.931486
"2009-05-20",21.732281,22.06745,21.303267,21.356894,1503000,15.724197
"2009-05-21",21.055243,21.155792,20.3715,20.646338,1298600,15.201045
"2009-05-22",20.686558,20.974802,20.358093,20.713371,1417700,15.250402
"2009-05-26",20.525677,21.437334,20.351391,21.309969,1773600,15.689655
"2009-05-27",21.061945,21.3703,20.679855,20.699965,2059400,15.421452
"2009-05-28",20.994913,21.041836,20.284357,20.787107,1776500,15.486374
"2009-05-29",21.008318,21.115572,20.606117,21.075352,1780900,15.701112
"2009-06-01",21.444036,22.617125,21.397114,22.476355,2366900,16.744854
"2009-06-02",23.535484,23.569,22.958996,23.24724,3820200,17.319168
"2009-06-03",23.079657,23.314274,22.697565,22.932182,3005900,17.084444
"2009-06-04",23.059546,23.796915,22.824928,23.669552,3242000,17.633785
"2009-06-05",23.924278,24.366701,23.790213,23.924278,3155100,17.823561
"2009-06-08",23.662848,24.038237,23.186911,23.796915,3052200,17.728674
"2009-06-09",23.796915,24.199116,23.52878,24.031532,2505800,17.903465
"2009-06-10",24.393515,24.393515,23.569,23.944389,3425200,17.838539
"2009-06-11",24.172302,24.500767,23.951092,24.26615,2467200,18.078249
"2009-06-12",24.038237,24.239336,23.696365,24.239336,2118000,18.058271
"2009-06-15",23.904169,24.031532,23.126579,23.30757,2381000,17.364111
"2009-06-16",23.441637,23.602518,22.905369,22.972403,3161300,17.114414
"2009-06-17",22.932182,23.233833,22.670752,22.905369,2726100,17.064474
"2009-06-18",22.985809,22.999216,22.509871,22.5702,2206400,16.814768
"2009-06-19",23.126579,23.294163,22.275253,22.503168,3104000,16.764835
"2009-06-22",22.342287,22.342287,21.397114,21.410521,2382200,15.950809
"2009-06-23",21.403816,21.537884,21.296564,21.403816,2628100,15.945816
"2009-06-24",21.410521,22.040636,21.336782,21.423927,3434000,15.960798
"2009-06-25",21.363596,22.121077,21.28986,22.094263,2393000,16.460203
"2009-06-26",22.054043,22.295362,21.906569,22.141186,2710800,16.495159
"2009-06-29",22.181406,22.576904,22.080856,22.489761,1915400,16.754841
"2009-06-30",22.476355,22.5702,22.060745,22.181406,2795200,16.525118
"2009-07-01",22.261847,22.603718,22.18811,22.395914,1631100,16.684929
"2009-07-02",22.154593,22.154593,21.598215,21.598215,2170400,16.090639
"2009-07-06",21.397114,21.47085,21.22953,21.417223,1925800,15.955807
"2009-07-07",21.283157,21.410521,20.753592,20.813921,2208800,15.506342
"2009-07-08",20.800514,20.874252,20.311171,20.579304,2195900,15.331559
"2009-07-09",20.679855,20.827328,20.445236,20.612822,1918600,15.356528
"2009-07-10",20.793812,21.356894,20.793812,21.128979,2777800,15.741063
"2009-07-13",21.135683,21.444036,20.907768,21.43063,2314300,15.96579
"2009-07-14",21.484257,21.678654,21.316673,21.671951,2247400,16.145571
"2009-07-15",21.973602,22.38921,21.852942,22.28866,2360400,16.605026
"2009-07-16",22.281956,22.838335,22.10767,22.737785,1976000,16.939617
"2009-07-17",22.536684,22.744488,22.409321,22.597013,1568600,16.834745
"2009-07-20",22.791412,23.294163,22.778006,23.253942,1658100,17.32416
"2009-07-21",23.535484,23.837135,23.14669,23.327681,2822800,17.379095
"2009-07-22",23.28746,23.770102,23.28746,23.582407,2230100,17.568865
"2009-07-23",23.374603,24.648241,23.320976,24.480658,3677800,18.23806
"2009-07-24",24.091864,24.333183,22.509871,23.542187,5329400,17.538904
"2009-07-27",23.562298,23.615925,22.912071,23.133284,2726400,17.234266
"2009-07-28",22.958996,23.133284,22.523277,22.804819,2381900,16.989563
"2009-07-29",22.597013,22.704268,22.100965,22.422728,2562200,16.704906
"2009-07-30",22.717674,23.059546,22.462948,22.516575,1895100,16.774822
"2009-07-31",22.529982,23.012623,22.335583,22.798115,2362700,16.984571
"2009-08-03",22.905369,23.193613,22.731081,23.113173,2460800,17.219282
"2009-08-04",23.193613,23.300867,22.798115,23.24724,2276800,17.319168
"2009-08-05",23.280756,23.320976,22.710972,22.798115,1423700,16.984571
"2009-08-06",22.858446,23.012623,22.556795,22.751192,2332800,16.949615
"2009-08-07",23.06625,23.153393,22.838335,23.02603,1854200,17.154366
"2009-08-10",22.871853,22.992512,22.395914,22.5702,1693700,16.814768
"2009-08-11",22.637234,22.637234,22.100965,22.369101,1521600,16.664949
"2009-08-12",22.362396,23.10647,22.32888,22.898664,1254500,17.059481
"2009-08-13",23.005919,23.38801,22.985809,23.24724,2083800,17.319168
"2009-08-14",23.294163,23.361197,22.657345,22.965698,1858200,17.109415
"2009-08-17",22.664047,22.664047,22.127779,22.32888,1574100,16.634985
"2009-08-18",22.416023,22.811522,22.382507,22.804819,1713000,16.989563
"2009-08-19",22.402617,23.005919,22.395914,22.965698,2108500,17.109415
"2009-08-20",22.845039,23.213722,22.845039,23.119877,1407700,17.224279
"2009-08-21",23.314274,23.830431,23.200315,23.810322,1888400,17.738661
"2009-08-24",23.937685,24.118677,23.682959,23.837135,1789100,17.758636
"2009-08-25",24.038237,24.30637,23.770102,24.138786,2505200,17.983364
"2009-08-26",23.964499,24.145489,23.689661,23.830431,1781700,17.753643
"2009-08-27",23.636034,24.051643,23.354494,24.011423,2193800,18.085804
"2009-08-28",24.172302,24.313074,23.575705,23.709772,1772000,17.858601
"2009-08-31",23.448341,23.52878,23.052843,23.186911,1407800,17.464767
"2009-09-01",23.186911,23.689661,22.617125,22.684158,2102100,17.086088
"2009-09-02",22.684158,22.811522,22.503168,22.61042,2360400,17.030546
"2009-09-03",22.630531,22.912071,22.456244,22.851742,1403200,17.212313
"2009-09-04",22.851742,23.434935,22.737785,23.414824,1274300,17.636435
"2009-09-08",23.515373,23.736586,23.334383,23.555593,1502800,17.742466
"2009-09-09",23.669552,24.480658,23.548891,24.413624,3342800,18.388746
"2009-09-10",24.319777,24.849342,24.118677,24.842638,2280700,18.711889
"2009-09-11",24.862749,25.358797,24.735386,25.104069,5175500,18.908806
"2009-09-14",24.98341,25.593414,24.896265,25.452644,3199900,19.171358
"2009-09-15",25.459347,25.734184,25.157696,25.533085,2626500,19.231947
"2009-09-16",25.734184,25.834736,25.191214,25.821329,2384100,19.449059
"2009-09-17",25.787811,26.290564,25.700668,25.915176,2996000,19.519745
"2009-09-18",26.102869,26.672655,26.04254,26.391113,4130000,19.878227
"2009-09-21",26.236937,26.270454,25.861549,25.928583,1998900,19.529839
"2009-09-22",26.076056,26.230234,25.834736,26.055946,2038100,19.625772
"2009-09-23",26.1632,26.1632,25.586712,25.613525,1759100,19.292532
"2009-09-24",25.760998,25.908472,25.197916,25.325281,1888100,19.075422
"2009-09-25",25.244841,25.352095,25.077255,25.258247,1887200,19.024935
"2009-09-28",25.30517,25.988913,25.258247,25.707371,1712000,19.363218
"2009-09-29",25.787811,26.096167,25.734184,25.915176,1586800,19.519745
"2009-09-30",25.834736,26.384411,25.258247,25.98221,4003500,19.570229
"2009-10-01",25.915176,25.955397,24.815825,24.822529,3428700,18.696745
"2009-10-02",24.634834,24.809122,24.480658,24.661648,2163200,18.575563
"2009-10-05",24.735386,25.30517,24.721979,25.291763,2548900,19.050177
"2009-10-06",25.586712,26.089462,25.331984,25.439238,2394100,19.161255
"2009-10-07",25.399017,25.466051,25.130882,25.385611,1281500,19.120861
"2009-10-08",25.653746,26.089462,25.539787,25.908472,2989000,19.514694
"2009-10-09",25.854845,26.451445,25.834736,26.417927,2025700,19.89843
"2009-10-12",26.491665,26.652544,26.357597,26.484961,1281000,19.948912
"2009-10-13",26.471554,26.484961,25.888363,26.169903,2719000,19.711607
"2009-10-14",26.478258,26.967602,26.290564,26.90057,2153000,20.261959
"2009-10-15",26.806723,27.14189,26.759798,27.04134,2507100,20.367989
"2009-10-16",26.793316,26.90057,26.498367,26.712875,1473400,20.120583
"2009-10-19",26.86035,27.309473,26.759798,26.974306,2580700,20.317501
"2009-10-20",27.061449,27.168703,26.679358,26.880459,2013700,20.246807
"2009-10-21",26.786612,27.383211,26.625732,26.686062,2251000,20.100388
"2009-10-22",26.706171,27.235737,26.431334,27.175407,2778000,20.468973
"2009-10-23",27.832336,27.832336,25.861549,25.915176,4788400,19.519745
"2009-10-26",25.935286,27.309473,25.526381,26.129683,3894000,19.681313
"2009-10-27",26.169903,26.525181,25.392313,25.472754,3258100,19.186502
"2009-10-28",25.425831,25.539787,24.990112,25.130882,2605200,18.928995
"2009-10-29",25.271654,26.102869,25.1644,25.995617,3256100,19.580336
"2009-10-30",25.868252,26.015726,25.211323,25.258247,3257700,19.024935
"2009-11-02",25.311874,25.794516,25.010223,25.553194,2865700,19.247091
"2009-11-03",25.238136,26.055946,25.238136,25.921879,2282800,19.52479
"2009-11-04",26.143089,26.598919,25.908472,25.94199,2813700,19.539934
"2009-11-05",26.156496,26.927383,26.156496,26.90057,2287500,20.261959
"2009-11-06",26.846943,27.101669,26.766502,26.893866,2429400,20.256908
"2009-11-09",27.12178,27.765303,27.00112,27.731785,3021900,20.888044
"2009-11-10",27.684862,27.892666,27.530685,27.845743,2121000,20.973879
"2009-11-11",28.020029,28.187614,27.658049,27.912775,1601800,21.024368
"2009-11-12",27.711676,28.04014,27.416727,27.523981,1871100,20.731527
"2009-11-13",27.637938,27.825632,27.3631,27.678158,1706700,20.847654
"2009-11-16",27.81893,28.797619,27.812225,28.737289,2662400,21.645405
"2009-11-17",28.569704,28.891466,28.32168,28.536188,1943000,21.493938
"2009-11-18",28.428934,28.583111,28.154097,28.449045,1378100,21.428295
"2009-11-19",28.355198,28.355198,27.698269,28.053547,1352500,21.130402
"2009-11-20",27.510574,27.919479,27.463652,27.731785,1188800,20.888044
"2009-11-23",28.234537,28.576408,27.872557,27.986513,1558800,21.079912
"2009-11-24",28.087063,28.194317,27.631235,27.99992,1768600,21.090002
"2009-11-25",27.952995,27.973106,27.745192,27.912775,982100,21.221426
"2009-11-27",26.913977,27.557499,26.913977,27.202221,573000,20.681204
"2009-11-30",27.08156,27.463652,26.94079,27.40332,2269000,20.834099
"2009-12-01",27.591015,28.013327,27.517279,27.698269,2021100,21.058342
"2009-12-02",27.785412,28.006622,27.503872,27.698269,1647000,21.058342
"2009-12-03",27.704971,27.993216,27.40332,27.423431,941400,20.849388
"2009-12-04",27.906073,28.194317,27.416727,27.885963,1075300,21.201042
"2009-12-07",27.939589,28.422232,27.932886,28.14069,1594100,21.394699
"2009-12-08",27.85915,27.892666,27.376507,27.570906,1214700,20.961504
"2009-12-09",27.456947,27.503872,27.007822,27.423431,1600200,20.849388
"2009-12-10",27.624531,27.778709,27.416727,27.477058,1112700,20.890158
"2009-12-11",27.577608,27.678158,27.356398,27.530685,1007600,20.930931
"2009-12-14",27.765303,27.926182,27.530685,27.885963,1847900,21.201042
"2009-12-15",27.718378,27.85915,27.537388,27.725082,1569900,21.078728
"2009-12-16",27.892666,28.127283,27.691565,27.758598,1535200,21.1042
"2009-12-17",27.450245,27.745192,27.3631,27.497168,1415000,20.905445
"2009-12-18",27.517279,27.644642,26.960899,27.208923,2805000,20.686304
"2009-12-21",27.40332,27.591015,27.342991,27.450245,1401000,20.869768
"2009-12-22",27.490465,27.892666,27.443541,27.805523,1414900,21.139879
"2009-12-23",27.872557,28.093767,27.684862,28.033436,1106200,21.313162
"2009-12-24",28.154097,28.623331,28.154097,28.522781,563500,21.6852
"2009-12-28",28.576408,28.656849,28.261351,28.462452,1069300,21.639334
"2009-12-29",28.556297,28.556297,28.214426,28.254646,868300,21.48134
"2009-12-30",28.093767,28.388714,28.073656,28.274757,882100,21.496624
"2009-12-31",28.254646,28.355198,27.892666,27.892666,922400,21.206137
"2010-01-04",28.10047,28.395418,27.906073,28.395418,1859700,21.588366
"2010-01-05",28.328384,28.3619,28.120581,28.261351,1272100,21.486439
"2010-01-06",28.254646,28.636738,28.087063,28.596518,1852500,21.741259
"2010-01-07",28.710476,29.568504,28.710476,29.226633,1959200,22.220314
"2010-01-08",29.19982,30.077961,28.971907,30.064554,2190700,22.857376
"2010-01-11",30.111477,30.533789,30.064554,30.426535,2006300,23.13258
"2010-01-12",30.13829,30.540491,30.051147,30.533789,3228400,23.214119
"2010-01-13",30.426535,30.87566,30.346094,30.815329,4637900,23.428167
"2010-01-14",30.795219,31.1572,30.533789,31.123684,2707300,23.662601
"2010-01-15",30.982914,31.05665,30.453348,30.560602,2848000,23.234501
"2010-01-19",30.386314,30.83544,30.352798,30.768406,2328400,23.392492
"2010-01-20",30.500271,30.513678,30.144993,30.466755,2740500,23.163155
"2010-01-21",30.386314,30.647745,29.964003,30.064554,2806700,22.857376
"2010-01-22",30.024334,30.024334,29.300371,29.340591,1998600,22.306959
"2010-01-25",29.441141,29.783012,28.871355,28.992016,2614900,22.041943
"2010-01-26",28.81773,29.119381,28.636738,28.797619,1639100,21.894142
"2010-01-27",28.703772,28.797619,28.133987,28.697069,2713800,21.817705
"2010-01-28",28.77751,28.891466,28.348494,28.502672,2890200,21.669907
"2010-01-29",28.891466,30.19862,28.723883,28.743992,4529700,21.853382
"2010-02-01",28.945093,29.421032,28.837839,29.13949,2268200,22.15407
"2010-02-02",29.266853,29.789715,29.213226,29.709276,2707500,22.587267
"2010-02-03",29.414328,29.91708,29.407625,29.581911,2062800,22.490429
"2010-02-04",29.313778,29.514877,28.542891,28.663551,3115500,21.792219
"2010-02-05",28.609924,28.804323,27.148594,27.812225,4967100,21.144985
"2010-02-08",27.765303,27.926182,27.383211,27.517279,3166600,20.920738
"2010-02-09",27.852446,28.395418,27.812225,28.194317,4190600,21.435476
"2010-02-10",28.160801,28.455748,27.899368,28.214426,2066200,21.450766
"2010-02-11",28.167503,28.770805,27.966402,28.743992,3208600,21.853382
"2010-02-12",28.475859,28.743992,28.127283,28.636738,2069300,21.771837
"2010-02-16",28.864653,29.266853,28.784212,29.260151,1958000,22.245804
"2010-02-17",29.400921,29.809826,29.28026,29.796419,3182500,22.653519
"2010-02-18",29.99752,30.580711,29.762903,30.460051,3363000,23.158058
"2010-02-19",30.426535,30.909176,30.232138,30.889067,3661500,23.484228
"2010-02-22",30.929287,30.982914,30.661152,30.848846,2914700,23.453653
"2010-02-23",30.426535,30.781813,29.843342,30.124884,3578900,22.903236
"2010-02-24",30.151697,30.232138,29.829935,29.964003,3989700,22.97925
"2010-02-25",29.28026,29.950596,29.119381,29.903673,2997000,22.932987
"2010-02-26",29.984114,30.406424,29.856749,30.339392,2398700,23.267132
"2010-03-01",30.513678,30.895769,30.379612,30.674559,2048500,23.524178
"2010-03-02",30.895769,31.090166,30.734888,30.935989,2258200,23.724659
"2010-03-03",30.87566,31.137091,30.681263,30.781813,2371700,23.606432
"2010-03-04",30.87566,31.163904,30.687965,30.882362,1865600,23.68354
"2010-03-05",31.090166,31.552698,31.090166,31.519182,2077200,24.171913
"2010-03-08",31.505775,31.552698,31.244345,31.284565,781100,23.991985
"2010-03-09",31.170607,31.418631,31.049946,31.184013,1406800,23.914879
"2010-03-10",31.137091,31.137091,30.862253,31.05665,1620200,23.817202
"2010-03-11",30.687965,31.11698,30.466755,31.110277,1167000,23.858326
"2010-03-12",31.257751,31.351597,30.922583,31.123684,1007700,23.868607
"2010-03-15",31.023134,31.070057,30.721481,30.996321,1515500,23.770933
"2010-03-16",31.123684,31.365004,30.996321,31.076759,2181300,23.832623
"2010-03-17",31.130386,31.713579,31.049946,31.458851,1301100,24.125645
"2010-03-18",31.405224,31.673359,31.318081,31.566105,1393700,24.207893
"2010-03-19",31.190718,31.800722,31.123684,31.190718,1917700,23.920012
"2010-03-22",30.949396,31.438742,30.815329,31.11698,1387700,23.863466
"2010-03-23",31.110277,31.881163,30.862253,31.760502,3352200,24.356972
"2010-03-24",31.713579,31.713579,31.083464,31.103573,2256900,23.853188
"2010-03-25",31.398521,31.398521,30.902473,30.9561,2479300,23.740088
"2010-03-26",30.962803,31.163904,30.533789,30.882362,3442200,23.68354
"2010-03-29",30.989616,31.291267,30.822033,31.264454,2474700,23.976566
"2010-03-30",31.385115,31.693468,31.371708,31.586216,2177100,24.223322
"2010-03-31",31.485664,31.626436,31.217531,31.33819,1387400,24.033108
"2010-04-01",31.505775,31.79402,31.277861,31.505775,2126500,24.161633
"2010-04-05",31.700172,31.97501,31.606325,31.87446,2125700,24.444376
"2010-04-06",31.780613,31.954901,31.619732,31.941494,1561100,24.495783
"2010-04-07",31.840942,31.995119,31.613029,31.733688,1743900,24.336418
"2010-04-08",31.586216,31.693468,31.23764,31.599623,1263700,24.233601
"2010-04-09",31.639843,32.216331,31.512478,32.189518,1658100,24.685993
"2010-04-12",32.303474,32.330288,31.954901,32.05545,1335500,24.583174
"2010-04-13",31.928087,32.249847,31.840942,32.088966,1331800,24.608879
"2010-04-14",32.176109,32.678864,32.149296,32.638641,1560600,25.030418
"2010-04-15",32.444244,32.678864,32.437542,32.517982,1483600,24.93788
"2010-04-16",32.444244,32.491169,31.87446,32.028637,1378000,24.562607
"2010-04-19",31.827536,32.068855,31.458851,32.008526,1412900,24.547192
"2010-04-20",32.316879,32.591717,32.162704,32.343693,1404000,24.804228
"2010-04-21",32.310177,32.799522,32.276661,32.772709,1765600,25.133236
"2010-04-22",32.578312,33.744698,32.343693,33.684364,3072700,25.832386
"2010-04-23",35.929989,37.203629,35.929989,36.332191,8252600,27.862984
"2010-04-26",36.278564,36.278564,35.755703,35.936695,3190300,27.559679
"2010-04-27",35.842846,36.043945,34.555801,34.683167,3744400,26.598364
"2010-04-28",34.777012,35.092072,34.649651,34.884266,1771000,26.752577
"2010-04-29",35.239544,35.547897,34.99152,35.427238,2326300,27.16898
"2010-04-30",35.52779,35.80933,34.998222,35.004929,2683300,26.845114
"2010-05-03",35.239544,35.903175,35.145699,35.802628,1587200,27.456867
"2010-05-04",35.27306,35.27306,34.42844,34.803825,2478700,26.690893
"2010-05-05",34.435143,34.797123,34.227337,34.589317,2709300,26.526388
"2010-05-06",34.327888,34.482063,30.171806,32.672157,3688900,25.056118
"2010-05-07",32.658752,32.812931,31.324785,32.19622,4123500,24.691128
"2010-05-10",33.932388,34.368107,33.516781,34.146896,2506900,26.187099
"2010-05-11",33.704475,34.455254,33.704475,33.831841,2575900,25.945477
"2010-05-12",33.965908,34.810528,33.965908,34.703278,1621700,26.613781
"2010-05-13",34.669758,34.797123,34.012829,34.066456,1720300,26.125414
"2010-05-14",33.670959,33.925686,32.739193,33.174911,1939000,25.441681
"2010-05-17",33.134689,33.583817,32.310177,33.181614,1922600,25.446819
"2010-05-18",33.550297,33.791618,32.169407,32.33699,2499300,24.799084
"2010-05-19",32.095669,32.223034,30.795219,31.626436,4093600,24.254168
"2010-05-20",30.647745,30.728186,29.628836,29.635538,4652200,22.727354
"2010-05-21",28.985313,29.964003,28.824432,29.796419,6201000,22.850739
"2010-05-24",29.675758,30.077961,29.46125,29.488064,3215900,22.614258
"2010-05-25",28.656849,29.313778,28.288164,29.266853,3629400,22.444614
"2010-05-26",29.595318,29.910376,29.193117,29.327185,3475300,22.692474
"2010-05-27",30.071257,30.574009,29.769606,30.574009,2002700,23.657228
"2010-05-28",30.493568,30.647745,29.769606,30.091366,2881500,23.28377
"2010-06-01",29.702572,30.399721,29.300371,29.307074,2546500,22.676916
"2010-06-02",29.447845,30.299171,29.072456,30.272358,2579700,23.423819
"2010-06-03",30.232138,30.868956,30.232138,30.714779,2818600,23.766153
"2010-06-04",29.823233,30.104773,28.723883,28.857948,2482400,22.329395
"2010-06-07",28.851246,29.079161,28.10047,28.14069,2177000,21.774401
"2010-06-08",28.154097,28.569704,27.765303,28.348494,1850000,21.935196
"2010-06-09",28.556297,29.467955,28.495968,28.616629,2375300,22.142668
"2010-06-10",29.206524,29.943893,29.17971,29.930487,2579700,23.159288
"2010-06-11",29.555098,30.285765,29.488064,30.258951,2457600,23.413446
"2010-06-14",30.654449,31.063353,30.332687,30.439941,2177700,23.553495
"2010-06-15",30.667856,31.512478,30.667856,31.465555,2063200,24.347084
"2010-06-16",31.036539,31.33819,30.935989,31.103573,1891500,24.06699
"2010-06-17",31.177311,31.264454,30.466755,30.801922,2447000,23.833578
"2010-06-18",30.889067,30.97621,30.386314,30.587416,2473100,23.667603
"2010-06-21",31.070057,31.613029,30.87566,31.049946,1821800,24.025494
"2010-06-22",31.137091,31.190718,29.749496,29.823233,3985300,23.076305
"2010-06-23",29.816528,29.99752,29.112677,29.729385,2724200,23.003681
"2010-06-24",29.608725,29.823233,28.951796,29.025534,2266200,22.459057
"2010-06-25",29.166304,29.642242,28.924982,29.588615,3280200,22.894768
"2010-06-28",29.581911,29.729385,28.99872,29.347294,1514800,22.708033
"2010-06-29",28.737289,28.831135,27.85915,28.093767,2756900,21.738098
"2010-06-30",28.093767,28.630035,27.919479,28.013327,2453900,21.67585
"2010-07-01",27.979809,28.147394,27.148594,27.691565,2732000,21.426886
"2010-07-02",27.772005,27.952995,27.376507,27.557499,1671900,21.323147
"2010-07-06",27.99992,28.475859,27.637938,27.926182,2656600,21.608419
"2010-07-07",27.932886,28.951796,27.832336,28.904873,2338300,22.365705
"2010-07-08",29.213226,29.387514,28.750696,29.219931,1567800,22.609476
"2010-07-09",29.246744,29.702572,29.079161,29.608725,1484100,22.91032
"2010-07-12",29.427734,29.514877,28.851246,29.126083,1614100,22.536869
"2010-07-13",29.635538,30.024334,29.575209,29.749496,1864000,23.019249
"2010-07-14",29.642242,30.104773,29.441141,29.823233,1535800,23.076305
"2010-07-15",29.762903,29.863453,28.992016,29.561802,2171800,22.874014
"2010-07-16",29.159599,29.340591,28.469154,28.542891,2130300,22.085615
"2010-07-19",28.757399,28.965202,28.308273,28.891466,1088800,22.355326
"2010-07-20",28.388714,29.300371,28.382011,29.28026,1785900,22.656162
"2010-07-21",29.541691,30.071257,29.387514,29.695869,2772300,22.977757
"2010-07-22",30.165104,30.882362,30.051147,30.862253,3321000,23.880264
"2010-07-23",32.672157,32.678864,31.37841,32.001823,5181400,24.76203
"2010-07-26",32.182816,32.678864,31.807426,32.538094,2390800,25.176977
"2010-07-27",32.739193,32.739193,31.706875,31.767206,3593500,24.580488
"2010-07-28",31.807426,32.095669,31.552698,31.726986,1653400,24.549366
"2010-07-29",32.001823,32.25655,31.572809,31.995119,2516700,24.756842
"2010-07-30",31.492369,32.263256,31.365004,32.156002,2333500,24.881334
"2010-08-02",32.833038,33.07436,32.363804,32.766006,2420900,25.353331
"2010-08-03",32.578312,32.866558,32.343693,32.551498,1717800,25.187351
"2010-08-04",32.631939,33.121284,32.464355,33.087769,1556100,25.602303
"2010-08-05",32.839745,33.181614,32.705677,32.879963,1449400,25.441502
"2010-08-06",32.51128,32.973808,32.189518,32.973808,1733400,25.51412
"2010-08-09",33.087769,33.101173,32.571609,32.853149,1689400,25.420759
"2010-08-10",33.067657,33.322384,32.645344,33.148098,3177200,25.648975
"2010-08-11",32.316879,32.404026,31.324785,31.411928,2153500,24.305582
"2010-08-12",30.882362,31.411928,30.83544,31.244345,1577800,24.175911
"2010-08-13",31.076759,31.365004,31.036539,31.110277,805100,24.072178
"2010-08-16",30.815329,31.271158,30.533789,31.09687,1092500,24.061811
"2010-08-17",31.478962,32.176109,31.331488,31.83424,1693700,24.632357
"2010-08-18",31.83424,32.048748,31.425335,31.854349,1032800,24.647913
"2010-08-19",31.653248,31.79402,30.862253,31.143793,1211200,24.098108
"2010-08-20",30.848846,31.05665,30.520382,30.9561,1150200,23.952879
"2010-08-23",31.170607,31.230938,30.339392,30.41983,2743200,23.53793
"2010-08-24",29.91708,30.004223,29.581911,29.803122,1939800,23.060738
"2010-08-25",29.494768,29.803122,28.978609,29.655649,1936800,22.946627
"2010-08-26",29.9573,30.325985,29.602022,29.729385,1840400,23.003681
"2010-08-27",29.762903,30.466755,29.24004,30.399721,2516800,23.741989
"2010-08-30",30.258951,30.466755,29.809826,29.809826,2004500,23.281282
"2010-08-31",29.648945,30.352798,29.421032,30.004223,2010500,23.433104
"2010-09-01",30.620932,32.035339,30.486864,31.954901,2920500,24.95657
"2010-09-02",31.867756,32.544796,31.867756,32.484467,2152300,25.370161
"2010-09-03",33.01403,33.557003,32.886665,32.987217,1855200,25.7628
"2010-09-07",32.658752,32.993919,32.531387,32.598423,1296300,25.459156
"2010-09-08",32.719082,33.148098,32.61853,32.645344,1625200,25.495806
"2010-09-09",33.201725,33.288868,32.625237,32.799522,1440500,25.616219
"2010-09-10",32.926888,33.181614,32.712379,32.980515,1991800,25.75757
"2010-09-13",33.369308,33.677662,33.114582,33.503376,1920600,26.165922
"2010-09-14",33.456451,34.026237,33.241943,33.784916,2239400,26.385803
"2010-09-15",33.670959,33.818432,33.342495,33.650848,1512500,26.281101
"2010-09-16",33.181614,33.644146,33.181614,33.409527,1954400,26.092628
"2010-09-17",33.570408,34.187119,33.335793,33.912281,2822300,26.485277
"2010-09-20",34.046349,34.803825,33.965908,34.750198,1713500,27.13969
"2010-09-21",34.763607,34.844048,34.247448,34.441845,2026400,26.898857
