"","LEN.Open","LEN.High","LEN.Low","LEN.Close","LEN.Volume","LEN.Adjusted"
"2010-05-06",18.780727,19.311701,16.50934,18.141592,7588200,17.362186
"2010-05-07",18.0236,18.387413,16.88299,17.197639,9544900,16.45879
"2010-05-10",18.426744,19.469027,18.092428,19.429695,9739300,18.594954
"2010-05-11",19.144543,19.764011,18.938053,19.13471,6790700,18.312639
"2010-05-12",19.370699,19.714848,18.741396,19.13471,7544200,18.312639
"2010-05-13",19.183874,19.233038,18.308752,18.436579,7192200,17.644503
"2010-05-14",18.436579,18.436579,17.64995,18.102262,5450300,17.324549
"2010-05-17",18.180923,18.180923,17.020649,18.112095,9690500,17.333961
"2010-05-18",18.377581,18.879057,17.807276,17.85644,9778200,17.089287
"2010-05-19",17.561455,18.348083,17.44346,17.846607,11380400,17.07988
"2010-05-20",17.26647,17.758112,17.079645,17.148476,10250500,16.411747
"2010-05-21",16.686333,17.364798,16.588003,17.177975,7471800,16.439978
"2010-05-24",17.187807,17.571287,16.981318,17.010817,5444800,16.279999
"2010-05-25",16.499508,16.912487,16.253687,16.873156,7971300,16.148252
"2010-05-26",17.138643,17.885939,16.873156,16.961653,6450000,16.232948
"2010-05-27",17.571287,17.581121,16.863323,17.276302,5911700,16.534082
"2010-05-28",17.187807,17.502459,16.922321,17.010817,3817600,16.279999
"2010-06-01",16.735497,16.873156,16.037365,16.05703,7233300,15.367184
"2010-06-02",16.145527,16.440512,16.12586,16.273354,6537500,15.574218
"2010-06-03",16.499508,16.50934,15.732547,16.007866,5857000,15.320135
"2010-06-04",15.67355,15.870207,15.093412,15.211406,7501400,14.557895
"2010-06-07",15.211406,15.398231,14.444445,14.513274,5595100,13.889753
"2010-06-08",14.552606,14.749263,13.992134,14.503442,6918600,13.880343
"2010-06-09",14.690266,14.965585,14.080629,14.18879,4730100,13.579208
"2010-06-10",14.454277,15.408063,14.267453,15.319568,11885500,14.661408
"2010-06-11",15.063913,15.506392,14.926253,15.290069,5263600,14.633175
"2010-06-14",15.486726,15.624386,14.926253,14.995084,4925500,14.350862
"2010-06-15",15.211406,15.526057,15.004916,15.496558,5132000,14.830794
"2010-06-16",15.221239,15.67355,15.044248,15.290069,5348700,14.633175
"2010-06-17",15.280236,15.280236,14.690266,15.044248,4899400,14.397914
"2010-06-18",15.093412,15.093412,14.414946,14.493608,4759200,13.870933
"2010-06-21",14.798427,14.965585,14.247787,14.32645,6439100,13.710957
"2010-06-22",14.306785,14.601769,13.893806,13.962635,6195500,13.362773
"2010-06-23",14.031466,14.759095,13.716814,14.493608,10574500,13.870933
"2010-06-24",14.641101,14.945919,14.090462,14.32645,15841800,13.710957
"2010-06-25",14.336283,14.46411,13.765979,14.434611,10133400,13.814468
"2010-06-28",14.473943,14.582105,14.080629,14.129793,5577500,13.522748
"2010-06-29",14.129793,14.18879,13.579154,13.73648,7398300,13.146332
"2010-06-30",13.775811,14.100295,13.628319,13.677483,5134900,13.089869
"2010-07-01",13.66765,13.913471,13.07768,13.854474,8722600,13.259256
"2010-07-02",13.923304,13.972468,13.244838,13.421829,4251700,12.845199
"2010-07-06",13.746313,14.001966,13.205506,13.362832,4570000,12.78874
"2010-07-07",13.323501,14.060964,13.323501,14.031466,4824800,13.428644
"2010-07-08",14.316618,14.542773,13.638151,13.942969,7631200,13.343952
"2010-07-09",14.001966,14.375614,13.854474,14.32645,5120100,13.710957
"2010-07-12",14.32645,14.631269,14.100295,14.503442,5658700,13.880343
"2010-07-13",14.690266,15.103245,14.454277,14.98525,5188400,14.341454
"2010-07-14",14.837758,14.837758,14.129793,14.346116,6642800,13.729777
"2010-07-15",14.306785,14.6706,13.815143,14.631269,5934800,14.002675
"2010-07-16",14.621435,14.6706,13.756145,13.815143,4089700,13.221615
"2010-07-19",13.834808,13.933137,13.451327,13.588987,4078100,13.042308
"2010-07-20",13.372664,14.46411,13.235005,14.444445,5782400,13.863348
"2010-07-21",14.542773,14.591937,13.952803,14.070796,4359000,13.50473
"2010-07-22",14.336283,14.847591,14.218289,14.513274,6073500,13.929409
"2010-07-23",14.444445,14.80826,14.228122,14.680432,5562500,14.089844
"2010-07-26",14.798427,15.299902,14.611603,15.162242,6727600,14.552268
"2010-07-27",15.398231,15.486726,14.739429,14.768929,3786500,14.17478
"2010-07-28",14.719764,14.80826,14.080629,14.267453,4031400,13.693476
"2010-07-29",14.355948,14.700098,14.090462,14.46411,3990400,13.882224
"2010-07-30",14.267453,14.729597,14.129793,14.523108,3169400,13.938849
"2010-08-02",14.788594,15.004916,14.414946,14.926253,3619700,14.325775
"2010-08-03",14.818092,14.87709,14.355948,14.375614,3385100,13.797289
"2010-08-04",14.405113,14.601769,14.169125,14.208456,4200300,13.636853
"2010-08-05",14.080629,14.434611,13.972468,14.267453,2630400,13.693476
"2010-08-06",14.041298,14.257621,13.87414,14.149459,3941000,13.580233
"2010-08-09",14.287119,14.641101,14.208456,14.552606,3008900,13.96716
"2010-08-10",14.346116,14.385448,13.756145,13.785644,7053000,13.23105
"2010-08-11",13.470993,13.559488,13.244838,13.402164,4623000,12.862998
"2010-08-12",13.274336,13.480826,13.028515,13.185841,7034600,12.655378
"2010-08-13",13.21534,13.343166,13.028515,13.107178,2862100,12.579878
"2010-08-16",12.979351,13.097345,12.792527,12.920354,3257100,12.400572
"2010-08-17",13.087512,13.323501,12.890856,13.058014,3984800,12.532695
"2010-08-18",13.038348,13.352999,12.87119,13.25467,3350400,12.721438
"2010-08-19",13.156343,13.185841,12.654867,12.674533,4298200,12.16464
"2010-08-20",12.586038,12.605703,12.300885,12.556539,4835400,12.051392
"2010-08-23",12.59587,12.674533,12.41888,12.507375,4465900,12.004206
"2010-08-24",12.271386,12.841691,11.73058,12.684366,11831000,12.174079
"2010-08-25",12.713864,13.185841,12.468043,13.126843,5960500,12.598754
"2010-08-26",13.146509,13.313667,12.73353,12.851524,4305000,12.334512
"2010-08-27",13.008849,13.294002,12.792527,13.244838,3910900,12.712003
"2010-08-30",13.235005,13.362832,12.890856,12.910522,3066300,12.391137
"2010-08-31",12.890856,13.195674,12.782694,12.930187,3502500,12.410011
"2010-09-01",13.205506,13.569322,13.195674,13.510324,3979300,12.966809
"2010-09-02",13.608653,13.883972,13.411996,13.746313,3192000,13.193303
"2010-09-03",14.001966,14.287119,13.756145,14.208456,3951300,13.636853
"2010-09-07",14.129793,14.149459,13.854474,13.903638,3471800,13.344299
"2010-09-08",13.933137,14.287119,13.883972,14.198624,3229100,13.627417
"2010-09-09",14.32645,14.473943,14.129793,14.306785,2997800,13.731228
"2010-09-10",14.355948,14.562439,14.218289,14.287119,3315300,13.712348
"2010-09-13",14.493608,14.749263,14.277287,14.690266,3754300,14.09928
"2010-09-14",14.680432,14.700098,14.355948,14.493608,3856800,13.910535
"2010-09-15",14.365782,14.483776,14.228122,14.247787,3909200,13.674604
"2010-09-16",14.169125,14.198624,13.618485,13.854474,7248800,13.297112
"2010-09-17",13.933137,14.090462,13.706982,13.756145,6216500,13.20274
"2010-09-20",14.53294,15.044248,14.257621,14.886922,12984200,14.288024
"2010-09-21",15.142576,15.240905,14.788594,14.955752,7329500,14.354086
"2010-09-22",14.827926,15.054081,14.523108,14.572271,5620700,13.986035
"2010-09-23",14.39528,14.80826,14.365782,14.444445,4762600,13.863348
"2010-09-24",14.729597,15.12291,14.6706,14.975418,2994600,14.372961
"2010-09-27",14.995084,15.221239,14.827926,15.142576,3333700,14.533395
"2010-09-28",15.240905,15.378565,14.896755,15.349066,3645600,14.731576
"2010-09-29",15.132744,15.270403,14.916421,14.98525,3049400,14.382398
"2010-09-30",15.113078,15.290069,14.926253,15.12291,2948400,14.514519
"2010-10-01",15.398231,15.614552,15.260571,15.408063,5177200,14.7882
"2010-10-04",15.427729,15.437561,15.01475,15.103245,2778100,14.495645
"2010-10-05",15.221239,15.339233,15.024582,15.211406,3047400,14.599458
"2010-10-06",15.240905,15.506392,15.103245,15.152409,3108500,14.542832
"2010-10-07",15.290069,15.319568,14.926253,15.113078,2784900,14.505085
"2010-10-08",15.12291,15.909538,15.073747,15.850541,7417600,15.212876
"2010-10-11",15.830875,16.33235,15.752213,16.017698,6700600,15.373308
"2010-10-12",15.909538,15.929204,15.53589,15.634218,4715700,15.04219
"2010-10-13",15.909538,15.9882,15.555555,15.585054,4527100,14.994893
"2010-10-14",15.555555,16.204523,15.417895,15.732547,9408300,15.136797
"2010-10-15",15.889873,15.889873,14.995084,15.063913,7023400,14.493485
"2010-10-18",15.093412,15.172074,14.572271,14.886922,6426500,14.323194
"2010-10-19",14.749263,15.162242,14.385448,14.53294,6441000,13.982619
"2010-10-20",14.542773,14.621435,13.87414,14.149459,6421700,13.61366
"2010-10-21",14.287119,14.680432,14.257621,14.493608,5084500,13.944774
"2010-10-22",14.483776,14.729597,14.483776,14.572271,3625100,14.020459
"2010-10-25",14.768929,14.936087,14.552606,14.650934,4567000,14.096143
"2010-10-26",14.562439,14.749263,14.473943,14.650934,3174800,14.096143
"2010-10-27",14.562439,14.739429,14.267453,14.434611,4090000,13.888011
"2010-10-28",14.572271,14.631269,14.198624,14.346116,2744200,13.802867
"2010-10-29",14.32645,14.444445,14.18879,14.267453,2383900,13.727182
"2010-11-01",14.365782,14.572271,14.169125,14.316618,3408700,13.774486
"2010-11-02",14.424779,15.476892,14.336283,15.368731,11797700,14.786757
"2010-11-03",15.417895,15.417895,14.778761,15.19174,6058700,14.616471
"2010-11-04",14.867256,15.732547,14.847591,15.545723,12457800,14.957049
"2010-11-05",15.506392,15.683382,15.368731,15.585054,14647300,14.994893
"2010-11-08",15.565389,16.027533,15.526057,15.860373,6790000,15.259783
"2010-11-09",15.9882,16.224188,15.614552,15.67355,6345200,15.080033
"2010-11-10",15.703048,16.086529,15.644052,16.066864,5097200,15.458452
"2010-11-11",15.899705,16.263519,15.81121,16.165192,3416400,15.553062
"2010-11-12",16.007866,16.165192,15.585054,15.781711,4091500,15.184097
"2010-11-15",15.889873,15.909538,15.476892,15.624386,4375700,15.032732
"2010-11-16",15.457227,15.712881,15.280236,15.496558,5546100,14.909744
"2010-11-17",15.46706,15.594887,15.063913,15.240905,4543700,14.663773
"2010-11-18",15.437561,15.624386,15.319568,15.368731,2634900,14.786757
"2010-11-19",15.388397,15.388397,15.054081,15.309734,2940700,14.729995
"2010-11-22",15.19174,15.309734,14.818092,14.975418,3784100,14.40834
"2010-11-23",14.798427,14.906588,14.562439,14.611603,3856600,14.058302
"2010-11-24",14.739429,15.19174,14.719764,15.024582,2600600,14.455643
"2010-11-26",14.945919,14.955752,14.749263,14.798427,739300,14.23805
"2010-11-29",14.739429,15.113078,14.650934,14.739429,4107000,14.181288
"2010-11-30",14.552606,15.12291,14.552606,14.936087,3483300,14.370498
"2010-12-01",15.231071,15.683382,15.152409,15.486726,6524300,14.900286
"2010-12-02",15.53589,16.961653,15.53589,16.597837,13312400,15.969323
"2010-12-03",16.588003,17.010817,16.293018,16.971485,5932200,16.328817
"2010-12-06",16.892822,17.148476,16.764996,17.118977,3287400,16.470728
"2010-12-07",17.384464,17.600786,17.197639,17.227139,5665700,16.574793
"2010-12-08",17.236971,17.571287,16.843658,17.256638,5194400,16.603176
"2010-12-09",17.44346,17.453295,17.010817,17.246805,4879300,16.593719
"2010-12-10",17.305801,17.522123,17.010817,17.394297,4145800,16.735619
"2010-12-13",17.54179,17.64995,17.345133,17.413963,3369100,16.754547
"2010-12-14",17.47296,17.492626,16.932154,16.961653,4205300,16.319365
"2010-12-15",16.932154,17.354965,16.774828,16.78466,5269200,16.149067
"2010-12-16",16.853491,16.981318,16.656834,16.912487,3610200,16.272064
"2010-12-17",16.873156,17.138643,16.823992,17.030481,4667700,16.385578
"2010-12-20",17.236971,18.003933,17.187807,17.935102,4766600,17.255949
"2010-12-21",18.072763,18.239922,17.708948,18.210423,6140200,17.52084
"2010-12-22",18.279253,18.741396,17.876106,18.643068,5270700,17.937113
"2010-12-23",18.515242,18.702065,17.758112,17.866274,6112900,17.189726
"2010-12-27",17.866274,18.416912,17.699116,18.269421,3214700,17.577604
"2010-12-28",18.249754,18.308752,17.994101,18.092428,2546500,17.407314
"2010-12-29",18.180923,18.328417,18.092428,18.210423,2273800,17.52084
"2010-12-30",18.220255,18.47591,18.141592,18.298918,2642500,17.605989
"2010-12-31",18.298918,18.495575,18.279253,18.436579,2434000,17.738432
"2011-01-03",18.574238,18.908554,18.525074,18.731564,4351400,18.022247
"2011-01-04",18.829891,18.849558,18.121927,18.308752,4144100,17.615448
"2011-01-05",18.279253,18.780727,18.249754,18.780727,3291300,18.069553
"2011-01-06",18.40708,19.006884,18.377581,18.820059,6291200,18.107391
"2011-01-07",19.13471,19.469027,18.820059,19.085546,6199000,18.362827
"2011-01-10",18.987217,19.085546,18.436579,18.58407,6017200,17.880342
"2011-01-11",19.744347,20.353983,19.469027,19.901672,15679900,19.148052
"2011-01-12",20.108162,20.176991,19.764011,20.117994,5521400,19.35618
"2011-01-13",20.147493,20.147493,19.705015,19.832842,4777000,19.081823
"2011-01-14",19.79351,20.314651,19.72468,20.285152,4054700,19.51701
"2011-01-18",20.294985,20.304817,19.773844,20.147493,3732800,19.384563
"2011-01-19",20.167158,20.186825,19.331367,19.459194,4551800,18.722324
"2011-01-20",19.449362,19.921337,19.223206,19.547689,4944100,18.807467
"2011-01-21",19.803343,19.823009,19.085546,19.144543,4501400,18.456724
"2011-01-24",19.213373,19.646017,19.144543,19.547689,3255200,18.845388
"2011-01-25",19.577188,19.960669,19.075712,19.439528,4415700,18.741117
"2011-01-26",19.596853,20.226156,19.400196,20.039331,5869200,19.319368
"2011-01-27",19.921337,20.353983,19.321533,19.832842,5412600,19.120293
"2011-01-28",19.832842,19.93117,19.223206,19.331367,3381100,18.636843
"2011-01-31",19.390364,19.528023,18.967552,19.036381,2932300,18.352449
"2011-02-01",19.183874,19.695183,19.183874,19.606686,3232700,18.902264
"2011-02-02",19.478859,19.665684,19.124878,19.301868,3309600,18.608406
"2011-02-03",19.223206,19.360865,18.947886,19.3412,2986300,18.646326
"2011-02-04",19.24287,19.3412,18.977385,19.193707,1988900,18.504126
"2011-02-07",19.292036,19.941004,19.233038,19.528023,3158100,18.826429
"2011-02-08",19.488691,20.353983,19.488691,20.324484,5450100,19.594271
"2011-02-09",20.324484,20.914454,20.265488,20.501474,4998300,19.764904
"2011-02-10",20.324484,20.609636,20.226156,20.48181,3011200,19.745951
"2011-02-11",20.304817,20.698132,20.009832,20.560472,3212700,19.821787
"2011-02-14",20.353983,20.442478,19.901672,20.255653,3335800,19.527922
"2011-02-15",20.029499,20.373648,19.891838,20.127827,6125100,19.404682
"2011-02-16",20.412979,20.825958,20.373648,20.501474,3038800,19.764904
"2011-02-17",20.442478,21.091446,20.353983,21.022615,3973500,20.267324
"2011-02-18",21.081612,21.179941,20.648968,20.698132,3098600,19.954496
"2011-02-22",20.412979,20.432646,19.537857,19.61652,5484900,18.911743
"2011-02-23",19.675516,20.245821,18.623402,19.478859,8337400,18.779034
"2011-02-24",19.439528,19.891838,19.233038,19.606686,5587300,18.902264
"2011-02-25",19.714848,20.009832,19.459194,19.980335,3378900,19.262493
"2011-02-28",20.157326,20.245821,19.61652,19.823009,5029100,19.110819
"2011-03-01",19.970501,19.970501,19.174042,19.390364,6018500,18.69372
"2011-03-02",19.301868,20.039331,19.301868,19.79351,6034200,19.082378
"2011-03-03",20.039331,20.255653,19.636185,19.980335,3398100,19.262493
"2011-03-04",19.970501,19.980335,19.370699,19.459194,3891600,18.760075
"2011-03-07",19.547689,19.646017,18.987217,19.085546,3425400,18.399849
"2011-03-08",19.174042,19.960669,19.095379,19.823009,4191600,19.110819
"2011-03-09",19.813175,20.088495,19.577188,20.039331,2903300,19.319368
"2011-03-10",19.72468,19.852507,19.449362,19.508358,2424700,18.807467
"2011-03-11",19.311701,19.557522,19.282202,19.439528,2545800,18.741117
"2011-03-14",19.203539,19.498526,18.829891,19.006884,4399100,18.324018
"2011-03-15",18.456244,19.498526,18.456244,19.351032,5974500,18.655802
"2011-03-16",19.056047,19.24287,18.672565,18.800394,6271900,18.124947
"2011-03-17",19.144543,19.203539,18.869223,18.967552,3258600,18.286098
"2011-03-18",19.301868,19.439528,19.026548,19.3412,4226000,18.646326
"2011-03-21",19.498526,19.606686,19.144543,19.488691,2414700,18.788513
"2011-03-22",19.469027,19.498526,19.056047,19.193707,2433900,18.504126
"2011-03-23",19.06588,19.459194,18.997049,19.419863,4048000,18.722149
"2011-03-24",19.439528,19.61652,19.085546,19.537857,3069900,18.835911
"2011-03-25",19.537857,19.872173,19.449362,19.695183,3131000,18.987583
"2011-03-28",19.764011,19.941004,19.419863,19.419863,3911900,18.722149
"2011-03-29",19.183874,19.321533,18.436579,18.751228,10513400,18.077547
"2011-03-30",18.525074,18.58407,17.807276,17.964602,12367900,17.31917
"2011-03-31",17.964602,18.102262,17.758112,17.81711,4978500,17.176983
"2011-04-01",17.944937,18.40708,17.895771,18.003933,4414700,17.357094
"2011-04-04",18.003933,18.092428,17.708948,17.767944,3425700,17.129587
"2011-04-05",17.600786,18.298918,17.374632,18.013765,6671000,17.366577
"2011-04-06",18.043264,18.141592,17.74828,18.013765,5323000,17.366577
"2011-04-07",17.944937,18.308752,17.92527,18.092428,4010900,17.44241
"2011-04-08",18.13176,18.47591,17.974434,18.062931,4543000,17.413975
"2011-04-11",18.072763,18.072763,17.708948,17.895771,3927600,17.252821
"2011-04-12",17.74828,18.072763,17.74828,18.013765,3595400,17.366577
"2011-04-13",18.171091,18.20059,17.728613,17.885939,3446900,17.243336
"2011-04-14",17.807276,17.915438,17.699116,17.846607,2895700,17.205423
"2011-04-15",17.885939,18.161259,17.777779,18.13176,3449900,17.48033
"2011-04-18",17.885939,18.210423,17.797443,18.033432,3882000,17.385538
"2011-04-19",18.220255,18.603737,18.161259,18.47591,4545500,17.812119
"2011-04-20",18.780727,18.957718,18.466076,18.761063,4632500,18.087023
"2011-04-21",18.908554,18.908554,18.298918,18.593904,3457500,17.925869
"2011-04-25",18.446411,18.987217,18.397247,18.820059,4105400,18.18236
"2011-04-26",18.938053,19.06588,18.711897,18.879057,3864500,18.239361
"2011-04-27",18.869223,18.997049,18.672565,18.839725,4649900,18.201359
"2011-04-28",18.879057,18.977385,18.505407,18.643068,4225700,18.011366
"2011-04-29",18.662733,19.036381,18.623402,18.672565,3138800,18.039869
"2011-05-02",18.810226,18.810226,17.954769,18.053097,5627000,17.441385
"2011-05-03",17.974434,18.13176,17.758112,18.112095,4510200,17.498383
"2011-05-04",18.112095,18.230089,17.954769,18.210423,3765900,17.59338
"2011-05-05",18.0236,18.721731,17.974434,18.40708,4428800,17.783371
"2011-05-06",18.652901,18.770895,18.171091,18.220255,2855300,17.60288
"2011-05-09",18.171091,18.20059,17.915438,17.964602,2414000,17.355883
"2011-05-10",17.994101,18.279253,17.85644,18.092428,3111300,17.479383
"2011-05-11",18.043264,18.161259,17.630285,17.669617,6095200,17.070898
"2011-05-12",17.581121,17.669617,17.227139,17.44346,4862900,16.852409
"2011-05-13",17.423796,17.47296,17.187807,17.227139,3265300,16.643412
"2011-05-16",17.168142,17.551622,17.168142,17.286137,3907900,16.700413
"2011-05-17",17.187807,17.256638,17.050148,17.217306,4181700,16.633915
"2011-05-18",17.227139,17.590954,17.227139,17.54179,2204100,16.947401
"2011-05-19",17.551622,17.708948,17.433628,17.620453,1772700,17.023397
"2011-05-20",17.630285,17.738447,17.44346,17.659784,2621300,17.061403
"2011-05-23",17.482792,17.74828,17.394297,17.551622,2353100,16.956903
"2011-05-24",17.561455,17.787611,17.384464,17.423796,2429900,16.833406
"2011-05-25",17.364798,18.102262,17.286137,17.708948,5002400,17.108891
"2011-05-26",17.640118,18.239922,17.492626,18.20059,3133600,17.583878
"2011-05-27",18.190758,18.721731,18.171091,18.58407,3257600,17.95437
"2011-05-31",18.702065,18.731564,18.269421,18.662733,3209700,18.030365
"2011-06-01",18.58407,18.702065,18.210423,18.239922,3783900,17.621874
"2011-06-02",18.239922,18.456244,17.787611,17.876106,4155000,17.270391
"2011-06-03",17.590954,17.944937,17.571287,17.679449,2655500,17.080406
"2011-06-06",17.600786,17.630285,17.118977,17.138643,2941200,16.557917
"2011-06-07",17.187807,17.207474,16.745329,16.755163,4264700,16.187433
"2011-06-08",16.705997,16.823992,16.391348,16.499508,5196500,15.940436
"2011-06-09",16.538839,17.030481,16.322517,16.755163,3311200,16.187433
"2011-06-10",16.666666,16.715832,16.116028,16.411013,4105500,15.854942
"2011-06-13",16.489676,16.666666,16.283186,16.578171,3477600,16.016439
"2011-06-14",16.774828,17.148476,16.745329,16.941986,3546100,16.36792
"2011-06-15",16.715832,16.892822,16.529007,16.60767,3642900,16.044931
"2011-06-16",16.666666,17.295969,16.617502,16.951818,4784300,16.377419
"2011-06-17",17.099312,17.217306,16.902655,17.168142,3265000,16.586412
"2011-06-20",17.05998,17.364798,16.88299,17.295969,2517000,16.709908
"2011-06-21",17.394297,17.699116,17.315634,17.54179,3277100,16.947401
"2011-06-22",17.482792,18.151426,17.364798,17.797443,7131600,17.194387
"2011-06-23",18.062931,18.544739,17.777779,18.20059,7749900,17.583878
"2011-06-24",18.220255,18.230089,17.571287,17.738447,3714300,17.137398
"2011-06-27",17.699116,18.190758,17.522123,18.13176,3102700,17.517382
"2011-06-28",18.259586,18.259586,18.013765,18.180923,2647400,17.564875
"2011-06-29",18.20059,18.289085,17.81711,18.082596,4675400,17.469885
"2011-06-30",18.161259,18.328417,17.797443,17.846607,6469600,17.241888
"2011-07-01",17.876106,18.525074,17.876106,18.446411,3298200,17.821373
"2011-07-05",18.387413,18.446411,18.0236,18.269421,2390300,17.688087
"2011-07-06",18.112095,18.171091,17.92527,17.994101,2282600,17.42153
"2011-07-07",18.210423,18.780727,18.141592,18.58407,3426600,17.992735
"2011-07-08",18.318584,18.544739,18.013765,18.534906,3186700,17.945131
"2011-07-11",18.259586,18.289085,17.876106,17.895771,2737800,17.32634
"2011-07-12",17.777779,18.082596,17.640118,17.728613,3147500,17.164499
"2011-07-13",17.85644,18.092428,17.689281,17.738447,2525100,17.174019
"2011-07-14",17.74828,17.85644,17.522123,17.54179,3479600,16.983614
"2011-07-15",17.640118,17.640118,17.374632,17.44346,3150200,16.888416
"2011-07-18",17.404129,17.44346,16.853491,17.079645,4230000,16.536175
"2011-07-19",17.325466,18.279253,17.325466,18.210423,7344000,17.630968
"2011-07-20",18.239922,18.239922,18.043264,18.082596,3234100,17.507212
"2011-07-21",18.269421,18.436579,18.082596,18.318584,3388300,17.735685
"2011-07-22",18.348083,18.348083,18.013765,18.289085,2246300,17.70713
"2011-07-25",18.112095,18.220255,17.944937,17.994101,2164000,17.42153
"2011-07-26",17.964602,17.964602,17.620453,17.738447,3099700,17.174019
"2011-07-27",17.669617,17.699116,17.040314,17.168142,4648800,16.621864
"2011-07-28",17.148476,18.180923,17.148476,17.345133,4663700,16.793217
"2011-07-29",17.128811,17.689281,17.030481,17.394297,3471600,16.840816
"2011-08-01",17.610619,17.699116,17.089479,17.276302,2960400,16.72658
"2011-08-02",17.050148,17.227139,16.656834,16.6765,4455000,16.145861
"2011-08-03",16.715832,17.010817,16.076696,16.774828,5002000,16.241058
"2011-08-04",16.529007,16.578171,15.388397,15.408063,7299900,14.917781
"2011-08-05",15.506392,15.732547,14.857424,15.172074,8494400,14.689305
"2011-08-08",14.709931,14.955752,13.618485,13.903638,9072400,13.461227
"2011-08-09",14.149459,14.483776,13.421829,14.434611,7687200,13.975306
"2011-08-10",14.080629,14.178958,12.989183,13.097345,10154400,12.680591
"2011-08-11",13.176008,14.0118,12.881022,13.795477,6635400,13.356509
"2011-08-12",13.923304,14.198624,13.638151,13.854474,4050200,13.413627
"2011-08-15",13.933137,14.719764,13.883972,14.6706,4890700,14.203785
"2011-08-16",14.493608,14.778761,14.316618,14.46411,3911500,14.003867
"2011-08-17",14.493608,14.680432,14.001966,14.159292,3690600,13.708748
"2011-08-18",13.795477,13.795477,12.94002,13.07768,5789600,12.661551
"2011-08-19",12.949853,13.244838,12.468043,12.507375,4641500,12.109393
"2011-08-22",12.851524,12.920354,12.428712,12.497541,5387200,12.099871
"2011-08-23",12.59587,12.753196,12.182891,12.497541,6609400,12.099871
"2011-08-24",12.192723,12.949853,12.192723,12.920354,5200700,12.509233
"2011-08-25",13.028515,13.441495,12.900688,13.176008,6858800,12.756749
"2011-08-26",13.018682,13.66765,12.723697,13.352999,6758900,12.928111
"2011-08-29",13.59882,14.119961,13.59882,14.100295,5817000,13.651628
"2011-08-30",14.041298,14.729597,13.883972,14.414946,6230300,13.956269
"2011-08-31",14.837758,15.034415,14.39528,14.454277,6224400,13.994347
"2011-09-01",14.542773,14.729597,14.119961,14.139627,3693400,13.689707
"2011-09-02",13.726647,13.962635,13.520157,13.647985,3177500,13.21371
"2011-09-06",13.126843,13.716814,13.028515,13.569322,3811900,13.137551
"2011-09-07",13.834808,14.159292,13.59882,14.080629,4501900,13.632589
"2011-09-08",14.001966,14.365782,13.588987,13.716814,4771400,13.280351
"2011-09-09",13.431662,13.52999,12.930187,13.25467,6860000,12.832909
"2011-09-12",13.038348,13.343166,12.900688,13.284169,4313300,12.861471
"2011-09-13",13.294002,13.480826,13.038348,13.107178,3628200,12.690111
"2011-09-14",13.225172,13.716814,13.008849,13.490659,3690500,13.061389
"2011-09-15",13.697148,13.716814,13.235005,13.618485,3190000,13.185149
"2011-09-16",13.657817,13.913471,13.451327,13.569322,5163500,13.137551
"2011-09-19",13.73648,14.414946,13.657817,14.228122,7911200,13.775384
"2011-09-20",14.346116,14.513274,13.815143,13.864306,5046800,13.423148
"2011-09-21",13.834808,14.257621,13.657817,13.66765,5939000,13.232746
"2011-09-22",13.480826,13.559488,12.694199,12.920354,7979400,12.509233
"2011-09-23",12.989183,13.431662,12.87119,13.176008,4174900,12.756749
"2011-09-26",13.284169,13.726647,12.900688,13.677483,4586000,13.24227
"2011-09-27",13.992134,14.159292,13.333333,13.480826,5250100,13.051871
"2011-09-28",13.480826,13.59882,13.028515,13.097345,4204200,12.680591
"2011-09-29",13.431662,14.001966,13.274336,14.001966,6852100,13.556427
"2011-09-30",13.824975,13.824975,13.294002,13.313667,5409500,12.890031
"2011-10-03",13.185841,13.470993,12.517207,12.52704,4359500,12.128432
"2011-10-04",12.281219,12.979351,11.93707,12.969519,7424100,12.556829
"2011-10-05",13.058014,13.716814,12.763028,13.588987,5229000,13.156588
"2011-10-06",13.59882,14.110127,13.421829,14.070796,3745300,13.623065
"2011-10-07",14.218289,14.336283,13.628319,13.883972,4874500,13.442187
"2011-10-10",14.228122,14.739429,14.159292,14.739429,4028100,14.270426
"2011-10-11",14.582105,15.004916,14.503442,14.739429,3206900,14.270426
"2011-10-12",14.945919,15.398231,14.709931,15.034415,5814300,14.556022
"2011-10-13",14.936087,15.368731,14.591937,14.916421,6629300,14.441784
"2011-10-14",15.142576,15.309734,14.719764,15.054081,4409200,14.575067
"2011-10-17",14.936087,15.024582,14.287119,14.32645,3807800,13.90692
"2011-10-18",14.296952,15.978368,14.119961,15.653884,10494300,15.195481
"2011-10-19",16.027533,16.086529,15.211406,15.299902,9289500,14.851864
"2011-10-20",15.250737,15.948869,14.621435,15.821042,9263000,15.357744
"2011-10-21",15.9882,16.823992,15.978368,16.450344,9753100,15.968622
"2011-10-24",16.529007,16.961653,16.391348,16.735497,5485400,16.24542
"2011-10-25",16.391348,16.568338,15.683382,15.722713,7950100,15.262295
"2011-10-26",16.047197,16.312685,15.663717,16.204523,5119900,15.729995
"2011-10-27",16.745329,17.118977,16.214355,16.902655,6028300,16.407679
"2011-10-28",16.735497,16.902655,16.381514,16.764996,5501800,16.274052
"2011-10-31",16.489676,16.686333,16.253687,16.263519,3727500,15.787265
