"","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"2011-11-23",42.150002,42.310001,41.290001,41.310001,2038800,34.028297
"2011-11-25",41.150002,42.119999,41.099998,41.509998,770900,34.193039
"2011-11-28",44.77,44.77,42.490002,43.029999,2491200,35.445099
"2011-11-29",43.130001,43.32,42.549999,42.880001,2185100,35.321548
"2011-11-30",44.34,45.98,44.27,45.91,3035200,37.817444
"2011-12-01",45.57,45.82,44.970001,45.48,1205000,37.463245
"2011-12-02",45.959999,47.330002,45.84,45.98,1555600,37.875118
"2011-12-05",46.970001,47.439999,46.490002,46.970001,1607400,38.690605
"2011-12-06",46.889999,47.360001,46.419998,46.939999,1574900,38.665886
"2011-12-07",46.689999,48.41,46.299999,48.209999,2105100,39.71204
"2011-12-08",47.68,47.700001,45.43,45.580002,2684000,37.545631
"2011-12-09",46,47.330002,45.880001,47.099998,2704900,38.797703
"2011-12-12",46.34,46.34,45.169998,45.669998,2440500,37.619751
"2011-12-13",45.91,46.459999,44.540001,45.07,2860700,37.125526
"2011-12-14",44.68,45.400002,44.360001,44.950001,2832100,37.026676
"2011-12-15",45.68,45.91,45.080002,45.169998,2799800,37.207901
"2011-12-16",46.150002,46.689999,45.68,46.549999,6187400,38.344643
"2011-12-19",46.740002,47.200001,46.189999,46.380001,3029000,38.204597
"2011-12-20",47.25,49.060001,47.16,49,3132700,40.36277
"2011-12-21",48.990002,49.52,48.630001,49.389999,3903600,40.684036
"2011-12-22",49.470001,50.400002,49.189999,50.049999,2299200,41.227703
"2011-12-23",50.380001,50.610001,49.889999,50.610001,1131200,41.688984
"2011-12-27",50.330002,50.779999,50.029999,50.029999,1425000,41.211212
"2011-12-28",50.029999,50.189999,49.299999,49.470001,1195900,40.749935
"2011-12-29",49.740002,50.849998,49.720001,50.540001,1278400,41.631325
"2011-12-30",50.200001,50.369999,49.57,49.639999,1763600,40.889961
"2012-01-03",51.16,52.349998,51.029999,51.450001,2166100,42.380939
"2012-01-04",51.060001,51.290001,50.48,50.810001,1931200,41.853733
"2012-01-05",50.360001,51.330002,49.66,51.240002,1716700,42.207935
"2012-01-06",51.189999,51.669998,50.810001,51.09,1740700,42.084366
"2012-01-09",51.220001,51.66,50.880001,51.099998,1740700,42.092613
"2012-01-10",51.82,52.09,51.599998,51.900002,2976400,42.751598
"2012-01-11",51.529999,51.93,51.139999,51.75,1985200,42.628044
"2012-01-12",52.080002,52.389999,51.389999,51.91,1900700,42.75983
"2012-01-13",50.98,52.130001,50.57,51.400002,1951300,42.339722
"2012-01-17",52.279999,52.540001,51.48,51.59,1601300,42.496243
"2012-01-18",51.599998,52.57,51.200001,52.5,1366700,43.245842
"2012-01-19",52.529999,53.810001,52.32,53.650002,2081200,44.193127
"2012-01-20",53.880001,54.990002,53.68,54.68,2474200,45.041569
"2012-01-23",54.919998,55.610001,54.439999,54.75,1908300,45.099236
"2012-01-24",54.049999,54.470001,53.810001,54.23,1895800,44.670883
"2012-01-25",53.970001,54.540001,53.880001,54.279999,1944400,44.71207
"2012-01-26",54.610001,55.130001,54.139999,54.68,2967300,45.041569
"2012-01-27",54.32,54.549999,53.25,53.669998,3209100,44.209602
"2012-01-30",52.880001,53.740002,52.290001,53.279999,1509200,43.888344
"2012-01-31",53.459999,53.650002,52.82,53.549999,3069100,44.110744
"2012-02-01",54.810001,55.400002,53.950001,54.779999,3408800,45.12394
"2012-02-02",51.169998,51.650002,49.139999,50.380001,9200400,41.499531
"2012-02-03",50.970001,53.66,50.810001,53.650002,3605700,44.193127
"2012-02-06",53.130001,54.380001,52.75,54.330002,3008600,44.753258
"2012-02-07",53.91,54.93,53.68,54.919998,2921000,45.239262
"2012-02-08",54.599998,55.060001,54.290001,54.619999,2754400,45.222698
"2012-02-09",54.970001,55.380001,53.970001,54.099998,2719800,44.792168
"2012-02-10",53.299999,54.220001,52.990002,54.189999,2332300,44.866673
"2012-02-13",54.75,55.150002,54.060001,55.040001,2153100,45.570442
"2012-02-14",54.880001,55.400002,54.369999,55.32,2688700,45.802265
"2012-02-15",55.400002,55.5,54.529999,54.860001,2788200,45.42141
"2012-02-16",54.93,56.119999,54.619999,55.709999,1498400,46.125179
"2012-02-17",56.049999,56.639999,55.869999,56.540001,1585600,46.812382
"2012-02-21",56.669998,56.779999,55.98,56.189999,1703600,46.522591
"2012-02-22",56.48,56.48,55.639999,55.84,1942400,46.2328
"2012-02-23",55.75,56.57,55.599998,56.5,1743400,46.779259
"2012-02-24",56.73,56.959999,56.150002,56.41,1168800,46.704746
"2012-02-27",55.630001,56.549999,55.490002,56.200001,1226600,46.530857
"2012-02-28",56.259998,56.400002,55.919998,56.18,2233200,46.514309
"2012-02-29",56.150002,56.369999,55.650002,55.759998,2558600,46.166576
"2012-03-01",56.049999,56.669998,55.889999,56.169998,1384900,46.506027
"2012-03-02",56.290001,56.59,55.790001,55.84,1090100,46.2328
"2012-03-05",55.619999,55.779999,55.25,55.540001,1740100,45.984421
"2012-03-06",54.77,54.950001,54.07,54.169998,1625900,44.850124
"2012-03-07",54.43,54.799999,54.259998,54.549999,1252900,45.164749
"2012-03-08",55.080002,55.43,54.830002,55.32,1404700,45.802265
"2012-03-09",55.439999,56.580002,55.220001,56.080002,1358600,46.431519
"2012-03-12",56.07,56.389999,55.16,55.849998,1183200,46.241089
"2012-03-13",56.189999,57.650002,56.009998,57.599998,2242900,47.690002
"2012-03-14",57.580002,57.82,56.73,56.75,1725100,46.986237
"2012-03-15",56.799999,58.110001,56.41,58.02,1810100,48.037743
"2012-03-16",58.630001,58.68,57.630001,57.720001,2253000,47.789345
"2012-03-19",57.34,58.470001,57.189999,58.09,1410800,48.095692
"2012-03-20",57.240002,58.09,57.119999,57.27,1933500,47.416782
"2012-03-21",57.369999,57.900002,57.119999,57.389999,1655500,47.516136
"2012-03-22",56.73,56.93,56.32,56.490002,1768100,46.770973
"2012-03-23",56.279999,57.290001,55.860001,57.099998,1908800,47.27602
"2012-03-26",57.599998,58.25,57.5,58.25,1331800,48.228168
"2012-03-27",58.27,58.369999,57.689999,57.700001,1295200,47.772797
"2012-03-28",57.549999,57.869999,56.709999,57.82,1631200,47.87215
"2012-03-29",56.950001,57,55.91,56.43,2465700,46.721298
"2012-03-30",56.419998,57.52,56.419998,57.130001,1533600,47.300861
"2012-04-02",57.18,57.939999,57.080002,57.759998,1604600,47.822472
"2012-04-03",57.470001,57.580002,56.650002,56.959999,1334800,47.16011
"2012-04-04",56.299999,56.709999,55.919998,56.07,1263600,46.423237
"2012-04-05",55.580002,55.950001,55,55.529999,1767500,45.976147
"2012-04-09",54.27,54.779999,54.23,54.459999,1579000,45.09024
"2012-04-10",54.450001,54.740002,53.169998,53.220001,1825900,44.063568
"2012-04-11",54.18,54.810001,53.740002,53.849998,1461900,44.58519
"2012-04-12",54.080002,54.889999,54.029999,54.73,1768000,45.313774
"2012-04-13",54.419998,54.450001,53.130001,53.130001,1649500,43.989067
"2012-04-16",53.5,53.91,53.189999,53.639999,1518500,44.411308
"2012-04-17",54.220001,55.490002,54.150002,55.169998,1541800,45.678074
"2012-04-18",54.66,54.849998,53.900002,53.959999,1522100,44.67627
"2012-04-19",53.880001,54.240002,53.049999,53.560001,1921800,44.345078
"2012-04-20",53.82,54.110001,53.290001,53.450001,1607300,44.254002
"2012-04-23",52.439999,53.130001,51.950001,52.84,2110600,43.748943
"2012-04-24",52.419998,52.889999,51.459999,52.450001,3336900,43.42606
"2012-04-25",53.009998,53.700001,52.849998,53.599998,1919200,44.378185
"2012-04-26",53.470001,54.490002,53.259998,54.25,1760500,44.916367
"2012-04-27",54.290001,54.549999,53.740002,54.080002,1474700,44.775612
"2012-04-30",54.099998,54.48,53.880001,54.209999,1008100,44.88324
"2012-05-01",53.959999,55,53.959999,54.259998,1468500,44.924641
"2012-05-02",53.68,53.799999,53.07,53.41,1625600,44.507984
"2012-05-03",53.439999,53.549999,52.540001,52.799999,1806200,43.999645
"2012-05-04",52.389999,52.610001,51.200001,52,1898300,43.332989
"2012-05-07",51.700001,52.23,51.43,52.07,1500000,43.391323
"2012-05-08",51.599998,51.93,50.900002,51.509998,1746400,42.924652
"2012-05-09",50.630001,51.139999,50.32,50.599998,1868500,42.166344
"2012-05-10",50.990002,51.52,50.619999,50.779999,968400,42.31633
"2012-05-11",50.169998,51.029999,49.709999,50.470001,1008900,42.057995
"2012-05-14",49.57,50.279999,49.349998,49.66,1761400,41.382999
"2012-05-15",49.59,50.009998,49.110001,49.18,1113200,40.983006
"2012-05-16",49.459999,49.639999,47.82,47.849998,1982100,39.874691
"2012-05-17",47.810001,48.040001,47.189999,47.200001,1933400,39.333023
"2012-05-18",47.52,47.75,46.32,46.41,1672600,38.674694
"2012-05-21",46.470001,47.509998,46.150002,47.5,1396300,39.583019
"2012-05-22",47.799999,48.389999,47,47.310001,1516300,39.424686
"2012-05-23",46.810001,47.48,46.419998,47.32,1881200,39.43301
"2012-05-24",47.630001,47.93,47.139999,47.900002,1741100,39.916355
"2012-05-25",47.799999,48.330002,47.68,47.779999,1482700,39.816353
"2012-05-29",48.119999,48.529999,48,48.400002,1089400,40.333
"2012-05-30",47.84,48.150002,47.720001,47.919998,1913700,39.933018
"2012-05-31",47.830002,48.369999,47.16,47.919998,2129100,39.933018
"2012-06-01",46.700001,46.75,45.779999,45.810001,2359500,38.174702
"2012-06-04",46.110001,46.389999,45.259998,45.459999,1490800,37.883034
"2012-06-05",45.27,46.77,45.169998,46.57,1673600,38.808022
"2012-06-06",46.869999,48.369999,46.77,48.369999,1633000,40.308006
"2012-06-07",49.369999,49.689999,48.18,48.259998,2031500,40.216339
"2012-06-08",48,48.709999,47.369999,48.529999,1567200,40.441345
"2012-06-11",49.279999,49.279999,47.509998,47.57,1465900,39.641346
"2012-06-12",47.970001,48.360001,47.439999,48.330002,1640500,40.274681
"2012-06-13",48.029999,48.080002,47.060001,47.240002,1621700,39.36636
"2012-06-14",47.450001,48.049999,47.310001,47.919998,1617600,39.933018
"2012-06-15",48.080002,49.779999,48.080002,49.75,2639900,41.458004
"2012-06-18",49.349998,49.720001,49.060001,49.650002,1218500,41.374676
"2012-06-19",49.889999,50.990002,49.619999,50.700001,1916000,42.249668
"2012-06-20",50.82,51.889999,50.689999,51.139999,2303700,42.616329
"2012-06-21",51.32,51.419998,49.580002,49.630001,1849500,41.358009
"2012-06-22",49.919998,51.259998,49.919998,50.82,2671100,42.349655
"2012-06-25",50.009998,50.009998,48.779999,49.439999,1741500,41.199669
"2012-06-26",49.48,50.25,49.23,49.790001,1504000,41.491333
"2012-06-27",49.970001,50.91,49.830002,50.700001,1506100,42.249668
"2012-06-28",50.389999,50.84,49.900002,50.799999,1033700,42.332996
"2012-06-29",52.27,52.360001,51.880001,52.259998,1717100,43.549648
"2012-07-02",52.360001,52.599998,51.73,51.990002,1447900,43.324657
"2012-07-03",51.84,52.48,51.75,52.34,829300,43.616322
"2012-07-05",51.970001,52.130001,51.380001,51.43,1330600,42.857998
"2012-07-06",50.639999,51.279999,50.639999,50.959999,1174400,42.466324
"2012-07-09",50.91,50.950001,50.119999,50.389999,1218700,41.991333
"2012-07-10",50.869999,51.419998,50.080002,50.23,1607400,41.85799
"2012-07-11",50.240002,50.650002,49.849998,50.450001,1147500,42.041328
"2012-07-12",49.869999,49.970001,49.200001,49.610001,1101100,41.341335
"2012-07-13",49.799999,51.27,49.709999,51.110001,927300,42.591328
"2012-07-16",50.759998,50.950001,50.400002,50.580002,726900,42.149662
"2012-07-17",51,51.290001,50.040001,51.259998,976700,42.716324
"2012-07-18",51.23,52.610001,50.939999,52.150002,1435400,43.457993
"2012-07-19",52.23,52.650002,51.57,51.91,1355200,43.257992
"2012-07-20",51.32,51.48,50.259998,50.299999,1301000,41.916321
"2012-07-23",49.139999,49.490002,48.419998,49.16,1705800,40.966339
"2012-07-24",49.099998,49.099998,47.959999,48.470001,1489500,40.39135
"2012-07-25",48.599998,48.830002,47.84,47.98,1756100,39.983017
"2012-07-26",49.330002,50.970001,49.310001,50.759998,2119100,42.29966
"2012-07-27",51.380001,53,51,52.529999,2294500,43.774651
"2012-07-30",52.419998,52.91,52.110001,52.23,1149500,43.524651
"2012-07-31",51.93,52.040001,51.540001,51.720001,1653800,43.099648
"2012-08-01",51.950001,52.09,51.259998,51.32,1432000,43.057705
"2012-08-02",50.700001,51.18,50,50.810001,1146800,42.629818
"2012-08-03",51.889999,52.799999,51.779999,52.630001,1010800,44.156799
"2012-08-06",52.689999,53.16,52.419998,52.880001,1154800,44.366554
"2012-08-07",53.189999,54.77,53.09,54.25,1821400,45.515991
"2012-08-08",53.91,54.560001,53.869999,54.5,1106800,45.725746
"2012-08-09",54.299999,54.720001,53.98,54.369999,1070300,45.61668
"2012-08-10",54.16,54.610001,53.98,54.5,777600,45.725746
"2012-08-13",54.25,54.52,53.970001,54.32,806600,45.574722
"2012-08-14",54.759998,54.849998,54.200001,54.34,946100,45.591496
"2012-08-15",54.259998,54.509998,54.049999,54.389999,819500,45.633457
"2012-08-16",54.439999,55.150002,54.200001,54.939999,1257500,46.094913
"2012-08-17",55.099998,55.369999,54.970001,55.299999,952900,46.396942
"2012-08-20",55.07,55.27,54.740002,55,594800,46.145241
"2012-08-21",55,55.790001,54.650002,54.869999,723200,46.036167
"2012-08-22",54.68,55.09,54.400002,54.82,596200,45.994217
"2012-08-23",54.759998,54.959999,54.330002,54.400002,568200,45.641838
"2012-08-24",54.240002,55.299999,54.110001,55.18,894000,46.296261
"2012-08-27",55.25,55.32,54.060001,54.150002,1184100,45.432098
"2012-08-28",54.049999,54.84,53.93,54.470001,969300,45.700565
"2012-08-29",54.610001,54.950001,54.349998,54.450001,706400,45.683796
"2012-08-30",54.060001,54.849998,53.73,54.549999,897800,45.767689
"2012-08-31",55,55.450001,54.490002,54.91,849200,46.069744
"2012-09-04",54.869999,55.299999,54.389999,54.610001,924600,45.818031
"2012-09-05",54.48,54.790001,54.220001,54.380001,965800,45.625065
"2012-09-06",54.950001,56.150002,54.919998,56.009998,992700,46.992638
"2012-09-07",56.029999,56.669998,56,56.470001,774200,47.378578
"2012-09-10",56.48,56.57,55.860001,55.880001,1073200,46.883564
"2012-09-11",55.880001,56.43,55.860001,56.150002,926100,47.110107
"2012-09-12",56.509998,56.889999,56.349998,56.66,938400,47.537994
"2012-09-13",56.009998,58.16,55.759998,58.119999,2148500,48.762943
"2012-09-14",58.18,60.470001,58.18,59.200001,2769500,49.669052
"2012-09-17",59.130001,59.130001,58.220001,58.34,1099000,48.947517
"2012-09-18",58.25,58.580002,57.919998,58.189999,1043500,48.821671
"2012-09-19",58.169998,58.330002,57.68,57.810001,1103900,48.502846
"2012-09-20",57.32,57.549999,56.93,57.450001,1222900,48.200802
"2012-09-21",57.790001,58.259998,57.439999,57.599998,1990100,48.326656
"2012-09-24",57.169998,57.82,56.950001,57.41,852400,48.16724
"2012-09-25",57.779999,57.889999,55.889999,55.91,1357900,46.908741
"2012-09-26",55.950001,56.419998,55.349998,56.080002,1895600,47.051365
"2012-09-27",56.560001,57.209999,56.32,56.939999,1038500,47.772911
"2012-09-28",56.939999,56.990002,56.200001,56.689999,1025100,47.56316
"2012-10-01",57.18,57.720001,56.470001,56.68,979300,47.554771
"2012-10-02",57.02,57.060001,56.25,56.43,987100,47.34502
"2012-10-03",56.73,56.860001,56.16,56.48,1085500,47.386967
"2012-10-04",56.919998,58.130001,56.919998,57.77,1582900,48.469296
"2012-10-05",58.18,58.529999,57.669998,57.830002,1505800,48.51963
"2012-10-08",57.509998,57.900002,57.360001,57.689999,566100,48.402176
"2012-10-09",57.439999,57.91,57.200001,57.299999,921600,48.074947
"2012-10-10",57.369999,57.549999,56.700001,56.779999,1105900,47.63866
"2012-10-11",57.450001,57.57,56.799999,56.830002,1441400,47.680622
"2012-10-12",56.77,56.990002,55.66,55.959999,1020800,46.950691
"2012-10-15",56.200001,56.43,55.810001,56.189999,1151600,47.143654
"2012-10-16",56.73,58.18,56.73,57.889999,1237900,48.569973
"2012-10-17",58.060001,59.139999,57.959999,58.990002,1078500,49.492874
"2012-10-18",58.84,59.27,58.560001,58.919998,1049000,49.434135
"2012-10-19",58.669998,58.900002,57.540001,57.799999,957200,48.49445
"2012-10-22",58.720001,58.720001,57.48,58.27,1329600,48.888786
"2012-10-23",57.02,57.41,56.73,57.119999,1795400,47.923935
"2012-10-24",57.509998,57.98,56.91,57.07,1683000,47.881981
"2012-10-25",58.59,60.68,58.419998,59,2656200,49.501259
"2012-10-26",58.970001,59.5,58.130001,59.299999,1974700,49.75296
"2012-10-31",58.900002,59.380001,56.130001,58.369999,3463400,48.972683
"2012-11-01",58.27,59.709999,57.830002,59.68,1544700,50.460808
"2012-11-02",60,60.709999,59.75,60.119999,3432200,50.832832
"2012-11-05",59.669998,60.299999,59.34,60.119999,1799600,50.832832
"2012-11-06",60.27,61.040001,60.099998,60.450001,1336000,51.111858
"2012-11-07",59.650002,59.66,58.07,58.599998,1702100,49.547642
"2012-11-08",58.689999,59.41,57.990002,58.009998,1458100,49.04879
"2012-11-09",57.720001,58.650002,57.439999,58.049999,741700,49.082611
"2012-11-12",58.049999,59.779999,57.799999,58.389999,1075800,49.370083
"2012-11-13",57.75,59.580002,57.66,58.549999,1714000,49.505371
"2012-11-14",58.73,58.919998,57.41,57.580002,1636300,48.685207
"2012-11-15",57.400002,58.369999,57.200001,58.060001,1806400,49.091064
"2012-11-16",57.419998,58.5,57.419998,58.380001,2166900,49.361629
"2012-11-19",59.279999,59.869999,59.169998,59.740002,1500700,50.511536
"2012-11-20",59.619999,59.77,59.18,59.77,1441500,50.536911
"2012-11-21",59.860001,60.310001,59.490002,60.169998,1085700,50.875126
"2012-11-23",60.630001,61.080002,60.490002,61,937000,51.5769
"2012-11-26",60.599998,60.799999,60.41,60.5,1832300,51.154144
"2012-11-27",60.380001,60.98,60.130001,60.150002,1308000,50.8582
"2012-11-28",59.650002,60.740002,59.450001,60.689999,1348600,51.314777
"2012-11-29",60.950001,61.740002,60.75,61.459999,1367200,51.965839
"2012-11-30",61.380001,61.740002,60.669998,60.669998,1900000,51.297878
"2012-12-03",60.919998,61.490002,60.810001,61.099998,1444700,51.661449
"2012-12-04",60.939999,61.119999,60.549999,60.610001,1124500,51.24715
"2012-12-05",60.610001,61.360001,60.48,61.119999,1074400,51.678364
"2012-12-06",61.029999,61.82,60.740002,61.779999,1152100,52.236404
"2012-12-07",61.900002,62.700001,61.830002,62.349998,1722200,52.718353
"2012-12-10",61.959999,62,61.290001,61.290001,1738600,51.822102
"2012-12-11",61.68,61.93,61.389999,61.509998,1569500,52.008118
"2012-12-12",61.75,62.759998,61.66,61.900002,1667800,52.337864
"2012-12-13",61.779999,61.889999,61.119999,61.380001,1133600,51.898209
"2012-12-14",61.209999,61.59,61.09,61.220001,860800,51.76292
"2012-12-17",61.630001,62.5,61.549999,62.490002,1090600,52.836731
"2012-12-18",62.459999,63.59,62.279999,63.52,1756300,53.707626
"2012-12-19",63.490002,63.75,62.91,62.91,1231600,53.191849
"2012-12-20",62.91,63.52,62.830002,63.509998,988000,53.699162
"2012-12-21",62.669998,63.07,62.240002,62.669998,2420600,52.988922
"2012-12-24",62.540001,63.009998,62.400002,62.889999,511300,53.174931
"2012-12-26",62.959999,63.119999,62.41,62.470001,700400,52.819824
"2012-12-27",62.540001,62.799999,61.630001,62.57,1011200,52.904369
"2012-12-28",62.09,62.77,61.990002,62.189999,895200,52.583073
"2012-12-31",62,62.639999,61.790001,62.630001,1187400,52.955116
"2013-01-02",64.25,65.309998,64.160004,65.279999,1860300,55.195744
"2013-01-03",65.209999,66.010002,65.059998,65.169998,1673200,55.102726
"2013-01-04",65.239998,66.029999,65.099998,65.949997,827000,55.762234
"2013-01-07",65.650002,65.75,64.970001,65.25,1137000,55.170372
"2013-01-08",63.900002,64.68,63.59,63.98,1452200,54.096561
"2013-01-09",64.25,64.610001,64.129997,64.269997,957800,54.341759
"2013-01-10",64.800003,65,64.489998,65,939800,54.959003
"2013-01-11",64.769997,65.360001,64.620003,65.07,1116900,55.018177
"2013-01-14",65.080002,65.379997,64.959999,65.300003,1347600,55.21265
"2013-01-15",64.93,65.120003,64.389999,64.879997,1247800,54.857517
"2013-01-16",64.629997,64.709999,64.099998,64.25,1197000,54.32486
"2013-01-17",64.529999,65.599998,64.419998,65.400002,1283100,55.297207
"2013-01-18",65.260002,65.919998,64.790001,65.900002,1305600,55.719963
"2013-01-22",65.690002,66.529999,65.620003,66.529999,857700,56.252644
"2013-01-23",66.360001,66.480003,65.949997,66.43,678900,56.168091
"2013-01-24",66.529999,67.309998,66.389999,66.879997,1215300,56.548576
"2013-01-25",67.099998,67.379997,66.57,67.379997,950700,56.97134
"2013-01-28",67.400002,67.400002,66.330002,66.790001,879500,56.472488
"2013-01-29",66.550003,67.410004,66.25,67.389999,1370200,56.979786
"2013-01-30",67.190002,67.32,66.309998,66.860001,1763100,56.53167
"2013-01-31",66.860001,67.440002,65.720001,66.32,2338700,56.075077
"2013-02-01",67.150002,67.339996,66.489998,67.150002,1508100,56.776871
"2013-02-04",66.669998,66.760002,65.139999,65.309998,3297200,55.221104
"2013-02-05",65.940002,66.540001,65.75,66.279999,1494400,56.041256
"2013-02-06",65.800003,66.610001,65.730003,66.610001,1327400,56.320286
"2013-02-07",66.480003,66.720001,65.470001,66.129997,1321000,56.294746
"2013-02-08",66.209999,66.620003,66.080002,66.489998,862400,56.6012
"2013-02-11",66.400002,66.690002,66.169998,66.489998,636000,56.6012
"2013-02-12",66.709999,67.540001,66.599998,67.489998,1445900,57.452488
"2013-02-13",67.5,68.220001,67.32,67.889999,1173800,57.792976
"2013-02-14",67.580002,69.120003,67.580002,69.040001,1573000,58.771954
"2013-02-15",69.169998,69.339996,68.709999,68.769997,1748200,58.542091
"2013-02-19",68.830002,69.150002,68.830002,69.029999,1477500,58.763435
"2013-02-20",68.900002,69.07,67.889999,67.949997,1537900,57.844078
"2013-02-21",67.699997,67.82,67.059998,67.25,1174100,57.248169
"2013-02-22",67.650002,67.93,67.480003,67.93,1017600,57.827042
"2013-02-25",68.309998,68.730003,66.25,66.25,1627300,56.396904
"2013-02-26",66.660004,66.889999,65.949997,66.620003,1675000,56.711872
"2013-02-27",66.309998,68.279999,66.309998,68.110001,1230400,57.980267
"2013-02-28",68.110001,69.150002,67.980003,68.629997,1847400,58.422928
"2013-03-01",68.040001,68.379997,66.940002,68.080002,2272600,57.954731
"2013-03-04",68,68.900002,67.790001,68.870003,1460700,58.627243
"2013-03-05",69.370003,70.57,69.18,70.269997,1784900,59.819023
"2013-03-06",70.510002,70.610001,70.150002,70.510002,2132600,60.023327
"2013-03-07",70.690002,71.07,70.419998,70.739998,988200,60.219124
"2013-03-08",71.190002,72.110001,71.160004,72.089996,1896300,61.368328
"2013-03-11",72.050003,72.470001,71.900002,72.209999,1568300,61.470482
"2013-03-12",72.089996,72.349998,71.830002,71.919998,1140400,61.223591
"2013-03-13",72.199997,73.400002,71.669998,73.349998,1267000,62.440945
"2013-03-14",73.849998,74.519997,73.57,74.459999,1778200,63.385864
"2013-03-15",73.860001,74.639999,73.580002,74.330002,2561900,63.275192
"2013-03-18",73.360001,74.709999,73.269997,74.169998,1941900,63.138981
"2013-03-19",74.440002,74.75,73.68,73.970001,2203100,62.968742
"2013-03-20",74.360001,75.139999,74.349998,74.879997,1058100,63.743393
"2013-03-21",74.5,75,73.599998,73.639999,1529200,62.687817
"2013-03-22",73.870003,74.099998,73.5,73.650002,1139400,62.696327
"2013-03-25",74.080002,74.379997,72.980003,73.470001,1160200,62.543098
"2013-03-26",73.709999,74.230003,73.339996,73.690002,1847400,62.730377
"2013-03-27",72.75,73.190002,72.639999,73.050003,2141200,62.185581
"2013-03-28",72.970001,73.82,72.849998,73.650002,1577400,62.696327
"2013-04-01",73.519997,74,72.699997,72.870003,1205400,62.03233
"2013-04-02",73.139999,73.529999,72.849998,73.43,1789300,62.509041
"2013-04-03",73.639999,73.650002,71.550003,71.809998,1311100,61.129986
"2013-04-04",71.959999,72.470001,71.699997,72,1092300,61.291718
"2013-04-05",70.669998,71.57,70.269997,71.480003,1076500,60.849056
"2013-04-08",71.290001,72.349998,71.160004,72.330002,883800,61.572632
"2013-04-09",72.43,73.199997,72.110001,72.809998,789900,61.981251
"2013-04-10",72.790001,74.57,72.790001,74.470001,1014200,63.394363
"2013-04-11",74.599998,75.5,74.489998,75.279999,1175700,64.0839
"2013-04-12",74.779999,75.089996,74.230003,74.730003,754100,63.615692
"2013-04-15",74.470001,74.529999,71.879997,71.93,1386800,61.232132
"2013-04-16",72.889999,73.209999,72.099998,73.139999,1268300,62.262161
"2013-04-17",72.400002,72.459999,70.82,71.300003,1659300,60.695843
"2013-04-18",71.470001,71.480003,69.349998,69.599998,2156900,59.248676
"2013-04-19",70.099998,72.209999,69.839996,72.18,1977800,61.444946
"2013-04-22",71.980003,72.559998,70.849998,72.379997,1240200,61.615219
"2013-04-23",73,74.57,72.830002,73.639999,1779400,62.687817
"2013-04-24",73.790001,73.980003,72.57,72.650002,1712700,61.845039
"2013-04-25",73.169998,74.269997,72.830002,73.980003,1117200,62.977238
"2013-04-26",73.739998,74.150002,73.269997,73.480003,952700,62.551617
"2013-04-29",73.660004,74.360001,73.309998,74.18,1025000,63.147507
"2013-04-30",74.220001,74.900002,73.639999,74.529999,1306500,63.445446
"2013-05-01",74.349998,74.349998,72.910004,72.959999,1618700,62.108963
"2013-05-02",72.889999,73.720001,72.300003,73.559998,1624300,63.069214
"2013-05-03",74.57,75.959999,74.330002,75.800003,1790900,64.989761
"2013-05-06",75.739998,76.769997,75.660004,76.639999,1148300,65.709961
"2013-05-07",77.059998,77.589996,76.510002,77.349998,1048000,66.318695
"2013-05-08",77.199997,77.239998,76.599998,76.989998,1604600,66.010056
"2013-05-09",76.910004,77.32,76.389999,76.540001,1165900,65.624237
"2013-05-10",76.620003,78.25,76.5,78.199997,1125900,67.047493
"2013-05-13",78.099998,79.25,77.650002,79.050003,1430700,67.77626
"2013-05-14",79.050003,80.949997,78.910004,80.860001,1549300,69.328133
"2013-05-15",80.43,81.550003,80.150002,81.540001,1171000,69.91114
"2013-05-16",81.160004,81.779999,80.349998,80.459999,1179900,68.985161
"2013-05-17",81.029999,81.93,80.900002,81.690002,1146900,70.039757
"2013-05-20",81.489998,82.029999,81.43,81.709999,1041500,70.056915
"2013-05-21",81.769997,82.029999,81.169998,81.529999,1466300,69.902557
"2013-05-22",81.769997,82.970001,80.440002,80.809998,1483500,69.285255
"2013-05-23",79.550003,81.089996,79.139999,80.389999,1159600,68.925156
"2013-05-24",79.690002,80.300003,79.339996,80.199997,793400,68.762253
"2013-05-28",81.660004,82.93,81.540001,82.519997,1083700,70.751366
"2013-05-29",81.75,82.68,81.510002,82.120003,1110600,70.408447
"2013-05-30",82.150002,84.290001,81.900002,83.940002,1300000,71.968864
"2013-05-31",83.209999,83.739998,81.519997,81.519997,1553700,69.893997
"2013-06-03",81.910004,82.25,80.290001,81.029999,2473700,69.473862
"2013-06-04",81.199997,82.809998,81.110001,82.18,1936600,70.459877
"2013-06-05",81.809998,81.919998,79.639999,79.730003,1634800,68.359276
"2013-06-06",79.730003,81.019997,79.330002,81.019997,1113500,69.465309
"2013-06-07",81.739998,83.18,81.150002,83.07,1411100,71.222946
"2013-06-10",83.480003,83.669998,82.480003,83.139999,1137900,71.282967
"2013-06-11",82.080002,83.699997,81.620003,82.519997,1268100,70.751366
"2013-06-12",83.25,83.529999,81.029999,81.110001,934200,69.542473
"2013-06-13",81.089996,83.209999,80.849998,82.989998,782600,71.154366
"2013-06-14",82.839996,83.110001,81.5,81.860001,1501000,70.185524
